year,age_gr,sampreg,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,46-65 y.,West,Temporary job,0.04106,367,5388,0.03576,0.04636
2017,46-65 y.,East,Permanent job,0.59880,1321,1421,0.57331,0.62430
2017,46-65 y.,East,Temporary job,0.04487,100,1421,0.03410,0.05564
2017,66 and older,West,Permanent job,0.03470,141,141,0.00438,0.06501
2018,17-29 y.,West,Permanent job,0.31091,1090,2333,0.29212,0.32969
2018,17-29 y.,West,Temporary job,0.28504,1243,2333,0.26672,0.30336
2018,17-29 y.,East,Permanent job,0.32603,233,468,0.28351,0.36854
2018,17-29 y.,East,Temporary job,0.20602,235,468,0.16934,0.24270
2018,30-45 y.,West,Permanent job,0.66593,3559,4312,0.65185,0.68001
2018,30-45 y.,West,Temporary job,0.10174,753,4312,0.09271,0.11076
2018,30-45 y.,East,Permanent job,0.64116,918,1072,0.61244,0.66989
2018,30-45 y.,East,Temporary job,0.11010,154,1072,0.09135,0.12884
2018,46-65 y.,West,Permanent job,0.63815,4882,5247,0.62514,0.65115
2018,46-65 y.,West,Temporary job,0.04056,365,5247,0.03523,0.04590
2018,46-65 y.,East,Permanent job,0.61776,1316,1420,0.59248,0.64305
2018,46-65 y.,East,Temporary job,0.03635,104,1420,0.02661,0.04609
2018,66 and older,West,Permanent job,0.04095,160,160,0.01014,0.07175
2018,66 and older,East,Permanent job,0.02697,32,32,-0.03006,0.08400
2019,17-29 y.,West,Permanent job,0.32320,1060,2249,0.30387,0.34254
2019,17-29 y.,West,Temporary job,0.27141,1189,2249,0.25303,0.28979
2019,17-29 y.,East,Permanent job,0.30068,201,424,0.25698,0.34438
2019,17-29 y.,East,Temporary job,0.25460,223,424,0.21309,0.29612
2019,30-45 y.,West,Permanent job,0.67657,3289,4014,0.66210,0.69104
2019,30-45 y.,West,Temporary job,0.10086,725,4014,0.09154,0.11018
2019,30-45 y.,East,Permanent job,0.66650,850,1006,0.63735,0.69565
2019,30-45 y.,East,Temporary job,0.09393,156,1006,0.07590,0.11197
2019,46-65 y.,West,Permanent job,0.63911,4824,5195,0.62605,0.65217
2019,46-65 y.,West,Temporary job,0.04107,371,5195,0.03567,0.04647
2019,46-65 y.,East,Permanent job,0.63030,1308,1389,0.60490,0.65569
2019,46-65 y.,East,Temporary job,0.02608,81,1389,0.01769,0.03446
2019,66 and older,West,Permanent job,0.04029,184,184,0.01180,0.06878
2019,66 and older,East,Permanent job,0.02100,43,43,-0.02236,0.06436
2020,17-29 y.,West,Permanent job,0.33469,1348,2709,0.31692,0.35246
2020,17-29 y.,West,Temporary job,0.25336,1361,2709,0.23698,0.26974
2020,17-29 y.,East,Permanent job,0.31441,216,420,0.26995,0.35886
2020,17-29 y.,East,Temporary job,0.21848,204,420,0.17892,0.25805
2020,30-45 y.,West,Permanent job,0.67492,3679,4613,0.66141,0.68844
2020,30-45 y.,West,Temporary job,0.09953,934,4613,0.09089,0.10817
2020,30-45 y.,East,Permanent job,0.69295,899,1065,0.66523,0.72067
2020,30-45 y.,East,Temporary job,0.07662,166,1065,0.06064,0.09260
2020,46-65 y.,West,Permanent job,0.64427,4762,5161,0.63121,0.65734
2020,46-65 y.,West,Temporary job,0.03697,399,5161,0.03182,0.04212
2020,46-65 y.,East,Permanent job,0.63912,1239,1332,0.61331,0.66492
2020,46-65 y.,East,Temporary job,0.03374,93,1332,0.02404,0.04345
2020,66 and older,West,Permanent job,0.04007,163,163,0.00987,0.07027
2020,66 and older,East,Permanent job,0.03200,48,48,-0.01832,0.08232
2021,17-29 y.,West,Permanent job,0.34741,829,1540,0.32362,0.37120
2021,17-29 y.,West,Temporary job,0.24386,711,1540,0.22241,0.26532
2021,17-29 y.,East,Permanent job,0.36358,148,239,0.30246,0.42469
2021,17-29 y.,East,Temporary job,0.19116,91,239,0.14120,0.24112
2021,30-45 y.,West,Permanent job,0.68040,2435,2896,0.66342,0.69739
2021,30-45 y.,West,Temporary job,0.09920,461,2896,0.08831,0.11009
2021,30-45 y.,East,Permanent job,0.71105,655,749,0.67856,0.74353
2021,30-45 y.,East,Temporary job,0.06170,94,749,0.04445,0.07894
2021,46-65 y.,West,Permanent job,0.64890,3412,3665,0.63344,0.66435
2021,46-65 y.,West,Temporary job,0.03169,253,3665,0.02602,0.03736
2021,46-65 y.,East,Permanent job,0.61741,866,925,0.58607,0.64874
2021,46-65 y.,East,Temporary job,0.03212,59,925,0.02075,0.04349
2021,66 and older,West,Permanent job,0.05262,124,124,0.01316,0.09207
2021,66 and older,East,Permanent job,0.03667,31,31,-0.03059,0.10392
2022,17-29 y.,West,Permanent job,0.40081,1992,3138,0.38366,0.41796
2022,17-29 y.,West,Temporary job,0.22388,1146,3138,0.20929,0.23847
2022,17-29 y.,East,Permanent job,0.38074,389,612,0.34224,0.41925
2022,17-29 y.,East,Temporary job,0.22043,223,612,0.18756,0.25330
2022,30-45 y.,West,Permanent job,0.71381,4570,5351,0.70169,0.72592
2022,30-45 y.,West,Temporary job,0.08674,781,5351,0.07920,0.09428
2022,30-45 y.,East,Permanent job,0.70503,1282,1453,0.68157,0.72849
2022,30-45 y.,East,Temporary job,0.05882,171,1453,0.04671,0.07092
2022,46-65 y.,West,Permanent job,0.64013,4415,4718,0.62643,0.65383
2022,46-65 y.,West,Temporary job,0.03347,303,4718,0.02834,0.03860
2022,46-65 y.,East,Permanent job,0.62834,1148,1229,0.60131,0.65537
2022,46-65 y.,East,Temporary job,0.03260,81,1229,0.02266,0.04253
2022,66 and older,West,Permanent job,0.04601,175,206,0.01733,0.07468
2022,66 and older,West,Temporary job,0.00664,31,206,-0.00448,0.01776
2022,66 and older,East,Permanent job,0.05063,67,67,-0.00227,0.10352
