,Unnamed: 0,year,quintil_oecd,regtyp,plb0037_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
300,300,2003,1st Quintile,Urban regions,Temporary job,0.30256,197,10452,0.2728,0.34012
301,301,2003,1st Quintile,Rural regions,Permanent job,0.63969,222,10452,0.59144,0.69895
302,302,2003,1st Quintile,Rural regions,Temporary job,0.36031,121,10452,0.31835,0.40586
303,303,2003,2nd Quintile,Urban regions,Permanent job,0.84145,813,10452,0.79985,0.88074
304,304,2003,2nd Quintile,Urban regions,Temporary job,0.15855,144,10452,0.14086,0.17819
305,305,2003,2nd Quintile,Rural regions,Permanent job,0.82136,517,10452,0.7702,0.87662
306,306,2003,2nd Quintile,Rural regions,Temporary job,0.17864,112,10452,0.1535,0.20526
307,307,2003,3rd Quintile,Urban regions,Permanent job,0.88174,1137,10452,0.83956,0.91845
308,308,2003,3rd Quintile,Urban regions,Temporary job,0.11826,154,10452,0.1021,0.13481
309,309,2003,3rd Quintile,Rural regions,Permanent job,0.85688,614,10452,0.80434,0.90931
310,310,2003,3rd Quintile,Rural regions,Temporary job,0.14312,110,10452,0.12546,0.16677
311,311,2003,4th Quintile,Urban regions,Permanent job,0.89509,1429,10452,0.86117,0.92867
312,312,2003,4th Quintile,Urban regions,Temporary job,0.10491,171,10452,0.09163,0.11819
313,313,2003,4th Quintile,Rural regions,Permanent job,0.88799,768,10452,0.8377,0.94659
314,314,2003,4th Quintile,Rural regions,Temporary job,0.11201,110,10452,0.09487,0.12762
315,315,2003,5th Quintile,Urban regions,Permanent job,0.9144,2338,10452,0.87878,0.95561
316,316,2003,5th Quintile,Urban regions,Temporary job,0.0856,238,10452,0.07614,0.09568
317,317,2003,5th Quintile,Rural regions,Permanent job,0.93209,776,10452,0.86862,1.01992
318,318,2003,5th Quintile,Rural regions,Temporary job,0.06791,82,10452,0.05199,0.08447
319,319,2004,1st Quintile,Urban regions,Permanent job,0.66516,396,10074,0.61997,0.72212
320,320,2004,1st Quintile,Urban regions,Temporary job,0.33484,206,10074,0.29246,0.3697
321,321,2004,1st Quintile,Rural regions,Permanent job,0.65256,222,10074,0.59097,0.714
322,322,2004,1st Quintile,Rural regions,Temporary job,0.34744,117,10074,0.28963,0.39955
323,323,2004,2nd Quintile,Urban regions,Permanent job,0.83651,813,10074,0.78976,0.88278
324,324,2004,2nd Quintile,Urban regions,Temporary job,0.16349,148,10074,0.13876,0.18787
325,325,2004,2nd Quintile,Rural regions,Permanent job,0.82703,459,10074,0.7575,0.89452
326,326,2004,2nd Quintile,Rural regions,Temporary job,0.17297,103,10074,0.14743,0.20805
327,327,2004,3rd Quintile,Urban regions,Permanent job,0.87104,1019,10074,0.83514,0.91354
328,328,2004,3rd Quintile,Urban regions,Temporary job,0.12896,146,10074,0.11424,0.14854
329,329,2004,3rd Quintile,Rural regions,Permanent job,0.84491,562,10074,0.79166,0.9024
330,330,2004,3rd Quintile,Rural regions,Temporary job,0.15509,114,10074,0.13165,0.17724
331,331,2004,4th Quintile,Urban regions,Permanent job,0.87934,1343,10074,0.84474,0.91937
332,332,2004,4th Quintile,Urban regions,Temporary job,0.12066,188,10074,0.10663,0.13615
333,333,2004,4th Quintile,Rural regions,Permanent job,0.88672,721,10074,0.82426,0.94473
334,334,2004,4th Quintile,Rural regions,Temporary job,0.11328,117,10074,0.09932,0.13235
335,335,2004,5th Quintile,Urban regions,Permanent job,0.92838,2307,10074,0.8951,0.96977
336,336,2004,5th Quintile,Urban regions,Temporary job,0.07162,206,10074,0.06265,0.08118
337,337,2004,5th Quintile,Rural regions,Permanent job,0.90926,796,10074,0.84273,0.9548
338,338,2004,5th Quintile,Rural regions,Temporary job,0.09074,91,10074,0.07136,0.11059
339,339,2005,1st Quintile,Urban regions,Permanent job,0.68521,399,9727,0.63411,0.74704
340,340,2005,1st Quintile,Urban regions,Temporary job,0.31479,177,9727,0.27063,0.36308
341,341,2005,1st Quintile,Rural regions,Permanent job,0.61205,191,9727,0.54205,0.67631
342,342,2005,1st Quintile,Rural regions,Temporary job,0.38795,99,9727,0.33274,0.45005
343,343,2005,2nd Quintile,Urban regions,Permanent job,0.84394,708,9727,0.80381,0.90111
344,344,2005,2nd Quintile,Urban regions,Temporary job,0.15606,149,9727,0.13821,0.17377
345,345,2005,2nd Quintile,Rural regions,Permanent job,0.80358,439,9727,0.74254,0.86728
346,346,2005,2nd Quintile,Rural regions,Temporary job,0.19642,100,9727,0.16039,0.23436
347,347,2005,3rd Quintile,Urban regions,Permanent job,0.86926,1031,9727,0.82974,0.90817
348,348,2005,3rd Quintile,Urban regions,Temporary job,0.13074,147,9727,0.11337,0.15098
349,349,2005,3rd Quintile,Rural regions,Permanent job,0.86618,578,9727,0.81114,0.92947
350,350,2005,3rd Quintile,Rural regions,Temporary job,0.13382,92,9727,0.10922,0.15827
351,351,2005,4th Quintile,Urban regions,Permanent job,0.88775,1340,9727,0.85072,0.92918
352,352,2005,4th Quintile,Urban regions,Temporary job,0.11225,174,9727,0.09857,0.12766
353,353,2005,4th Quintile,Rural regions,Permanent job,0.8938,731,9727,0.8332,0.95297
354,354,2005,4th Quintile,Rural regions,Temporary job,0.1062,86,9727,0.086,0.12587
355,355,2005,5th Quintile,Urban regions,Permanent job,0.93145,2250,9727,0.88432,0.96828
356,356,2005,5th Quintile,Urban regions,Temporary job,0.06855,171,9727,0.05717,0.07961
357,357,2005,5th Quintile,Rural regions,Permanent job,0.9112,783,9727,0.85367,0.97088
358,358,2005,5th Quintile,Rural regions,Temporary job,0.0888,82,9727,0.06838,0.11381
359,359,2006,1st Quintile,Urban regions,Permanent job,0.62699,347,9079,0.57784,0.67666
360,360,2006,1st Quintile,Urban regions,Temporary job,0.37301,179,9079,0.32959,0.42946
361,361,2006,1st Quintile,Rural regions,Permanent job,0.603,188,9079,0.53068,0.68254
362,362,2006,1st Quintile,Rural regions,Temporary job,0.397,119,9079,0.34904,0.45069
363,363,2006,2nd Quintile,Urban regions,Permanent job,0.84581,653,9079,0.79596,0.8963
364,364,2006,2nd Quintile,Urban regions,Temporary job,0.15419,123,9079,0.13227,0.1792
365,365,2006,2nd Quintile,Rural regions,Permanent job,0.76958,407,9079,0.70789,0.83089
366,366,2006,2nd Quintile,Rural regions,Temporary job,0.23042,114,9079,0.19564,0.26467
367,367,2006,3rd Quintile,Urban regions,Permanent job,0.85695,962,9079,0.81584,0.90515
368,368,2006,3rd Quintile,Urban regions,Temporary job,0.14305,158,9079,0.12554,0.16221
369,369,2006,3rd Quintile,Rural regions,Permanent job,0.84852,550,9079,0.7889,0.91698
370,370,2006,3rd Quintile,Rural regions,Temporary job,0.15148,98,9079,0.12504,0.17929
371,371,2006,4th Quintile,Urban regions,Permanent job,0.8855,1276,9079,0.84542,0.92263
372,372,2006,4th Quintile,Urban regions,Temporary job,0.1145,170,9079,0.09933,0.131
373,373,2006,4th Quintile,Rural regions,Permanent job,0.91845,637,9079,0.84449,0.98324
374,374,2006,4th Quintile,Rural regions,Temporary job,0.08155,66,9079,0.06642,0.10084
375,375,2006,5th Quintile,Urban regions,Permanent job,0.92721,2077,9079,0.88757,0.96591
376,376,2006,5th Quintile,Urban regions,Temporary job,0.07279,170,9079,0.06197,0.08532
377,377,2006,5th Quintile,Rural regions,Permanent job,0.92868,728,9079,0.85333,1.01266
378,378,2006,5th Quintile,Rural regions,Temporary job,0.07132,57,9079,0.0487,0.09434
379,379,2007,1st Quintile,Urban regions,Permanent job,0.61281,375,9744,0.55868,0.67815
380,380,2007,1st Quintile,Urban regions,Temporary job,0.38719,215,9744,0.35001,0.43004
381,381,2007,1st Quintile,Rural regions,Permanent job,0.65798,215,9744,0.59547,0.73616
382,382,2007,1st Quintile,Rural regions,Temporary job,0.34202,113,9744,0.29059,0.39976
383,383,2007,2nd Quintile,Urban regions,Permanent job,0.82216,751,9744,0.78121,0.87643
384,384,2007,2nd Quintile,Urban regions,Temporary job,0.17784,149,9744,0.15213,0.19903
385,385,2007,2nd Quintile,Rural regions,Permanent job,0.7765,459,9744,0.71784,0.83922
386,386,2007,2nd Quintile,Rural regions,Temporary job,0.2235,129,9744,0.19371,0.25729
387,387,2007,3rd Quintile,Urban regions,Permanent job,0.86745,1017,9744,0.82938,0.91411
388,388,2007,3rd Quintile,Urban regions,Temporary job,0.13255,146,9744,0.11399,0.14731
389,389,2007,3rd Quintile,Rural regions,Permanent job,0.83322,613,9744,0.77938,0.89517
390,390,2007,3rd Quintile,Rural regions,Temporary job,0.16678,117,9744,0.13768,0.19092
391,391,2007,4th Quintile,Urban regions,Permanent job,0.88824,1370,9744,0.85148,0.92851
392,392,2007,4th Quintile,Urban regions,Temporary job,0.11176,193,9744,0.09911,0.12525
393,393,2007,4th Quintile,Rural regions,Permanent job,0.90826,732,9744,0.85087,0.96511
394,394,2007,4th Quintile,Rural regions,Temporary job,0.09174,78,9744,0.07116,0.11937
395,395,2007,5th Quintile,Urban regions,Permanent job,0.9114,2045,9744,0.87797,0.95535
396,396,2007,5th Quintile,Urban regions,Temporary job,0.0886,187,9744,0.07637,0.10173
397,397,2007,5th Quintile,Rural regions,Permanent job,0.91921,767,9744,0.84429,0.98523
398,398,2007,5th Quintile,Rural regions,Temporary job,0.08079,73,9744,0.06224,0.10573
399,399,2008,1st Quintile,Urban regions,Permanent job,0.65836,374,9371,0.60046,0.71101
400,400,2008,1st Quintile,Urban regions,Temporary job,0.34164,202,9371,0.30831,0.37972
401,401,2008,1st Quintile,Rural regions,Permanent job,0.65362,222,9371,0.58659,0.73388
402,402,2008,1st Quintile,Rural regions,Temporary job,0.34638,110,9371,0.29638,0.40851
403,403,2008,2nd Quintile,Urban regions,Permanent job,0.80659,696,9371,0.75792,0.85869
404,404,2008,2nd Quintile,Urban regions,Temporary job,0.19341,164,9371,0.16651,0.22637
405,405,2008,2nd Quintile,Rural regions,Permanent job,0.82357,452,9371,0.76347,0.88184
406,406,2008,2nd Quintile,Rural regions,Temporary job,0.17643,101,9371,0.15006,0.20551
407,407,2008,3rd Quintile,Urban regions,Permanent job,0.85132,987,9371,0.79952,0.89494
408,408,2008,3rd Quintile,Urban regions,Temporary job,0.14868,175,9371,0.12831,0.16745
409,409,2008,3rd Quintile,Rural regions,Permanent job,0.81759,611,9371,0.75633,0.87937
410,410,2008,3rd Quintile,Rural regions,Temporary job,0.18241,132,9371,0.15641,0.21865
411,411,2008,4th Quintile,Urban regions,Permanent job,0.88377,1310,9371,0.84541,0.92512
412,412,2008,4th Quintile,Urban regions,Temporary job,0.11623,164,9371,0.09853,0.13521
413,413,2008,4th Quintile,Rural regions,Permanent job,0.86803,656,9371,0.80325,0.9253
414,414,2008,4th Quintile,Rural regions,Temporary job,0.13197,86,9371,0.10335,0.16342
415,415,2008,5th Quintile,Urban regions,Permanent job,0.9201,1974,9371,0.87868,0.9625
416,416,2008,5th Quintile,Urban regions,Temporary job,0.0799,163,9371,0.06838,0.09201
417,417,2008,5th Quintile,Rural regions,Permanent job,0.91165,728,9371,0.84742,0.99178
418,418,2008,5th Quintile,Rural regions,Temporary job,0.08835,64,9371,0.0689,0.10872
419,419,2009,1st Quintile,Urban regions,Permanent job,0.62182,344,8723,0.56831,0.67786
420,420,2009,1st Quintile,Urban regions,Temporary job,0.37818,214,8723,0.33729,0.42043
421,421,2009,1st Quintile,Rural regions,Permanent job,0.68804,212,8723,0.60567,0.77317
422,422,2009,1st Quintile,Rural regions,Temporary job,0.31196,101,8723,0.25844,0.3844
423,423,2009,2nd Quintile,Urban regions,Permanent job,0.79955,584,8723,0.74021,0.85942
424,424,2009,2nd Quintile,Urban regions,Temporary job,0.20045,152,8723,0.16872,0.2331
425,425,2009,2nd Quintile,Rural regions,Permanent job,0.80809,411,8723,0.74374,0.86625
426,426,2009,2nd Quintile,Rural regions,Temporary job,0.19191,95,8723,0.15895,0.24073
427,427,2009,3rd Quintile,Urban regions,Permanent job,0.84573,922,8723,0.78579,0.90258
428,428,2009,3rd Quintile,Urban regions,Temporary job,0.15427,153,8723,0.13147,0.18251
429,429,2009,3rd Quintile,Rural regions,Permanent job,0.83449,584,8723,0.78068,0.90548
430,430,2009,3rd Quintile,Rural regions,Temporary job,0.16551,110,8723,0.13544,0.21023
431,431,2009,4th Quintile,Urban regions,Permanent job,0.8836,1236,8723,0.83788,0.93914
432,432,2009,4th Quintile,Urban regions,Temporary job,0.1164,168,8723,0.09863,0.13301
433,433,2009,4th Quintile,Rural regions,Permanent job,0.87704,660,8723,0.80371,0.96015
434,434,2009,4th Quintile,Rural regions,Temporary job,0.12296,84,8723,0.09337,0.15968
435,435,2009,5th Quintile,Urban regions,Permanent job,0.91748,1771,8723,0.86173,0.96953
436,436,2009,5th Quintile,Urban regions,Temporary job,0.08252,160,8723,0.06995,0.09459
437,437,2009,5th Quintile,Rural regions,Permanent job,0.9554,714,8723,0.86921,1.02853
438,438,2009,5th Quintile,Rural regions,Temporary job,0.0446,48,8723,0.03018,0.05839
439,439,2010,1st Quintile,Urban regions,Permanent job,0.60924,328,8106,0.53467,0.68764
440,440,2010,1st Quintile,Urban regions,Temporary job,0.39076,195,8106,0.34228,0.44744
441,441,2010,1st Quintile,Rural regions,Permanent job,0.61542,192,8106,0.51824,0.71244
442,442,2010,1st Quintile,Rural regions,Temporary job,0.38458,100,8106,0.28777,0.47642
443,443,2010,2nd Quintile,Urban regions,Permanent job,0.81145,599,8106,0.74519,0.88903
444,444,2010,2nd Quintile,Urban regions,Temporary job,0.18855,129,8106,0.15676,0.22275
445,445,2010,2nd Quintile,Rural regions,Permanent job,0.83056,414,8106,0.74426,0.92613
446,446,2010,2nd Quintile,Rural regions,Temporary job,0.16944,88,8106,0.13655,0.20383
447,447,2010,3rd Quintile,Urban regions,Permanent job,0.84284,805,8106,0.77223,0.91154
448,448,2010,3rd Quintile,Urban regions,Temporary job,0.15716,151,8106,0.13141,0.18322
449,449,2010,3rd Quintile,Rural regions,Permanent job,0.79758,546,8106,0.72312,0.87623
450,450,2010,3rd Quintile,Rural regions,Temporary job,0.20242,108,8106,0.15598,0.24378
451,451,2010,4th Quintile,Urban regions,Permanent job,0.87517,1100,8106,0.82601,0.92972
452,452,2010,4th Quintile,Urban regions,Temporary job,0.12483,155,8106,0.10444,0.14792
453,453,2010,4th Quintile,Rural regions,Permanent job,0.89013,610,8106,0.8091,0.96478
454,454,2010,4th Quintile,Rural regions,Temporary job,0.10987,76,8106,0.08757,0.13225
455,455,2010,5th Quintile,Urban regions,Permanent job,0.91936,1700,8106,0.87184,0.96735
456,456,2010,5th Quintile,Urban regions,Temporary job,0.08064,161,8106,0.06854,0.09404
457,457,2010,5th Quintile,Rural regions,Permanent job,0.92487,601,8106,0.84532,1.00941
458,458,2010,5th Quintile,Rural regions,Temporary job,0.07513,48,8106,0.05148,0.10663
459,459,2011,1st Quintile,Urban regions,Permanent job,0.68093,720,11539,0.60327,0.75553
460,460,2011,1st Quintile,Urban regions,Temporary job,0.31907,312,11539,0.2825,0.37008
461,461,2011,1st Quintile,Rural regions,Permanent job,0.65629,460,11539,0.56486,0.73895
462,462,2011,1st Quintile,Rural regions,Temporary job,0.34371,192,11539,0.28144,0.42415
463,463,2011,2nd Quintile,Urban regions,Permanent job,0.78982,1074,11539,0.72521,0.86519
464,464,2011,2nd Quintile,Urban regions,Temporary job,0.21018,234,11539,0.17173,0.24444
465,465,2011,2nd Quintile,Rural regions,Permanent job,0.84612,811,11539,0.75095,0.92123
466,466,2011,2nd Quintile,Rural regions,Temporary job,0.15388,156,11539,0.12551,0.18859
467,467,2011,3rd Quintile,Urban regions,Permanent job,0.82477,1202,11539,0.76384,0.88486
468,468,2011,3rd Quintile,Urban regions,Temporary job,0.17523,197,11539,0.14954,0.21016
469,469,2011,3rd Quintile,Rural regions,Permanent job,0.79988,774,11539,0.73256,0.87885
470,470,2011,3rd Quintile,Rural regions,Temporary job,0.20012,129,11539,0.16012,0.24361
471,471,2011,4th Quintile,Urban regions,Permanent job,0.88647,1448,11539,0.82691,0.936
472,472,2011,4th Quintile,Urban regions,Temporary job,0.11353,188,11539,0.09474,0.13025
473,473,2011,4th Quintile,Rural regions,Permanent job,0.90264,734,11539,0.82217,0.9802
474,474,2011,4th Quintile,Rural regions,Temporary job,0.09736,79,11539,0.07739,0.12307
475,475,2011,5th Quintile,Urban regions,Permanent job,0.91513,1901,11539,0.86941,0.97218
476,476,2011,5th Quintile,Urban regions,Temporary job,0.08487,166,11539,0.07039,0.10329
477,477,2011,5th Quintile,Rural regions,Permanent job,0.90111,690,11539,0.81868,0.98035
478,478,2011,5th Quintile,Rural regions,Temporary job,0.09889,72,11539,0.0692,0.13949
479,479,2012,1st Quintile,Urban regions,Permanent job,0.66735,872,13314,0.60338,0.72999
480,480,2012,1st Quintile,Urban regions,Temporary job,0.33265,381,13314,0.29495,0.37292
481,481,2012,1st Quintile,Rural regions,Permanent job,0.73211,624,13314,0.64543,0.84561
482,482,2012,1st Quintile,Rural regions,Temporary job,0.26789,230,13314,0.22546,0.3122
483,483,2012,2nd Quintile,Urban regions,Permanent job,0.79103,1208,13314,0.73486,0.85499
484,484,2012,2nd Quintile,Urban regions,Temporary job,0.20897,275,13314,0.17428,0.2426
485,485,2012,2nd Quintile,Rural regions,Permanent job,0.83393,835,13314,0.75987,0.92134
486,486,2012,2nd Quintile,Rural regions,Temporary job,0.16607,167,13314,0.14171,0.19766
487,487,2012,3rd Quintile,Urban regions,Permanent job,0.83126,1425,13314,0.77584,0.88482
488,488,2012,3rd Quintile,Urban regions,Temporary job,0.16874,255,13314,0.14354,0.19325
489,489,2012,3rd Quintile,Rural regions,Permanent job,0.84058,926,13314,0.76903,0.92953
490,490,2012,3rd Quintile,Rural regions,Temporary job,0.15942,171,13314,0.13471,0.18963
491,491,2012,4th Quintile,Urban regions,Permanent job,0.87499,1623,13314,0.8297,0.91988
492,492,2012,4th Quintile,Urban regions,Temporary job,0.12501,204,13314,0.1041,0.14782
493,493,2012,4th Quintile,Rural regions,Permanent job,0.88925,961,13314,0.816,0.96005
494,494,2012,4th Quintile,Rural regions,Temporary job,0.11075,111,13314,0.08789,0.13766
495,495,2012,5th Quintile,Urban regions,Permanent job,0.91091,2014,13314,0.87071,0.96266
496,496,2012,5th Quintile,Urban regions,Temporary job,0.08909,205,13314,0.07473,0.1056
497,497,2012,5th Quintile,Rural regions,Permanent job,0.91099,761,13314,0.84422,0.98969
498,498,2012,5th Quintile,Rural regions,Temporary job,0.08901,66,13314,0.06943,0.11605
499,499,2013,1st Quintile,Urban regions,Permanent job,0.58692,780,13448,0.53196,0.65899
500,500,2013,1st Quintile,Urban regions,Temporary job,0.41308,418,13448,0.36093,0.46843
501,501,2013,1st Quintile,Rural regions,Permanent job,0.72402,600,13448,0.63765,0.81319
502,502,2013,1st Quintile,Rural regions,Temporary job,0.27598,227,13448,0.22718,0.3288
503,503,2013,2nd Quintile,Urban regions,Permanent job,0.76204,1212,13448,0.70695,0.81373
504,504,2013,2nd Quintile,Urban regions,Temporary job,0.23796,315,13448,0.19854,0.28351
505,505,2013,2nd Quintile,Rural regions,Permanent job,0.82467,885,13448,0.74759,0.90774
506,506,2013,2nd Quintile,Rural regions,Temporary job,0.17533,213,13448,0.14674,0.20001
507,507,2013,3rd Quintile,Urban regions,Permanent job,0.86134,1431,13448,0.7944,0.91294
508,508,2013,3rd Quintile,Urban regions,Temporary job,0.13866,236,13448,0.11625,0.16218
509,509,2013,3rd Quintile,Rural regions,Permanent job,0.84856,922,13448,0.77925,0.91105
510,510,2013,3rd Quintile,Rural regions,Temporary job,0.15144,161,13448,0.12864,0.17711
511,511,2013,4th Quintile,Urban regions,Permanent job,0.88038,1648,13448,0.83688,0.92649
512,512,2013,4th Quintile,Urban regions,Temporary job,0.11962,211,13448,0.10131,0.13782
513,513,2013,4th Quintile,Rural regions,Permanent job,0.90246,992,13448,0.84636,0.97002
514,514,2013,4th Quintile,Rural regions,Temporary job,0.09754,98,13448,0.07754,0.11638
515,515,2013,5th Quintile,Urban regions,Permanent job,0.89677,2057,13448,0.84982,0.9384
516,516,2013,5th Quintile,Urban regions,Temporary job,0.10323,218,13448,0.08936,0.11964
517,517,2013,5th Quintile,Rural regions,Permanent job,0.93794,768,13448,0.86296,1.00821
518,518,2013,5th Quintile,Rural regions,Temporary job,0.06206,56,13448,0.04634,0.07911
519,519,2014,1st Quintile,Urban regions,Permanent job,0.59891,910,14429,0.54957,0.64377
520,520,2014,1st Quintile,Urban regions,Temporary job,0.40109,535,14429,0.35044,0.44733
521,521,2014,1st Quintile,Rural regions,Permanent job,0.6557,586,14429,0.59319,0.73679
522,522,2014,1st Quintile,Rural regions,Temporary job,0.3443,270,14429,0.29277,0.41118
523,523,2014,2nd Quintile,Urban regions,Permanent job,0.74458,1404,14429,0.69049,0.79637
524,524,2014,2nd Quintile,Urban regions,Temporary job,0.25542,359,14429,0.21442,0.29735
525,525,2014,2nd Quintile,Rural regions,Permanent job,0.84073,885,14429,0.77208,0.90634
526,526,2014,2nd Quintile,Rural regions,Temporary job,0.15927,196,14429,0.13111,0.19285
527,527,2014,3rd Quintile,Urban regions,Permanent job,0.8448,1535,14429,0.78634,0.89928
528,528,2014,3rd Quintile,Urban regions,Temporary job,0.1552,292,14429,0.13006,0.18155
529,529,2014,3rd Quintile,Rural regions,Permanent job,0.85294,962,14429,0.78952,0.92397
530,530,2014,3rd Quintile,Rural regions,Temporary job,0.14706,151,14429,0.12338,0.17108
531,531,2014,4th Quintile,Urban regions,Permanent job,0.87651,1758,14429,0.83511,0.91761
532,532,2014,4th Quintile,Urban regions,Temporary job,0.12349,272,14429,0.10395,0.1427
533,533,2014,4th Quintile,Rural regions,Permanent job,0.8722,986,14429,0.80828,0.93832
534,534,2014,4th Quintile,Rural regions,Temporary job,0.1278,116,14429,0.10382,0.14957
535,535,2014,5th Quintile,Urban regions,Permanent job,0.89512,2140,14429,0.84838,0.93839
536,536,2014,5th Quintile,Urban regions,Temporary job,0.10488,228,14429,0.0899,0.11916
537,537,2014,5th Quintile,Rural regions,Permanent job,0.92406,788,14429,0.84658,0.99826
538,538,2014,5th Quintile,Rural regions,Temporary job,0.07594,56,14429,0.05045,0.10261
539,539,2015,1st Quintile,Urban regions,Permanent job,0.61316,802,13435,0.55725,0.67845
540,540,2015,1st Quintile,Urban regions,Temporary job,0.38684,428,13435,0.33758,0.43443
541,541,2015,1st Quintile,Rural regions,Permanent job,0.6643,507,13435,0.59035,0.72943
542,542,2015,1st Quintile,Rural regions,Temporary job,0.3357,223,13435,0.27915,0.39814
543,543,2015,2nd Quintile,Urban regions,Permanent job,0.74751,1270,13435,0.70077,0.80587
544,544,2015,2nd Quintile,Urban regions,Temporary job,0.25249,365,13435,0.21671,0.2854
545,545,2015,2nd Quintile,Rural regions,Permanent job,0.80339,856,13435,0.73703,0.877
546,546,2015,2nd Quintile,Rural regions,Temporary job,0.19661,205,13435,0.15195,0.24511
547,547,2015,3rd Quintile,Urban regions,Permanent job,0.82793,1493,13435,0.779,0.8812
548,548,2015,3rd Quintile,Urban regions,Temporary job,0.17207,286,13435,0.14912,0.19692
549,549,2015,3rd Quintile,Rural regions,Permanent job,0.90268,910,13435,0.82416,0.96464
550,550,2015,3rd Quintile,Rural regions,Temporary job,0.09732,133,13435,0.0801,0.11565
551,551,2015,4th Quintile,Urban regions,Permanent job,0.88342,1640,13435,0.84298,0.92776
552,552,2015,4th Quintile,Urban regions,Temporary job,0.11658,239,13435,0.10004,0.13581
553,553,2015,4th Quintile,Rural regions,Permanent job,0.88947,985,13435,0.82661,0.95429
554,554,2015,4th Quintile,Rural regions,Temporary job,0.11053,118,13435,0.08578,0.13543
555,555,2015,5th Quintile,Urban regions,Permanent job,0.90784,1980,13435,0.86269,0.9584
556,556,2015,5th Quintile,Urban regions,Temporary job,0.09216,199,13435,0.07674,0.10918
557,557,2015,5th Quintile,Rural regions,Permanent job,0.92775,729,13435,0.8445,1.0099
558,558,2015,5th Quintile,Rural regions,Temporary job,0.07225,67,13435,0.05521,0.09576
559,559,2016,1st Quintile,Urban regions,Permanent job,0.55874,815,13126,0.51126,0.60309
560,560,2016,1st Quintile,Urban regions,Temporary job,0.44126,451,13126,0.38421,0.49768
561,561,2016,1st Quintile,Rural regions,Permanent job,0.67971,520,13126,0.59995,0.76042
562,562,2016,1st Quintile,Rural regions,Temporary job,0.32029,250,13126,0.26632,0.37495
563,563,2016,2nd Quintile,Urban regions,Permanent job,0.75691,1320,13126,0.69857,0.80705
564,564,2016,2nd Quintile,Urban regions,Temporary job,0.24309,382,13126,0.2111,0.27239
565,565,2016,2nd Quintile,Rural regions,Permanent job,0.81811,842,13126,0.75555,0.90459
566,566,2016,2nd Quintile,Rural regions,Temporary job,0.18189,185,13126,0.14728,0.218
567,567,2016,3rd Quintile,Urban regions,Permanent job,0.83311,1408,13126,0.77501,0.89208
568,568,2016,3rd Quintile,Urban regions,Temporary job,0.16689,276,13126,0.14082,0.19271
569,569,2016,3rd Quintile,Rural regions,Permanent job,0.89928,886,13126,0.81676,0.96571
570,570,2016,3rd Quintile,Rural regions,Temporary job,0.10072,133,13126,0.07511,0.12874
571,571,2016,4th Quintile,Urban regions,Permanent job,0.87132,1659,13126,0.82809,0.92352
572,572,2016,4th Quintile,Urban regions,Temporary job,0.12868,251,13126,0.11164,0.14867
573,573,2016,4th Quintile,Rural regions,Permanent job,0.87972,846,13126,0.8058,0.93087
574,574,2016,4th Quintile,Rural regions,Temporary job,0.12028,120,13126,0.09166,0.14621
575,575,2016,5th Quintile,Urban regions,Permanent job,0.90666,1807,13126,0.85525,0.94929
576,576,2016,5th Quintile,Urban regions,Temporary job,0.09334,194,13126,0.07875,0.10895
577,577,2016,5th Quintile,Rural regions,Permanent job,0.8937,706,13126,0.83407,0.97729
578,578,2016,5th Quintile,Rural regions,Temporary job,0.1063,75,13126,0.08076,0.13233
579,579,2017,1st Quintile,Urban regions,Permanent job,0.59867,817,12734,0.53577,0.65371
580,580,2017,1st Quintile,Urban regions,Temporary job,0.40133,582,12734,0.35555,0.45016
581,581,2017,1st Quintile,Rural regions,Permanent job,0.68953,516,12734,0.59085,0.78093
582,582,2017,1st Quintile,Rural regions,Temporary job,0.31047,284,12734,0.25805,0.37758
583,583,2017,2nd Quintile,Urban regions,Permanent job,0.77333,1290,12734,0.71784,0.83332
584,584,2017,2nd Quintile,Urban regions,Temporary job,0.22667,320,12734,0.19572,0.26082
585,585,2017,2nd Quintile,Rural regions,Permanent job,0.82615,833,12734,0.76881,0.90435
586,586,2017,2nd Quintile,Rural regions,Temporary job,0.17385,182,12734,0.14169,0.21289
587,587,2017,3rd Quintile,Urban regions,Permanent job,0.85073,1355,12734,0.80004,0.90904
588,588,2017,3rd Quintile,Urban regions,Temporary job,0.14927,255,12734,0.12697,0.17007
589,589,2017,3rd Quintile,Rural regions,Permanent job,0.8638,852,12734,0.78968,0.93056
590,590,2017,3rd Quintile,Rural regions,Temporary job,0.1362,142,12734,0.11421,0.17025
591,591,2017,4th Quintile,Urban regions,Permanent job,0.87746,1512,12734,0.8303,0.92754
592,592,2017,4th Quintile,Urban regions,Temporary job,0.12254,215,12734,0.10886,0.14121
593,593,2017,4th Quintile,Rural regions,Permanent job,0.89232,826,12734,0.81242,0.98475
594,594,2017,4th Quintile,Rural regions,Temporary job,0.10768,98,12734,0.08758,0.1251
595,595,2017,5th Quintile,Urban regions,Permanent job,0.89978,1770,12734,0.85139,0.95096
596,596,2017,5th Quintile,Urban regions,Temporary job,0.10022,178,12734,0.08462,0.11644
597,597,2017,5th Quintile,Rural regions,Permanent job,0.91013,642,12734,0.84748,0.98998
598,598,2017,5th Quintile,Rural regions,Temporary job,0.08987,65,12734,0.06954,0.10921
