year,pgisced97,sex,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Lower Secondary Level,male,Permanent job,0.28934,203,369,0.24301,0.33567
2006,Lower Secondary Level,male,Temporary job,0.19388,166,369,0.15349,0.23428
2006,Lower Secondary Level,female,Permanent job,0.14144,266,414,0.10783,0.17505
2006,Lower Secondary Level,female,Temporary job,0.07962,148,414,0.05351,0.10572
2006,Upper Secondary Level,male,Permanent job,0.44381,2331,2619,0.42478,0.46284
2006,Upper Secondary Level,male,Temporary job,0.05675,288,2619,0.04789,0.06561
2006,Upper Secondary Level,female,Permanent job,0.34616,2114,2406,0.32715,0.36518
2006,Upper Secondary Level,female,Temporary job,0.05248,292,2406,0.04357,0.06139
2006,Post-secondary Non-tertiary Level,male,Permanent job,0.57723,289,289,0.52017,0.63428
2006,Post-secondary Non-tertiary Level,female,Permanent job,0.48159,358,413,0.43334,0.52984
2006,Post-secondary Non-tertiary Level,female,Temporary job,0.09212,55,413,0.06420,0.12005
2006,First Stage of Tertiary Education,male,Permanent job,0.50526,462,462,0.45962,0.55090
2006,First Stage of Tertiary Education,female,Permanent job,0.45133,352,352,0.39927,0.50339
2006,Second Stage of Tertiary Education,male,Permanent job,0.48129,1297,1421,0.45530,0.50728
2006,Second Stage of Tertiary Education,male,Temporary job,0.06628,124,1421,0.05334,0.07922
2006,Second Stage of Tertiary Education,female,Permanent job,0.46349,1027,1157,0.43474,0.49223
2006,Second Stage of Tertiary Education,female,Temporary job,0.06207,130,1157,0.04816,0.07598
2007,Lower Secondary Level,male,Permanent job,0.29720,184,345,0.24891,0.34550
2007,Lower Secondary Level,male,Temporary job,0.19438,161,345,0.15256,0.23619
2007,Lower Secondary Level,female,Permanent job,0.14668,228,344,0.10923,0.18412
2007,Lower Secondary Level,female,Temporary job,0.07530,116,344,0.04737,0.10322
2007,Upper Secondary Level,male,Permanent job,0.46232,2257,2552,0.44298,0.48167
2007,Upper Secondary Level,male,Temporary job,0.06056,295,2552,0.05130,0.06982
2007,Upper Secondary Level,female,Permanent job,0.35301,2010,2311,0.33353,0.37250
2007,Upper Secondary Level,female,Temporary job,0.05632,301,2311,0.04692,0.06572
2007,Post-secondary Non-tertiary Level,male,Permanent job,0.56739,278,313,0.51242,0.62237
2007,Post-secondary Non-tertiary Level,male,Temporary job,0.07852,35,313,0.04867,0.10837
2007,Post-secondary Non-tertiary Level,female,Permanent job,0.48758,358,411,0.43919,0.53596
2007,Post-secondary Non-tertiary Level,female,Temporary job,0.08629,53,411,0.05911,0.11347
2007,First Stage of Tertiary Education,male,Permanent job,0.48239,435,435,0.43538,0.52940
2007,First Stage of Tertiary Education,female,Permanent job,0.45739,315,315,0.40229,0.51249
2007,Second Stage of Tertiary Education,male,Permanent job,0.49369,1197,1314,0.46665,0.52073
2007,Second Stage of Tertiary Education,male,Temporary job,0.06677,117,1314,0.05327,0.08028
2007,Second Stage of Tertiary Education,female,Permanent job,0.46530,999,1140,0.43633,0.49426
2007,Second Stage of Tertiary Education,female,Temporary job,0.07493,141,1140,0.05964,0.09023
2008,Lower Secondary Level,male,Permanent job,0.32232,186,338,0.27242,0.37222
2008,Lower Secondary Level,male,Temporary job,0.19942,152,338,0.15676,0.24208
2008,Lower Secondary Level,female,Permanent job,0.14112,206,318,0.10280,0.17945
2008,Lower Secondary Level,female,Temporary job,0.07773,112,318,0.04826,0.10721
2008,Upper Secondary Level,male,Permanent job,0.47707,2173,2442,0.45725,0.49688
2008,Upper Secondary Level,male,Temporary job,0.06481,269,2442,0.05504,0.07458
2008,Upper Secondary Level,female,Permanent job,0.36753,1943,2249,0.34760,0.38746
2008,Upper Secondary Level,female,Temporary job,0.06220,306,2249,0.05222,0.07219
2008,Post-secondary Non-tertiary Level,male,Permanent job,0.61103,265,296,0.55540,0.66667
2008,Post-secondary Non-tertiary Level,male,Temporary job,0.06575,31,296,0.03747,0.09403
2008,Post-secondary Non-tertiary Level,female,Permanent job,0.52524,339,396,0.47600,0.57449
2008,Post-secondary Non-tertiary Level,female,Temporary job,0.08622,57,396,0.05854,0.11390
2008,First Stage of Tertiary Education,male,Permanent job,0.49747,411,411,0.44907,0.54586
2008,First Stage of Tertiary Education,female,Permanent job,0.45573,286,286,0.39791,0.51355
2008,Second Stage of Tertiary Education,male,Permanent job,0.51780,1157,1251,0.49010,0.54550
2008,Second Stage of Tertiary Education,male,Temporary job,0.05179,94,1251,0.03950,0.06407
2008,Second Stage of Tertiary Education,female,Permanent job,0.46168,957,1114,0.43239,0.49097
2008,Second Stage of Tertiary Education,female,Temporary job,0.09101,157,1114,0.07411,0.10790
2009,Lower Secondary Level,male,Permanent job,0.29126,152,288,0.23870,0.34383
2009,Lower Secondary Level,male,Temporary job,0.20732,136,288,0.16042,0.25422
2009,Lower Secondary Level,female,Permanent job,0.14997,195,306,0.10990,0.19004
2009,Lower Secondary Level,female,Temporary job,0.07967,111,306,0.04928,0.11005
2009,Upper Secondary Level,male,Permanent job,0.46924,1980,2231,0.44853,0.48996
2009,Upper Secondary Level,male,Temporary job,0.06641,251,2231,0.05607,0.07674
2009,Upper Secondary Level,female,Permanent job,0.37401,1844,2127,0.35344,0.39457
2009,Upper Secondary Level,female,Temporary job,0.06622,283,2127,0.05565,0.07679
2009,Post-secondary Non-tertiary Level,male,Permanent job,0.61748,229,261,0.55841,0.67656
2009,Post-secondary Non-tertiary Level,male,Temporary job,0.06997,32,261,0.03896,0.10098
2009,Post-secondary Non-tertiary Level,female,Permanent job,0.56023,330,370,0.50959,0.61088
2009,Post-secondary Non-tertiary Level,female,Temporary job,0.05836,40,370,0.03444,0.08228
2009,First Stage of Tertiary Education,male,Permanent job,0.48227,377,377,0.43176,0.53277
2009,First Stage of Tertiary Education,female,Permanent job,0.45540,269,269,0.39577,0.51502
2009,Second Stage of Tertiary Education,male,Permanent job,0.50815,1063,1157,0.47933,0.53697
2009,Second Stage of Tertiary Education,male,Temporary job,0.05233,94,1157,0.03949,0.06517
2009,Second Stage of Tertiary Education,female,Permanent job,0.48427,929,1080,0.45445,0.51408
2009,Second Stage of Tertiary Education,female,Temporary job,0.09076,151,1080,0.07362,0.10790
2010,Primary Level,male,Permanent job,0.31507,48,48,0.18226,0.44788
2010,Lower Secondary Level,male,Permanent job,0.29363,261,437,0.25088,0.33638
2010,Lower Secondary Level,male,Temporary job,0.20014,176,437,0.16259,0.23770
2010,Lower Secondary Level,female,Permanent job,0.16059,261,426,0.12568,0.19550
2010,Lower Secondary Level,female,Temporary job,0.10165,165,426,0.07292,0.13038
2010,Upper Secondary Level,male,Permanent job,0.47535,2706,3065,0.45767,0.49303
2010,Upper Secondary Level,male,Temporary job,0.06773,359,3065,0.05883,0.07663
2010,Upper Secondary Level,female,Permanent job,0.37599,2403,2815,0.35809,0.39389
2010,Upper Secondary Level,female,Temporary job,0.06384,412,2815,0.05480,0.07287
2010,Post-secondary Non-tertiary Level,male,Permanent job,0.61237,376,421,0.56577,0.65896
2010,Post-secondary Non-tertiary Level,male,Temporary job,0.07223,45,421,0.04747,0.09698
2010,Post-secondary Non-tertiary Level,female,Permanent job,0.56139,540,612,0.52204,0.60073
2010,Post-secondary Non-tertiary Level,female,Temporary job,0.07536,72,612,0.05443,0.09629
2010,First Stage of Tertiary Education,male,Permanent job,0.50199,513,547,0.46005,0.54393
2010,First Stage of Tertiary Education,male,Temporary job,0.02587,34,547,0.01256,0.03919
2010,First Stage of Tertiary Education,female,Permanent job,0.49823,307,342,0.44516,0.55130
2010,First Stage of Tertiary Education,female,Temporary job,0.05971,35,342,0.03456,0.08486
2010,Second Stage of Tertiary Education,male,Permanent job,0.49473,1467,1625,0.47041,0.51904
2010,Second Stage of Tertiary Education,male,Temporary job,0.05390,158,1625,0.04292,0.06488
2010,Second Stage of Tertiary Education,female,Permanent job,0.48922,1186,1429,0.46329,0.51515
2010,Second Stage of Tertiary Education,female,Temporary job,0.09717,243,1429,0.08181,0.11254
2011,Primary Level,male,Permanent job,0.35278,55,55,0.22533,0.48022
2011,Primary Level,female,Permanent job,0.12610,31,31,0.00731,0.24489
2011,Lower Secondary Level,male,Permanent job,0.29525,305,492,0.25490,0.33560
2011,Lower Secondary Level,male,Temporary job,0.18849,187,492,0.15389,0.22308
2011,Lower Secondary Level,female,Permanent job,0.16392,369,563,0.13332,0.19453
2011,Lower Secondary Level,female,Temporary job,0.08096,194,563,0.05841,0.10351
2011,Upper Secondary Level,male,Permanent job,0.46919,3095,3480,0.45260,0.48577
2011,Upper Secondary Level,male,Temporary job,0.06756,385,3480,0.05922,0.07590
2011,Upper Secondary Level,female,Permanent job,0.37330,3079,3600,0.35750,0.38910
2011,Upper Secondary Level,female,Temporary job,0.06885,521,3600,0.06058,0.07712
2011,Post-secondary Non-tertiary Level,male,Permanent job,0.62029,410,461,0.57594,0.66464
2011,Post-secondary Non-tertiary Level,male,Temporary job,0.06444,51,461,0.04200,0.08688
2011,Post-secondary Non-tertiary Level,female,Permanent job,0.55350,716,817,0.51939,0.58761
2011,Post-secondary Non-tertiary Level,female,Temporary job,0.08402,101,817,0.06499,0.10306
2011,First Stage of Tertiary Education,male,Permanent job,0.49762,606,644,0.45897,0.53627
2011,First Stage of Tertiary Education,male,Temporary job,0.03366,38,644,0.01972,0.04760
2011,First Stage of Tertiary Education,female,Permanent job,0.47817,359,394,0.42878,0.52755
2011,First Stage of Tertiary Education,female,Temporary job,0.06349,35,394,0.03938,0.08759
2011,Second Stage of Tertiary Education,male,Permanent job,0.51908,1725,1910,0.49666,0.54149
2011,Second Stage of Tertiary Education,male,Temporary job,0.06329,185,1910,0.05236,0.07421
2011,Second Stage of Tertiary Education,female,Permanent job,0.46901,1503,1771,0.44576,0.49226
2011,Second Stage of Tertiary Education,female,Temporary job,0.09274,268,1771,0.07923,0.10626
2012,Primary Level,male,Permanent job,0.36590,59,59,0.24194,0.48987
2012,Primary Level,female,Permanent job,0.14948,39,39,0.03611,0.26285
2012,Lower Secondary Level,male,Permanent job,0.30989,307,527,0.27037,0.34941
2012,Lower Secondary Level,male,Temporary job,0.18552,220,527,0.15230,0.21874
2012,Lower Secondary Level,female,Permanent job,0.19830,385,578,0.16576,0.23083
2012,Lower Secondary Level,female,Temporary job,0.07841,193,578,0.05648,0.10035
2012,Upper Secondary Level,male,Permanent job,0.46980,2988,3402,0.45303,0.48658
2012,Upper Secondary Level,male,Temporary job,0.06833,414,3402,0.05985,0.07681
2012,Upper Secondary Level,female,Permanent job,0.38049,3091,3656,0.36475,0.39623
2012,Upper Secondary Level,female,Temporary job,0.06789,565,3656,0.05974,0.07605
2012,Post-secondary Non-tertiary Level,male,Permanent job,0.57810,418,473,0.53355,0.62266
2012,Post-secondary Non-tertiary Level,male,Temporary job,0.08553,55,473,0.06030,0.11077
2012,Post-secondary Non-tertiary Level,female,Permanent job,0.57701,727,838,0.54354,0.61048
2012,Post-secondary Non-tertiary Level,female,Temporary job,0.09953,111,838,0.07925,0.11981
2012,First Stage of Tertiary Education,male,Permanent job,0.50290,583,621,0.46354,0.54226
2012,First Stage of Tertiary Education,male,Temporary job,0.03355,38,621,0.01938,0.04772
2012,First Stage of Tertiary Education,female,Permanent job,0.50427,361,361,0.45263,0.55592
2012,Second Stage of Tertiary Education,male,Permanent job,0.50444,1643,1822,0.48147,0.52740
2012,Second Stage of Tertiary Education,male,Temporary job,0.06428,179,1822,0.05301,0.07554
2012,Second Stage of Tertiary Education,female,Permanent job,0.45301,1493,1762,0.42976,0.47626
2012,Second Stage of Tertiary Education,female,Temporary job,0.10028,269,1762,0.08625,0.11431
2013,Primary Level,male,Permanent job,0.28114,84,128,0.20296,0.35933
2013,Primary Level,male,Temporary job,0.18155,44,128,0.11451,0.24860
2013,Primary Level,female,Permanent job,0.19341,67,67,0.09812,0.28870
2013,Lower Secondary Level,male,Permanent job,0.32173,478,819,0.28972,0.35374
2013,Lower Secondary Level,male,Temporary job,0.19727,341,819,0.17000,0.22454
2013,Lower Secondary Level,female,Permanent job,0.18395,498,789,0.15690,0.21100
2013,Lower Secondary Level,female,Temporary job,0.07881,291,789,0.05999,0.09762
2013,Upper Secondary Level,male,Permanent job,0.45276,3150,3647,0.43660,0.46891
2013,Upper Secondary Level,male,Temporary job,0.07122,497,3647,0.06287,0.07957
2013,Upper Secondary Level,female,Permanent job,0.38245,3292,3931,0.36725,0.39764
2013,Upper Secondary Level,female,Temporary job,0.06857,639,3931,0.06067,0.07648
2013,Post-secondary Non-tertiary Level,male,Permanent job,0.60686,532,608,0.56800,0.64571
2013,Post-secondary Non-tertiary Level,male,Temporary job,0.07619,76,608,0.05508,0.09730
2013,Post-secondary Non-tertiary Level,female,Permanent job,0.56631,858,1001,0.53560,0.59703
2013,Post-secondary Non-tertiary Level,female,Temporary job,0.08691,143,1001,0.06945,0.10437
2013,First Stage of Tertiary Education,male,Permanent job,0.49996,560,593,0.45968,0.54023
2013,First Stage of Tertiary Education,male,Temporary job,0.03637,33,593,0.02129,0.05145
2013,First Stage of Tertiary Education,female,Permanent job,0.47160,339,339,0.41838,0.52482
2013,Second Stage of Tertiary Education,male,Permanent job,0.48832,1766,2002,0.46642,0.51023
2013,Second Stage of Tertiary Education,male,Temporary job,0.07183,236,2002,0.06051,0.08314
2013,Second Stage of Tertiary Education,female,Permanent job,0.46378,1674,2021,0.44203,0.48553
2013,Second Stage of Tertiary Education,female,Temporary job,0.09453,347,2021,0.08178,0.10729
2014,Primary Level,male,Permanent job,0.29434,71,71,0.18758,0.40111
2014,Primary Level,female,Permanent job,0.16401,47,47,0.05700,0.27101
2014,Lower Secondary Level,male,Permanent job,0.30335,398,676,0.26867,0.33803
2014,Lower Secondary Level,male,Temporary job,0.20354,278,676,0.17317,0.23391
2014,Lower Secondary Level,female,Permanent job,0.20494,429,657,0.17405,0.23583
2014,Lower Secondary Level,female,Temporary job,0.08193,228,657,0.06094,0.10291
2014,Upper Secondary Level,male,Permanent job,0.44992,2793,3216,0.43273,0.46712
2014,Upper Secondary Level,male,Temporary job,0.08001,423,3216,0.07063,0.08939
2014,Upper Secondary Level,female,Permanent job,0.38157,2917,3478,0.36542,0.39771
2014,Upper Secondary Level,female,Temporary job,0.07072,561,3478,0.06219,0.07924
2014,Post-secondary Non-tertiary Level,male,Permanent job,0.59214,475,548,0.55096,0.63333
2014,Post-secondary Non-tertiary Level,male,Temporary job,0.11487,73,548,0.08815,0.14159
2014,Post-secondary Non-tertiary Level,female,Permanent job,0.58464,754,880,0.55206,0.61721
2014,Post-secondary Non-tertiary Level,female,Temporary job,0.08656,126,880,0.06797,0.10515
2014,First Stage of Tertiary Education,male,Permanent job,0.50693,509,509,0.46345,0.55041
2014,First Stage of Tertiary Education,female,Permanent job,0.47949,319,319,0.42458,0.53439
2014,Second Stage of Tertiary Education,male,Permanent job,0.49685,1580,1773,0.47357,0.52013
2014,Second Stage of Tertiary Education,male,Temporary job,0.06805,193,1773,0.05632,0.07977
2014,Second Stage of Tertiary Education,female,Permanent job,0.44529,1517,1829,0.42251,0.46808
2014,Second Stage of Tertiary Education,female,Temporary job,0.10473,312,1829,0.09070,0.11877
2015,Primary Level,male,Permanent job,0.31264,80,80,0.21042,0.41487
2015,Primary Level,female,Permanent job,0.18970,57,57,0.08701,0.29239
2015,Lower Secondary Level,male,Permanent job,0.30589,411,675,0.27110,0.34067
2015,Lower Secondary Level,male,Temporary job,0.21302,264,675,0.18211,0.24393
2015,Lower Secondary Level,female,Permanent job,0.20592,389,599,0.17351,0.23833
2015,Lower Secondary Level,female,Temporary job,0.07942,210,599,0.05775,0.10110
2015,Upper Secondary Level,male,Permanent job,0.46574,2682,3105,0.44819,0.48329
2015,Upper Secondary Level,male,Temporary job,0.06982,423,3105,0.06085,0.07878
2015,Upper Secondary Level,female,Permanent job,0.38891,2815,3389,0.37249,0.40532
2015,Upper Secondary Level,female,Temporary job,0.07716,574,3389,0.06818,0.08615
2015,Post-secondary Non-tertiary Level,male,Permanent job,0.60510,514,592,0.56569,0.64451
2015,Post-secondary Non-tertiary Level,male,Temporary job,0.08320,78,592,0.06093,0.10547
2015,Post-secondary Non-tertiary Level,female,Permanent job,0.56759,761,888,0.53499,0.60020
2015,Post-secondary Non-tertiary Level,female,Temporary job,0.07817,127,888,0.06050,0.09583
2015,First Stage of Tertiary Education,male,Permanent job,0.50825,496,496,0.46421,0.55229
2015,First Stage of Tertiary Education,female,Permanent job,0.53804,315,315,0.48290,0.59318
2015,Second Stage of Tertiary Education,male,Permanent job,0.48057,1604,1837,0.45772,0.50343
2015,Second Stage of Tertiary Education,male,Temporary job,0.07569,233,1837,0.06359,0.08779
2015,Second Stage of Tertiary Education,female,Permanent job,0.46998,1570,1911,0.44759,0.49236
2015,Second Stage of Tertiary Education,female,Temporary job,0.10077,341,1911,0.08727,0.11427
2016,Primary Level,male,Permanent job,0.25238,75,142,0.18068,0.32408
2016,Primary Level,male,Temporary job,0.16059,67,142,0.09999,0.22120
2016,Primary Level,female,Permanent job,0.15762,51,51,0.05662,0.25862
2016,Lower Secondary Level,male,Permanent job,0.27676,329,619,0.24149,0.31204
2016,Lower Secondary Level,male,Temporary job,0.20133,290,619,0.16972,0.23295
2016,Lower Secondary Level,female,Permanent job,0.21264,356,554,0.17854,0.24674
2016,Lower Secondary Level,female,Temporary job,0.07605,198,554,0.05396,0.09815
2016,Upper Secondary Level,male,Permanent job,0.45809,2404,2820,0.43969,0.47648
2016,Upper Secondary Level,male,Temporary job,0.07889,416,2820,0.06894,0.08885
2016,Upper Secondary Level,female,Permanent job,0.40618,2670,3178,0.38910,0.42325
2016,Upper Secondary Level,female,Temporary job,0.07556,508,3178,0.06637,0.08475
2016,Post-secondary Non-tertiary Level,male,Permanent job,0.60829,490,571,0.56822,0.64837
2016,Post-secondary Non-tertiary Level,male,Temporary job,0.09453,81,571,0.07051,0.11855
2016,Post-secondary Non-tertiary Level,female,Permanent job,0.57694,752,868,0.54405,0.60982
2016,Post-secondary Non-tertiary Level,female,Temporary job,0.09449,116,868,0.07502,0.11396
2016,First Stage of Tertiary Education,male,Permanent job,0.50914,434,434,0.46206,0.55623
2016,First Stage of Tertiary Education,female,Permanent job,0.55031,289,289,0.49285,0.60776
2016,Second Stage of Tertiary Education,male,Permanent job,0.47621,1449,1689,0.45238,0.50003
2016,Second Stage of Tertiary Education,male,Temporary job,0.07080,240,1689,0.05856,0.08303
2016,Second Stage of Tertiary Education,female,Permanent job,0.46088,1462,1777,0.43770,0.48406
2016,Second Stage of Tertiary Education,female,Temporary job,0.10025,315,1777,0.08628,0.11422
2017,Primary Level,male,Permanent job,0.29060,109,207,0.22860,0.35260
2017,Primary Level,male,Temporary job,0.11128,98,207,0.06834,0.15423
2017,Primary Level,female,Permanent job,0.15640,61,61,0.06449,0.24831
2017,Lower Secondary Level,male,Permanent job,0.33699,403,700,0.30195,0.37203
2017,Lower Secondary Level,male,Temporary job,0.16842,297,700,0.14067,0.19616
2017,Lower Secondary Level,female,Permanent job,0.23846,418,649,0.20565,0.27127
2017,Lower Secondary Level,female,Temporary job,0.09044,231,649,0.06836,0.11253
2017,Upper Secondary Level,male,Permanent job,0.47630,2776,3266,0.45916,0.49343
2017,Upper Secondary Level,male,Temporary job,0.07279,490,3266,0.06388,0.08170
2017,Upper Secondary Level,female,Permanent job,0.40928,3045,3591,0.39319,0.42536
2017,Upper Secondary Level,female,Temporary job,0.07204,546,3591,0.06358,0.08050
2017,Post-secondary Non-tertiary Level,male,Permanent job,0.58480,528,617,0.54589,0.62372
2017,Post-secondary Non-tertiary Level,male,Temporary job,0.09814,89,617,0.07464,0.12163
2017,Post-secondary Non-tertiary Level,female,Permanent job,0.57394,856,968,0.54277,0.60511
2017,Post-secondary Non-tertiary Level,female,Temporary job,0.07710,112,968,0.06029,0.09391
2017,First Stage of Tertiary Education,male,Permanent job,0.51693,494,494,0.47282,0.56104
2017,First Stage of Tertiary Education,female,Permanent job,0.53493,321,321,0.48028,0.58958
2017,Second Stage of Tertiary Education,male,Permanent job,0.49130,1697,1997,0.46937,0.51323
2017,Second Stage of Tertiary Education,male,Temporary job,0.08526,300,1997,0.07301,0.09751
2017,Second Stage of Tertiary Education,female,Permanent job,0.48332,1671,2015,0.46150,0.50515
2017,Second Stage of Tertiary Education,female,Temporary job,0.10776,344,2015,0.09422,0.12130
2018,Primary Level,male,Permanent job,0.27792,122,258,0.22315,0.33269
2018,Primary Level,male,Temporary job,0.09742,136,258,0.06117,0.13368
2018,Primary Level,female,Permanent job,0.20692,62,102,0.12791,0.28592
2018,Primary Level,female,Temporary job,0.04968,40,102,0.00730,0.09205
2018,Lower Secondary Level,male,Permanent job,0.32830,420,767,0.29504,0.36155
2018,Lower Secondary Level,male,Temporary job,0.21093,347,767,0.18204,0.23982
2018,Lower Secondary Level,female,Permanent job,0.22230,398,626,0.18970,0.25489
2018,Lower Secondary Level,female,Temporary job,0.08536,228,626,0.06345,0.10727
2018,Upper Secondary Level,male,Permanent job,0.48538,2610,3127,0.46786,0.50290
2018,Upper Secondary Level,male,Temporary job,0.07275,517,3127,0.06364,0.08185
2018,Upper Secondary Level,female,Permanent job,0.42091,2964,3464,0.40446,0.43735
2018,Upper Secondary Level,female,Temporary job,0.06750,500,3464,0.05915,0.07586
2018,Post-secondary Non-tertiary Level,male,Permanent job,0.61480,524,612,0.57622,0.65339
2018,Post-secondary Non-tertiary Level,male,Temporary job,0.09400,88,612,0.07086,0.11714
2018,Post-secondary Non-tertiary Level,female,Permanent job,0.59466,830,938,0.56322,0.62610
2018,Post-secondary Non-tertiary Level,female,Temporary job,0.07705,108,938,0.05998,0.09413
2018,First Stage of Tertiary Education,male,Permanent job,0.50636,460,460,0.46062,0.55210
2018,First Stage of Tertiary Education,female,Permanent job,0.57871,312,312,0.52384,0.63359
2018,Second Stage of Tertiary Education,male,Permanent job,0.48873,1656,1979,0.46670,0.51076
2018,Second Stage of Tertiary Education,male,Temporary job,0.09224,323,1979,0.07949,0.10500
2018,Second Stage of Tertiary Education,female,Permanent job,0.49172,1667,1983,0.46971,0.51373
2018,Second Stage of Tertiary Education,female,Temporary job,0.09368,316,1983,0.08085,0.10651
2019,Primary Level,male,Permanent job,0.35766,142,337,0.30641,0.40891
2019,Primary Level,male,Temporary job,0.13634,195,337,0.09965,0.17304
2019,Primary Level,female,Permanent job,0.23714,65,116,0.15940,0.31488
2019,Primary Level,female,Temporary job,0.07886,51,116,0.02960,0.12812
2019,Lower Secondary Level,male,Permanent job,0.34940,401,740,0.31503,0.38378
2019,Lower Secondary Level,male,Temporary job,0.19731,339,740,0.16861,0.22600
2019,Lower Secondary Level,female,Permanent job,0.22845,358,569,0.19393,0.26298
2019,Lower Secondary Level,female,Temporary job,0.08743,211,569,0.06420,0.11066
2019,Upper Secondary Level,male,Permanent job,0.47850,2411,2875,0.46024,0.49677
2019,Upper Secondary Level,male,Temporary job,0.07609,464,2875,0.06640,0.08579
2019,Upper Secondary Level,female,Permanent job,0.42401,2794,3272,0.40708,0.44095
2019,Upper Secondary Level,female,Temporary job,0.06454,478,3272,0.05612,0.07296
2019,Post-secondary Non-tertiary Level,male,Permanent job,0.68490,504,576,0.64693,0.72287
2019,Post-secondary Non-tertiary Level,male,Temporary job,0.08197,72,576,0.05954,0.10439
2019,Post-secondary Non-tertiary Level,female,Permanent job,0.59231,821,924,0.56061,0.62401
2019,Post-secondary Non-tertiary Level,female,Temporary job,0.06927,103,924,0.05289,0.08565
2019,First Stage of Tertiary Education,male,Permanent job,0.52582,467,467,0.48049,0.57116
2019,First Stage of Tertiary Education,female,Permanent job,0.56806,308,308,0.51265,0.62347
2019,Second Stage of Tertiary Education,male,Permanent job,0.50703,1666,1983,0.48502,0.52904
2019,Second Stage of Tertiary Education,male,Temporary job,0.07692,317,1983,0.06518,0.08865
2019,Second Stage of Tertiary Education,female,Permanent job,0.49402,1686,1989,0.47204,0.51600
2019,Second Stage of Tertiary Education,female,Temporary job,0.09631,303,1989,0.08335,0.10928
2020,Primary Level,male,Permanent job,0.27188,216,452,0.23081,0.31294
2020,Primary Level,male,Temporary job,0.13973,236,452,0.10774,0.17173
2020,Primary Level,female,Permanent job,0.24030,70,135,0.16795,0.31264
2020,Primary Level,female,Temporary job,0.09286,65,135,0.04372,0.14201
2020,Lower Secondary Level,male,Permanent job,0.34958,478,870,0.31788,0.38129
2020,Lower Secondary Level,male,Temporary job,0.18861,392,870,0.16260,0.21462
2020,Lower Secondary Level,female,Permanent job,0.22281,376,573,0.18871,0.25691
2020,Lower Secondary Level,female,Temporary job,0.08741,197,573,0.06426,0.11055
2020,Upper Secondary Level,male,Permanent job,0.49524,2452,2979,0.47728,0.51320
2020,Upper Secondary Level,male,Temporary job,0.05849,527,2979,0.05006,0.06692
2020,Upper Secondary Level,female,Permanent job,0.41419,2657,3157,0.39700,0.43137
2020,Upper Secondary Level,female,Temporary job,0.06841,500,3157,0.05960,0.07721
2020,Post-secondary Non-tertiary Level,male,Permanent job,0.67524,564,663,0.63957,0.71091
2020,Post-secondary Non-tertiary Level,male,Temporary job,0.05583,99,663,0.03834,0.07332
2020,Post-secondary Non-tertiary Level,female,Permanent job,0.62994,861,984,0.59976,0.66012
2020,Post-secondary Non-tertiary Level,female,Temporary job,0.06040,123,984,0.04550,0.07529
2020,First Stage of Tertiary Education,male,Permanent job,0.53756,420,420,0.48982,0.58530
2020,First Stage of Tertiary Education,female,Permanent job,0.55130,299,299,0.49483,0.60777
2020,Second Stage of Tertiary Education,male,Permanent job,0.50506,1868,2246,0.48438,0.52575
2020,Second Stage of Tertiary Education,male,Temporary job,0.07391,378,2246,0.06309,0.08474
2020,Second Stage of Tertiary Education,female,Permanent job,0.49907,1805,2164,0.47800,0.52014
2020,Second Stage of Tertiary Education,female,Temporary job,0.09360,359,2164,0.08133,0.10588
2021,Primary Level,male,Permanent job,0.26793,155,269,0.21491,0.32096
2021,Primary Level,male,Temporary job,0.14099,114,269,0.09932,0.18265
2021,Primary Level,female,Permanent job,0.19314,43,75,0.10319,0.28308
2021,Primary Level,female,Temporary job,0.07765,32,75,0.01668,0.13863
2021,Lower Secondary Level,male,Permanent job,0.38538,262,432,0.33943,0.43133
2021,Lower Secondary Level,male,Temporary job,0.13993,170,432,0.10717,0.17268
2021,Lower Secondary Level,female,Permanent job,0.23894,225,312,0.19155,0.28634
2021,Lower Secondary Level,female,Temporary job,0.05962,87,312,0.03330,0.08593
2021,Upper Secondary Level,male,Permanent job,0.48129,1535,1815,0.45829,0.50428
2021,Upper Secondary Level,male,Temporary job,0.07013,280,1815,0.05838,0.08188
2021,Upper Secondary Level,female,Permanent job,0.40698,1699,1998,0.38543,0.42853
2021,Upper Secondary Level,female,Temporary job,0.05773,299,1998,0.04750,0.06796
2021,Post-secondary Non-tertiary Level,male,Permanent job,0.68293,371,426,0.63869,0.72717
2021,Post-secondary Non-tertiary Level,male,Temporary job,0.08507,55,426,0.05855,0.11159
2021,Post-secondary Non-tertiary Level,female,Permanent job,0.62382,622,692,0.58770,0.65994
2021,Post-secondary Non-tertiary Level,female,Temporary job,0.07525,70,692,0.05558,0.09492
2021,First Stage of Tertiary Education,male,Permanent job,0.53463,272,272,0.47524,0.59402
2021,First Stage of Tertiary Education,female,Permanent job,0.56714,215,215,0.50076,0.63353
2021,Second Stage of Tertiary Education,male,Permanent job,0.52372,1404,1625,0.49943,0.54801
2021,Second Stage of Tertiary Education,male,Temporary job,0.07230,221,1625,0.05971,0.08490
2021,Second Stage of Tertiary Education,female,Permanent job,0.51019,1391,1632,0.48592,0.53445
2021,Second Stage of Tertiary Education,female,Temporary job,0.09239,241,1632,0.07834,0.10644
2022,Primary Level,male,Permanent job,0.41771,161,243,0.35557,0.47984
