year,bula_h,hhtyp,hgeqpnrj,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Baden-Wuerttemberg,Single parent,No,0.99445,155,155,0.98271,1.00618
2015,Baden-Wuerttemberg,Couple with children,Yes,0.05336,56,778,0.03756,0.06916
2015,Baden-Wuerttemberg,Couple with children,No,0.94664,722,778,0.93084,0.96244
2015,Bavaria,Single-person household,No,0.97220,567,567,0.95866,0.98575
2015,Bavaria,Couple without children,No,0.95157,659,659,0.93516,0.96797
2015,Bavaria,Single parent,No,0.99197,250,250,0.98088,1.00306
2015,Bavaria,Couple with children,Yes,0.06353,61,998,0.04839,0.07867
2015,Bavaria,Couple with children,No,0.93359,937,998,0.91813,0.94905
2015,Berlin,Couple without children,No,0.99441,170,170,0.98316,1.00565
2015,Berlin,Couple with children,No,0.98896,156,156,0.97252,1.00541
2015,Brandenburg,Single-person household,No,0.99559,134,134,0.98432,1.00685
2015,Brandenburg,Couple without children,No,0.97930,209,209,0.95995,0.99865
2015,Brandenburg,Single parent,No,0.99146,67,67,0.96926,1.01366
2015,Brandenburg,Couple with children,No,0.92949,157,157,0.88932,0.96967
2015,Mecklenburg-Western Pomerania,Couple without children,No,0.96776,106,106,0.93397,1.00154
2015,Mecklenburg-Western Pomerania,Couple with children,No,0.95092,84,84,0.90444,0.99740
2015,Saxony,Single-person household,No,0.99101,232,232,0.97883,1.00318
2015,Saxony,Couple without children,No,0.94497,283,283,0.91835,0.97159
2015,Saxony,Single parent,No,0.98746,95,95,0.96497,1.00996
2015,Saxony,Couple with children,No,0.90026,252,252,0.86319,0.93733
2015,Saxony-Anhalt,Single-person household,No,0.99075,151,151,0.97543,1.00607
2015,Saxony-Anhalt,Couple without children,No,0.94754,174,174,0.91431,0.98076
2015,Saxony-Anhalt,Single parent,No,0.96880,63,63,0.92553,1.01208
2015,Saxony-Anhalt,Couple with children,No,0.93504,131,131,0.89267,0.97741
2015,Thuringa,Single-person household,No,0.96783,156,156,0.94005,0.99561
2015,Thuringa,Couple without children,No,0.96001,188,188,0.93193,0.98809
2015,Thuringa,Single parent,No,0.99255,52,52,0.96895,1.01615
2015,Thuringa,Couple with children,No,0.97390,164,164,0.94943,0.99838
2016,Schleswig-Holstein,Single-person household,No,0.97567,125,125,0.94855,1.00279
2016,Schleswig-Holstein,Couple without children,No,0.97541,128,128,0.94848,1.00235
2016,Schleswig-Holstein,Single parent,No,0.97418,57,57,0.93265,1.01572
2016,Schleswig-Holstein,Couple with children,No,0.93162,167,167,0.89323,0.97002
2016,Hamburg,Single-person household,No,0.99003,70,70,0.96659,1.01347
2016,Hamburg,Couple without children,No,0.95027,67,67,0.89782,1.00272
2016,Hamburg,Couple with children,No,0.99753,91,91,0.98727,1.00779
2016,Lower Saxony,Single-person household,No,0.96678,283,283,0.94586,0.98769
2016,Lower Saxony,Couple without children,No,0.94018,374,374,0.91611,0.96425
2016,Lower Saxony,Single parent,No,0.95939,150,150,0.92770,0.99109
2016,Lower Saxony,Couple with children,No,0.94042,450,450,0.91853,0.96232
2016,Bremen,Couple with children,No,0.95227,35,35,0.88060,1.02393
2016,North Rhine-Westphalia,Single-person household,No,0.97597,598,598,0.96368,0.98825
2016,North Rhine-Westphalia,Couple without children,No,0.96461,761,761,0.95148,0.97775
2016,North Rhine-Westphalia,Single parent,No,0.96705,308,308,0.94709,0.98702
2016,North Rhine-Westphalia,Couple with children,Yes,0.03570,53,1139,0.02492,0.04648
2016,North Rhine-Westphalia,Couple with children,No,0.95583,1086,1139,0.94389,0.96777
2016,North Rhine-Westphalia,Other Combinations,No,0.95856,44,44,0.89899,1.01813
2016,Hesse,Single-person household,No,0.99414,208,208,0.98374,1.00454
2016,Hesse,Couple without children,No,0.98233,275,275,0.96673,0.99793
2016,Hesse,Single parent,No,0.97755,107,107,0.94935,1.00575
2016,Hesse,Couple with children,No,0.97401,330,330,0.95682,0.99120
2016,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96917,198,198,0.94503,0.99331
2016,"Rhineland-Palatinate, Saarland",Couple without children,No,0.95070,227,227,0.92248,0.97893
2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.98739,80,80,0.96278,1.01200
2016,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.12252,31,296,0.08510,0.15993
2016,"Rhineland-Palatinate, Saarland",Couple with children,No,0.86657,265,296,0.82776,0.90537
2016,Baden-Wuerttemberg,Single-person household,No,0.94982,336,336,0.92644,0.97320
2016,Baden-Wuerttemberg,Couple without children,No,0.93337,405,405,0.90905,0.95769
2016,Baden-Wuerttemberg,Single parent,No,0.92461,140,140,0.88072,0.96850
2016,Baden-Wuerttemberg,Couple with children,Yes,0.07665,61,670,0.05649,0.09681
2016,Baden-Wuerttemberg,Couple with children,No,0.91781,609,670,0.89700,0.93862
2016,Bavaria,Single-person household,No,0.96417,503,503,0.94791,0.98043
2016,Bavaria,Couple without children,No,0.97354,616,616,0.96085,0.98622
2016,Bavaria,Single parent,No,0.98574,229,229,0.97034,1.00113
2016,Bavaria,Couple with children,Yes,0.07485,57,865,0.05731,0.09240
2016,Bavaria,Couple with children,No,0.91002,808,865,0.89094,0.92910
2016,Berlin,Single-person household,No,0.99781,227,227,0.99172,1.00390
2016,Berlin,Couple without children,No,0.99164,166,166,0.97775,1.00553
2016,Berlin,Single parent,No,0.97833,67,67,0.94321,1.01346
2016,Berlin,Couple with children,No,0.99289,136,136,0.97871,1.00706
2016,Brandenburg,Single-person household,No,0.92153,130,130,0.87513,0.96794
2016,Brandenburg,Couple without children,No,0.96531,201,201,0.93995,0.99067
2016,Brandenburg,Single parent,No,0.99187,53,53,0.96747,1.01628
2016,Brandenburg,Couple with children,No,0.91992,141,141,0.87496,0.96488
2016,Mecklenburg-Western Pomerania,Single-person household,No,0.99487,102,102,0.98094,1.00880
2016,Mecklenburg-Western Pomerania,Couple without children,No,0.98761,104,104,0.96625,1.00897
2016,Mecklenburg-Western Pomerania,Single parent,No,0.97370,39,39,0.92282,1.02458
2016,Mecklenburg-Western Pomerania,Couple with children,No,0.93503,76,76,0.87925,0.99081
2016,Saxony,Single-person household,No,0.98557,222,222,0.96984,1.00129
2016,Saxony,Couple without children,No,0.95772,276,276,0.93393,0.98150
2016,Saxony,Single parent,No,0.95647,91,91,0.91432,0.99863
2016,Saxony,Couple with children,No,0.85198,225,225,0.80548,0.89849
2016,Saxony-Anhalt,Single-person household,No,0.99228,148,148,0.97812,1.00643
2016,Saxony-Anhalt,Couple without children,No,0.92921,150,150,0.88803,0.97040
2016,Saxony-Anhalt,Single parent,No,0.98941,68,68,0.96489,1.01392
2016,Saxony-Anhalt,Couple with children,No,0.91831,125,125,0.87011,0.96652
2016,Thuringa,Single-person household,No,0.98900,149,149,0.97220,1.00581
2016,Thuringa,Couple without children,No,0.95322,181,181,0.92237,0.98407
2016,Thuringa,Single parent,No,0.99242,53,53,0.96884,1.01600
2016,Thuringa,Couple with children,No,0.97800,145,145,0.95405,1.00196
2017,Schleswig-Holstein,Single-person household,No,0.95809,127,127,0.92310,0.99308
2017,Schleswig-Holstein,Couple without children,No,0.96996,158,158,0.94326,0.99666
2017,Schleswig-Holstein,Single parent,No,0.96470,61,61,0.91801,1.01140
2017,Schleswig-Holstein,Couple with children,No,0.94044,185,185,0.90624,0.97463
2017,Hamburg,Single-person household,No,0.99542,76,76,0.98015,1.01070
2017,Hamburg,Couple without children,No,0.96238,86,86,0.92194,1.00283
2017,Hamburg,Couple with children,No,0.99491,97,97,0.98069,1.00914
2017,Lower Saxony,Single-person household,No,0.95906,338,338,0.93790,0.98021
2017,Lower Saxony,Couple without children,No,0.92806,433,433,0.90370,0.95243
2017,Lower Saxony,Single parent,No,0.97810,162,162,0.95550,1.00071
2017,Lower Saxony,Couple with children,No,0.92343,502,502,0.90015,0.94672
2017,Bremen,Single-person household,No,0.97336,38,38,0.92147,1.02525
2017,Bremen,Couple without children,No,0.99305,31,31,0.96332,1.02278
2017,Bremen,Couple with children,No,0.88678,34,34,0.77867,0.99489
2017,North Rhine-Westphalia,Single-person household,No,0.96509,671,671,0.95119,0.97899
2017,North Rhine-Westphalia,Couple without children,Yes,0.03390,33,902,0.02209,0.04572
2017,North Rhine-Westphalia,Couple without children,No,0.95994,869,902,0.94713,0.97274
2017,North Rhine-Westphalia,Single parent,No,0.92748,308,308,0.89846,0.95649
2017,North Rhine-Westphalia,Couple with children,Yes,0.04516,59,1185,0.03333,0.05699
2017,North Rhine-Westphalia,Couple with children,No,0.93818,1126,1185,0.92447,0.95190
2017,North Rhine-Westphalia,Other Combinations,No,0.95355,64,64,0.90159,1.00552
2017,Hesse,Single-person household,No,0.98340,236,236,0.96707,0.99974
2017,Hesse,Couple without children,No,0.97453,273,273,0.95581,0.99325
2017,Hesse,Single parent,No,0.93375,104,104,0.88572,0.98178
2017,Hesse,Couple with children,No,0.96064,365,365,0.94067,0.98062
2017,Hesse,Other Combinations,No,0.97921,32,32,0.92898,1.02944
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96570,211,211,0.94109,0.99032
2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.97104,244,244,0.94995,0.99212
2017,"Rhineland-Palatinate, Saarland",Single parent,No,0.98056,78,78,0.94973,1.01140
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94898,277,277,0.92302,0.97494
2017,Baden-Wuerttemberg,Single-person household,No,0.94452,359,359,0.92080,0.96823
2017,Baden-Wuerttemberg,Couple without children,Yes,0.08836,42,493,0.06328,0.11344
2017,Baden-Wuerttemberg,Couple without children,No,0.91087,451,493,0.88569,0.93605
2017,Baden-Wuerttemberg,Single parent,No,0.96881,132,132,0.93905,0.99858
2017,Baden-Wuerttemberg,Couple with children,Yes,0.10464,69,689,0.08177,0.12751
2017,Baden-Wuerttemberg,Couple with children,No,0.88745,620,689,0.86383,0.91106
2017,Bavaria,Single-person household,No,0.97588,575,575,0.96332,0.98843
2017,Bavaria,Couple without children,No,0.95423,674,674,0.93844,0.97002
2017,Bavaria,Single parent,No,0.98621,238,238,0.97136,1.00106
2017,Bavaria,Couple with children,Yes,0.07645,75,906,0.05914,0.09376
2017,Bavaria,Couple with children,No,0.91378,831,906,0.89549,0.93206
2017,Bavaria,Other Combinations,No,0.92411,39,39,0.83991,1.00831
2017,Berlin,Single-person household,No,0.98742,249,249,0.97355,1.00129
2017,Berlin,Couple without children,No,0.97948,178,178,0.95859,1.00037
2017,Berlin,Single parent,No,0.96695,66,66,0.92349,1.01041
2017,Berlin,Couple with children,No,0.98413,144,144,0.96365,1.00461
2017,Brandenburg,Single-person household,No,0.96499,152,152,0.93567,0.99430
2017,Brandenburg,Couple without children,No,0.98832,223,223,0.97418,1.00245
2017,Brandenburg,Single parent,No,0.93173,54,54,0.86383,0.99963
2017,Brandenburg,Couple with children,No,0.90991,157,157,0.86499,0.95484
2017,Mecklenburg-Western Pomerania,Single-person household,No,0.99474,121,121,0.98181,1.00768
2017,Mecklenburg-Western Pomerania,Couple without children,No,0.97085,109,109,0.93912,1.00258
2017,Mecklenburg-Western Pomerania,Single parent,No,0.98394,37,37,0.94288,1.02500
2017,Mecklenburg-Western Pomerania,Couple with children,No,0.94251,86,86,0.89302,0.99199
2017,Saxony,Single-person household,No,0.98543,267,267,0.97103,0.99983
2017,Saxony,Couple without children,No,0.92586,305,305,0.89640,0.95531
2017,Saxony,Single parent,No,0.97351,93,93,0.94070,1.00633
2017,Saxony,Couple with children,No,0.87407,259,259,0.83358,0.91455
2017,Saxony-Anhalt,Single-person household,No,0.99326,151,151,0.98017,1.00635
2017,Saxony-Anhalt,Couple without children,No,0.95464,187,187,0.92473,0.98455
2017,Saxony-Anhalt,Single parent,No,0.97486,69,69,0.93764,1.01207
2017,Saxony-Anhalt,Couple with children,No,0.91325,133,133,0.86523,0.96127
2017,Thuringa,Single-person household,No,0.97869,171,171,0.95698,1.00040
2017,Thuringa,Couple without children,No,0.98724,192,192,0.97133,1.00316
2017,Thuringa,Single parent,No,0.95751,45,45,0.89791,1.01711
2017,Thuringa,Couple with children,No,0.91049,159,159,0.86598,0.95501
2018,Schleswig-Holstein,Single-person household,No,0.96455,131,131,0.93276,0.99634
2018,Schleswig-Holstein,Couple without children,No,0.95147,152,152,0.91719,0.98574
2018,Schleswig-Holstein,Single parent,No,0.94112,50,50,0.87521,1.00703
2018,Schleswig-Holstein,Couple with children,No,0.90100,186,186,0.85796,0.94404
2018,Hamburg,Single-person household,No,0.97324,85,85,0.93873,1.00775
2018,Hamburg,Couple without children,No,0.99881,94,94,0.99180,1.00582
2018,Hamburg,Single parent,No,0.98637,39,39,0.94951,1.02324
2018,Hamburg,Couple with children,No,0.94312,96,96,0.89654,0.98970
2018,Lower Saxony,Single-person household,No,0.95627,349,349,0.93478,0.97775
2018,Lower Saxony,Couple without children,No,0.92405,417,417,0.89859,0.94951
2018,Lower Saxony,Single parent,No,0.97326,146,146,0.94700,0.99952
2018,Lower Saxony,Couple with children,Yes,0.07847,36,495,0.05476,0.10218
2018,Lower Saxony,Couple with children,No,0.90164,459,495,0.87538,0.92790
2018,Bremen,Single-person household,No,0.98244,36,36,0.93893,1.02595
2018,Bremen,Couple without children,No,0.97347,38,38,0.92168,1.02525
2018,Bremen,Couple with children,No,0.88900,38,38,0.78777,0.99022
2018,North Rhine-Westphalia,Single-person household,No,0.96248,729,729,0.94867,0.97628
2018,North Rhine-Westphalia,Couple without children,Yes,0.03241,31,908,0.02089,0.04394
2018,North Rhine-Westphalia,Couple without children,No,0.96618,877,908,0.95442,0.97795
2018,North Rhine-Westphalia,Single parent,No,0.96642,318,318,0.94659,0.98625
2018,North Rhine-Westphalia,Couple with children,Yes,0.04967,65,1120,0.03694,0.06240
2018,North Rhine-Westphalia,Couple with children,No,0.93289,1055,1120,0.91823,0.94755
2018,North Rhine-Westphalia,Other Combinations,No,0.95021,59,59,0.89422,1.00619
2018,Hesse,Single-person household,No,0.98499,249,249,0.96985,1.00012
2018,Hesse,Couple without children,No,0.94195,258,258,0.91336,0.97054
2018,Hesse,Single parent,No,0.96793,104,104,0.93390,1.00196
2018,Hesse,Couple with children,No,0.95610,325,325,0.93380,0.97841
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.97090,223,223,0.94879,0.99301
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.93319,248,248,0.90205,0.96433
2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.98144,82,82,0.95205,1.01083
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.92776,268,268,0.89671,0.95881
2018,Baden-Wuerttemberg,Single-person household,No,0.93780,349,349,0.91243,0.96318
2018,Baden-Wuerttemberg,Couple without children,Yes,0.06750,35,466,0.04470,0.09031
2018,Baden-Wuerttemberg,Couple without children,No,0.92064,431,466,0.89607,0.94520
2018,Baden-Wuerttemberg,Single parent,No,0.97684,124,124,0.95025,1.00342
2018,Baden-Wuerttemberg,Couple with children,Yes,0.10960,66,628,0.08515,0.13405
2018,Baden-Wuerttemberg,Couple with children,No,0.88095,562,628,0.85560,0.90630
2018,Bavaria,Single-person household,No,0.97464,597,597,0.96201,0.98726
2018,Bavaria,Couple without children,No,0.94614,640,640,0.92864,0.96365
2018,Bavaria,Single parent,No,0.97708,233,233,0.95783,0.99634
2018,Bavaria,Couple with children,Yes,0.07385,66,834,0.05609,0.09161
2018,Bavaria,Couple with children,No,0.91489,768,834,0.89594,0.93384
2018,Bavaria,Other Combinations,No,0.92942,37,37,0.84576,1.01309
2018,Berlin,Single-person household,No,0.98776,283,283,0.97493,1.00059
2018,Berlin,Couple without children,No,0.98727,180,180,0.97085,1.00369
2018,Berlin,Single parent,No,0.98700,65,65,0.95924,1.01475
2018,Berlin,Couple with children,No,0.95533,144,144,0.92147,0.98919
2018,Brandenburg,Single-person household,No,0.96275,175,175,0.93461,0.99089
2018,Brandenburg,Couple without children,No,0.95662,226,226,0.93000,0.98324
2018,Brandenburg,Single parent,No,0.92758,57,57,0.85970,0.99547
2018,Brandenburg,Couple with children,No,0.88614,147,147,0.83461,0.93766
2018,Mecklenburg-Western Pomerania,Single-person household,No,0.97913,124,124,0.95387,1.00439
2018,Mecklenburg-Western Pomerania,Couple without children,No,0.97469,118,118,0.94623,1.00315
2018,Mecklenburg-Western Pomerania,Single parent,No,0.99042,34,34,0.95717,1.02366
2018,Mecklenburg-Western Pomerania,Couple with children,No,0.93668,93,93,0.88691,0.98645
2018,Saxony,Single-person household,No,0.99602,286,286,0.98872,1.00333
2018,Saxony,Couple without children,No,0.94640,304,304,0.92104,0.97176
2018,Saxony,Single parent,No,0.97604,89,89,0.94408,1.00799
2018,Saxony,Couple with children,No,0.85496,250,250,0.81122,0.89870
2018,Saxony-Anhalt,Single-person household,No,0.98674,170,170,0.96950,1.00399
2018,Saxony-Anhalt,Couple without children,No,0.93271,175,175,0.89548,0.96993
2018,Saxony-Anhalt,Single parent,No,0.97663,67,67,0.94018,1.01308
2018,Saxony-Anhalt,Couple with children,No,0.90855,130,130,0.85880,0.95829
2018,Thuringa,Single-person household,No,0.97637,162,162,0.95291,0.99983
2018,Thuringa,Couple without children,No,0.96104,188,188,0.93331,0.98878
2018,Thuringa,Single parent,No,0.96285,52,52,0.91094,1.01476
2018,Thuringa,Couple with children,No,0.90849,151,151,0.86234,0.95463
2019,Schleswig-Holstein,Single-person household,No,0.87447,96,96,0.80784,0.94109
2019,Schleswig-Holstein,Couple without children,No,0.83857,134,134,0.77604,0.90110
2019,Schleswig-Holstein,Single parent,No,0.79070,40,40,0.66302,0.91838
2019,Schleswig-Holstein,Couple with children,No,0.77982,148,148,0.71283,0.84681
2019,Hamburg,Single-person household,No,0.90017,70,70,0.82943,0.97090
2019,Hamburg,Couple without children,No,0.90714,85,85,0.84507,0.96921
2019,Hamburg,Single parent,No,0.94723,38,38,0.87518,1.01927
2019,Hamburg,Couple with children,No,0.83758,72,72,0.75179,0.92337
2019,Lower Saxony,Single-person household,No,0.85761,280,280,0.81661,0.89862
2019,Lower Saxony,Couple without children,No,0.85682,362,362,0.82069,0.89295
2019,Lower Saxony,Single parent,No,0.83144,118,118,0.76361,0.89928
2019,Lower Saxony,Couple with children,Yes,0.06994,35,411,0.04525,0.09463
2019,Lower Saxony,Couple with children,No,0.82617,376,411,0.78949,0.86286
2019,Bremen,Single-person household,No,0.95109,32,32,0.87517,1.02702
2019,Bremen,Couple without children,No,0.89295,32,32,0.78412,1.00179
2019,North Rhine-Westphalia,Single-person household,No,0.86550,596,596,0.83809,0.89292
2019,North Rhine-Westphalia,Couple without children,No,0.85934,733,733,0.83415,0.88452
2019,North Rhine-Westphalia,Single parent,No,0.89027,256,256,0.85191,0.92864
2019,North Rhine-Westphalia,Couple with children,Yes,0.03811,50,904,0.02562,0.05060
2019,North Rhine-Westphalia,Couple with children,No,0.86000,854,904,0.83737,0.88263
2019,North Rhine-Westphalia,Other Combinations,No,0.83248,41,41,0.71675,0.94821
2019,Hesse,Single-person household,No,0.88439,205,205,0.84051,0.92827
2019,Hesse,Couple without children,No,0.80420,223,223,0.75200,0.85640
2019,Hesse,Single parent,No,0.89688,86,86,0.83222,0.96153
2019,Hesse,Couple with children,No,0.82507,242,242,0.77711,0.87304
2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.86870,180,180,0.81923,0.91818
2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.87490,215,215,0.83057,0.91923
2019,"Rhineland-Palatinate, Saarland",Single parent,No,0.82687,66,66,0.73489,0.91886
2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.80774,207,207,0.75393,0.86156
2019,Baden-Wuerttemberg,Single-person household,No,0.83567,287,287,0.79272,0.87862
2019,Baden-Wuerttemberg,Couple without children,Yes,0.06570,31,380,0.04075,0.09064
2019,Baden-Wuerttemberg,Couple without children,No,0.85742,349,380,0.82222,0.89262
2019,Baden-Wuerttemberg,Single parent,No,0.92592,90,90,0.87151,0.98033
2019,Baden-Wuerttemberg,Couple with children,Yes,0.07239,48,510,0.04987,0.09490
2019,Baden-Wuerttemberg,Couple with children,No,0.81463,462,510,0.78087,0.84839
2019,Bavaria,Single-person household,No,0.86996,486,486,0.84003,0.89990
2019,Bavaria,Couple without children,No,0.85504,529,529,0.82501,0.88507
2019,Bavaria,Single parent,No,0.84180,186,186,0.78921,0.89438
2019,Bavaria,Couple with children,Yes,0.07263,60,662,0.05284,0.09241
2019,Bavaria,Couple with children,No,0.79267,602,662,0.76177,0.82358
2019,Berlin,Single-person household,No,0.88949,224,224,0.84834,0.93064
2019,Berlin,Couple without children,No,0.95048,151,151,0.91577,0.98520
2019,Berlin,Single parent,No,0.93304,60,60,0.86926,0.99682
2019,Berlin,Couple with children,No,0.86149,108,108,0.79604,0.92695
2019,Brandenburg,Single-person household,No,0.87827,151,151,0.82594,0.93060
2019,Brandenburg,Couple without children,No,0.83633,194,194,0.78413,0.88852
2019,Brandenburg,Single parent,No,0.81537,50,50,0.70673,0.92401
2019,Brandenburg,Couple with children,No,0.78789,126,126,0.71622,0.85956
2019,Mecklenburg-Western Pomerania,Single-person household,No,0.88406,90,90,0.81755,0.95057
2019,Mecklenburg-Western Pomerania,Couple without children,No,0.84410,98,98,0.77191,0.91629
2019,Mecklenburg-Western Pomerania,Single parent,No,0.92165,31,31,0.82549,1.01781
2019,Mecklenburg-Western Pomerania,Couple with children,No,0.84790,80,80,0.76871,0.92709
2019,Saxony,Single-person household,No,0.92038,229,229,0.88525,0.95552
2019,Saxony,Couple without children,No,0.84331,277,277,0.80042,0.88620
2019,Saxony,Single parent,No,0.85898,72,72,0.77802,0.93994
2019,Saxony,Couple with children,No,0.78495,201,201,0.72801,0.84189
2019,Saxony-Anhalt,Single-person household,No,0.88247,133,133,0.82753,0.93741
2019,Saxony-Anhalt,Couple without children,No,0.83405,151,151,0.77452,0.89359
2019,Saxony-Anhalt,Single parent,No,0.92680,52,52,0.85532,0.99829
2019,Saxony-Anhalt,Couple with children,No,0.80678,100,100,0.72900,0.88455
2019,Thuringa,Single-person household,No,0.89338,140,140,0.84207,0.94469
2019,Thuringa,Couple without children,No,0.89271,156,156,0.84399,0.94143
2019,Thuringa,Single parent,No,0.76182,40,40,0.62813,0.89551
2019,Thuringa,Couple with children,No,0.78137,115,115,0.70550,0.85724
2020,Schleswig-Holstein,Single-person household,No,0.98733,128,128,0.96788,1.00678
2020,Schleswig-Holstein,Couple without children,No,0.96583,160,160,0.93759,0.99407
2020,Schleswig-Holstein,Single parent,No,0.96108,45,45,0.90393,1.01823
2020,Schleswig-Holstein,Couple with children,No,0.89678,180,180,0.85221,0.94135
2020,Hamburg,Single-person household,No,0.98689,97,97,0.96413,1.00964
2020,Hamburg,Couple without children,No,0.99951,115,115,0.99544,1.00358
2020,Hamburg,Single parent,No,0.99824,41,41,0.98525,1.01123
2020,Hamburg,Couple with children,No,0.92056,96,96,0.86618,0.97494
2020,Lower Saxony,Single-person household,No,0.96295,382,382,0.94398,0.98192
2020,Lower Saxony,Couple without children,No,0.96431,461,461,0.94736,0.98127
2020,Lower Saxony,Single parent,No,0.97159,134,134,0.94336,0.99983
2020,Lower Saxony,Couple with children,Yes,0.07994,31,453,0.05494,0.10494
2020,Lower Saxony,Couple with children,No,0.87727,422,453,0.84702,0.90752
2020,Bremen,Single-person household,No,0.99456,51,51,0.97418,1.01495
2020,Bremen,Couple without children,No,0.99350,42,42,0.96891,1.01810
2020,Bremen,Couple with children,No,0.91236,34,34,0.81588,1.00884
2020,North Rhine-Westphalia,Single-person household,No,0.96910,892,892,0.95774,0.98046
2020,North Rhine-Westphalia,Couple without children,Yes,0.03950,39,1017,0.02753,0.05148
2020,North Rhine-Westphalia,Couple without children,No,0.94824,978,1017,0.93461,0.96186
2020,North Rhine-Westphalia,Single parent,No,0.92871,258,258,0.89725,0.96017
2020,North Rhine-Westphalia,Couple with children,Yes,0.04798,65,1092,0.03530,0.06067
2020,North Rhine-Westphalia,Couple with children,No,0.92569,1027,1092,0.91013,0.94125
2020,North Rhine-Westphalia,Other Combinations,No,0.90541,70,70,0.83636,0.97446
2020,Hesse,Single-person household,No,0.95890,330,330,0.93744,0.98035
2020,Hesse,Couple without children,No,0.96113,304,304,0.93937,0.98289
2020,Hesse,Single parent,No,0.98050,90,90,0.95177,1.00923
2020,Hesse,Couple with children,No,0.94218,318,318,0.91648,0.96787
2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.97869,234,234,0.96015,0.99723
2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.94560,267,267,0.91834,0.97285
2020,"Rhineland-Palatinate, Saarland",Single parent,No,0.94010,64,64,0.88151,0.99870
2020,"Rhineland-Palatinate, Saarland",Couple with children,No,0.90359,235,235,0.86577,0.94141
2020,Baden-Wuerttemberg,Single-person household,No,0.94713,411,411,0.92547,0.96879
2020,Baden-Wuerttemberg,Couple without children,Yes,0.05071,34,515,0.03175,0.06968
2020,Baden-Wuerttemberg,Couple without children,No,0.94504,481,515,0.92533,0.96474
2020,Baden-Wuerttemberg,Single parent,No,0.97500,116,116,0.94646,1.00354
2020,Baden-Wuerttemberg,Couple with children,Yes,0.05419,43,631,0.03651,0.07187
2020,Baden-Wuerttemberg,Couple with children,No,0.93364,588,631,0.91421,0.95308
2020,Baden-Wuerttemberg,Other Combinations,No,0.94807,32,32,0.86995,1.02618
2020,Bavaria,Single-person household,No,0.94717,674,674,0.93027,0.96407
2020,Bavaria,Couple without children,No,0.95555,730,730,0.94059,0.97051
2020,Bavaria,Single parent,No,0.97424,218,218,0.95317,0.99532
2020,Bavaria,Couple with children,Yes,0.05995,75,835,0.04384,0.07606
2020,Bavaria,Couple with children,No,0.92229,760,835,0.90412,0.94046
2020,Bavaria,Other Combinations,No,0.94580,66,66,0.89076,1.00084
2020,Berlin,Single-person household,No,0.98584,364,364,0.97369,0.99800
2020,Berlin,Couple without children,No,0.98761,247,247,0.97378,1.00143
2020,Berlin,Single parent,No,0.97464,60,60,0.93453,1.01476
2020,Berlin,Couple with children,No,0.95858,160,160,0.92761,0.98955
2020,Brandenburg,Single-person household,No,0.97878,175,175,0.95736,1.00019
2020,Brandenburg,Couple without children,No,0.94787,233,233,0.91927,0.97647
2020,Brandenburg,Single parent,No,0.92854,47,47,0.85410,1.00298
2020,Brandenburg,Couple with children,No,0.90902,161,161,0.86445,0.95358
2020,Mecklenburg-Western Pomerania,Single-person household,No,0.99195,112,112,0.97533,1.00857
2020,Mecklenburg-Western Pomerania,Couple without children,No,0.95794,104,104,0.91917,0.99670
2020,Mecklenburg-Western Pomerania,Couple with children,No,0.92776,79,79,0.87030,0.98521
2020,Saxony,Single-person household,No,0.97378,284,284,0.95517,0.99240
2020,Saxony,Couple without children,No,0.94155,322,322,0.91588,0.96721
2020,Saxony,Single parent,No,0.97884,82,82,0.94750,1.01018
2020,Saxony,Couple with children,No,0.86375,225,225,0.81882,0.90867
2020,Saxony-Anhalt,Single-person household,No,0.96801,161,161,0.94074,0.99528
2020,Saxony-Anhalt,Couple without children,No,0.87136,177,177,0.82190,0.92083
2020,Saxony-Anhalt,Single parent,No,0.97481,63,63,0.93580,1.01382
2020,Saxony-Anhalt,Couple with children,No,0.82897,122,122,0.76188,0.89607
2020,Thuringa,Single-person household,No,0.97215,168,168,0.94720,0.99711
2020,Thuringa,Couple without children,No,0.99806,186,186,0.99172,1.00440
2020,Thuringa,Single parent,No,0.96261,47,47,0.90778,1.01743
2020,Thuringa,Couple with children,No,0.87306,139,139,0.81752,0.92860
2021,Schleswig-Holstein,Single-person household,No,0.84690,84,84,0.76943,0.92437
2021,Schleswig-Holstein,Couple without children,No,0.84491,108,108,0.77632,0.91350
2021,Schleswig-Holstein,Couple with children,No,0.83279,133,133,0.76913,0.89645
