year,age_gr,regtyp,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,30-45 y.,Rural regions,Not compensated,0.07171,204,1456,0.05845,0.08496
2000,46-65 y.,Urban regions,Comp. time,0.14903,744,1610,0.13163,0.16644
2000,46-65 y.,Urban regions,Some of both,0.06140,298,1610,0.04967,0.07313
2000,46-65 y.,Urban regions,Paid,0.04959,244,1610,0.03898,0.06020
2000,46-65 y.,Urban regions,Not compensated,0.06256,324,1610,0.05073,0.07440
2000,46-65 y.,Rural regions,Comp. time,0.14518,378,831,0.12121,0.16915
2000,46-65 y.,Rural regions,Some of both,0.05958,158,831,0.04348,0.07568
2000,46-65 y.,Rural regions,Paid,0.04589,123,831,0.03165,0.06012
2000,46-65 y.,Rural regions,Not compensated,0.06438,172,831,0.04769,0.08108
2001,17-29 y.,Urban regions,Comp. time,0.16079,418,914,0.13696,0.18461
2001,17-29 y.,Urban regions,Some of both,0.07932,199,914,0.06179,0.09685
2001,17-29 y.,Urban regions,Paid,0.06844,171,914,0.05206,0.08482
2001,17-29 y.,Urban regions,Not compensated,0.04819,126,914,0.03430,0.06208
2001,17-29 y.,Rural regions,Comp. time,0.18163,262,559,0.14964,0.21362
2001,17-29 y.,Rural regions,Some of both,0.10402,134,559,0.07869,0.12935
2001,17-29 y.,Rural regions,Paid,0.05672,89,559,0.03753,0.07592
2001,17-29 y.,Rural regions,Not compensated,0.04345,74,559,0.02653,0.06037
2001,30-45 y.,Urban regions,Comp. time,0.24271,1114,2576,0.22615,0.25927
2001,30-45 y.,Urban regions,Some of both,0.13278,637,2576,0.11968,0.14589
2001,30-45 y.,Urban regions,Paid,0.08408,405,2576,0.07336,0.09480
2001,30-45 y.,Urban regions,Not compensated,0.08926,420,2576,0.07825,0.10027
2001,30-45 y.,Rural regions,Comp. time,0.26702,662,1331,0.24324,0.29080
2001,30-45 y.,Rural regions,Some of both,0.10905,275,1331,0.09230,0.12580
2001,30-45 y.,Rural regions,Paid,0.08175,205,1331,0.06702,0.09647
2001,30-45 y.,Rural regions,Not compensated,0.08103,189,1331,0.06637,0.09570
2001,46-65 y.,Urban regions,Comp. time,0.14444,669,1517,0.12675,0.16214
2001,46-65 y.,Urban regions,Some of both,0.06048,286,1517,0.04848,0.07248
2001,46-65 y.,Urban regions,Paid,0.05529,241,1517,0.04379,0.06680
2001,46-65 y.,Urban regions,Not compensated,0.06426,321,1517,0.05191,0.07660
2001,46-65 y.,Rural regions,Comp. time,0.16009,384,809,0.13480,0.18537
2001,46-65 y.,Rural regions,Some of both,0.06387,172,809,0.04701,0.08073
2001,46-65 y.,Rural regions,Paid,0.04454,115,809,0.03032,0.05877
2001,46-65 y.,Rural regions,Not compensated,0.05471,138,809,0.03903,0.07039
2002,17-29 y.,Urban regions,Comp. time,0.14699,379,842,0.12306,0.17093
2002,17-29 y.,Urban regions,Some of both,0.06481,183,842,0.04817,0.08145
2002,17-29 y.,Urban regions,Paid,0.05806,138,842,0.04225,0.07386
2002,17-29 y.,Urban regions,Not compensated,0.05442,142,842,0.03909,0.06975
2002,17-29 y.,Rural regions,Comp. time,0.18871,271,536,0.15555,0.22186
2002,17-29 y.,Rural regions,Some of both,0.10648,136,536,0.08034,0.13261
2002,17-29 y.,Rural regions,Paid,0.03510,62,536,0.01950,0.05069
2002,17-29 y.,Rural regions,Not compensated,0.04069,67,536,0.02395,0.05743
2002,30-45 y.,Urban regions,Comp. time,0.23374,1139,2576,0.21740,0.25009
2002,30-45 y.,Urban regions,Some of both,0.11756,582,2576,0.10512,0.13000
2002,30-45 y.,Urban regions,Paid,0.06796,318,2576,0.05824,0.07768
2002,30-45 y.,Urban regions,Not compensated,0.09636,537,2576,0.08496,0.10776
2002,30-45 y.,Rural regions,Comp. time,0.25537,624,1276,0.23144,0.27931
2002,30-45 y.,Rural regions,Some of both,0.11384,288,1276,0.09641,0.13128
2002,30-45 y.,Rural regions,Paid,0.07485,170,1276,0.06041,0.08930
2002,30-45 y.,Rural regions,Not compensated,0.07499,194,1276,0.06054,0.08945
2002,46-65 y.,Urban regions,Comp. time,0.15465,783,1834,0.13810,0.17121
2002,46-65 y.,Urban regions,Some of both,0.04920,295,1834,0.03929,0.05910
2002,46-65 y.,Urban regions,Paid,0.04232,206,1834,0.03311,0.05154
2002,46-65 y.,Urban regions,Not compensated,0.06736,550,1834,0.05588,0.07883
2002,46-65 y.,Rural regions,Comp. time,0.15742,424,885,0.13342,0.18143
2002,46-65 y.,Rural regions,Some of both,0.06248,173,885,0.04653,0.07844
2002,46-65 y.,Rural regions,Paid,0.03466,95,885,0.02260,0.04672
2002,46-65 y.,Rural regions,Not compensated,0.04738,193,885,0.03338,0.06139
2003,17-29 y.,Urban regions,Comp. time,0.16345,413,849,0.13856,0.18834
2003,17-29 y.,Urban regions,Some of both,0.06566,173,849,0.04899,0.08233
2003,17-29 y.,Urban regions,Paid,0.05203,131,849,0.03708,0.06698
2003,17-29 y.,Urban regions,Not compensated,0.05085,132,849,0.03606,0.06563
2003,17-29 y.,Rural regions,Comp. time,0.21654,269,491,0.18007,0.25301
2003,17-29 y.,Rural regions,Some of both,0.07532,99,491,0.05195,0.09869
2003,17-29 y.,Rural regions,Paid,0.04355,59,491,0.02548,0.06162
2003,17-29 y.,Rural regions,Not compensated,0.04587,64,491,0.02734,0.06439
2003,30-45 y.,Urban regions,Comp. time,0.24207,1111,2381,0.22486,0.25928
2003,30-45 y.,Urban regions,Some of both,0.11254,514,2381,0.09984,0.12524
2003,30-45 y.,Urban regions,Paid,0.07049,290,2381,0.06021,0.08078
2003,30-45 y.,Urban regions,Not compensated,0.09060,466,2381,0.07907,0.10213
2003,30-45 y.,Rural regions,Comp. time,0.27236,606,1185,0.24700,0.29771
2003,30-45 y.,Rural regions,Some of both,0.11147,263,1185,0.09355,0.12940
2003,30-45 y.,Rural regions,Paid,0.06188,140,1185,0.04815,0.07560
2003,30-45 y.,Rural regions,Not compensated,0.06296,176,1185,0.04913,0.07680
2003,46-65 y.,Urban regions,Comp. time,0.15258,767,1751,0.13573,0.16943
2003,46-65 y.,Urban regions,Some of both,0.05061,283,1751,0.04034,0.06088
2003,46-65 y.,Urban regions,Paid,0.03911,189,1751,0.03003,0.04820
2003,46-65 y.,Urban regions,Not compensated,0.06884,512,1751,0.05698,0.08070
2003,46-65 y.,Rural regions,Comp. time,0.19105,454,883,0.16510,0.21700
2003,46-65 y.,Rural regions,Some of both,0.05474,154,883,0.03973,0.06975
2003,46-65 y.,Rural regions,Paid,0.03534,87,883,0.02315,0.04752
2003,46-65 y.,Rural regions,Not compensated,0.04815,188,883,0.03402,0.06228
2004,17-29 y.,Urban regions,Comp. time,0.13942,367,792,0.11528,0.16356
2004,17-29 y.,Urban regions,Some of both,0.07177,179,792,0.05378,0.08976
2004,17-29 y.,Urban regions,Paid,0.04924,117,792,0.03416,0.06432
2004,17-29 y.,Urban regions,Not compensated,0.05650,129,792,0.04041,0.07259
2004,17-29 y.,Rural regions,Comp. time,0.19037,239,471,0.15488,0.22587
2004,17-29 y.,Rural regions,Some of both,0.08164,111,471,0.05689,0.10640
2004,17-29 y.,Rural regions,Paid,0.03791,52,471,0.02064,0.05518
2004,17-29 y.,Rural regions,Not compensated,0.04709,69,471,0.02794,0.06624
2004,30-45 y.,Urban regions,Comp. time,0.24214,1033,2230,0.22435,0.25992
2004,30-45 y.,Urban regions,Some of both,0.09931,442,2230,0.08690,0.11173
2004,30-45 y.,Urban regions,Paid,0.06801,264,2230,0.05755,0.07846
2004,30-45 y.,Urban regions,Not compensated,0.10077,491,2230,0.08827,0.11326
2004,30-45 y.,Rural regions,Comp. time,0.26815,558,1092,0.24187,0.29444
2004,30-45 y.,Rural regions,Some of both,0.10482,235,1092,0.08665,0.12300
2004,30-45 y.,Rural regions,Paid,0.05602,120,1092,0.04237,0.06966
2004,30-45 y.,Rural regions,Not compensated,0.08548,179,1092,0.06889,0.10207
2004,46-65 y.,Urban regions,Comp. time,0.17076,832,1784,0.15330,0.18823
2004,46-65 y.,Urban regions,Some of both,0.04973,256,1784,0.03964,0.05982
2004,46-65 y.,Urban regions,Paid,0.03969,170,1784,0.03062,0.04875
2004,46-65 y.,Urban regions,Not compensated,0.07473,526,1784,0.06252,0.08693
2004,46-65 y.,Rural regions,Comp. time,0.17706,454,904,0.15217,0.20196
2004,46-65 y.,Rural regions,Some of both,0.06062,168,904,0.04505,0.07618
2004,46-65 y.,Rural regions,Paid,0.02800,80,904,0.01724,0.03876
2004,46-65 y.,Rural regions,Not compensated,0.04842,202,904,0.03442,0.06242
2005,17-29 y.,Urban regions,Comp. time,0.14609,376,772,0.12116,0.17102
2005,17-29 y.,Urban regions,Some of both,0.06569,159,772,0.04821,0.08318
2005,17-29 y.,Urban regions,Paid,0.04191,98,772,0.02776,0.05605
2005,17-29 y.,Urban regions,Not compensated,0.06693,139,772,0.04929,0.08458
2005,17-29 y.,Rural regions,Comp. time,0.18920,213,418,0.15161,0.22680
2005,17-29 y.,Rural regions,Some of both,0.07528,95,418,0.04996,0.10061
2005,17-29 y.,Rural regions,Paid,0.03330,51,418,0.01608,0.05053
2005,17-29 y.,Rural regions,Not compensated,0.04709,59,418,0.02675,0.06742
2005,30-45 y.,Urban regions,Comp. time,0.24405,1008,2071,0.22555,0.26255
2005,30-45 y.,Urban regions,Some of both,0.11470,440,2071,0.10098,0.12843
2005,30-45 y.,Urban regions,Paid,0.05788,206,2071,0.04782,0.06794
2005,30-45 y.,Urban regions,Not compensated,0.08984,417,2071,0.07752,0.10216
2005,30-45 y.,Rural regions,Comp. time,0.25811,519,995,0.23091,0.28532
2005,30-45 y.,Rural regions,Some of both,0.10818,229,995,0.08887,0.12749
2005,30-45 y.,Rural regions,Paid,0.05619,108,995,0.04187,0.07050
2005,30-45 y.,Rural regions,Not compensated,0.07326,139,995,0.05706,0.08945
2005,46-65 y.,Urban regions,Comp. time,0.17577,804,1635,0.15731,0.19422
2005,46-65 y.,Urban regions,Some of both,0.05510,252,1635,0.04404,0.06617
2005,46-65 y.,Urban regions,Paid,0.03663,147,1635,0.02752,0.04574
2005,46-65 y.,Urban regions,Not compensated,0.06435,432,1635,0.05245,0.07624
2005,46-65 y.,Rural regions,Comp. time,0.19136,459,878,0.16533,0.21740
2005,46-65 y.,Rural regions,Some of both,0.06037,162,878,0.04461,0.07614
2005,46-65 y.,Rural regions,Paid,0.02779,76,878,0.01691,0.03867
2005,46-65 y.,Rural regions,Not compensated,0.05003,181,878,0.03560,0.06446
2006,17-29 y.,Urban regions,Comp. time,0.15478,393,808,0.12982,0.17973
2006,17-29 y.,Urban regions,Some of both,0.05509,151,808,0.03935,0.07083
2006,17-29 y.,Urban regions,Paid,0.04600,99,808,0.03155,0.06046
2006,17-29 y.,Urban regions,Not compensated,0.07328,165,808,0.05530,0.09126
2006,17-29 y.,Rural regions,Comp. time,0.18203,229,455,0.14653,0.21752
2006,17-29 y.,Rural regions,Some of both,0.08946,102,455,0.06321,0.11571
2006,17-29 y.,Rural regions,Paid,0.03426,47,455,0.01752,0.05099
2006,17-29 y.,Rural regions,Not compensated,0.04983,77,455,0.02982,0.06985
2006,30-45 y.,Urban regions,Comp. time,0.25694,1077,2222,0.23876,0.27511
2006,30-45 y.,Urban regions,Some of both,0.10798,420,2222,0.09508,0.12089
2006,30-45 y.,Urban regions,Paid,0.06091,242,2222,0.05097,0.07086
2006,30-45 y.,Urban regions,Not compensated,0.10418,483,2222,0.09148,0.11689
2006,30-45 y.,Rural regions,Comp. time,0.28276,595,1107,0.25622,0.30930
2006,30-45 y.,Rural regions,Some of both,0.11101,232,1107,0.09250,0.12953
2006,30-45 y.,Rural regions,Paid,0.05033,101,1107,0.03745,0.06322
2006,30-45 y.,Rural regions,Not compensated,0.08865,179,1107,0.07190,0.10540
2006,46-65 y.,Urban regions,Comp. time,0.18122,919,1898,0.16388,0.19855
2006,46-65 y.,Urban regions,Some of both,0.06153,309,1898,0.05072,0.07234
2006,46-65 y.,Urban regions,Paid,0.04746,164,1898,0.03789,0.05703
2006,46-65 y.,Urban regions,Not compensated,0.08074,506,1898,0.06848,0.09300
2006,46-65 y.,Rural regions,Comp. time,0.18858,511,984,0.16412,0.21303
2006,46-65 y.,Rural regions,Some of both,0.05863,173,984,0.04395,0.07332
2006,46-65 y.,Rural regions,Paid,0.04119,103,984,0.02876,0.05361
2006,46-65 y.,Rural regions,Not compensated,0.05784,197,984,0.04325,0.07244
2007,17-29 y.,Urban regions,Comp. time,0.15225,357,738,0.12631,0.17819
2007,17-29 y.,Urban regions,Some of both,0.06129,149,738,0.04397,0.07861
2007,17-29 y.,Urban regions,Paid,0.03975,90,738,0.02565,0.05386
2007,17-29 y.,Urban regions,Not compensated,0.06786,142,738,0.04970,0.08602
2007,17-29 y.,Rural regions,Comp. time,0.16920,215,413,0.13299,0.20540
2007,17-29 y.,Rural regions,Some of both,0.08954,107,413,0.06197,0.11711
2007,17-29 y.,Rural regions,Paid,0.02776,31,413,0.01190,0.04362
2007,17-29 y.,Rural regions,Not compensated,0.05277,60,413,0.03118,0.07436
2007,30-45 y.,Urban regions,Comp. time,0.24539,949,2005,0.22655,0.26423
2007,30-45 y.,Urban regions,Some of both,0.11818,417,2005,0.10404,0.13231
2007,30-45 y.,Urban regions,Paid,0.05550,195,2005,0.04548,0.06553
2007,30-45 y.,Urban regions,Not compensated,0.10941,444,2005,0.09575,0.12308
2007,30-45 y.,Rural regions,Comp. time,0.29613,555,1041,0.26838,0.32387
2007,30-45 y.,Rural regions,Some of both,0.12554,233,1041,0.10540,0.14568
2007,30-45 y.,Rural regions,Paid,0.04531,88,1041,0.03267,0.05795
2007,30-45 y.,Rural regions,Not compensated,0.07968,165,1041,0.06323,0.09614
2007,46-65 y.,Urban regions,Comp. time,0.18815,854,1755,0.16986,0.20644
2007,46-65 y.,Urban regions,Some of both,0.06388,287,1755,0.05243,0.07532
2007,46-65 y.,Urban regions,Paid,0.04072,144,1755,0.03147,0.04997
2007,46-65 y.,Urban regions,Not compensated,0.07792,470,1755,0.06537,0.09046
2007,46-65 y.,Rural regions,Comp. time,0.19576,509,969,0.17077,0.22076
2007,46-65 y.,Rural regions,Some of both,0.07245,175,969,0.05612,0.08878
2007,46-65 y.,Rural regions,Paid,0.03034,85,969,0.01953,0.04115
2007,46-65 y.,Rural regions,Not compensated,0.05667,200,969,0.04210,0.07123
2008,17-29 y.,Urban regions,Comp. time,0.18583,372,747,0.15792,0.21374
2008,17-29 y.,Urban regions,Some of both,0.06966,156,747,0.05139,0.08792
2008,17-29 y.,Urban regions,Paid,0.03776,79,747,0.02408,0.05144
2008,17-29 y.,Urban regions,Not compensated,0.06334,140,747,0.04586,0.08082
2008,17-29 y.,Rural regions,Comp. time,0.17924,204,396,0.14142,0.21707
2008,17-29 y.,Rural regions,Some of both,0.07359,83,396,0.04784,0.09934
2008,17-29 y.,Rural regions,Paid,0.03774,48,396,0.01895,0.05654
2008,17-29 y.,Rural regions,Not compensated,0.06369,61,396,0.03960,0.08777
2008,30-45 y.,Urban regions,Comp. time,0.25790,880,1888,0.23816,0.27764
2008,30-45 y.,Urban regions,Some of both,0.12416,393,1888,0.10928,0.13904
2008,30-45 y.,Urban regions,Paid,0.05549,178,1888,0.04516,0.06582
2008,30-45 y.,Urban regions,Not compensated,0.12054,437,1888,0.10585,0.13524
2008,30-45 y.,Rural regions,Comp. time,0.30255,513,1005,0.27413,0.33096
2008,30-45 y.,Rural regions,Some of both,0.12793,223,1005,0.10726,0.14859
2008,30-45 y.,Rural regions,Paid,0.06576,108,1005,0.05043,0.08110
2008,30-45 y.,Rural regions,Not compensated,0.08806,161,1005,0.07053,0.10559
2008,46-65 y.,Urban regions,Comp. time,0.19216,848,1817,0.17404,0.21028
2008,46-65 y.,Urban regions,Some of both,0.07619,318,1817,0.06399,0.08839
2008,46-65 y.,Urban regions,Paid,0.05169,182,1817,0.04151,0.06187
2008,46-65 y.,Urban regions,Not compensated,0.07856,469,1817,0.06619,0.09094
2008,46-65 y.,Rural regions,Comp. time,0.20676,498,978,0.18137,0.23215
2008,46-65 y.,Rural regions,Some of both,0.09125,192,978,0.07319,0.10930
2008,46-65 y.,Rural regions,Paid,0.03243,90,978,0.02132,0.04354
2008,46-65 y.,Rural regions,Not compensated,0.06439,198,978,0.04900,0.07978
2009,17-29 y.,Urban regions,Comp. time,0.16582,297,613,0.13635,0.19529
2009,17-29 y.,Urban regions,Some of both,0.06580,140,613,0.04616,0.08544
2009,17-29 y.,Urban regions,Paid,0.03654,66,613,0.02168,0.05141
2009,17-29 y.,Urban regions,Not compensated,0.06346,110,613,0.04414,0.08277
2009,17-29 y.,Rural regions,Comp. time,0.18942,180,351,0.14837,0.23047
2009,17-29 y.,Rural regions,Some of both,0.08393,85,351,0.05488,0.11298
2009,17-29 y.,Rural regions,Paid,0.03347,32,351,0.01463,0.05232
2009,17-29 y.,Rural regions,Not compensated,0.05621,54,351,0.03208,0.08034
2009,30-45 y.,Urban regions,Comp. time,0.24814,773,1632,0.22718,0.26910
2009,30-45 y.,Urban regions,Some of both,0.11740,324,1632,0.10178,0.13303
2009,30-45 y.,Urban regions,Paid,0.05600,157,1632,0.04484,0.06716
2009,30-45 y.,Urban regions,Not compensated,0.11640,378,1632,0.10084,0.13196
2009,30-45 y.,Rural regions,Comp. time,0.27929,460,897,0.24991,0.30867
2009,30-45 y.,Rural regions,Some of both,0.14835,201,897,0.12508,0.17163
2009,30-45 y.,Rural regions,Paid,0.05266,91,897,0.03803,0.06728
2009,30-45 y.,Rural regions,Not compensated,0.08165,145,897,0.06372,0.09958
2009,46-65 y.,Urban regions,Comp. time,0.18698,772,1626,0.16802,0.20594
2009,46-65 y.,Urban regions,Some of both,0.07493,290,1626,0.06213,0.08773
2009,46-65 y.,Urban regions,Paid,0.04871,149,1626,0.03825,0.05918
2009,46-65 y.,Urban regions,Not compensated,0.08062,415,1626,0.06738,0.09386
2009,46-65 y.,Rural regions,Comp. time,0.22198,491,934,0.19532,0.24865
2009,46-65 y.,Rural regions,Some of both,0.08898,180,934,0.07071,0.10724
2009,46-65 y.,Rural regions,Paid,0.02967,85,934,0.01878,0.04056
2009,46-65 y.,Rural regions,Not compensated,0.05484,178,934,0.04023,0.06945
2010,17-29 y.,Urban regions,Comp. time,0.18151,379,760,0.15409,0.20893
2010,17-29 y.,Urban regions,Some of both,0.06931,153,760,0.05124,0.08738
2010,17-29 y.,Urban regions,Paid,0.03416,102,760,0.02123,0.04708
2010,17-29 y.,Urban regions,Not compensated,0.05799,126,760,0.04137,0.07462
2010,17-29 y.,Rural regions,Comp. time,0.20183,217,434,0.16402,0.23964
2010,17-29 y.,Rural regions,Some of both,0.09163,110,434,0.06446,0.11881
2010,17-29 y.,Rural regions,Paid,0.04043,52,434,0.02188,0.05898
2010,17-29 y.,Rural regions,Not compensated,0.04499,55,434,0.02547,0.06451
2010,30-45 y.,Urban regions,Comp. time,0.26968,1331,2785,0.25319,0.28616
2010,30-45 y.,Urban regions,Some of both,0.10648,521,2785,0.09502,0.11793
2010,30-45 y.,Urban regions,Paid,0.05459,331,2785,0.04615,0.06303
2010,30-45 y.,Urban regions,Not compensated,0.12449,602,2785,0.11223,0.13676
2010,30-45 y.,Rural regions,Comp. time,0.31359,813,1503,0.29013,0.33705
2010,30-45 y.,Rural regions,Some of both,0.11552,293,1503,0.09936,0.13169
2010,30-45 y.,Rural regions,Paid,0.05660,173,1503,0.04492,0.06829
2010,30-45 y.,Rural regions,Not compensated,0.09520,224,1503,0.08036,0.11005
2010,46-65 y.,Urban regions,Comp. time,0.20946,945,1875,0.19104,0.22789
2010,46-65 y.,Urban regions,Some of both,0.06592,318,1875,0.05468,0.07715
2010,46-65 y.,Urban regions,Paid,0.05264,190,1875,0.04253,0.06275
2010,46-65 y.,Urban regions,Not compensated,0.07528,422,1875,0.06334,0.08723
2010,46-65 y.,Rural regions,Comp. time,0.23884,573,1046,0.21299,0.26470
2010,46-65 y.,Rural regions,Some of both,0.07313,178,1046,0.05734,0.08891
2010,46-65 y.,Rural regions,Paid,0.03682,108,1046,0.02540,0.04824
2010,46-65 y.,Rural regions,Not compensated,0.06110,187,1046,0.04658,0.07562
2011,17-29 y.,Urban regions,Comp. time,0.17118,378,786,0.14483,0.19753
2011,17-29 y.,Urban regions,Some of both,0.06698,169,786,0.04949,0.08446
2011,17-29 y.,Urban regions,Paid,0.04655,127,786,0.03182,0.06129
2011,17-29 y.,Urban regions,Not compensated,0.05273,112,786,0.03710,0.06837
2011,17-29 y.,Rural regions,Comp. time,0.21543,271,512,0.17979,0.25108
2011,17-29 y.,Rural regions,Some of both,0.07085,101,512,0.04860,0.09309
2011,17-29 y.,Rural regions,Paid,0.04509,72,512,0.02710,0.06308
2011,17-29 y.,Rural regions,Not compensated,0.06727,68,512,0.04555,0.08899
2011,30-45 y.,Urban regions,Comp. time,0.25403,1474,3154,0.23884,0.26923
2011,30-45 y.,Urban regions,Some of both,0.11834,624,3154,0.10707,0.12962
2011,30-45 y.,Urban regions,Paid,0.05891,393,3154,0.05069,0.06712
2011,30-45 y.,Urban regions,Not compensated,0.12160,663,3154,0.11019,0.13300
2011,30-45 y.,Rural regions,Comp. time,0.28670,918,1738,0.26543,0.30797
2011,30-45 y.,Rural regions,Some of both,0.11041,352,1738,0.09568,0.12515
2011,30-45 y.,Rural regions,Paid,0.07416,223,1738,0.06184,0.08648
2011,30-45 y.,Rural regions,Not compensated,0.08376,245,1738,0.07073,0.09679
2011,46-65 y.,Urban regions,Comp. time,0.20359,1201,2453,0.18765,0.21953
2011,46-65 y.,Urban regions,Some of both,0.08217,443,2453,0.07130,0.09304
2011,46-65 y.,Urban regions,Paid,0.05446,242,2453,0.04547,0.06344
2011,46-65 y.,Urban regions,Not compensated,0.08690,567,2453,0.07575,0.09805
2011,46-65 y.,Rural regions,Comp. time,0.23833,763,1470,0.21654,0.26012
2011,46-65 y.,Rural regions,Some of both,0.07123,237,1470,0.05808,0.08438
2011,46-65 y.,Rural regions,Paid,0.04731,179,1470,0.03646,0.05817
2011,46-65 y.,Rural regions,Not compensated,0.07092,291,1470,0.05779,0.08404
2012,17-29 y.,Urban regions,Comp. time,0.17987,378,807,0.15336,0.20639
2012,17-29 y.,Urban regions,Some of both,0.08363,187,807,0.06452,0.10274
2012,17-29 y.,Urban regions,Paid,0.04302,133,807,0.02901,0.05703
2012,17-29 y.,Urban regions,Not compensated,0.04859,109,807,0.03374,0.06343
2012,17-29 y.,Rural regions,Comp. time,0.23793,289,513,0.20104,0.27481
2012,17-29 y.,Rural regions,Some of both,0.07475,106,513,0.05197,0.09752
2012,17-29 y.,Rural regions,Paid,0.04754,65,513,0.02911,0.06597
2012,17-29 y.,Rural regions,Not compensated,0.03884,53,513,0.02211,0.05558
2012,30-45 y.,Urban regions,Comp. time,0.28327,1526,3047,0.26727,0.29927
2012,30-45 y.,Urban regions,Some of both,0.11167,591,3047,0.10048,0.12285
2012,30-45 y.,Urban regions,Paid,0.06094,352,3047,0.05244,0.06943
2012,30-45 y.,Urban regions,Not compensated,0.11390,578,3047,0.10262,0.12518
2012,30-45 y.,Rural regions,Comp. time,0.27952,890,1699,0.25817,0.30086
2012,30-45 y.,Rural regions,Some of both,0.14583,372,1699,0.12904,0.16262
2012,30-45 y.,Rural regions,Paid,0.06155,225,1699,0.05012,0.07298
2012,30-45 y.,Rural regions,Not compensated,0.07955,212,1699,0.06668,0.09242
2012,46-65 y.,Urban regions,Comp. time,0.22431,1326,2676,0.20850,0.24011
2012,46-65 y.,Urban regions,Some of both,0.09229,503,2676,0.08132,0.10326
2012,46-65 y.,Urban regions,Paid,0.05810,269,2676,0.04923,0.06696
2012,46-65 y.,Urban regions,Not compensated,0.08573,578,2676,0.07512,0.09634
2012,46-65 y.,Rural regions,Comp. time,0.25495,880,1587,0.23350,0.27640
2012,46-65 y.,Rural regions,Some of both,0.08585,294,1587,0.07206,0.09964
2012,46-65 y.,Rural regions,Paid,0.04088,151,1587,0.03113,0.05062
2012,46-65 y.,Rural regions,Not compensated,0.06053,262,1587,0.04879,0.07226
2013,17-29 y.,Urban regions,Comp. time,0.18794,524,1043,0.16422,0.21166
2013,17-29 y.,Urban regions,Some of both,0.06638,209,1043,0.05126,0.08149
2013,17-29 y.,Urban regions,Paid,0.05465,165,1043,0.04085,0.06846
2013,17-29 y.,Urban regions,Not compensated,0.04218,145,1043,0.02997,0.05438
2013,17-29 y.,Rural regions,Comp. time,0.20845,271,535,0.17400,0.24290
2013,17-29 y.,Rural regions,Some of both,0.09346,134,535,0.06877,0.11814
2013,17-29 y.,Rural regions,Paid,0.04480,76,535,0.02725,0.06234
2013,17-29 y.,Rural regions,Not compensated,0.04199,54,535,0.02498,0.05900
2013,30-45 y.,Urban regions,Comp. time,0.25343,1628,3339,0.23868,0.26819
2013,30-45 y.,Urban regions,Some of both,0.11587,694,3339,0.10501,0.12672
2013,30-45 y.,Urban regions,Paid,0.05702,439,3339,0.04916,0.06489
2013,30-45 y.,Urban regions,Not compensated,0.10846,578,3339,0.09791,0.11901
2013,30-45 y.,Rural regions,Comp. time,0.26898,911,1724,0.24804,0.28992
2013,30-45 y.,Rural regions,Some of both,0.11834,346,1724,0.10309,0.13360
2013,30-45 y.,Rural regions,Paid,0.06014,239,1724,0.04892,0.07137
2013,30-45 y.,Rural regions,Not compensated,0.07751,228,1724,0.06488,0.09013
2013,46-65 y.,Urban regions,Comp. time,0.23578,1426,2791,0.22003,0.25153
2013,46-65 y.,Urban regions,Some of both,0.08206,498,2791,0.07187,0.09224
2013,46-65 y.,Urban regions,Paid,0.04889,311,2791,0.04089,0.05689
2013,46-65 y.,Urban regions,Not compensated,0.08537,556,2791,0.07501,0.09574
2013,46-65 y.,Rural regions,Comp. time,0.21712,826,1564,0.19668,0.23756
2013,46-65 y.,Rural regions,Some of both,0.09512,322,1564,0.08057,0.10966
2013,46-65 y.,Rural regions,Paid,0.04349,163,1564,0.03338,0.05360
2013,46-65 y.,Rural regions,Not compensated,0.05739,253,1564,0.04585,0.06892
2014,17-29 y.,Urban regions,Comp. time,0.18640,460,944,0.16155,0.21126
2014,17-29 y.,Urban regions,Some of both,0.08654,205,944,0.06859,0.10449
2014,17-29 y.,Urban regions,Paid,0.05067,139,944,0.03668,0.06467
2014,17-29 y.,Urban regions,Not compensated,0.04908,140,944,0.03529,0.06287
2014,17-29 y.,Rural regions,Comp. time,0.21256,264,483,0.17604,0.24909
2014,17-29 y.,Rural regions,Some of both,0.07974,103,483,0.05556,0.10392
2014,17-29 y.,Rural regions,Paid,0.04675,74,483,0.02790,0.06560
2014,17-29 y.,Rural regions,Not compensated,0.03122,42,483,0.01569,0.04674
2014,30-45 y.,Urban regions,Comp. time,0.26498,1333,2818,0.24868,0.28127
2014,30-45 y.,Urban regions,Some of both,0.12227,644,2818,0.11017,0.13436
2014,30-45 y.,Urban regions,Paid,0.05705,333,2818,0.04848,0.06561
2014,30-45 y.,Urban regions,Not compensated,0.10301,508,2818,0.09178,0.11423
2014,30-45 y.,Rural regions,Comp. time,0.29657,814,1545,0.27378,0.31935
2014,30-45 y.,Rural regions,Some of both,0.12989,355,1545,0.11312,0.14665
2014,30-45 y.,Rural regions,Paid,0.05538,190,1545,0.04397,0.06679
2014,30-45 y.,Rural regions,Not compensated,0.08211,186,1545,0.06842,0.09581
2014,46-65 y.,Urban regions,Comp. time,0.23746,1389,2699,0.22141,0.25352
2014,46-65 y.,Urban regions,Some of both,0.09387,522,2699,0.08287,0.10488
2014,46-65 y.,Urban regions,Paid,0.05455,303,2699,0.04598,0.06312
2014,46-65 y.,Urban regions,Not compensated,0.07874,485,2699,0.06858,0.08891
