year,age_gr,migback,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,46-65 y.,No migration background,Not compensated,0.06638,457,2137,0.05582,0.07694
2000,46-65 y.,Direct migration background,Comp. time,0.11340,133,295,0.07716,0.14965
2000,46-65 y.,Direct migration background,Some of both,0.04321,49,295,0.01997,0.06645
2000,46-65 y.,Direct migration background,Paid,0.06674,75,295,0.03821,0.09527
2000,46-65 y.,Direct migration background,Not compensated,0.04393,38,295,0.02050,0.06735
2001,17-29 y.,No migration background,Comp. time,0.18220,539,1148,0.15986,0.20454
2001,17-29 y.,No migration background,Some of both,0.09139,255,1148,0.07472,0.10807
2001,17-29 y.,No migration background,Paid,0.06537,193,1148,0.05107,0.07968
2001,17-29 y.,No migration background,Not compensated,0.04912,161,1148,0.03661,0.06163
2001,17-29 y.,Direct migration background,Comp. time,0.09472,57,131,0.04438,0.14506
2001,17-29 y.,Direct migration background,Some of both,0.07802,37,131,0.03192,0.12413
2001,17-29 y.,Direct migration background,Paid,0.06263,37,131,0.02098,0.10428
2001,17-29 y.,Indirect migration background,Comp. time,0.16378,84,125,0.09864,0.22892
2001,17-29 y.,Indirect migration background,Some of both,0.07392,41,125,0.02787,0.11997
2001,30-45 y.,No migration background,Comp. time,0.27105,1610,3426,0.25616,0.28593
2001,30-45 y.,No migration background,Some of both,0.12909,786,3426,0.11786,0.14032
2001,30-45 y.,No migration background,Paid,0.07918,476,3426,0.07014,0.08823
2001,30-45 y.,No migration background,Not compensated,0.09121,554,3426,0.08157,0.10085
2001,30-45 y.,Direct migration background,Comp. time,0.13060,140,399,0.09750,0.16371
2001,30-45 y.,Direct migration background,Some of both,0.09728,100,399,0.06816,0.12639
2001,30-45 y.,Direct migration background,Paid,0.10889,121,399,0.07828,0.13949
2001,30-45 y.,Direct migration background,Not compensated,0.04890,38,399,0.02772,0.07009
2001,46-65 y.,No migration background,Comp. time,0.15609,942,2052,0.14038,0.17179
2001,46-65 y.,No migration background,Some of both,0.06308,398,2052,0.05256,0.07360
2001,46-65 y.,No migration background,Paid,0.05176,299,2052,0.04217,0.06135
2001,46-65 y.,No migration background,Not compensated,0.06290,413,2052,0.05239,0.07341
2001,46-65 y.,Direct migration background,Comp. time,0.10072,102,261,0.06414,0.13730
2001,46-65 y.,Direct migration background,Some of both,0.05222,59,261,0.02518,0.07927
2001,46-65 y.,Direct migration background,Paid,0.05302,56,261,0.02578,0.08026
2001,46-65 y.,Direct migration background,Not compensated,0.05176,44,261,0.02483,0.07869
2002,17-29 y.,No migration background,Comp. time,0.18208,555,1118,0.15944,0.20471
2002,17-29 y.,No migration background,Some of both,0.08734,257,1118,0.07079,0.10390
2002,17-29 y.,No migration background,Paid,0.04597,146,1118,0.03369,0.05825
2002,17-29 y.,No migration background,Not compensated,0.05061,160,1118,0.03775,0.06346
2002,17-29 y.,Direct migration background,Comp. time,0.08137,37,69,0.01639,0.14635
2002,17-29 y.,Direct migration background,Some of both,0.05577,32,69,0.00123,0.11031
2002,17-29 y.,Indirect migration background,Comp. time,0.12338,58,90,0.05505,0.19170
2002,17-29 y.,Indirect migration background,Not compensated,0.06575,32,90,0.01426,0.11724
2002,30-45 y.,No migration background,Comp. time,0.26183,1610,3417,0.24709,0.27658
2002,30-45 y.,No migration background,Some of both,0.12315,757,3417,0.11213,0.13417
2002,30-45 y.,No migration background,Paid,0.06445,371,3417,0.05621,0.07268
2002,30-45 y.,No migration background,Not compensated,0.09872,679,3417,0.08872,0.10872
2002,30-45 y.,Direct migration background,Comp. time,0.11797,116,343,0.08378,0.15216
2002,30-45 y.,Direct migration background,Some of both,0.06614,88,343,0.03980,0.09248
2002,30-45 y.,Direct migration background,Paid,0.11004,105,343,0.07688,0.14321
2002,30-45 y.,Direct migration background,Not compensated,0.03377,34,343,0.01463,0.05292
2002,30-45 y.,Indirect migration background,Comp. time,0.18953,37,37,0.06150,0.31757
2002,46-65 y.,No migration background,Comp. time,0.16031,1071,2443,0.14576,0.17486
2002,46-65 y.,No migration background,Some of both,0.05497,422,2443,0.04593,0.06401
2002,46-65 y.,No migration background,Paid,0.04019,251,2443,0.03240,0.04798
2002,46-65 y.,No migration background,Not compensated,0.06526,699,2443,0.05546,0.07505
2002,46-65 y.,Direct migration background,Comp. time,0.11704,124,256,0.07758,0.15649
2002,46-65 y.,Direct migration background,Some of both,0.04496,44,256,0.01952,0.07039
2002,46-65 y.,Direct migration background,Paid,0.03636,47,256,0.01339,0.05934
2002,46-65 y.,Direct migration background,Not compensated,0.03644,41,256,0.01344,0.05944
2003,17-29 y.,No migration background,Comp. time,0.19560,572,1095,0.17210,0.21911
2003,17-29 y.,No migration background,Some of both,0.07430,221,1095,0.05876,0.08984
2003,17-29 y.,No migration background,Paid,0.04388,134,1095,0.03174,0.05602
2003,17-29 y.,No migration background,Not compensated,0.05411,168,1095,0.04070,0.06751
2003,17-29 y.,Direct migration background,Comp. time,0.14418,46,46,0.04155,0.24681
2003,17-29 y.,Indirect migration background,Comp. time,0.12523,64,101,0.06036,0.19010
2003,17-29 y.,Indirect migration background,Paid,0.08340,37,101,0.02921,0.13759
2003,30-45 y.,No migration background,Comp. time,0.27432,1559,3160,0.25876,0.28988
2003,30-45 y.,No migration background,Some of both,0.11594,667,3160,0.10477,0.12710
2003,30-45 y.,No migration background,Paid,0.06354,332,3160,0.05504,0.07205
2003,30-45 y.,No migration background,Not compensated,0.09206,602,3160,0.08198,0.10214
2003,30-45 y.,Direct migration background,Comp. time,0.12662,118,287,0.08808,0.16516
2003,30-45 y.,Direct migration background,Some of both,0.08527,83,287,0.05290,0.11764
2003,30-45 y.,Direct migration background,Paid,0.09351,86,287,0.05976,0.12725
2003,30-45 y.,Indirect migration background,Comp. time,0.19476,40,40,0.07047,0.31904
2003,46-65 y.,No migration background,Comp. time,0.17219,1096,2384,0.15703,0.18735
2003,46-65 y.,No migration background,Some of both,0.05441,395,2384,0.04531,0.06352
2003,46-65 y.,No migration background,Paid,0.03598,233,2384,0.02851,0.04346
2003,46-65 y.,No migration background,Not compensated,0.06860,660,2384,0.05845,0.07875
2003,46-65 y.,Direct migration background,Comp. time,0.11172,114,234,0.07127,0.15217
2003,46-65 y.,Direct migration background,Some of both,0.03818,40,234,0.01357,0.06278
2003,46-65 y.,Direct migration background,Paid,0.05087,42,234,0.02265,0.07908
2003,46-65 y.,Direct migration background,Not compensated,0.02548,38,234,0.00525,0.04571
2004,17-29 y.,No migration background,Comp. time,0.16926,505,1044,0.14651,0.19202
2004,17-29 y.,No migration background,Some of both,0.08483,240,1044,0.06792,0.10174
2004,17-29 y.,No migration background,Paid,0.04372,124,1044,0.03131,0.05613
2004,17-29 y.,No migration background,Not compensated,0.06248,175,1044,0.04779,0.07717
2004,17-29 y.,Direct migration background,Comp. time,0.11181,37,37,0.00886,0.21475
2004,17-29 y.,Indirect migration background,Comp. time,0.12677,64,64,0.04461,0.20893
2004,30-45 y.,No migration background,Comp. time,0.27066,1421,2932,0.25458,0.28675
2004,30-45 y.,No migration background,Some of both,0.10541,580,2932,0.09430,0.11653
2004,30-45 y.,No migration background,Paid,0.06583,317,2932,0.05685,0.07480
2004,30-45 y.,No migration background,Not compensated,0.10305,614,2932,0.09204,0.11405
2004,30-45 y.,Direct migration background,Comp. time,0.13086,125,290,0.09198,0.16974
2004,30-45 y.,Direct migration background,Some of both,0.07234,71,290,0.04248,0.10221
2004,30-45 y.,Direct migration background,Paid,0.06270,57,290,0.03475,0.09065
2004,30-45 y.,Direct migration background,Not compensated,0.05518,37,290,0.02885,0.08150
2004,30-45 y.,Indirect migration background,Comp. time,0.24737,45,45,0.11988,0.37487
2004,46-65 y.,No migration background,Comp. time,0.18069,1164,2441,0.16542,0.19596
2004,46-65 y.,No migration background,Some of both,0.05580,383,2441,0.04669,0.06491
2004,46-65 y.,No migration background,Paid,0.03548,209,2441,0.02814,0.04282
2004,46-65 y.,No migration background,Not compensated,0.07208,685,2441,0.06182,0.08234
2004,46-65 y.,Direct migration background,Comp. time,0.12198,110,231,0.07969,0.16428
2004,46-65 y.,Direct migration background,Some of both,0.03902,40,231,0.01399,0.06404
2004,46-65 y.,Direct migration background,Paid,0.03945,39,231,0.01429,0.06460
2004,46-65 y.,Direct migration background,Not compensated,0.03508,42,231,0.01130,0.05886
2005,17-29 y.,No migration background,Comp. time,0.17803,507,988,0.15417,0.20190
2005,17-29 y.,No migration background,Some of both,0.07124,202,988,0.05519,0.08729
2005,17-29 y.,No migration background,Paid,0.04205,115,988,0.02953,0.05457
2005,17-29 y.,No migration background,Not compensated,0.06314,164,988,0.04796,0.07831
2005,17-29 y.,Indirect migration background,Comp. time,0.11545,58,58,0.03249,0.19841
2005,30-45 y.,No migration background,Comp. time,0.26759,1344,2688,0.25085,0.28433
2005,30-45 y.,No migration background,Some of both,0.11763,579,2688,0.10545,0.12981
2005,30-45 y.,No migration background,Paid,0.05594,250,2688,0.04725,0.06463
2005,30-45 y.,No migration background,Not compensated,0.09358,515,2688,0.08257,0.10460
2005,30-45 y.,Direct migration background,Comp. time,0.15275,132,253,0.10833,0.19717
2005,30-45 y.,Direct migration background,Some of both,0.08854,67,253,0.05347,0.12362
2005,30-45 y.,Direct migration background,Paid,0.06845,54,253,0.03727,0.09963
2005,30-45 y.,Indirect migration background,Comp. time,0.19339,51,51,0.08391,0.30286
2005,46-65 y.,No migration background,Comp. time,0.18979,1139,2270,0.17365,0.20593
2005,46-65 y.,No migration background,Some of both,0.05948,368,2270,0.04975,0.06921
2005,46-65 y.,No migration background,Paid,0.03257,188,2270,0.02527,0.03988
2005,46-65 y.,No migration background,Not compensated,0.06417,575,2270,0.05409,0.07425
2005,46-65 y.,Direct migration background,Comp. time,0.12819,115,225,0.08441,0.17197
2005,46-65 y.,Direct migration background,Some of both,0.04289,44,225,0.01636,0.06942
2005,46-65 y.,Direct migration background,Paid,0.04072,33,225,0.01484,0.06660
2005,46-65 y.,Direct migration background,Not compensated,0.03536,33,225,0.01117,0.05954
2006,17-29 y.,No migration background,Comp. time,0.17936,526,1046,0.15610,0.20262
2006,17-29 y.,No migration background,Some of both,0.07516,209,1046,0.05917,0.09114
2006,17-29 y.,No migration background,Paid,0.03600,106,1046,0.02470,0.04729
2006,17-29 y.,No migration background,Not compensated,0.07147,205,1046,0.05585,0.08709
2006,17-29 y.,Direct migration background,Comp. time,0.11317,36,36,0.00821,0.21812
2006,17-29 y.,Indirect migration background,Comp. time,0.12380,60,60,0.03976,0.20784
2006,30-45 y.,No migration background,Comp. time,0.28566,1487,2904,0.26923,0.30210
2006,30-45 y.,No migration background,Some of both,0.11370,549,2904,0.10216,0.12525
2006,30-45 y.,No migration background,Paid,0.05675,269,2904,0.04833,0.06517
2006,30-45 y.,No migration background,Not compensated,0.10990,599,2904,0.09852,0.12127
2006,30-45 y.,Direct migration background,Comp. time,0.14820,119,294,0.10751,0.18888
2006,30-45 y.,Direct migration background,Some of both,0.08235,77,294,0.05087,0.11382
2006,30-45 y.,Direct migration background,Paid,0.06520,62,294,0.03693,0.09347
2006,30-45 y.,Direct migration background,Not compensated,0.04764,36,294,0.02325,0.07203
2006,30-45 y.,Indirect migration background,Comp. time,0.26863,66,66,0.16087,0.37639
2006,46-65 y.,No migration background,Comp. time,0.19415,1312,2629,0.17903,0.20927
2006,46-65 y.,No migration background,Some of both,0.06402,438,2629,0.05466,0.07338
2006,46-65 y.,No migration background,Paid,0.04362,227,2629,0.03581,0.05143
2006,46-65 y.,No migration background,Not compensated,0.07758,652,2629,0.06735,0.08780
2006,46-65 y.,Direct migration background,Comp. time,0.11808,106,234,0.07664,0.15951
2006,46-65 y.,Direct migration background,Some of both,0.04348,42,234,0.01730,0.06967
2006,46-65 y.,Direct migration background,Paid,0.05626,38,234,0.02668,0.08585
2006,46-65 y.,Direct migration background,Not compensated,0.05095,48,234,0.02271,0.07918
2007,17-29 y.,No migration background,Comp. time,0.17373,485,944,0.14955,0.19791
2007,17-29 y.,No migration background,Some of both,0.07671,204,944,0.05972,0.09369
2007,17-29 y.,No migration background,Paid,0.03792,93,944,0.02573,0.05011
2007,17-29 y.,No migration background,Not compensated,0.06607,162,944,0.05021,0.08192
2007,17-29 y.,Direct migration background,Comp. time,0.10668,33,33,-0.00028,0.21364
2007,17-29 y.,Indirect migration background,Comp. time,0.11385,54,89,0.04748,0.18021
2007,17-29 y.,Indirect migration background,Some of both,0.05254,35,89,0.00592,0.09916
2007,30-45 y.,No migration background,Comp. time,0.28277,1332,2661,0.26566,0.29988
2007,30-45 y.,No migration background,Some of both,0.12758,556,2661,0.11490,0.14026
2007,30-45 y.,No migration background,Paid,0.04973,225,2661,0.04147,0.05799
2007,30-45 y.,No migration background,Not compensated,0.10850,548,2661,0.09668,0.12032
2007,30-45 y.,Direct migration background,Comp. time,0.14483,106,253,0.10138,0.18828
2007,30-45 y.,Direct migration background,Some of both,0.08142,62,253,0.04766,0.11519
2007,30-45 y.,Direct migration background,Paid,0.07438,48,253,0.04198,0.10677
2007,30-45 y.,Direct migration background,Not compensated,0.05018,37,253,0.02322,0.07713
2007,30-45 y.,Indirect migration background,Comp. time,0.23552,66,98,0.15107,0.31996
2007,30-45 y.,Indirect migration background,Some of both,0.11531,32,98,0.05175,0.17888
2007,46-65 y.,No migration background,Comp. time,0.20378,1255,2507,0.18801,0.21955
2007,46-65 y.,No migration background,Some of both,0.07088,419,2507,0.06083,0.08093
2007,46-65 y.,No migration background,Paid,0.03741,201,2507,0.02998,0.04484
2007,46-65 y.,No migration background,Not compensated,0.07711,632,2507,0.06666,0.08755
2007,46-65 y.,Direct migration background,Comp. time,0.11478,99,171,0.06687,0.16270
2007,46-65 y.,Direct migration background,Some of both,0.04620,41,171,0.01464,0.07775
2007,46-65 y.,Direct migration background,Not compensated,0.03715,31,171,0.00872,0.06559
2008,17-29 y.,No migration background,Comp. time,0.20465,489,954,0.17904,0.23027
2008,17-29 y.,No migration background,Some of both,0.07119,190,954,0.05486,0.08751
2008,17-29 y.,No migration background,Paid,0.03587,100,954,0.02406,0.04767
2008,17-29 y.,No migration background,Not compensated,0.07229,175,954,0.05585,0.08874
2008,17-29 y.,Indirect migration background,Comp. time,0.14194,64,95,0.07139,0.21250
2008,17-29 y.,Indirect migration background,Some of both,0.07458,31,95,0.02147,0.12769
2008,30-45 y.,No migration background,Comp. time,0.29750,1245,2531,0.27969,0.31532
2008,30-45 y.,No migration background,Some of both,0.13241,522,2531,0.11921,0.14562
2008,30-45 y.,No migration background,Paid,0.05540,228,2531,0.04648,0.06431
2008,30-45 y.,No migration background,Not compensated,0.12172,536,2531,0.10898,0.13446
2008,30-45 y.,Direct migration background,Comp. time,0.14360,94,239,0.09905,0.18816
2008,30-45 y.,Direct migration background,Some of both,0.09254,63,239,0.05572,0.12936
2008,30-45 y.,Direct migration background,Paid,0.07657,48,239,0.04279,0.11036
2008,30-45 y.,Direct migration background,Not compensated,0.06243,34,239,0.03169,0.09317
2008,30-45 y.,Indirect migration background,Comp. time,0.21525,54,85,0.12736,0.30315
2008,30-45 y.,Indirect migration background,Some of both,0.10524,31,85,0.03962,0.17087
2008,46-65 y.,No migration background,Comp. time,0.20465,1225,2564,0.18903,0.22027
2008,46-65 y.,No migration background,Some of both,0.08839,473,2564,0.07740,0.09938
2008,46-65 y.,No migration background,Paid,0.04513,238,2564,0.03710,0.05317
2008,46-65 y.,No migration background,Not compensated,0.07982,628,2564,0.06933,0.09031
2008,46-65 y.,Direct migration background,Comp. time,0.14399,106,206,0.09593,0.19205
2008,46-65 y.,Direct migration background,Some of both,0.04489,36,206,0.01654,0.07323
2008,46-65 y.,Direct migration background,Paid,0.04804,32,206,0.01877,0.07732
2008,46-65 y.,Direct migration background,Not compensated,0.04290,32,206,0.01516,0.07064
2009,17-29 y.,No migration background,Comp. time,0.18916,406,810,0.16217,0.21614
2009,17-29 y.,No migration background,Some of both,0.07800,190,810,0.05952,0.09647
2009,17-29 y.,No migration background,Paid,0.03094,72,810,0.01901,0.04288
2009,17-29 y.,No migration background,Not compensated,0.06393,142,810,0.04708,0.08079
2009,17-29 y.,Indirect migration background,Comp. time,0.14697,49,49,0.04680,0.24714
2009,30-45 y.,No migration background,Comp. time,0.28513,1101,2212,0.26632,0.30395
2009,30-45 y.,No migration background,Some of both,0.13329,454,2212,0.11912,0.14746
2009,30-45 y.,No migration background,Paid,0.05099,196,2212,0.04182,0.06016
2009,30-45 y.,No migration background,Not compensated,0.11119,461,2212,0.09809,0.12429
2009,30-45 y.,Direct migration background,Comp. time,0.14539,79,186,0.09460,0.19619
2009,30-45 y.,Direct migration background,Some of both,0.08013,42,186,0.04101,0.11926
2009,30-45 y.,Direct migration background,Paid,0.07494,32,186,0.03700,0.11289
2009,30-45 y.,Direct migration background,Not compensated,0.06735,33,186,0.03123,0.10347
2009,30-45 y.,Indirect migration background,Comp. time,0.17186,53,53,0.06932,0.27440
2009,46-65 y.,No migration background,Comp. time,0.21049,1173,2371,0.19408,0.22690
2009,46-65 y.,No migration background,Some of both,0.08447,435,2371,0.07328,0.09567
2009,46-65 y.,No migration background,Paid,0.04195,211,2371,0.03388,0.05002
2009,46-65 y.,No migration background,Not compensated,0.07619,552,2371,0.06551,0.08687
2009,46-65 y.,Direct migration background,Comp. time,0.11119,76,142,0.05930,0.16308
2009,46-65 y.,Direct migration background,Some of both,0.05299,32,142,0.01602,0.08997
2009,46-65 y.,Direct migration background,Not compensated,0.04901,34,142,0.01338,0.08465
2010,17-29 y.,No migration background,Comp. time,0.20322,497,963,0.17779,0.22865
2010,17-29 y.,No migration background,Some of both,0.08420,211,963,0.06666,0.10175
2010,17-29 y.,No migration background,Paid,0.03454,109,963,0.02300,0.04608
2010,17-29 y.,No migration background,Not compensated,0.05678,146,963,0.04216,0.07140
2010,17-29 y.,Direct migration background,Comp. time,0.14712,50,81,0.06950,0.22474
2010,17-29 y.,Direct migration background,Paid,0.05346,31,81,0.00417,0.10276
2010,17-29 y.,Indirect migration background,Comp. time,0.13246,49,49,0.03656,0.22836
2010,30-45 y.,No migration background,Comp. time,0.31341,1837,3592,0.29823,0.32858
2010,30-45 y.,No migration background,Some of both,0.11969,681,3592,0.10907,0.13030
2010,30-45 y.,No migration background,Paid,0.05088,362,3592,0.04369,0.05806
2010,30-45 y.,No migration background,Not compensated,0.12852,712,3592,0.11758,0.13947
2010,30-45 y.,Direct migration background,Comp. time,0.15012,195,469,0.11776,0.18248
2010,30-45 y.,Direct migration background,Some of both,0.06598,95,469,0.04349,0.08848
2010,30-45 y.,Direct migration background,Paid,0.06605,104,469,0.04355,0.08855
2010,30-45 y.,Direct migration background,Not compensated,0.07883,75,469,0.05441,0.10324
2010,30-45 y.,Indirect migration background,Comp. time,0.26545,112,227,0.20788,0.32302
2010,30-45 y.,Indirect migration background,Some of both,0.09733,38,227,0.05868,0.13597
2010,30-45 y.,Indirect migration background,Paid,0.07912,38,227,0.04393,0.11432
2010,30-45 y.,Indirect migration background,Not compensated,0.06210,39,227,0.03064,0.09357
2010,46-65 y.,No migration background,Comp. time,0.23499,1413,2704,0.21901,0.25098
2010,46-65 y.,No migration background,Some of both,0.07266,455,2704,0.06287,0.08244
2010,46-65 y.,No migration background,Paid,0.04816,264,2704,0.04009,0.05623
2010,46-65 y.,No migration background,Not compensated,0.07568,572,2704,0.06571,0.08565
2010,46-65 y.,Direct migration background,Comp. time,0.11425,82,119,0.05685,0.17165
2010,46-65 y.,Direct migration background,Some of both,0.04731,37,119,0.00900,0.08561
2011,17-29 y.,No migration background,Comp. time,0.20170,533,1049,0.17741,0.22600
2011,17-29 y.,No migration background,Some of both,0.07578,230,1049,0.05976,0.09180
2011,17-29 y.,No migration background,Paid,0.04255,146,1049,0.03033,0.05477
2011,17-29 y.,No migration background,Not compensated,0.05224,140,1049,0.03877,0.06571
2011,17-29 y.,Direct migration background,Comp. time,0.14310,57,90,0.07035,0.21585
2011,17-29 y.,Direct migration background,Paid,0.08279,33,90,0.02554,0.14004
2011,17-29 y.,Indirect migration background,Comp. time,0.12453,59,59,0.03955,0.20950
2011,30-45 y.,No migration background,Comp. time,0.28654,2028,4072,0.27266,0.30043
2011,30-45 y.,No migration background,Some of both,0.12534,820,4072,0.11517,0.13551
2011,30-45 y.,No migration background,Paid,0.06296,453,4072,0.05550,0.07042
2011,30-45 y.,No migration background,Not compensated,0.11885,771,4072,0.10891,0.12879
2011,30-45 y.,Direct migration background,Comp. time,0.16422,222,529,0.13262,0.19582
2011,30-45 y.,Direct migration background,Some of both,0.06717,98,529,0.04582,0.08852
2011,30-45 y.,Direct migration background,Paid,0.06563,122,529,0.04451,0.08676
2011,30-45 y.,Direct migration background,Not compensated,0.07937,87,529,0.05631,0.10243
2011,30-45 y.,Indirect migration background,Comp. time,0.24105,142,291,0.19182,0.29028
2011,30-45 y.,Indirect migration background,Some of both,0.12656,58,291,0.08829,0.16483
2011,30-45 y.,Indirect migration background,Paid,0.06441,41,291,0.03616,0.09266
2011,30-45 y.,Indirect migration background,Not compensated,0.08356,50,291,0.05171,0.11541
2011,46-65 y.,No migration background,Comp. time,0.22936,1812,3577,0.21558,0.24314
2011,46-65 y.,No migration background,Some of both,0.07916,605,3577,0.07031,0.08801
2011,46-65 y.,No migration background,Paid,0.05064,363,3577,0.04345,0.05783
2011,46-65 y.,No migration background,Not compensated,0.08686,797,3577,0.07763,0.09609
2011,46-65 y.,Direct migration background,Comp. time,0.12542,119,295,0.08756,0.16328
2011,46-65 y.,Direct migration background,Some of both,0.07517,70,295,0.04503,0.10531
2011,46-65 y.,Direct migration background,Paid,0.06098,54,295,0.03363,0.08833
2011,46-65 y.,Direct migration background,Not compensated,0.04733,52,295,0.02306,0.07160
2011,46-65 y.,Indirect migration background,Comp. time,0.32440,33,33,0.16219,0.48661
2012,17-29 y.,No migration background,Comp. time,0.22296,568,1077,0.19809,0.24783
2012,17-29 y.,No migration background,Some of both,0.07740,233,1077,0.06143,0.09337
2012,17-29 y.,No migration background,Paid,0.04422,147,1077,0.03193,0.05650
2012,17-29 y.,No migration background,Not compensated,0.04763,129,1077,0.03490,0.06035
2012,17-29 y.,Direct migration background,Comp. time,0.12867,48,48,0.03294,0.22439
2012,17-29 y.,Indirect migration background,Comp. time,0.12192,51,83,0.05110,0.19275
2012,17-29 y.,Indirect migration background,Some of both,0.07476,32,83,0.01784,0.13169
2012,30-45 y.,No migration background,Comp. time,0.31219,2049,3914,0.29767,0.32671
2012,30-45 y.,No migration background,Some of both,0.12668,786,3914,0.11626,0.13710
2012,30-45 y.,No migration background,Paid,0.05766,427,3914,0.05035,0.06496
2012,30-45 y.,No migration background,Not compensated,0.11025,652,3914,0.10043,0.12006
2012,30-45 y.,Direct migration background,Comp. time,0.15852,219,532,0.12745,0.18958
2012,30-45 y.,Direct migration background,Some of both,0.09659,114,532,0.07147,0.12172
2012,30-45 y.,Direct migration background,Paid,0.07466,119,532,0.05230,0.09702
2012,30-45 y.,Direct migration background,Not compensated,0.07238,80,532,0.05034,0.09442
2012,30-45 y.,Indirect migration background,Comp. time,0.27094,148,300,0.22057,0.32132
2012,30-45 y.,Indirect migration background,Some of both,0.13399,63,300,0.09538,0.17260
2012,30-45 y.,Indirect migration background,Paid,0.06438,31,300,0.03656,0.09220
2012,30-45 y.,Indirect migration background,Not compensated,0.11367,58,300,0.07770,0.14965
2012,46-65 y.,No migration background,Comp. time,0.24277,2013,3859,0.22925,0.25630
2012,46-65 y.,No migration background,Some of both,0.09224,710,3859,0.08310,0.10137
2012,46-65 y.,No migration background,Paid,0.05030,360,3859,0.04340,0.05720
2012,46-65 y.,No migration background,Not compensated,0.08117,776,3859,0.07255,0.08979
2012,46-65 y.,Direct migration background,Comp. time,0.17559,151,337,0.13491,0.21627
2012,46-65 y.,Direct migration background,Some of both,0.07929,74,337,0.05040,0.10818
2012,46-65 y.,Direct migration background,Paid,0.06582,58,337,0.03931,0.09234
2012,46-65 y.,Direct migration background,Not compensated,0.05327,54,337,0.02926,0.07728
2012,46-65 y.,Indirect migration background,Comp. time,0.39451,42,42,0.24490,0.54411
2013,17-29 y.,No migration background,Comp. time,0.21226,525,992,0.18680,0.23772
2013,17-29 y.,No migration background,Some of both,0.07644,209,992,0.05989,0.09298
2013,17-29 y.,No migration background,Paid,0.05190,129,992,0.03809,0.06572
2013,17-29 y.,No migration background,Not compensated,0.04467,129,992,0.03181,0.05753
2013,17-29 y.,Direct migration background,Comp. time,0.16315,148,323,0.12279,0.20351
2013,17-29 y.,Direct migration background,Some of both,0.07193,70,323,0.04371,0.10015
2013,17-29 y.,Direct migration background,Paid,0.06881,68,323,0.04116,0.09646
2013,17-29 y.,Direct migration background,Not compensated,0.04043,37,323,0.01892,0.06194
2013,17-29 y.,Indirect migration background,Comp. time,0.13553,122,263,0.09408,0.17698
2013,17-29 y.,Indirect migration background,Some of both,0.06964,64,263,0.03881,0.10046
2013,17-29 y.,Indirect migration background,Paid,0.03541,44,263,0.01303,0.05779
2013,17-29 y.,Indirect migration background,Not compensated,0.03142,33,263,0.01029,0.05254
2013,30-45 y.,No migration background,Comp. time,0.28709,1843,3525,0.27216,0.30203
2013,30-45 y.,No migration background,Some of both,0.13114,714,3525,0.12000,0.14229
2013,30-45 y.,No migration background,Paid,0.05024,369,3525,0.04303,0.05745
2013,30-45 y.,No migration background,Not compensated,0.10699,599,3525,0.09679,0.11720
2013,30-45 y.,Direct migration background,Comp. time,0.16392,486,1137,0.14239,0.18545
2013,30-45 y.,Direct migration background,Some of both,0.07327,251,1137,0.05812,0.08842
2013,30-45 y.,Direct migration background,Paid,0.07933,257,1137,0.06362,0.09505
2013,30-45 y.,Direct migration background,Not compensated,0.07573,143,1137,0.06034,0.09111
2013,30-45 y.,Indirect migration background,Comp. time,0.23933,210,401,0.19752,0.28115
2013,30-45 y.,Indirect migration background,Some of both,0.09647,75,401,0.06753,0.12540
2013,30-45 y.,Indirect migration background,Paid,0.07293,52,401,0.04745,0.09841
2013,30-45 y.,Indirect migration background,Not compensated,0.09276,64,401,0.06433,0.12119
2013,46-65 y.,No migration background,Comp. time,0.23953,1941,3660,0.22571,0.25336
2013,46-65 y.,No migration background,Some of both,0.08745,662,3660,0.07830,0.09661
2013,46-65 y.,No migration background,Paid,0.04418,328,3660,0.03752,0.05084
2013,46-65 y.,No migration background,Not compensated,0.08103,729,3660,0.07218,0.08987
2013,46-65 y.,Direct migration background,Comp. time,0.14915,267,616,0.12100,0.17731
2013,46-65 y.,Direct migration background,Some of both,0.08602,144,616,0.06386,0.10818
2013,46-65 y.,Direct migration background,Paid,0.06714,139,616,0.04736,0.08692
2013,46-65 y.,Direct migration background,Not compensated,0.03937,66,616,0.02400,0.05474
2013,46-65 y.,Indirect migration background,Comp. time,0.36579,44,44,0.22183,0.50976
2014,17-29 y.,No migration background,Comp. time,0.21529,498,962,0.18931,0.24128
2014,17-29 y.,No migration background,Some of both,0.08993,208,962,0.07184,0.10801
2014,17-29 y.,No migration background,Paid,0.04598,124,962,0.03273,0.05922
2014,17-29 y.,No migration background,Not compensated,0.05102,132,962,0.03711,0.06493
2014,17-29 y.,Direct migration background,Comp. time,0.13346,106,198,0.08598,0.18095
2014,17-29 y.,Direct migration background,Some of both,0.06832,46,198,0.03309,0.10356
2014,17-29 y.,Direct migration background,Paid,0.06804,46,198,0.03288,0.10321
2014,17-29 y.,Indirect migration background,Comp. time,0.15050,120,217,0.10282,0.19819
2014,17-29 y.,Indirect migration background,Some of both,0.07385,54,217,0.03897,0.10873
2014,17-29 y.,Indirect migration background,Paid,0.05071,43,217,0.02145,0.07997
2014,30-45 y.,No migration background,Comp. time,0.31076,1609,3109,0.29448,0.32703
2014,30-45 y.,No migration background,Some of both,0.13871,711,3109,0.12656,0.15086
