"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2018","(noch) kein Abschluss","Staedtischer Raum","28.22","29","328","26.55","29.89"
"2018","AkademikerIn","Laendlicher Raum","39.9","40.3","1200","39.2","40.6"
"2018","AkademikerIn","Staedtischer Raum","38.51","39.9","3403","38.08","38.94"
"2018","Hauptschule","Laendlicher Raum","34.92","39.75","1302","34.17","35.67"
"2018","Hauptschule","Staedtischer Raum","34.46","39.85","2098","33.87","35.05"
"2018","Realschule","Laendlicher Raum","36.78","39.75","2068","36.26","37.3"
"2018","Realschule","Staedtischer Raum","37.15","39.75","2539","36.67","37.63"
"2019","(Fach-)Abitur","Laendlicher Raum","36.47","39.75","854","35.55","37.39"
"2019","(Fach-)Abitur","Staedtischer Raum","34.98","39.95","2196","34.38","35.58"
"2019","(noch) kein Abschluss","Laendlicher Raum","31.61","38.5","160","29.27","33.95"
"2019","(noch) kein Abschluss","Staedtischer Raum","29.13","25.5","380","27.59","30.67"
"2019","AkademikerIn","Laendlicher Raum","39.35","39.75","1354","38.63","40.07"
"2019","AkademikerIn","Staedtischer Raum","39.09","39.8","3787","38.66","39.52"
"2019","Hauptschule","Laendlicher Raum","35.58","39.5","1210","34.79","36.37"
"2019","Hauptschule","Staedtischer Raum","34.98","39.75","1897","34.33","35.63"
"2019","Realschule","Laendlicher Raum","37.28","39.75","2059","36.73","37.83"
"2019","Realschule","Staedtischer Raum","36.93","39.75","2552","36.42","37.44"
"2020","(Fach-)Abitur","Laendlicher Raum","36.07","39.75","914","35.29","36.85"
"2020","(Fach-)Abitur","Staedtischer Raum","34.39","39.95","2460","33.88","34.9"
"2020","(noch) kein Abschluss","Laendlicher Raum","27.88","37.5","185","25.76","30"
"2020","(noch) kein Abschluss","Staedtischer Raum","29.83","29","426","28.47","31.19"
"2020","AkademikerIn","Laendlicher Raum","38.74","39.75","1385","38.08","39.4"
"2020","AkademikerIn","Staedtischer Raum","38.54","39.85","4080","38.16","38.92"
"2020","Hauptschule","Laendlicher Raum","34.69","38.75","1173","33.93","35.45"
"2020","Hauptschule","Staedtischer Raum","34.6","38.85","1846","33.99","35.21"
"2020","Realschule","Laendlicher Raum","37.27","39.9","1879","36.73","37.81"
"2020","Realschule","Staedtischer Raum","36.41","39.75","2343","35.91","36.91"
