"year","bildungsniveau","bula_h","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1993","AkademikerIn","Mecklenburg-Vorpommern","41.89","41.5","57","38.92","44.86"
"1993","AkademikerIn","Niedersachsen","40.5","40.5","64","37.72","43.28"
"1993","AkademikerIn","Nordrhein-Westfalen","40.91","41.5","162","38.99","42.83"
"1993","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"1993","AkademikerIn","Sachsen","45.35","44.5","175","43.83","46.87"
"1993","AkademikerIn","Sachsen-Anhalt","42.34","41.5","111","40.09","44.59"
"1993","AkademikerIn","Schleswig-Holstein","","","","",""
"1993","AkademikerIn","Thüringen","43.88","42.75","88","41.73","46.03"
"1993","Hauptschule","Baden-Württemberg","37.83","38.75","613","37.04","38.62"
"1993","Hauptschule","Bayern","38.42","38.25","520","37.44","39.4"
"1993","Hauptschule","Berlin","40.14","39.5","104","38.57","41.71"
"1993","Hauptschule","Brandenburg","40.55","37.5","77","37.99","43.11"
"1993","Hauptschule","Bremen","","","","",""
"1993","Hauptschule","Hamburg","39.35","38.75","35","35.28","43.42"
"1993","Hauptschule","Hessen","37.15","38.25","271","35.77","38.53"
"1993","Hauptschule","Mecklenburg-Vorpommern","43.13","39.25","41","40.12","46.14"
"1993","Hauptschule","Niedersachsen","37.68","38.25","254","36","39.36"
"1993","Hauptschule","Nordrhein-Westfalen","38.15","38.85","666","37.27","39.03"
"1993","Hauptschule","Rheinland-Pfalz,Saarland","38.88","39.25","201","37.26","40.5"
"1993","Hauptschule","Sachsen","44.01","39.5","130","42.4","45.62"
"1993","Hauptschule","Sachsen-Anhalt","43.49","40.5","85","41.41","45.57"
"1993","Hauptschule","Schleswig-Holstein","37.59","38.75","85","35.01","40.17"
"1993","Hauptschule","Thüringen","43.94","38.75","93","41.95","45.93"
"1993","Realschule","Baden-Württemberg","37.57","39.75","171","35.82","39.32"
"1993","Realschule","Bayern","37.93","39.5","200","36.47","39.39"
"1993","Realschule","Berlin","41.14","39.5","108","39.24","43.04"
"1993","Realschule","Brandenburg","43.27","40.5","155","41.71","44.83"
"1993","Realschule","Bremen","","","","",""
"1993","Realschule","Hamburg","","","","",""
"1993","Realschule","Hessen","38.51","39.5","96","36.31","40.71"
"1993","Realschule","Mecklenburg-Vorpommern","40.79","39.25","103","38.7","42.88"
"1993","Realschule","Niedersachsen","39.49","39.75","146","37.3","41.68"
"1993","Realschule","Nordrhein-Westfalen","38.62","39.25","280","37.25","39.99"
"1993","Realschule","Rheinland-Pfalz,Saarland","35.15","38.25","61","32.59","37.71"
"1993","Realschule","Sachsen","43.6","40.5","283","42.62","44.58"
"1993","Realschule","Sachsen-Anhalt","44.43","41.5","190","42.9","45.96"
"1993","Realschule","Schleswig-Holstein","36.22","38.75","45","33.01","39.43"
"1993","Realschule","Thüringen","44.15","41.5","187","42.59","45.71"
"1994","(Fach-)Abitur","Baden-Württemberg","39.28","38.75","67","36.15","42.41"
"1994","(Fach-)Abitur","Bayern","40.02","39.5","56","36.36","43.68"
"1994","(Fach-)Abitur","Berlin","","","","",""
"1994","(Fach-)Abitur","Brandenburg","","","","",""
"1994","(Fach-)Abitur","Bremen","","","","",""
"1994","(Fach-)Abitur","Hamburg","","","","",""
"1994","(Fach-)Abitur","Hessen","39.66","39.5","47","36.49","42.83"
"1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1994","(Fach-)Abitur","Niedersachsen","35.18","39.5","50","31","39.36"
"1994","(Fach-)Abitur","Nordrhein-Westfalen","36.47","38.25","147","34.5","38.44"
"1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"1994","(Fach-)Abitur","Sachsen","","","","",""
"1994","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1994","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1994","(Fach-)Abitur","Thüringen","","","","",""
"1994","(noch) kein Abschluss","Baden-Württemberg","37.23","37.75","87","35.01","39.45"
"1994","(noch) kein Abschluss","Bayern","40.45","38.25","33","37.75","43.15"
"1994","(noch) kein Abschluss","Berlin","","","","",""
"1994","(noch) kein Abschluss","Brandenburg","","","","",""
"1994","(noch) kein Abschluss","Bremen","","","","",""
"1994","(noch) kein Abschluss","Hamburg","","","","",""
"1994","(noch) kein Abschluss","Hessen","40.11","37.75","35","36.29","43.93"
"1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1994","(noch) kein Abschluss","Niedersachsen","","","","",""
"1994","(noch) kein Abschluss","Nordrhein-Westfalen","35.18","37.25","74","32.58","37.78"
"1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"1994","(noch) kein Abschluss","Sachsen","","","","",""
"1994","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1994","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1994","(noch) kein Abschluss","Thüringen","","","","",""
"1994","AkademikerIn","Baden-Württemberg","38.21","39.75","82","35.3","41.12"
"1994","AkademikerIn","Bayern","41.26","41","115","39.08","43.44"
"1994","AkademikerIn","Berlin","41.59","42.25","97","39.39","43.79"
"1994","AkademikerIn","Brandenburg","44.56","42.5","97","42.41","46.71"
"1994","AkademikerIn","Bremen","","","","",""
"1994","AkademikerIn","Hamburg","","","","",""
"1994","AkademikerIn","Hessen","41.07","39.5","70","38.85","43.29"
"1994","AkademikerIn","Mecklenburg-Vorpommern","43.03","42.75","62","39.52","46.54"
"1994","AkademikerIn","Niedersachsen","42.66","41","65","39.46","45.86"
"1994","AkademikerIn","Nordrhein-Westfalen","40.15","40.5","172","38.38","41.92"
"1994","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"1994","AkademikerIn","Sachsen","45.15","44.5","179","43.61","46.69"
"1994","AkademikerIn","Sachsen-Anhalt","43.93","42.5","108","42.01","45.85"
"1994","AkademikerIn","Schleswig-Holstein","","","","",""
"1994","AkademikerIn","Thüringen","44.73","43.5","83","42.72","46.74"
"1994","Hauptschule","Baden-Württemberg","37.99","39.25","552","37.07","38.91"
"1994","Hauptschule","Bayern","38.17","38.75","466","37.17","39.17"
"1994","Hauptschule","Berlin","41.66","39.5","84","39.11","44.21"
"1994","Hauptschule","Brandenburg","42.3","38.75","68","40.27","44.33"
"1994","Hauptschule","Bremen","","","","",""
"1994","Hauptschule","Hamburg","39.95","39.5","34","35.45","44.45"
"1994","Hauptschule","Hessen","37.36","38.85","245","36","38.72"
"1994","Hauptschule","Mecklenburg-Vorpommern","43.09","37.5","43","40.08","46.1"
"1994","Hauptschule","Niedersachsen","38.22","38.25","233","36.43","40.01"
"1994","Hauptschule","Nordrhein-Westfalen","37.95","38.75","625","37.06","38.84"
"1994","Hauptschule","Rheinland-Pfalz,Saarland","38.93","39.9","192","37.24","40.62"
"1994","Hauptschule","Sachsen","43.37","41","115","41.43","45.31"
"1994","Hauptschule","Sachsen-Anhalt","43","39.25","90","41.18","44.82"
"1994","Hauptschule","Schleswig-Holstein","36.44","38.25","72","33.71","39.17"
"1994","Hauptschule","Thüringen","44","39.5","83","41.55","46.45"
"1994","Realschule","Baden-Württemberg","36.56","39.5","160","34.64","38.48"
"1994","Realschule","Bayern","36.38","39.75","187","34.53","38.23"
"1994","Realschule","Berlin","41.41","40.5","111","39.66","43.16"
"1994","Realschule","Brandenburg","42.23","39.5","148","40.9","43.56"
"1994","Realschule","Bremen","","","","",""
"1994","Realschule","Hamburg","","","","",""
"1994","Realschule","Hessen","39.26","39.7","97","37.48","41.04"
"1994","Realschule","Mecklenburg-Vorpommern","41.67","39.5","99","40.22","43.12"
"1994","Realschule","Niedersachsen","39.91","39.75","157","38.14","41.68"
"1994","Realschule","Nordrhein-Westfalen","39.69","38.75","275","38.3","41.08"
"1994","Realschule","Rheinland-Pfalz,Saarland","34.18","36.75","64","31","37.36"
"1994","Realschule","Sachsen","42.26","39.5","269","41.24","43.28"
"1994","Realschule","Sachsen-Anhalt","43.49","41.75","173","42.12","44.86"
"1994","Realschule","Schleswig-Holstein","36.88","38.25","49","33.75","40.01"
"1994","Realschule","Thüringen","44.26","41.75","175","42.83","45.69"
"1995","(Fach-)Abitur","Baden-Württemberg","37.27","39.5","80","34.14","40.4"
"1995","(Fach-)Abitur","Bayern","37.33","38.75","71","34.13","40.53"
"1995","(Fach-)Abitur","Berlin","","","","",""
"1995","(Fach-)Abitur","Brandenburg","","","","",""
"1995","(Fach-)Abitur","Bremen","","","","",""
"1995","(Fach-)Abitur","Hamburg","","","","",""
"1995","(Fach-)Abitur","Hessen","36.51","38.75","50","33.4","39.62"
"1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1995","(Fach-)Abitur","Niedersachsen","36.8","39.75","58","33.35","40.25"
"1995","(Fach-)Abitur","Nordrhein-Westfalen","36.42","39.75","170","34.39","38.45"
"1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"1995","(Fach-)Abitur","Sachsen","42.95","41.75","30","39.47","46.43"
"1995","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1995","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1995","(Fach-)Abitur","Thüringen","","","","",""
"1995","(noch) kein Abschluss","Baden-Württemberg","33.77","36.75","79","31.29","36.25"
"1995","(noch) kein Abschluss","Bayern","36.58","37.75","32","32.28","40.88"
"1995","(noch) kein Abschluss","Berlin","","","","",""
"1995","(noch) kein Abschluss","Brandenburg","","","","",""
"1995","(noch) kein Abschluss","Bremen","","","","",""
"1995","(noch) kein Abschluss","Hamburg","","","","",""
"1995","(noch) kein Abschluss","Hessen","36.78","38.25","32","32.85","40.71"
"1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1995","(noch) kein Abschluss","Niedersachsen","","","","",""
"1995","(noch) kein Abschluss","Nordrhein-Westfalen","35.8","37.75","68","33.14","38.46"
"1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"1995","(noch) kein Abschluss","Sachsen","","","","",""
"1995","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1995","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1995","(noch) kein Abschluss","Thüringen","","","","",""
"1995","AkademikerIn","Baden-Württemberg","38.41","42.5","98","35.79","41.03"
"1995","AkademikerIn","Bayern","42.03","41.75","126","40.19","43.87"
"1995","AkademikerIn","Berlin","39.79","40.5","94","37.42","42.16"
"1995","AkademikerIn","Brandenburg","44.93","42.5","102","42.41","47.45"
"1995","AkademikerIn","Bremen","","","","",""
"1995","AkademikerIn","Hamburg","","","","",""
"1995","AkademikerIn","Hessen","40.97","41.5","81","38.71","43.23"
"1995","AkademikerIn","Mecklenburg-Vorpommern","42.58","41","62","40.02","45.14"
"1995","AkademikerIn","Niedersachsen","41.01","41","77","38.34","43.68"
"1995","AkademikerIn","Nordrhein-Westfalen","39.9","40.5","218","38.18","41.62"
"1995","AkademikerIn","Rheinland-Pfalz,Saarland","41.89","41","34","37.28","46.5"
"1995","AkademikerIn","Sachsen","45.47","44.5","178","43.86","47.08"
"1995","AkademikerIn","Sachsen-Anhalt","45.08","43.75","110","43.02","47.14"
"1995","AkademikerIn","Schleswig-Holstein","","","","",""
"1995","AkademikerIn","Thüringen","45.43","43.5","93","43.22","47.64"
"1995","Hauptschule","Baden-Württemberg","37","39.75","551","35.99","38.01"
"1995","Hauptschule","Bayern","38.03","38.75","497","36.96","39.1"
"1995","Hauptschule","Berlin","40.92","39.5","78","38.86","42.98"
"1995","Hauptschule","Brandenburg","40.88","39.5","58","38.43","43.33"
"1995","Hauptschule","Bremen","","","","",""
"1995","Hauptschule","Hamburg","","","","",""
"1995","Hauptschule","Hessen","37.42","38.25","234","35.86","38.98"
"1995","Hauptschule","Mecklenburg-Vorpommern","42.43","39.5","42","39.14","45.72"
"1995","Hauptschule","Niedersachsen","39.93","39.75","249","38.36","41.5"
"1995","Hauptschule","Nordrhein-Westfalen","37.13","38.25","637","36.18","38.08"
"1995","Hauptschule","Rheinland-Pfalz,Saarland","39.72","39.5","222","38.14","41.3"
"1995","Hauptschule","Sachsen","42.65","39.5","125","40.62","44.68"
"1995","Hauptschule","Sachsen-Anhalt","42.09","40.5","93","40.33","43.85"
"1995","Hauptschule","Schleswig-Holstein","35.68","38.25","72","32.62","38.74"
"1995","Hauptschule","Thüringen","44.35","42.5","77","41.97","46.73"
"1995","Realschule","Baden-Württemberg","36.7","39.75","179","34.86","38.54"
"1995","Realschule","Bayern","37.08","39.75","217","35.39","38.77"
"1995","Realschule","Berlin","42.39","40.8","107","40.56","44.22"
"1995","Realschule","Brandenburg","42.79","39.75","163","41.21","44.37"
"1995","Realschule","Bremen","","","","",""
"1995","Realschule","Hamburg","","","","",""
"1995","Realschule","Hessen","39.68","39.75","105","37.85","41.51"
"1995","Realschule","Mecklenburg-Vorpommern","41.29","40.75","121","39.51","43.07"
"1995","Realschule","Niedersachsen","39.56","39.75","163","37.54","41.58"
"1995","Realschule","Nordrhein-Westfalen","38.77","39.75","305","37.5","40.04"
"1995","Realschule","Rheinland-Pfalz,Saarland","34.54","37.75","69","31.69","37.39"
"1995","Realschule","Sachsen","42.83","41.25","289","41.61","44.05"
"1995","Realschule","Sachsen-Anhalt","42.31","40.9","165","40.89","43.73"
"1995","Realschule","Schleswig-Holstein","36.84","38.25","43","32.65","41.03"
"1995","Realschule","Thüringen","43.07","41.5","179","41.41","44.73"
"1996","(Fach-)Abitur","Baden-Württemberg","39.56","39.75","85","36.56","42.56"
"1996","(Fach-)Abitur","Bayern","38.4","38.25","74","35.38","41.42"
"1996","(Fach-)Abitur","Berlin","","","","",""
"1996","(Fach-)Abitur","Brandenburg","","","","",""
"1996","(Fach-)Abitur","Bremen","","","","",""
"1996","(Fach-)Abitur","Hamburg","","","","",""
"1996","(Fach-)Abitur","Hessen","32.12","37","43","28.41","35.83"
"1996","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1996","(Fach-)Abitur","Niedersachsen","37.88","38.75","56","34.81","40.95"
"1996","(Fach-)Abitur","Nordrhein-Westfalen","36.24","38.75","171","34.31","38.17"
"1996","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"1996","(Fach-)Abitur","Sachsen","42.33","41.5","30","38.85","45.81"
"1996","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1996","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1996","(Fach-)Abitur","Thüringen","","","","",""
"1996","(noch) kein Abschluss","Baden-Württemberg","34.84","37.75","71","32.64","37.04"
"1996","(noch) kein Abschluss","Bayern","","","","",""
"1996","(noch) kein Abschluss","Berlin","","","","",""
"1996","(noch) kein Abschluss","Brandenburg","","","","",""
"1996","(noch) kein Abschluss","Bremen","","","","",""
"1996","(noch) kein Abschluss","Hamburg","","","","",""
"1996","(noch) kein Abschluss","Hessen","39.22","37.75","34","35.12","43.32"
"1996","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1996","(noch) kein Abschluss","Niedersachsen","","","","",""
"1996","(noch) kein Abschluss","Nordrhein-Westfalen","34.24","37.25","65","31.54","36.94"
"1996","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"1996","(noch) kein Abschluss","Sachsen","","","","",""
"1996","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1996","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1996","(noch) kein Abschluss","Thüringen","","","","",""
"1996","AkademikerIn","Baden-Württemberg","38.53","41.5","94","36.01","41.05"
"1996","AkademikerIn","Bayern","42.81","42.75","126","40.97","44.65"
"1996","AkademikerIn","Berlin","41.59","40.75","99","39.42","43.76"
"1996","AkademikerIn","Brandenburg","44.72","43.75","95","42.57","46.87"
"1996","AkademikerIn","Bremen","","","","",""
"1996","AkademikerIn","Hamburg","","","","",""
"1996","AkademikerIn","Hessen","41.37","42.5","75","38.88","43.86"
"1996","AkademikerIn","Mecklenburg-Vorpommern","43.14","42.5","57","40.69","45.59"
"1996","AkademikerIn","Niedersachsen","41.47","41","80","38.58","44.36"
"1996","AkademikerIn","Nordrhein-Westfalen","40.3","39.5","210","38.59","42.01"
"1996","AkademikerIn","Rheinland-Pfalz,Saarland","38.53","41.5","36","34.63","42.43"
"1996","AkademikerIn","Sachsen","45.07","44.5","180","43.4","46.74"
"1996","AkademikerIn","Sachsen-Anhalt","44.33","41.5","101","42.22","46.44"
"1996","AkademikerIn","Schleswig-Holstein","","","","",""
"1996","AkademikerIn","Thüringen","44.39","42.5","84","42.27","46.51"
"1996","Hauptschule","Baden-Württemberg","37.67","39.75","494","36.64","38.7"
"1996","Hauptschule","Bayern","37.56","38.25","475","36.47","38.65"
"1996","Hauptschule","Berlin","39.97","39.5","74","37.87","42.07"
"1996","Hauptschule","Brandenburg","42.49","39.5","48","39.52","45.46"
"1996","Hauptschule","Bremen","","","","",""
"1996","Hauptschule","Hamburg","34.86","38.25","31","30.83","38.89"
"1996","Hauptschule","Hessen","36.51","38.25","218","34.96","38.06"
"1996","Hauptschule","Mecklenburg-Vorpommern","39.63","39.5","37","36.11","43.15"
"1996","Hauptschule","Niedersachsen","38.74","38.25","252","37.12","40.36"
"1996","Hauptschule","Nordrhein-Westfalen","37.38","38.75","599","36.44","38.32"
"1996","Hauptschule","Rheinland-Pfalz,Saarland","39.63","39.5","216","38.06","41.2"
"1996","Hauptschule","Sachsen","43.26","40.5","121","41.17","45.35"
"1996","Hauptschule","Sachsen-Anhalt","44.4","39","83","42.31","46.49"
"1996","Hauptschule","Schleswig-Holstein","36.64","39.5","74","33.92","39.36"
"1996","Hauptschule","Thüringen","44.21","40.5","77","41.49","46.93"
"1996","Realschule","Baden-Württemberg","36.36","39.75","172","34.54","38.18"
"1996","Realschule","Bayern","36.95","39.5","210","35.24","38.66"
"1996","Realschule","Berlin","42.94","40.75","100","40.93","44.95"
"1996","Realschule","Brandenburg","43.05","41.5","158","41.54","44.56"
"1996","Realschule","Bremen","","","","",""
"1996","Realschule","Hamburg","","","","",""
"1996","Realschule","Hessen","38.81","39.5","105","36.43","41.19"
"1996","Realschule","Mecklenburg-Vorpommern","41.91","39.5","105","39.93","43.89"
"1996","Realschule","Niedersachsen","38.51","39.75","159","36.74","40.28"
"1996","Realschule","Nordrhein-Westfalen","38.29","39.75","321","37.06","39.52"
"1996","Realschule","Rheinland-Pfalz,Saarland","36.3","38.75","69","33.21","39.39"
"1996","Realschule","Sachsen","41.62","39.75","286","40.61","42.63"
"1996","Realschule","Sachsen-Anhalt","41.17","39.5","154","39.52","42.82"
"1996","Realschule","Schleswig-Holstein","36.3","38.35","48","32.49","40.11"
"1996","Realschule","Thüringen","43.97","41.5","183","42.51","45.43"
"1997","(Fach-)Abitur","Baden-Württemberg","37.3","39.5","89","34.54","40.06"
"1997","(Fach-)Abitur","Bayern","38.35","39.5","67","35.12","41.58"
"1997","(Fach-)Abitur","Berlin","","","","",""
"1997","(Fach-)Abitur","Brandenburg","","","","",""
"1997","(Fach-)Abitur","Bremen","","","","",""
"1997","(Fach-)Abitur","Hamburg","","","","",""
"1997","(Fach-)Abitur","Hessen","38.31","39.75","45","34.09","42.53"
"1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1997","(Fach-)Abitur","Niedersachsen","39.11","39.5","55","36.28","41.94"
"1997","(Fach-)Abitur","Nordrhein-Westfalen","36.91","39.25","177","34.95","38.87"
"1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"1997","(Fach-)Abitur","Sachsen","42.43","40.5","36","38.99","45.87"
"1997","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1997","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1997","(Fach-)Abitur","Thüringen","","","","",""
"1997","(noch) kein Abschluss","Baden-Württemberg","35.59","37.4","65","32.99","38.19"
"1997","(noch) kein Abschluss","Bayern","","","","",""
"1997","(noch) kein Abschluss","Berlin","","","","",""
"1997","(noch) kein Abschluss","Brandenburg","","","","",""
"1997","(noch) kein Abschluss","Bremen","","","","",""
"1997","(noch) kein Abschluss","Hamburg","","","","",""
"1997","(noch) kein Abschluss","Hessen","","","","",""
"1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1997","(noch) kein Abschluss","Niedersachsen","","","","",""
"1997","(noch) kein Abschluss","Nordrhein-Westfalen","34.43","37.25","54","31.66","37.2"
"1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"1997","(noch) kein Abschluss","Sachsen","","","","",""
"1997","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1997","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1997","(noch) kein Abschluss","Thüringen","","","","",""
"1997","AkademikerIn","Baden-Württemberg","39.96","44.5","98","37.45","42.47"
"1997","AkademikerIn","Bayern","42.45","43.5","121","40.58","44.32"
"1997","AkademikerIn","Berlin","42.48","42.25","94","40.26","44.7"
"1997","AkademikerIn","Brandenburg","44.51","42.75","99","42.26","46.76"
"1997","AkademikerIn","Bremen","","","","",""
"1997","AkademikerIn","Hamburg","","","","",""
"1997","AkademikerIn","Hessen","43.91","42.25","80","41.58","46.24"
"1997","AkademikerIn","Mecklenburg-Vorpommern","42.2","41.25","58","39.72","44.68"
"1997","AkademikerIn","Niedersachsen","40.4","41.5","83","37.64","43.16"
"1997","AkademikerIn","Nordrhein-Westfalen","41.44","41.75","225","39.93","42.95"
"1997","AkademikerIn","Rheinland-Pfalz,Saarland","37.87","39.75","43","33.84","41.9"
"1997","AkademikerIn","Sachsen","44.08","43.5","178","42.5","45.66"
"1997","AkademikerIn","Sachsen-Anhalt","44.56","41.5","94","42.08","47.04"
"1997","AkademikerIn","Schleswig-Holstein","","","","",""
"1997","AkademikerIn","Thüringen","42.47","41.5","83","40.25","44.69"
"1997","Hauptschule","Baden-Württemberg","38.46","39.75","486","37.42","39.5"
"1997","Hauptschule","Bayern","37.48","39.75","458","36.4","38.56"
"1997","Hauptschule","Berlin","41.53","39.5","59","39.63","43.43"
"1997","Hauptschule","Brandenburg","43.58","39.5","51","41.07","46.09"
"1997","Hauptschule","Bremen","","","","",""
"1997","Hauptschule","Hamburg","35.22","37.25","33","31.53","38.91"
"1997","Hauptschule","Hessen","35.45","37.8","207","33.73","37.17"
"1997","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"1997","Hauptschule","Niedersachsen","39.06","38.75","246","37.4","40.72"
"1997","Hauptschule","Nordrhein-Westfalen","38.42","39.75","576","37.45","39.39"
"1997","Hauptschule","Rheinland-Pfalz,Saarland","40.51","39.5","216","38.88","42.14"
"1997","Hauptschule","Sachsen","43.49","42.75","113","41.3","45.68"
"1997","Hauptschule","Sachsen-Anhalt","43.18","42.25","73","41.14","45.22"
"1997","Hauptschule","Schleswig-Holstein","37.14","38.75","66","34.57","39.71"
"1997","Hauptschule","Thüringen","43.48","43.5","71","41.19","45.77"
"1997","Realschule","Baden-Württemberg","37.48","39.75","172","35.65","39.31"
"1997","Realschule","Bayern","38.64","39.75","214","36.75","40.53"
"1997","Realschule","Berlin","41.84","39.75","96","39.7","43.98"
"1997","Realschule","Brandenburg","43.76","41.5","152","42.04","45.48"
"1997","Realschule","Bremen","","","","",""
"1997","Realschule","Hamburg","","","","",""
"1997","Realschule","Hessen","39.48","39.75","92","37","41.96"
"1997","Realschule","Mecklenburg-Vorpommern","42.56","41.25","110","40.62","44.5"
"1997","Realschule","Niedersachsen","39.39","39.75","165","37.28","41.5"
"1997","Realschule","Nordrhein-Westfalen","37.83","39.75","323","36.55","39.11"
"1997","Realschule","Rheinland-Pfalz,Saarland","38.38","38.75","76","35.48","41.28"
"1997","Realschule","Sachsen","42.63","41.75","266","41.56","43.7"
"1997","Realschule","Sachsen-Anhalt","42.2","39.5","157","40.53","43.87"
"1997","Realschule","Schleswig-Holstein","36.47","39.25","50","32.8","40.14"
"1997","Realschule","Thüringen","44.2","41.95","174","42.69","45.71"
"1998","(Fach-)Abitur","Baden-Württemberg","38.83","39.5","97","36.36","41.3"
"1998","(Fach-)Abitur","Bayern","35.01","39.5","81","32.02","38"
"1998","(Fach-)Abitur","Berlin","","","","",""
"1998","(Fach-)Abitur","Brandenburg","","","","",""
"1998","(Fach-)Abitur","Bremen","","","","",""
"1998","(Fach-)Abitur","Hamburg","","","","",""
"1998","(Fach-)Abitur","Hessen","35.38","39.5","59","31.91","38.85"
"1998","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1998","(Fach-)Abitur","Niedersachsen","38.21","39.5","66","35.26","41.16"
"1998","(Fach-)Abitur","Nordrhein-Westfalen","34.84","39.5","193","32.93","36.75"
"1998","(Fach-)Abitur","Rheinland-Pfalz,Saarland","33.99","37.75","30","28.08","39.9"
"1998","(Fach-)Abitur","Sachsen","45.17","44","37","41.42","48.92"
"1998","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1998","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1998","(Fach-)Abitur","Thüringen","","","","",""
"1998","(noch) kein Abschluss","Baden-Württemberg","36.66","37.25","56","33.25","40.07"
"1998","(noch) kein Abschluss","Bayern","","","","",""
"1998","(noch) kein Abschluss","Berlin","","","","",""
"1998","(noch) kein Abschluss","Brandenburg","","","","",""
"1998","(noch) kein Abschluss","Bremen","","","","",""
"1998","(noch) kein Abschluss","Hamburg","","","","",""
"1998","(noch) kein Abschluss","Hessen","","","","",""
"1998","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1998","(noch) kein Abschluss","Niedersachsen","","","","",""
"1998","(noch) kein Abschluss","Nordrhein-Westfalen","36.05","38.25","52","32.78","39.32"
"1998","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"1998","(noch) kein Abschluss","Sachsen","","","","",""
"1998","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1998","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1998","(noch) kein Abschluss","Thüringen","","","","",""
"1998","AkademikerIn","Baden-Württemberg","40.28","43","112","38.02","42.54"
"1998","AkademikerIn","Bayern","41.37","41.5","137","39.62","43.12"
"1998","AkademikerIn","Berlin","40.32","40.75","102","38.24","42.4"
"1998","AkademikerIn","Brandenburg","43.14","41.5","103","40.8","45.48"
"1998","AkademikerIn","Bremen","","","","",""
"1998","AkademikerIn","Hamburg","","","","",""
"1998","AkademikerIn","Hessen","43.65","43.75","89","41.29","46.01"
"1998","AkademikerIn","Mecklenburg-Vorpommern","41.86","41.75","62","39.38","44.34"
"1998","AkademikerIn","Niedersachsen","41.67","42.75","106","38.87","44.47"
"1998","AkademikerIn","Nordrhein-Westfalen","41.09","41.5","239","39.6","42.58"
"1998","AkademikerIn","Rheinland-Pfalz,Saarland","42.97","40.5","42","39.48","46.46"
"1998","AkademikerIn","Sachsen","42.88","42.5","173","41.15","44.61"
"1998","AkademikerIn","Sachsen-Anhalt","45.12","42.9","100","42.89","47.35"
"1998","AkademikerIn","Schleswig-Holstein","","","","",""
"1998","AkademikerIn","Thüringen","43.85","43.5","87","41.8","45.9"
"1998","Hauptschule","Baden-Württemberg","37.26","39.75","494","36.23","38.29"
"1998","Hauptschule","Bayern","38.24","39.1","490","37.14","39.34"
"1998","Hauptschule","Berlin","39.98","39.5","53","36.81","43.15"
"1998","Hauptschule","Brandenburg","44.97","39.5","47","41.83","48.11"
"1998","Hauptschule","Bremen","","","","",""
"1998","Hauptschule","Hamburg","36.23","38.25","35","31.39","41.07"
"1998","Hauptschule","Hessen","35.48","38.25","213","33.79","37.17"
"1998","Hauptschule","Mecklenburg-Vorpommern","41.8","39.5","32","37.62","45.98"
"1998","Hauptschule","Niedersachsen","38.81","38.75","245","37.24","40.38"
