"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2013","Realschule","Westdeutschland","37.04","39.75","3771","18","30","44","50","70","36.6","37.48","1","80","39","40"
"2014","(Fach-)Abitur","Ostdeutschland","39.18","39.5","363","20","35","45","55","65","37.94","40.42","5","70","40","40"
"2014","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Ostdeutschland","40.16","39.5","884","30","37","45","50","70","39.38","40.94","1","80","40","41"
"2014","AkademikerIn","Westdeutschland","39.17","40.95","3445","20","35","46","52","65","38.73","39.61","1","80","40","40"
"2014","Hauptschule","Ostdeutschland","36.08","39.5","320","15","30","42","50","70","34.56","37.6","2","70","40","40"
"2014","Hauptschule","Westdeutschland","35.33","39.9","3552","12","25","43","50","65","34.86","35.8","1","80","40","40"
"2014","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Westdeutschland","36.49","39.9","3317","17","30","43","50","65","36.03","36.95","1","80","38.5","39.7999992370605"
"2015","(Fach-)Abitur","Ostdeutschland","37.76","39.9","354","15","35","45","50","60","36.48","39.04","2","80","40","40"
"2015","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Ostdeutschland","38.82","39.75","866","23","35","45","50","70","38","39.64","3","80","40","40"
"2015","AkademikerIn","Westdeutschland","39.65","41.75","3536","20","35","46","51","70","39.22","40.08","1","80","40","40"
"2015","Hauptschule","Ostdeutschland","34.78","39.5","317","12","30","42","46","65","33.33","36.23","2","72","40","40"
"2015","Hauptschule","Westdeutschland","35.22","39.9","3282","12","25","42","50","70","34.74","35.7","1","80","40","40"
"2015","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Westdeutschland","36.73","39.75","3128","17.5","30","43","50","62","36.27","37.19","1","80","39","40"
"2016","(Fach-)Abitur","Ostdeutschland","37.33","39.75","351","20","32","43","50","60","36.09","38.57","3","65","40","40"
"2016","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Ostdeutschland","39.55","39.5","827","25","35","45","50","70","38.77","40.33","3","80","40","41"
"2016","AkademikerIn","Westdeutschland","39.03","39.75","3231","20","35","45","50","65","38.58","39.48","1","80","40","40"
"2016","Hauptschule","Ostdeutschland","35.48","39.5","301","15","30","40","50","60","33.94","37.02","3","70","40","40"
"2016","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","36.8","39.5","423","17","33","42","50","60","35.73","37.87","2","73","40","40"
"2017","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Ostdeutschland","32.99","37.5","43","13.5","25","40","50","50","28.56","37.42","3","50","24","40"
"2017","(noch) kein Abschluss","Westdeutschland","29.07","29","363","5","12","40","50","70","27.3","30.84","1","75","25","35"
"2017","AkademikerIn","Ostdeutschland","39.84","39.75","918","25","36","45","50","70","39.08","40.6","2","72","40","40"
"2017","AkademikerIn","Westdeutschland","38.72","39.9","3737","20","35","45","50","70","38.3","39.14","1","80","40","40"
"2017","Hauptschule","Ostdeutschland","36.29","39.5","339","15","30","42","50","60","34.94","37.64","2","80","40","40"
"2017","Hauptschule","Westdeutschland","34.71","39.85","3203","11","25","42","50","65","34.23","35.19","0.8","80","39","40"
"2017","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Realschule","Westdeutschland","36.76","39.9","3314","19","30","43","50","70","36.32","37.2","1","80","39","39.5"
"2018","(Fach-)Abitur","Ostdeutschland","36.14","39.5","439","15","33","42","50","60","35","37.28","2","64","39","40"
"2018","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","28.8","39","53","3","5","40","50","50","24.85","32.75","3","54","30","40"
"2018","(noch) kein Abschluss","Westdeutschland","29.75","34.5","408","8","15","40","45","65","28.26","31.24","1","72","33","40"
"2018","AkademikerIn","Ostdeutschland","38.83","39.7","890","22","35","45","50","65","38.07","39.59","2","80","40","40"
"2018","AkademikerIn","Westdeutschland","38.81","40.3","3713","20","35","45","50","70","38.4","39.22","1","80","40","40"
"2018","Hauptschule","Ostdeutschland","37.84","39.5","355","20","30","42","60","70","36.51","39.17","2","77","39","40"
"2018","Hauptschule","Westdeutschland","34.37","39.85","3045","10","25","42","48","65","33.88","34.86","0.4","80","39","40"
"2018","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Realschule","Westdeutschland","36.77","39.75","3139","20","30","43","50","65","36.32","37.22","1","80","38.5","39.5"
"2019","(Fach-)Abitur","Ostdeutschland","37.42","39.75","455","20","35","43","50","65","36.29","38.55","1","80","40","40"
"2019","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Ostdeutschland","30.32","39.5","52","7.5","20","40","40","50","26.36","34.28","2","50","25","40"
"2019","(noch) kein Abschluss","Westdeutschland","29.49","29.4","491","10","15","40","50","60","28.13","30.85","1","66","37","40"
"2019","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Westdeutschland","39.01","39.75","4173","20","35","45","50","65","38.6","39.42","1","80","40","40"
"2019","Hauptschule","Ostdeutschland","37.65","39.5","313","20","30","41","50","65","36.26","39.04","1","72","39","40"
"2019","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Westdeutschland","36.68","39.75","3245","20","30","43","48","65","36.21","37.15","1","80","39","40"
"2020","(Fach-)Abitur","Ostdeutschland","35.73","39.75","472","14","32","41","45","60","34.68","36.78","1","75","40","40"
"2020","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","Ostdeutschland","23.31","13.5","58","4","10","40","42","48","19.3","27.32","1","50","20","40"
"2020","(noch) kein Abschluss","Westdeutschland","29.94","30.25","553","9","15","40","48","65","28.75","31.13","2","72","40","40"
"2020","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2020","AkademikerIn","Westdeutschland","38.5","39.85","4393","20","35","45","50","65","38.13","38.87","0","80","40","40"
"2020","Hauptschule","Ostdeutschland","36.6","39.5","309","18","30","41","54","65","35.2","38","3","80","40","40"
"2020","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2020","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2020","Realschule","Westdeutschland","","","","","","","","","","","","","",""
