"year","bildungsniveau","bula_h","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2010","Realschule","Sachsen-Anhalt","","","","",""
"2010","Realschule","Schleswig-Holstein","","","","",""
"2010","Realschule","Thüringen","","","","",""
"2011","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2011","(Fach-)Abitur","Bayern","","","","",""
"2011","(Fach-)Abitur","Berlin","","","","",""
"2011","(Fach-)Abitur","Brandenburg","","","","",""
"2011","(Fach-)Abitur","Bremen","","","","",""
"2011","(Fach-)Abitur","Hamburg","","","","",""
"2011","(Fach-)Abitur","Hessen","","","","",""
"2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2011","(Fach-)Abitur","Niedersachsen","","","","",""
"2011","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2011","(Fach-)Abitur","Sachsen","","","","",""
"2011","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2011","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2011","(Fach-)Abitur","Thüringen","","","","",""
"2011","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2011","(noch) kein Abschluss","Bayern","","","","",""
"2011","(noch) kein Abschluss","Berlin","","","","",""
"2011","(noch) kein Abschluss","Brandenburg","","","","",""
"2011","(noch) kein Abschluss","Bremen","","","","",""
"2011","(noch) kein Abschluss","Hamburg","","","","",""
"2011","(noch) kein Abschluss","Hessen","","","","",""
"2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2011","(noch) kein Abschluss","Niedersachsen","","","","",""
"2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2011","(noch) kein Abschluss","Sachsen","","","","",""
"2011","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2011","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2011","(noch) kein Abschluss","Thüringen","","","","",""
"2011","AkademikerIn","Baden-Württemberg","","","","",""
"2011","AkademikerIn","Bayern","","","","",""
"2011","AkademikerIn","Berlin","","","","",""
"2011","AkademikerIn","Brandenburg","","","","",""
"2011","AkademikerIn","Bremen","","","","",""
"2011","AkademikerIn","Hamburg","","","","",""
"2011","AkademikerIn","Hessen","","","","",""
"2011","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2011","AkademikerIn","Niedersachsen","","","","",""
"2011","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2011","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2011","AkademikerIn","Sachsen","","","","",""
"2011","AkademikerIn","Sachsen-Anhalt","","","","",""
"2011","AkademikerIn","Schleswig-Holstein","","","","",""
"2011","AkademikerIn","Thüringen","","","","",""
"2011","Hauptschule","Baden-Württemberg","","","","",""
"2011","Hauptschule","Bayern","","","","",""
"2011","Hauptschule","Berlin","","","","",""
"2011","Hauptschule","Brandenburg","","","","",""
"2011","Hauptschule","Bremen","","","","",""
"2011","Hauptschule","Hamburg","","","","",""
"2011","Hauptschule","Hessen","","","","",""
"2011","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2011","Hauptschule","Niedersachsen","","","","",""
"2011","Hauptschule","Nordrhein-Westfalen","","","","",""
"2011","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2011","Hauptschule","Sachsen","","","","",""
"2011","Hauptschule","Sachsen-Anhalt","","","","",""
"2011","Hauptschule","Schleswig-Holstein","","","","",""
"2011","Hauptschule","Thüringen","","","","",""
"2011","Realschule","Baden-Württemberg","","","","",""
"2011","Realschule","Bayern","","","","",""
"2011","Realschule","Berlin","","","","",""
"2011","Realschule","Brandenburg","","","","",""
"2011","Realschule","Bremen","","","","",""
"2011","Realschule","Hamburg","","","","",""
"2011","Realschule","Hessen","","","","",""
"2011","Realschule","Mecklenburg-Vorpommern","","","","",""
"2011","Realschule","Niedersachsen","","","","",""
"2011","Realschule","Nordrhein-Westfalen","","","","",""
"2011","Realschule","Rheinland-Pfalz,Saarland","","","","",""
"2011","Realschule","Sachsen","","","","",""
"2011","Realschule","Sachsen-Anhalt","","","","",""
"2011","Realschule","Schleswig-Holstein","","","","",""
"2011","Realschule","Thüringen","","","","",""
"2012","(Fach-)Abitur","Baden-Württemberg","3.76","3.83","132","3.57","3.95"
"2012","(Fach-)Abitur","Bayern","3.65","3.5","140","3.45","3.85"
"2012","(Fach-)Abitur","Berlin","3.7","3.67","38","3.33","4.07"
"2012","(Fach-)Abitur","Brandenburg","3.93","3.83","36","3.57","4.29"
"2012","(Fach-)Abitur","Bremen","","","","",""
"2012","(Fach-)Abitur","Hamburg","","","","",""
"2012","(Fach-)Abitur","Hessen","3.93","3.5","86","3.67","4.19"
"2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2012","(Fach-)Abitur","Niedersachsen","3.91","3.83","102","3.67","4.15"
"2012","(Fach-)Abitur","Nordrhein-Westfalen","3.95","3.83","333","3.81","4.09"
"2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3.99","3.83","64","3.67","4.31"
"2012","(Fach-)Abitur","Sachsen","3.95","3.83","41","3.63","4.27"
"2012","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2012","(Fach-)Abitur","Schleswig-Holstein","3.86","3.83","56","3.5","4.22"
"2012","(Fach-)Abitur","Thüringen","","","","",""
"2012","(noch) kein Abschluss","Baden-Württemberg","3.97","3.83","39","3.64","4.3"
"2012","(noch) kein Abschluss","Bayern","3.88","3.83","43","3.5","4.26"
"2012","(noch) kein Abschluss","Berlin","","","","",""
"2012","(noch) kein Abschluss","Brandenburg","","","","",""
"2012","(noch) kein Abschluss","Bremen","","","","",""
"2012","(noch) kein Abschluss","Hamburg","","","","",""
"2012","(noch) kein Abschluss","Hessen","4.49","4.17","32","3.94","5.04"
"2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2012","(noch) kein Abschluss","Niedersachsen","3.97","3.5","43","3.62","4.32"
"2012","(noch) kein Abschluss","Nordrhein-Westfalen","4.11","3.83","101","3.86","4.36"
"2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2012","(noch) kein Abschluss","Sachsen","","","","",""
"2012","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2012","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2012","(noch) kein Abschluss","Thüringen","","","","",""
"2012","AkademikerIn","Baden-Württemberg","3.53","3.17","251","3.37","3.69"
"2012","AkademikerIn","Bayern","3.76","3.5","209","3.6","3.92"
"2012","AkademikerIn","Berlin","3.78","3.5","81","3.5","4.06"
"2012","AkademikerIn","Brandenburg","3.55","3.5","44","3.22","3.88"
"2012","AkademikerIn","Bremen","","","","",""
"2012","AkademikerIn","Hamburg","","","","",""
"2012","AkademikerIn","Hessen","3.81","3.5","143","3.62","4"
"2012","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2012","AkademikerIn","Niedersachsen","3.77","3.83","131","3.56","3.98"
"2012","AkademikerIn","Nordrhein-Westfalen","3.75","3.5","284","3.62","3.88"
"2012","AkademikerIn","Rheinland-Pfalz,Saarland","3.63","3.5","62","3.34","3.92"
"2012","AkademikerIn","Sachsen","3.81","3.5","93","3.55","4.07"
"2012","AkademikerIn","Sachsen-Anhalt","","","","",""
"2012","AkademikerIn","Schleswig-Holstein","3.65","3.5","59","3.33","3.97"
"2012","AkademikerIn","Thüringen","3.58","3.5","45","3.18","3.98"
"2012","Hauptschule","Baden-Württemberg","3.92","3.83","227","3.75","4.09"
"2012","Hauptschule","Bayern","3.97","3.83","391","3.85","4.09"
"2012","Hauptschule","Berlin","4.35","4.5","34","3.88","4.82"
"2012","Hauptschule","Brandenburg","","","","",""
"2012","Hauptschule","Bremen","","","","",""
"2012","Hauptschule","Hamburg","","","","",""
"2012","Hauptschule","Hessen","4.33","4.5","97","4.06","4.6"
"2012","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2012","Hauptschule","Niedersachsen","4.15","3.83","160","3.96","4.34"
"2012","Hauptschule","Nordrhein-Westfalen","4.13","4.17","400","4.01","4.25"
"2012","Hauptschule","Rheinland-Pfalz,Saarland","4.02","3.83","112","3.8","4.24"
"2012","Hauptschule","Sachsen","4.32","4.5","54","3.96","4.68"
"2012","Hauptschule","Sachsen-Anhalt","4.22","4.17","34","3.8","4.64"
"2012","Hauptschule","Schleswig-Holstein","4.02","3.83","86","3.77","4.27"
"2012","Hauptschule","Thüringen","3.77","3.17","30","3.26","4.28"
"2012","Realschule","Baden-Württemberg","3.95","3.83","288","3.8","4.1"
"2012","Realschule","Bayern","3.83","3.83","372","3.7","3.96"
"2012","Realschule","Berlin","4.28","4.17","57","3.91","4.65"
"2012","Realschule","Brandenburg","3.9","3.83","116","3.66","4.14"
"2012","Realschule","Bremen","","","","",""
"2012","Realschule","Hamburg","","","","",""
"2012","Realschule","Hessen","3.86","3.5","133","3.65","4.07"
"2012","Realschule","Mecklenburg-Vorpommern","3.85","3.5","67","3.52","4.18"
"2012","Realschule","Niedersachsen","3.98","3.83","244","3.83","4.13"
"2012","Realschule","Nordrhein-Westfalen","3.86","3.5","341","3.72","4"
"2012","Realschule","Rheinland-Pfalz,Saarland","3.88","3.83","88","3.63","4.13"
"2012","Realschule","Sachsen","3.99","3.83","200","3.83","4.15"
"2012","Realschule","Sachsen-Anhalt","4.01","3.83","120","3.77","4.25"
"2012","Realschule","Schleswig-Holstein","4.03","3.83","111","3.8","4.26"
"2012","Realschule","Thüringen","3.97","3.83","113","3.75","4.19"
"2013","(Fach-)Abitur","Baden-Württemberg","3.72","3.5","266","3.57","3.87"
"2013","(Fach-)Abitur","Bayern","3.57","3.17","336","3.44","3.7"
"2013","(Fach-)Abitur","Berlin","3.78","3.5","95","3.53","4.03"
"2013","(Fach-)Abitur","Brandenburg","3.95","3.83","64","3.66","4.24"
"2013","(Fach-)Abitur","Bremen","","","","",""
"2013","(Fach-)Abitur","Hamburg","3.65","3.5","46","3.32","3.98"
"2013","(Fach-)Abitur","Hessen","3.44","3.17","189","3.25","3.63"
"2013","(Fach-)Abitur","Mecklenburg-Vorpommern","3.4","3.17","32","2.95","3.85"
"2013","(Fach-)Abitur","Niedersachsen","3.72","3.5","185","3.55","3.89"
"2013","(Fach-)Abitur","Nordrhein-Westfalen","3.73","3.5","581","3.63","3.83"
"2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3.7","3.5","118","3.5","3.9"
"2013","(Fach-)Abitur","Sachsen","3.57","3.17","103","3.36","3.78"
"2013","(Fach-)Abitur","Sachsen-Anhalt","3.52","3.17","54","3.21","3.83"
"2013","(Fach-)Abitur","Schleswig-Holstein","3.57","3.17","76","3.33","3.81"
"2013","(Fach-)Abitur","Thüringen","3.26","3.17","55","2.93","3.59"
"2013","(noch) kein Abschluss","Baden-Württemberg","4.42","4.5","52","4.02","4.82"
"2013","(noch) kein Abschluss","Bayern","4.17","3.83","69","3.89","4.45"
"2013","(noch) kein Abschluss","Berlin","","","","",""
"2013","(noch) kein Abschluss","Brandenburg","","","","",""
"2013","(noch) kein Abschluss","Bremen","","","","",""
"2013","(noch) kein Abschluss","Hamburg","","","","",""
"2013","(noch) kein Abschluss","Hessen","3.38","3.17","39","2.89","3.87"
"2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2013","(noch) kein Abschluss","Niedersachsen","4.02","4.17","55","3.67","4.37"
"2013","(noch) kein Abschluss","Nordrhein-Westfalen","4.08","3.83","132","3.86","4.3"
"2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2013","(noch) kein Abschluss","Sachsen","","","","",""
"2013","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2013","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2013","(noch) kein Abschluss","Thüringen","","","","",""
"2013","AkademikerIn","Baden-Württemberg","3.4","3.17","475","3.29","3.51"
"2013","AkademikerIn","Bayern","3.5","3.17","620","3.4","3.6"
"2013","AkademikerIn","Berlin","3.68","3.5","298","3.54","3.82"
"2013","AkademikerIn","Brandenburg","3.84","3.83","218","3.68","4"
"2013","AkademikerIn","Bremen","3.77","3.83","39","3.39","4.15"
"2013","AkademikerIn","Hamburg","3.59","3.5","101","3.35","3.83"
"2013","AkademikerIn","Hessen","3.58","3.17","361","3.46","3.7"
"2013","AkademikerIn","Mecklenburg-Vorpommern","3.88","3.83","121","3.68","4.08"
"2013","AkademikerIn","Niedersachsen","3.58","3.5","360","3.45","3.71"
"2013","AkademikerIn","Nordrhein-Westfalen","3.58","3.17","840","3.5","3.66"
"2013","AkademikerIn","Rheinland-Pfalz,Saarland","3.42","3.17","196","3.25","3.59"
"2013","AkademikerIn","Sachsen","3.68","3.5","363","3.55","3.81"
"2013","AkademikerIn","Sachsen-Anhalt","3.74","3.5","192","3.59","3.89"
"2013","AkademikerIn","Schleswig-Holstein","3.45","3.17","96","3.24","3.66"
"2013","AkademikerIn","Thüringen","3.68","3.5","176","3.51","3.85"
"2013","Hauptschule","Baden-Württemberg","3.89","3.83","755","3.8","3.98"
"2013","Hauptschule","Bayern","3.91","3.83","1159","3.84","3.98"
"2013","Hauptschule","Berlin","3.91","3.83","128","3.69","4.13"
"2013","Hauptschule","Brandenburg","4","3.83","212","3.85","4.15"
"2013","Hauptschule","Bremen","4.02","4.17","34","3.64","4.4"
"2013","Hauptschule","Hamburg","3.81","3.58","79","3.53","4.09"
"2013","Hauptschule","Hessen","3.95","3.83","379","3.82","4.08"
"2013","Hauptschule","Mecklenburg-Vorpommern","3.94","3.83","99","3.68","4.2"
"2013","Hauptschule","Niedersachsen","3.91","3.83","625","3.82","4"
"2013","Hauptschule","Nordrhein-Westfalen","3.86","3.83","1288","3.79","3.93"
"2013","Hauptschule","Rheinland-Pfalz,Saarland","3.78","3.5","491","3.67","3.89"
"2013","Hauptschule","Sachsen","4.02","3.83","279","3.88","4.16"
"2013","Hauptschule","Sachsen-Anhalt","4.01","3.83","201","3.85","4.17"
"2013","Hauptschule","Schleswig-Holstein","3.76","3.5","213","3.61","3.91"
"2013","Hauptschule","Thüringen","3.93","3.83","235","3.77","4.09"
"2013","Realschule","Baden-Württemberg","3.7","3.5","512","3.59","3.81"
"2013","Realschule","Bayern","3.72","3.5","682","3.63","3.81"
"2013","Realschule","Berlin","3.7","3.5","220","3.53","3.87"
"2013","Realschule","Brandenburg","3.85","3.5","258","3.71","3.99"
"2013","Realschule","Bremen","","","","",""
"2013","Realschule","Hamburg","3.65","3.5","67","3.35","3.95"
"2013","Realschule","Hessen","3.73","3.5","296","3.58","3.88"
"2013","Realschule","Mecklenburg-Vorpommern","3.71","3.58","184","3.54","3.88"
"2013","Realschule","Niedersachsen","3.64","3.58","512","3.53","3.75"
"2013","Realschule","Nordrhein-Westfalen","3.89","3.58","767","3.8","3.98"
"2013","Realschule","Rheinland-Pfalz,Saarland","3.64","3.5","208","3.47","3.81"
"2013","Realschule","Sachsen","3.94","3.83","552","3.84","4.04"
"2013","Realschule","Sachsen-Anhalt","3.74","3.5","277","3.6","3.88"
"2013","Realschule","Schleswig-Holstein","3.86","3.5","165","3.68","4.04"
"2013","Realschule","Thüringen","3.99","3.83","305","3.85","4.13"
"2014","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2014","(Fach-)Abitur","Bayern","","","","",""
"2014","(Fach-)Abitur","Berlin","","","","",""
"2014","(Fach-)Abitur","Brandenburg","","","","",""
"2014","(Fach-)Abitur","Bremen","","","","",""
"2014","(Fach-)Abitur","Hamburg","","","","",""
"2014","(Fach-)Abitur","Hessen","","","","",""
"2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2014","(Fach-)Abitur","Niedersachsen","","","","",""
"2014","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2014","(Fach-)Abitur","Sachsen","","","","",""
"2014","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2014","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2014","(Fach-)Abitur","Thüringen","","","","",""
"2014","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2014","(noch) kein Abschluss","Bayern","","","","",""
"2014","(noch) kein Abschluss","Berlin","","","","",""
"2014","(noch) kein Abschluss","Brandenburg","","","","",""
"2014","(noch) kein Abschluss","Bremen","","","","",""
"2014","(noch) kein Abschluss","Hamburg","","","","",""
"2014","(noch) kein Abschluss","Hessen","","","","",""
"2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2014","(noch) kein Abschluss","Niedersachsen","","","","",""
"2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2014","(noch) kein Abschluss","Sachsen","","","","",""
"2014","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2014","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2014","(noch) kein Abschluss","Thüringen","","","","",""
"2014","AkademikerIn","Baden-Württemberg","","","","",""
"2014","AkademikerIn","Bayern","","","","",""
"2014","AkademikerIn","Berlin","","","","",""
"2014","AkademikerIn","Brandenburg","","","","",""
"2014","AkademikerIn","Bremen","","","","",""
"2014","AkademikerIn","Hamburg","","","","",""
"2014","AkademikerIn","Hessen","","","","",""
"2014","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2014","AkademikerIn","Niedersachsen","","","","",""
"2014","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2014","AkademikerIn","Sachsen","","","","",""
"2014","AkademikerIn","Sachsen-Anhalt","","","","",""
"2014","AkademikerIn","Schleswig-Holstein","","","","",""
"2014","AkademikerIn","Thüringen","","","","",""
"2014","Hauptschule","Baden-Württemberg","","","","",""
"2014","Hauptschule","Bayern","","","","",""
"2014","Hauptschule","Berlin","","","","",""
"2014","Hauptschule","Brandenburg","","","","",""
"2014","Hauptschule","Bremen","","","","",""
"2014","Hauptschule","Hamburg","","","","",""
"2014","Hauptschule","Hessen","","","","",""
"2014","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2014","Hauptschule","Niedersachsen","","","","",""
"2014","Hauptschule","Nordrhein-Westfalen","","","","",""
"2014","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2014","Hauptschule","Sachsen","","","","",""
"2014","Hauptschule","Sachsen-Anhalt","","","","",""
"2014","Hauptschule","Schleswig-Holstein","","","","",""
"2014","Hauptschule","Thüringen","","","","",""
"2014","Realschule","Baden-Württemberg","","","","",""
"2014","Realschule","Bayern","","","","",""
"2014","Realschule","Berlin","","","","",""
"2014","Realschule","Brandenburg","","","","",""
"2014","Realschule","Bremen","","","","",""
"2014","Realschule","Hamburg","","","","",""
"2014","Realschule","Hessen","","","","",""
"2014","Realschule","Mecklenburg-Vorpommern","","","","",""
"2014","Realschule","Niedersachsen","","","","",""
"2014","Realschule","Nordrhein-Westfalen","","","","",""
"2014","Realschule","Rheinland-Pfalz,Saarland","","","","",""
"2014","Realschule","Sachsen","","","","",""
"2014","Realschule","Sachsen-Anhalt","","","","",""
"2014","Realschule","Schleswig-Holstein","","","","",""
"2014","Realschule","Thüringen","","","","",""
"2015","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2015","(Fach-)Abitur","Bayern","","","","",""
"2015","(Fach-)Abitur","Berlin","","","","",""
"2015","(Fach-)Abitur","Brandenburg","","","","",""
"2015","(Fach-)Abitur","Bremen","","","","",""
"2015","(Fach-)Abitur","Hamburg","","","","",""
"2015","(Fach-)Abitur","Hessen","","","","",""
"2015","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2015","(Fach-)Abitur","Niedersachsen","","","","",""
"2015","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2015","(Fach-)Abitur","Sachsen","","","","",""
"2015","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2015","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2015","(Fach-)Abitur","Thüringen","","","","",""
"2015","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2015","(noch) kein Abschluss","Bayern","","","","",""
"2015","(noch) kein Abschluss","Berlin","","","","",""
"2015","(noch) kein Abschluss","Brandenburg","","","","",""
"2015","(noch) kein Abschluss","Bremen","","","","",""
"2015","(noch) kein Abschluss","Hamburg","","","","",""
"2015","(noch) kein Abschluss","Hessen","","","","",""
"2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2015","(noch) kein Abschluss","Niedersachsen","","","","",""
"2015","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2015","(noch) kein Abschluss","Sachsen","","","","",""
"2015","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2015","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2015","(noch) kein Abschluss","Thüringen","","","","",""
"2015","AkademikerIn","Baden-Württemberg","","","","",""
"2015","AkademikerIn","Bayern","","","","",""
"2015","AkademikerIn","Berlin","","","","",""
"2015","AkademikerIn","Brandenburg","","","","",""
"2015","AkademikerIn","Bremen","","","","",""
"2015","AkademikerIn","Hamburg","","","","",""
"2015","AkademikerIn","Hessen","","","","",""
"2015","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2015","AkademikerIn","Niedersachsen","","","","",""
"2015","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2015","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2015","AkademikerIn","Sachsen","","","","",""
"2015","AkademikerIn","Sachsen-Anhalt","","","","",""
"2015","AkademikerIn","Schleswig-Holstein","","","","",""
"2015","AkademikerIn","Thüringen","","","","",""
"2015","Hauptschule","Baden-Württemberg","","","","",""
"2015","Hauptschule","Bayern","","","","",""
"2015","Hauptschule","Berlin","","","","",""
"2015","Hauptschule","Brandenburg","","","","",""
"2015","Hauptschule","Bremen","","","","",""
"2015","Hauptschule","Hamburg","","","","",""
"2015","Hauptschule","Hessen","","","","",""
"2015","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2015","Hauptschule","Niedersachsen","","","","",""
"2015","Hauptschule","Nordrhein-Westfalen","","","","",""
"2015","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2015","Hauptschule","Sachsen","","","","",""
"2015","Hauptschule","Sachsen-Anhalt","","","","",""
"2015","Hauptschule","Schleswig-Holstein","","","","",""
"2015","Hauptschule","Thüringen","","","","",""
"2015","Realschule","Baden-Württemberg","","","","",""
"2015","Realschule","Bayern","","","","",""
"2015","Realschule","Berlin","","","","",""
"2015","Realschule","Brandenburg","","","","",""
"2015","Realschule","Bremen","","","","",""
"2015","Realschule","Hamburg","","","","",""
"2015","Realschule","Hessen","","","","",""
"2015","Realschule","Mecklenburg-Vorpommern","","","","",""
"2015","Realschule","Niedersachsen","","","","",""
"2015","Realschule","Nordrhein-Westfalen","","","","",""
"2015","Realschule","Rheinland-Pfalz,Saarland","","","","",""
"2015","Realschule","Sachsen","","","","",""
"2015","Realschule","Sachsen-Anhalt","","","","",""
"2015","Realschule","Schleswig-Holstein","","","","",""
"2015","Realschule","Thüringen","","","","",""
"2016","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2016","(Fach-)Abitur","Bayern","","","","",""
"2016","(Fach-)Abitur","Berlin","","","","",""
"2016","(Fach-)Abitur","Brandenburg","","","","",""
"2016","(Fach-)Abitur","Bremen","","","","",""
"2016","(Fach-)Abitur","Hamburg","","","","",""
"2016","(Fach-)Abitur","Hessen","","","","",""
"2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2016","(Fach-)Abitur","Niedersachsen","","","","",""
"2016","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2016","(Fach-)Abitur","Sachsen","","","","",""
"2016","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2016","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2016","(Fach-)Abitur","Thüringen","","","","",""
"2016","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2016","(noch) kein Abschluss","Bayern","","","","",""
"2016","(noch) kein Abschluss","Berlin","","","","",""
"2016","(noch) kein Abschluss","Brandenburg","","","","",""
"2016","(noch) kein Abschluss","Bremen","","","","",""
"2016","(noch) kein Abschluss","Hamburg","","","","",""
"2016","(noch) kein Abschluss","Hessen","","","","",""
"2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2016","(noch) kein Abschluss","Niedersachsen","","","","",""
"2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2016","(noch) kein Abschluss","Sachsen","","","","",""
"2016","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2016","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2016","(noch) kein Abschluss","Thüringen","","","","",""
"2016","AkademikerIn","Baden-Württemberg","","","","",""
"2016","AkademikerIn","Bayern","","","","",""
"2016","AkademikerIn","Berlin","","","","",""
"2016","AkademikerIn","Brandenburg","","","","",""
"2016","AkademikerIn","Bremen","","","","",""
"2016","AkademikerIn","Hamburg","","","","",""
"2016","AkademikerIn","Hessen","","","","",""
"2016","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2016","AkademikerIn","Niedersachsen","","","","",""
"2016","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2016","AkademikerIn","Sachsen","","","","",""
"2016","AkademikerIn","Sachsen-Anhalt","","","","",""
"2016","AkademikerIn","Schleswig-Holstein","","","","",""
"2016","AkademikerIn","Thüringen","","","","",""
"2016","Hauptschule","Baden-Württemberg","","","","",""
"2016","Hauptschule","Bayern","","","","",""
"2016","Hauptschule","Berlin","","","","",""
"2016","Hauptschule","Brandenburg","","","","",""
"2016","Hauptschule","Bremen","","","","",""
"2016","Hauptschule","Hamburg","","","","",""
"2016","Hauptschule","Hessen","","","","",""
"2016","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2016","Hauptschule","Niedersachsen","","","","",""
"2016","Hauptschule","Nordrhein-Westfalen","","","","",""
"2016","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2016","Hauptschule","Sachsen","","","","",""
"2016","Hauptschule","Sachsen-Anhalt","","","","",""
"2016","Hauptschule","Schleswig-Holstein","","","","",""
"2016","Hauptschule","Thüringen","","","","",""
"2016","Realschule","Baden-Württemberg","","","","",""
"2016","Realschule","Bayern","","","","",""
"2016","Realschule","Berlin","","","","",""
"2016","Realschule","Brandenburg","","","","",""
"2016","Realschule","Bremen","","","","",""
"2016","Realschule","Hamburg","","","","",""
"2016","Realschule","Hessen","","","","",""
"2016","Realschule","Mecklenburg-Vorpommern","","","","",""
"2016","Realschule","Niedersachsen","","","","",""
"2016","Realschule","Nordrhein-Westfalen","","","","",""
"2016","Realschule","Rheinland-Pfalz,Saarland","","","","",""
"2016","Realschule","Sachsen","","","","",""
"2016","Realschule","Sachsen-Anhalt","","","","",""
"2016","Realschule","Schleswig-Holstein","","","","",""
"2016","Realschule","Thüringen","","","","",""
"2017","(Fach-)Abitur","Baden-Württemberg","3.73","3.5","522","3.63","3.83"
"2017","(Fach-)Abitur","Bayern","3.74","3.58","592","3.64","3.84"
