year,bula_h,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Berlin,"Yes, every 2 weeks",0.05323,60,497,0.03347,0.07299
2015,Berlin,"Yes, less frequently",0.10650,126,497,0.07935,0.13364
2015,Brandenburg,"No, never",0.22917,295,509,0.19262,0.26572
2015,Brandenburg,"Yes, every week",0.03640,47,509,0.02011,0.05269
2015,Brandenburg,"Yes, every 2 weeks",0.04136,58,509,0.02404,0.05867
2015,Brandenburg,"Yes, every 3-4 weeks",0.03092,31,509,0.01587,0.04597
2015,Brandenburg,"Yes, less frequently",0.07264,78,509,0.05007,0.09521
2015,Mecklenburg-Western Pomerania,"No, never",0.29364,176,264,0.23860,0.34868
2015,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.07939,42,264,0.04672,0.11206
2015,Mecklenburg-Western Pomerania,"Yes, less frequently",0.05673,46,264,0.02877,0.08469
2015,Saxony,"No, never",0.30904,532,878,0.27845,0.33962
2015,Saxony,"Yes, every week",0.02177,48,878,0.01211,0.03143
2015,Saxony,"Yes, every 2 weeks",0.06976,109,878,0.05290,0.08662
2015,Saxony,"Yes, every 3-4 weeks",0.03498,56,878,0.02282,0.04715
2015,Saxony,"Yes, less frequently",0.06376,133,878,0.04759,0.07994
2015,Saxony-Anhalt,"No, never",0.23596,270,438,0.19615,0.27577
2015,Saxony-Anhalt,"Yes, every 2 weeks",0.05066,53,438,0.03010,0.07122
2015,Saxony-Anhalt,"Yes, every 3-4 weeks",0.02910,34,438,0.01334,0.04487
2015,Saxony-Anhalt,"Yes, less frequently",0.07980,81,438,0.05439,0.10520
2015,Thuringa,"No, never",0.24803,313,484,0.20951,0.28654
2015,Thuringa,"Yes, every week",0.02732,36,484,0.01279,0.04186
2015,Thuringa,"Yes, every 2 weeks",0.04159,48,484,0.02378,0.05939
2015,Thuringa,"Yes, less frequently",0.09525,87,484,0.06907,0.12143
2017,Schleswig-Holstein,"No, never",0.30058,377,562,0.26264,0.33853
2017,Schleswig-Holstein,"Yes, every week",0.03214,48,562,0.01754,0.04673
2017,Schleswig-Holstein,"Yes, every 2 weeks",0.04158,62,562,0.02506,0.05809
2017,Schleswig-Holstein,"Yes, less frequently",0.06899,75,562,0.04802,0.08996
2017,Hamburg,"No, never",0.26503,188,238,0.20884,0.32123
2017,Hamburg,"Yes, less frequently",0.10013,50,238,0.06191,0.13835
2017,Lower Saxony,"No, never",0.29381,1040,1686,0.27206,0.31556
2017,Lower Saxony,"Yes, every week",0.03163,110,1686,0.02327,0.03998
2017,Lower Saxony,"Yes, every 2 weeks",0.04996,160,1686,0.03955,0.06036
2017,Lower Saxony,"Yes, every 3-4 weeks",0.03376,117,1686,0.02514,0.04239
2017,Lower Saxony,"Yes, less frequently",0.08183,259,1686,0.06874,0.09492
2017,Bremen,"No, never",0.26899,87,87,0.17527,0.36272
2017,North Rhine-Westphalia,"No, never",0.29008,2129,3387,0.27480,0.30537
2017,North Rhine-Westphalia,"Yes, every week",0.03380,245,3387,0.02772,0.03989
2017,North Rhine-Westphalia,"Yes, every 2 weeks",0.04823,361,3387,0.04101,0.05545
2017,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.02748,174,3387,0.02197,0.03298
2017,North Rhine-Westphalia,"Yes, less frequently",0.07946,478,3387,0.07035,0.08857
2017,Hesse,"No, never",0.29176,693,1156,0.26554,0.31797
2017,Hesse,"Yes, every week",0.03543,88,1156,0.02477,0.04609
2017,Hesse,"Yes, every 2 weeks",0.05506,126,1156,0.04191,0.06822
2017,Hesse,"Yes, every 3-4 weeks",0.02672,75,1156,0.01742,0.03602
2017,Hesse,"Yes, less frequently",0.07825,174,1156,0.06277,0.09374
2017,"Rhineland-Palatinate, Saarland","No, never",0.28849,585,929,0.25934,0.31764
2017,"Rhineland-Palatinate, Saarland","Yes, every week",0.03351,63,929,0.02193,0.04509
2017,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.04017,93,929,0.02754,0.05281
2017,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.03003,64,929,0.01905,0.04101
2017,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.07423,124,929,0.05736,0.09110
2017,Baden-Wuerttemberg,"No, never",0.32710,1344,2011,0.30659,0.34761
2017,Baden-Wuerttemberg,"Yes, every week",0.02683,116,2011,0.01977,0.03389
2017,Baden-Wuerttemberg,"Yes, every 2 weeks",0.04746,158,2011,0.03817,0.05676
2017,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.03125,141,2011,0.02364,0.03885
2017,Baden-Wuerttemberg,"Yes, less frequently",0.06128,252,2011,0.05079,0.07176
2017,Bavaria,"No, never",0.34328,1800,2766,0.32558,0.36097
2017,Bavaria,"Yes, every week",0.03269,193,2766,0.02606,0.03932
2017,Bavaria,"Yes, every 2 weeks",0.04196,245,2766,0.03448,0.04943
2017,Bavaria,"Yes, every 3-4 weeks",0.02581,166,2766,0.01990,0.03173
2017,Bavaria,"Yes, less frequently",0.07525,362,2766,0.06542,0.08508
2017,Berlin,"No, never",0.29701,347,602,0.26047,0.33354
2017,Berlin,"Yes, every week",0.03193,43,602,0.01788,0.04599
2017,Berlin,"Yes, every 2 weeks",0.04719,58,602,0.03024,0.06415
2017,Berlin,"Yes, every 3-4 weeks",0.03026,43,602,0.01657,0.04396
2017,Berlin,"Yes, less frequently",0.09020,111,602,0.06729,0.11310
2017,Brandenburg,"No, never",0.26532,348,559,0.22869,0.30196
2017,Brandenburg,"Yes, every week",0.02460,35,559,0.01175,0.03745
2017,Brandenburg,"Yes, every 2 weeks",0.05445,71,559,0.03562,0.07327
2017,Brandenburg,"Yes, every 3-4 weeks",0.02927,42,559,0.01528,0.04326
2017,Brandenburg,"Yes, less frequently",0.05775,63,559,0.03840,0.07711
2017,Mecklenburg-Western Pomerania,"No, never",0.28968,193,272,0.23567,0.34368
2017,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.06060,40,272,0.03219,0.08900
2017,Mecklenburg-Western Pomerania,"Yes, less frequently",0.07653,39,272,0.04488,0.10818
2017,Saxony,"No, never",0.29946,610,989,0.27090,0.32802
2017,Saxony,"Yes, every week",0.03179,58,989,0.02085,0.04273
2017,Saxony,"Yes, every 2 weeks",0.05719,113,989,0.04271,0.07166
2017,Saxony,"Yes, every 3-4 weeks",0.02692,64,989,0.01682,0.03701
2017,Saxony,"Yes, less frequently",0.07711,144,989,0.06048,0.09375
2017,Saxony-Anhalt,"No, never",0.28114,324,525,0.24265,0.31963
2017,Saxony-Anhalt,"Yes, every week",0.03179,33,525,0.01677,0.04681
2017,Saxony-Anhalt,"Yes, every 2 weeks",0.03822,56,525,0.02181,0.05464
2017,Saxony-Anhalt,"Yes, every 3-4 weeks",0.02291,31,525,0.01010,0.03572
2017,Saxony-Anhalt,"Yes, less frequently",0.05977,81,525,0.03947,0.08007
2017,Thuringa,"No, never",0.31093,378,592,0.27361,0.34824
2017,Thuringa,"Yes, every week",0.03518,39,592,0.02033,0.05004
2017,Thuringa,"Yes, every 2 weeks",0.03969,45,592,0.02395,0.05543
2017,Thuringa,"Yes, every 3-4 weeks",0.03660,42,592,0.02146,0.05174
2017,Thuringa,"Yes, less frequently",0.07229,88,592,0.05142,0.09317
2019,Schleswig-Holstein,"No, never",0.31036,373,619,0.27389,0.34684
2019,Schleswig-Holstein,"Yes, every week",0.02594,56,619,0.01341,0.03847
2019,Schleswig-Holstein,"Yes, every 2 weeks",0.04903,74,619,0.03201,0.06606
2019,Schleswig-Holstein,"Yes, every 3-4 weeks",0.01900,33,619,0.00824,0.02977
2019,Schleswig-Holstein,"Yes, less frequently",0.07204,83,619,0.05165,0.09242
2019,Hamburg,"No, never",0.29420,204,275,0.24024,0.34815
2019,Hamburg,"Yes, less frequently",0.09039,71,275,0.05643,0.12434
2019,Lower Saxony,"No, never",0.30785,998,1637,0.28548,0.33021
2019,Lower Saxony,"Yes, every week",0.03261,130,1637,0.02400,0.04121
2019,Lower Saxony,"Yes, every 2 weeks",0.05582,166,1637,0.04470,0.06695
2019,Lower Saxony,"Yes, every 3-4 weeks",0.03054,92,1637,0.02221,0.03888
2019,Lower Saxony,"Yes, less frequently",0.06986,251,1637,0.05751,0.08221
2019,Bremen,"No, never",0.24982,80,80,0.15435,0.34528
2019,North Rhine-Westphalia,"No, never",0.31241,2093,3462,0.29697,0.32786
2019,North Rhine-Westphalia,"Yes, every week",0.04015,274,3462,0.03361,0.04669
2019,North Rhine-Westphalia,"Yes, every 2 weeks",0.04476,329,3462,0.03787,0.05165
2019,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.02771,197,3462,0.02224,0.03317
2019,North Rhine-Westphalia,"Yes, less frequently",0.07520,569,3462,0.06641,0.08399
2019,Hesse,"No, never",0.31026,683,1176,0.28381,0.33671
2019,Hesse,"Yes, every week",0.04238,102,1176,0.03086,0.05390
2019,Hesse,"Yes, every 2 weeks",0.04965,113,1176,0.03723,0.06207
2019,Hesse,"Yes, every 3-4 weeks",0.02928,96,1176,0.01964,0.03892
2019,Hesse,"Yes, less frequently",0.08020,182,1176,0.06467,0.09573
2019,"Rhineland-Palatinate, Saarland","No, never",0.33576,604,944,0.30562,0.36591
2019,"Rhineland-Palatinate, Saarland","Yes, every week",0.01141,44,944,0.00463,0.01819
2019,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.05448,98,944,0.03999,0.06897
2019,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.02190,48,944,0.01256,0.03125
2019,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.06460,150,944,0.04891,0.08029
2019,Baden-Wuerttemberg,"No, never",0.32636,1208,1906,0.30530,0.34742
2019,Baden-Wuerttemberg,"Yes, every week",0.02543,109,1906,0.01836,0.03250
2019,Baden-Wuerttemberg,"Yes, every 2 weeks",0.04786,154,1906,0.03828,0.05745
2019,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.03131,143,1906,0.02349,0.03913
2019,Baden-Wuerttemberg,"Yes, less frequently",0.06966,292,1906,0.05823,0.08110
2019,Bavaria,"No, never",0.33291,1695,2651,0.31497,0.35085
2019,Bavaria,"Yes, every week",0.03673,186,2651,0.02957,0.04389
2019,Bavaria,"Yes, every 2 weeks",0.03846,229,2651,0.03114,0.04578
2019,Bavaria,"Yes, every 3-4 weeks",0.02882,161,2651,0.02245,0.03519
2019,Bavaria,"Yes, less frequently",0.08247,380,2651,0.07199,0.09294
2019,Berlin,"No, never",0.27664,347,680,0.24300,0.31029
2019,Berlin,"Yes, every week",0.02941,49,680,0.01670,0.04211
2019,Berlin,"Yes, every 2 weeks",0.05937,74,680,0.04159,0.07714
2019,Berlin,"Yes, every 3-4 weeks",0.03532,55,680,0.02143,0.04920
2019,Berlin,"Yes, less frequently",0.10828,155,680,0.08491,0.13165
2019,Brandenburg,"No, never",0.27472,402,639,0.24008,0.30935
2019,Brandenburg,"Yes, every week",0.02365,40,639,0.01186,0.03544
2019,Brandenburg,"Yes, every 2 weeks",0.04778,71,639,0.03123,0.06434
2019,Brandenburg,"Yes, every 3-4 weeks",0.02562,37,639,0.01336,0.03789
2019,Brandenburg,"Yes, less frequently",0.06348,89,639,0.04456,0.08240
2019,Mecklenburg-Western Pomerania,"No, never",0.26279,197,300,0.21289,0.31268
2019,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.04809,45,300,0.02384,0.07234
2019,Mecklenburg-Western Pomerania,"Yes, less frequently",0.07914,58,300,0.04854,0.10974
2019,Saxony,"No, never",0.33202,645,1046,0.30347,0.36057
2019,Saxony,"Yes, every week",0.02988,67,1046,0.01955,0.04020
2019,Saxony,"Yes, every 2 weeks",0.06704,120,1046,0.05188,0.08220
2019,Saxony,"Yes, every 3-4 weeks",0.02190,53,1046,0.01302,0.03077
2019,Saxony,"Yes, less frequently",0.07948,161,1046,0.06308,0.09588
2019,Saxony-Anhalt,"No, never",0.25906,310,490,0.22022,0.29789
2019,Saxony-Anhalt,"Yes, every week",0.04017,40,490,0.02277,0.05758
2019,Saxony-Anhalt,"Yes, every 2 weeks",0.04727,57,490,0.02846,0.06608
2019,Saxony-Anhalt,"Yes, less frequently",0.05747,83,490,0.03684,0.07810
2019,Thuringa,"No, never",0.28755,354,562,0.25010,0.32501
2019,Thuringa,"Yes, every week",0.01987,32,562,0.00832,0.03142
2019,Thuringa,"Yes, every 2 weeks",0.04729,53,562,0.02973,0.06486
2019,Thuringa,"Yes, every 3-4 weeks",0.02608,37,562,0.01289,0.03927
2019,Thuringa,"Yes, less frequently",0.07507,86,562,0.05327,0.09688
2021,Schleswig-Holstein,"No, never",0.25674,285,421,0.21496,0.29852
2021,Schleswig-Holstein,"Yes, every week",0.03367,39,421,0.01642,0.05092
2021,Schleswig-Holstein,"Yes, every 2 weeks",0.03388,41,421,0.01658,0.05119
2021,Schleswig-Holstein,"Yes, less frequently",0.05143,56,421,0.03031,0.07256
2021,Hamburg,"No, never",0.26222,165,203,0.20156,0.32288
2021,Hamburg,"Yes, less frequently",0.05958,38,203,0.02694,0.09222
2021,Lower Saxony,"No, never",0.27818,646,1019,0.25065,0.30571
2021,Lower Saxony,"Yes, every week",0.02971,71,1019,0.01928,0.04015
2021,Lower Saxony,"Yes, every 2 weeks",0.03331,107,1019,0.02228,0.04433
2021,Lower Saxony,"Yes, every 3-4 weeks",0.02171,44,1019,0.01276,0.03067
2021,Lower Saxony,"Yes, less frequently",0.05142,151,1019,0.03785,0.06499
2021,Bremen,"No, never",0.17409,53,53,0.07103,0.27716
2021,North Rhine-Westphalia,"No, never",0.26859,1432,2300,0.25047,0.28671
2021,North Rhine-Westphalia,"Yes, every week",0.03335,175,2300,0.02601,0.04069
2021,North Rhine-Westphalia,"Yes, every 2 weeks",0.04177,252,2300,0.03359,0.04995
2021,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.02230,109,2300,0.01627,0.02834
2021,North Rhine-Westphalia,"Yes, less frequently",0.06222,332,2300,0.05235,0.07210
2021,Hesse,"No, never",0.26491,449,752,0.23334,0.29647
2021,Hesse,"Yes, every week",0.02027,70,752,0.01019,0.03035
2021,Hesse,"Yes, every 2 weeks",0.04855,91,752,0.03318,0.06392
2021,Hesse,"Yes, every 3-4 weeks",0.02097,33,752,0.01072,0.03122
2021,Hesse,"Yes, less frequently",0.06230,109,752,0.04501,0.07959
2021,"Rhineland-Palatinate, Saarland","No, never",0.18381,277,501,0.14986,0.21776
2021,"Rhineland-Palatinate, Saarland","Yes, every week",0.02120,44,501,0.00858,0.03383
2021,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.03309,60,501,0.01741,0.04877
2021,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.02330,32,501,0.01008,0.03652
2021,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.08168,88,501,0.05767,0.10569
2021,Baden-Wuerttemberg,"No, never",0.28477,845,1280,0.26004,0.30951
2021,Baden-Wuerttemberg,"Yes, every week",0.01966,83,1280,0.01205,0.02727
2021,Baden-Wuerttemberg,"Yes, every 2 weeks",0.04163,99,1280,0.03068,0.05258
2021,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.02744,86,1280,0.01849,0.03639
2021,Baden-Wuerttemberg,"Yes, less frequently",0.05040,167,1280,0.03841,0.06239
2021,Bavaria,"No, never",0.27124,982,1596,0.24942,0.29306
2021,Bavaria,"Yes, every week",0.02569,121,1596,0.01793,0.03345
2021,Bavaria,"Yes, every 2 weeks",0.03411,156,1596,0.02520,0.04302
2021,Bavaria,"Yes, every 3-4 weeks",0.01843,91,1596,0.01183,0.02503
2021,Bavaria,"Yes, less frequently",0.06518,246,1596,0.05306,0.07729
2021,Berlin,"No, never",0.21990,271,504,0.18370,0.25610
2021,Berlin,"Yes, every week",0.02467,35,504,0.01111,0.03822
2021,Berlin,"Yes, every 2 weeks",0.04483,57,504,0.02675,0.06292
2021,Berlin,"Yes, every 3-4 weeks",0.02737,41,504,0.01311,0.04162
2021,Berlin,"Yes, less frequently",0.08332,100,504,0.05917,0.10747
2021,Brandenburg,"No, never",0.22459,221,310,0.17806,0.27112
2021,Brandenburg,"Yes, every 2 weeks",0.05538,37,310,0.02988,0.08088
2021,Brandenburg,"Yes, less frequently",0.05039,52,310,0.02600,0.07477
2021,Mecklenburg-Western Pomerania,"No, never",0.25615,106,106,0.17265,0.33964
2021,Saxony,"No, never",0.27854,404,627,0.24343,0.31366
2021,Saxony,"Yes, every week",0.01751,34,627,0.00724,0.02779
2021,Saxony,"Yes, every 2 weeks",0.04971,76,627,0.03269,0.06674
2021,Saxony,"Yes, every 3-4 weeks",0.01537,31,627,0.00573,0.02501
2021,Saxony,"Yes, less frequently",0.05539,82,627,0.03747,0.07331
2021,Saxony-Anhalt,"No, never",0.24025,178,232,0.18516,0.29535
2021,Saxony-Anhalt,"Yes, less frequently",0.06087,54,232,0.03004,0.09170
2021,Thuringa,"No, never",0.29188,229,275,0.23804,0.34571
2021,Thuringa,"Yes, less frequently",0.06662,46,275,0.03710,0.09615
