year,age_gr,pgisced97,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.26963,90,295,0.21890,0.32035
2015,30-45 y.,Second Stage of Tertiary Education,"No, never",0.40331,912,1720,0.38011,0.42650
2015,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.07912,159,1720,0.06636,0.09188
2015,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07125,141,1720,0.05909,0.08341
2015,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07089,122,1720,0.05876,0.08302
2015,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.18822,386,1720,0.16974,0.20670
2015,46-65 y.,Primary Level,"No, never",0.23230,42,42,0.10303,0.36156
2015,46-65 y.,Lower Secondary Level,"No, never",0.38048,250,323,0.32745,0.43351
2015,46-65 y.,Lower Secondary Level,"Yes, every 2 weeks",0.05377,39,323,0.02913,0.07841
2015,46-65 y.,Lower Secondary Level,"Yes, less frequently",0.04016,34,323,0.01871,0.06160
2015,46-65 y.,Upper Secondary Level,"No, never",0.43390,1963,3062,0.41634,0.45146
2015,46-65 y.,Upper Secondary Level,"Yes, every week",0.02888,147,3062,0.02295,0.03481
2015,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.07441,348,3062,0.06511,0.08370
2015,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.03119,135,3062,0.02503,0.03735
2015,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.11535,469,3062,0.10403,0.12667
2015,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.52533,377,525,0.48257,0.56809
2015,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.08031,53,525,0.05704,0.10358
2015,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.12387,95,525,0.09566,0.15208
2015,46-65 y.,First Stage of Tertiary Education,"No, never",0.39714,311,558,0.35651,0.43778
2015,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.04488,41,558,0.02768,0.06207
2015,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.06714,49,558,0.04636,0.08793
2015,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.21996,157,558,0.18556,0.25436
2015,46-65 y.,Second Stage of Tertiary Education,"No, never",0.41107,982,1966,0.38931,0.43282
2015,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.09713,226,1966,0.08404,0.11023
2015,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06714,155,1966,0.05608,0.07821
2015,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06535,141,1966,0.05443,0.07628
2015,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.19427,462,1966,0.17678,0.21177
2015,66 and older,Upper Secondary Level,"No, never",0.04734,111,142,0.01228,0.08239
2015,66 and older,Upper Secondary Level,"Yes, less frequently",0.01253,31,142,-0.00583,0.03089
2015,66 and older,Second Stage of Tertiary Education,"No, never",0.03808,53,53,-0.01394,0.09010
2017,17-29 y.,Pre-primary Level,"No, never",0.04150,35,35,-0.02554,0.10854
2017,17-29 y.,Lower Secondary Level,"No, never",0.38738,321,398,0.33946,0.43530
2017,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.05226,40,398,0.03037,0.07416
2017,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.05054,37,398,0.02899,0.07209
2017,17-29 y.,Upper Secondary Level,"No, never",0.45100,780,1182,0.42262,0.47938
2017,17-29 y.,Upper Secondary Level,"Yes, every week",0.04349,87,1182,0.03186,0.05512
2017,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.06813,126,1182,0.05376,0.08250
2017,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.03732,60,1182,0.02651,0.04813
2017,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.07838,129,1182,0.06305,0.09371
2017,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.44661,152,186,0.37497,0.51825
2017,17-29 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.11609,34,186,0.06993,0.16225
2017,17-29 y.,First Stage of Tertiary Education,"No, never",0.63367,34,34,0.46929,0.79806
2017,17-29 y.,Second Stage of Tertiary Education,"No, never",0.49375,249,325,0.43931,0.54819
2017,17-29 y.,Second Stage of Tertiary Education,"Yes, every week",0.09192,32,325,0.06046,0.12338
2017,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.10830,44,325,0.07446,0.14214
2017,30-45 y.,Primary Level,"No, never",0.31471,62,62,0.19817,0.43126
2017,30-45 y.,Lower Secondary Level,"No, never",0.47640,287,365,0.42509,0.52771
2017,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.05524,47,365,0.03177,0.07870
2017,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.06324,31,365,0.03823,0.08824
2017,30-45 y.,Upper Secondary Level,"No, never",0.51280,1547,2376,0.49270,0.53290
2017,30-45 y.,Upper Secondary Level,"Yes, every week",0.04734,136,2376,0.03880,0.05588
2017,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.09006,269,2376,0.07855,0.10157
2017,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.04537,140,2376,0.03700,0.05374
2017,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.11724,284,2376,0.10430,0.13017
2017,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.51470,483,753,0.47898,0.55042
2017,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.04417,39,753,0.02949,0.05886
2017,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.09360,84,753,0.07278,0.11441
2017,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.04387,52,753,0.02923,0.05850
2017,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.13651,95,753,0.11197,0.16105
2017,30-45 y.,First Stage of Tertiary Education,"No, never",0.55157,188,292,0.49443,0.60871
2017,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.08451,31,292,0.05255,0.11646
2017,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.22172,73,292,0.17399,0.26945
2017,30-45 y.,Second Stage of Tertiary Education,"No, never",0.49054,1088,1837,0.46767,0.51341
2017,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.05850,132,1837,0.04776,0.06923
2017,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07235,152,1837,0.06050,0.08420
2017,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06951,140,1837,0.05788,0.08114
2017,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.16553,325,1837,0.14852,0.18253
2017,46-65 y.,Primary Level,"No, never",0.22000,46,46,0.09896,0.34103
2017,46-65 y.,Lower Secondary Level,"No, never",0.44191,322,396,0.39293,0.49089
2017,46-65 y.,Lower Secondary Level,"Yes, every 2 weeks",0.04491,40,396,0.02449,0.06533
2017,46-65 y.,Lower Secondary Level,"Yes, less frequently",0.03344,34,396,0.01571,0.05117
2017,46-65 y.,Upper Secondary Level,"No, never",0.45769,2327,3566,0.44133,0.47404
2017,46-65 y.,Upper Secondary Level,"Yes, every week",0.03544,186,3566,0.02937,0.04151
2017,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.07604,376,3566,0.06734,0.08474
2017,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.04026,203,3566,0.03380,0.04671
2017,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.10856,474,3566,0.09835,0.11877
2017,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.55664,457,699,0.51978,0.59349
2017,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.06458,46,699,0.04634,0.08281
2017,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.07647,67,699,0.05675,0.09618
2017,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.04469,48,699,0.02936,0.06002
2017,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.08328,81,699,0.06278,0.10378
2017,46-65 y.,First Stage of Tertiary Education,"No, never",0.42418,363,638,0.38580,0.46256
2017,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.03377,34,638,0.01974,0.04779
2017,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.06921,54,638,0.04950,0.08892
2017,46-65 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06302,50,638,0.04415,0.08189
2017,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.18815,137,638,0.15779,0.21850
2017,46-65 y.,Second Stage of Tertiary Education,"No, never",0.45014,1188,2235,0.42951,0.47077
2017,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.08446,238,2235,0.07293,0.09599
2017,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06457,175,2235,0.05438,0.07477
2017,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06965,194,2235,0.05910,0.08021
2017,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.17667,440,2235,0.16085,0.19248
2017,66 and older,Upper Secondary Level,"No, never",0.04727,131,131,0.01079,0.08376
2017,66 and older,Second Stage of Tertiary Education,"No, never",0.05253,86,86,0.00510,0.09996
2019,17-29 y.,Pre-primary Level,"No, never",0.04935,38,38,-0.02044,0.11915
2019,17-29 y.,Lower Secondary Level,"No, never",0.37416,301,342,0.32280,0.42553
2019,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.04842,41,342,0.02563,0.07120
2019,17-29 y.,Upper Secondary Level,"No, never",0.46637,742,1067,0.43643,0.49632
2019,17-29 y.,Upper Secondary Level,"Yes, every week",0.03912,64,1067,0.02748,0.05075
2019,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.06883,101,1067,0.05363,0.08403
2019,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.03826,52,1067,0.02675,0.04978
2019,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.08386,108,1067,0.06722,0.10050
2019,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.50198,137,174,0.42747,0.57648
2019,17-29 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.12053,37,174,0.07201,0.16904
2019,17-29 y.,First Stage of Tertiary Education,"No, never",0.39312,35,35,0.22893,0.55730
2019,17-29 y.,Second Stage of Tertiary Education,"No, never",0.50546,226,343,0.45247,0.55845
2019,17-29 y.,Second Stage of Tertiary Education,"Yes, every week",0.07387,32,343,0.04615,0.10159
2019,17-29 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06708,35,343,0.04057,0.09359
2019,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.08906,50,343,0.05888,0.11925
2019,30-45 y.,Primary Level,"No, never",0.38860,52,52,0.25482,0.52238
2019,30-45 y.,Lower Secondary Level,"No, never",0.47692,219,306,0.42087,0.53298
2019,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.10620,50,306,0.07162,0.14077
2019,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.06600,37,306,0.03814,0.09387
2019,30-45 y.,Upper Secondary Level,"No, never",0.54136,1259,1951,0.51924,0.56347
2019,30-45 y.,Upper Secondary Level,"Yes, every week",0.04750,118,1951,0.03806,0.05695
2019,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.10245,233,1951,0.08899,0.11591
2019,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.04290,111,1951,0.03391,0.05190
2019,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.09849,230,1951,0.08526,0.11171
2019,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.56543,445,631,0.52672,0.60414
2019,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.08936,72,631,0.06708,0.11163
2019,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.04157,41,631,0.02598,0.05715
2019,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.10081,73,631,0.07730,0.12432
2019,30-45 y.,First Stage of Tertiary Education,"No, never",0.60594,198,271,0.54765,0.66422
2019,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.21225,73,271,0.16347,0.26102
2019,30-45 y.,Second Stage of Tertiary Education,"No, never",0.46009,957,1760,0.43679,0.48338
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.07462,149,1760,0.06234,0.08690
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07552,147,1760,0.06317,0.08787
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05386,127,1760,0.04331,0.06441
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.19534,380,1760,0.17681,0.21386
2019,46-65 y.,Primary Level,"No, never",0.22965,44,44,0.10393,0.35537
2019,46-65 y.,Lower Secondary Level,"No, never",0.44964,288,379,0.39949,0.49979
2019,46-65 y.,Lower Secondary Level,"Yes, every 2 weeks",0.06926,45,379,0.04367,0.09486
2019,46-65 y.,Lower Secondary Level,"Yes, less frequently",0.05770,46,379,0.03419,0.08121
2019,46-65 y.,Upper Secondary Level,"No, never",0.49149,2325,3584,0.47512,0.50786
2019,46-65 y.,Upper Secondary Level,"Yes, every week",0.03988,208,3584,0.03347,0.04628
2019,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.06613,353,3584,0.05799,0.07426
2019,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.05001,215,3584,0.04288,0.05715
2019,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.09881,483,3584,0.08903,0.10858
2019,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.56975,511,800,0.53542,0.60408
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.04374,48,800,0.02956,0.05793
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.09411,80,800,0.07386,0.11435
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.04184,51,800,0.02796,0.05573
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.08557,110,800,0.06618,0.10497
2019,46-65 y.,First Stage of Tertiary Education,"No, never",0.43258,424,743,0.39693,0.46823
2019,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.06667,56,743,0.04872,0.08462
2019,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.08596,57,743,0.06579,0.10613
2019,46-65 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03900,47,743,0.02507,0.05293
2019,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.18471,159,743,0.15679,0.21263
2019,46-65 y.,Second Stage of Tertiary Education,"No, never",0.45742,1373,2767,0.43886,0.47599
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.08348,289,2767,0.07317,0.09379
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05902,244,2767,0.05024,0.06780
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06116,227,2767,0.05223,0.07009
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.19219,634,2767,0.17751,0.20688
2019,66 and older,Upper Secondary Level,"No, never",0.04598,173,215,0.01792,0.07404
2019,66 and older,Upper Secondary Level,"Yes, less frequently",0.01134,42,215,-0.00285,0.02553
2019,66 and older,First Stage of Tertiary Education,"No, never",0.10705,40,40,0.01002,0.20409
2019,66 and older,Second Stage of Tertiary Education,"No, never",0.05232,129,196,0.02107,0.08358
2019,66 and older,Second Stage of Tertiary Education,"Yes, less frequently",0.03702,67,196,0.01052,0.06352
2021,17-29 y.,Primary Level,"No, never",0.29111,57,57,0.17213,0.41009
2021,17-29 y.,Lower Secondary Level,"No, never",0.29060,202,234,0.23230,0.34890
2021,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.03736,32,234,0.01301,0.06170
2021,17-29 y.,Upper Secondary Level,"No, never",0.38988,430,631,0.35179,0.42797
2021,17-29 y.,Upper Secondary Level,"Yes, every week",0.03518,44,631,0.02079,0.04956
2021,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.04779,83,631,0.03113,0.06444
2021,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.06753,74,631,0.04793,0.08712
2021,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.42908,104,104,0.33349,0.52466
2021,17-29 y.,Second Stage of Tertiary Education,"No, never",0.49351,239,340,0.44029,0.54673
2021,17-29 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08804,55,340,0.05788,0.11820
2021,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.07043,46,340,0.04319,0.09766
2021,30-45 y.,Primary Level,"No, never",0.30269,153,153,0.22965,0.37573
2021,30-45 y.,Lower Secondary Level,"No, never",0.37715,169,169,0.30386,0.45044
2021,30-45 y.,Upper Secondary Level,"No, never",0.46616,723,1092,0.43656,0.49576
2021,30-45 y.,Upper Secondary Level,"Yes, every week",0.03762,62,1092,0.02633,0.04891
2021,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.09207,127,1092,0.07491,0.10922
2021,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.02779,58,1092,0.01804,0.03754
2021,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.07325,122,1092,0.05779,0.08871
2021,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.46855,279,396,0.41933,0.51776
2021,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.09223,45,396,0.06370,0.12077
2021,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.05945,31,396,0.03613,0.08277
2021,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.11077,41,396,0.07982,0.14172
2021,30-45 y.,First Stage of Tertiary Education,"No, never",0.54773,100,137,0.46408,0.63138
2021,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.13190,37,137,0.07503,0.18877
2021,30-45 y.,Second Stage of Tertiary Education,"No, never",0.44091,786,1331,0.41423,0.46760
2021,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.05448,108,1331,0.04228,0.06668
2021,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05950,116,1331,0.04679,0.07222
2021,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04542,79,1331,0.03423,0.05661
2021,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.12905,242,1331,0.11103,0.14707
2021,46-65 y.,Primary Level,"No, never",0.18353,50,50,0.07514,0.29192
2021,46-65 y.,Lower Secondary Level,"No, never",0.33405,150,150,0.25831,0.40978
2021,46-65 y.,Upper Secondary Level,"No, never",0.38112,1214,1850,0.35898,0.40325
2021,46-65 y.,Upper Secondary Level,"Yes, every week",0.02918,98,1850,0.02150,0.03685
2021,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.05901,199,1850,0.04827,0.06975
2021,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.04086,108,1850,0.03183,0.04988
2021,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.07242,231,1850,0.06060,0.08423
2021,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.49362,338,470,0.44837,0.53887
2021,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.07419,58,470,0.05047,0.09791
2021,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.07231,74,470,0.04887,0.09575
2021,46-65 y.,First Stage of Tertiary Education,"No, never",0.33808,204,281,0.28267,0.39349
2021,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.12896,77,281,0.08970,0.16822
2021,46-65 y.,Second Stage of Tertiary Education,"No, never",0.37382,866,1723,0.35097,0.39668
2021,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.08224,215,1723,0.06927,0.09522
2021,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05071,158,1723,0.04035,0.06108
2021,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03585,113,1723,0.02707,0.04463
2021,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.16104,371,1723,0.14368,0.17841
2021,66 and older,Upper Secondary Level,"No, never",0.04663,87,87,0.00207,0.09119
2021,66 and older,Second Stage of Tertiary Education,"No, never",0.04067,66,66,-0.00735,0.08868
