year,age_gr,quintil_oecd,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,46-65 y.,2nd Quintile,At least once per month,0.25819,189,819,0.22820,0.28819
2008,46-65 y.,2nd Quintile,Seldom,0.46454,425,819,0.43037,0.49872
2008,46-65 y.,2nd Quintile,Never,0.16303,125,819,0.13771,0.18834
2008,46-65 y.,3rd Quintile,At least once per week,0.11188,119,1094,0.09319,0.13057
2008,46-65 y.,3rd Quintile,At least once per month,0.28400,304,1094,0.25726,0.31073
2008,46-65 y.,3rd Quintile,Seldom,0.51189,586,1094,0.48226,0.54153
2008,46-65 y.,3rd Quintile,Never,0.07950,85,1094,0.06347,0.09554
2008,46-65 y.,4th Quintile,At least once per week,0.17009,233,1472,0.15089,0.18929
2008,46-65 y.,4th Quintile,At least once per month,0.31385,460,1472,0.29013,0.33756
2008,46-65 y.,4th Quintile,Seldom,0.44485,688,1472,0.41946,0.47025
2008,46-65 y.,4th Quintile,Never,0.06084,91,1472,0.04862,0.07305
2008,46-65 y.,5th Quintile,Daily,0.02546,48,2471,0.01925,0.03168
2008,46-65 y.,5th Quintile,At least once per week,0.29370,721,2471,0.27574,0.31166
2008,46-65 y.,5th Quintile,At least once per month,0.35379,905,2471,0.33494,0.37265
2008,46-65 y.,5th Quintile,Seldom,0.30518,753,2471,0.28702,0.32334
2008,46-65 y.,5th Quintile,Never,0.02100,44,2471,0.01534,0.02665
2008,66 and older,1st Quintile,At least once per week,0.06069,49,701,0.04300,0.07838
2008,66 and older,1st Quintile,At least once per month,0.12682,91,701,0.10217,0.15147
2008,66 and older,1st Quintile,Seldom,0.41793,305,701,0.38139,0.45446
2008,66 and older,1st Quintile,Never,0.37476,256,701,0.33890,0.41062
2008,66 and older,2nd Quintile,At least once per week,0.09769,88,1023,0.07948,0.11589
2008,66 and older,2nd Quintile,At least once per month,0.20399,203,1023,0.17929,0.22870
2008,66 and older,2nd Quintile,Seldom,0.46763,516,1023,0.43704,0.49822
2008,66 and older,2nd Quintile,Never,0.21587,216,1023,0.19064,0.24109
2008,66 and older,3rd Quintile,At least once per week,0.13821,118,920,0.11590,0.16052
2008,66 and older,3rd Quintile,At least once per month,0.27425,243,920,0.24540,0.30309
2008,66 and older,3rd Quintile,Seldom,0.43150,434,920,0.39948,0.46352
2008,66 and older,3rd Quintile,Never,0.13562,125,920,0.11348,0.15775
2008,66 and older,4th Quintile,At least once per week,0.14965,111,699,0.12318,0.17611
2008,66 and older,4th Quintile,At least once per month,0.29005,206,699,0.25639,0.32372
2008,66 and older,4th Quintile,Seldom,0.42530,302,699,0.38862,0.46197
2008,66 and older,4th Quintile,Never,0.12108,80,699,0.09688,0.14528
2008,66 and older,5th Quintile,At least once per week,0.28637,272,885,0.25656,0.31617
2008,66 and older,5th Quintile,At least once per month,0.28267,289,885,0.25298,0.31235
2008,66 and older,5th Quintile,Seldom,0.32556,259,885,0.29467,0.35645
2008,66 and older,5th Quintile,Never,0.08105,65,885,0.06306,0.09905
2013,17-29 y.,1st Quintile,At least once per week,0.27165,275,1076,0.24506,0.29824
2013,17-29 y.,1st Quintile,At least once per month,0.28906,364,1076,0.26196,0.31616
2013,17-29 y.,1st Quintile,Seldom,0.24173,342,1076,0.21613,0.26732
2013,17-29 y.,1st Quintile,Never,0.06430,95,1076,0.04963,0.07896
2013,17-29 y.,2nd Quintile,At least once per week,0.27450,236,742,0.24236,0.30663
2013,17-29 y.,2nd Quintile,At least once per month,0.36201,302,742,0.32741,0.39662
2013,17-29 y.,2nd Quintile,Seldom,0.19162,204,742,0.16328,0.21996
2013,17-29 y.,3rd Quintile,At least once per week,0.37028,251,638,0.33278,0.40777
2013,17-29 y.,3rd Quintile,At least once per month,0.34967,242,638,0.31264,0.38671
2013,17-29 y.,3rd Quintile,Seldom,0.16571,145,638,0.13684,0.19459
2013,17-29 y.,4th Quintile,At least once per week,0.42590,247,557,0.38480,0.46701
2013,17-29 y.,4th Quintile,At least once per month,0.28835,210,557,0.25069,0.32600
2013,17-29 y.,4th Quintile,Seldom,0.17783,100,557,0.14605,0.20961
2013,17-29 y.,5th Quintile,At least once per week,0.41211,212,419,0.36492,0.45929
2013,17-29 y.,5th Quintile,At least once per month,0.33435,161,419,0.28912,0.37958
2013,17-29 y.,5th Quintile,Seldom,0.11257,46,419,0.08227,0.14287
2013,30-45 y.,1st Quintile,At least once per week,0.12423,175,1756,0.10880,0.13967
2013,30-45 y.,1st Quintile,At least once per month,0.23496,423,1756,0.21512,0.25480
2013,30-45 y.,1st Quintile,Seldom,0.43989,851,1756,0.41667,0.46311
2013,30-45 y.,1st Quintile,Never,0.17236,307,1756,0.15469,0.19003
2013,30-45 y.,2nd Quintile,At least once per week,0.13974,209,1768,0.12357,0.15591
2013,30-45 y.,2nd Quintile,At least once per month,0.35286,545,1768,0.33058,0.37514
2013,30-45 y.,2nd Quintile,Seldom,0.42905,892,1768,0.40598,0.45213
2013,30-45 y.,2nd Quintile,Never,0.05954,122,1768,0.04851,0.07058
2013,30-45 y.,3rd Quintile,At least once per week,0.21738,251,1552,0.19685,0.23790
2013,30-45 y.,3rd Quintile,At least once per month,0.38176,611,1552,0.35758,0.40594
2013,30-45 y.,3rd Quintile,Seldom,0.34858,621,1552,0.32487,0.37230
2013,30-45 y.,3rd Quintile,Never,0.03454,69,1552,0.02545,0.04363
2013,30-45 y.,4th Quintile,At least once per week,0.26839,309,1468,0.24572,0.29107
2013,30-45 y.,4th Quintile,At least once per month,0.38981,619,1468,0.36485,0.41476
2013,30-45 y.,4th Quintile,Seldom,0.30639,540,1468,0.28280,0.32998
2013,30-45 y.,5th Quintile,At least once per week,0.38320,491,1333,0.35709,0.40931
2013,30-45 y.,5th Quintile,At least once per month,0.40549,564,1333,0.37913,0.43186
2013,30-45 y.,5th Quintile,Seldom,0.15959,278,1333,0.13993,0.17926
2013,46-65 y.,1st Quintile,At least once per week,0.09832,130,1425,0.08286,0.11379
2013,46-65 y.,1st Quintile,At least once per month,0.15044,253,1425,0.13187,0.16901
2013,46-65 y.,1st Quintile,Seldom,0.44763,646,1425,0.42180,0.47345
2013,46-65 y.,1st Quintile,Never,0.28862,396,1425,0.26509,0.31216
2013,46-65 y.,2nd Quintile,At least once per week,0.11073,148,1357,0.09403,0.12743
2013,46-65 y.,2nd Quintile,At least once per month,0.30736,408,1357,0.28281,0.33192
2013,46-65 y.,2nd Quintile,Seldom,0.45917,651,1357,0.43265,0.48569
2013,46-65 y.,2nd Quintile,Never,0.10212,150,1357,0.08601,0.11824
2013,46-65 y.,3rd Quintile,At least once per week,0.14619,239,1604,0.12889,0.16348
2013,46-65 y.,3rd Quintile,At least once per month,0.31144,559,1604,0.28877,0.33411
2013,46-65 y.,3rd Quintile,Seldom,0.45222,708,1604,0.42785,0.47658
2013,46-65 y.,3rd Quintile,Never,0.07040,98,1604,0.05788,0.08293
2013,46-65 y.,4th Quintile,At least once per week,0.19001,369,1880,0.17227,0.20775
2013,46-65 y.,4th Quintile,At least once per month,0.38286,745,1880,0.36088,0.40484
2013,46-65 y.,4th Quintile,Seldom,0.35585,694,1880,0.33420,0.37750
2013,46-65 y.,4th Quintile,Never,0.04260,72,1880,0.03347,0.05173
2013,46-65 y.,5th Quintile,Daily,0.02173,63,2617,0.01614,0.02732
2013,46-65 y.,5th Quintile,At least once per week,0.29787,778,2617,0.28035,0.31540
2013,46-65 y.,5th Quintile,At least once per month,0.39797,1086,2617,0.37921,0.41673
2013,46-65 y.,5th Quintile,Seldom,0.27121,690,2617,0.25417,0.28825
2013,66 and older,1st Quintile,At least once per week,0.10568,81,809,0.08448,0.12687
2013,66 and older,1st Quintile,At least once per month,0.16646,136,809,0.14077,0.19214
2013,66 and older,1st Quintile,Seldom,0.41959,352,809,0.38556,0.45361
2013,66 and older,1st Quintile,Never,0.28524,240,809,0.25411,0.31637
2013,66 and older,2nd Quintile,At least once per week,0.14846,176,1206,0.12838,0.16853
2013,66 and older,2nd Quintile,At least once per month,0.24429,285,1206,0.22003,0.26855
2013,66 and older,2nd Quintile,Seldom,0.40303,534,1206,0.37533,0.43072
2013,66 and older,2nd Quintile,Never,0.19045,211,1206,0.16828,0.21262
2013,66 and older,3rd Quintile,At least once per week,0.17273,183,1038,0.14973,0.19574
2013,66 and older,3rd Quintile,At least once per month,0.29466,320,1038,0.26691,0.32240
2013,66 and older,3rd Quintile,Seldom,0.39203,411,1038,0.36232,0.42174
2013,66 and older,3rd Quintile,Never,0.11970,124,1038,0.09994,0.13945
2013,66 and older,4th Quintile,At least once per week,0.24156,216,853,0.21282,0.27030
2013,66 and older,4th Quintile,At least once per month,0.28905,252,853,0.25861,0.31949
2013,66 and older,4th Quintile,Seldom,0.33215,300,853,0.30053,0.36378
2013,66 and older,4th Quintile,Never,0.11242,85,853,0.09121,0.13363
2013,66 and older,5th Quintile,Daily,0.03748,34,981,0.02559,0.04937
2013,66 and older,5th Quintile,At least once per week,0.31470,334,981,0.28562,0.34377
2013,66 and older,5th Quintile,At least once per month,0.31520,336,981,0.28611,0.34429
2013,66 and older,5th Quintile,Seldom,0.29256,239,981,0.26408,0.32105
2013,66 and older,5th Quintile,Never,0.03918,38,981,0.02703,0.05133
2017,17-29 y.,1st Quintile,At least once per week,0.01373,147,456,0.00304,0.02442
2017,17-29 y.,1st Quintile,At least once per month,0.00807,113,456,-0.00015,0.01629
2017,17-29 y.,1st Quintile,Seldom,0.00747,99,456,-0.00044,0.01539
2017,17-29 y.,1st Quintile,Never,0.00525,97,456,-0.00139,0.01189
2017,30-45 y.,1st Quintile,Daily,0.00101,33,808,-0.00118,0.00320
2017,30-45 y.,1st Quintile,At least once per week,0.00657,148,808,0.00099,0.01214
2017,30-45 y.,1st Quintile,At least once per month,0.00999,233,808,0.00313,0.01685
2017,30-45 y.,1st Quintile,Seldom,0.00564,164,808,0.00047,0.01080
2017,30-45 y.,1st Quintile,Never,0.00688,230,808,0.00118,0.01259
2017,46-65 y.,1st Quintile,At least once per month,0.00175,46,185,-0.00429,0.00779
2017,46-65 y.,1st Quintile,Seldom,0.00145,49,185,-0.00405,0.00696
2017,46-65 y.,1st Quintile,Never,0.00406,90,185,-0.00513,0.01324
2018,17-29 y.,1st Quintile,At least once per week,0.01921,256,783,0.00959,0.02883
2018,17-29 y.,1st Quintile,At least once per month,0.01582,266,783,0.00707,0.02456
2018,17-29 y.,1st Quintile,Seldom,0.00967,148,783,0.00281,0.01653
2018,17-29 y.,1st Quintile,Never,0.00652,113,783,0.00088,0.01217
2018,30-45 y.,1st Quintile,At least once per week,0.01249,277,1179,0.00615,0.01883
2018,30-45 y.,1st Quintile,At least once per month,0.01516,401,1179,0.00818,0.02214
2018,30-45 y.,1st Quintile,Seldom,0.00939,249,1179,0.00388,0.01489
2018,30-45 y.,1st Quintile,Never,0.00947,252,1179,0.00394,0.01500
2018,30-45 y.,2nd Quintile,At least once per month,0.00113,34,34,-0.01033,0.01259
2018,46-65 y.,1st Quintile,At least once per week,0.00174,59,383,-0.00244,0.00592
2018,46-65 y.,1st Quintile,At least once per month,0.00206,94,383,-0.00249,0.00661
2018,46-65 y.,1st Quintile,Seldom,0.00314,100,383,-0.00247,0.00874
2018,46-65 y.,1st Quintile,Never,0.00390,130,383,-0.00235,0.01014
2019,17-29 y.,1st Quintile,Daily,0.02504,57,1876,0.01796,0.03211
2019,17-29 y.,1st Quintile,At least once per week,0.31461,610,1876,0.29359,0.33563
2019,17-29 y.,1st Quintile,At least once per month,0.33113,636,1876,0.30983,0.35243
2019,17-29 y.,1st Quintile,Seldom,0.19488,394,1876,0.17695,0.21281
2019,17-29 y.,1st Quintile,Never,0.07305,179,1876,0.06127,0.08482
2019,17-29 y.,2nd Quintile,At least once per week,0.35837,320,881,0.32669,0.39006
2019,17-29 y.,2nd Quintile,At least once per month,0.32640,324,881,0.29542,0.35738
2019,17-29 y.,2nd Quintile,Seldom,0.17472,186,881,0.14963,0.19981
2019,17-29 y.,2nd Quintile,Never,0.03394,51,881,0.02198,0.04590
2019,17-29 y.,3rd Quintile,At least once per week,0.37215,277,685,0.33592,0.40837
2019,17-29 y.,3rd Quintile,At least once per month,0.37312,274,685,0.33688,0.40936
2019,17-29 y.,3rd Quintile,Seldom,0.15035,134,685,0.12357,0.17714
2019,17-29 y.,4th Quintile,At least once per week,0.34068,205,546,0.30089,0.38047
2019,17-29 y.,4th Quintile,At least once per month,0.41408,256,546,0.37273,0.45544
2019,17-29 y.,4th Quintile,Seldom,0.14919,85,546,0.11927,0.17910
2019,17-29 y.,5th Quintile,At least once per week,0.39231,189,420,0.34555,0.43906
2019,17-29 y.,5th Quintile,At least once per month,0.39824,171,420,0.35136,0.44511
2019,17-29 y.,5th Quintile,Seldom,0.11299,60,420,0.08267,0.14330
2019,30-45 y.,1st Quintile,At least once per week,0.18253,527,2572,0.16760,0.19746
2019,30-45 y.,1st Quintile,At least once per month,0.31862,840,2572,0.30061,0.33663
2019,30-45 y.,1st Quintile,Seldom,0.36117,782,2572,0.34260,0.37973
2019,30-45 y.,1st Quintile,Never,0.12757,423,2572,0.11468,0.14047
2019,30-45 y.,2nd Quintile,At least once per week,0.19163,203,1307,0.17029,0.21298
2019,30-45 y.,2nd Quintile,At least once per month,0.40588,528,1307,0.37925,0.43251
2019,30-45 y.,2nd Quintile,Seldom,0.34489,488,1307,0.31911,0.37067
2019,30-45 y.,2nd Quintile,Never,0.04726,88,1307,0.03576,0.05877
2019,30-45 y.,3rd Quintile,At least once per week,0.22540,248,1226,0.20200,0.24880
2019,30-45 y.,3rd Quintile,At least once per month,0.45848,546,1226,0.43058,0.48639
2019,30-45 y.,3rd Quintile,Seldom,0.29047,399,1226,0.26505,0.31589
2019,30-45 y.,3rd Quintile,Never,0.01724,33,1226,0.00995,0.02453
2019,30-45 y.,4th Quintile,At least once per week,0.26109,271,1011,0.23401,0.28818
2019,30-45 y.,4th Quintile,At least once per month,0.49845,483,1011,0.46761,0.52928
2019,30-45 y.,4th Quintile,Seldom,0.21841,257,1011,0.19293,0.24389
2019,30-45 y.,5th Quintile,At least once per week,0.45060,360,907,0.41820,0.48300
2019,30-45 y.,5th Quintile,At least once per month,0.37608,375,907,0.34453,0.40762
2019,30-45 y.,5th Quintile,Seldom,0.14932,172,907,0.12611,0.17253
2019,46-65 y.,1st Quintile,At least once per week,0.15863,221,1788,0.14169,0.17557
2019,46-65 y.,1st Quintile,At least once per month,0.23450,429,1788,0.21485,0.25414
2019,46-65 y.,1st Quintile,Seldom,0.37841,693,1788,0.35592,0.40090
2019,46-65 y.,1st Quintile,Never,0.21085,445,1788,0.19194,0.22977
2019,46-65 y.,2nd Quintile,At least once per week,0.16937,225,1482,0.15027,0.18847
2019,46-65 y.,2nd Quintile,At least once per month,0.31755,495,1482,0.29384,0.34126
2019,46-65 y.,2nd Quintile,Seldom,0.38920,608,1482,0.36437,0.41403
2019,46-65 y.,2nd Quintile,Never,0.10974,154,1482,0.09382,0.12566
2019,46-65 y.,3rd Quintile,At least once per week,0.17574,282,1604,0.15711,0.19438
2019,46-65 y.,3rd Quintile,At least once per month,0.41200,639,1604,0.38791,0.43610
2019,46-65 y.,3rd Quintile,Seldom,0.35888,618,1604,0.33540,0.38237
2019,46-65 y.,3rd Quintile,Never,0.04483,65,1604,0.03470,0.05496
2019,46-65 y.,4th Quintile,At least once per week,0.23019,412,1815,0.21081,0.24956
2019,46-65 y.,4th Quintile,At least once per month,0.42031,836,1815,0.39760,0.44303
2019,46-65 y.,4th Quintile,Seldom,0.31689,524,1815,0.29548,0.33830
2019,46-65 y.,4th Quintile,Never,0.02305,43,1815,0.01615,0.02996
2019,46-65 y.,5th Quintile,Daily,0.01849,50,2455,0.01316,0.02382
2019,46-65 y.,5th Quintile,At least once per week,0.32649,787,2455,0.30794,0.34505
2019,46-65 y.,5th Quintile,At least once per month,0.44355,1125,2455,0.42389,0.46320
2019,46-65 y.,5th Quintile,Seldom,0.19864,493,2455,0.18285,0.21442
2019,66 and older,1st Quintile,At least once per week,0.14472,103,747,0.11948,0.16997
2019,66 and older,1st Quintile,At least once per month,0.19823,153,747,0.16962,0.22684
2019,66 and older,1st Quintile,Seldom,0.38406,288,747,0.34915,0.41896
2019,66 and older,1st Quintile,Never,0.24981,203,747,0.21874,0.28087
2019,66 and older,2nd Quintile,At least once per week,0.16175,193,1184,0.14077,0.18274
2019,66 and older,2nd Quintile,At least once per month,0.28771,358,1184,0.26191,0.31351
2019,66 and older,2nd Quintile,Seldom,0.41365,499,1184,0.38558,0.44171
2019,66 and older,2nd Quintile,Never,0.11302,134,1184,0.09498,0.13106
2019,66 and older,3rd Quintile,At least once per week,0.21921,196,939,0.19273,0.24568
2019,66 and older,3rd Quintile,At least once per month,0.32622,324,939,0.29622,0.35622
2019,66 and older,3rd Quintile,Seldom,0.32162,325,939,0.29172,0.35151
2019,66 and older,3rd Quintile,Never,0.11456,94,939,0.09418,0.13494
2019,66 and older,4th Quintile,At least once per week,0.26865,220,826,0.23840,0.29889
2019,66 and older,4th Quintile,At least once per month,0.33677,287,826,0.30452,0.36902
2019,66 and older,4th Quintile,Seldom,0.30206,267,826,0.27072,0.33339
2019,66 and older,4th Quintile,Never,0.07471,52,826,0.05677,0.09266
2019,66 and older,5th Quintile,At least once per week,0.37048,356,928,0.33939,0.40157
2019,66 and older,5th Quintile,At least once per month,0.30810,322,928,0.27837,0.33782
2019,66 and older,5th Quintile,Seldom,0.25145,217,928,0.22352,0.27938
2019,66 and older,5th Quintile,Never,0.04270,33,928,0.02968,0.05571
