"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2007","Sonstige","3","121.84","95.83","127","111.44","132.24"
"2007","Sonstige","4","123.3","114.17","88","111.93","134.67"
"2007","Sonstige","5 Einkommensstärkstes Quintil","106.61","77.67","66","93.69","119.53"
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","94.93","83.17","718","91.34","98.52"
"2008","(Ehe-)Paar ohne Kind(er)","2","99.66","89.5","1070","96.66","102.66"
"2008","(Ehe-)Paar ohne Kind(er)","3","106.54","99.75","1408","103.47","109.61"
"2008","(Ehe-)Paar ohne Kind(er)","4","104.51","99.5","1674","101.97","107.05"
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","132.51","114.58","2130","128.92","136.1"
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","67.38","55.5","629","63.94","70.82"
"2008","1-Pers.- Haushalt","2","78.56","68.46","489","74.79","82.33"
"2008","1-Pers.- Haushalt","3","76.65","66.33","511","72.91","80.39"
"2008","1-Pers.- Haushalt","4","87.97","74.5","653","83.64","92.3"
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","98.92","83.17","468","93.16","104.68"
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","99.98","82.67","703","96.11","103.85"
"2008","Alleinerziehende","2","102.56","82.67","421","95.73","109.39"
"2008","Alleinerziehende","3","99.32","91","242","93.45","105.19"
"2008","Alleinerziehende","4","116.77","98.38","202","108.35","125.19"
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","140.51","131.67","93","112.21","168.81"
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","106.8","91.83","1818","103.92","109.68"
"2008","Paar mit Kind(ern)","2","114.05","99.5","2326","111.73","116.37"
"2008","Paar mit Kind(ern)","3","110.17","98.83","2756","108.05","112.29"
"2008","Paar mit Kind(ern)","4","116.81","99.67","2587","114.32","119.3"
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","133.61","111.33","1973","130.3","136.92"
"2008","Sonstige","1 Einkommensschwächstes Quintil","98.98","96","120","91.19","106.77"
"2008","Sonstige","2","150.05","132.67","104","131.61","168.49"
"2008","Sonstige","3","117.12","106.75","115","108.81","125.43"
"2008","Sonstige","4","131.97","122.92","105","118.1","145.84"
"2008","Sonstige","5 Einkommensstärkstes Quintil","120.23","125","54","103.94","136.52"
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","99.97","91.33","686","95.79","104.15"
"2009","(Ehe-)Paar ohne Kind(er)","2","107.28","98.5","1008","103.71","110.85"
"2009","(Ehe-)Paar ohne Kind(er)","3","110.72","99","1276","107.34","114.1"
"2009","(Ehe-)Paar ohne Kind(er)","4","117.47","99.08","1634","114.26","120.68"
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","131.63","116.54","2082","128.34","134.92"
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","69.78","59.58","559","66.36","73.2"
"2009","1-Pers.- Haushalt","2","79.02","69.58","464","74.93","83.11"
"2009","1-Pers.- Haushalt","3","81.57","74.17","492","77.43","85.71"
"2009","1-Pers.- Haushalt","4","91.53","79.58","679","87.63","95.43"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","96.78","78.92","452","90.58","102.98"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","104","89","619","99.92","108.08"
"2009","Alleinerziehende","2","115.43","96.5","363","108.13","122.73"
"2009","Alleinerziehende","3","104.5","99","239","98.3","110.7"
"2009","Alleinerziehende","4","109.77","99","187","101.29","118.25"
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","129.54","118.33","103","118.3","140.78"
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","117.45","99.5","1553","113.85","121.05"
"2009","Paar mit Kind(ern)","2","117.23","99","2102","114.65","119.81"
"2009","Paar mit Kind(ern)","3","114.8","99.5","2505","112.35","117.25"
"2009","Paar mit Kind(ern)","4","128.02","111.42","2482","125.44","130.6"
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","141.92","124.5","1950","138.4","145.44"
"2009","Sonstige","1 Einkommensschwächstes Quintil","120.6","105.83","92","106.49","134.71"
"2009","Sonstige","2","134.41","118.33","84","120.52","148.3"
"2009","Sonstige","3","132.59","113.33","93","121.68","143.5"
"2009","Sonstige","4","184.78","175","85","171.38","198.18"
"2009","Sonstige","5 Einkommensstärkstes Quintil","148.17","122.5","58","126.04","170.3"
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","98.3","83.17","512","93.74","102.86"
"2010","(Ehe-)Paar ohne Kind(er)","2","103.29","91.83","882","99.91","106.67"
"2010","(Ehe-)Paar ohne Kind(er)","3","107.36","99.46","1236","104.15","110.57"
"2010","(Ehe-)Paar ohne Kind(er)","4","116.46","99.92","1570","113.43","119.49"
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","131.22","115.83","2096","127.8","134.64"
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","66.86","58.67","486","63.25","70.47"
"2010","1-Pers.- Haushalt","2","79.6","67.5","433","75.33","83.87"
"2010","1-Pers.- Haushalt","3","81.38","69.38","451","77.03","85.73"
"2010","1-Pers.- Haushalt","4","91.16","79.58","633","86.72","95.6"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","100.97","82.92","484","95.19","106.75"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","94.69","89.5","1915","92.52","96.86"
"2010","Alleinerziehende","2","105.27","94.5","1293","102.44","108.1"
"2010","Alleinerziehende","3","104.26","99.5","645","100.52","108"
"2010","Alleinerziehende","4","121.37","99","493","116.08","126.66"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","144.34","137.92","230","136.59","152.09"
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","115.98","99.5","4561","114.19","117.77"
"2010","Paar mit Kind(ern)","2","113.54","99","5074","111.91","115.17"
"2010","Paar mit Kind(ern)","3","118.6","99.5","4247","116.84","120.36"
"2010","Paar mit Kind(ern)","4","116.73","99.5","4029","114.74","118.72"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","137.05","118.5","3166","134.34","139.76"
"2010","Sonstige","1 Einkommensschwächstes Quintil","115.02","117.5","167","105.16","124.88"
"2010","Sonstige","2","127.64","91.67","127","109.62","145.66"
"2010","Sonstige","3","112.02","91.67","113","98.12","125.92"
"2010","Sonstige","4","138.88","120.83","107","126.89","150.87"
"2010","Sonstige","5 Einkommensstärkstes Quintil","125.25","108.33","51","113.57","136.93"
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","100.91","89.5","780","96.94","104.88"
"2011","(Ehe-)Paar ohne Kind(er)","2","111.52","99.5","1128","107.95","115.09"
"2011","(Ehe-)Paar ohne Kind(er)","3","108.07","99.58","1650","105.34","110.8"
"2011","(Ehe-)Paar ohne Kind(er)","4","113.83","99","2060","111.32","116.34"
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","126.72","109.58","2742","123.93","129.51"
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","70.89","59.58","686","67.76","74.02"
"2011","1-Pers.- Haushalt","2","81.7","69","619","78.21","85.19"
"2011","1-Pers.- Haushalt","3","83.31","78.54","609","79.7","86.92"
"2011","1-Pers.- Haushalt","4","92.64","79.58","783","88.96","96.32"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","104.3","89","607","99.06","109.54"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","96.82","89.5","2219","94.59","99.05"
"2011","Alleinerziehende","2","96.61","87.25","1583","94.41","98.81"
"2011","Alleinerziehende","3","111.06","99","920","107.44","114.68"
"2011","Alleinerziehende","4","112.56","99","679","107.82","117.3"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","125.78","118.33","308","118.25","133.31"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","115.33","99.5","4214","113.38","117.28"
"2011","Paar mit Kind(ern)","2","119.46","99.5","5324","117.82","121.1"
"2011","Paar mit Kind(ern)","3","114.53","99.83","4977","112.88","116.18"
"2011","Paar mit Kind(ern)","4","120.83","106.67","5250","119.17","122.49"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","133.52","116.08","4069","131.18","135.86"
"2011","Sonstige","1 Einkommensschwächstes Quintil","130.85","134.17","249","122.98","138.72"
"2011","Sonstige","2","142.38","127.5","174","129.99","154.77"
"2011","Sonstige","3","128.59","112.5","140","117.41","139.77"
"2011","Sonstige","4","122.26","96.5","112","111.58","132.94"
"2011","Sonstige","5 Einkommensstärkstes Quintil","137.04","145.12","71","116.88","157.2"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","99.65","83.17","686","95.64","103.66"
"2012","(Ehe-)Paar ohne Kind(er)","2","114.09","99","1038","110.64","117.54"
"2012","(Ehe-)Paar ohne Kind(er)","3","116.81","99.5","1650","113.53","120.09"
"2012","(Ehe-)Paar ohne Kind(er)","4","113.95","99.62","2146","111.28","116.62"
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","131.57","119.71","2906","128.8","134.34"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","69.75","59.58","709","66.5","73"
"2012","1-Pers.- Haushalt","2","82.26","70.42","578","78.42","86.1"
"2012","1-Pers.- Haushalt","3","87.67","76.08","648","83.69","91.65"
"2012","1-Pers.- Haushalt","4","89.36","79.67","858","85.93","92.79"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","101.44","83.17","662","96.41","106.47"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","100.53","89","1863","98.01","103.05"
"2012","Alleinerziehende","2","99.92","82.67","1669","97.47","102.37"
"2012","Alleinerziehende","3","106.2","97.96","864","102.53","109.87"
"2012","Alleinerziehende","4","113.83","99","715","109.53","118.13"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","129.4","97","345","122.45","136.35"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","122.89","105.5","3347","120.82","124.96"
"2012","Paar mit Kind(ern)","2","119.18","99.5","4773","117.36","121"
"2012","Paar mit Kind(ern)","3","118.12","99.5","5108","116.36","119.88"
"2012","Paar mit Kind(ern)","4","125.28","109.17","5036","123.37","127.19"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","134.16","119.58","4134","131.84","136.48"
"2012","Sonstige","1 Einkommensschwächstes Quintil","120.02","92.5","225","111.59","128.45"
"2012","Sonstige","2","126.03","98.08","142","114.6","137.46"
"2012","Sonstige","3","132.78","122.5","140","121.46","144.1"
"2012","Sonstige","4","152.01","129.17","135","138.73","165.29"
"2012","Sonstige","5 Einkommensstärkstes Quintil","160.03","157.29","71","137.4","182.66"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","100.41","89.5","802","96.92","103.9"
"2013","(Ehe-)Paar ohne Kind(er)","2","114.37","99.83","1056","110.54","118.2"
"2013","(Ehe-)Paar ohne Kind(er)","3","115.82","99.5","1656","112.99","118.65"
"2013","(Ehe-)Paar ohne Kind(er)","4","118.66","98.71","2288","116.16","121.16"
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","130.82","115.83","3040","128.17","133.47"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","71.36","59.5","753","68.52","74.2"
"2013","1-Pers.- Haushalt","2","77.83","69.5","578","74.26","81.4"
"2013","1-Pers.- Haushalt","3","86.93","75.42","641","83.14","90.72"
"2013","1-Pers.- Haushalt","4","93.46","79.5","862","89.62","97.3"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","102.64","83.17","782","97.74","107.54"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","100.03","89.5","1919","97.76","102.3"
"2013","Alleinerziehende","2","100.16","89","1751","97.7","102.62"
"2013","Alleinerziehende","3","124.79","99.5","970","120.58","129"
"2013","Alleinerziehende","4","112.72","99","689","108.43","117.01"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","129.89","98","355","123.08","136.7"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","122.61","99.5","4403","120.59","124.63"
"2013","Paar mit Kind(ern)","2","123.11","103.5","5436","121.47","124.75"
"2013","Paar mit Kind(ern)","3","122.79","108.17","5323","121.08","124.5"
"2013","Paar mit Kind(ern)","4","121.35","108.17","5925","119.73","122.97"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","136.21","118.46","4756","134.05","138.37"
"2013","Sonstige","1 Einkommensschwächstes Quintil","125.51","99.5","600","119.86","131.16"
"2013","Sonstige","2","131.31","118.33","396","124.46","138.16"
"2013","Sonstige","3","111.34","95","304","104.72","117.96"
"2013","Sonstige","4","124.16","119.58","330","116.83","131.49"
"2013","Sonstige","5 Einkommensstärkstes Quintil","164.79","163.25","104","152.15","177.43"
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","102.43","87.5","684","98.12","106.74"
"2014","(Ehe-)Paar ohne Kind(er)","2","107.14","99.5","954","103.22","111.06"
"2014","(Ehe-)Paar ohne Kind(er)","3","110.9","98.5","1524","107.84","113.96"
"2014","(Ehe-)Paar ohne Kind(er)","4","118.11","99.42","2276","115.43","120.79"
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","126.54","108.17","3076","123.91","129.17"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","62.75","58.67","694","59.45","66.05"
"2014","1-Pers.- Haushalt","2","75.22","69.5","572","71.43","79.01"
"2014","1-Pers.- Haushalt","3","82.81","69.5","619","78.46","87.16"
"2014","1-Pers.- Haushalt","4","88.45","79.58","839","84.88","92.02"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","99.86","84.79","785","95.02","104.7"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","93.07","82.67","1477","90.23","95.91"
"2014","Alleinerziehende","2","100.26","89.5","1413","97.11","103.41"
"2014","Alleinerziehende","3","110.23","98.75","848","106.27","114.19"
"2014","Alleinerziehende","4","113.09","98.75","605","108.67","117.51"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","145.2","145.83","301","136.91","153.49"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","116.82","99.5","3109","114.43","119.21"
"2014","Paar mit Kind(ern)","2","122.53","115.83","4472","120.61","124.45"
"2014","Paar mit Kind(ern)","3","121.07","108.17","4774","119.25","122.89"
"2014","Paar mit Kind(ern)","4","118.44","99.5","5350","116.81","120.07"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","130.45","118","4715","128.25","132.65"
"2014","Sonstige","1 Einkommensschwächstes Quintil","117.88","95","482","110.61","125.15"
"2014","Sonstige","2","115.61","95","261","102.23","128.99"
"2014","Sonstige","3","123.49","97.5","259","116.08","130.9"
"2014","Sonstige","4","119.43","95.83","284","109.73","129.13"
"2014","Sonstige","5 Einkommensstärkstes Quintil","117.99","121.88","92","108.1","127.88"
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","72.16","66.5","504","68.8","75.52"
"2015","(Ehe-)Paar ohne Kind(er)","2","87.01","77.5","456","82.85","91.17"
"2015","(Ehe-)Paar ohne Kind(er)","3","80.78","74.5","840","78.01","83.55"
"2015","(Ehe-)Paar ohne Kind(er)","4","85.31","79.5","1048","82.3","88.32"
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","88.12","79.5","1300","85.08","91.16"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","59.54","54.5","583","56.52","62.56"
"2015","1-Pers.- Haushalt","2","60.17","57.5","435","57.02","63.32"
"2015","1-Pers.- Haushalt","3","67.78","59.5","464","64.15","71.41"
"2015","1-Pers.- Haushalt","4","72.1","67.5","618","68.66","75.54"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","73.23","69.5","474","69.54","76.92"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","91.14","82","1131","88.37","93.91"
"2015","Alleinerziehende","2","86.4","83.5","1178","83.28","89.52"
"2015","Alleinerziehende","3","83.98","79.5","573","79.67","88.29"
"2015","Alleinerziehende","4","83.15","74","387","77.59","88.71"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","122.32","99","127","112.54","132.1"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","103.19","89.5","2677","100.47","105.91"
"2015","Paar mit Kind(ern)","2","97.79","93.5","2752","95.74","99.84"
"2015","Paar mit Kind(ern)","3","103.73","97.5","2295","101.14","106.32"
"2015","Paar mit Kind(ern)","4","95.7","94.5","2134","93.09","98.31"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","98.97","97.5","1508","95.28","102.66"
"2015","Sonstige","1 Einkommensschwächstes Quintil","117.45","99","401","110.61","124.29"
"2015","Sonstige","2","100.41","83.5","200","90.65","110.17"
"2015","Sonstige","3","97.29","91","162","89.87","104.71"
"2015","Sonstige","4","84.29","81","132","75.93","92.65"
"2015","Sonstige","5 Einkommensstärkstes Quintil","78.88","92.5","44","66.92","90.84"
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","80.92","74","486","76.4","85.44"
"2016","(Ehe-)Paar ohne Kind(er)","2","100.81","83.17","728","96.79","104.83"
"2016","(Ehe-)Paar ohne Kind(er)","3","98.72","91.38","1362","95.92","101.52"
"2016","(Ehe-)Paar ohne Kind(er)","4","104.04","94.46","2178","101.58","106.5"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","113.12","99.5","3246","110.82","115.42"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","56.77","49.5","579","53.78","59.76"
"2016","1-Pers.- Haushalt","2","70.23","59.5","480","65.94","74.52"
"2016","1-Pers.- Haushalt","3","80.87","69.5","591","76.96","84.78"
"2016","1-Pers.- Haushalt","4","85.79","74.79","900","82.41","89.17"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","92.72","79.58","776","88.2","97.24"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","82.56","79.5","1052","79.36","85.76"
"2016","Alleinerziehende","2","91.18","79.5","1161","88.42","93.94"
"2016","Alleinerziehende","3","95.46","89.71","728","92.05","98.87"
"2016","Alleinerziehende","4","109.5","97.5","652","105.48","113.52"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","129.47","116.25","298","121.82","137.12"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","100.82","98.5","2422","98.33","103.31"
"2016","Paar mit Kind(ern)","2","113.98","99.5","3471","111.85","116.11"
"2016","Paar mit Kind(ern)","3","108.59","99.5","3767","106.8","110.38"
"2016","Paar mit Kind(ern)","4","113.13","99.71","5087","111.48","114.78"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","116.18","103.67","4823","114.26","118.1"
"2016","Sonstige","1 Einkommensschwächstes Quintil","112.19","99.5","384","105.18","119.2"
"2016","Sonstige","2","108.25","97.5","214","98.1","118.4"
"2016","Sonstige","3","91.19","85.75","197","78.16","104.22"
"2016","Sonstige","4","125.5","104.17","183","116.96","134.04"
"2016","Sonstige","5 Einkommensstärkstes Quintil","124.02","94.67","111","113.37","134.67"
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","89.8","79","490","85.17","94.43"
"2017","(Ehe-)Paar ohne Kind(er)","2","99.45","98.5","680","95.85","103.05"
"2017","(Ehe-)Paar ohne Kind(er)","3","100.19","94.5","1432","97.29","103.09"
"2017","(Ehe-)Paar ohne Kind(er)","4","102.26","90.83","2310","99.97","104.55"
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","112.33","99.92","4070","110.27","114.39"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.22","49.5","609","55.04","61.4"
"2017","1-Pers.- Haushalt","2","61.4","57.5","519","58.09","64.71"
"2017","1-Pers.- Haushalt","3","77.99","69.12","586","74.36","81.62"
"2017","1-Pers.- Haushalt","4","82.82","71.5","1065","79.92","85.72"
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","91.3","79.96","992","87.59","95.01"
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","87.66","82.5","969","83.56","91.76"
"2017","Alleinerziehende","2","82.97","79.58","1055","80.11","85.83"
"2017","Alleinerziehende","3","95.65","87.5","789","92.13","99.17"
"2017","Alleinerziehende","4","103.85","94.79","695","99.55","108.15"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","121.41","99.5","439","116.03","126.79"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","113.09","99.5","2115","110.37","115.81"
"2017","Paar mit Kind(ern)","2","107.16","99","3037","104.84","109.48"
"2017","Paar mit Kind(ern)","3","107.96","99.17","4090","106.21","109.71"
"2017","Paar mit Kind(ern)","4","110.98","99.17","5481","109.41","112.55"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","118.04","99.92","5793","116.36","119.72"
"2017","Sonstige","1 Einkommensschwächstes Quintil","124.23","95","342","115.59","132.87"
"2017","Sonstige","2","99.56","95","290","92.03","107.09"
"2017","Sonstige","3","97.81","95.83","152","84.29","111.33"
"2017","Sonstige","4","113.74","97","305","106.65","120.83"
"2017","Sonstige","5 Einkommensstärkstes Quintil","123.51","118.33","162","111.47","135.55"
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.69","79.5","502","75.37","84.01"
"2018","(Ehe-)Paar ohne Kind(er)","2","99.19","88.75","570","94.6","103.78"
"2018","(Ehe-)Paar ohne Kind(er)","3","99.97","89.58","1338","97.05","102.89"
"2018","(Ehe-)Paar ohne Kind(er)","4","101.84","99.5","2262","99.66","104.02"
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","108.18","99.54","4146","106.26","110.1"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","60.39","51.5","617","57.25","63.53"
"2018","1-Pers.- Haushalt","2","68.66","59.17","557","65.34","71.98"
"2018","1-Pers.- Haushalt","3","75.88","69.5","595","72.21","79.55"
"2018","1-Pers.- Haushalt","4","77.61","69.96","1092","74.88","80.34"
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","92.56","79.58","1100","89.08","96.04"
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","82.61","83.17","861","79.33","85.89"
"2018","Alleinerziehende","2","89.53","79.5","1000","86.14","92.92"
"2018","Alleinerziehende","3","86.99","79.58","752","83.08","90.9"
"2018","Alleinerziehende","4","102.63","99.5","827","98.94","106.32"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","120.73","98.5","425","114.49","126.97"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","107.57","98.5","1817","104.65","110.49"
"2018","Paar mit Kind(ern)","2","104.05","99","2540","101.62","106.48"
"2018","Paar mit Kind(ern)","3","111.87","99.5","3739","109.96","113.78"
"2018","Paar mit Kind(ern)","4","110.2","99.5","5519","108.76","111.64"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","115.39","99.96","5789","113.83","116.95"
"2018","Sonstige","1 Einkommensschwächstes Quintil","103.22","97.42","308","95.21","111.23"
"2018","Sonstige","2","108.22","94.67","222","100.08","116.36"
"2018","Sonstige","3","96.09","95","228","89.85","102.33"
"2018","Sonstige","4","119.86","98.5","242","112.91","126.81"
"2018","Sonstige","5 Einkommensstärkstes Quintil","111.56","97.5","210","102.87","120.25"
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","87","82.67","389","82.2","91.8"
"2019","(Ehe-)Paar ohne Kind(er)","2","102.59","86.67","602","97.89","107.29"
"2019","(Ehe-)Paar ohne Kind(er)","3","98.78","90.83","1150","95.22","102.34"
"2019","(Ehe-)Paar ohne Kind(er)","4","102.4","90.83","2274","99.97","104.83"
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","110.17","99.62","5410","108.1","112.24"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","59.18","50.5","581","56.05","62.31"
"2019","1-Pers.- Haushalt","2","71.92","62.75","517","68.36","75.48"
"2019","1-Pers.- Haushalt","3","74.82","69.5","564","70.99","78.65"
"2019","1-Pers.- Haushalt","4","81.13","69.5","1077","78.08","84.18"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","90.5","79.58","1365","87.34","93.66"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","82.64","79.5","665","77.8","87.48"
"2019","Alleinerziehende","2","83.34","79","866","79.85","86.83"
"2019","Alleinerziehende","3","90.49","84.5","700","86.82","94.16"
"2019","Alleinerziehende","4","96.79","89","793","93.44","100.14"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","107.44","97.5","620","102.1","112.78"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","122.1","101.5","1383","117.63","126.57"
"2019","Paar mit Kind(ern)","2","104.48","92.92","2019","101.37","107.59"
"2019","Paar mit Kind(ern)","3","110.27","99.58","3037","108.23","112.31"
"2019","Paar mit Kind(ern)","4","106.98","99","5256","105.25","108.71"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","109.71","99.67","7723","108.1","111.32"
"2019","Sonstige","1 Einkommensschwächstes Quintil","82.6","93.33","187","76.09","89.11"
"2019","Sonstige","2","118.17","115","180","107.95","128.39"
"2019","Sonstige","3","98.65","95.83","144","86.29","111.01"
"2019","Sonstige","4","127.09","95.83","287","119.36","134.82"
"2019","Sonstige","5 Einkommensstärkstes Quintil","122.59","106.67","237","112.65","132.53"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.12","69.5","566","75.24","83"
"2020","(Ehe-)Paar ohne Kind(er)","2","95.63","83.17","644","91.67","99.59"
"2020","(Ehe-)Paar ohne Kind(er)","3","105.31","99.33","1113","101.72","108.9"
"2020","(Ehe-)Paar ohne Kind(er)","4","105.29","97.38","2430","103.03","107.55"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","108.88","99.75","5356","106.92","110.84"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","55.71","49.5","901","53.27","58.15"
"2020","1-Pers.- Haushalt","2","66.46","59.5","733","63.53","69.39"
"2020","1-Pers.- Haushalt","3","70.61","59.5","763","67.26","73.96"
"2020","1-Pers.- Haushalt","4","83.84","74.62","1325","80.97","86.71"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","90.09","79.67","1621","87.29","92.89"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","97.45","84.5","1110","93.73","101.17"
"2020","Alleinerziehende","2","91.83","89","877","88.56","95.1"
"2020","Alleinerziehende","3","88.75","83.17","752","84.94","92.56"
"2020","Alleinerziehende","4","95.18","82.5","857","91.27","99.09"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","111.34","99.25","624","106.24","116.44"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","106.94","99.5","6166","104.97","108.91"
"2020","Paar mit Kind(ern)","2","106.18","99.5","4592","104.07","108.29"
"2020","Paar mit Kind(ern)","3","111.29","99","3383","108.85","113.73"
"2020","Paar mit Kind(ern)","4","111.81","99.5","5247","110.17","113.45"
