year,pgisced97,quintil_oecd,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Post-secondary Non-tertiary Level,2nd Quintile,No,0.80505,269,329,0.76218,0.84793
2021,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.23589,55,344,0.19096,0.28082
2021,Post-secondary Non-tertiary Level,3rd Quintile,No,0.76411,289,344,0.71918,0.80904
2021,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.18296,56,303,0.13935,0.22656
2021,Post-secondary Non-tertiary Level,4th Quintile,No,0.81704,247,303,0.77344,0.86065
2021,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.23747,58,304,0.18955,0.28538
2021,Post-secondary Non-tertiary Level,5th Quintile,No,0.76253,246,304,0.71462,0.81045
2021,First Stage of Tertiary Education,1st Quintile,No,0.74114,66,66,0.63466,0.84763
2021,First Stage of Tertiary Education,2nd Quintile,Yes,0.27687,49,171,0.20961,0.34414
2021,First Stage of Tertiary Education,2nd Quintile,No,0.72313,122,171,0.65586,0.79039
2021,First Stage of Tertiary Education,3rd Quintile,Yes,0.25167,44,188,0.18947,0.31387
2021,First Stage of Tertiary Education,3rd Quintile,No,0.74833,144,188,0.68613,0.81053
2021,First Stage of Tertiary Education,4th Quintile,Yes,0.15710,47,227,0.10966,0.20454
2021,First Stage of Tertiary Education,4th Quintile,No,0.84290,180,227,0.79546,0.89034
2021,First Stage of Tertiary Education,5th Quintile,Yes,0.21439,71,317,0.16914,0.25964
2021,First Stage of Tertiary Education,5th Quintile,No,0.78561,246,317,0.74036,0.83086
2021,Second Stage of Tertiary Education,1st Quintile,Yes,0.16865,93,751,0.14185,0.19545
2021,Second Stage of Tertiary Education,1st Quintile,No,0.83135,658,751,0.80455,0.85815
2021,Second Stage of Tertiary Education,2nd Quintile,Yes,0.17132,108,675,0.14287,0.19976
2021,Second Stage of Tertiary Education,2nd Quintile,No,0.82868,567,675,0.80024,0.85713
2021,Second Stage of Tertiary Education,3rd Quintile,Yes,0.16032,113,794,0.13479,0.18586
2021,Second Stage of Tertiary Education,3rd Quintile,No,0.83968,681,794,0.81414,0.86521
2021,Second Stage of Tertiary Education,4th Quintile,Yes,0.17567,189,1143,0.15360,0.19774
2021,Second Stage of Tertiary Education,4th Quintile,No,0.82433,954,1143,0.80226,0.84640
2021,Second Stage of Tertiary Education,5th Quintile,Yes,0.16382,382,2226,0.14844,0.17920
2021,Second Stage of Tertiary Education,5th Quintile,No,0.83618,1844,2226,0.82080,0.85156
