"plh0192","year","bula_h","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Lehne voll ab","2005","Brandenburg","weiblich","","","",""
"Lehne voll ab","2005","Mecklenburg-Vorpommern","maennlich","","","",""
"Lehne voll ab","2005","Mecklenburg-Vorpommern","weiblich","","","",""
"Lehne voll ab","2005","Sachsen","maennlich","","","",""
"Lehne voll ab","2005","Sachsen","weiblich","","","",""
"Lehne voll ab","2005","Sachsen-Anhalt","maennlich","","","",""
"Lehne voll ab","2005","Sachsen-Anhalt","weiblich","","","",""
"Lehne voll ab","2005","Thueringen","maennlich","","","",""
"Lehne voll ab","2005","Thueringen","weiblich","","","",""
"Stimme voll zu","2006","Schleswig-Holstein","maennlich","","","",""
"Stimme voll zu","2006","Schleswig-Holstein","weiblich","","","",""
"Stimme voll zu","2006","Hamburg","maennlich","","","",""
"Stimme voll zu","2006","Hamburg","weiblich","","","",""
"Stimme voll zu","2006","Niedersachsen","maennlich","","","",""
"Stimme voll zu","2006","Niedersachsen","weiblich","","","",""
"Stimme voll zu","2006","Bremen","maennlich","","","",""
"Stimme voll zu","2006","Bremen","weiblich","","","",""
"Stimme voll zu","2006","Nordrhein-Westfalen","maennlich","","","",""
"Stimme voll zu","2006","Nordrhein-Westfalen","weiblich","","","",""
"Stimme voll zu","2006","Hessen","maennlich","","","",""
"Stimme voll zu","2006","Hessen","weiblich","","","",""
"Stimme voll zu","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Stimme voll zu","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Stimme voll zu","2006","Baden-Wuerttemberg","maennlich","","","",""
"Stimme voll zu","2006","Baden-Wuerttemberg","weiblich","","","",""
"Stimme voll zu","2006","Bayern","maennlich","","","",""
"Stimme voll zu","2006","Bayern","weiblich","","","",""
"Stimme voll zu","2006","Saarland","maennlich","","","",""
"Stimme voll zu","2006","Saarland","weiblich","","","",""
"Stimme voll zu","2006","Berlin","maennlich","","","",""
"Stimme voll zu","2006","Berlin","weiblich","","","",""
"Stimme voll zu","2006","Brandenburg","maennlich","","","",""
"Stimme voll zu","2006","Brandenburg","weiblich","","","",""
"Stimme voll zu","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Stimme voll zu","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Stimme voll zu","2006","Sachsen","maennlich","","","",""
"Stimme voll zu","2006","Sachsen","weiblich","","","",""
"Stimme voll zu","2006","Sachsen-Anhalt","maennlich","","","",""
"Stimme voll zu","2006","Sachsen-Anhalt","weiblich","","","",""
"Stimme voll zu","2006","Thueringen","maennlich","","","",""
"Stimme voll zu","2006","Thueringen","weiblich","","","",""
"Stimme eher zu","2006","Schleswig-Holstein","maennlich","","","",""
"Stimme eher zu","2006","Schleswig-Holstein","weiblich","","","",""
"Stimme eher zu","2006","Hamburg","maennlich","","","",""
"Stimme eher zu","2006","Hamburg","weiblich","","","",""
"Stimme eher zu","2006","Niedersachsen","maennlich","","","",""
"Stimme eher zu","2006","Niedersachsen","weiblich","","","",""
"Stimme eher zu","2006","Bremen","maennlich","","","",""
"Stimme eher zu","2006","Bremen","weiblich","","","",""
"Stimme eher zu","2006","Nordrhein-Westfalen","maennlich","","","",""
"Stimme eher zu","2006","Nordrhein-Westfalen","weiblich","","","",""
"Stimme eher zu","2006","Hessen","maennlich","","","",""
"Stimme eher zu","2006","Hessen","weiblich","","","",""
"Stimme eher zu","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Stimme eher zu","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Stimme eher zu","2006","Baden-Wuerttemberg","maennlich","","","",""
"Stimme eher zu","2006","Baden-Wuerttemberg","weiblich","","","",""
"Stimme eher zu","2006","Bayern","maennlich","","","",""
"Stimme eher zu","2006","Bayern","weiblich","","","",""
"Stimme eher zu","2006","Saarland","maennlich","","","",""
"Stimme eher zu","2006","Saarland","weiblich","","","",""
"Stimme eher zu","2006","Berlin","maennlich","","","",""
"Stimme eher zu","2006","Berlin","weiblich","","","",""
"Stimme eher zu","2006","Brandenburg","maennlich","","","",""
"Stimme eher zu","2006","Brandenburg","weiblich","","","",""
"Stimme eher zu","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Stimme eher zu","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Stimme eher zu","2006","Sachsen","maennlich","","","",""
"Stimme eher zu","2006","Sachsen","weiblich","","","",""
"Stimme eher zu","2006","Sachsen-Anhalt","maennlich","","","",""
"Stimme eher zu","2006","Sachsen-Anhalt","weiblich","","","",""
"Stimme eher zu","2006","Thueringen","maennlich","","","",""
"Stimme eher zu","2006","Thueringen","weiblich","","","",""
"Lehne eher ab","2006","Schleswig-Holstein","maennlich","","","",""
"Lehne eher ab","2006","Schleswig-Holstein","weiblich","","","",""
"Lehne eher ab","2006","Hamburg","maennlich","","","",""
"Lehne eher ab","2006","Hamburg","weiblich","","","",""
"Lehne eher ab","2006","Niedersachsen","maennlich","","","",""
"Lehne eher ab","2006","Niedersachsen","weiblich","","","",""
"Lehne eher ab","2006","Bremen","maennlich","","","",""
"Lehne eher ab","2006","Bremen","weiblich","","","",""
"Lehne eher ab","2006","Nordrhein-Westfalen","maennlich","","","",""
"Lehne eher ab","2006","Nordrhein-Westfalen","weiblich","","","",""
"Lehne eher ab","2006","Hessen","maennlich","","","",""
"Lehne eher ab","2006","Hessen","weiblich","","","",""
"Lehne eher ab","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Lehne eher ab","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Lehne eher ab","2006","Baden-Wuerttemberg","maennlich","","","",""
"Lehne eher ab","2006","Baden-Wuerttemberg","weiblich","","","",""
"Lehne eher ab","2006","Bayern","maennlich","","","",""
"Lehne eher ab","2006","Bayern","weiblich","","","",""
"Lehne eher ab","2006","Saarland","maennlich","","","",""
"Lehne eher ab","2006","Saarland","weiblich","","","",""
"Lehne eher ab","2006","Berlin","maennlich","","","",""
"Lehne eher ab","2006","Berlin","weiblich","","","",""
"Lehne eher ab","2006","Brandenburg","maennlich","","","",""
"Lehne eher ab","2006","Brandenburg","weiblich","","","",""
"Lehne eher ab","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Lehne eher ab","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Lehne eher ab","2006","Sachsen","maennlich","","","",""
"Lehne eher ab","2006","Sachsen","weiblich","","","",""
"Lehne eher ab","2006","Sachsen-Anhalt","maennlich","","","",""
"Lehne eher ab","2006","Sachsen-Anhalt","weiblich","","","",""
"Lehne eher ab","2006","Thueringen","maennlich","","","",""
"Lehne eher ab","2006","Thueringen","weiblich","","","",""
"Lehne voll ab","2006","Schleswig-Holstein","maennlich","","","",""
"Lehne voll ab","2006","Schleswig-Holstein","weiblich","","","",""
"Lehne voll ab","2006","Hamburg","maennlich","","","",""
"Lehne voll ab","2006","Hamburg","weiblich","","","",""
"Lehne voll ab","2006","Niedersachsen","maennlich","","","",""
"Lehne voll ab","2006","Niedersachsen","weiblich","","","",""
"Lehne voll ab","2006","Bremen","maennlich","","","",""
"Lehne voll ab","2006","Bremen","weiblich","","","",""
"Lehne voll ab","2006","Nordrhein-Westfalen","maennlich","","","",""
"Lehne voll ab","2006","Nordrhein-Westfalen","weiblich","","","",""
"Lehne voll ab","2006","Hessen","maennlich","","","",""
"Lehne voll ab","2006","Hessen","weiblich","","","",""
"Lehne voll ab","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Lehne voll ab","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Lehne voll ab","2006","Baden-Wuerttemberg","maennlich","","","",""
"Lehne voll ab","2006","Baden-Wuerttemberg","weiblich","","","",""
"Lehne voll ab","2006","Bayern","maennlich","","","",""
"Lehne voll ab","2006","Bayern","weiblich","","","",""
"Lehne voll ab","2006","Saarland","maennlich","","","",""
"Lehne voll ab","2006","Saarland","weiblich","","","",""
"Lehne voll ab","2006","Berlin","maennlich","","","",""
"Lehne voll ab","2006","Berlin","weiblich","","","",""
"Lehne voll ab","2006","Brandenburg","maennlich","","","",""
"Lehne voll ab","2006","Brandenburg","weiblich","","","",""
"Lehne voll ab","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Lehne voll ab","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Lehne voll ab","2006","Sachsen","maennlich","","","",""
"Lehne voll ab","2006","Sachsen","weiblich","","","",""
"Lehne voll ab","2006","Sachsen-Anhalt","maennlich","","","",""
"Lehne voll ab","2006","Sachsen-Anhalt","weiblich","","","",""
"Lehne voll ab","2006","Thueringen","maennlich","","","",""
"Lehne voll ab","2006","Thueringen","weiblich","","","",""
"Stimme voll zu","2007","Schleswig-Holstein","maennlich","","","",""
"Stimme voll zu","2007","Schleswig-Holstein","weiblich","","","",""
"Stimme voll zu","2007","Hamburg","maennlich","","","",""
"Stimme voll zu","2007","Hamburg","weiblich","","","",""
"Stimme voll zu","2007","Niedersachsen","maennlich","","","",""
"Stimme voll zu","2007","Niedersachsen","weiblich","","","",""
"Stimme voll zu","2007","Bremen","maennlich","","","",""
"Stimme voll zu","2007","Bremen","weiblich","","","",""
"Stimme voll zu","2007","Nordrhein-Westfalen","maennlich","","","",""
"Stimme voll zu","2007","Nordrhein-Westfalen","weiblich","","","",""
"Stimme voll zu","2007","Hessen","maennlich","","","",""
"Stimme voll zu","2007","Hessen","weiblich","","","",""
"Stimme voll zu","2007","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Stimme voll zu","2007","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Stimme voll zu","2007","Baden-Wuerttemberg","maennlich","","","",""
"Stimme voll zu","2007","Baden-Wuerttemberg","weiblich","","","",""
"Stimme voll zu","2007","Bayern","maennlich","","","",""
"Stimme voll zu","2007","Bayern","weiblich","","","",""
"Stimme voll zu","2007","Saarland","maennlich","","","",""
"Stimme voll zu","2007","Saarland","weiblich","","","",""
"Stimme voll zu","2007","Berlin","maennlich","","","",""
"Stimme voll zu","2007","Berlin","weiblich","","","",""
"Stimme voll zu","2007","Brandenburg","maennlich","","","",""
"Stimme voll zu","2007","Brandenburg","weiblich","","","",""
"Stimme voll zu","2007","Mecklenburg-Vorpommern","maennlich","","","",""
"Stimme voll zu","2007","Mecklenburg-Vorpommern","weiblich","","","",""
"Stimme voll zu","2007","Sachsen","maennlich","","","",""
"Stimme voll zu","2007","Sachsen","weiblich","","","",""
"Stimme voll zu","2007","Sachsen-Anhalt","maennlich","","","",""
"Stimme voll zu","2007","Sachsen-Anhalt","weiblich","","","",""
"Stimme voll zu","2007","Thueringen","maennlich","","","",""
"Stimme voll zu","2007","Thueringen","weiblich","","","",""
"Stimme eher zu","2007","Schleswig-Holstein","maennlich","","","",""
"Stimme eher zu","2007","Schleswig-Holstein","weiblich","","","",""
"Stimme eher zu","2007","Hamburg","maennlich","","","",""
"Stimme eher zu","2007","Hamburg","weiblich","","","",""
"Stimme eher zu","2007","Niedersachsen","maennlich","","","",""
"Stimme eher zu","2007","Niedersachsen","weiblich","","","",""
"Stimme eher zu","2007","Bremen","maennlich","","","",""
"Stimme eher zu","2007","Bremen","weiblich","","","",""
"Stimme eher zu","2007","Nordrhein-Westfalen","maennlich","","","",""
"Stimme eher zu","2007","Nordrhein-Westfalen","weiblich","","","",""
"Stimme eher zu","2007","Hessen","maennlich","","","",""
"Stimme eher zu","2007","Hessen","weiblich","","","",""
"Stimme eher zu","2007","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Stimme eher zu","2007","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Stimme eher zu","2007","Baden-Wuerttemberg","maennlich","","","",""
"Stimme eher zu","2007","Baden-Wuerttemberg","weiblich","","","",""
"Stimme eher zu","2007","Bayern","maennlich","","","",""
"Stimme eher zu","2007","Bayern","weiblich","","","",""
"Stimme eher zu","2007","Saarland","maennlich","","","",""
"Stimme eher zu","2007","Saarland","weiblich","","","",""
"Stimme eher zu","2007","Berlin","maennlich","","","",""
"Stimme eher zu","2007","Berlin","weiblich","","","",""
"Stimme eher zu","2007","Brandenburg","maennlich","","","",""
"Stimme eher zu","2007","Brandenburg","weiblich","","","",""
"Stimme eher zu","2007","Mecklenburg-Vorpommern","maennlich","","","",""
"Stimme eher zu","2007","Mecklenburg-Vorpommern","weiblich","","","",""
"Stimme eher zu","2007","Sachsen","maennlich","","","",""
"Stimme eher zu","2007","Sachsen","weiblich","","","",""
"Stimme eher zu","2007","Sachsen-Anhalt","maennlich","","","",""
"Stimme eher zu","2007","Sachsen-Anhalt","weiblich","","","",""
"Stimme eher zu","2007","Thueringen","maennlich","","","",""
"Stimme eher zu","2007","Thueringen","weiblich","","","",""
"Lehne eher ab","2007","Schleswig-Holstein","maennlich","","","",""
"Lehne eher ab","2007","Schleswig-Holstein","weiblich","","","",""
"Lehne eher ab","2007","Hamburg","maennlich","","","",""
"Lehne eher ab","2007","Hamburg","weiblich","","","",""
"Lehne eher ab","2007","Niedersachsen","maennlich","","","",""
"Lehne eher ab","2007","Niedersachsen","weiblich","","","",""
"Lehne eher ab","2007","Bremen","maennlich","","","",""
"Lehne eher ab","2007","Bremen","weiblich","","","",""
"Lehne eher ab","2007","Nordrhein-Westfalen","maennlich","","","",""
"Lehne eher ab","2007","Nordrhein-Westfalen","weiblich","","","",""
"Lehne eher ab","2007","Hessen","maennlich","","","",""
"Lehne eher ab","2007","Hessen","weiblich","","","",""
"Lehne eher ab","2007","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Lehne eher ab","2007","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Lehne eher ab","2007","Baden-Wuerttemberg","maennlich","","","",""
"Lehne eher ab","2007","Baden-Wuerttemberg","weiblich","","","",""
"Lehne eher ab","2007","Bayern","maennlich","","","",""
"Lehne eher ab","2007","Bayern","weiblich","","","",""
"Lehne eher ab","2007","Saarland","maennlich","","","",""
"Lehne eher ab","2007","Saarland","weiblich","","","",""
"Lehne eher ab","2007","Berlin","maennlich","","","",""
"Lehne eher ab","2007","Berlin","weiblich","","","",""
"Lehne eher ab","2007","Brandenburg","maennlich","","","",""
"Lehne eher ab","2007","Brandenburg","weiblich","","","",""
"Lehne eher ab","2007","Mecklenburg-Vorpommern","maennlich","","","",""
"Lehne eher ab","2007","Mecklenburg-Vorpommern","weiblich","","","",""
"Lehne eher ab","2007","Sachsen","maennlich","","","",""
"Lehne eher ab","2007","Sachsen","weiblich","","","",""
"Lehne eher ab","2007","Sachsen-Anhalt","maennlich","","","",""
"Lehne eher ab","2007","Sachsen-Anhalt","weiblich","","","",""
"Lehne eher ab","2007","Thueringen","maennlich","","","",""
"Lehne eher ab","2007","Thueringen","weiblich","","","",""
"Lehne voll ab","2007","Schleswig-Holstein","maennlich","","","",""
"Lehne voll ab","2007","Schleswig-Holstein","weiblich","","","",""
"Lehne voll ab","2007","Hamburg","maennlich","","","",""
"Lehne voll ab","2007","Hamburg","weiblich","","","",""
"Lehne voll ab","2007","Niedersachsen","maennlich","","","",""
"Lehne voll ab","2007","Niedersachsen","weiblich","","","",""
"Lehne voll ab","2007","Bremen","maennlich","","","",""
"Lehne voll ab","2007","Bremen","weiblich","","","",""
"Lehne voll ab","2007","Nordrhein-Westfalen","maennlich","","","",""
"Lehne voll ab","2007","Nordrhein-Westfalen","weiblich","","","",""
"Lehne voll ab","2007","Hessen","maennlich","","","",""
"Lehne voll ab","2007","Hessen","weiblich","","","",""
"Lehne voll ab","2007","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Lehne voll ab","2007","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Lehne voll ab","2007","Baden-Wuerttemberg","maennlich","","","",""
"Lehne voll ab","2007","Baden-Wuerttemberg","weiblich","","","",""
"Lehne voll ab","2007","Bayern","maennlich","","","",""
"Lehne voll ab","2007","Bayern","weiblich","","","",""
"Lehne voll ab","2007","Saarland","maennlich","","","",""
"Lehne voll ab","2007","Saarland","weiblich","","","",""
"Lehne voll ab","2007","Berlin","maennlich","","","",""
"Lehne voll ab","2007","Berlin","weiblich","","","",""
"Lehne voll ab","2007","Brandenburg","maennlich","","","",""
"Lehne voll ab","2007","Brandenburg","weiblich","","","",""
"Lehne voll ab","2007","Mecklenburg-Vorpommern","maennlich","","","",""
"Lehne voll ab","2007","Mecklenburg-Vorpommern","weiblich","","","",""
"Lehne voll ab","2007","Sachsen","maennlich","","","",""
"Lehne voll ab","2007","Sachsen","weiblich","","","",""
"Lehne voll ab","2007","Sachsen-Anhalt","maennlich","","","",""
"Lehne voll ab","2007","Sachsen-Anhalt","weiblich","","","",""
"Lehne voll ab","2007","Thueringen","maennlich","","","",""
"Lehne voll ab","2007","Thueringen","weiblich","","","",""
"Stimme voll zu","2008","Schleswig-Holstein","maennlich","36","0.105045191395701","0.0676318170548291","0.142458565736573"
"Stimme voll zu","2008","Schleswig-Holstein","weiblich","35","0.0909185578740921","0.0578300824331013","0.124007033315083"
"Stimme voll zu","2008","Hamburg","maennlich","20","","",""
"Stimme voll zu","2008","Hamburg","weiblich","22","","",""
"Stimme voll zu","2008","Niedersachsen","maennlich","55","0.0454134944849986","0.0312912098880115","0.0595357790819857"
"Stimme voll zu","2008","Niedersachsen","weiblich","75","0.0806848313741225","0.0629014698959939","0.098468192852251"
"Stimme voll zu","2008","Bremen","maennlich","7","","",""
"Stimme voll zu","2008","Bremen","weiblich","7","","",""
"Stimme voll zu","2008","Nordrhein-Westfalen","maennlich","90","0.0444347021941972","0.035072754159591","0.0537966502288035"
"Stimme voll zu","2008","Nordrhein-Westfalen","weiblich","123","0.0553307870213274","0.0454604404998813","0.0652011335427734"
"Stimme voll zu","2008","Hessen","maennlich","34","0.0370191836190476","0.0222522437825324","0.0517861234555628"
"Stimme voll zu","2008","Hessen","weiblich","38","0.0521662131426339","0.0354899596642027","0.0688424666210651"
"Stimme voll zu","2008","Rheinland-Pfalz,Saarland","maennlich","32","0.0585694965633615","0.0378205802964008","0.0793184128303222"
"Stimme voll zu","2008","Rheinland-Pfalz,Saarland","weiblich","34","0.0549164181665585","0.0366875931186221","0.0731452432144948"
"Stimme voll zu","2008","Baden-Wuerttemberg","maennlich","73","0.0658394580410914","0.0513924218467947","0.0802864942353881"
"Stimme voll zu","2008","Baden-Wuerttemberg","weiblich","96","0.0692027673556321","0.0549378067650427","0.0834677279462216"
"Stimme voll zu","2008","Bayern","maennlich","62","0.0449094019336904","0.0336685244075808","0.0561502794598"
"Stimme voll zu","2008","Bayern","weiblich","71","0.0479792391035917","0.036913641235913","0.0590448369712704"
"Stimme voll zu","2008","Saarland","maennlich","","","",""
"Stimme voll zu","2008","Saarland","weiblich","","","",""
"Stimme voll zu","2008","Berlin","maennlich","21","","",""
"Stimme voll zu","2008","Berlin","weiblich","26","","",""
"Stimme voll zu","2008","Brandenburg","maennlich","19","","",""
"Stimme voll zu","2008","Brandenburg","weiblich","13","","",""
"Stimme voll zu","2008","Mecklenburg-Vorpommern","maennlich","6","","",""
"Stimme voll zu","2008","Mecklenburg-Vorpommern","weiblich","7","","",""
"Stimme voll zu","2008","Sachsen","maennlich","25","","",""
"Stimme voll zu","2008","Sachsen","weiblich","36","0.0664262763856075","0.048349183452121","0.084503369319094"
"Stimme voll zu","2008","Sachsen-Anhalt","maennlich","13","","",""
"Stimme voll zu","2008","Sachsen-Anhalt","weiblich","15","","",""
"Stimme voll zu","2008","Thueringen","maennlich","12","","",""
"Stimme voll zu","2008","Thueringen","weiblich","13","","",""
"Stimme eher zu","2008","Schleswig-Holstein","maennlich","144","0.574130288711279","0.513793548337276","0.634467029085282"
"Stimme eher zu","2008","Schleswig-Holstein","weiblich","178","0.602863881233802","0.546548319788409","0.659179442679195"
"Stimme eher zu","2008","Hamburg","maennlich","65","0.493738559650105","0.407795192861712","0.579681926438498"
"Stimme eher zu","2008","Hamburg","weiblich","85","0.587411392874863","0.508097908091874","0.666724877657852"
"Stimme eher zu","2008","Niedersachsen","maennlich","477","0.562465952074783","0.528817979630688","0.596113924518877"
"Stimme eher zu","2008","Niedersachsen","weiblich","503","0.538453988750767","0.505902751848943","0.571005225652591"
"Stimme eher zu","2008","Bremen","maennlich","29","","",""
"Stimme eher zu","2008","Bremen","weiblich","43","0.544206435439667","0.431491000706858","0.656921870172475"
"Stimme eher zu","2008","Nordrhein-Westfalen","maennlich","1043","0.516801851560101","0.494097998589088","0.539505704531114"
"Stimme eher zu","2008","Nordrhein-Westfalen","weiblich","1124","0.513693128277267","0.492114880464064","0.535271376090469"
"Stimme eher zu","2008","Hessen","maennlich","346","0.551487201713186","0.51258954776152","0.590384855664853"
"Stimme eher zu","2008","Hessen","weiblich","406","0.563234826523975","0.526037948522975","0.600431704524976"
"Stimme eher zu","2008","Rheinland-Pfalz,Saarland","maennlich","262","0.505386210469921","0.461207773790012","0.54956464714983"
"Stimme eher zu","2008","Rheinland-Pfalz,Saarland","weiblich","324","0.524367441333804","0.484407383072892","0.564327499594716"
"Stimme eher zu","2008","Baden-Wuerttemberg","maennlich","671","0.575731569483938","0.546940668338635","0.60452247062924"
"Stimme eher zu","2008","Baden-Wuerttemberg","weiblich","738","0.567264080647185","0.539416631557902","0.595111529736467"
"Stimme eher zu","2008","Bayern","maennlich","728","0.542163979635223","0.51512255272594","0.569205406544505"
"Stimme eher zu","2008","Bayern","weiblich","856","0.570540884842177","0.544912024532467","0.596169745151886"
"Stimme eher zu","2008","Saarland","maennlich","","","",""
"Stimme eher zu","2008","Saarland","weiblich","","","",""
"Stimme eher zu","2008","Berlin","maennlich","179","0.509209972947812","0.455190983300143","0.56322896259548"
"Stimme eher zu","2008","Berlin","weiblich","210","0.525305374047529","0.475809067613463","0.574801680481594"
"Stimme eher zu","2008","Brandenburg","maennlich","187","0.470062444778018","0.420654682591481","0.519470206964555"
"Stimme eher zu","2008","Brandenburg","weiblich","232","0.505776806862526","0.458575885926428","0.552977727798624"
"Stimme eher zu","2008","Mecklenburg-Vorpommern","maennlich","126","0.526502700610122","0.462529332391413","0.590476068828832"
"Stimme eher zu","2008","Mecklenburg-Vorpommern","weiblich","135","0.459677354250825","0.398508388111388","0.520846320390263"
"Stimme eher zu","2008","Sachsen","maennlich","366","0.493316276913085","0.456332544851197","0.530300008974974"
"Stimme eher zu","2008","Sachsen","weiblich","382","0.507991258022609","0.471700264667994","0.544282251377224"
"Stimme eher zu","2008","Sachsen-Anhalt","maennlich","202","0.483397882850734","0.434054326995469","0.532741438705999"
"Stimme eher zu","2008","Sachsen-Anhalt","weiblich","202","0.460895979124024","0.413053044737881","0.508738913510168"
"Stimme eher zu","2008","Thueringen","maennlich","217","0.490484414828452","0.443012731273226","0.537956098383679"
"Stimme eher zu","2008","Thueringen","weiblich","254","0.544791761841145","0.498729501783367","0.590854021898923"
"Lehne eher ab","2008","Schleswig-Holstein","maennlich","65","0.264104292741551","0.21031026000308","0.317898325480022"
"Lehne eher ab","2008","Schleswig-Holstein","weiblich","69","0.277254753896656","0.225734118003058","0.328775389790255"
"Lehne eher ab","2008","Hamburg","maennlich","42","0.338599762772295","0.257250820063228","0.419948705481362"
"Lehne eher ab","2008","Hamburg","weiblich","38","0.299409877054464","0.225622461379303","0.373197292729625"
"Lehne eher ab","2008","Niedersachsen","maennlich","251","0.321058157680109","0.289390714850975","0.352725600509243"
"Lehne eher ab","2008","Niedersachsen","weiblich","273","0.319489309804984","0.289043233108276","0.349935386501691"
"Lehne eher ab","2008","Bremen","maennlich","24","","",""
"Lehne eher ab","2008","Bremen","weiblich","23","","",""
"Lehne eher ab","2008","Nordrhein-Westfalen","maennlich","628","0.367850597557947","0.345941701080575","0.389759494035319"
"Lehne eher ab","2008","Nordrhein-Westfalen","weiblich","730","0.387852496008604","0.366816143875484","0.408888848141725"
"Lehne eher ab","2008","Hessen","maennlich","207","0.335662832980647","0.298729868183835","0.372595797777458"
"Lehne eher ab","2008","Hessen","weiblich","214","0.344973154279995","0.309323121066007","0.380623187493982"
"Lehne eher ab","2008","Rheinland-Pfalz,Saarland","maennlich","174","0.379992634118709","0.337103077830948","0.422882190406469"
"Lehne eher ab","2008","Rheinland-Pfalz,Saarland","weiblich","210","0.366235246278839","0.32768593918124","0.404784553376438"
"Lehne eher ab","2008","Baden-Wuerttemberg","maennlich","345","0.315463886985663","0.288393286784801","0.342534487186526"
"Lehne eher ab","2008","Baden-Wuerttemberg","weiblich","333","0.315428521678493","0.289310445497555","0.341546597859431"
"Lehne eher ab","2008","Bayern","maennlich","462","0.367440328756592","0.341273357590208","0.393607299922975"
"Lehne eher ab","2008","Bayern","weiblich","465","0.347427387563313","0.322774292933501","0.372080482193126"
"Lehne eher ab","2008","Saarland","maennlich","","","",""
"Lehne eher ab","2008","Saarland","weiblich","","","",""
"Lehne eher ab","2008","Berlin","maennlich","107","0.371930282581263","0.319704514094526","0.424156051068"
"Lehne eher ab","2008","Berlin","weiblich","120","0.344033279338552","0.296946298673807","0.391120260003297"
"Lehne eher ab","2008","Brandenburg","maennlich","158","0.421494268209824","0.372611619830369","0.470376916589279"
"Lehne eher ab","2008","Brandenburg","weiblich","157","0.372978052646897","0.327322619674859","0.418633485618934"
"Lehne eher ab","2008","Mecklenburg-Vorpommern","maennlich","89","0.389145787832364","0.326676707007748","0.451614868656981"
"Lehne eher ab","2008","Mecklenburg-Vorpommern","weiblich","104","0.486059544022856","0.424714548214663","0.54740453983105"
"Lehne eher ab","2008","Sachsen","maennlich","276","0.416912358139075","0.38043958059597","0.45338513568218"
"Lehne eher ab","2008","Sachsen","weiblich","277","0.37918002117261","0.343959977315133","0.414400065030087"
"Lehne eher ab","2008","Sachsen-Anhalt","maennlich","154","0.399825721084169","0.351455949741097","0.44819549242724"
"Lehne eher ab","2008","Sachsen-Anhalt","weiblich","182","0.4492663424128","0.401524099859832","0.497008584965768"
"Lehne eher ab","2008","Thueringen","maennlich","174","0.397174404828416","0.350708996287661","0.443639813369171"
"Lehne eher ab","2008","Thueringen","weiblich","168","0.37008778377208","0.325427928550545","0.414747638993615"
"Lehne voll ab","2008","Schleswig-Holstein","maennlich","13","","",""
"Lehne voll ab","2008","Schleswig-Holstein","weiblich","8","","",""
"Lehne voll ab","2008","Hamburg","maennlich","3","","",""
"Lehne voll ab","2008","Hamburg","weiblich","3","","",""
"Lehne voll ab","2008","Niedersachsen","maennlich","52","0.07106239576011","0.0536355796817222","0.0884892118384978"
"Lehne voll ab","2008","Niedersachsen","weiblich","50","0.0613718700701268","0.0457001322778621","0.0770436078623914"
"Lehne voll ab","2008","Bremen","maennlich","2","","",""
"Lehne voll ab","2008","Bremen","weiblich","2","","",""
"Lehne voll ab","2008","Nordrhein-Westfalen","maennlich","100","0.0709128486877547","0.0592510484583977","0.0825746489171117"
"Lehne voll ab","2008","Nordrhein-Westfalen","weiblich","84","0.0431235886928019","0.0343536922124163","0.0518934851731875"
"Lehne voll ab","2008","Hessen","maennlich","41","0.0758307816871193","0.0551261845210687","0.0965353788531699"
"Lehne voll ab","2008","Hessen","weiblich","25","","",""
"Lehne voll ab","2008","Rheinland-Pfalz,Saarland","maennlich","24","","",""
"Lehne voll ab","2008","Rheinland-Pfalz,Saarland","weiblich","32","0.054480894220799","0.0363203134136242","0.0726414750279737"
"Lehne voll ab","2008","Baden-Wuerttemberg","maennlich","43","0.0429650854893079","0.0311524552802242","0.0547777156983917"
"Lehne voll ab","2008","Baden-Wuerttemberg","weiblich","49","0.0481046303186902","0.036077296875418","0.0601319637619625"
"Lehne voll ab","2008","Bayern","maennlich","52","0.0454862896744953","0.0341768617503982","0.0567957175985924"
"Lehne voll ab","2008","Bayern","weiblich","41","0.0340524884909185","0.0246622594115976","0.0434427175702395"
"Lehne voll ab","2008","Saarland","maennlich","","","",""
