year,age_gr,pgisced97,plj0175,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,46-65 y.,Primary Level,Yes,0.32246,32,32,0.15791,0.48700
2021,46-65 y.,Lower Secondary Level,Yes,0.54550,221,221,0.47970,0.61130
2021,46-65 y.,Upper Secondary Level,Yes,0.82185,2340,2493,0.80682,0.83687
2021,46-65 y.,Upper Secondary Level,No,0.06275,153,2493,0.05323,0.07227
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.71119,479,524,0.67235,0.75004
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.07182,45,524,0.04969,0.09395
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.90191,461,461,0.87473,0.92910
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.79792,1772,1880,0.77977,0.81608
2021,46-65 y.,Second Stage of Tertiary Education,No,0.05224,108,1880,0.04218,0.06230
2021,66 and older,Lower Secondary Level,Yes,0.80562,253,253,0.75676,0.85447
2021,66 and older,Upper Secondary Level,Yes,0.90638,1548,1619,0.89219,0.92058
2021,66 and older,Upper Secondary Level,No,0.03360,71,1619,0.02482,0.04237
2021,66 and older,Post-secondary Non-tertiary Level,Yes,0.60324,70,70,0.48781,0.71868
2021,66 and older,First Stage of Tertiary Education,Yes,0.85105,237,237,0.80562,0.89647
2021,66 and older,Second Stage of Tertiary Education,Yes,0.85049,965,1013,0.82852,0.87246
2021,66 and older,Second Stage of Tertiary Education,No,0.03529,48,1013,0.02392,0.04666
