year,hhtyp,regtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Single-person household,Urban regions,Yes,0.36970,754,2016,0.34863,0.39078
2002,Single-person household,Urban regions,No,0.63030,1262,2016,0.60922,0.65137
2002,Single-person household,Rural regions,Yes,0.50449,421,843,0.47072,0.53826
2002,Single-person household,Rural regions,No,0.49551,422,843,0.46174,0.52928
2002,Couple without children,Urban regions,Yes,0.59131,1576,2590,0.57237,0.61024
2002,Couple without children,Urban regions,No,0.40869,1014,2590,0.38976,0.42763
2002,Couple without children,Rural regions,Yes,0.72631,888,1247,0.70156,0.75107
2002,Couple without children,Rural regions,No,0.27369,359,1247,0.24893,0.29844
2002,Single parent,Urban regions,Yes,0.45656,199,437,0.40981,0.50332
2002,Single parent,Urban regions,No,0.54344,238,437,0.49668,0.59019
2002,Single parent,Rural regions,Yes,0.68294,153,244,0.62443,0.74144
2002,Single parent,Rural regions,No,0.31706,91,244,0.25856,0.37557
2002,Couple with children,Urban regions,Yes,0.66153,1979,2842,0.64413,0.67893
2002,Couple with children,Urban regions,No,0.33847,863,2842,0.32107,0.35587
2002,Couple with children,Rural regions,Yes,0.78804,1192,1481,0.76722,0.80887
2002,Couple with children,Rural regions,No,0.21196,289,1481,0.19113,0.23278
2002,Multi-generational household,Urban regions,Yes,0.57151,56,88,0.46752,0.67550
2002,Multi-generational household,Urban regions,No,0.42849,32,88,0.32450,0.53248
2002,Multi-generational household,Rural regions,Yes,0.86985,50,50,0.77564,0.96406
2002,Other Combinations,Urban regions,Yes,0.65473,56,89,0.55539,0.75407
2002,Other Combinations,Urban regions,No,0.34527,33,89,0.24593,0.44461
2003,Single-person household,Urban regions,Yes,0.37216,756,1995,0.35095,0.39338
2003,Single-person household,Urban regions,No,0.62784,1239,1995,0.60662,0.64905
2003,Single-person household,Rural regions,Yes,0.52666,420,830,0.49267,0.56064
2003,Single-person household,Rural regions,No,0.47334,410,830,0.43936,0.50733
2003,Couple without children,Urban regions,Yes,0.58901,1517,2514,0.56978,0.60825
2003,Couple without children,Urban regions,No,0.41099,997,2514,0.39175,0.43022
2003,Couple without children,Rural regions,Yes,0.71385,877,1243,0.68871,0.73898
2003,Couple without children,Rural regions,No,0.28615,366,1243,0.26102,0.31129
2003,Single parent,Urban regions,Yes,0.41861,196,449,0.37292,0.46429
2003,Single parent,Urban regions,No,0.58139,253,449,0.53571,0.62708
2003,Single parent,Rural regions,Yes,0.66900,146,229,0.60791,0.73008
2003,Single parent,Rural regions,No,0.33100,83,229,0.26992,0.39209
2003,Couple with children,Urban regions,Yes,0.67925,1894,2685,0.66159,0.69691
2003,Couple with children,Urban regions,No,0.32075,791,2685,0.30309,0.33841
2003,Couple with children,Rural regions,Yes,0.80318,1121,1379,0.78218,0.82417
2003,Couple with children,Rural regions,No,0.19682,258,1379,0.17583,0.21782
2003,Multi-generational household,Urban regions,Yes,0.55094,45,45,0.40396,0.69791
2003,Multi-generational household,Rural regions,Yes,0.90804,39,39,0.81615,0.99992
2003,Other Combinations,Urban regions,Yes,0.66680,47,47,0.53058,0.80301
2004,Single-person household,Urban regions,Yes,0.37630,749,1929,0.35468,0.39793
2004,Single-person household,Urban regions,No,0.62370,1180,1929,0.60207,0.64532
2004,Single-person household,Rural regions,Yes,0.52417,425,830,0.49017,0.55817
2004,Single-person household,Rural regions,No,0.47583,405,830,0.44183,0.50983
2004,Couple without children,Urban regions,Yes,0.58143,1520,2526,0.56219,0.60068
2004,Couple without children,Urban regions,No,0.41857,1006,2526,0.39932,0.43781
2004,Couple without children,Rural regions,Yes,0.72354,891,1224,0.69847,0.74861
2004,Couple without children,Rural regions,No,0.27646,333,1224,0.25139,0.30153
2004,Single parent,Urban regions,Yes,0.40973,194,436,0.36352,0.45595
2004,Single parent,Urban regions,No,0.59027,242,436,0.54405,0.63648
2004,Single parent,Rural regions,Yes,0.66792,142,221,0.60569,0.73015
2004,Single parent,Rural regions,No,0.33208,79,221,0.26985,0.39431
2004,Couple with children,Urban regions,Yes,0.68819,1815,2553,0.67022,0.70616
2004,Couple with children,Urban regions,No,0.31181,738,2553,0.29384,0.32978
2004,Couple with children,Rural regions,Yes,0.81343,1087,1335,0.79252,0.83433
2004,Couple with children,Rural regions,No,0.18657,248,1335,0.16567,0.20748
2004,Multi-generational household,Urban regions,Yes,0.50100,41,41,0.34605,0.65595
2004,Multi-generational household,Rural regions,Yes,0.79361,37,37,0.66141,0.92582
2004,Other Combinations,Urban regions,Yes,0.65754,43,43,0.51402,0.80105
2005,Single-person household,Urban regions,Yes,0.36133,757,2030,0.34042,0.38223
2005,Single-person household,Urban regions,No,0.63867,1273,2030,0.61777,0.65958
2005,Single-person household,Rural regions,Yes,0.52701,433,859,0.49360,0.56042
2005,Single-person household,Rural regions,No,0.47299,426,859,0.43958,0.50640
2005,Couple without children,Urban regions,Yes,0.57524,1506,2484,0.55580,0.59469
2005,Couple without children,Urban regions,No,0.42476,978,2484,0.40531,0.44420
2005,Couple without children,Rural regions,Yes,0.75184,908,1201,0.72740,0.77628
2005,Couple without children,Rural regions,No,0.24816,293,1201,0.22372,0.27260
2005,Single parent,Urban regions,Yes,0.36364,192,450,0.31915,0.40814
2005,Single parent,Urban regions,No,0.63636,258,450,0.59186,0.68085
2005,Single parent,Rural regions,Yes,0.63696,149,240,0.57600,0.69793
2005,Single parent,Rural regions,No,0.36304,91,240,0.30207,0.42400
2005,Couple with children,Urban regions,Yes,0.68265,1719,2439,0.66418,0.70113
2005,Couple with children,Urban regions,No,0.31735,720,2439,0.29887,0.33582
2005,Couple with children,Rural regions,Yes,0.84207,1052,1262,0.82195,0.86220
2005,Couple with children,Rural regions,No,0.15793,210,1262,0.13780,0.17805
2005,Multi-generational household,Urban regions,Yes,0.51985,38,38,0.35887,0.68083
2005,Multi-generational household,Rural regions,Yes,0.90011,40,40,0.80600,0.99422
2005,Other Combinations,Urban regions,Yes,0.60279,38,69,0.48648,0.71909
2005,Other Combinations,Urban regions,No,0.39721,31,69,0.28091,0.51352
2006,Single-person household,Urban regions,Yes,0.36602,865,2250,0.34611,0.38593
2006,Single-person household,Urban regions,No,0.63398,1385,2250,0.61407,0.65389
2006,Single-person household,Rural regions,Yes,0.50288,506,1025,0.47226,0.53351
2006,Single-person household,Rural regions,No,0.49712,519,1025,0.46649,0.52774
2006,Couple without children,Urban regions,Yes,0.55519,1688,2780,0.53672,0.57367
2006,Couple without children,Urban regions,No,0.44481,1092,2780,0.42633,0.46328
2006,Couple without children,Rural regions,Yes,0.75598,1055,1369,0.73322,0.77874
2006,Couple without children,Rural regions,No,0.24402,314,1369,0.22126,0.26678
2006,Single parent,Urban regions,Yes,0.37741,217,492,0.33453,0.42029
2006,Single parent,Urban regions,No,0.62259,275,492,0.57971,0.66547
2006,Single parent,Rural regions,Yes,0.59399,162,273,0.53562,0.65235
2006,Single parent,Rural regions,No,0.40601,111,273,0.34765,0.46438
2006,Couple with children,Urban regions,Yes,0.67955,1801,2498,0.66125,0.69786
2006,Couple with children,Urban regions,No,0.32045,697,2498,0.30214,0.33875
2006,Couple with children,Rural regions,Yes,0.81991,1105,1338,0.79931,0.84051
2006,Couple with children,Rural regions,No,0.18009,233,1338,0.15949,0.20069
2006,Multi-generational household,Urban regions,Yes,0.55850,39,39,0.40062,0.71639
2006,Multi-generational household,Rural regions,Yes,0.95989,40,40,0.89831,1.02147
2006,Other Combinations,Urban regions,Yes,0.66113,42,42,0.51624,0.80601
2006,Other Combinations,Rural regions,Yes,0.76689,33,33,0.62040,0.91339
2007,Single-person household,Urban regions,Yes,0.38119,842,2111,0.36047,0.40192
2007,Single-person household,Urban regions,No,0.61881,1269,2111,0.59808,0.63953
2007,Single-person household,Rural regions,Yes,0.52208,507,981,0.49081,0.55336
2007,Single-person household,Rural regions,No,0.47792,474,981,0.44664,0.50919
2007,Couple without children,Urban regions,Yes,0.57602,1592,2568,0.55690,0.59514
2007,Couple without children,Urban regions,No,0.42398,976,2568,0.40486,0.44310
2007,Couple without children,Rural regions,Yes,0.76776,1012,1300,0.74480,0.79073
2007,Couple without children,Rural regions,No,0.23224,288,1300,0.20927,0.25520
2007,Single parent,Urban regions,Yes,0.39287,207,455,0.34794,0.43780
2007,Single parent,Urban regions,No,0.60713,248,455,0.56220,0.65206
2007,Single parent,Rural regions,Yes,0.56931,147,252,0.50805,0.63057
2007,Single parent,Rural regions,No,0.43069,105,252,0.36943,0.49195
2007,Couple with children,Urban regions,Yes,0.69726,1700,2342,0.67865,0.71588
2007,Couple with children,Urban regions,No,0.30274,642,2342,0.28412,0.32135
2007,Couple with children,Rural regions,Yes,0.82391,1026,1234,0.80265,0.84517
2007,Couple with children,Rural regions,No,0.17609,208,1234,0.15483,0.19735
2007,Multi-generational household,Urban regions,Yes,0.54814,36,36,0.38326,0.71302
2007,Multi-generational household,Rural regions,Yes,0.85595,31,31,0.73029,0.98160
2007,Other Combinations,Urban regions,Yes,0.65163,35,35,0.49147,0.81178
2008,Single-person household,Urban regions,Yes,0.38321,817,2039,0.36210,0.40432
2008,Single-person household,Urban regions,No,0.61679,1222,2039,0.59568,0.63790
2008,Single-person household,Rural regions,Yes,0.54113,498,929,0.50906,0.57319
2008,Single-person household,Rural regions,No,0.45887,431,929,0.42681,0.49094
2008,Couple without children,Urban regions,Yes,0.59580,1547,2467,0.57643,0.61517
2008,Couple without children,Urban regions,No,0.40420,920,2467,0.38483,0.42357
2008,Couple without children,Rural regions,Yes,0.75767,983,1262,0.73402,0.78132
2008,Couple without children,Rural regions,No,0.24233,279,1262,0.21868,0.26598
2008,Single parent,Urban regions,Yes,0.41845,202,433,0.37193,0.46497
2008,Single parent,Urban regions,No,0.58155,231,433,0.53503,0.62807
2008,Single parent,Rural regions,Yes,0.58094,142,249,0.51953,0.64235
2008,Single parent,Rural regions,No,0.41906,107,249,0.35765,0.48047
2008,Couple with children,Urban regions,Yes,0.70688,1564,2142,0.68760,0.72616
2008,Couple with children,Urban regions,No,0.29312,578,2142,0.27384,0.31240
2008,Couple with children,Rural regions,Yes,0.83788,938,1123,0.81631,0.85945
2008,Couple with children,Rural regions,No,0.16212,185,1123,0.14055,0.18369
2009,Single-person household,Urban regions,Yes,0.39599,811,1958,0.37432,0.41766
2009,Single-person household,Urban regions,No,0.60401,1147,1958,0.58234,0.62568
2009,Single-person household,Rural regions,Yes,0.52938,463,882,0.49642,0.56234
2009,Single-person household,Rural regions,No,0.47062,419,882,0.43766,0.50358
2009,Couple without children,Urban regions,Yes,0.59259,1447,2314,0.57256,0.61261
2009,Couple without children,Urban regions,No,0.40741,867,2314,0.38739,0.42744
2009,Couple without children,Rural regions,Yes,0.76995,952,1235,0.74647,0.79343
2009,Couple without children,Rural regions,No,0.23005,283,1235,0.20657,0.25353
2009,Single parent,Urban regions,Yes,0.44203,195,396,0.39305,0.49100
2009,Single parent,Urban regions,No,0.55797,201,396,0.50900,0.60695
2009,Single parent,Rural regions,Yes,0.57966,137,237,0.51668,0.64263
2009,Single parent,Rural regions,No,0.42034,100,237,0.35737,0.48332
2009,Couple with children,Urban regions,Yes,0.73575,1457,1944,0.71614,0.75535
2009,Couple with children,Urban regions,No,0.26425,487,1944,0.24465,0.28386
2009,Couple with children,Rural regions,Yes,0.84442,889,1064,0.82263,0.86621
2009,Couple with children,Rural regions,No,0.15558,175,1064,0.13379,0.17737
2009,Other Combinations,Urban regions,Yes,0.82420,34,34,0.69433,0.95407
2010,Single-person household,Urban regions,Yes,0.39863,764,1844,0.37627,0.42098
2010,Single-person household,Urban regions,No,0.60137,1080,1844,0.57902,0.62373
2010,Single-person household,Rural regions,Yes,0.54059,462,841,0.50689,0.57429
2010,Single-person household,Rural regions,No,0.45941,379,841,0.42571,0.49311
2010,Couple without children,Urban regions,Yes,0.61004,1403,2215,0.58972,0.63035
2010,Couple without children,Urban regions,No,0.38996,812,2215,0.36965,0.41028
2010,Couple without children,Rural regions,Yes,0.77449,902,1155,0.75037,0.79860
2010,Couple without children,Rural regions,No,0.22551,253,1155,0.20140,0.24963
2010,Single parent,Urban regions,Yes,0.43629,548,1202,0.40824,0.46434
2010,Single parent,Urban regions,No,0.56371,654,1202,0.53566,0.59176
2010,Single parent,Rural regions,Yes,0.63151,380,644,0.59422,0.66880
2010,Single parent,Rural regions,No,0.36849,264,644,0.33120,0.40578
2010,Couple with children,Urban regions,Yes,0.72605,2541,3715,0.71171,0.74040
2010,Couple with children,Urban regions,No,0.27395,1174,3715,0.25960,0.28829
2010,Couple with children,Rural regions,Yes,0.84523,1630,1995,0.82936,0.86111
2010,Couple with children,Rural regions,No,0.15477,365,1995,0.13889,0.17064
2010,Multi-generational household,Urban regions,Yes,0.77362,39,39,0.64056,0.90668
2010,Multi-generational household,Rural regions,Yes,0.89088,37,37,0.78904,0.99273
2011,Single-person household,Urban regions,Yes,0.40629,986,2402,0.38664,0.42594
2011,Single-person household,Urban regions,No,0.59371,1416,2402,0.57406,0.61336
2011,Single-person household,Rural regions,Yes,0.54849,604,1127,0.51942,0.57755
2011,Single-person household,Rural regions,No,0.45151,523,1127,0.42245,0.48058
2011,Couple without children,Urban regions,Yes,0.60249,1742,2770,0.58426,0.62072
2011,Couple without children,Urban regions,No,0.39751,1028,2770,0.37928,0.41574
2011,Couple without children,Rural regions,Yes,0.78658,1263,1601,0.76651,0.80666
2011,Couple without children,Rural regions,No,0.21342,338,1601,0.19334,0.23349
2011,Single parent,Urban regions,Yes,0.46402,710,1501,0.43879,0.48926
2011,Single parent,Urban regions,No,0.53598,791,1501,0.51074,0.56121
2011,Single parent,Rural regions,Yes,0.62779,482,804,0.59435,0.66122
2011,Single parent,Rural regions,No,0.37221,322,804,0.33878,0.40565
2011,Couple with children,Urban regions,Yes,0.71399,2826,3950,0.69989,0.72808
2011,Couple with children,Urban regions,No,0.28601,1124,3950,0.27192,0.30011
2011,Couple with children,Rural regions,Yes,0.85070,1831,2216,0.83585,0.86554
2011,Couple with children,Rural regions,No,0.14930,385,2216,0.13446,0.16415
2011,Multi-generational household,Urban regions,Yes,0.82739,52,52,0.72367,0.93111
2011,Multi-generational household,Rural regions,Yes,0.90819,47,47,0.82474,0.99163
2011,Other Combinations,Urban regions,Yes,0.59555,38,38,0.43741,0.75370
2012,Single-person household,Urban regions,Yes,0.40006,994,2466,0.38072,0.41940
2012,Single-person household,Urban regions,No,0.59994,1472,2466,0.58060,0.61928
2012,Single-person household,Rural regions,Yes,0.51400,618,1214,0.48587,0.54212
2012,Single-person household,Rural regions,No,0.48600,596,1214,0.45788,0.51413
2012,Couple without children,Urban regions,Yes,0.62301,1780,2772,0.60496,0.64105
2012,Couple without children,Urban regions,No,0.37699,992,2772,0.35895,0.39504
2012,Couple without children,Rural regions,Yes,0.79076,1301,1676,0.77128,0.81024
2012,Couple without children,Rural regions,No,0.20924,375,1676,0.18976,0.22872
2012,Single parent,Urban regions,Yes,0.44751,653,1400,0.42145,0.47356
2012,Single parent,Urban regions,No,0.55249,747,1400,0.52644,0.57855
2012,Single parent,Rural regions,Yes,0.61958,456,779,0.58546,0.65369
2012,Single parent,Rural regions,No,0.38042,323,779,0.34631,0.41454
2012,Couple with children,Urban regions,Yes,0.72685,2693,3690,0.71247,0.74123
2012,Couple with children,Urban regions,No,0.27315,997,3690,0.25877,0.28753
2012,Couple with children,Rural regions,Yes,0.84432,1766,2084,0.82875,0.85989
2012,Couple with children,Rural regions,No,0.15568,318,2084,0.14011,0.17125
2012,Multi-generational household,Urban regions,Yes,0.74140,45,45,0.61202,0.87078
2012,Multi-generational household,Rural regions,Yes,0.88012,49,49,0.78823,0.97201
2012,Other Combinations,Urban regions,Yes,0.59011,31,31,0.41412,0.76610
2013,Single-person household,Urban regions,Yes,0.42485,1045,2628,0.40594,0.44375
2013,Single-person household,Urban regions,No,0.57515,1583,2628,0.55625,0.59406
2013,Single-person household,Rural regions,Yes,0.51941,607,1215,0.49131,0.54752
2013,Single-person household,Rural regions,No,0.48059,608,1215,0.45248,0.50869
2013,Couple without children,Urban regions,Yes,0.64237,1862,2970,0.62513,0.65961
2013,Couple without children,Urban regions,No,0.35763,1108,2970,0.34039,0.37487
2013,Couple without children,Rural regions,Yes,0.79477,1286,1669,0.77539,0.81415
2013,Couple without children,Rural regions,No,0.20523,383,1669,0.18585,0.22461
2013,Single parent,Urban regions,Yes,0.45661,681,1479,0.43121,0.48200
2013,Single parent,Urban regions,No,0.54339,798,1479,0.51800,0.56879
2013,Single parent,Rural regions,Yes,0.61272,442,764,0.57816,0.64729
2013,Single parent,Rural regions,No,0.38728,322,764,0.35271,0.42184
2013,Couple with children,Urban regions,Yes,0.71191,2927,4433,0.69858,0.72525
2013,Couple with children,Urban regions,No,0.28809,1506,4433,0.27475,0.30142
2013,Couple with children,Rural regions,Yes,0.82988,1777,2207,0.81420,0.84556
2013,Couple with children,Rural regions,No,0.17012,430,2207,0.15444,0.18580
2013,Multi-generational household,Urban regions,Yes,0.57589,47,47,0.43308,0.71871
2013,Multi-generational household,Rural regions,Yes,0.81886,52,52,0.71316,0.92456
2013,Other Combinations,Urban regions,Yes,0.44612,112,261,0.38569,0.50654
2013,Other Combinations,Urban regions,No,0.55388,149,261,0.49346,0.61431
2013,Other Combinations,Rural regions,Yes,0.61715,49,95,0.51889,0.71542
2013,Other Combinations,Rural regions,No,0.38285,46,95,0.28458,0.48111
2014,Single-person household,Urban regions,Yes,0.42914,988,2420,0.40941,0.44886
2014,Single-person household,Urban regions,No,0.57086,1432,2420,0.55114,0.59059
2014,Single-person household,Rural regions,Yes,0.53875,592,1139,0.50979,0.56772
2014,Single-person household,Rural regions,No,0.46125,547,1139,0.43228,0.49021
2014,Couple without children,Urban regions,Yes,0.64728,1737,2750,0.62942,0.66515
2014,Couple without children,Urban regions,No,0.35272,1013,2750,0.33485,0.37058
2014,Couple without children,Rural regions,Yes,0.78513,1238,1612,0.76507,0.80519
2014,Couple without children,Rural regions,No,0.21487,374,1612,0.19481,0.23493
2014,Single parent,Urban regions,Yes,0.45503,538,1183,0.42664,0.48342
2014,Single parent,Urban regions,No,0.54497,645,1183,0.51658,0.57336
2014,Single parent,Rural regions,Yes,0.61489,352,632,0.57692,0.65286
2014,Single parent,Rural regions,No,0.38511,280,632,0.34714,0.42308
2014,Couple with children,Urban regions,Yes,0.73119,2626,3783,0.71706,0.74532
2014,Couple with children,Urban regions,No,0.26881,1157,3783,0.25468,0.28294
2014,Couple with children,Rural regions,Yes,0.82467,1572,1917,0.80764,0.84169
2014,Couple with children,Rural regions,No,0.17533,345,1917,0.15831,0.19236
2014,Multi-generational household,Urban regions,Yes,0.70404,44,44,0.56760,0.84048
2014,Multi-generational household,Rural regions,Yes,0.86578,46,46,0.76618,0.96538
2014,Other Combinations,Urban regions,Yes,0.47626,87,189,0.40487,0.54766
2014,Other Combinations,Urban regions,No,0.52374,102,189,0.45234,0.59513
2014,Other Combinations,Rural regions,Yes,0.65231,41,72,0.54153,0.76308
2014,Other Combinations,Rural regions,No,0.34769,31,72,0.23692,0.45847
2015,Single-person household,Urban regions,Yes,0.40456,929,2454,0.38514,0.42398
2015,Single-person household,Urban regions,No,0.59544,1525,2454,0.57602,0.61486
2015,Single-person household,Rural regions,Yes,0.52139,589,1167,0.49272,0.55007
2015,Single-person household,Rural regions,No,0.47861,578,1167,0.44993,0.50728
2015,Couple without children,Urban regions,Yes,0.63555,1666,2780,0.61766,0.65345
2015,Couple without children,Urban regions,No,0.36445,1114,2780,0.34655,0.38234
2015,Couple without children,Rural regions,Yes,0.78039,1184,1594,0.76006,0.80072
2015,Couple without children,Rural regions,No,0.21961,410,1594,0.19928,0.23994
2015,Single parent,Urban regions,Yes,0.44712,484,1124,0.41804,0.47620
2015,Single parent,Urban regions,No,0.55288,640,1124,0.52380,0.58196
2015,Single parent,Rural regions,Yes,0.57118,336,586,0.53107,0.61129
2015,Single parent,Rural regions,No,0.42882,250,586,0.38871,0.46893
2015,Couple with children,Urban regions,Yes,0.72968,2450,3751,0.71546,0.74389
2015,Couple with children,Urban regions,No,0.27032,1301,3751,0.25611,0.28454
2015,Couple with children,Rural regions,Yes,0.81194,1510,1907,0.79439,0.82948
2015,Couple with children,Rural regions,No,0.18806,397,1907,0.17052,0.20561
2015,Multi-generational household,Urban regions,Yes,0.70412,50,81,0.60410,0.80414
2015,Multi-generational household,Urban regions,No,0.29588,31,81,0.19586,0.39590
2015,Multi-generational household,Rural regions,Yes,0.87131,42,42,0.76881,0.97381
2015,Other Combinations,Urban regions,Yes,0.45388,78,186,0.38213,0.52562
2015,Other Combinations,Urban regions,No,0.54612,108,186,0.47438,0.61787
2015,Other Combinations,Rural regions,Yes,0.71229,40,40,0.57021,0.85437
2016,Single-person household,Urban regions,Yes,0.40368,941,2603,0.38483,0.42253
2016,Single-person household,Urban regions,No,0.59632,1662,2603,0.57747,0.61517
2016,Single-person household,Rural regions,Yes,0.51852,562,1194,0.49017,0.54688
2016,Single-person household,Rural regions,No,0.48148,632,1194,0.45312,0.50983
2016,Couple without children,Urban regions,Yes,0.62574,1547,2611,0.60718,0.64431
2016,Couple without children,Urban regions,No,0.37426,1064,2611,0.35569,0.39282
2016,Couple without children,Rural regions,Yes,0.80077,1153,1546,0.78086,0.82069
2016,Couple without children,Rural regions,No,0.19923,393,1546,0.17931,0.21914
2016,Single parent,Urban regions,Yes,0.45407,449,1118,0.42487,0.48327
2016,Single parent,Urban regions,No,0.54593,669,1118,0.51673,0.57513
2016,Single parent,Rural regions,Yes,0.60650,317,589,0.56701,0.64599
2016,Single parent,Rural regions,No,0.39350,272,589,0.35401,0.43299
2016,Couple with children,Urban regions,Yes,0.71064,2424,4128,0.69681,0.72448
2016,Couple with children,Urban regions,No,0.28936,1704,4128,0.27552,0.30319
2016,Couple with children,Rural regions,Yes,0.81956,1466,2076,0.80301,0.83611
2016,Couple with children,Rural regions,No,0.18044,610,2076,0.16389,0.19699
2016,Multi-generational household,Urban regions,Yes,0.69899,49,90,0.60369,0.79429
2016,Multi-generational household,Urban regions,No,0.30101,41,90,0.20571,0.39631
2016,Multi-generational household,Rural regions,Yes,0.88740,39,39,0.78690,0.98791
2016,Other Combinations,Urban regions,Yes,0.36780,70,270,0.31018,0.42543
2016,Other Combinations,Urban regions,No,0.63220,200,270,0.57457,0.68982
2016,Other Combinations,Rural regions,Yes,0.71848,52,114,0.63556,0.80141
2016,Other Combinations,Rural regions,No,0.28152,62,114,0.19859,0.36444
2017,Single-person household,Urban regions,Yes,0.40989,1049,2904,0.39200,0.42778
2017,Single-person household,Urban regions,No,0.59011,1855,2904,0.57222,0.60800
2017,Single-person household,Rural regions,Yes,0.52480,656,1388,0.49852,0.55108
2017,Single-person household,Rural regions,No,0.47520,732,1388,0.44892,0.50148
2017,Couple without children,Urban regions,Yes,0.63597,1794,2965,0.61865,0.65330
2017,Couple without children,Urban regions,No,0.36403,1171,2965,0.34670,0.38135
2017,Couple without children,Rural regions,Yes,0.81043,1320,1743,0.79202,0.82883
2017,Couple without children,Rural regions,No,0.18957,423,1743,0.17117,0.20798
2017,Single parent,Urban regions,Yes,0.47327,484,1162,0.44455,0.50199
2017,Single parent,Urban regions,No,0.52673,678,1162,0.49801,0.55545
2017,Single parent,Rural regions,Yes,0.62333,343,598,0.58446,0.66220
2017,Single parent,Rural regions,No,0.37667,255,598,0.33780,0.41554
2017,Couple with children,Urban regions,Yes,0.70845,2686,4528,0.69521,0.72169
2017,Couple with children,Urban regions,No,0.29155,1842,4528,0.27831,0.30479
2017,Couple with children,Rural regions,Yes,0.82298,1647,2301,0.80738,0.83858
2017,Couple with children,Rural regions,No,0.17702,654,2301,0.16142,0.19262
2017,Multi-generational household,Urban regions,Yes,0.69287,52,106,0.60464,0.78111
2017,Multi-generational household,Urban regions,No,0.30713,54,106,0.21889,0.39536
2017,Multi-generational household,Rural regions,Yes,0.89912,35,35,0.79789,1.00035
2017,Other Combinations,Urban regions,Yes,0.50967,134,358,0.45781,0.56152
2017,Other Combinations,Urban regions,No,0.49033,224,358,0.43848,0.54219
2017,Other Combinations,Rural regions,Yes,0.81050,90,158,0.74920,0.87181
2017,Other Combinations,Rural regions,No,0.18950,68,158,0.12819,0.25080
2018,Single-person household,Urban regions,Yes,0.41426,1052,3053,0.39678,0.43174
2018,Single-person household,Urban regions,No,0.58574,2001,3053,0.56826,0.60322
2018,Single-person household,Rural regions,Yes,0.51067,604,1365,0.48414,0.53720
2018,Single-person household,Rural regions,No,0.48933,761,1365,0.46280,0.51586
2018,Couple without children,Urban regions,Yes,0.64114,1754,2921,0.62374,0.65854
2018,Couple without children,Urban regions,No,0.35886,1167,2921,0.34146,0.37626
2018,Couple without children,Rural regions,Yes,0.80243,1265,1704,0.78352,0.82134
2018,Couple without children,Rural regions,No,0.19757,439,1704,0.17866,0.21648
2018,Single parent,Urban regions,Yes,0.50392,476,1169,0.47524,0.53259
2018,Single parent,Urban regions,No,0.49608,693,1169,0.46741,0.52476
2018,Single parent,Rural regions,Yes,0.63669,316,554,0.59660,0.67677
2018,Single parent,Rural regions,No,0.36331,238,554,0.32323,0.40340
2018,Couple with children,Urban regions,Yes,0.69122,2475,4261,0.67735,0.70510
2018,Couple with children,Urban regions,No,0.30878,1786,4261,0.29490,0.32265
2018,Couple with children,Rural regions,Yes,0.83882,1521,2113,0.82314,0.85450
2018,Couple with children,Rural regions,No,0.16118,592,2113,0.14550,0.17686
2018,Multi-generational household,Urban regions,Yes,0.68651,58,108,0.59861,0.77441
2018,Multi-generational household,Urban regions,No,0.31349,50,108,0.22559,0.40139
2018,Other Combinations,Urban regions,Yes,0.50170,111,281,0.44313,0.56026
2018,Other Combinations,Urban regions,No,0.49830,170,281,0.43974,0.55687
2018,Other Combinations,Rural regions,Yes,0.85515,68,115,0.79054,0.91976
2018,Other Combinations,Rural regions,No,0.14485,47,115,0.08024,0.20946
2019,Single-person household,Urban regions,Yes,0.43383,921,2544,0.41457,0.45310
2019,Single-person household,Urban regions,No,0.56617,1623,2544,0.54690,0.58543
2019,Single-person household,Rural regions,Yes,0.52780,541,1171,0.49919,0.55640
2019,Single-person household,Rural regions,No,0.47220,630,1171,0.44360,0.50081
2019,Couple without children,Urban regions,Yes,0.65082,1530,2468,0.63201,0.66964
2019,Couple without children,Urban regions,No,0.34918,938,2468,0.33036,0.36799
2019,Couple without children,Rural regions,Yes,0.82297,1123,1472,0.80346,0.84247
2019,Couple without children,Rural regions,No,0.17703,349,1472,0.15753,0.19654
2019,Single parent,Urban regions,Yes,0.46738,384,981,0.43614,0.49862
2019,Single parent,Urban regions,No,0.53262,597,981,0.50138,0.56386
2019,Single parent,Rural regions,Yes,0.66727,267,456,0.62397,0.71056
2019,Single parent,Rural regions,No,0.33273,189,456,0.28944,0.37603
2019,Couple with children,Urban regions,Yes,0.69397,2094,3608,0.67893,0.70901
2019,Couple with children,Urban regions,No,0.30603,1514,3608,0.29099,0.32107
2019,Couple with children,Rural regions,Yes,0.85518,1291,1778,0.83882,0.87154
2019,Couple with children,Rural regions,No,0.14482,487,1778,0.12846,0.16118
2019,Multi-generational household,Urban regions,Yes,0.58822,38,82,0.48104,0.69540
2019,Multi-generational household,Urban regions,No,0.41178,44,82,0.30460,0.51896
2019,Other Combinations,Urban regions,Yes,0.61224,89,220,0.54770,0.67677
2019,Other Combinations,Urban regions,No,0.38776,131,220,0.32323,0.45230
2019,Other Combinations,Rural regions,Yes,0.85641,55,90,0.78356,0.92927
2019,Other Combinations,Rural regions,No,0.14359,35,90,0.07073,0.21644
2020,Single-person household,Urban regions,Yes,0.41659,1281,3866,0.40105,0.43213
2020,Single-person household,Urban regions,No,0.58341,2585,3866,0.56787,0.59895
2020,Single-person household,Rural regions,Yes,0.52687,686,1474,0.50137,0.55236
