"ple0055","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"26","1989","kein Migrationshintergrund","","","",""
"26","1989","direkter Migrationshintergrund","","","",""
"26","1989","indirekter Migrationshintergrund","","","",""
"26","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1989","kein Migrationshintergrund","","","",""
"27","1989","direkter Migrationshintergrund","","","",""
"27","1989","indirekter Migrationshintergrund","","","",""
"27","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1989","kein Migrationshintergrund","","","",""
"28","1989","direkter Migrationshintergrund","","","",""
"28","1989","indirekter Migrationshintergrund","","","",""
"28","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1989","kein Migrationshintergrund","","","",""
"30","1989","direkter Migrationshintergrund","","","",""
"30","1989","indirekter Migrationshintergrund","","","",""
"30","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1989","kein Migrationshintergrund","","","",""
"31","1989","direkter Migrationshintergrund","","","",""
"31","1989","indirekter Migrationshintergrund","","","",""
"31","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1989","kein Migrationshintergrund","","","",""
"32","1989","direkter Migrationshintergrund","","","",""
"32","1989","indirekter Migrationshintergrund","","","",""
"32","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1989","kein Migrationshintergrund","1","","",""
"35","1989","direkter Migrationshintergrund","","","",""
"35","1989","indirekter Migrationshintergrund","","","",""
"35","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1989","kein Migrationshintergrund","","","",""
"36","1989","direkter Migrationshintergrund","","","",""
"36","1989","indirekter Migrationshintergrund","","","",""
"36","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1989","kein Migrationshintergrund","1","","",""
"40","1989","direkter Migrationshintergrund","","","",""
"40","1989","indirekter Migrationshintergrund","","","",""
"40","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1989","kein Migrationshintergrund","","","",""
"42","1989","direkter Migrationshintergrund","","","",""
"42","1989","indirekter Migrationshintergrund","","","",""
"42","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1989","kein Migrationshintergrund","","","",""
"45","1989","direkter Migrationshintergrund","","","",""
"45","1989","indirekter Migrationshintergrund","","","",""
"45","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1989","kein Migrationshintergrund","","","",""
"48","1989","direkter Migrationshintergrund","","","",""
"48","1989","indirekter Migrationshintergrund","","","",""
"48","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1989","kein Migrationshintergrund","","","",""
"50","1989","direkter Migrationshintergrund","","","",""
"50","1989","indirekter Migrationshintergrund","","","",""
"50","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1989","kein Migrationshintergrund","","","",""
"51","1989","direkter Migrationshintergrund","","","",""
"51","1989","indirekter Migrationshintergrund","","","",""
"51","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1989","kein Migrationshintergrund","","","",""
"64","1989","direkter Migrationshintergrund","","","",""
"64","1989","indirekter Migrationshintergrund","","","",""
"64","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1989","kein Migrationshintergrund","","","",""
"65","1989","direkter Migrationshintergrund","","","",""
"65","1989","indirekter Migrationshintergrund","","","",""
"65","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1989","kein Migrationshintergrund","1","","",""
"90","1989","direkter Migrationshintergrund","","","",""
"90","1989","indirekter Migrationshintergrund","","","",""
"90","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1989","kein Migrationshintergrund","","","",""
"98","1989","direkter Migrationshintergrund","","","",""
"98","1989","indirekter Migrationshintergrund","","","",""
"98","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1989","kein Migrationshintergrund","","","",""
"100","1989","direkter Migrationshintergrund","","","",""
"100","1989","indirekter Migrationshintergrund","","","",""
"100","1989","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1990","kein Migrationshintergrund","","","",""
"0","1990","direkter Migrationshintergrund","","","",""
"0","1990","indirekter Migrationshintergrund","","","",""
"0","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1990","kein Migrationshintergrund","","","",""
"1","1990","direkter Migrationshintergrund","","","",""
"1","1990","indirekter Migrationshintergrund","","","",""
"1","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1990","kein Migrationshintergrund","","","",""
"2","1990","direkter Migrationshintergrund","","","",""
"2","1990","indirekter Migrationshintergrund","","","",""
"2","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1990","kein Migrationshintergrund","","","",""
"3","1990","direkter Migrationshintergrund","","","",""
"3","1990","indirekter Migrationshintergrund","","","",""
"3","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1990","kein Migrationshintergrund","","","",""
"4","1990","direkter Migrationshintergrund","","","",""
"4","1990","indirekter Migrationshintergrund","","","",""
"4","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1990","kein Migrationshintergrund","","","",""
"5","1990","direkter Migrationshintergrund","","","",""
"5","1990","indirekter Migrationshintergrund","","","",""
"5","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1990","kein Migrationshintergrund","","","",""
"6","1990","direkter Migrationshintergrund","","","",""
"6","1990","indirekter Migrationshintergrund","","","",""
"6","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1990","kein Migrationshintergrund","","","",""
"7","1990","direkter Migrationshintergrund","","","",""
"7","1990","indirekter Migrationshintergrund","","","",""
"7","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1990","kein Migrationshintergrund","","","",""
"8","1990","direkter Migrationshintergrund","","","",""
"8","1990","indirekter Migrationshintergrund","","","",""
"8","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1990","kein Migrationshintergrund","","","",""
"9","1990","direkter Migrationshintergrund","","","",""
"9","1990","indirekter Migrationshintergrund","","","",""
"9","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1990","kein Migrationshintergrund","","","",""
"10","1990","direkter Migrationshintergrund","","","",""
"10","1990","indirekter Migrationshintergrund","","","",""
"10","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1990","kein Migrationshintergrund","","","",""
"11","1990","direkter Migrationshintergrund","","","",""
"11","1990","indirekter Migrationshintergrund","","","",""
"11","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1990","kein Migrationshintergrund","","","",""
"12","1990","direkter Migrationshintergrund","","","",""
"12","1990","indirekter Migrationshintergrund","","","",""
"12","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1990","kein Migrationshintergrund","","","",""
"13","1990","direkter Migrationshintergrund","","","",""
"13","1990","indirekter Migrationshintergrund","","","",""
"13","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1990","kein Migrationshintergrund","","","",""
"14","1990","direkter Migrationshintergrund","","","",""
"14","1990","indirekter Migrationshintergrund","","","",""
"14","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1990","kein Migrationshintergrund","","","",""
"15","1990","direkter Migrationshintergrund","","","",""
"15","1990","indirekter Migrationshintergrund","","","",""
"15","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1990","kein Migrationshintergrund","","","",""
"16","1990","direkter Migrationshintergrund","","","",""
"16","1990","indirekter Migrationshintergrund","","","",""
"16","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1990","kein Migrationshintergrund","","","",""
"17","1990","direkter Migrationshintergrund","","","",""
"17","1990","indirekter Migrationshintergrund","","","",""
"17","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1990","kein Migrationshintergrund","","","",""
"18","1990","direkter Migrationshintergrund","","","",""
"18","1990","indirekter Migrationshintergrund","","","",""
"18","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1990","kein Migrationshintergrund","","","",""
"19","1990","direkter Migrationshintergrund","","","",""
"19","1990","indirekter Migrationshintergrund","","","",""
"19","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1990","kein Migrationshintergrund","","","",""
"20","1990","direkter Migrationshintergrund","","","",""
"20","1990","indirekter Migrationshintergrund","","","",""
"20","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1990","kein Migrationshintergrund","","","",""
"21","1990","direkter Migrationshintergrund","","","",""
"21","1990","indirekter Migrationshintergrund","","","",""
"21","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1990","kein Migrationshintergrund","","","",""
"22","1990","direkter Migrationshintergrund","","","",""
"22","1990","indirekter Migrationshintergrund","","","",""
"22","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1990","kein Migrationshintergrund","","","",""
"23","1990","direkter Migrationshintergrund","","","",""
"23","1990","indirekter Migrationshintergrund","","","",""
"23","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1990","kein Migrationshintergrund","","","",""
"24","1990","direkter Migrationshintergrund","","","",""
"24","1990","indirekter Migrationshintergrund","","","",""
"24","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1990","kein Migrationshintergrund","","","",""
"25","1990","direkter Migrationshintergrund","","","",""
"25","1990","indirekter Migrationshintergrund","","","",""
"25","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1990","kein Migrationshintergrund","","","",""
"26","1990","direkter Migrationshintergrund","","","",""
"26","1990","indirekter Migrationshintergrund","","","",""
"26","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1990","kein Migrationshintergrund","","","",""
"27","1990","direkter Migrationshintergrund","","","",""
"27","1990","indirekter Migrationshintergrund","","","",""
"27","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1990","kein Migrationshintergrund","","","",""
"28","1990","direkter Migrationshintergrund","","","",""
"28","1990","indirekter Migrationshintergrund","","","",""
"28","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1990","kein Migrationshintergrund","","","",""
"30","1990","direkter Migrationshintergrund","","","",""
"30","1990","indirekter Migrationshintergrund","","","",""
"30","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1990","kein Migrationshintergrund","","","",""
"31","1990","direkter Migrationshintergrund","","","",""
"31","1990","indirekter Migrationshintergrund","","","",""
"31","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1990","kein Migrationshintergrund","","","",""
"32","1990","direkter Migrationshintergrund","","","",""
"32","1990","indirekter Migrationshintergrund","","","",""
"32","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1990","kein Migrationshintergrund","","","",""
"35","1990","direkter Migrationshintergrund","","","",""
"35","1990","indirekter Migrationshintergrund","","","",""
"35","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1990","kein Migrationshintergrund","","","",""
"36","1990","direkter Migrationshintergrund","","","",""
"36","1990","indirekter Migrationshintergrund","","","",""
"36","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1990","kein Migrationshintergrund","","","",""
"40","1990","direkter Migrationshintergrund","","","",""
"40","1990","indirekter Migrationshintergrund","","","",""
"40","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1990","kein Migrationshintergrund","","","",""
"42","1990","direkter Migrationshintergrund","","","",""
"42","1990","indirekter Migrationshintergrund","","","",""
"42","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1990","kein Migrationshintergrund","","","",""
"45","1990","direkter Migrationshintergrund","","","",""
"45","1990","indirekter Migrationshintergrund","","","",""
"45","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1990","kein Migrationshintergrund","","","",""
"48","1990","direkter Migrationshintergrund","","","",""
"48","1990","indirekter Migrationshintergrund","","","",""
"48","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1990","kein Migrationshintergrund","","","",""
"50","1990","direkter Migrationshintergrund","","","",""
"50","1990","indirekter Migrationshintergrund","","","",""
"50","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1990","kein Migrationshintergrund","","","",""
"51","1990","direkter Migrationshintergrund","","","",""
"51","1990","indirekter Migrationshintergrund","","","",""
"51","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1990","kein Migrationshintergrund","","","",""
"64","1990","direkter Migrationshintergrund","","","",""
"64","1990","indirekter Migrationshintergrund","","","",""
"64","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1990","kein Migrationshintergrund","","","",""
"65","1990","direkter Migrationshintergrund","","","",""
"65","1990","indirekter Migrationshintergrund","","","",""
"65","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1990","kein Migrationshintergrund","","","",""
"90","1990","direkter Migrationshintergrund","","","",""
"90","1990","indirekter Migrationshintergrund","","","",""
"90","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1990","kein Migrationshintergrund","","","",""
"98","1990","direkter Migrationshintergrund","","","",""
"98","1990","indirekter Migrationshintergrund","","","",""
"98","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1990","kein Migrationshintergrund","","","",""
"100","1990","direkter Migrationshintergrund","","","",""
"100","1990","indirekter Migrationshintergrund","","","",""
"100","1990","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1991","kein Migrationshintergrund","","","",""
"0","1991","direkter Migrationshintergrund","","","",""
"0","1991","indirekter Migrationshintergrund","","","",""
"0","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1991","kein Migrationshintergrund","621","0.759623707513521","0.729938736542232","0.789308678484811"
"1","1991","direkter Migrationshintergrund","217","0.782773924358709","0.732747208819433","0.832800639897984"
"1","1991","indirekter Migrationshintergrund","21","","",""
"1","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1991","kein Migrationshintergrund","108","0.147955287361458","0.123289896896206","0.17262067782671"
"2","1991","direkter Migrationshintergrund","34","0.142039187938711","0.0996879944577461","0.184390381419675"
"2","1991","indirekter Migrationshintergrund","","","",""
"2","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1991","kein Migrationshintergrund","33","0.0512073029452143","0.0358949061363646","0.066519699754064"
"3","1991","direkter Migrationshintergrund","5","","",""
"3","1991","indirekter Migrationshintergrund","1","","",""
"3","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1991","kein Migrationshintergrund","10","","",""
"4","1991","direkter Migrationshintergrund","2","","",""
"4","1991","indirekter Migrationshintergrund","","","",""
"4","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1991","kein Migrationshintergrund","2","","",""
"5","1991","direkter Migrationshintergrund","1","","",""
"5","1991","indirekter Migrationshintergrund","","","",""
"5","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1991","kein Migrationshintergrund","5","","",""
"6","1991","direkter Migrationshintergrund","1","","",""
"6","1991","indirekter Migrationshintergrund","","","",""
"6","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1991","kein Migrationshintergrund","3","","",""
"7","1991","direkter Migrationshintergrund","1","","",""
"7","1991","indirekter Migrationshintergrund","","","",""
"7","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1991","kein Migrationshintergrund","2","","",""
"8","1991","direkter Migrationshintergrund","","","",""
"8","1991","indirekter Migrationshintergrund","","","",""
"8","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1991","kein Migrationshintergrund","2","","",""
"9","1991","direkter Migrationshintergrund","","","",""
"9","1991","indirekter Migrationshintergrund","","","",""
"9","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1991","kein Migrationshintergrund","3","","",""
"10","1991","direkter Migrationshintergrund","","","",""
"10","1991","indirekter Migrationshintergrund","","","",""
"10","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1991","kein Migrationshintergrund","","","",""
"11","1991","direkter Migrationshintergrund","","","",""
"11","1991","indirekter Migrationshintergrund","","","",""
"11","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1991","kein Migrationshintergrund","1","","",""
"12","1991","direkter Migrationshintergrund","","","",""
"12","1991","indirekter Migrationshintergrund","","","",""
"12","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1991","kein Migrationshintergrund","","","",""
"13","1991","direkter Migrationshintergrund","","","",""
"13","1991","indirekter Migrationshintergrund","","","",""
"13","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1991","kein Migrationshintergrund","1","","",""
"14","1991","direkter Migrationshintergrund","","","",""
"14","1991","indirekter Migrationshintergrund","","","",""
"14","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1991","kein Migrationshintergrund","","","",""
"15","1991","direkter Migrationshintergrund","","","",""
"15","1991","indirekter Migrationshintergrund","","","",""
"15","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1991","kein Migrationshintergrund","","","",""
"16","1991","direkter Migrationshintergrund","","","",""
"16","1991","indirekter Migrationshintergrund","","","",""
"16","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1991","kein Migrationshintergrund","","","",""
"17","1991","direkter Migrationshintergrund","","","",""
"17","1991","indirekter Migrationshintergrund","","","",""
"17","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1991","kein Migrationshintergrund","","","",""
"18","1991","direkter Migrationshintergrund","","","",""
"18","1991","indirekter Migrationshintergrund","","","",""
"18","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1991","kein Migrationshintergrund","","","",""
"19","1991","direkter Migrationshintergrund","","","",""
"19","1991","indirekter Migrationshintergrund","","","",""
"19","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1991","kein Migrationshintergrund","2","","",""
"20","1991","direkter Migrationshintergrund","","","",""
"20","1991","indirekter Migrationshintergrund","","","",""
"20","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1991","kein Migrationshintergrund","","","",""
"21","1991","direkter Migrationshintergrund","","","",""
"21","1991","indirekter Migrationshintergrund","","","",""
"21","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1991","kein Migrationshintergrund","","","",""
"22","1991","direkter Migrationshintergrund","","","",""
"22","1991","indirekter Migrationshintergrund","","","",""
"22","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1991","kein Migrationshintergrund","","","",""
"23","1991","direkter Migrationshintergrund","","","",""
"23","1991","indirekter Migrationshintergrund","","","",""
"23","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1991","kein Migrationshintergrund","1","","",""
"24","1991","direkter Migrationshintergrund","","","",""
"24","1991","indirekter Migrationshintergrund","","","",""
"24","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1991","kein Migrationshintergrund","","","",""
"25","1991","direkter Migrationshintergrund","","","",""
"25","1991","indirekter Migrationshintergrund","","","",""
"25","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1991","kein Migrationshintergrund","","","",""
"26","1991","direkter Migrationshintergrund","","","",""
"26","1991","indirekter Migrationshintergrund","","","",""
"26","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1991","kein Migrationshintergrund","1","","",""
"27","1991","direkter Migrationshintergrund","","","",""
"27","1991","indirekter Migrationshintergrund","","","",""
"27","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1991","kein Migrationshintergrund","","","",""
"28","1991","direkter Migrationshintergrund","","","",""
"28","1991","indirekter Migrationshintergrund","","","",""
"28","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1991","kein Migrationshintergrund","1","","",""
"30","1991","direkter Migrationshintergrund","","","",""
"30","1991","indirekter Migrationshintergrund","","","",""
"30","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1991","kein Migrationshintergrund","","","",""
"31","1991","direkter Migrationshintergrund","","","",""
"31","1991","indirekter Migrationshintergrund","","","",""
"31","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1991","kein Migrationshintergrund","","","",""
"32","1991","direkter Migrationshintergrund","","","",""
"32","1991","indirekter Migrationshintergrund","","","",""
"32","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1991","kein Migrationshintergrund","","","",""
"35","1991","direkter Migrationshintergrund","","","",""
"35","1991","indirekter Migrationshintergrund","","","",""
"35","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1991","kein Migrationshintergrund","","","",""
"36","1991","direkter Migrationshintergrund","","","",""
"36","1991","indirekter Migrationshintergrund","","","",""
"36","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1991","kein Migrationshintergrund","","","",""
"40","1991","direkter Migrationshintergrund","","","",""
"40","1991","indirekter Migrationshintergrund","","","",""
"40","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1991","kein Migrationshintergrund","","","",""
"42","1991","direkter Migrationshintergrund","","","",""
"42","1991","indirekter Migrationshintergrund","","","",""
"42","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1991","kein Migrationshintergrund","","","",""
"45","1991","direkter Migrationshintergrund","","","",""
"45","1991","indirekter Migrationshintergrund","","","",""
"45","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1991","kein Migrationshintergrund","","","",""
"48","1991","direkter Migrationshintergrund","","","",""
"48","1991","indirekter Migrationshintergrund","","","",""
"48","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1991","kein Migrationshintergrund","","","",""
"50","1991","direkter Migrationshintergrund","","","",""
"50","1991","indirekter Migrationshintergrund","","","",""
"50","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1991","kein Migrationshintergrund","","","",""
"51","1991","direkter Migrationshintergrund","","","",""
"51","1991","indirekter Migrationshintergrund","","","",""
"51","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1991","kein Migrationshintergrund","","","",""
"64","1991","direkter Migrationshintergrund","","","",""
"64","1991","indirekter Migrationshintergrund","","","",""
"64","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1991","kein Migrationshintergrund","","","",""
"65","1991","direkter Migrationshintergrund","","","",""
"65","1991","indirekter Migrationshintergrund","","","",""
"65","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1991","kein Migrationshintergrund","","","",""
"90","1991","direkter Migrationshintergrund","","","",""
"90","1991","indirekter Migrationshintergrund","","","",""
"90","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1991","kein Migrationshintergrund","","","",""
"98","1991","direkter Migrationshintergrund","","","",""
"98","1991","indirekter Migrationshintergrund","","","",""
"98","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1991","kein Migrationshintergrund","","","",""
"100","1991","direkter Migrationshintergrund","","","",""
"100","1991","indirekter Migrationshintergrund","","","",""
"100","1991","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1992","kein Migrationshintergrund","","","",""
"0","1992","direkter Migrationshintergrund","","","",""
"0","1992","indirekter Migrationshintergrund","","","",""
"0","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1992","kein Migrationshintergrund","841","0.775736062956185","0.750779490329065","0.800692635583304"
"1","1992","direkter Migrationshintergrund","213","0.803848643013021","0.755489231315538","0.852208054710504"
"1","1992","indirekter Migrationshintergrund","28","","",""
"1","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1992","kein Migrationshintergrund","155","0.146054680069082","0.124923633833915","0.16718572630425"
"2","1992","direkter Migrationshintergrund","36","0.138643087887749","0.0965569676307821","0.180729208144716"
"2","1992","indirekter Migrationshintergrund","5","","",""
"2","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1992","kein Migrationshintergrund","35","0.0434936344511871","0.0312895553923761","0.0556977135099981"
"3","1992","direkter Migrationshintergrund","5","","",""
"3","1992","indirekter Migrationshintergrund","1","","",""
"3","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1992","kein Migrationshintergrund","7","","",""
"4","1992","direkter Migrationshintergrund","3","","",""
"4","1992","indirekter Migrationshintergrund","1","","",""
"4","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1992","kein Migrationshintergrund","9","","",""
"5","1992","direkter Migrationshintergrund","","","",""
"5","1992","indirekter Migrationshintergrund","","","",""
"5","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1992","kein Migrationshintergrund","4","","",""
"6","1992","direkter Migrationshintergrund","","","",""
"6","1992","indirekter Migrationshintergrund","","","",""
"6","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1992","kein Migrationshintergrund","6","","",""
"7","1992","direkter Migrationshintergrund","1","","",""
"7","1992","indirekter Migrationshintergrund","","","",""
"7","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1992","kein Migrationshintergrund","3","","",""
"8","1992","direkter Migrationshintergrund","","","",""
"8","1992","indirekter Migrationshintergrund","","","",""
"8","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1992","kein Migrationshintergrund","1","","",""
"9","1992","direkter Migrationshintergrund","","","",""
"9","1992","indirekter Migrationshintergrund","","","",""
"9","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1992","kein Migrationshintergrund","5","","",""
"10","1992","direkter Migrationshintergrund","","","",""
"10","1992","indirekter Migrationshintergrund","","","",""
"10","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1992","kein Migrationshintergrund","","","",""
"11","1992","direkter Migrationshintergrund","","","",""
"11","1992","indirekter Migrationshintergrund","","","",""
"11","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1992","kein Migrationshintergrund","1","","",""
"12","1992","direkter Migrationshintergrund","1","","",""
"12","1992","indirekter Migrationshintergrund","","","",""
"12","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1992","kein Migrationshintergrund","","","",""
"13","1992","direkter Migrationshintergrund","","","",""
"13","1992","indirekter Migrationshintergrund","","","",""
"13","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1992","kein Migrationshintergrund","","","",""
"14","1992","direkter Migrationshintergrund","","","",""
"14","1992","indirekter Migrationshintergrund","","","",""
"14","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1992","kein Migrationshintergrund","","","",""
"15","1992","direkter Migrationshintergrund","","","",""
"15","1992","indirekter Migrationshintergrund","","","",""
"15","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1992","kein Migrationshintergrund","","","",""
"16","1992","direkter Migrationshintergrund","","","",""
"16","1992","indirekter Migrationshintergrund","","","",""
"16","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1992","kein Migrationshintergrund","","","",""
"17","1992","direkter Migrationshintergrund","","","",""
"17","1992","indirekter Migrationshintergrund","","","",""
"17","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1992","kein Migrationshintergrund","","","",""
"18","1992","direkter Migrationshintergrund","","","",""
"18","1992","indirekter Migrationshintergrund","","","",""
"18","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1992","kein Migrationshintergrund","","","",""
"19","1992","direkter Migrationshintergrund","","","",""
"19","1992","indirekter Migrationshintergrund","","","",""
"19","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1992","kein Migrationshintergrund","","","",""
"20","1992","direkter Migrationshintergrund","","","",""
"20","1992","indirekter Migrationshintergrund","","","",""
"20","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1992","kein Migrationshintergrund","4","","",""
"21","1992","direkter Migrationshintergrund","","","",""
"21","1992","indirekter Migrationshintergrund","","","",""
"21","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1992","kein Migrationshintergrund","","","",""
"22","1992","direkter Migrationshintergrund","","","",""
"22","1992","indirekter Migrationshintergrund","","","",""
