"ple0055","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"40","1991","30-45","direkter Migrationshintergrund","","","",""
"40","1991","30-45","indirekter Migrationshintergrund","","","",""
"40","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1991","46-65","kein Migrationshintergrund","","","",""
"40","1991","46-65","direkter Migrationshintergrund","","","",""
"40","1991","46-65","indirekter Migrationshintergrund","","","",""
"40","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1991","66","kein Migrationshintergrund","","","",""
"40","1991","66","direkter Migrationshintergrund","","","",""
"40","1991","66","indirekter Migrationshintergrund","","","",""
"40","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1991","17-29","kein Migrationshintergrund","","","",""
"42","1991","17-29","direkter Migrationshintergrund","","","",""
"42","1991","17-29","indirekter Migrationshintergrund","","","",""
"42","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1991","30-45","kein Migrationshintergrund","","","",""
"42","1991","30-45","direkter Migrationshintergrund","","","",""
"42","1991","30-45","indirekter Migrationshintergrund","","","",""
"42","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1991","46-65","kein Migrationshintergrund","","","",""
"42","1991","46-65","direkter Migrationshintergrund","","","",""
"42","1991","46-65","indirekter Migrationshintergrund","","","",""
"42","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1991","66","kein Migrationshintergrund","","","",""
"42","1991","66","direkter Migrationshintergrund","","","",""
"42","1991","66","indirekter Migrationshintergrund","","","",""
"42","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1991","17-29","kein Migrationshintergrund","","","",""
"45","1991","17-29","direkter Migrationshintergrund","","","",""
"45","1991","17-29","indirekter Migrationshintergrund","","","",""
"45","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1991","30-45","kein Migrationshintergrund","","","",""
"45","1991","30-45","direkter Migrationshintergrund","","","",""
"45","1991","30-45","indirekter Migrationshintergrund","","","",""
"45","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1991","46-65","kein Migrationshintergrund","","","",""
"45","1991","46-65","direkter Migrationshintergrund","","","",""
"45","1991","46-65","indirekter Migrationshintergrund","","","",""
"45","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1991","66","kein Migrationshintergrund","","","",""
"45","1991","66","direkter Migrationshintergrund","","","",""
"45","1991","66","indirekter Migrationshintergrund","","","",""
"45","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1991","17-29","kein Migrationshintergrund","","","",""
"48","1991","17-29","direkter Migrationshintergrund","","","",""
"48","1991","17-29","indirekter Migrationshintergrund","","","",""
"48","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1991","30-45","kein Migrationshintergrund","","","",""
"48","1991","30-45","direkter Migrationshintergrund","","","",""
"48","1991","30-45","indirekter Migrationshintergrund","","","",""
"48","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1991","46-65","kein Migrationshintergrund","","","",""
"48","1991","46-65","direkter Migrationshintergrund","","","",""
"48","1991","46-65","indirekter Migrationshintergrund","","","",""
"48","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1991","66","kein Migrationshintergrund","","","",""
"48","1991","66","direkter Migrationshintergrund","","","",""
"48","1991","66","indirekter Migrationshintergrund","","","",""
"48","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1991","17-29","kein Migrationshintergrund","","","",""
"50","1991","17-29","direkter Migrationshintergrund","","","",""
"50","1991","17-29","indirekter Migrationshintergrund","","","",""
"50","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1991","30-45","kein Migrationshintergrund","","","",""
"50","1991","30-45","direkter Migrationshintergrund","","","",""
"50","1991","30-45","indirekter Migrationshintergrund","","","",""
"50","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1991","46-65","kein Migrationshintergrund","","","",""
"50","1991","46-65","direkter Migrationshintergrund","","","",""
"50","1991","46-65","indirekter Migrationshintergrund","","","",""
"50","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1991","66","kein Migrationshintergrund","","","",""
"50","1991","66","direkter Migrationshintergrund","","","",""
"50","1991","66","indirekter Migrationshintergrund","","","",""
"50","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1991","17-29","kein Migrationshintergrund","","","",""
"51","1991","17-29","direkter Migrationshintergrund","","","",""
"51","1991","17-29","indirekter Migrationshintergrund","","","",""
"51","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1991","30-45","kein Migrationshintergrund","","","",""
"51","1991","30-45","direkter Migrationshintergrund","","","",""
"51","1991","30-45","indirekter Migrationshintergrund","","","",""
"51","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1991","46-65","kein Migrationshintergrund","","","",""
"51","1991","46-65","direkter Migrationshintergrund","","","",""
"51","1991","46-65","indirekter Migrationshintergrund","","","",""
"51","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1991","66","kein Migrationshintergrund","","","",""
"51","1991","66","direkter Migrationshintergrund","","","",""
"51","1991","66","indirekter Migrationshintergrund","","","",""
"51","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1991","17-29","kein Migrationshintergrund","","","",""
"64","1991","17-29","direkter Migrationshintergrund","","","",""
"64","1991","17-29","indirekter Migrationshintergrund","","","",""
"64","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1991","30-45","kein Migrationshintergrund","","","",""
"64","1991","30-45","direkter Migrationshintergrund","","","",""
"64","1991","30-45","indirekter Migrationshintergrund","","","",""
"64","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1991","46-65","kein Migrationshintergrund","","","",""
"64","1991","46-65","direkter Migrationshintergrund","","","",""
"64","1991","46-65","indirekter Migrationshintergrund","","","",""
"64","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1991","66","kein Migrationshintergrund","","","",""
"64","1991","66","direkter Migrationshintergrund","","","",""
"64","1991","66","indirekter Migrationshintergrund","","","",""
"64","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1991","17-29","kein Migrationshintergrund","","","",""
"65","1991","17-29","direkter Migrationshintergrund","","","",""
"65","1991","17-29","indirekter Migrationshintergrund","","","",""
"65","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1991","30-45","kein Migrationshintergrund","","","",""
"65","1991","30-45","direkter Migrationshintergrund","","","",""
"65","1991","30-45","indirekter Migrationshintergrund","","","",""
"65","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1991","46-65","kein Migrationshintergrund","","","",""
"65","1991","46-65","direkter Migrationshintergrund","","","",""
"65","1991","46-65","indirekter Migrationshintergrund","","","",""
"65","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1991","66","kein Migrationshintergrund","","","",""
"65","1991","66","direkter Migrationshintergrund","","","",""
"65","1991","66","indirekter Migrationshintergrund","","","",""
"65","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1991","17-29","kein Migrationshintergrund","","","",""
"90","1991","17-29","direkter Migrationshintergrund","","","",""
"90","1991","17-29","indirekter Migrationshintergrund","","","",""
"90","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1991","30-45","kein Migrationshintergrund","","","",""
"90","1991","30-45","direkter Migrationshintergrund","","","",""
"90","1991","30-45","indirekter Migrationshintergrund","","","",""
"90","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1991","46-65","kein Migrationshintergrund","","","",""
"90","1991","46-65","direkter Migrationshintergrund","","","",""
"90","1991","46-65","indirekter Migrationshintergrund","","","",""
"90","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1991","66","kein Migrationshintergrund","","","",""
"90","1991","66","direkter Migrationshintergrund","","","",""
"90","1991","66","indirekter Migrationshintergrund","","","",""
"90","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1991","17-29","kein Migrationshintergrund","","","",""
"98","1991","17-29","direkter Migrationshintergrund","","","",""
"98","1991","17-29","indirekter Migrationshintergrund","","","",""
"98","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1991","30-45","kein Migrationshintergrund","","","",""
"98","1991","30-45","direkter Migrationshintergrund","","","",""
"98","1991","30-45","indirekter Migrationshintergrund","","","",""
"98","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1991","46-65","kein Migrationshintergrund","","","",""
"98","1991","46-65","direkter Migrationshintergrund","","","",""
"98","1991","46-65","indirekter Migrationshintergrund","","","",""
"98","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1991","66","kein Migrationshintergrund","","","",""
"98","1991","66","direkter Migrationshintergrund","","","",""
"98","1991","66","indirekter Migrationshintergrund","","","",""
"98","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1991","17-29","kein Migrationshintergrund","","","",""
"100","1991","17-29","direkter Migrationshintergrund","","","",""
"100","1991","17-29","indirekter Migrationshintergrund","","","",""
"100","1991","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1991","30-45","kein Migrationshintergrund","","","",""
"100","1991","30-45","direkter Migrationshintergrund","","","",""
"100","1991","30-45","indirekter Migrationshintergrund","","","",""
"100","1991","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1991","46-65","kein Migrationshintergrund","","","",""
"100","1991","46-65","direkter Migrationshintergrund","","","",""
"100","1991","46-65","indirekter Migrationshintergrund","","","",""
"100","1991","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1991","66","kein Migrationshintergrund","","","",""
"100","1991","66","direkter Migrationshintergrund","","","",""
"100","1991","66","indirekter Migrationshintergrund","","","",""
"100","1991","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1992","17-29","kein Migrationshintergrund","","","",""
"0","1992","17-29","direkter Migrationshintergrund","","","",""
"0","1992","17-29","indirekter Migrationshintergrund","","","",""
"0","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1992","30-45","kein Migrationshintergrund","","","",""
"0","1992","30-45","direkter Migrationshintergrund","","","",""
"0","1992","30-45","indirekter Migrationshintergrund","","","",""
"0","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1992","46-65","kein Migrationshintergrund","","","",""
"0","1992","46-65","direkter Migrationshintergrund","","","",""
"0","1992","46-65","indirekter Migrationshintergrund","","","",""
"0","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1992","66","kein Migrationshintergrund","","","",""
"0","1992","66","direkter Migrationshintergrund","","","",""
"0","1992","66","indirekter Migrationshintergrund","","","",""
"0","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1992","17-29","kein Migrationshintergrund","239","0.842538185182162","0.799721985635514","0.88535438472881"
"1","1992","17-29","direkter Migrationshintergrund","60","0.812111094845757","0.718577208563542","0.905644981127973"
"1","1992","17-29","indirekter Migrationshintergrund","25","","",""
"1","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1992","30-45","kein Migrationshintergrund","227","0.800256716586869","0.753839786129552","0.846673647044185"
"1","1992","30-45","direkter Migrationshintergrund","70","0.884104400902876","0.813960753321616","0.954248048484135"
"1","1992","30-45","indirekter Migrationshintergrund","2","","",""
"1","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1992","46-65","kein Migrationshintergrund","207","0.764831140417831","0.714522862072252","0.815139418763409"
"1","1992","46-65","direkter Migrationshintergrund","71","0.769025910251563","0.684718724415336","0.853333096087789"
"1","1992","46-65","indirekter Migrationshintergrund","","","",""
"1","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1992","66","kein Migrationshintergrund","","","",""
"1","1992","66","direkter Migrationshintergrund","","","",""
"1","1992","66","indirekter Migrationshintergrund","","","",""
"1","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1992","17-29","kein Migrationshintergrund","25","","",""
"2","1992","17-29","direkter Migrationshintergrund","4","","",""
"2","1992","17-29","indirekter Migrationshintergrund","4","","",""
"2","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1992","30-45","kein Migrationshintergrund","34","0.109023950743642","0.0728396958787948","0.14520820560849"
"2","1992","30-45","direkter Migrationshintergrund","8","","",""
"2","1992","30-45","indirekter Migrationshintergrund","","","",""
"2","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1992","46-65","kein Migrationshintergrund","42","0.136437164573685","0.0957197604908511","0.17715456865652"
"2","1992","46-65","direkter Migrationshintergrund","22","","",""
"2","1992","46-65","indirekter Migrationshintergrund","","","",""
"2","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1992","66","kein Migrationshintergrund","","","",""
"2","1992","66","direkter Migrationshintergrund","","","",""
"2","1992","66","indirekter Migrationshintergrund","","","",""
"2","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1992","17-29","kein Migrationshintergrund","7","","",""
"3","1992","17-29","direkter Migrationshintergrund","2","","",""
"3","1992","17-29","indirekter Migrationshintergrund","","","",""
"3","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1992","30-45","kein Migrationshintergrund","9","","",""
"3","1992","30-45","direkter Migrationshintergrund","1","","",""
"3","1992","30-45","indirekter Migrationshintergrund","1","","",""
"3","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1992","46-65","kein Migrationshintergrund","11","","",""
"3","1992","46-65","direkter Migrationshintergrund","1","","",""
"3","1992","46-65","indirekter Migrationshintergrund","","","",""
"3","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1992","66","kein Migrationshintergrund","","","",""
"3","1992","66","direkter Migrationshintergrund","","","",""
"3","1992","66","indirekter Migrationshintergrund","","","",""
"3","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1992","17-29","kein Migrationshintergrund","1","","",""
"4","1992","17-29","direkter Migrationshintergrund","1","","",""
"4","1992","17-29","indirekter Migrationshintergrund","1","","",""
"4","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1992","30-45","kein Migrationshintergrund","1","","",""
"4","1992","30-45","direkter Migrationshintergrund","1","","",""
"4","1992","30-45","indirekter Migrationshintergrund","","","",""
"4","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1992","46-65","kein Migrationshintergrund","2","","",""
"4","1992","46-65","direkter Migrationshintergrund","1","","",""
"4","1992","46-65","indirekter Migrationshintergrund","","","",""
"4","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1992","66","kein Migrationshintergrund","","","",""
"4","1992","66","direkter Migrationshintergrund","","","",""
"4","1992","66","indirekter Migrationshintergrund","","","",""
"4","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1992","17-29","kein Migrationshintergrund","2","","",""
"5","1992","17-29","direkter Migrationshintergrund","","","",""
"5","1992","17-29","indirekter Migrationshintergrund","","","",""
"5","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1992","30-45","kein Migrationshintergrund","4","","",""
"5","1992","30-45","direkter Migrationshintergrund","","","",""
"5","1992","30-45","indirekter Migrationshintergrund","","","",""
"5","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1992","46-65","kein Migrationshintergrund","3","","",""
"5","1992","46-65","direkter Migrationshintergrund","","","",""
"5","1992","46-65","indirekter Migrationshintergrund","","","",""
"5","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1992","66","kein Migrationshintergrund","","","",""
"5","1992","66","direkter Migrationshintergrund","","","",""
"5","1992","66","indirekter Migrationshintergrund","","","",""
"5","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1992","17-29","kein Migrationshintergrund","2","","",""
"6","1992","17-29","direkter Migrationshintergrund","","","",""
"6","1992","17-29","indirekter Migrationshintergrund","","","",""
"6","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1992","30-45","kein Migrationshintergrund","","","",""
"6","1992","30-45","direkter Migrationshintergrund","","","",""
"6","1992","30-45","indirekter Migrationshintergrund","","","",""
"6","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1992","46-65","kein Migrationshintergrund","1","","",""
"6","1992","46-65","direkter Migrationshintergrund","","","",""
"6","1992","46-65","indirekter Migrationshintergrund","","","",""
"6","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1992","66","kein Migrationshintergrund","","","",""
"6","1992","66","direkter Migrationshintergrund","","","",""
"6","1992","66","indirekter Migrationshintergrund","","","",""
"6","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1992","17-29","kein Migrationshintergrund","1","","",""
"7","1992","17-29","direkter Migrationshintergrund","","","",""
"7","1992","17-29","indirekter Migrationshintergrund","","","",""
"7","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1992","30-45","kein Migrationshintergrund","3","","",""
"7","1992","30-45","direkter Migrationshintergrund","","","",""
"7","1992","30-45","indirekter Migrationshintergrund","","","",""
"7","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1992","46-65","kein Migrationshintergrund","1","","",""
"7","1992","46-65","direkter Migrationshintergrund","1","","",""
"7","1992","46-65","indirekter Migrationshintergrund","","","",""
"7","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1992","66","kein Migrationshintergrund","","","",""
"7","1992","66","direkter Migrationshintergrund","","","",""
"7","1992","66","indirekter Migrationshintergrund","","","",""
"7","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1992","17-29","kein Migrationshintergrund","","","",""
"8","1992","17-29","direkter Migrationshintergrund","","","",""
"8","1992","17-29","indirekter Migrationshintergrund","","","",""
"8","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1992","30-45","kein Migrationshintergrund","2","","",""
"8","1992","30-45","direkter Migrationshintergrund","","","",""
"8","1992","30-45","indirekter Migrationshintergrund","","","",""
"8","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1992","46-65","kein Migrationshintergrund","1","","",""
"8","1992","46-65","direkter Migrationshintergrund","","","",""
"8","1992","46-65","indirekter Migrationshintergrund","","","",""
"8","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1992","66","kein Migrationshintergrund","","","",""
"8","1992","66","direkter Migrationshintergrund","","","",""
"8","1992","66","indirekter Migrationshintergrund","","","",""
"8","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1992","17-29","kein Migrationshintergrund","","","",""
"9","1992","17-29","direkter Migrationshintergrund","","","",""
"9","1992","17-29","indirekter Migrationshintergrund","","","",""
"9","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1992","30-45","kein Migrationshintergrund","","","",""
"9","1992","30-45","direkter Migrationshintergrund","","","",""
"9","1992","30-45","indirekter Migrationshintergrund","","","",""
"9","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1992","46-65","kein Migrationshintergrund","1","","",""
"9","1992","46-65","direkter Migrationshintergrund","","","",""
"9","1992","46-65","indirekter Migrationshintergrund","","","",""
"9","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1992","66","kein Migrationshintergrund","","","",""
"9","1992","66","direkter Migrationshintergrund","","","",""
"9","1992","66","indirekter Migrationshintergrund","","","",""
"9","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1992","17-29","kein Migrationshintergrund","1","","",""
"10","1992","17-29","direkter Migrationshintergrund","","","",""
"10","1992","17-29","indirekter Migrationshintergrund","","","",""
"10","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1992","30-45","kein Migrationshintergrund","2","","",""
"10","1992","30-45","direkter Migrationshintergrund","","","",""
"10","1992","30-45","indirekter Migrationshintergrund","","","",""
"10","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1992","46-65","kein Migrationshintergrund","1","","",""
"10","1992","46-65","direkter Migrationshintergrund","","","",""
"10","1992","46-65","indirekter Migrationshintergrund","","","",""
"10","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1992","66","kein Migrationshintergrund","","","",""
"10","1992","66","direkter Migrationshintergrund","","","",""
"10","1992","66","indirekter Migrationshintergrund","","","",""
"10","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1992","17-29","kein Migrationshintergrund","","","",""
"11","1992","17-29","direkter Migrationshintergrund","","","",""
"11","1992","17-29","indirekter Migrationshintergrund","","","",""
"11","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1992","30-45","kein Migrationshintergrund","","","",""
"11","1992","30-45","direkter Migrationshintergrund","","","",""
"11","1992","30-45","indirekter Migrationshintergrund","","","",""
"11","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1992","46-65","kein Migrationshintergrund","","","",""
"11","1992","46-65","direkter Migrationshintergrund","","","",""
"11","1992","46-65","indirekter Migrationshintergrund","","","",""
"11","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1992","66","kein Migrationshintergrund","","","",""
"11","1992","66","direkter Migrationshintergrund","","","",""
"11","1992","66","indirekter Migrationshintergrund","","","",""
"11","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1992","17-29","kein Migrationshintergrund","","","",""
"12","1992","17-29","direkter Migrationshintergrund","","","",""
"12","1992","17-29","indirekter Migrationshintergrund","","","",""
"12","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1992","30-45","kein Migrationshintergrund","1","","",""
"12","1992","30-45","direkter Migrationshintergrund","","","",""
"12","1992","30-45","indirekter Migrationshintergrund","","","",""
"12","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1992","46-65","kein Migrationshintergrund","","","",""
"12","1992","46-65","direkter Migrationshintergrund","","","",""
"12","1992","46-65","indirekter Migrationshintergrund","","","",""
"12","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1992","66","kein Migrationshintergrund","","","",""
"12","1992","66","direkter Migrationshintergrund","","","",""
"12","1992","66","indirekter Migrationshintergrund","","","",""
"12","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1992","17-29","kein Migrationshintergrund","","","",""
"13","1992","17-29","direkter Migrationshintergrund","","","",""
"13","1992","17-29","indirekter Migrationshintergrund","","","",""
"13","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1992","30-45","kein Migrationshintergrund","","","",""
"13","1992","30-45","direkter Migrationshintergrund","","","",""
"13","1992","30-45","indirekter Migrationshintergrund","","","",""
"13","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1992","46-65","kein Migrationshintergrund","","","",""
"13","1992","46-65","direkter Migrationshintergrund","","","",""
"13","1992","46-65","indirekter Migrationshintergrund","","","",""
"13","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1992","66","kein Migrationshintergrund","","","",""
"13","1992","66","direkter Migrationshintergrund","","","",""
"13","1992","66","indirekter Migrationshintergrund","","","",""
"13","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1992","17-29","kein Migrationshintergrund","","","",""
"14","1992","17-29","direkter Migrationshintergrund","","","",""
"14","1992","17-29","indirekter Migrationshintergrund","","","",""
"14","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1992","30-45","kein Migrationshintergrund","","","",""
"14","1992","30-45","direkter Migrationshintergrund","","","",""
"14","1992","30-45","indirekter Migrationshintergrund","","","",""
"14","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1992","46-65","kein Migrationshintergrund","","","",""
"14","1992","46-65","direkter Migrationshintergrund","","","",""
"14","1992","46-65","indirekter Migrationshintergrund","","","",""
"14","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1992","66","kein Migrationshintergrund","","","",""
"14","1992","66","direkter Migrationshintergrund","","","",""
"14","1992","66","indirekter Migrationshintergrund","","","",""
"14","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1992","17-29","kein Migrationshintergrund","","","",""
"15","1992","17-29","direkter Migrationshintergrund","","","",""
"15","1992","17-29","indirekter Migrationshintergrund","","","",""
"15","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1992","30-45","kein Migrationshintergrund","","","",""
"15","1992","30-45","direkter Migrationshintergrund","","","",""
"15","1992","30-45","indirekter Migrationshintergrund","","","",""
"15","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1992","46-65","kein Migrationshintergrund","","","",""
"15","1992","46-65","direkter Migrationshintergrund","","","",""
"15","1992","46-65","indirekter Migrationshintergrund","","","",""
"15","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1992","66","kein Migrationshintergrund","","","",""
"15","1992","66","direkter Migrationshintergrund","","","",""
"15","1992","66","indirekter Migrationshintergrund","","","",""
"15","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1992","17-29","kein Migrationshintergrund","","","",""
"16","1992","17-29","direkter Migrationshintergrund","","","",""
"16","1992","17-29","indirekter Migrationshintergrund","","","",""
"16","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1992","30-45","kein Migrationshintergrund","","","",""
"16","1992","30-45","direkter Migrationshintergrund","","","",""
"16","1992","30-45","indirekter Migrationshintergrund","","","",""
"16","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1992","46-65","kein Migrationshintergrund","","","",""
"16","1992","46-65","direkter Migrationshintergrund","","","",""
"16","1992","46-65","indirekter Migrationshintergrund","","","",""
"16","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1992","66","kein Migrationshintergrund","","","",""
"16","1992","66","direkter Migrationshintergrund","","","",""
"16","1992","66","indirekter Migrationshintergrund","","","",""
"16","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1992","17-29","kein Migrationshintergrund","","","",""
"17","1992","17-29","direkter Migrationshintergrund","","","",""
"17","1992","17-29","indirekter Migrationshintergrund","","","",""
"17","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1992","30-45","kein Migrationshintergrund","","","",""
"17","1992","30-45","direkter Migrationshintergrund","","","",""
"17","1992","30-45","indirekter Migrationshintergrund","","","",""
"17","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1992","46-65","kein Migrationshintergrund","","","",""
"17","1992","46-65","direkter Migrationshintergrund","","","",""
"17","1992","46-65","indirekter Migrationshintergrund","","","",""
"17","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1992","66","kein Migrationshintergrund","","","",""
"17","1992","66","direkter Migrationshintergrund","","","",""
"17","1992","66","indirekter Migrationshintergrund","","","",""
"17","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1992","17-29","kein Migrationshintergrund","","","",""
"18","1992","17-29","direkter Migrationshintergrund","","","",""
"18","1992","17-29","indirekter Migrationshintergrund","","","",""
"18","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1992","30-45","kein Migrationshintergrund","","","",""
"18","1992","30-45","direkter Migrationshintergrund","","","",""
