"ple0055","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"26","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"27","1988","kein Migrationshintergrund","maennlich","","","",""
"27","1988","kein Migrationshintergrund","weiblich","","","",""
"27","1988","direkter Migrationshintergrund","maennlich","","","",""
"27","1988","direkter Migrationshintergrund","weiblich","","","",""
"27","1988","indirekter Migrationshintergrund","maennlich","","","",""
"27","1988","indirekter Migrationshintergrund","weiblich","","","",""
"27","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"27","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"28","1988","kein Migrationshintergrund","maennlich","2","","",""
"28","1988","kein Migrationshintergrund","weiblich","","","",""
"28","1988","direkter Migrationshintergrund","maennlich","","","",""
"28","1988","direkter Migrationshintergrund","weiblich","","","",""
"28","1988","indirekter Migrationshintergrund","maennlich","","","",""
"28","1988","indirekter Migrationshintergrund","weiblich","","","",""
"28","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"28","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"30","1988","kein Migrationshintergrund","maennlich","1","","",""
"30","1988","kein Migrationshintergrund","weiblich","","","",""
"30","1988","direkter Migrationshintergrund","maennlich","","","",""
"30","1988","direkter Migrationshintergrund","weiblich","","","",""
"30","1988","indirekter Migrationshintergrund","maennlich","","","",""
"30","1988","indirekter Migrationshintergrund","weiblich","","","",""
"30","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"30","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"31","1988","kein Migrationshintergrund","maennlich","","","",""
"31","1988","kein Migrationshintergrund","weiblich","","","",""
"31","1988","direkter Migrationshintergrund","maennlich","","","",""
"31","1988","direkter Migrationshintergrund","weiblich","","","",""
"31","1988","indirekter Migrationshintergrund","maennlich","","","",""
"31","1988","indirekter Migrationshintergrund","weiblich","","","",""
"31","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"31","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"32","1988","kein Migrationshintergrund","maennlich","","","",""
"32","1988","kein Migrationshintergrund","weiblich","","","",""
"32","1988","direkter Migrationshintergrund","maennlich","","","",""
"32","1988","direkter Migrationshintergrund","weiblich","","","",""
"32","1988","indirekter Migrationshintergrund","maennlich","","","",""
"32","1988","indirekter Migrationshintergrund","weiblich","","","",""
"32","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"32","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"35","1988","kein Migrationshintergrund","maennlich","","","",""
"35","1988","kein Migrationshintergrund","weiblich","1","","",""
"35","1988","direkter Migrationshintergrund","maennlich","","","",""
"35","1988","direkter Migrationshintergrund","weiblich","","","",""
"35","1988","indirekter Migrationshintergrund","maennlich","","","",""
"35","1988","indirekter Migrationshintergrund","weiblich","","","",""
"35","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"35","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"36","1988","kein Migrationshintergrund","maennlich","","","",""
"36","1988","kein Migrationshintergrund","weiblich","","","",""
"36","1988","direkter Migrationshintergrund","maennlich","","","",""
"36","1988","direkter Migrationshintergrund","weiblich","","","",""
"36","1988","indirekter Migrationshintergrund","maennlich","","","",""
"36","1988","indirekter Migrationshintergrund","weiblich","","","",""
"36","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"36","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"40","1988","kein Migrationshintergrund","maennlich","","","",""
"40","1988","kein Migrationshintergrund","weiblich","","","",""
"40","1988","direkter Migrationshintergrund","maennlich","","","",""
"40","1988","direkter Migrationshintergrund","weiblich","","","",""
"40","1988","indirekter Migrationshintergrund","maennlich","","","",""
"40","1988","indirekter Migrationshintergrund","weiblich","","","",""
"40","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"40","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"42","1988","kein Migrationshintergrund","maennlich","","","",""
"42","1988","kein Migrationshintergrund","weiblich","","","",""
"42","1988","direkter Migrationshintergrund","maennlich","","","",""
"42","1988","direkter Migrationshintergrund","weiblich","","","",""
"42","1988","indirekter Migrationshintergrund","maennlich","","","",""
"42","1988","indirekter Migrationshintergrund","weiblich","","","",""
"42","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"42","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"45","1988","kein Migrationshintergrund","maennlich","","","",""
"45","1988","kein Migrationshintergrund","weiblich","","","",""
"45","1988","direkter Migrationshintergrund","maennlich","","","",""
"45","1988","direkter Migrationshintergrund","weiblich","","","",""
"45","1988","indirekter Migrationshintergrund","maennlich","","","",""
"45","1988","indirekter Migrationshintergrund","weiblich","","","",""
"45","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"45","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"48","1988","kein Migrationshintergrund","maennlich","","","",""
"48","1988","kein Migrationshintergrund","weiblich","","","",""
"48","1988","direkter Migrationshintergrund","maennlich","","","",""
"48","1988","direkter Migrationshintergrund","weiblich","","","",""
"48","1988","indirekter Migrationshintergrund","maennlich","","","",""
"48","1988","indirekter Migrationshintergrund","weiblich","","","",""
"48","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"48","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"50","1988","kein Migrationshintergrund","maennlich","","","",""
"50","1988","kein Migrationshintergrund","weiblich","","","",""
"50","1988","direkter Migrationshintergrund","maennlich","","","",""
"50","1988","direkter Migrationshintergrund","weiblich","","","",""
"50","1988","indirekter Migrationshintergrund","maennlich","","","",""
"50","1988","indirekter Migrationshintergrund","weiblich","","","",""
"50","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"50","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"51","1988","kein Migrationshintergrund","maennlich","","","",""
"51","1988","kein Migrationshintergrund","weiblich","","","",""
"51","1988","direkter Migrationshintergrund","maennlich","","","",""
"51","1988","direkter Migrationshintergrund","weiblich","","","",""
"51","1988","indirekter Migrationshintergrund","maennlich","","","",""
"51","1988","indirekter Migrationshintergrund","weiblich","","","",""
"51","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"51","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"64","1988","kein Migrationshintergrund","maennlich","","","",""
"64","1988","kein Migrationshintergrund","weiblich","","","",""
"64","1988","direkter Migrationshintergrund","maennlich","","","",""
"64","1988","direkter Migrationshintergrund","weiblich","","","",""
"64","1988","indirekter Migrationshintergrund","maennlich","","","",""
"64","1988","indirekter Migrationshintergrund","weiblich","","","",""
"64","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"64","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"65","1988","kein Migrationshintergrund","maennlich","","","",""
"65","1988","kein Migrationshintergrund","weiblich","","","",""
"65","1988","direkter Migrationshintergrund","maennlich","","","",""
"65","1988","direkter Migrationshintergrund","weiblich","","","",""
"65","1988","indirekter Migrationshintergrund","maennlich","","","",""
"65","1988","indirekter Migrationshintergrund","weiblich","","","",""
"65","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"65","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"90","1988","kein Migrationshintergrund","maennlich","","","",""
"90","1988","kein Migrationshintergrund","weiblich","","","",""
"90","1988","direkter Migrationshintergrund","maennlich","","","",""
"90","1988","direkter Migrationshintergrund","weiblich","","","",""
"90","1988","indirekter Migrationshintergrund","maennlich","","","",""
"90","1988","indirekter Migrationshintergrund","weiblich","","","",""
"90","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"90","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"98","1988","kein Migrationshintergrund","maennlich","","","",""
"98","1988","kein Migrationshintergrund","weiblich","","","",""
"98","1988","direkter Migrationshintergrund","maennlich","","","",""
"98","1988","direkter Migrationshintergrund","weiblich","","","",""
"98","1988","indirekter Migrationshintergrund","maennlich","","","",""
"98","1988","indirekter Migrationshintergrund","weiblich","","","",""
"98","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"98","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"100","1988","kein Migrationshintergrund","maennlich","","","",""
"100","1988","kein Migrationshintergrund","weiblich","","","",""
"100","1988","direkter Migrationshintergrund","maennlich","","","",""
"100","1988","direkter Migrationshintergrund","weiblich","","","",""
"100","1988","indirekter Migrationshintergrund","maennlich","","","",""
"100","1988","indirekter Migrationshintergrund","weiblich","","","",""
"100","1988","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"100","1988","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"0","1989","kein Migrationshintergrund","maennlich","","","",""
"0","1989","kein Migrationshintergrund","weiblich","","","",""
"0","1989","direkter Migrationshintergrund","maennlich","","","",""
"0","1989","direkter Migrationshintergrund","weiblich","","","",""
"0","1989","indirekter Migrationshintergrund","maennlich","","","",""
"0","1989","indirekter Migrationshintergrund","weiblich","","","",""
"0","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"0","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"1","1989","kein Migrationshintergrund","maennlich","228","0.777042818141765","0.728634261975449","0.82545137430808"
"1","1989","kein Migrationshintergrund","weiblich","372","0.803242998730364","0.767109485769504","0.839376511691225"
"1","1989","direkter Migrationshintergrund","maennlich","88","0.725167248571084","0.642117191506929","0.808217305635239"
"1","1989","direkter Migrationshintergrund","weiblich","142","0.824204396683611","0.765769032257297","0.882639761109925"
"1","1989","indirekter Migrationshintergrund","maennlich","9","","",""
"1","1989","indirekter Migrationshintergrund","weiblich","10","","",""
"1","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"1","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"2","1989","kein Migrationshintergrund","maennlich","35","0.140125115349807","0.0997545766475175","0.180495654052097"
"2","1989","kein Migrationshintergrund","weiblich","62","0.12975539385688","0.0992128648651698","0.160297922848591"
"2","1989","direkter Migrationshintergrund","maennlich","17","","",""
"2","1989","direkter Migrationshintergrund","weiblich","12","","",""
"2","1989","indirekter Migrationshintergrund","maennlich","","","",""
"2","1989","indirekter Migrationshintergrund","weiblich","2","","",""
"2","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"2","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"3","1989","kein Migrationshintergrund","maennlich","9","","",""
"3","1989","kein Migrationshintergrund","weiblich","17","","",""
"3","1989","direkter Migrationshintergrund","maennlich","3","","",""
"3","1989","direkter Migrationshintergrund","weiblich","6","","",""
"3","1989","indirekter Migrationshintergrund","maennlich","","","",""
"3","1989","indirekter Migrationshintergrund","weiblich","1","","",""
"3","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"3","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"4","1989","kein Migrationshintergrund","maennlich","5","","",""
"4","1989","kein Migrationshintergrund","weiblich","2","","",""
"4","1989","direkter Migrationshintergrund","maennlich","","","",""
"4","1989","direkter Migrationshintergrund","weiblich","2","","",""
"4","1989","indirekter Migrationshintergrund","maennlich","","","",""
"4","1989","indirekter Migrationshintergrund","weiblich","","","",""
"4","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"4","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"5","1989","kein Migrationshintergrund","maennlich","1","","",""
"5","1989","kein Migrationshintergrund","weiblich","1","","",""
"5","1989","direkter Migrationshintergrund","maennlich","1","","",""
"5","1989","direkter Migrationshintergrund","weiblich","1","","",""
"5","1989","indirekter Migrationshintergrund","maennlich","","","",""
"5","1989","indirekter Migrationshintergrund","weiblich","","","",""
"5","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"5","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"6","1989","kein Migrationshintergrund","maennlich","2","","",""
"6","1989","kein Migrationshintergrund","weiblich","4","","",""
"6","1989","direkter Migrationshintergrund","maennlich","","","",""
"6","1989","direkter Migrationshintergrund","weiblich","","","",""
"6","1989","indirekter Migrationshintergrund","maennlich","","","",""
"6","1989","indirekter Migrationshintergrund","weiblich","","","",""
"6","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"6","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"7","1989","kein Migrationshintergrund","maennlich","","","",""
"7","1989","kein Migrationshintergrund","weiblich","1","","",""
"7","1989","direkter Migrationshintergrund","maennlich","","","",""
"7","1989","direkter Migrationshintergrund","weiblich","","","",""
"7","1989","indirekter Migrationshintergrund","maennlich","","","",""
"7","1989","indirekter Migrationshintergrund","weiblich","","","",""
"7","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"7","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"8","1989","kein Migrationshintergrund","maennlich","1","","",""
"8","1989","kein Migrationshintergrund","weiblich","1","","",""
"8","1989","direkter Migrationshintergrund","maennlich","","","",""
"8","1989","direkter Migrationshintergrund","weiblich","","","",""
"8","1989","indirekter Migrationshintergrund","maennlich","","","",""
"8","1989","indirekter Migrationshintergrund","weiblich","","","",""
"8","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"8","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"9","1989","kein Migrationshintergrund","maennlich","","","",""
"9","1989","kein Migrationshintergrund","weiblich","","","",""
"9","1989","direkter Migrationshintergrund","maennlich","","","",""
"9","1989","direkter Migrationshintergrund","weiblich","","","",""
"9","1989","indirekter Migrationshintergrund","maennlich","","","",""
"9","1989","indirekter Migrationshintergrund","weiblich","","","",""
"9","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"9","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"10","1989","kein Migrationshintergrund","maennlich","","","",""
"10","1989","kein Migrationshintergrund","weiblich","1","","",""
"10","1989","direkter Migrationshintergrund","maennlich","","","",""
"10","1989","direkter Migrationshintergrund","weiblich","","","",""
"10","1989","indirekter Migrationshintergrund","maennlich","","","",""
"10","1989","indirekter Migrationshintergrund","weiblich","","","",""
"10","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"10","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"11","1989","kein Migrationshintergrund","maennlich","","","",""
"11","1989","kein Migrationshintergrund","weiblich","1","","",""
"11","1989","direkter Migrationshintergrund","maennlich","","","",""
"11","1989","direkter Migrationshintergrund","weiblich","","","",""
"11","1989","indirekter Migrationshintergrund","maennlich","","","",""
"11","1989","indirekter Migrationshintergrund","weiblich","","","",""
"11","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"11","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"12","1989","kein Migrationshintergrund","maennlich","","","",""
"12","1989","kein Migrationshintergrund","weiblich","","","",""
"12","1989","direkter Migrationshintergrund","maennlich","","","",""
"12","1989","direkter Migrationshintergrund","weiblich","","","",""
"12","1989","indirekter Migrationshintergrund","maennlich","","","",""
"12","1989","indirekter Migrationshintergrund","weiblich","","","",""
"12","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"12","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"13","1989","kein Migrationshintergrund","maennlich","","","",""
"13","1989","kein Migrationshintergrund","weiblich","","","",""
"13","1989","direkter Migrationshintergrund","maennlich","","","",""
"13","1989","direkter Migrationshintergrund","weiblich","","","",""
"13","1989","indirekter Migrationshintergrund","maennlich","","","",""
"13","1989","indirekter Migrationshintergrund","weiblich","","","",""
"13","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"13","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"14","1989","kein Migrationshintergrund","maennlich","","","",""
"14","1989","kein Migrationshintergrund","weiblich","","","",""
"14","1989","direkter Migrationshintergrund","maennlich","2","","",""
"14","1989","direkter Migrationshintergrund","weiblich","","","",""
"14","1989","indirekter Migrationshintergrund","maennlich","","","",""
"14","1989","indirekter Migrationshintergrund","weiblich","","","",""
"14","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"14","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"15","1989","kein Migrationshintergrund","maennlich","","","",""
"15","1989","kein Migrationshintergrund","weiblich","","","",""
"15","1989","direkter Migrationshintergrund","maennlich","","","",""
"15","1989","direkter Migrationshintergrund","weiblich","","","",""
"15","1989","indirekter Migrationshintergrund","maennlich","","","",""
"15","1989","indirekter Migrationshintergrund","weiblich","","","",""
"15","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"15","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"16","1989","kein Migrationshintergrund","maennlich","","","",""
"16","1989","kein Migrationshintergrund","weiblich","","","",""
"16","1989","direkter Migrationshintergrund","maennlich","","","",""
"16","1989","direkter Migrationshintergrund","weiblich","","","",""
"16","1989","indirekter Migrationshintergrund","maennlich","","","",""
"16","1989","indirekter Migrationshintergrund","weiblich","","","",""
"16","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"16","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"17","1989","kein Migrationshintergrund","maennlich","","","",""
"17","1989","kein Migrationshintergrund","weiblich","","","",""
"17","1989","direkter Migrationshintergrund","maennlich","","","",""
"17","1989","direkter Migrationshintergrund","weiblich","","","",""
"17","1989","indirekter Migrationshintergrund","maennlich","","","",""
"17","1989","indirekter Migrationshintergrund","weiblich","","","",""
"17","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"17","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"18","1989","kein Migrationshintergrund","maennlich","","","",""
"18","1989","kein Migrationshintergrund","weiblich","","","",""
"18","1989","direkter Migrationshintergrund","maennlich","","","",""
"18","1989","direkter Migrationshintergrund","weiblich","","","",""
"18","1989","indirekter Migrationshintergrund","maennlich","","","",""
"18","1989","indirekter Migrationshintergrund","weiblich","","","",""
"18","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"18","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"19","1989","kein Migrationshintergrund","maennlich","","","",""
"19","1989","kein Migrationshintergrund","weiblich","","","",""
"19","1989","direkter Migrationshintergrund","maennlich","","","",""
"19","1989","direkter Migrationshintergrund","weiblich","","","",""
"19","1989","indirekter Migrationshintergrund","maennlich","","","",""
"19","1989","indirekter Migrationshintergrund","weiblich","","","",""
"19","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"19","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"20","1989","kein Migrationshintergrund","maennlich","","","",""
"20","1989","kein Migrationshintergrund","weiblich","","","",""
"20","1989","direkter Migrationshintergrund","maennlich","","","",""
"20","1989","direkter Migrationshintergrund","weiblich","","","",""
"20","1989","indirekter Migrationshintergrund","maennlich","","","",""
"20","1989","indirekter Migrationshintergrund","weiblich","","","",""
"20","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"20","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"21","1989","kein Migrationshintergrund","maennlich","1","","",""
"21","1989","kein Migrationshintergrund","weiblich","1","","",""
"21","1989","direkter Migrationshintergrund","maennlich","","","",""
"21","1989","direkter Migrationshintergrund","weiblich","","","",""
"21","1989","indirekter Migrationshintergrund","maennlich","","","",""
"21","1989","indirekter Migrationshintergrund","weiblich","","","",""
"21","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"21","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"22","1989","kein Migrationshintergrund","maennlich","","","",""
"22","1989","kein Migrationshintergrund","weiblich","","","",""
"22","1989","direkter Migrationshintergrund","maennlich","","","",""
"22","1989","direkter Migrationshintergrund","weiblich","","","",""
"22","1989","indirekter Migrationshintergrund","maennlich","","","",""
"22","1989","indirekter Migrationshintergrund","weiblich","","","",""
"22","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"22","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"23","1989","kein Migrationshintergrund","maennlich","","","",""
"23","1989","kein Migrationshintergrund","weiblich","","","",""
"23","1989","direkter Migrationshintergrund","maennlich","","","",""
"23","1989","direkter Migrationshintergrund","weiblich","","","",""
"23","1989","indirekter Migrationshintergrund","maennlich","","","",""
"23","1989","indirekter Migrationshintergrund","weiblich","","","",""
"23","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"23","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"24","1989","kein Migrationshintergrund","maennlich","","","",""
"24","1989","kein Migrationshintergrund","weiblich","","","",""
"24","1989","direkter Migrationshintergrund","maennlich","","","",""
"24","1989","direkter Migrationshintergrund","weiblich","","","",""
"24","1989","indirekter Migrationshintergrund","maennlich","","","",""
"24","1989","indirekter Migrationshintergrund","weiblich","","","",""
"24","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"24","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"25","1989","kein Migrationshintergrund","maennlich","","","",""
"25","1989","kein Migrationshintergrund","weiblich","1","","",""
"25","1989","direkter Migrationshintergrund","maennlich","","","",""
"25","1989","direkter Migrationshintergrund","weiblich","","","",""
"25","1989","indirekter Migrationshintergrund","maennlich","","","",""
"25","1989","indirekter Migrationshintergrund","weiblich","","","",""
"25","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"25","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"26","1989","kein Migrationshintergrund","maennlich","","","",""
"26","1989","kein Migrationshintergrund","weiblich","","","",""
"26","1989","direkter Migrationshintergrund","maennlich","","","",""
"26","1989","direkter Migrationshintergrund","weiblich","","","",""
"26","1989","indirekter Migrationshintergrund","maennlich","","","",""
"26","1989","indirekter Migrationshintergrund","weiblich","","","",""
"26","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"26","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"27","1989","kein Migrationshintergrund","maennlich","","","",""
"27","1989","kein Migrationshintergrund","weiblich","","","",""
"27","1989","direkter Migrationshintergrund","maennlich","","","",""
"27","1989","direkter Migrationshintergrund","weiblich","","","",""
"27","1989","indirekter Migrationshintergrund","maennlich","","","",""
"27","1989","indirekter Migrationshintergrund","weiblich","","","",""
"27","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"27","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"28","1989","kein Migrationshintergrund","maennlich","","","",""
"28","1989","kein Migrationshintergrund","weiblich","","","",""
"28","1989","direkter Migrationshintergrund","maennlich","","","",""
"28","1989","direkter Migrationshintergrund","weiblich","","","",""
"28","1989","indirekter Migrationshintergrund","maennlich","","","",""
"28","1989","indirekter Migrationshintergrund","weiblich","","","",""
"28","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"28","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"30","1989","kein Migrationshintergrund","maennlich","","","",""
"30","1989","kein Migrationshintergrund","weiblich","","","",""
"30","1989","direkter Migrationshintergrund","maennlich","","","",""
"30","1989","direkter Migrationshintergrund","weiblich","","","",""
"30","1989","indirekter Migrationshintergrund","maennlich","","","",""
"30","1989","indirekter Migrationshintergrund","weiblich","","","",""
"30","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"30","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"31","1989","kein Migrationshintergrund","maennlich","","","",""
"31","1989","kein Migrationshintergrund","weiblich","","","",""
"31","1989","direkter Migrationshintergrund","maennlich","","","",""
"31","1989","direkter Migrationshintergrund","weiblich","","","",""
"31","1989","indirekter Migrationshintergrund","maennlich","","","",""
"31","1989","indirekter Migrationshintergrund","weiblich","","","",""
"31","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"31","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"32","1989","kein Migrationshintergrund","maennlich","","","",""
"32","1989","kein Migrationshintergrund","weiblich","","","",""
"32","1989","direkter Migrationshintergrund","maennlich","","","",""
"32","1989","direkter Migrationshintergrund","weiblich","","","",""
"32","1989","indirekter Migrationshintergrund","maennlich","","","",""
"32","1989","indirekter Migrationshintergrund","weiblich","","","",""
"32","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"32","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"35","1989","kein Migrationshintergrund","maennlich","1","","",""
"35","1989","kein Migrationshintergrund","weiblich","","","",""
"35","1989","direkter Migrationshintergrund","maennlich","","","",""
"35","1989","direkter Migrationshintergrund","weiblich","","","",""
"35","1989","indirekter Migrationshintergrund","maennlich","","","",""
"35","1989","indirekter Migrationshintergrund","weiblich","","","",""
"35","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"35","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"36","1989","kein Migrationshintergrund","maennlich","","","",""
"36","1989","kein Migrationshintergrund","weiblich","","","",""
"36","1989","direkter Migrationshintergrund","maennlich","","","",""
"36","1989","direkter Migrationshintergrund","weiblich","","","",""
"36","1989","indirekter Migrationshintergrund","maennlich","","","",""
"36","1989","indirekter Migrationshintergrund","weiblich","","","",""
"36","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"36","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"40","1989","kein Migrationshintergrund","maennlich","1","","",""
"40","1989","kein Migrationshintergrund","weiblich","","","",""
"40","1989","direkter Migrationshintergrund","maennlich","","","",""
"40","1989","direkter Migrationshintergrund","weiblich","","","",""
"40","1989","indirekter Migrationshintergrund","maennlich","","","",""
"40","1989","indirekter Migrationshintergrund","weiblich","","","",""
"40","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"40","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"42","1989","kein Migrationshintergrund","maennlich","","","",""
"42","1989","kein Migrationshintergrund","weiblich","","","",""
"42","1989","direkter Migrationshintergrund","maennlich","","","",""
"42","1989","direkter Migrationshintergrund","weiblich","","","",""
"42","1989","indirekter Migrationshintergrund","maennlich","","","",""
"42","1989","indirekter Migrationshintergrund","weiblich","","","",""
"42","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"42","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"45","1989","kein Migrationshintergrund","maennlich","","","",""
"45","1989","kein Migrationshintergrund","weiblich","","","",""
"45","1989","direkter Migrationshintergrund","maennlich","","","",""
"45","1989","direkter Migrationshintergrund","weiblich","","","",""
"45","1989","indirekter Migrationshintergrund","maennlich","","","",""
"45","1989","indirekter Migrationshintergrund","weiblich","","","",""
"45","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"45","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"48","1989","kein Migrationshintergrund","maennlich","","","",""
"48","1989","kein Migrationshintergrund","weiblich","","","",""
"48","1989","direkter Migrationshintergrund","maennlich","","","",""
"48","1989","direkter Migrationshintergrund","weiblich","","","",""
