year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08491,146,2066,0.07288,0.09693
1995,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03075,57,2066,0.02331,0.03820
1995,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03817,63,2066,0.02991,0.04643
1995,17-29 y.,Rural regions,(0) No qualification (yet),0.06308,76,1060,0.04844,0.07772
1995,17-29 y.,Rural regions,(1a) Inadequately completed,0.02512,35,1060,0.01569,0.03455
1995,17-29 y.,Rural regions,(1b) General Elementary School,0.09687,106,1060,0.07906,0.11469
1995,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.16263,161,1060,0.14041,0.18486
1995,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.41594,495,1060,0.38625,0.44562
1995,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.08289,94,1060,0.06629,0.09950
1995,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05999,53,1060,0.04569,0.07429
1995,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.03419,40,1060,0.02324,0.04513
1995,30-45 y.,Urban regions,(1a) Inadequately completed,0.02583,147,2827,0.01998,0.03168
1995,30-45 y.,Urban regions,(1b) General Elementary School,0.07917,312,2827,0.06922,0.08913
1995,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.31111,829,2827,0.29404,0.32818
1995,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25066,702,2827,0.23469,0.26664
1995,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02756,85,2827,0.02152,0.03359
1995,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07915,207,2827,0.06920,0.08911
1995,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.06665,199,2827,0.05745,0.07585
1995,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.14306,346,2827,0.13015,0.15597
1995,30-45 y.,Rural regions,(1b) General Elementary School,0.06851,102,1506,0.05575,0.08128
1995,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.30262,400,1506,0.27941,0.32583
1995,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.36715,634,1506,0.34280,0.39150
1995,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06096,68,1506,0.04887,0.07305
1995,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.09483,185,1506,0.08003,0.10964
1995,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07298,117,1506,0.05984,0.08613
1995,46-65 y.,Urban regions,(1a) Inadequately completed,0.03351,258,2534,0.02651,0.04052
1995,46-65 y.,Urban regions,(1b) General Elementary School,0.18484,528,2534,0.16972,0.19995
1995,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.45052,1036,2534,0.43115,0.46990
1995,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14491,298,2534,0.13120,0.15862
1995,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02531,70,2534,0.01920,0.03143
1995,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05761,147,2534,0.04854,0.06669
1995,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.08384,197,2534,0.07304,0.09463
1995,46-65 y.,Rural regions,(1a) Inadequately completed,0.01667,45,1335,0.00980,0.02354
1995,46-65 y.,Rural regions,(1b) General Elementary School,0.18382,224,1335,0.16304,0.20461
1995,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.48595,646,1335,0.45913,0.51277
1995,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.13370,182,1335,0.11544,0.15197
1995,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08466,147,1335,0.06972,0.09960
1995,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06874,91,1335,0.05516,0.08232
1995,66 and older,Urban regions,(1a) Inadequately completed,0.01028,35,967,0.00392,0.01665
1995,66 and older,Urban regions,(1b) General Elementary School,0.28415,284,967,0.25571,0.31259
1995,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.40778,412,967,0.37679,0.43877
1995,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17394,142,967,0.15004,0.19785
1995,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04397,50,967,0.03104,0.05690
1995,66 and older,Urban regions,(3b) Higher Tertiary Education,0.04356,44,967,0.03069,0.05644
1995,66 and older,Rural regions,(1b) General Elementary School,0.33480,162,484,0.29271,0.37688
1995,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.43500,234,484,0.39078,0.47921
1995,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.11610,49,484,0.08753,0.14467
1995,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05078,39,484,0.03120,0.07036
1996,17-29 y.,Urban regions,(0) No qualification (yet),0.10426,197,1910,0.09055,0.11797
1996,17-29 y.,Urban regions,(1a) Inadequately completed,0.01632,51,1910,0.01064,0.02200
1996,17-29 y.,Urban regions,(1b) General Elementary School,0.11629,305,1910,0.10191,0.13067
1996,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.15562,329,1910,0.13936,0.17188
1996,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26885,563,1910,0.24897,0.28874
1996,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.12295,225,1910,0.10822,0.13768
1996,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08682,132,1910,0.07419,0.09945
1996,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02983,51,1910,0.02220,0.03746
1996,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03418,57,1910,0.02603,0.04233
1996,17-29 y.,Rural regions,(0) No qualification (yet),0.08660,90,994,0.06911,0.10410
1996,17-29 y.,Rural regions,(1b) General Elementary School,0.08260,95,994,0.06547,0.09972
1996,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.17546,166,994,0.15180,0.19912
1996,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.40764,471,994,0.37708,0.43821
1996,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.07042,78,994,0.05451,0.08633
1996,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06901,60,994,0.05325,0.08478
1996,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.02656,34,994,0.01656,0.03656
1996,30-45 y.,Urban regions,(1a) Inadequately completed,0.02463,130,2841,0.01893,0.03034
1996,30-45 y.,Urban regions,(1b) General Elementary School,0.07248,286,2841,0.06294,0.08201
1996,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.30606,822,2841,0.28911,0.32301
1996,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25639,743,2841,0.24033,0.27245
1996,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02705,84,2841,0.02108,0.03301
1996,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08915,224,2841,0.07867,0.09963
1996,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.06680,206,2841,0.05762,0.07599
1996,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.14010,346,2841,0.12733,0.15286
1996,30-45 y.,Rural regions,(1b) General Elementary School,0.06372,97,1479,0.05127,0.07617
1996,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.29594,385,1479,0.27267,0.31921
1996,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.37542,636,1479,0.35073,0.40011
1996,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05631,63,1479,0.04456,0.06806
1996,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10558,191,1479,0.08992,0.12125
1996,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06115,107,1479,0.04894,0.07337
1996,46-65 y.,Urban regions,(1a) Inadequately completed,0.03295,231,2464,0.02590,0.04000
1996,46-65 y.,Urban regions,(1b) General Elementary School,0.17872,508,2464,0.16359,0.19385
1996,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.43925,991,2464,0.41965,0.45885
1996,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15722,310,2464,0.14285,0.17160
1996,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02734,64,2464,0.02090,0.03378
1996,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05769,147,2464,0.04848,0.06690
1996,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.08841,213,2464,0.07720,0.09962
1996,46-65 y.,Rural regions,(1a) Inadequately completed,0.01613,43,1347,0.00940,0.02286
1996,46-65 y.,Rural regions,(1b) General Elementary School,0.17267,218,1347,0.15247,0.19286
1996,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.47729,638,1347,0.45061,0.50397
1996,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.15282,208,1347,0.13360,0.17204
1996,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08785,154,1347,0.07273,0.10297
1996,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06735,86,1347,0.05396,0.08074
1996,66 and older,Urban regions,(1a) Inadequately completed,0.01293,42,984,0.00587,0.01999
1996,66 and older,Urban regions,(1b) General Elementary School,0.27579,277,984,0.24786,0.30373
1996,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.41685,430,984,0.38603,0.44768
1996,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.16573,139,984,0.14248,0.18897
1996,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04443,50,984,0.03155,0.05732
1996,66 and older,Urban regions,(3b) Higher Tertiary Education,0.04570,46,984,0.03265,0.05876
1996,66 and older,Rural regions,(1b) General Elementary School,0.32449,155,485,0.28278,0.36620
1996,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.44209,244,485,0.39785,0.48634
1996,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.10875,46,485,0.08102,0.13649
1996,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05413,40,485,0.03397,0.07428
1997,17-29 y.,Urban regions,(0) No qualification (yet),0.10485,206,1808,0.09073,0.11898
1997,17-29 y.,Urban regions,(1a) Inadequately completed,0.01513,42,1808,0.00950,0.02075
1997,17-29 y.,Urban regions,(1b) General Elementary School,0.12297,295,1808,0.10783,0.13811
1997,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.13963,295,1808,0.12365,0.15561
1997,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26385,523,1808,0.24353,0.28417
1997,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.13332,231,1808,0.11765,0.14899
1997,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08743,122,1808,0.07440,0.10045
1997,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02646,45,1808,0.01906,0.03386
1997,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03273,49,1808,0.02453,0.04094
1997,17-29 y.,Rural regions,(0) No qualification (yet),0.09587,106,953,0.07717,0.11457
1997,17-29 y.,Rural regions,(1b) General Elementary School,0.08681,91,953,0.06892,0.10469
1997,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.15647,153,953,0.13339,0.17955
1997,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.39784,447,953,0.36674,0.42893
1997,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.06175,63,953,0.04646,0.07704
1997,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07321,61,953,0.05666,0.08975
1997,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.03141,32,953,0.02033,0.04249
1997,30-45 y.,Urban regions,(1a) Inadequately completed,0.02195,116,2810,0.01653,0.02737
1997,30-45 y.,Urban regions,(1b) General Elementary School,0.07378,288,2810,0.06412,0.08345
1997,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.29489,785,2810,0.27803,0.31175
1997,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26993,761,2810,0.25351,0.28635
1997,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02894,89,2810,0.02274,0.03514
1997,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09037,224,2810,0.07977,0.10097
1997,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.07196,213,2810,0.06240,0.08152
1997,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13166,334,2810,0.11916,0.14416
1997,30-45 y.,Rural regions,(1b) General Elementary School,0.06019,93,1432,0.04787,0.07251
1997,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.28003,365,1432,0.25676,0.30329
1997,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.38420,623,1432,0.35900,0.40941
1997,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06246,63,1432,0.04992,0.07500
1997,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10128,176,1432,0.08565,0.11691
1997,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06910,112,1432,0.05596,0.08224
1997,46-65 y.,Urban regions,(1a) Inadequately completed,0.03654,226,2425,0.02907,0.04401
1997,46-65 y.,Urban regions,(1b) General Elementary School,0.17113,476,2425,0.15614,0.18613
1997,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44168,975,2425,0.42191,0.46145
1997,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15603,318,2425,0.14159,0.17048
1997,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02849,65,2425,0.02186,0.03511
1997,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.06049,153,2425,0.05100,0.06998
1997,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.08763,212,2425,0.07637,0.09889
1997,46-65 y.,Rural regions,(1a) Inadequately completed,0.01585,39,1346,0.00917,0.02252
1997,46-65 y.,Rural regions,(1b) General Elementary School,0.15769,202,1346,0.13821,0.17716
1997,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.48802,621,1346,0.46131,0.51473
1997,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.15790,229,1346,0.13841,0.17739
1997,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08931,160,1346,0.07407,0.10455
1997,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06784,95,1346,0.05440,0.08128
1997,66 and older,Urban regions,(1a) Inadequately completed,0.01509,44,1004,0.00754,0.02263
1997,66 and older,Urban regions,(1b) General Elementary School,0.28278,282,1004,0.25491,0.31065
1997,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.41650,443,1004,0.38600,0.44701
1997,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.15859,136,1004,0.13598,0.18120
1997,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04413,51,1004,0.03142,0.05684
1997,66 and older,Urban regions,(3b) Higher Tertiary Education,0.04484,48,1004,0.03204,0.05765
1997,66 and older,Rural regions,(1b) General Elementary School,0.31974,153,494,0.27857,0.36091
1997,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.45340,255,494,0.40946,0.49735
1997,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.09450,43,494,0.06868,0.12032
1997,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05834,43,494,0.03765,0.07903
1998,17-29 y.,Urban regions,(0) No qualification (yet),0.10703,216,1879,0.09304,0.12101
1998,17-29 y.,Urban regions,(1a) Inadequately completed,0.01520,42,1879,0.00966,0.02073
1998,17-29 y.,Urban regions,(1b) General Elementary School,0.11811,282,1879,0.10351,0.13271
1998,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.13279,296,1879,0.11744,0.14814
1998,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26305,550,1879,0.24314,0.28297
1998,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.14817,259,1879,0.13210,0.16423
1998,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08237,135,1879,0.06993,0.09480
1998,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02618,53,1879,0.01896,0.03340
1998,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02254,46,1879,0.01582,0.02925
1998,17-29 y.,Rural regions,(0) No qualification (yet),0.09382,112,954,0.07531,0.11233
1998,17-29 y.,Rural regions,(1b) General Elementary School,0.09191,106,954,0.07357,0.11025
1998,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.14216,144,954,0.11999,0.16434
1998,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.40467,462,954,0.37351,0.43583
1998,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.06761,74,954,0.05167,0.08355
1998,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05184,56,954,0.03777,0.06592
1998,30-45 y.,Urban regions,(1a) Inadequately completed,0.02074,103,3041,0.01567,0.02581
1998,30-45 y.,Urban regions,(1b) General Elementary School,0.08293,318,3041,0.07313,0.09274
1998,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.25627,792,3041,0.24075,0.27179
1998,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26786,856,3041,0.25212,0.28360
1998,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02931,97,3041,0.02331,0.03530
1998,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09527,259,3041,0.08484,0.10571
1998,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.07570,241,3041,0.06629,0.08510
1998,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.12680,375,3041,0.11497,0.13862
1998,30-45 y.,Rural regions,(1b) General Elementary School,0.04940,93,1568,0.03867,0.06012
1998,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.26236,399,1568,0.24058,0.28415
1998,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.39554,688,1568,0.37133,0.41975
1998,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05817,75,1568,0.04658,0.06976
1998,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10292,192,1568,0.08787,0.11796
1998,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07219,121,1568,0.05938,0.08501
1998,46-65 y.,Urban regions,(1a) Inadequately completed,0.03842,215,2673,0.03113,0.04570
1998,46-65 y.,Urban regions,(1b) General Elementary School,0.16162,514,2673,0.14766,0.17558
1998,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.41402,1084,2673,0.39535,0.43270
1998,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14870,369,2673,0.13521,0.16219
1998,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02987,79,2673,0.02341,0.03632
1998,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05852,164,2673,0.04962,0.06742
1998,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.09252,248,2673,0.08153,0.10350
1998,46-65 y.,Rural regions,(1a) Inadequately completed,0.01636,39,1488,0.00991,0.02281
1998,46-65 y.,Rural regions,(1b) General Elementary School,0.13634,209,1488,0.11890,0.15378
1998,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.45948,684,1488,0.43415,0.48481
1998,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.15887,264,1488,0.14029,0.17745
1998,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.09408,181,1488,0.07924,0.10892
1998,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06759,111,1488,0.05483,0.08034
1998,66 and older,Urban regions,(1a) Inadequately completed,0.01708,47,1158,0.00962,0.02455
1998,66 and older,Urban regions,(1b) General Elementary School,0.28174,333,1158,0.25582,0.30766
1998,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.38620,475,1158,0.35815,0.41426
1998,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.14778,155,1158,0.12733,0.16823
1998,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02450,31,1158,0.01559,0.03340
1998,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04042,57,1158,0.02907,0.05177
1998,66 and older,Urban regions,(3b) Higher Tertiary Education,0.04815,60,1158,0.03581,0.06048
1998,66 and older,Rural regions,(1b) General Elementary School,0.31429,180,563,0.27591,0.35267
1998,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.43983,287,563,0.39879,0.48087
1998,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.09358,51,563,0.06950,0.11766
1998,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05744,45,563,0.03820,0.07667
1999,17-29 y.,Urban regions,(0) No qualification (yet),0.11295,206,1780,0.09824,0.12766
1999,17-29 y.,Urban regions,(1a) Inadequately completed,0.01849,39,1780,0.01223,0.02475
1999,17-29 y.,Urban regions,(1b) General Elementary School,0.11439,258,1780,0.09960,0.12918
1999,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.14598,284,1780,0.12957,0.16239
1999,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27471,523,1780,0.25397,0.29545
1999,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.14409,245,1780,0.12777,0.16041
1999,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07685,129,1780,0.06447,0.08922
1999,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.01856,41,1780,0.01229,0.02483
1999,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03019,55,1780,0.02224,0.03815
1999,17-29 y.,Rural regions,(0) No qualification (yet),0.09130,107,928,0.07276,0.10984
1999,17-29 y.,Rural regions,(1b) General Elementary School,0.08900,103,928,0.07067,0.10733
1999,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.15790,139,928,0.13443,0.18138
1999,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.42583,447,928,0.39400,0.45766
1999,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.08007,83,928,0.06260,0.09754
1999,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04487,49,928,0.03155,0.05820
1999,30-45 y.,Urban regions,(1a) Inadequately completed,0.02116,99,3005,0.01601,0.02630
1999,30-45 y.,Urban regions,(1b) General Elementary School,0.07746,298,3005,0.06790,0.08702
1999,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.26331,778,3005,0.24756,0.27906
1999,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27114,864,3005,0.25524,0.28704
1999,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.03202,92,3005,0.02572,0.03832
1999,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10398,269,3005,0.09307,0.11490
1999,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.07448,237,3005,0.06509,0.08387
1999,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13010,368,3005,0.11807,0.14213
1999,30-45 y.,Rural regions,(1b) General Elementary School,0.04449,86,1558,0.03425,0.05473
1999,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.26181,387,1558,0.23998,0.28365
1999,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.41208,701,1558,0.38763,0.43653
1999,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06319,82,1558,0.05111,0.07528
1999,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10482,186,1558,0.08960,0.12003
1999,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06979,116,1558,0.05713,0.08244
1999,46-65 y.,Urban regions,(1a) Inadequately completed,0.04180,209,2622,0.03414,0.04946
1999,46-65 y.,Urban regions,(1b) General Elementary School,0.16057,482,2622,0.14651,0.17462
1999,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.43049,1063,2622,0.41153,0.44945
1999,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15627,376,2622,0.14237,0.17017
1999,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02943,72,2622,0.02296,0.03590
1999,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.06274,169,2622,0.05345,0.07202
1999,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.09604,251,2622,0.08476,0.10732
1999,46-65 y.,Rural regions,(1b) General Elementary School,0.13452,196,1441,0.11690,0.15214
1999,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.48307,672,1441,0.45726,0.50888
1999,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.18134,277,1441,0.16144,0.20124
1999,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.09512,183,1441,0.07996,0.11027
1999,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06925,113,1441,0.05614,0.08237
1999,66 and older,Urban regions,(1a) Inadequately completed,0.02036,53,1160,0.01223,0.02849
1999,66 and older,Urban regions,(1b) General Elementary School,0.29358,338,1160,0.26736,0.31980
1999,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.39677,466,1160,0.36861,0.42494
1999,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.13931,144,1160,0.11938,0.15925
1999,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03416,36,1160,0.02370,0.04462
1999,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04798,61,1160,0.03567,0.06028
1999,66 and older,Urban regions,(3b) Higher Tertiary Education,0.05027,62,1160,0.03769,0.06285
1999,66 and older,Rural regions,(1b) General Elementary School,0.30666,179,570,0.26877,0.34455
1999,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.45559,296,570,0.41467,0.49651
1999,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.09896,49,570,0.07442,0.12349
1999,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05961,46,570,0.04016,0.07907
2000,17-29 y.,Urban regions,(0) No qualification (yet),0.09933,316,2902,0.08845,0.11022
2000,17-29 y.,Urban regions,(1a) Inadequately completed,0.01169,32,2902,0.00778,0.01560
2000,17-29 y.,Urban regions,(1b) General Elementary School,0.11757,365,2902,0.10585,0.12929
2000,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.13461,389,2902,0.12219,0.14703
2000,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.29830,888,2902,0.28165,0.31495
2000,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.15456,445,2902,0.14140,0.16771
2000,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11272,278,2902,0.10121,0.12423
2000,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02605,73,2902,0.02025,0.03184
2000,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.04213,116,2902,0.03482,0.04944
2000,17-29 y.,Rural regions,(0) No qualification (yet),0.09403,169,1654,0.07996,0.10811
2000,17-29 y.,Rural regions,(1b) General Elementary School,0.10124,170,1654,0.08670,0.11578
2000,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.15847,231,1654,0.14086,0.17607
2000,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.43059,737,1654,0.40672,0.45446
2000,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.08487,167,1654,0.07143,0.09830
2000,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06815,106,1654,0.05600,0.08030
