year,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,male,(1b) General Elementary School,0.05774,664,10541,0.05329,0.06219
2003,male,(1c) Basic Vocational Qualification,0.29927,3418,10541,0.29053,0.30802
2003,male,(2) Intermediate General/Vocational Qualification,0.18922,2472,10541,0.18175,0.19670
2003,male,(2c_gen) General Maturity Certificate,0.02802,403,10541,0.02487,0.03117
2003,male,(2c_voc) Vocational Maturity Certificate,0.05701,704,10541,0.05259,0.06144
2003,male,(3a) Lower Tertiary Education,0.06695,941,10541,0.06218,0.07173
2003,male,(3b) Higher Tertiary Education,0.08652,1517,10541,0.08116,0.09189
2003,female,(0) No qualification (yet),0.01590,316,11351,0.01360,0.01820
2003,female,(1a) Inadequately completed,0.01287,160,11351,0.01079,0.01494
2003,female,(1b) General Elementary School,0.13364,1484,11351,0.12738,0.13990
2003,female,(1c) Basic Vocational Qualification,0.24335,2890,11351,0.23546,0.25125
2003,female,(2) Intermediate General/Vocational Qualification,0.22603,3306,11351,0.21833,0.23372
2003,female,(2c_gen) General Maturity Certificate,0.02590,438,11351,0.02298,0.02882
2003,female,(2c_voc) Vocational Maturity Certificate,0.06323,861,11351,0.05875,0.06770
2003,female,(3a) Lower Tertiary Education,0.04605,782,11351,0.04219,0.04990
2003,female,(3b) Higher Tertiary Education,0.06334,1114,11351,0.05886,0.06782
2004,male,(0) No qualification (yet),0.02026,310,10213,0.01753,0.02300
2004,male,(1a) Inadequately completed,0.01202,113,10213,0.00991,0.01414
2004,male,(1b) General Elementary School,0.05735,614,10213,0.05284,0.06186
2004,male,(1c) Basic Vocational Qualification,0.29848,3281,10213,0.28960,0.30735
2004,male,(2) Intermediate General/Vocational Qualification,0.18793,2389,10213,0.18035,0.19551
2004,male,(2c_gen) General Maturity Certificate,0.02710,391,10213,0.02395,0.03025
2004,male,(2c_voc) Vocational Maturity Certificate,0.05850,697,10213,0.05395,0.06305
2004,male,(3a) Lower Tertiary Education,0.06699,920,10213,0.06214,0.07184
2004,male,(3b) Higher Tertiary Education,0.08779,1498,10213,0.08230,0.09328
2004,female,(0) No qualification (yet),0.01734,331,11075,0.01491,0.01977
2004,female,(1a) Inadequately completed,0.01333,155,11075,0.01120,0.01547
2004,female,(1b) General Elementary School,0.13355,1395,11075,0.12722,0.13989
2004,female,(1c) Basic Vocational Qualification,0.24213,2781,11075,0.23415,0.25011
2004,female,(2) Intermediate General/Vocational Qualification,0.22638,3230,11075,0.21858,0.23417
2004,female,(2c_gen) General Maturity Certificate,0.02594,440,11075,0.02298,0.02890
2004,female,(2c_voc) Vocational Maturity Certificate,0.06411,866,11075,0.05955,0.06867
2004,female,(3a) Lower Tertiary Education,0.04690,788,11075,0.04296,0.05084
2004,female,(3b) Higher Tertiary Education,0.06176,1089,11075,0.05727,0.06624
2005,male,(0) No qualification (yet),0.02123,313,9704,0.01836,0.02410
2005,male,(1a) Inadequately completed,0.01313,107,9704,0.01086,0.01539
2005,male,(1b) General Elementary School,0.05742,572,9704,0.05279,0.06205
2005,male,(1c) Basic Vocational Qualification,0.28927,3087,9704,0.28024,0.29829
2005,male,(2) Intermediate General/Vocational Qualification,0.19443,2289,9704,0.18655,0.20230
2005,male,(2c_gen) General Maturity Certificate,0.02724,359,9704,0.02400,0.03048
2005,male,(2c_voc) Vocational Maturity Certificate,0.05913,668,9704,0.05444,0.06382
2005,male,(3a) Lower Tertiary Education,0.06474,882,9704,0.05985,0.06964
2005,male,(3b) Higher Tertiary Education,0.08883,1427,9704,0.08317,0.09449
2005,female,(0) No qualification (yet),0.02118,341,10609,0.01844,0.02392
2005,female,(1a) Inadequately completed,0.01334,144,10609,0.01116,0.01553
2005,female,(1b) General Elementary School,0.12629,1285,10609,0.11997,0.13261
2005,female,(1c) Basic Vocational Qualification,0.23691,2625,10609,0.22882,0.24500
2005,female,(2) Intermediate General/Vocational Qualification,0.22975,3093,10609,0.22174,0.23775
2005,female,(2c_gen) General Maturity Certificate,0.02706,419,10609,0.02397,0.03015
2005,female,(2c_voc) Vocational Maturity Certificate,0.06587,845,10609,0.06115,0.07059
2005,female,(3a) Lower Tertiary Education,0.04766,769,10609,0.04360,0.05171
2005,female,(3b) Higher Tertiary Education,0.06627,1088,10609,0.06154,0.07100
2006,male,(0) No qualification (yet),0.02106,331,10405,0.01830,0.02382
2006,male,(1a) Inadequately completed,0.01247,101,10405,0.01034,0.01460
2006,male,(1b) General Elementary School,0.05728,592,10405,0.05282,0.06175
2006,male,(1c) Basic Vocational Qualification,0.28255,3337,10405,0.27390,0.29120
2006,male,(2) Intermediate General/Vocational Qualification,0.19197,2430,10405,0.18440,0.19954
2006,male,(2c_gen) General Maturity Certificate,0.02702,355,10405,0.02391,0.03014
2006,male,(2c_voc) Vocational Maturity Certificate,0.06000,708,10405,0.05543,0.06456
2006,male,(3a) Lower Tertiary Education,0.06518,982,10405,0.06044,0.06992
2006,male,(3b) Higher Tertiary Education,0.09835,1569,10405,0.09263,0.10407
2006,female,(0) No qualification (yet),0.01766,319,11428,0.01524,0.02007
2006,female,(1a) Inadequately completed,0.01312,142,11428,0.01103,0.01520
2006,female,(1b) General Elementary School,0.12468,1386,11428,0.11863,0.13074
2006,female,(1c) Basic Vocational Qualification,0.22873,2818,11428,0.22103,0.23643
2006,female,(2) Intermediate General/Vocational Qualification,0.23220,3347,11428,0.22446,0.23995
2006,female,(2c_gen) General Maturity Certificate,0.03063,467,11428,0.02747,0.03378
2006,female,(2c_voc) Vocational Maturity Certificate,0.06666,923,11428,0.06209,0.07123
2006,female,(3a) Lower Tertiary Education,0.04904,825,11428,0.04508,0.05300
2006,female,(3b) Higher Tertiary Education,0.07087,1201,11428,0.06616,0.07557
2007,male,(0) No qualification (yet),0.02282,313,9716,0.01985,0.02579
2007,male,(1a) Inadequately completed,0.01114,83,9716,0.00905,0.01323
2007,male,(1b) General Elementary School,0.05399,523,9716,0.04950,0.05848
2007,male,(1c) Basic Vocational Qualification,0.27892,3051,9716,0.27000,0.28784
2007,male,(2) Intermediate General/Vocational Qualification,0.19258,2288,9716,0.18474,0.20042
2007,male,(2c_gen) General Maturity Certificate,0.03100,370,9716,0.02755,0.03445
2007,male,(2c_voc) Vocational Maturity Certificate,0.06026,679,9716,0.05553,0.06500
2007,male,(3a) Lower Tertiary Education,0.06792,922,9716,0.06291,0.07292
2007,male,(3b) Higher Tertiary Education,0.10000,1487,9716,0.09404,0.10597
2007,female,(0) No qualification (yet),0.02028,316,10668,0.01761,0.02296
2007,female,(1a) Inadequately completed,0.01298,131,10668,0.01083,0.01513
2007,female,(1b) General Elementary School,0.11967,1226,10668,0.11351,0.12583
2007,female,(1c) Basic Vocational Qualification,0.22310,2562,10668,0.21520,0.23100
2007,female,(2) Intermediate General/Vocational Qualification,0.23535,3143,10668,0.22730,0.24340
2007,female,(2c_gen) General Maturity Certificate,0.03137,432,10668,0.02806,0.03468
2007,female,(2c_voc) Vocational Maturity Certificate,0.06914,878,10668,0.06433,0.07395
2007,female,(3a) Lower Tertiary Education,0.05059,792,10668,0.04643,0.05475
2007,female,(3b) Higher Tertiary Education,0.07537,1188,10668,0.07036,0.08038
2008,male,(0) No qualification (yet),0.02189,282,9095,0.01888,0.02489
2008,male,(1a) Inadequately completed,0.01085,79,9095,0.00872,0.01298
2008,male,(1b) General Elementary School,0.05287,469,9095,0.04827,0.05746
2008,male,(1c) Basic Vocational Qualification,0.27439,2836,9095,0.26522,0.28357
2008,male,(2) Intermediate General/Vocational Qualification,0.19487,2170,9095,0.18673,0.20301
2008,male,(2c_gen) General Maturity Certificate,0.03284,336,9095,0.02918,0.03650
2008,male,(2c_voc) Vocational Maturity Certificate,0.06095,630,9095,0.05603,0.06587
2008,male,(3a) Lower Tertiary Education,0.06860,886,9095,0.06341,0.07380
2008,male,(3b) Higher Tertiary Education,0.10193,1407,9095,0.09571,0.10815
2008,female,(0) No qualification (yet),0.01983,276,9995,0.01710,0.02256
2008,female,(1a) Inadequately completed,0.01213,109,9995,0.00999,0.01428
2008,female,(1b) General Elementary School,0.11631,1126,9995,0.11002,0.12259
2008,female,(1c) Basic Vocational Qualification,0.22311,2406,9995,0.21495,0.23127
2008,female,(2) Intermediate General/Vocational Qualification,0.23924,2974,9995,0.23087,0.24760
2008,female,(2c_gen) General Maturity Certificate,0.03147,392,9995,0.02805,0.03489
2008,female,(2c_voc) Vocational Maturity Certificate,0.06830,813,9995,0.06336,0.07325
2008,female,(3a) Lower Tertiary Education,0.05180,763,9995,0.04745,0.05614
2008,female,(3b) Higher Tertiary Education,0.07655,1136,9995,0.07134,0.08176
2009,male,(0) No qualification (yet),0.02304,274,8473,0.01985,0.02624
2009,male,(1a) Inadequately completed,0.01114,77,8473,0.00890,0.01337
2009,male,(1b) General Elementary School,0.05008,418,8473,0.04543,0.05472
2009,male,(1c) Basic Vocational Qualification,0.26928,2603,8473,0.25983,0.27873
2009,male,(2) Intermediate General/Vocational Qualification,0.19433,2028,8473,0.18591,0.20276
2009,male,(2c_gen) General Maturity Certificate,0.03504,318,8473,0.03113,0.03896
2009,male,(2c_voc) Vocational Maturity Certificate,0.05935,569,8473,0.05432,0.06438
2009,male,(3a) Lower Tertiary Education,0.07336,858,8473,0.06781,0.07891
2009,male,(3b) Higher Tertiary Education,0.10546,1328,8473,0.09892,0.11200
2009,female,(0) No qualification (yet),0.01892,231,9303,0.01616,0.02169
2009,female,(1a) Inadequately completed,0.01171,94,9303,0.00952,0.01389
2009,female,(1b) General Elementary School,0.10806,997,9303,0.10175,0.11437
2009,female,(1c) Basic Vocational Qualification,0.21642,2217,9303,0.20805,0.22479
2009,female,(2) Intermediate General/Vocational Qualification,0.24375,2800,9303,0.23502,0.25247
2009,female,(2c_gen) General Maturity Certificate,0.03216,362,9303,0.02858,0.03575
2009,female,(2c_voc) Vocational Maturity Certificate,0.07052,753,9303,0.06531,0.07572
2009,female,(3a) Lower Tertiary Education,0.05298,733,9303,0.04843,0.05753
2009,female,(3b) Higher Tertiary Education,0.08340,1116,9303,0.07778,0.08902
2010,male,(0) No qualification (yet),0.02081,365,10845,0.01812,0.02349
2010,male,(1a) Inadequately completed,0.01080,149,10845,0.00886,0.01275
2010,male,(1b) General Elementary School,0.05387,632,10845,0.04962,0.05812
2010,male,(1c) Basic Vocational Qualification,0.25466,3018,10845,0.24646,0.26286
2010,male,(2) Intermediate General/Vocational Qualification,0.19931,2663,10845,0.19179,0.20683
2010,male,(2c_gen) General Maturity Certificate,0.03753,405,10845,0.03395,0.04110
2010,male,(2c_voc) Vocational Maturity Certificate,0.06438,844,10845,0.05976,0.06900
2010,male,(3a) Lower Tertiary Education,0.07509,1028,10845,0.07013,0.08005
2010,male,(3b) Higher Tertiary Education,0.10586,1741,10845,0.10007,0.11165
2010,female,(0) No qualification (yet),0.01818,344,13010,0.01589,0.02048
2010,female,(1a) Inadequately completed,0.01272,209,13010,0.01080,0.01465
2010,female,(1b) General Elementary School,0.10898,1279,13010,0.10362,0.11433
2010,female,(1c) Basic Vocational Qualification,0.21264,2603,13010,0.20561,0.21967
2010,female,(2) Intermediate General/Vocational Qualification,0.23938,4158,13010,0.23204,0.24671
2010,female,(2c_gen) General Maturity Certificate,0.03454,502,13010,0.03140,0.03768
2010,female,(2c_voc) Vocational Maturity Certificate,0.07207,1308,13010,0.06762,0.07651
2010,female,(3a) Lower Tertiary Education,0.05444,936,13010,0.05054,0.05834
2010,female,(3b) Higher Tertiary Education,0.08764,1671,13010,0.08278,0.09250
2011,male,(0) No qualification (yet),0.02080,451,12676,0.01832,0.02329
2011,male,(1a) Inadequately completed,0.01264,184,12676,0.01069,0.01458
2011,male,(1b) General Elementary School,0.05201,755,12676,0.04815,0.05588
2011,male,(1c) Basic Vocational Qualification,0.24894,3556,12676,0.24141,0.25646
2011,male,(2) Intermediate General/Vocational Qualification,0.19774,3076,12676,0.19080,0.20467
2011,male,(2c_gen) General Maturity Certificate,0.03862,487,12676,0.03527,0.04198
2011,male,(2c_voc) Vocational Maturity Certificate,0.06481,960,12676,0.06053,0.06910
2011,male,(3a) Lower Tertiary Education,0.07150,1190,12676,0.06701,0.07598
2011,male,(3b) Higher Tertiary Education,0.10854,2017,12676,0.10312,0.11395
2011,female,(0) No qualification (yet),0.01821,443,15436,0.01610,0.02032
2011,female,(1a) Inadequately completed,0.01393,241,15436,0.01208,0.01578
2011,female,(1b) General Elementary School,0.10293,1560,15436,0.09814,0.10773
2011,female,(1c) Basic Vocational Qualification,0.20536,3120,15436,0.19899,0.21173
2011,female,(2) Intermediate General/Vocational Qualification,0.23771,4882,15436,0.23099,0.24442
2011,female,(2c_gen) General Maturity Certificate,0.03855,631,15436,0.03552,0.04159
2011,female,(2c_voc) Vocational Maturity Certificate,0.07556,1554,15436,0.07139,0.07973
2011,female,(3a) Lower Tertiary Education,0.05425,1081,15436,0.05067,0.05782
2011,female,(3b) Higher Tertiary Education,0.08978,1924,15436,0.08527,0.09429
2012,male,(0) No qualification (yet),0.01868,438,12484,0.01630,0.02105
2012,male,(1a) Inadequately completed,0.01276,185,12484,0.01080,0.01473
2012,male,(1b) General Elementary School,0.05440,755,12484,0.05042,0.05838
2012,male,(1c) Basic Vocational Qualification,0.24658,3464,12484,0.23902,0.25414
2012,male,(2) Intermediate General/Vocational Qualification,0.19882,3068,12484,0.19181,0.20582
2012,male,(2c_gen) General Maturity Certificate,0.03767,473,12484,0.03433,0.04101
2012,male,(2c_voc) Vocational Maturity Certificate,0.06551,952,12484,0.06117,0.06985
2012,male,(3a) Lower Tertiary Education,0.07336,1189,12484,0.06879,0.07794
2012,male,(3b) Higher Tertiary Education,0.10926,1960,12484,0.10379,0.11473
2012,female,(0) No qualification (yet),0.01854,472,15052,0.01638,0.02069
2012,female,(1a) Inadequately completed,0.01400,233,15052,0.01212,0.01588
2012,female,(1b) General Elementary School,0.10169,1480,15052,0.09686,0.10652
2012,female,(1c) Basic Vocational Qualification,0.20180,3008,15052,0.19539,0.20822
2012,female,(2) Intermediate General/Vocational Qualification,0.23602,4733,15052,0.22924,0.24281
2012,female,(2c_gen) General Maturity Certificate,0.03702,613,15052,0.03400,0.04003
2012,female,(2c_voc) Vocational Maturity Certificate,0.07661,1516,15052,0.07236,0.08086
2012,female,(3a) Lower Tertiary Education,0.05700,1086,15052,0.05330,0.06071
2012,female,(3b) Higher Tertiary Education,0.09528,1911,15052,0.09059,0.09997
2013,male,(0) No qualification (yet),0.02040,538,13865,0.01805,0.02276
2013,male,(1a) Inadequately completed,0.01427,305,13865,0.01230,0.01625
2013,male,(1b) General Elementary School,0.05605,1072,13865,0.05222,0.05988
2013,male,(1c) Basic Vocational Qualification,0.23686,3548,13865,0.22978,0.24393
2013,male,(2) Intermediate General/Vocational Qualification,0.19638,3098,13865,0.18977,0.20299
2013,male,(2c_gen) General Maturity Certificate,0.04199,718,13865,0.03865,0.04533
2013,male,(2c_voc) Vocational Maturity Certificate,0.06856,1146,13865,0.06436,0.07277
2013,male,(3a) Lower Tertiary Education,0.07387,1180,13865,0.06952,0.07822
2013,male,(3b) Higher Tertiary Education,0.11422,2260,13865,0.10892,0.11951
2013,female,(0) No qualification (yet),0.01878,546,16535,0.01671,0.02085
2013,female,(1a) Inadequately completed,0.01623,371,16535,0.01430,0.01815
2013,female,(1b) General Elementary School,0.09779,1788,16535,0.09326,0.10231
2013,female,(1c) Basic Vocational Qualification,0.19625,3060,16535,0.19020,0.20231
2013,female,(2) Intermediate General/Vocational Qualification,0.23876,4749,16535,0.23226,0.24526
2013,female,(2c_gen) General Maturity Certificate,0.03961,883,16535,0.03664,0.04259
2013,female,(2c_voc) Vocational Maturity Certificate,0.07675,1716,16535,0.07269,0.08081
2013,female,(3a) Lower Tertiary Education,0.05748,1095,16535,0.05393,0.06103
2013,female,(3b) Higher Tertiary Education,0.09660,2327,16535,0.09210,0.10110
2014,male,(0) No qualification (yet),0.01889,436,12292,0.01648,0.02129
2014,male,(1a) Inadequately completed,0.01403,238,12292,0.01195,0.01611
2014,male,(1b) General Elementary School,0.05818,913,12292,0.05404,0.06232
2014,male,(1c) Basic Vocational Qualification,0.23006,3128,12292,0.22262,0.23750
2014,male,(2) Intermediate General/Vocational Qualification,0.19152,2786,12292,0.18456,0.19847
2014,male,(2c_gen) General Maturity Certificate,0.04402,672,12292,0.04040,0.04765
2014,male,(2c_voc) Vocational Maturity Certificate,0.07234,1019,12292,0.06776,0.07692
2014,male,(3a) Lower Tertiary Education,0.07606,1096,12292,0.07138,0.08075
2014,male,(3b) Higher Tertiary Education,0.11544,2004,12292,0.10979,0.12109
2014,female,(0) No qualification (yet),0.01720,456,14530,0.01509,0.01932
2014,female,(1a) Inadequately completed,0.01671,306,14530,0.01463,0.01880
2014,female,(1b) General Elementary School,0.09333,1499,14530,0.08860,0.09806
2014,female,(1c) Basic Vocational Qualification,0.19134,2723,14530,0.18495,0.19774
2014,female,(2) Intermediate General/Vocational Qualification,0.23179,4160,14530,0.22493,0.23865
2014,female,(2c_gen) General Maturity Certificate,0.04025,767,14530,0.03706,0.04345
2014,female,(2c_voc) Vocational Maturity Certificate,0.07872,1492,14530,0.07434,0.08310
2014,female,(3a) Lower Tertiary Education,0.06395,1079,14530,0.05997,0.06793
2014,female,(3b) Higher Tertiary Education,0.10206,2048,14530,0.09714,0.10698
2015,male,(0) No qualification (yet),0.01501,357,12149,0.01284,0.01717
2015,male,(1a) Inadequately completed,0.01370,249,12149,0.01163,0.01576
2015,male,(1b) General Elementary School,0.05689,920,12149,0.05277,0.06101
2015,male,(1c) Basic Vocational Qualification,0.22259,2981,12149,0.21519,0.22999
2015,male,(2) Intermediate General/Vocational Qualification,0.19599,2672,12149,0.18893,0.20305
2015,male,(2c_gen) General Maturity Certificate,0.04152,701,12149,0.03797,0.04507
2015,male,(2c_voc) Vocational Maturity Certificate,0.07333,1071,12149,0.06870,0.07797
2015,male,(3a) Lower Tertiary Education,0.07743,1078,12149,0.07268,0.08219
2015,male,(3b) Higher Tertiary Education,0.12142,2120,12149,0.11562,0.12723
2015,female,(0) No qualification (yet),0.01566,422,14323,0.01363,0.01770
2015,female,(1a) Inadequately completed,0.01666,337,14323,0.01456,0.01876
2015,female,(1b) General Elementary School,0.08910,1397,14323,0.08444,0.09377
2015,female,(1c) Basic Vocational Qualification,0.18673,2579,14323,0.18034,0.19311
2015,female,(2) Intermediate General/Vocational Qualification,0.23249,3970,14323,0.22557,0.23940
2015,female,(2c_gen) General Maturity Certificate,0.04156,866,14323,0.03829,0.04483
2015,female,(2c_voc) Vocational Maturity Certificate,0.08140,1528,14323,0.07692,0.08588
2015,female,(3a) Lower Tertiary Education,0.06587,1049,14323,0.06181,0.06994
2015,female,(3b) Higher Tertiary Education,0.10531,2175,14323,0.10028,0.11033
2016,male,(0) No qualification (yet),0.01545,416,12673,0.01331,0.01760
2016,male,(1a) Inadequately completed,0.01444,772,12673,0.01237,0.01652
2016,male,(1b) General Elementary School,0.05643,1121,12673,0.05241,0.06044
2016,male,(1c) Basic Vocational Qualification,0.21759,2766,12673,0.21040,0.22477
2016,male,(2) Intermediate General/Vocational Qualification,0.19386,2446,12673,0.18698,0.20075
2016,male,(2c_gen) General Maturity Certificate,0.04127,821,12673,0.03780,0.04473
2016,male,(2c_voc) Vocational Maturity Certificate,0.07618,1037,12673,0.07156,0.08080
2016,male,(3a) Lower Tertiary Education,0.07531,1009,12673,0.07072,0.07991
2016,male,(3b) Higher Tertiary Education,0.12263,2285,12673,0.11692,0.12834
2016,female,(0) No qualification (yet),0.01601,454,14227,0.01395,0.01808
2016,female,(1a) Inadequately completed,0.01621,757,14227,0.01414,0.01829
2016,female,(1b) General Elementary School,0.08755,1422,14227,0.08291,0.09220
2016,female,(1c) Basic Vocational Qualification,0.17898,2368,14227,0.17268,0.18528
2016,female,(2) Intermediate General/Vocational Qualification,0.22967,3676,14227,0.22276,0.23658
2016,female,(2c_gen) General Maturity Certificate,0.04088,884,14227,0.03763,0.04414
2016,female,(2c_voc) Vocational Maturity Certificate,0.08698,1472,14227,0.08235,0.09161
2016,female,(3a) Lower Tertiary Education,0.06780,1003,14227,0.06367,0.07193
2016,female,(3b) Higher Tertiary Education,0.10711,2191,14227,0.10203,0.11219
2017,male,(0) No qualification (yet),0.01701,445,14298,0.01489,0.01912
2017,male,(1a) Inadequately completed,0.01753,1006,14298,0.01538,0.01968
2017,male,(1b) General Elementary School,0.05553,1272,14298,0.05178,0.05929
2017,male,(1c) Basic Vocational Qualification,0.20701,2849,14298,0.20037,0.21365
2017,male,(2) Intermediate General/Vocational Qualification,0.19566,2856,14298,0.18915,0.20216
2017,male,(2c_gen) General Maturity Certificate,0.04343,1008,14298,0.04009,0.04677
2017,male,(2c_voc) Vocational Maturity Certificate,0.07392,1131,14298,0.06963,0.07820
2017,male,(3a) Lower Tertiary Education,0.07536,1142,14298,0.07103,0.07968
2017,male,(3b) Higher Tertiary Education,0.12600,2589,14298,0.12056,0.13144
2017,female,(0) No qualification (yet),0.01664,480,15863,0.01465,0.01863
2017,female,(1a) Inadequately completed,0.01897,1013,15863,0.01685,0.02110
2017,female,(1b) General Elementary School,0.08754,1582,15863,0.08314,0.09193
2017,female,(1c) Basic Vocational Qualification,0.17201,2411,15863,0.16614,0.17789
2017,female,(2) Intermediate General/Vocational Qualification,0.23361,4163,15863,0.22703,0.24020
2017,female,(2c_gen) General Maturity Certificate,0.04026,1066,15863,0.03720,0.04332
2017,female,(2c_voc) Vocational Maturity Certificate,0.08497,1628,15863,0.08063,0.08931
2017,female,(3a) Lower Tertiary Education,0.06667,1136,15863,0.06279,0.07055
2017,female,(3b) Higher Tertiary Education,0.10932,2384,15863,0.10446,0.11418
2018,male,(0) No qualification (yet),0.01484,408,13603,0.01281,0.01687
2018,male,(1a) Inadequately completed,0.01676,962,13603,0.01461,0.01892
2018,male,(1b) General Elementary School,0.05733,1246,13603,0.05342,0.06124
2018,male,(1c) Basic Vocational Qualification,0.20165,2639,13603,0.19491,0.20839
2018,male,(2) Intermediate General/Vocational Qualification,0.19174,2734,13603,0.18512,0.19835
2018,male,(2c_gen) General Maturity Certificate,0.04311,979,13603,0.03970,0.04652
2018,male,(2c_voc) Vocational Maturity Certificate,0.07653,1080,13603,0.07206,0.08100
2018,male,(3a) Lower Tertiary Education,0.08075,1130,13603,0.07617,0.08533
2018,male,(3b) Higher Tertiary Education,0.12849,2425,13603,0.12286,0.13411
2018,female,(0) No qualification (yet),0.01446,369,15106,0.01256,0.01637
2018,female,(1a) Inadequately completed,0.01983,956,15106,0.01761,0.02205
2018,female,(1b) General Elementary School,0.08387,1476,15106,0.07945,0.08829
2018,female,(1c) Basic Vocational Qualification,0.16729,2279,15106,0.16133,0.17324
2018,female,(2) Intermediate General/Vocational Qualification,0.23328,4022,15106,0.22654,0.24003
2018,female,(2c_gen) General Maturity Certificate,0.04361,1013,15106,0.04036,0.04687
2018,female,(2c_voc) Vocational Maturity Certificate,0.08763,1568,15106,0.08312,0.09214
2018,female,(3a) Lower Tertiary Education,0.06955,1123,15106,0.06550,0.07361
2018,female,(3b) Higher Tertiary Education,0.11102,2300,15106,0.10601,0.11603
2019,male,(0) No qualification (yet),0.01359,322,13902,0.01166,0.01551
2019,male,(1a) Inadequately completed,0.01721,935,13902,0.01505,0.01937
2019,male,(1b) General Elementary School,0.05630,1117,13902,0.05247,0.06013
2019,male,(1c) Basic Vocational Qualification,0.19385,2512,13902,0.18727,0.20042
2019,male,(2) Intermediate General/Vocational Qualification,0.19150,2875,13902,0.18496,0.19804
2019,male,(2c_gen) General Maturity Certificate,0.04369,934,13902,0.04029,0.04709
2019,male,(2c_voc) Vocational Maturity Certificate,0.07658,1174,13902,0.07216,0.08100
2019,male,(3a) Lower Tertiary Education,0.08072,1296,13902,0.07619,0.08525
2019,male,(3b) Higher Tertiary Education,0.13457,2737,13902,0.12890,0.14024
2019,female,(0) No qualification (yet),0.01290,294,14551,0.01107,0.01473
2019,female,(1a) Inadequately completed,0.02018,866,14551,0.01789,0.02246
2019,female,(1b) General Elementary School,0.07848,1262,14551,0.07411,0.08285
2019,female,(1c) Basic Vocational Qualification,0.15840,2056,14551,0.15247,0.16434
2019,female,(2) Intermediate General/Vocational Qualification,0.23517,3968,14551,0.22828,0.24206
2019,female,(2c_gen) General Maturity Certificate,0.04466,977,14551,0.04131,0.04802
2019,female,(2c_voc) Vocational Maturity Certificate,0.09254,1577,14551,0.08783,0.09725
2019,female,(3a) Lower Tertiary Education,0.06902,1176,14551,0.06490,0.07313
2019,female,(3b) Higher Tertiary Education,0.11351,2375,14551,0.10835,0.11866
2020,male,(0) No qualification (yet),0.01620,403,14092,0.01411,0.01828
2020,male,(1a) Inadequately completed,0.01577,1070,14092,0.01372,0.01783
2020,male,(1b) General Elementary School,0.05696,1236,14092,0.05314,0.06079
2020,male,(1c) Basic Vocational Qualification,0.18643,2323,14092,0.18000,0.19286
2020,male,(2) Intermediate General/Vocational Qualification,0.19222,2637,14092,0.18571,0.19873
2020,male,(2c_gen) General Maturity Certificate,0.04199,1115,14092,0.03868,0.04530
2020,male,(2c_voc) Vocational Maturity Certificate,0.07597,1210,14092,0.07160,0.08035
2020,male,(3a) Lower Tertiary Education,0.08581,1227,14092,0.08119,0.09044
2020,male,(3b) Higher Tertiary Education,0.13241,2871,14092,0.12681,0.13801
2020,female,(0) No qualification (yet),0.01404,373,14482,0.01213,0.01596
2020,female,(1a) Inadequately completed,0.01798,844,14482,0.01582,0.02015
2020,female,(1b) General Elementary School,0.07515,1294,14482,0.07086,0.07945
2020,female,(1c) Basic Vocational Qualification,0.15860,1945,14482,0.15265,0.16455
2020,female,(2) Intermediate General/Vocational Qualification,0.23335,3675,14482,0.22646,0.24024
2020,female,(2c_gen) General Maturity Certificate,0.04311,1087,14482,0.03980,0.04641
2020,female,(2c_voc) Vocational Maturity Certificate,0.09429,1601,14482,0.08953,0.09905
2020,female,(3a) Lower Tertiary Education,0.07201,1127,14482,0.06780,0.07622
2020,female,(3b) Higher Tertiary Education,0.11581,2536,14482,0.11060,0.12103
2021,male,(0) No qualification (yet),0.01281,230,9137,0.01050,0.01511
2021,male,(1a) Inadequately completed,0.01858,601,9137,0.01581,0.02135
2021,male,(1b) General Elementary School,0.04657,635,9137,0.04225,0.05089
2021,male,(1c) Basic Vocational Qualification,0.17987,1437,9137,0.17200,0.18775
2021,male,(2) Intermediate General/Vocational Qualification,0.18285,1777,9137,0.17493,0.19078
2021,male,(2c_gen) General Maturity Certificate,0.04601,701,9137,0.04171,0.05030
2021,male,(2c_voc) Vocational Maturity Certificate,0.07640,796,9137,0.07095,0.08185
2021,male,(3a) Lower Tertiary Education,0.08471,882,9137,0.07900,0.09042
2021,male,(3b) Higher Tertiary Education,0.14280,2078,9137,0.13563,0.14997
2021,female,(0) No qualification (yet),0.01246,219,9798,0.01026,0.01466
2021,female,(1a) Inadequately completed,0.01318,523,9798,0.01092,0.01544
2021,female,(1b) General Elementary School,0.06909,750,9798,0.06406,0.07411
2021,female,(1c) Basic Vocational Qualification,0.15381,1263,9798,0.14666,0.16095
2021,female,(2) Intermediate General/Vocational Qualification,0.22188,2485,9798,0.21366,0.23011
2021,female,(2c_gen) General Maturity Certificate,0.04676,700,9798,0.04258,0.05094
2021,female,(2c_voc) Vocational Maturity Certificate,0.09904,1113,9798,0.09313,0.10496
2021,female,(3a) Lower Tertiary Education,0.06871,846,9798,0.06370,0.07372
2021,female,(3b) Higher Tertiary Education,0.13138,1899,9798,0.12469,0.13807
