year,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No migration background,(2) Intermediate General/Vocational Qualification,0.21353,3117,10659,0.20575,0.22131
1999,No migration background,(2c_gen) General Maturity Certificate,0.02384,322,10659,0.02094,0.02673
1999,No migration background,(2c_voc) Vocational Maturity Certificate,0.04245,503,10659,0.03862,0.04628
1999,No migration background,(3a) Lower Tertiary Education,0.05782,887,10659,0.05339,0.06225
1999,No migration background,(3b) Higher Tertiary Education,0.06434,867,10659,0.05968,0.06900
1999,Direct migration background,(1a) Inadequately completed,0.11571,385,2075,0.10194,0.12948
1999,Direct migration background,(1b) General Elementary School,0.21495,571,2075,0.19727,0.23263
1999,Direct migration background,(1c) Basic Vocational Qualification,0.25907,570,2075,0.24021,0.27792
1999,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07526,133,2075,0.06391,0.08662
1999,Direct migration background,(2c_gen) General Maturity Certificate,0.04804,99,2075,0.03884,0.05725
1999,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07060,138,2075,0.05958,0.08163
1999,Direct migration background,(3a) Lower Tertiary Education,0.03113,52,2075,0.02365,0.03860
1999,Direct migration background,(3b) Higher Tertiary Education,0.08164,127,2075,0.06985,0.09342
1999,Indirect migration background,(0) No qualification (yet),0.04883,66,475,0.02943,0.06823
1999,Indirect migration background,(1b) General Elementary School,0.08098,128,475,0.05642,0.10554
1999,Indirect migration background,(1c) Basic Vocational Qualification,0.05351,100,475,0.03325,0.07377
1999,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.09484,131,475,0.06846,0.12122
1999,Indirect migration background,(2c_gen) General Maturity Certificate,0.03523,50,475,0.01863,0.05183
2000,No migration background,(0) No qualification (yet),0.01285,369,19957,0.01129,0.01441
2000,No migration background,(1a) Inadequately completed,0.00450,91,19957,0.00357,0.00543
2000,No migration background,(1b) General Elementary School,0.09155,1918,19957,0.08755,0.09555
2000,No migration background,(1c) Basic Vocational Qualification,0.29954,6679,19957,0.29318,0.30590
2000,No migration background,(2) Intermediate General/Vocational Qualification,0.22605,5805,19957,0.22025,0.23186
2000,No migration background,(2c_gen) General Maturity Certificate,0.02305,585,19957,0.02097,0.02513
2000,No migration background,(2c_voc) Vocational Maturity Certificate,0.05203,1145,19957,0.04895,0.05511
2000,No migration background,(3a) Lower Tertiary Education,0.06173,1591,19957,0.05840,0.06507
2000,No migration background,(3b) Higher Tertiary Education,0.07256,1774,19957,0.06896,0.07616
2000,Direct migration background,(0) No qualification (yet),0.01490,58,3280,0.01075,0.01904
2000,Direct migration background,(1a) Inadequately completed,0.08478,324,3280,0.07525,0.09432
2000,Direct migration background,(1b) General Elementary School,0.19223,782,3280,0.17874,0.20571
2000,Direct migration background,(1c) Basic Vocational Qualification,0.25883,965,3280,0.24384,0.27383
2000,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07991,255,3280,0.07062,0.08919
2000,Direct migration background,(2c_gen) General Maturity Certificate,0.04111,142,3280,0.03431,0.04790
2000,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10458,356,3280,0.09411,0.11506
2000,Direct migration background,(3a) Lower Tertiary Education,0.03183,90,3280,0.02582,0.03784
2000,Direct migration background,(3b) Higher Tertiary Education,0.10342,308,3280,0.09300,0.11384
2000,Indirect migration background,(0) No qualification (yet),0.03293,68,791,0.02049,0.04537
2000,Indirect migration background,(1b) General Elementary School,0.07316,166,791,0.05500,0.09132
2000,Indirect migration background,(1c) Basic Vocational Qualification,0.07735,166,791,0.05872,0.09598
2000,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11513,233,791,0.09287,0.13738
2000,Indirect migration background,(2c_gen) General Maturity Certificate,0.03283,72,791,0.02040,0.04525
2000,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02586,51,791,0.01479,0.03693
2000,Indirect migration background,(3b) Higher Tertiary Education,0.01707,35,791,0.00804,0.02610
2001,No migration background,(0) No qualification (yet),0.01497,428,18148,0.01321,0.01674
2001,No migration background,(1a) Inadequately completed,0.00468,84,18148,0.00369,0.00568
2001,No migration background,(1b) General Elementary School,0.08619,1610,18148,0.08210,0.09027
2001,No migration background,(1c) Basic Vocational Qualification,0.29495,5917,18148,0.28832,0.30159
2001,No migration background,(2) Intermediate General/Vocational Qualification,0.22754,5336,18148,0.22144,0.23364
2001,No migration background,(2c_gen) General Maturity Certificate,0.02375,555,18148,0.02153,0.02597
2001,No migration background,(2c_voc) Vocational Maturity Certificate,0.05417,1085,18148,0.05088,0.05747
2001,No migration background,(3a) Lower Tertiary Education,0.06377,1489,18148,0.06021,0.06732
2001,No migration background,(3b) Higher Tertiary Education,0.07455,1644,18148,0.07073,0.07837
2001,Direct migration background,(0) No qualification (yet),0.01600,46,2885,0.01142,0.02058
2001,Direct migration background,(1a) Inadequately completed,0.06429,229,2885,0.05534,0.07325
2001,Direct migration background,(1b) General Elementary School,0.20429,707,2885,0.18958,0.21901
2001,Direct migration background,(1c) Basic Vocational Qualification,0.26082,855,2885,0.24479,0.27684
2001,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08145,229,2885,0.07147,0.09143
2001,Direct migration background,(2c_gen) General Maturity Certificate,0.04659,138,2885,0.03890,0.05429
2001,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10674,320,2885,0.09547,0.11801
2001,Direct migration background,(3a) Lower Tertiary Education,0.03384,85,2885,0.02724,0.04044
2001,Direct migration background,(3b) Higher Tertiary Education,0.11098,276,2885,0.09952,0.12244
2001,Indirect migration background,(0) No qualification (yet),0.03303,66,726,0.02002,0.04604
2001,Indirect migration background,(1b) General Elementary School,0.06724,152,726,0.04901,0.08547
2001,Indirect migration background,(1c) Basic Vocational Qualification,0.07237,147,726,0.05351,0.09124
2001,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.10215,204,726,0.08011,0.12420
2001,Indirect migration background,(2c_gen) General Maturity Certificate,0.03478,73,726,0.02144,0.04811
2001,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02322,47,726,0.01226,0.03419
2001,Indirect migration background,(3b) Higher Tertiary Education,0.02049,37,726,0.01018,0.03080
2002,No migration background,(0) No qualification (yet),0.01486,484,19312,0.01316,0.01657
2002,No migration background,(1a) Inadequately completed,0.00462,79,19312,0.00366,0.00558
2002,No migration background,(1b) General Elementary School,0.08584,1504,19312,0.08189,0.08979
2002,No migration background,(1c) Basic Vocational Qualification,0.29508,5714,19312,0.28865,0.30151
2002,No migration background,(2) Intermediate General/Vocational Qualification,0.23149,5549,19312,0.22554,0.23744
2002,No migration background,(2c_gen) General Maturity Certificate,0.02433,653,19312,0.02216,0.02650
2002,No migration background,(2c_voc) Vocational Maturity Certificate,0.05330,1229,19312,0.05014,0.05647
2002,No migration background,(3a) Lower Tertiary Education,0.06207,1689,19312,0.05867,0.06547
2002,No migration background,(3b) Higher Tertiary Education,0.07192,2411,19312,0.06828,0.07557
2002,Direct migration background,(0) No qualification (yet),0.02077,52,2758,0.01545,0.02610
2002,Direct migration background,(1a) Inadequately completed,0.06524,206,2758,0.05602,0.07446
2002,Direct migration background,(1b) General Elementary School,0.20480,652,2758,0.18973,0.21986
2002,Direct migration background,(1c) Basic Vocational Qualification,0.25796,788,2758,0.24162,0.27429
2002,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08283,226,2758,0.07254,0.09312
2002,Direct migration background,(2c_gen) General Maturity Certificate,0.04542,134,2758,0.03765,0.05319
2002,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11513,307,2758,0.10321,0.12704
2002,Direct migration background,(3a) Lower Tertiary Education,0.03426,92,2758,0.02747,0.04105
2002,Direct migration background,(3b) Higher Tertiary Education,0.10404,301,2758,0.09265,0.11544
2002,Indirect migration background,(0) No qualification (yet),0.03910,77,720,0.02493,0.05327
2002,Indirect migration background,(1b) General Elementary School,0.06147,122,720,0.04392,0.07903
2002,Indirect migration background,(1c) Basic Vocational Qualification,0.06999,137,720,0.05134,0.08863
2002,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.10579,208,720,0.08331,0.12827
2002,Indirect migration background,(2c_gen) General Maturity Certificate,0.03105,81,720,0.01837,0.04373
2002,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02043,48,720,0.01009,0.03077
2002,Indirect migration background,(3b) Higher Tertiary Education,0.01935,47,720,0.00928,0.02942
2003,No migration background,(0) No qualification (yet),0.01544,497,18576,0.01367,0.01721
2003,No migration background,(1a) Inadequately completed,0.00537,88,18576,0.00432,0.00642
2003,No migration background,(1b) General Elementary School,0.08440,1424,18576,0.08040,0.08840
2003,No migration background,(1c) Basic Vocational Qualification,0.28712,5418,18576,0.28062,0.29363
2003,No migration background,(2) Intermediate General/Vocational Qualification,0.23339,5365,18576,0.22730,0.23947
2003,No migration background,(2c_gen) General Maturity Certificate,0.02393,639,18576,0.02174,0.02613
2003,No migration background,(2c_voc) Vocational Maturity Certificate,0.05593,1224,18576,0.05262,0.05923
2003,No migration background,(3a) Lower Tertiary Education,0.06310,1622,18576,0.05960,0.06660
2003,No migration background,(3b) Higher Tertiary Education,0.07429,2299,18576,0.07052,0.07806
2003,Direct migration background,(0) No qualification (yet),0.01952,51,2579,0.01418,0.02486
2003,Direct migration background,(1a) Inadequately completed,0.06444,183,2579,0.05497,0.07392
2003,Direct migration background,(1b) General Elementary School,0.20339,608,2579,0.18785,0.21893
2003,Direct migration background,(1c) Basic Vocational Qualification,0.26202,752,2579,0.24505,0.27900
2003,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07939,209,2579,0.06896,0.08983
2003,Direct migration background,(2c_gen) General Maturity Certificate,0.04628,120,2579,0.03817,0.05438
2003,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11222,286,2579,0.10004,0.12441
2003,Direct migration background,(3a) Lower Tertiary Education,0.03492,85,2579,0.02784,0.04201
2003,Direct migration background,(3b) Higher Tertiary Education,0.10967,285,2579,0.09761,0.12174
2003,Indirect migration background,(0) No qualification (yet),0.03375,70,712,0.02048,0.04703
2003,Indirect migration background,(1b) General Elementary School,0.06220,116,712,0.04445,0.07996
2003,Indirect migration background,(1c) Basic Vocational Qualification,0.07770,138,712,0.05803,0.09738
2003,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.10948,204,712,0.08653,0.13244
2003,Indirect migration background,(2c_gen) General Maturity Certificate,0.03132,82,712,0.01852,0.04412
2003,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02320,55,712,0.01213,0.03426
2003,Indirect migration background,(3b) Higher Tertiary Education,0.01881,47,712,0.00882,0.02879
2004,No migration background,(0) No qualification (yet),0.01600,499,18048,0.01417,0.01784
2004,No migration background,(1a) Inadequately completed,0.00558,83,18048,0.00450,0.00667
2004,No migration background,(1b) General Elementary School,0.08368,1317,18048,0.07964,0.08772
2004,No migration background,(1c) Basic Vocational Qualification,0.28590,5200,18048,0.27931,0.29250
2004,No migration background,(2) Intermediate General/Vocational Qualification,0.23315,5216,18048,0.22698,0.23932
2004,No migration background,(2c_gen) General Maturity Certificate,0.02336,632,18048,0.02116,0.02556
2004,No migration background,(2c_voc) Vocational Maturity Certificate,0.05699,1225,18048,0.05360,0.06037
2004,No migration background,(3a) Lower Tertiary Education,0.06401,1609,18048,0.06044,0.06758
2004,No migration background,(3b) Higher Tertiary Education,0.07483,2267,18048,0.07099,0.07867
2004,Direct migration background,(0) No qualification (yet),0.02338,62,2493,0.01745,0.02931
2004,Direct migration background,(1a) Inadequately completed,0.06605,176,2493,0.05630,0.07580
2004,Direct migration background,(1b) General Elementary School,0.20425,571,2493,0.18842,0.22008
2004,Direct migration background,(1c) Basic Vocational Qualification,0.26805,728,2493,0.25065,0.28544
2004,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08210,203,2493,0.07132,0.09287
2004,Direct migration background,(2c_gen) General Maturity Certificate,0.04280,114,2493,0.03485,0.05074
2004,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11393,281,2493,0.10146,0.12641
2004,Direct migration background,(3a) Lower Tertiary Education,0.03377,81,2493,0.02667,0.04086
2004,Direct migration background,(3b) Higher Tertiary Education,0.10603,277,2493,0.09394,0.11812
2004,Indirect migration background,(0) No qualification (yet),0.04468,80,720,0.02958,0.05978
2004,Indirect migration background,(1b) General Elementary School,0.06520,121,720,0.04715,0.08324
2004,Indirect migration background,(1c) Basic Vocational Qualification,0.07646,134,720,0.05704,0.09589
2004,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.10802,200,720,0.08533,0.13071
2004,Indirect migration background,(2c_gen) General Maturity Certificate,0.03722,85,720,0.02338,0.05106
2004,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02557,57,720,0.01404,0.03711
2004,Indirect migration background,(3b) Higher Tertiary Education,0.01755,43,720,0.00795,0.02714
2005,No migration background,(0) No qualification (yet),0.01922,509,17233,0.01717,0.02127
2005,No migration background,(1a) Inadequately completed,0.00599,79,17233,0.00484,0.00714
2005,No migration background,(1b) General Elementary School,0.07960,1226,17233,0.07556,0.08364
2005,No migration background,(1c) Basic Vocational Qualification,0.27778,4895,17233,0.27110,0.28447
2005,No migration background,(2) Intermediate General/Vocational Qualification,0.23744,4989,17233,0.23109,0.24380
2005,No migration background,(2c_gen) General Maturity Certificate,0.02393,585,17233,0.02165,0.02621
2005,No migration background,(2c_voc) Vocational Maturity Certificate,0.05859,1192,17233,0.05509,0.06210
2005,No migration background,(3a) Lower Tertiary Education,0.06334,1555,17233,0.05970,0.06698
2005,No migration background,(3b) Higher Tertiary Education,0.07742,2203,17233,0.07343,0.08141
2005,Direct migration background,(0) No qualification (yet),0.01933,55,2317,0.01372,0.02494
2005,Direct migration background,(1a) Inadequately completed,0.06848,165,2317,0.05819,0.07876
2005,Direct migration background,(1b) General Elementary School,0.20251,518,2317,0.18614,0.21887
2005,Direct migration background,(1c) Basic Vocational Qualification,0.26263,671,2317,0.24471,0.28055
2005,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08784,197,2317,0.07631,0.09936
2005,Direct migration background,(2c_gen) General Maturity Certificate,0.04232,106,2317,0.03412,0.05051
2005,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11553,266,2317,0.10251,0.12855
2005,Direct migration background,(3a) Lower Tertiary Education,0.03232,75,2317,0.02512,0.03952
2005,Direct migration background,(3b) Higher Tertiary Education,0.10916,264,2317,0.09646,0.12186
2005,Indirect migration background,(0) No qualification (yet),0.04751,90,735,0.03212,0.06290
2005,Indirect migration background,(1b) General Elementary School,0.06398,113,735,0.04627,0.08168
2005,Indirect migration background,(1c) Basic Vocational Qualification,0.08510,146,735,0.06492,0.10529
2005,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12323,196,735,0.09945,0.14701
2005,Indirect migration background,(2c_gen) General Maturity Certificate,0.04001,87,735,0.02583,0.05418
2005,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02258,55,735,0.01183,0.03333
2005,Indirect migration background,(3b) Higher Tertiary Education,0.02447,48,735,0.01329,0.03565
2006,No migration background,(0) No qualification (yet),0.01753,524,18719,0.01565,0.01941
2006,No migration background,(1a) Inadequately completed,0.00574,85,18719,0.00465,0.00682
2006,No migration background,(1b) General Elementary School,0.07878,1362,18719,0.07492,0.08264
2006,No migration background,(1c) Basic Vocational Qualification,0.27016,5340,18719,0.26380,0.27652
2006,No migration background,(2) Intermediate General/Vocational Qualification,0.23951,5371,18719,0.23339,0.24562
2006,No migration background,(2c_gen) General Maturity Certificate,0.02461,619,18719,0.02239,0.02683
2006,No migration background,(2c_voc) Vocational Maturity Certificate,0.05933,1283,18719,0.05595,0.06272
2006,No migration background,(3a) Lower Tertiary Education,0.06468,1701,18719,0.06116,0.06821
2006,No migration background,(3b) Higher Tertiary Education,0.08563,2434,18719,0.08162,0.08964
2006,Direct migration background,(0) No qualification (yet),0.01470,40,2328,0.00981,0.01959
2006,Direct migration background,(1a) Inadequately completed,0.06386,149,2328,0.05393,0.07380
2006,Direct migration background,(1b) General Elementary School,0.19720,500,2328,0.18103,0.21336
2006,Direct migration background,(1c) Basic Vocational Qualification,0.26167,673,2328,0.24381,0.27953
2006,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08196,199,2328,0.07081,0.09310
2006,Direct migration background,(2c_gen) General Maturity Certificate,0.05057,116,2328,0.04167,0.05948
2006,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11531,285,2328,0.10233,0.12828
2006,Direct migration background,(3a) Lower Tertiary Education,0.03164,77,2328,0.02453,0.03875
2006,Direct migration background,(3b) Higher Tertiary Education,0.11669,289,2328,0.10365,0.12974
2006,Indirect migration background,(0) No qualification (yet),0.04586,86,748,0.03086,0.06086
2006,Indirect migration background,(1b) General Elementary School,0.06990,116,748,0.05162,0.08819
2006,Indirect migration background,(1c) Basic Vocational Qualification,0.08225,142,748,0.06255,0.10196
2006,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11748,207,748,0.09439,0.14057
2006,Indirect migration background,(2c_gen) General Maturity Certificate,0.04191,87,748,0.02754,0.05628
2006,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02838,63,748,0.01648,0.04029
2006,Indirect migration background,(3b) Higher Tertiary Education,0.02129,47,748,0.01094,0.03164
2007,No migration background,(0) No qualification (yet),0.02006,505,17544,0.01798,0.02213
2007,No migration background,(1a) Inadequately completed,0.00532,80,17544,0.00425,0.00640
2007,No migration background,(1b) General Elementary School,0.07304,1201,17544,0.06919,0.07689
2007,No migration background,(1c) Basic Vocational Qualification,0.26475,4891,17544,0.25822,0.27127
2007,No migration background,(2) Intermediate General/Vocational Qualification,0.24119,5056,17544,0.23486,0.24752
2007,No migration background,(2c_gen) General Maturity Certificate,0.02700,614,17544,0.02460,0.02939
2007,No migration background,(2c_voc) Vocational Maturity Certificate,0.06133,1237,17544,0.05778,0.06488
2007,No migration background,(3a) Lower Tertiary Education,0.06701,1610,17544,0.06331,0.07071
2007,No migration background,(3b) Higher Tertiary Education,0.08891,2350,17544,0.08470,0.09312
2007,Direct migration background,(1a) Inadequately completed,0.06376,128,2052,0.05318,0.07433
2007,Direct migration background,(1b) General Elementary School,0.20574,442,2052,0.18825,0.22324
2007,Direct migration background,(1c) Basic Vocational Qualification,0.25960,586,2052,0.24062,0.27857
2007,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07966,180,2052,0.06794,0.09138
2007,Direct migration background,(2c_gen) General Maturity Certificate,0.05218,112,2052,0.04256,0.06181
2007,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11485,260,2052,0.10105,0.12865
2007,Direct migration background,(3a) Lower Tertiary Education,0.03341,75,2052,0.02563,0.04118
2007,Direct migration background,(3b) Higher Tertiary Education,0.11781,269,2052,0.10386,0.13176
2007,Indirect migration background,(0) No qualification (yet),0.04607,95,724,0.03079,0.06136
2007,Indirect migration background,(1b) General Elementary School,0.06795,106,724,0.04961,0.08630
2007,Indirect migration background,(1c) Basic Vocational Qualification,0.08674,136,724,0.06622,0.10725
2007,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12571,195,724,0.10155,0.14988
2007,Indirect migration background,(2c_gen) General Maturity Certificate,0.04511,76,724,0.02999,0.06024
2007,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02871,60,724,0.01654,0.04088
2007,Indirect migration background,(3b) Higher Tertiary Education,0.02823,56,724,0.01616,0.04031
2008,No migration background,(0) No qualification (yet),0.01879,446,16487,0.01672,0.02087
2008,No migration background,(1a) Inadequately completed,0.00491,71,16487,0.00384,0.00598
2008,No migration background,(1b) General Elementary School,0.06999,1091,16487,0.06609,0.07388
2008,No migration background,(1c) Basic Vocational Qualification,0.26240,4593,16487,0.25568,0.26911
2008,No migration background,(2) Intermediate General/Vocational Qualification,0.24466,4786,16487,0.23810,0.25122
2008,No migration background,(2c_gen) General Maturity Certificate,0.02701,553,16487,0.02453,0.02948
2008,No migration background,(2c_voc) Vocational Maturity Certificate,0.06092,1153,16487,0.05727,0.06458
2008,No migration background,(3a) Lower Tertiary Education,0.06826,1553,16487,0.06441,0.07211
2008,No migration background,(3b) Higher Tertiary Education,0.09025,2241,16487,0.08587,0.09462
2008,Direct migration background,(1a) Inadequately completed,0.06264,110,1845,0.05158,0.07371
2008,Direct migration background,(1b) General Elementary School,0.21178,400,1845,0.19313,0.23043
2008,Direct migration background,(1c) Basic Vocational Qualification,0.25343,517,1845,0.23357,0.27328
2008,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08206,165,1845,0.06953,0.09459
2008,Direct migration background,(2c_gen) General Maturity Certificate,0.05704,101,1845,0.04646,0.06763
2008,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12047,239,1845,0.10561,0.13533
2008,Direct migration background,(3a) Lower Tertiary Education,0.03546,72,1845,0.02702,0.04390
2008,Direct migration background,(3b) Higher Tertiary Education,0.11592,241,1845,0.10131,0.13054
2008,Indirect migration background,(0) No qualification (yet),0.06035,98,713,0.04286,0.07785
2008,Indirect migration background,(1b) General Elementary School,0.06521,104,713,0.04707,0.08334
2008,Indirect migration background,(1c) Basic Vocational Qualification,0.09635,132,713,0.07468,0.11803
2008,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12586,193,713,0.10150,0.15023
2008,Indirect migration background,(2c_gen) General Maturity Certificate,0.05031,74,713,0.03425,0.06636
2008,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02600,51,713,0.01431,0.03769
2008,Indirect migration background,(3b) Higher Tertiary Education,0.03904,61,713,0.02481,0.05326
2009,No migration background,(0) No qualification (yet),0.01812,401,15477,0.01602,0.02023
2009,No migration background,(1a) Inadequately completed,0.00476,63,15477,0.00368,0.00584
2009,No migration background,(1b) General Elementary School,0.06595,988,15477,0.06204,0.06986
2009,No migration background,(1c) Basic Vocational Qualification,0.25479,4255,15477,0.24792,0.26165
2009,No migration background,(2) Intermediate General/Vocational Qualification,0.24581,4511,15477,0.23902,0.25259
2009,No migration background,(2c_gen) General Maturity Certificate,0.02919,531,15477,0.02654,0.03185
2009,No migration background,(2c_voc) Vocational Maturity Certificate,0.06218,1072,15477,0.05838,0.06598
2009,No migration background,(3a) Lower Tertiary Education,0.07110,1498,15477,0.06705,0.07515
2009,No migration background,(3b) Higher Tertiary Education,0.09405,2158,15477,0.08945,0.09865
2009,Direct migration background,(1a) Inadequately completed,0.06691,101,1608,0.05469,0.07912
2009,Direct migration background,(1b) General Elementary School,0.19953,339,1608,0.17999,0.21907
2009,Direct migration background,(1c) Basic Vocational Qualification,0.25262,439,1608,0.23138,0.27387
2009,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07852,142,1608,0.06537,0.09167
2009,Direct migration background,(2c_gen) General Maturity Certificate,0.05529,89,1608,0.04411,0.06646
2009,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11403,206,1608,0.09849,0.12957
2009,Direct migration background,(3a) Lower Tertiary Education,0.03952,69,1608,0.03000,0.04905
2009,Direct migration background,(3b) Higher Tertiary Education,0.12765,223,1608,0.11133,0.14397
2009,Indirect migration background,(0) No qualification (yet),0.05988,85,641,0.04150,0.07827
2009,Indirect migration background,(1b) General Elementary School,0.06022,88,641,0.04179,0.07865
2009,Indirect migration background,(1c) Basic Vocational Qualification,0.10106,126,641,0.07770,0.12441
2009,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.13545,175,641,0.10894,0.16196
2009,Indirect migration background,(2c_gen) General Maturity Certificate,0.04988,60,641,0.03302,0.06675
2009,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02916,44,641,0.01613,0.04220
2009,Indirect migration background,(3b) Higher Tertiary Education,0.05174,63,641,0.03458,0.06890
2010,No migration background,(0) No qualification (yet),0.01760,529,19851,0.01577,0.01943
2010,No migration background,(1a) Inadequately completed,0.00486,144,19851,0.00389,0.00583
2010,No migration background,(1b) General Elementary School,0.06617,1182,19851,0.06271,0.06963
2010,No migration background,(1c) Basic Vocational Qualification,0.24598,4763,19851,0.23999,0.25197
2010,No migration background,(2) Intermediate General/Vocational Qualification,0.25062,6255,19851,0.24459,0.25665
2010,No migration background,(2c_gen) General Maturity Certificate,0.03130,625,19851,0.02888,0.03372
2010,No migration background,(2c_voc) Vocational Maturity Certificate,0.06579,1684,19851,0.06234,0.06924
2010,No migration background,(3a) Lower Tertiary Education,0.07368,1827,19851,0.07004,0.07731
2010,No migration background,(3b) Higher Tertiary Education,0.09549,2842,19851,0.09141,0.09958
2010,Direct migration background,(0) No qualification (yet),0.01137,37,2902,0.00751,0.01523
2010,Direct migration background,(1a) Inadequately completed,0.06213,199,2902,0.05335,0.07092
2010,Direct migration background,(1b) General Elementary School,0.21115,596,2902,0.19630,0.22600
2010,Direct migration background,(1c) Basic Vocational Qualification,0.24067,668,2902,0.22512,0.25623
2010,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07655,271,2902,0.06687,0.08622
2010,Direct migration background,(2c_gen) General Maturity Certificate,0.05787,204,2902,0.04938,0.06637
2010,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10635,375,2902,0.09514,0.11757
2010,Direct migration background,(3a) Lower Tertiary Education,0.03321,92,2902,0.02669,0.03973
2010,Direct migration background,(3b) Higher Tertiary Education,0.14026,460,2902,0.12763,0.15290
2010,Indirect migration background,(0) No qualification (yet),0.05239,143,1087,0.03913,0.06564
2010,Indirect migration background,(1b) General Elementary School,0.04786,133,1087,0.03516,0.06055
2010,Indirect migration background,(1c) Basic Vocational Qualification,0.08501,190,1087,0.06842,0.10160
2010,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11163,295,1087,0.09290,0.13036
2010,Indirect migration background,(2c_gen) General Maturity Certificate,0.05228,78,1087,0.03904,0.06552
2010,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.03530,93,1087,0.02433,0.04628
2010,Indirect migration background,(3a) Lower Tertiary Education,0.01608,45,1087,0.00860,0.02357
2010,Indirect migration background,(3b) Higher Tertiary Education,0.03975,110,1087,0.02813,0.05137
2011,No migration background,(0) No qualification (yet),0.01786,682,23662,0.01617,0.01954
2011,No migration background,(1a) Inadequately completed,0.00689,200,23662,0.00584,0.00794
2011,No migration background,(1b) General Elementary School,0.06622,1550,23662,0.06305,0.06938
2011,No migration background,(1c) Basic Vocational Qualification,0.23910,5754,23662,0.23367,0.24454
2011,No migration background,(2) Intermediate General/Vocational Qualification,0.24756,7322,23662,0.24206,0.25306
2011,No migration background,(2c_gen) General Maturity Certificate,0.03214,761,23662,0.02989,0.03439
2011,No migration background,(2c_voc) Vocational Maturity Certificate,0.06787,1996,23662,0.06466,0.07107
2011,No migration background,(3a) Lower Tertiary Education,0.07135,2116,23662,0.06807,0.07463
2011,No migration background,(3b) Higher Tertiary Education,0.09665,3281,23662,0.09289,0.10042
2011,Direct migration background,(0) No qualification (yet),0.01121,40,3201,0.00756,0.01486
2011,Direct migration background,(1a) Inadequately completed,0.06164,206,3201,0.05331,0.06998
2011,Direct migration background,(1b) General Elementary School,0.18345,618,3201,0.17004,0.19686
2011,Direct migration background,(1c) Basic Vocational Qualification,0.23044,733,3201,0.21585,0.24503
2011,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07842,309,3201,0.06910,0.08773
2011,Direct migration background,(2c_gen) General Maturity Certificate,0.07172,249,3201,0.06278,0.08066
2011,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11508,414,3201,0.10402,0.12613
2011,Direct migration background,(3a) Lower Tertiary Education,0.02671,96,3201,0.02113,0.03230
2011,Direct migration background,(3b) Higher Tertiary Education,0.15522,536,3201,0.14267,0.16777
2011,Indirect migration background,(0) No qualification (yet),0.04985,172,1230,0.03769,0.06202
2011,Indirect migration background,(1b) General Elementary School,0.04596,147,1230,0.03425,0.05766
