"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2013","Realschule","maennlich","7.12","7.5","3069","5","6","8","9","10","7.06","7.18","0","10","8","8"
"2013","Realschule","weiblich","7.13","7.5","4706","5","6","8","9","10","7.08","7.18","0","10","8","8"
"2014","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","maennlich","7.14","7.5","456","4","6","8","10","10","6.96","7.32","0","10","8","8"
"2014","(noch) kein Abschluss","weiblich","6.65","6.5","542","4","5","8","9","10","6.48","6.82","0","10","7","8"
"2014","AkademikerIn","maennlich","7.42","7.5","3086","5","7","8","9","10","7.37","7.47","0","10","8","8"
"2014","AkademikerIn","weiblich","7.4","7.5","3117","5","7","8","9","10","7.34","7.46","0","10","8","8"
"2014","Hauptschule","maennlich","6.97","6.5","3998","5","6","8","9","10","6.91","7.03","0","10","7","8"
"2014","Hauptschule","weiblich","7.02","6.5","4183","5","6","8","9","10","6.96","7.08","0","10","7","8"
"2014","Realschule","maennlich","","","","","","","","","","","","","",""
"2014","Realschule","weiblich","7.11","7.5","4120","5","6","8","9","10","7.06","7.16","0","10","8","8"
"2015","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","maennlich","7.06","7.5","419","5","6","9","9","10","6.87","7.25","0","10","8","8"
"2015","(noch) kein Abschluss","weiblich","6.83","6.5","545","4","5","8","9","10","6.66","7","0","10","7","8"
"2015","AkademikerIn","maennlich","7.56","7.5","3191","6","7","8","9","10","7.51","7.61","0","10","8","8"
"2015","AkademikerIn","weiblich","7.55","7.5","3217","5","7","9","9","10","7.5","7.6","0","10","8","8"
"2015","Hauptschule","maennlich","7.02","6.5","3856","5","6","8","9","10","6.96","7.08","0","10","8","8"
"2015","Hauptschule","weiblich","7.11","7.5","3940","5","6","8","9","10","7.05","7.17","0","10","8","8"
"2015","Realschule","maennlich","","","","","","","","","","","","","",""
"2015","Realschule","weiblich","7.21","7.5","3926","5","6","8","9","10","7.16","7.26","0","10","8","8"
"2016","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","maennlich","7.41","7.5","924","5","7","8","9","10","7.28","7.54","0","10","8","8"
"2016","(noch) kein Abschluss","weiblich","6.95","6.5","957","4","5","8","9","10","6.82","7.08","0","10","8","8"
"2016","AkademikerIn","maennlich","7.51","7.5","3284","5","7","8","9","10","7.46","7.56","0","10","8","8"
"2016","AkademikerIn","weiblich","7.55","7.5","3181","5","7","9","9","10","7.49","7.61","0","10","8","8"
"2016","Hauptschule","maennlich","7.01","6.5","3839","5","6","8","9","10","6.95","7.07","0","10","8","8"
"2016","Hauptschule","weiblich","7.06","6.5","3741","5","6","8","9","10","7","7.12","0","10","8","8"
"2016","Realschule","maennlich","","","","","","","","","","","","","",""
"2016","Realschule","weiblich","7.2","7.5","3610","5","6","8","9","10","7.14","7.26","0","10","8","8"
"2017","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2017","AkademikerIn","maennlich","7.55","7.5","3724","6","7","8","9","10","7.5","7.6","0","10","8","8"
"2017","AkademikerIn","weiblich","7.57","7.5","3517","6","7","9","9","10","7.52","7.62","0","10","8","8"
"2017","Hauptschule","maennlich","7","6.5","4073","5","6","8","9","10","6.94","7.06","0","10","8","8"
"2017","Hauptschule","weiblich","7.18","7.5","3943","5","6","8","9","10","7.12","7.24","0","10","8","8"
"2017","Realschule","maennlich","","","","","","","","","","","","","",""
"2017","Realschule","weiblich","7.21","7.5","4123","5","6","8","9","10","7.16","7.26","0","10","8","8"
"2018","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2018","AkademikerIn","maennlich","7.64","7.5","3553","6","7","9","9","10","7.59","7.69","0","10","8","8"
"2018","AkademikerIn","weiblich","7.6","7.5","3418","6","7","8","9","10","7.55","7.65","0","10","8","8"
"2018","Hauptschule","maennlich","7.12","7.5","3843","5","6","8","9","10","7.06","7.18","0","10","8","8"
"2018","Hauptschule","weiblich","7.2","7.5","3713","5","6","8","9","10","7.14","7.26","0","10","8","8"
"2018","Realschule","maennlich","","","","","","","","","","","","","",""
"2018","Realschule","weiblich","7.37","7.5","3973","5","7","8","9","10","7.32","7.42","0","10","8","8"
"2019","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","weiblich","7.19","7.5","993","5","6","9","10","10","7.07","7.31","0","10","8","8"
"2019","AkademikerIn","maennlich","7.71","7.5","4037","6","7","9","9","10","7.66","7.76","0","10","8","8"
"2019","AkademikerIn","weiblich","7.71","7.5","3558","6","7","9","9","10","7.66","7.76","0","10","8","8"
"2019","Hauptschule","maennlich","7.23","7.5","3610","5","6","8","9","10","7.17","7.29","0","10","8","8"
"2019","Hauptschule","weiblich","7.29","7.5","3298","5","6","9","9","10","7.23","7.35","0","10","8","8"
"2019","Realschule","maennlich","","","","","","","","","","","","","",""
"2019","Realschule","weiblich","7.37","7.5","3923","5","7","8","9","10","7.32","7.42","0","10","8","8"
"2020","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2020","AkademikerIn","maennlich","7.74","7.5","4104","6","7","9","9","10","7.7","7.78","0","10","8","8"
"2020","AkademikerIn","weiblich","7.71","7.5","3674","6","7","9","9","10","7.66","7.76","0","10","8","8"
"2020","Hauptschule","maennlich","7.2","7.5","3536","5","6","8","9","10","7.14","7.26","0","10","8","8"
"2020","Hauptschule","weiblich","7.36","7.5","3209","5","6","9","9","10","7.3","7.42","0","10","8","8"
"2020","Realschule","maennlich","","","","","","","","","","","","","",""
"2020","Realschule","weiblich","7.36","7.5","3642","5","7","8","9","10","7.31","7.41","0","10","8","8"
