"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","7.56","7.5","2397","7.49","7.63"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","7.53","7.5","879","7.42","7.64"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","7.57","7.5","3722","7.52","7.62"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","7.47","7.5","4346","7.42","7.52"
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","7.54","7.5","894","7.43","7.65"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","7.37","7.5","11623","7.34","7.4"
"2019","66 und älter","direkter Migrationshintergrund","7.37","7.5","459","7.2","7.54"
"2019","66 und älter","indirekter Migrationshintergrund","7.62","7.5","50","7.2","8.04"
"2019","66 und älter","kein Migrationshintergrund ","7.43","7.5","4738","7.38","7.48"
"2020","16-34 Jahre alt","direkter Migrationshintergrund","7.61","7.5","3635","7.56","7.66"
"2020","16-34 Jahre alt","indirekter Migrationshintergrund","7.65","7.5","870","7.53","7.77"
"2020","16-34 Jahre alt","kein Migrationshintergrund ","7.48","7.5","3548","7.43","7.53"
"2020","35-65 Jahre alt","direkter Migrationshintergrund","7.53","7.5","5056","7.48","7.58"
"2020","35-65 Jahre alt","indirekter Migrationshintergrund","7.43","7.5","762","7.31","7.55"
"2020","35-65 Jahre alt","kein Migrationshintergrund ","7.35","7.5","10618","7.32","7.38"
"2020","66 und älter","direkter Migrationshintergrund","7.41","7.5","467","7.25","7.57"
"2020","66 und älter","indirekter Migrationshintergrund","8.48","8.5","45","8.06","8.9"
"2020","66 und älter","kein Migrationshintergrund ","7.56","7.5","4456","7.51","7.61"
