"year","hhtyp","quintil","mean","median","n","lower_confidence","upper_confidence"
"2008","Sonstige","4","3.61","3.5","114","3.38","3.84"
"2008","Sonstige","5 Einkommensstärkstes Quintil","2.84","2.5","62","2.51","3.17"
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","752","2","2"
"2009","(Ehe-)Paar ohne Kind(er)","2","2","2","1082","2","2"
"2009","(Ehe-)Paar ohne Kind(er)","3","2","2","1350","2","2"
"2009","(Ehe-)Paar ohne Kind(er)","4","2","2","1724","2","2"
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","2192","2","2"
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","624","1","1"
"2009","1-Pers.- Haushalt","2","1","1","509","0.99","1.01"
"2009","1-Pers.- Haushalt","3","1","1","526","0.99","1.01"
"2009","1-Pers.- Haushalt","4","1.01","1","712","1","1.02"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.03","1","489","1.01","1.05"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","2.91","2.5","651","2.84","2.98"
"2009","Alleinerziehende","2","2.89","2.5","380","2.78","3"
"2009","Alleinerziehende","3","2.42","2","258","2.27","2.57"
"2009","Alleinerziehende","4","2.26","2","193","2.18","2.34"
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","2.18","2","107","2.08","2.28"
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.18","3.5","1653","4.11","4.25"
"2009","Paar mit Kind(ern)","2","4.01","3.5","2236","3.97","4.05"
"2009","Paar mit Kind(ern)","3","3.84","3.5","2647","3.81","3.87"
"2009","Paar mit Kind(ern)","4","3.71","3.5","2639","3.68","3.74"
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.66","3.5","2053","3.62","3.7"
"2009","Sonstige","1 Einkommensschwächstes Quintil","3.85","3.5","98","3.56","4.14"
"2009","Sonstige","2","3.58","2.5","101","3.33","3.83"
"2009","Sonstige","3","3.75","3.5","93","3.47","4.03"
"2009","Sonstige","4","3.36","2.5","85","3.15","3.57"
"2009","Sonstige","5 Einkommensstärkstes Quintil","3.19","2.5","67","2.9","3.48"
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","562","2","2"
"2010","(Ehe-)Paar ohne Kind(er)","2","2","2","960","2","2"
"2010","(Ehe-)Paar ohne Kind(er)","3","2","2","1320","2","2"
"2010","(Ehe-)Paar ohne Kind(er)","4","2","2","1678","2","2"
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","2224","2","2"
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","535","0.99","1.01"
"2010","1-Pers.- Haushalt","2","1","1","485","1","1"
"2010","1-Pers.- Haushalt","3","1","1","490","0.99","1.01"
"2010","1-Pers.- Haushalt","4","1","1","676","0.99","1.01"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.02","1","525","1.01","1.03"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","2.91","2.5","1980","2.86","2.96"
"2010","Alleinerziehende","2","2.76","2.5","1338","2.7","2.82"
"2010","Alleinerziehende","3","2.55","2","667","2.48","2.62"
"2010","Alleinerziehende","4","2.43","2","522","2.35","2.51"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","2.42","2","240","2.35","2.49"
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.25","3.5","4872","4.2","4.3"
"2010","Paar mit Kind(ern)","2","4.01","3.5","5446","3.98","4.04"
"2010","Paar mit Kind(ern)","3","3.91","3.5","4625","3.88","3.94"
"2010","Paar mit Kind(ern)","4","3.65","3.5","4317","3.62","3.68"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.72","3.5","3407","3.69","3.75"
"2010","Sonstige","1 Einkommensschwächstes Quintil","3.87","3.5","184","3.62","4.12"
"2010","Sonstige","2","3.99","3.5","130","3.72","4.26"
"2010","Sonstige","3","4.21","4.5","119","3.89","4.53"
"2010","Sonstige","4","3.1","2.5","112","2.89","3.31"
"2010","Sonstige","5 Einkommensstärkstes Quintil","3.02","2.5","54","2.57","3.47"
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","824","2","2"
"2011","(Ehe-)Paar ohne Kind(er)","2","2","2","1206","2","2"
"2011","(Ehe-)Paar ohne Kind(er)","3","2","2","1706","2","2"
"2011","(Ehe-)Paar ohne Kind(er)","4","2","2","2162","2","2"
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","1.5","2850","2","2"
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","757","0.99","1.01"
"2011","1-Pers.- Haushalt","2","1","1","657","1","1"
"2011","1-Pers.- Haushalt","3","1","1","653","1","1"
"2011","1-Pers.- Haushalt","4","1.01","1","831","1","1.02"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.02","1","653","1.01","1.03"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","2.85","2.5","2285","2.81","2.89"
"2011","Alleinerziehende","2","2.68","2.5","1625","2.64","2.72"
"2011","Alleinerziehende","3","2.58","2","942","2.52","2.64"
"2011","Alleinerziehende","4","2.61","2","698","2.55","2.67"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","2.3","2","316","2.23","2.37"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.14","3.5","4460","4.1","4.18"
"2011","Paar mit Kind(ern)","2","4.1","3.5","5596","4.07","4.13"
"2011","Paar mit Kind(ern)","3","3.87","3.5","5294","3.84","3.9"
"2011","Paar mit Kind(ern)","4","3.73","3.5","5482","3.71","3.75"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.67","3.5","4222","3.64","3.7"
"2011","Sonstige","1 Einkommensschwächstes Quintil","4.18","3.5","251","3.94","4.42"
"2011","Sonstige","2","4.07","3.5","185","3.81","4.33"
"2011","Sonstige","3","3.92","3.5","150","3.69","4.15"
"2011","Sonstige","4","3.21","2.5","123","3.01","3.41"
"2011","Sonstige","5 Einkommensstärkstes Quintil","2.98","2.5","73","2.61","3.35"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","726","2","2"
"2012","(Ehe-)Paar ohne Kind(er)","2","2","2","1134","2","2"
"2012","(Ehe-)Paar ohne Kind(er)","3","2","2","1748","2","2"
"2012","(Ehe-)Paar ohne Kind(er)","4","2","2","2248","2","2"
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3044","2","2"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","757","1","1"
"2012","1-Pers.- Haushalt","2","1","1","625","1","1"
"2012","1-Pers.- Haushalt","3","1","1","682","1","1"
"2012","1-Pers.- Haushalt","4","1","1","902","1","1"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","716","1","1"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","2.88","2.5","1912","2.83","2.93"
"2012","Alleinerziehende","2","2.68","2","1708","2.64","2.72"
"2012","Alleinerziehende","3","2.56","2","878","2.51","2.61"
"2012","Alleinerziehende","4","2.53","2","732","2.47","2.59"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","2.5","2","363","2.42","2.58"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.19","3.5","3504","4.14","4.24"
"2012","Paar mit Kind(ern)","2","4.08","3.5","4948","4.04","4.12"
"2012","Paar mit Kind(ern)","3","3.89","3.5","5377","3.86","3.92"
"2012","Paar mit Kind(ern)","4","3.75","3.5","5297","3.73","3.77"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.67","3.5","4338","3.64","3.7"
"2012","Sonstige","1 Einkommensschwächstes Quintil","4.49","3.5","238","4.2","4.78"
"2012","Sonstige","2","3.61","2.5","156","3.35","3.87"
"2012","Sonstige","3","4.03","3.5","157","3.75","4.31"
"2012","Sonstige","4","4","3.5","142","3.78","4.22"
"2012","Sonstige","5 Einkommensstärkstes Quintil","3.27","2.5","73","2.9","3.64"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","828","2","2"
"2013","(Ehe-)Paar ohne Kind(er)","2","2","2","1112","2","2"
"2013","(Ehe-)Paar ohne Kind(er)","3","2","2","1760","2","2"
"2013","(Ehe-)Paar ohne Kind(er)","4","2","2","2420","2","2"
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3158","2","2"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","810","1","1"
"2013","1-Pers.- Haushalt","2","1","1","625","1","1"
"2013","1-Pers.- Haushalt","3","1","1","686","1","1"
"2013","1-Pers.- Haushalt","4","1","1","903","1","1"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","819","1","1"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","2.83","2.5","1969","2.78","2.88"
"2013","Alleinerziehende","2","2.73","2","1774","2.68","2.78"
"2013","Alleinerziehende","3","2.58","2","981","2.53","2.63"
"2013","Alleinerziehende","4","2.49","2","707","2.43","2.55"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","2.39","2","371","2.33","2.45"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.26","3.5","4549","4.22","4.3"
"2013","Paar mit Kind(ern)","2","4.12","3.5","5691","4.09","4.15"
"2013","Paar mit Kind(ern)","3","3.93","3.5","5602","3.9","3.96"
"2013","Paar mit Kind(ern)","4","3.71","3.5","6178","3.69","3.73"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.65","3.5","4901","3.62","3.68"
"2013","Sonstige","1 Einkommensschwächstes Quintil","4.4","3.5","625","4.2","4.6"
"2013","Sonstige","2","3.7","2.5","417","3.54","3.86"
"2013","Sonstige","3","3.62","2.5","317","3.44","3.8"
"2013","Sonstige","4","3.5","2.5","350","3.36","3.64"
"2013","Sonstige","5 Einkommensstärkstes Quintil","3.14","2.5","111","2.93","3.35"
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","702","2","2"
"2014","(Ehe-)Paar ohne Kind(er)","2","2","2","976","2","2"
"2014","(Ehe-)Paar ohne Kind(er)","3","2","2","1550","2","2"
"2014","(Ehe-)Paar ohne Kind(er)","4","2","2","2340","2","2"
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3158","2","2"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","702","1","1"
"2014","1-Pers.- Haushalt","2","1","1","577","1","1"
"2014","1-Pers.- Haushalt","3","1","1","630","1","1"
"2014","1-Pers.- Haushalt","4","1","1","855","1","1"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","802","1","1"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","2.87","2.5","1481","2.81","2.93"
"2014","Alleinerziehende","2","2.75","2.5","1421","2.7","2.8"
"2014","Alleinerziehende","3","2.57","2","855","2.51","2.63"
"2014","Alleinerziehende","4","2.33","2","623","2.27","2.39"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","2.4","2","308","2.32","2.48"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.43","3.5","3172","4.37","4.49"
"2014","Paar mit Kind(ern)","2","4.1","3.5","4607","4.06","4.14"
"2014","Paar mit Kind(ern)","3","4.01","3.5","4931","3.98","4.04"
"2014","Paar mit Kind(ern)","4","3.69","3.5","5528","3.67","3.71"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.66","3.5","4868","3.63","3.69"
"2014","Sonstige","1 Einkommensschwächstes Quintil","4.89","4.5","484","4.68","5.1"
"2014","Sonstige","2","3.9","2.5","264","3.66","4.14"
"2014","Sonstige","3","3.79","2.5","276","3.61","3.97"
"2014","Sonstige","4","3.67","3.5","291","3.5","3.84"
"2014","Sonstige","5 Einkommensstärkstes Quintil","3.33","2.5","106","3.11","3.55"
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","672","2","2"
"2015","(Ehe-)Paar ohne Kind(er)","2","2","2","888","2","2"
"2015","(Ehe-)Paar ohne Kind(er)","3","2","2","1584","2","2"
"2015","(Ehe-)Paar ohne Kind(er)","4","2","2","2234","2","2"
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3372","2","2"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","701","1","1"
"2015","1-Pers.- Haushalt","2","1","1","545","1","1"
"2015","1-Pers.- Haushalt","3","1","1","647","1","1"
"2015","1-Pers.- Haushalt","4","1","1","900","1","1"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","834","1","1"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","2.96","2.5","1303","2.89","3.03"
"2015","Alleinerziehende","2","2.84","2.5","1374","2.78","2.9"
"2015","Alleinerziehende","3","2.46","2","774","2.4","2.52"
"2015","Alleinerziehende","4","2.36","2","629","2.31","2.41"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","2.42","2","348","2.34","2.5"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.32","3.5","3417","4.27","4.37"
"2015","Paar mit Kind(ern)","2","4.17","3.5","4131","4.13","4.21"
"2015","Paar mit Kind(ern)","3","3.98","3.5","4697","3.95","4.01"
"2015","Paar mit Kind(ern)","4","3.72","3.5","5501","3.7","3.74"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.64","3.5","5037","3.62","3.66"
"2015","Sonstige","1 Einkommensschwächstes Quintil","4.94","3.5","474","4.73","5.15"
"2015","Sonstige","2","4.16","2.5","279","3.94","4.38"
"2015","Sonstige","3","4.14","3.5","276","3.98","4.3"
"2015","Sonstige","4","3.59","2.5","284","3.44","3.74"
"2015","Sonstige","5 Einkommensstärkstes Quintil","3.36","2.5","149","3.12","3.6"
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","616","2","2"
"2016","(Ehe-)Paar ohne Kind(er)","2","2","2","744","2","2"
"2016","(Ehe-)Paar ohne Kind(er)","3","2","2","1396","2","2"
"2016","(Ehe-)Paar ohne Kind(er)","4","2","2","2226","2","2"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3336","2","2"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","951","1","1"
"2016","1-Pers.- Haushalt","2","1","1","506","1","1"
"2016","1-Pers.- Haushalt","3","1","1","623","1","1"
"2016","1-Pers.- Haushalt","4","1","1","921","1","1"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","804","1","1"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","3.01","2.5","1692","2.94","3.08"
"2016","Alleinerziehende","2","2.78","2.5","1179","2.72","2.84"
"2016","Alleinerziehende","3","2.61","2","734","2.54","2.68"
"2016","Alleinerziehende","4","2.41","2","665","2.35","2.47"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","2.34","2","312","2.26","2.42"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.48","3.5","8360","4.45","4.51"
"2016","Paar mit Kind(ern)","2","4.24","3.5","3773","4.19","4.29"
"2016","Paar mit Kind(ern)","3","3.99","3.5","3907","3.96","4.02"
"2016","Paar mit Kind(ern)","4","3.69","3.5","5276","3.66","3.72"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.69","3.5","4975","3.67","3.71"
"2016","Sonstige","1 Einkommensschwächstes Quintil","4.48","3.5","1313","4.35","4.61"
"2016","Sonstige","2","4.18","3.5","255","3.97","4.39"
"2016","Sonstige","3","4.18","3.5","216","3.93","4.43"
"2016","Sonstige","4","3.87","3.5","187","3.72","4.02"
"2016","Sonstige","5 Einkommensstärkstes Quintil","3.28","2.5","121","3.02","3.54"
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","668","2","2"
"2017","(Ehe-)Paar ohne Kind(er)","2","2","2","720","2","2"
"2017","(Ehe-)Paar ohne Kind(er)","3","2","2","1476","2","2"
"2017","(Ehe-)Paar ohne Kind(er)","4","2","2","2372","2","2"
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","4188","2","2"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","998","1","1"
"2017","1-Pers.- Haushalt","2","1","1","569","1","1"
"2017","1-Pers.- Haushalt","3","1","1","616","1","1"
"2017","1-Pers.- Haushalt","4","1","1","1094","1","1"
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","1017","1","1"
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","3.13","2.5","1684","3.06","3.2"
"2017","Alleinerziehende","2","2.77","2.5","1106","2.71","2.83"
"2017","Alleinerziehende","3","2.55","2","798","2.49","2.61"
"2017","Alleinerziehende","4","2.64","2","705","2.57","2.71"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","2.45","2","452","2.37","2.53"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.73","3.5","9185","4.7","4.76"
"2017","Paar mit Kind(ern)","2","4.17","3.5","3791","4.13","4.21"
"2017","Paar mit Kind(ern)","3","4.03","3.5","4297","3.99","4.07"
"2017","Paar mit Kind(ern)","4","3.75","3.5","5694","3.73","3.77"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.67","3.5","5991","3.65","3.69"
"2017","Sonstige","1 Einkommensschwächstes Quintil","4.83","3.5","1669","4.7","4.96"
"2017","Sonstige","2","3.89","2.5","365","3.7","4.08"
"2017","Sonstige","3","4.01","3.5","177","3.77","4.25"
"2017","Sonstige","4","3.69","2.5","322","3.55","3.83"
"2017","Sonstige","5 Einkommensstärkstes Quintil","3.25","2.5","199","3.08","3.42"
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","668","2","2"
"2018","(Ehe-)Paar ohne Kind(er)","2","2","2","596","2","2"
"2018","(Ehe-)Paar ohne Kind(er)","3","2","2","1373","2","2"
"2018","(Ehe-)Paar ohne Kind(er)","4","2","2","2346","2","2"
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","4294","2","2"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","898","1","1"
"2018","1-Pers.- Haushalt","2","1","1","631","1","1"
"2018","1-Pers.- Haushalt","3","1","1","661","1","1"
"2018","1-Pers.- Haushalt","4","1","1","1134","1","1"
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","1136","1","1"
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","2.98","2.5","1534","2.91","3.05"
"2018","Alleinerziehende","2","2.79","2.5","1088","2.72","2.86"
"2018","Alleinerziehende","3","2.68","2","783","2.61","2.75"
"2018","Alleinerziehende","4","2.48","2","847","2.43","2.53"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","2.41","2","429","2.33","2.49"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.67","3.5","7995","4.63","4.71"
"2018","Paar mit Kind(ern)","2","4.42","3.5","3704","4.38","4.46"
"2018","Paar mit Kind(ern)","3","4.14","3.5","3992","4.1","4.18"
"2018","Paar mit Kind(ern)","4","3.78","3.5","5775","3.76","3.8"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.65","3.5","6008","3.63","3.67"
"2018","Sonstige","1 Einkommensschwächstes Quintil","4.7","4.5","1184","4.56","4.84"
"2018","Sonstige","2","4.45","3.5","305","4.24","4.66"
"2018","Sonstige","3","4.55","3.5","276","4.31","4.79"
"2018","Sonstige","4","3.68","3.5","268","3.52","3.84"
"2018","Sonstige","5 Einkommensstärkstes Quintil","3.1","2.5","218","2.94","3.26"
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","507","1.99","2.01"
"2019","(Ehe-)Paar ohne Kind(er)","2","2","2","654","2","2"
"2019","(Ehe-)Paar ohne Kind(er)","3","2","2","1186","2","2"
"2019","(Ehe-)Paar ohne Kind(er)","4","2","2","2352","2","2"
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","5652","2","2"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","810","1","1"
"2019","1-Pers.- Haushalt","2","1","1","605","1","1"
"2019","1-Pers.- Haushalt","3","1","1","655","1","1"
"2019","1-Pers.- Haushalt","4","1","1","1162","1","1"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","1409","1","1"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","3.03","2.5","1196","2.94","3.12"
"2019","Alleinerziehende","2","2.96","2.5","975","2.88","3.04"
"2019","Alleinerziehende","3","2.73","2","723","2.66","2.8"
"2019","Alleinerziehende","4","2.6","2","808","2.54","2.66"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","2.38","2","628","2.32","2.44"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.8","3.5","6755","4.76","4.84"
"2019","Paar mit Kind(ern)","2","4.43","3.5","3415","4.38","4.48"
"2019","Paar mit Kind(ern)","3","4.16","3.5","3535","4.12","4.2"
"2019","Paar mit Kind(ern)","4","3.77","3.5","5581","3.75","3.79"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.69","3.5","8167","3.67","3.71"
"2019","Sonstige","1 Einkommensschwächstes Quintil","3.97","3.5","785","3.81","4.13"
"2019","Sonstige","2","4.18","3.5","298","3.93","4.43"
"2019","Sonstige","3","4.24","4.5","194","4.01","4.47"
"2019","Sonstige","4","3.73","2.5","324","3.56","3.9"
"2019","Sonstige","5 Einkommensstärkstes Quintil","3.15","2.5","285","3.02","3.28"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","572","2","2"
"2020","(Ehe-)Paar ohne Kind(er)","2","2","2","652","2","2"
"2020","(Ehe-)Paar ohne Kind(er)","3","2","2","1139","2","2"
"2020","(Ehe-)Paar ohne Kind(er)","4","2","2","2504","2","2"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","5526","2","2"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","909","1","1"
"2020","1-Pers.- Haushalt","2","1","1","742","1","1"
"2020","1-Pers.- Haushalt","3","1","1","771","1","1"
"2020","1-Pers.- Haushalt","4","1","1","1346","1","1"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","1662","1","1"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","3.03","2.5","1110","2.94","3.12"
"2020","Alleinerziehende","2","2.88","2.5","888","2.81","2.95"
"2020","Alleinerziehende","3","2.64","2","756","2.57","2.71"
"2020","Alleinerziehende","4","2.75","2","873","2.69","2.81"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","2.45","2","660","2.39","2.51"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.73","3.5","6216","4.69","4.77"
"2020","Paar mit Kind(ern)","2","4.41","3.5","4683","4.37","4.45"
"2020","Paar mit Kind(ern)","3","4.13","3.5","3498","4.09","4.17"
"2020","Paar mit Kind(ern)","4","3.8","3.5","5456","3.78","3.82"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.71","3.5","7632","3.69","3.73"
"2020","Sonstige","1 Einkommensschwächstes Quintil","4.9","3.5","949","4.74","5.06"
"2020","Sonstige","2","4.41","3.5","385","4.21","4.61"
"2020","Sonstige","3","4.49","3.5","327","4.25","4.73"
"2020","Sonstige","4","3.37","2.5","371","3.24","3.5"
"2020","Sonstige","5 Einkommensstärkstes Quintil","3.29","2.5","304","3.15","3.43"
