year,pli0083,age_gr,sex,proportion,n,lower_confidence,upper_confidence
2021,At least once per month,18-29 y.,female,0.08658008658008658,27598,0.0832622001838279,0.08989797297634525
2021,At least once per month,66 and older,male,0.07142857142857142,27598,0.06839005977258641,0.07446708308455643
2021,At least once per month,66 and older,female,0.0367965367965368,27598,0.03457537724152628,0.03901769635154732
2021,Seldom,46-65 y.,male,0.2143884892086331,27598,0.20954652118348152,0.21923045723378468
2021,Seldom,46-65 y.,female,0.19568345323741007,27598,0.1910027854308949,0.20036412104392523
2021,Seldom,30-45 y.,female,0.1510791366906475,27598,0.1468538798166821,0.15530439356461287
2021,Seldom,66 and older,male,0.1237410071942446,27598,0.11985601336297436,0.12762600102551486
2021,Seldom,30-45 y.,male,0.1093525179856115,27598,0.10567051121927269,0.11303452475195032
2021,Seldom,18-29 y.,female,0.08057553956834532,27598,0.07736426896130771,0.08378681017538292
2021,Seldom,18-29 y.,male,0.06474820143884892,27598,0.06184487815643834,0.0676515247212595
2021,Seldom,66 and older,female,0.060431654676258995,27598,0.05762031256838173,0.06324299678413625
2021,Never,46-65 y.,female,0.2262295081967213,27598,0.22129324879733162,0.231165767596111
2021,Never,66 and older,male,0.19672131147540983,27598,0.1920312763617801,0.20141134658903956
2021,Never,46-65 y.,male,0.18032786885245902,27598,0.1757919134498139,0.18486382425510414
2021,Never,66 and older,female,0.14754098360655737,27598,0.14335680362126654,0.1517251635918482
2021,Never,30-45 y.,male,0.07868852459016394,27598,0.07551182455623721,0.08186522462409067
2021,Never,30-45 y.,female,0.07540983606557378,27598,0.07229449285417286,0.0785251792769747
2021,Never,18-29 y.,male,0.05901639344262295,27598,0.056236074441320706,0.0617967124439252
2021,Never,18-29 y.,female,0.036065573770491806,27598,0.033865752309382394,0.03826539523160122
