year,bula_h,quintil_oecd,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Hamburg,1st Quintile,Daily,0.75623,40,40,0.62148,0.89098
2008,Hamburg,2nd Quintile,Daily,0.71330,43,43,0.57653,0.85007
2008,Hamburg,3rd Quintile,Daily,0.89180,37,37,0.79033,0.99327
2008,Hamburg,4th Quintile,Daily,0.75592,50,50,0.63565,0.87619
2008,Hamburg,5th Quintile,Daily,0.62909,63,63,0.50885,0.74933
2008,Lower Saxony,1st Quintile,Daily,0.73453,195,195,0.67239,0.79667
2008,Lower Saxony,2nd Quintile,Daily,0.66105,280,280,0.60551,0.71659
2008,Lower Saxony,3rd Quintile,Daily,0.70272,255,255,0.64651,0.75893
2008,Lower Saxony,4th Quintile,Daily,0.75037,334,377,0.70663,0.79412
2008,Lower Saxony,4th Quintile,At least once per week,0.09891,43,377,0.06873,0.12908
2008,Lower Saxony,5th Quintile,Daily,0.72576,416,484,0.68598,0.76555
2008,Lower Saxony,5th Quintile,At least once per week,0.12271,68,484,0.09345,0.15197
2008,Bremen,5th Quintile,Daily,0.88855,37,37,0.78575,0.99135
2008,North Rhine-Westphalia,1st Quintile,Daily,0.65602,545,596,0.61785,0.69419
2008,North Rhine-Westphalia,1st Quintile,At least once per week,0.06450,51,596,0.04476,0.08424
2008,North Rhine-Westphalia,2nd Quintile,Daily,0.70646,532,593,0.66977,0.74314
2008,North Rhine-Westphalia,2nd Quintile,At least once per week,0.07963,61,593,0.05782,0.10143
2008,North Rhine-Westphalia,3rd Quintile,Daily,0.74509,612,667,0.71199,0.77819
2008,North Rhine-Westphalia,3rd Quintile,At least once per week,0.06491,55,667,0.04620,0.08362
2008,North Rhine-Westphalia,4th Quintile,Daily,0.71238,656,742,0.67979,0.74497
2008,North Rhine-Westphalia,4th Quintile,At least once per week,0.09548,86,742,0.07432,0.11664
2008,North Rhine-Westphalia,5th Quintile,Daily,0.71470,982,1159,0.68869,0.74071
2008,North Rhine-Westphalia,5th Quintile,At least once per week,0.13929,177,1159,0.11935,0.15924
2008,Hesse,1st Quintile,Daily,0.64863,132,132,0.56688,0.73038
2008,Hesse,2nd Quintile,Daily,0.64461,161,161,0.57044,0.71877
2008,Hesse,3rd Quintile,Daily,0.63647,177,177,0.56541,0.70754
2008,Hesse,4th Quintile,Daily,0.65984,245,282,0.60445,0.71523
2008,Hesse,4th Quintile,At least once per week,0.11525,37,282,0.07791,0.15258
2008,Hesse,5th Quintile,Daily,0.64190,338,430,0.59653,0.68727
2008,Hesse,5th Quintile,At least once per week,0.18216,92,430,0.14564,0.21869
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Daily,0.65805,144,144,0.58030,0.73580
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Daily,0.69834,177,177,0.63053,0.76615
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Daily,0.69837,162,162,0.62747,0.76926
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Daily,0.74288,220,220,0.68500,0.80077
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Daily,0.78680,245,277,0.73848,0.83512
2008,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.10395,32,277,0.06794,0.13995
2008,Baden-Wuerttemberg,1st Quintile,Daily,0.61650,233,233,0.55393,0.67907
2008,Baden-Wuerttemberg,2nd Quintile,Daily,0.66557,303,303,0.61236,0.71878
2008,Baden-Wuerttemberg,3rd Quintile,Daily,0.74615,362,362,0.70126,0.79105
2008,Baden-Wuerttemberg,4th Quintile,Daily,0.72341,439,490,0.68377,0.76306
2008,Baden-Wuerttemberg,4th Quintile,At least once per week,0.07151,51,490,0.04867,0.09435
2008,Baden-Wuerttemberg,5th Quintile,Daily,0.71243,641,764,0.68031,0.74455
2008,Baden-Wuerttemberg,5th Quintile,At least once per week,0.13215,123,764,0.10812,0.15617
2008,Bavaria,1st Quintile,Daily,0.67390,259,295,0.62031,0.72748
2008,Bavaria,1st Quintile,At least once per week,0.07176,36,295,0.04226,0.10127
2008,Bavaria,2nd Quintile,Daily,0.66700,345,384,0.61980,0.71420
2008,Bavaria,2nd Quintile,At least once per week,0.07724,39,384,0.05050,0.10398
2008,Bavaria,3rd Quintile,Daily,0.67550,468,536,0.63583,0.71518
2008,Bavaria,3rd Quintile,At least once per week,0.09240,68,536,0.06786,0.11694
2008,Bavaria,4th Quintile,Daily,0.69709,483,557,0.65890,0.73529
2008,Bavaria,4th Quintile,At least once per week,0.09851,74,557,0.07374,0.12328
2008,Bavaria,5th Quintile,Daily,0.68321,658,819,0.65133,0.71509
2008,Bavaria,5th Quintile,At least once per week,0.17015,161,819,0.14440,0.19590
2008,Berlin,1st Quintile,Daily,0.55244,93,93,0.45084,0.65405
2008,Berlin,2nd Quintile,Daily,0.73148,92,92,0.64042,0.82254
2008,Berlin,3rd Quintile,Daily,0.71280,131,131,0.63502,0.79058
2008,Berlin,4th Quintile,Daily,0.63852,77,77,0.53051,0.74654
2008,Berlin,5th Quintile,Daily,0.65763,142,194,0.59068,0.72457
2008,Berlin,5th Quintile,At least once per week,0.23207,52,194,0.17251,0.29163
2008,Brandenburg,1st Quintile,Daily,0.70098,143,143,0.62567,0.77628
2008,Brandenburg,2nd Quintile,Daily,0.77220,160,160,0.70701,0.83740
2008,Brandenburg,3rd Quintile,Daily,0.67086,158,158,0.59736,0.74437
2008,Brandenburg,4th Quintile,Daily,0.74973,126,126,0.67379,0.82566
2008,Brandenburg,5th Quintile,Daily,0.81773,117,117,0.74747,0.88798
2008,Mecklenburg-Western Pomerania,1st Quintile,Daily,0.74167,93,93,0.65222,0.83111
2008,Mecklenburg-Western Pomerania,2nd Quintile,Daily,0.86518,113,113,0.80192,0.92843
2008,Mecklenburg-Western Pomerania,3rd Quintile,Daily,0.76817,88,88,0.67949,0.85684
2008,Mecklenburg-Western Pomerania,4th Quintile,Daily,0.72554,59,59,0.61070,0.84039
2008,Mecklenburg-Western Pomerania,5th Quintile,Daily,0.82131,74,74,0.73343,0.90919
2008,Saxony,1st Quintile,Daily,0.69393,232,232,0.63449,0.75336
2008,Saxony,2nd Quintile,Daily,0.75844,316,355,0.71386,0.80303
2008,Saxony,2nd Quintile,At least once per week,0.09260,39,355,0.06240,0.12279
2008,Saxony,3rd Quintile,Daily,0.72088,302,334,0.67270,0.76906
2008,Saxony,3rd Quintile,At least once per week,0.08007,32,334,0.05092,0.10922
2008,Saxony,4th Quintile,Daily,0.70860,195,236,0.65051,0.76670
2008,Saxony,4th Quintile,At least once per week,0.11234,41,236,0.07197,0.15272
2008,Saxony,5th Quintile,Daily,0.69595,145,145,0.62081,0.77108
2008,Saxony-Anhalt,1st Quintile,Daily,0.79718,137,137,0.72960,0.86476
2008,Saxony-Anhalt,2nd Quintile,Daily,0.87855,163,163,0.82824,0.92885
2008,Saxony-Anhalt,3rd Quintile,Daily,0.72988,198,198,0.66788,0.79189
2008,Saxony-Anhalt,4th Quintile,Daily,0.73899,118,118,0.65941,0.81857
2008,Saxony-Anhalt,5th Quintile,Daily,0.74054,100,100,0.65419,0.82688
2008,Thuringa,1st Quintile,Daily,0.65498,149,149,0.57839,0.73157
2008,Thuringa,2nd Quintile,Daily,0.75814,159,159,0.69137,0.82491
2008,Thuringa,3rd Quintile,Daily,0.76180,213,213,0.70446,0.81915
2008,Thuringa,4th Quintile,Daily,0.80357,118,118,0.73158,0.87556
2008,Thuringa,5th Quintile,Daily,0.71252,89,89,0.61796,0.80709
2013,Schleswig-Holstein,1st Quintile,Daily,0.63808,185,222,0.57473,0.70144
2013,Schleswig-Holstein,1st Quintile,At least once per week,0.09833,37,222,0.05908,0.13759
2013,Schleswig-Holstein,2nd Quintile,Daily,0.64493,133,133,0.56329,0.72657
2013,Schleswig-Holstein,3rd Quintile,Daily,0.77134,139,139,0.70127,0.84141
2013,Schleswig-Holstein,4th Quintile,Daily,0.64344,137,174,0.57206,0.71481
2013,Schleswig-Holstein,4th Quintile,At least once per week,0.15552,37,174,0.10152,0.20952
2013,Schleswig-Holstein,5th Quintile,Daily,0.79147,113,113,0.71623,0.86671
2013,Hamburg,1st Quintile,Daily,0.70821,37,37,0.55972,0.85671
2013,Hamburg,2nd Quintile,Daily,0.63257,80,80,0.52625,0.73888
2013,Hamburg,3rd Quintile,Daily,0.57525,54,54,0.44217,0.70833
2013,Hamburg,4th Quintile,Daily,0.56540,52,52,0.42935,0.70145
2013,Hamburg,5th Quintile,Daily,0.62455,65,65,0.50591,0.74318
2013,Lower Saxony,1st Quintile,Daily,0.66022,403,461,0.61694,0.70351
2013,Lower Saxony,1st Quintile,At least once per week,0.07110,58,461,0.04761,0.09458
2013,Lower Saxony,2nd Quintile,Daily,0.64325,377,438,0.59834,0.68817
2013,Lower Saxony,2nd Quintile,At least once per week,0.09590,61,438,0.06830,0.12351
2013,Lower Saxony,3rd Quintile,Daily,0.74009,356,418,0.69799,0.78218
2013,Lower Saxony,3rd Quintile,At least once per week,0.08834,62,418,0.06110,0.11557
2013,Lower Saxony,4th Quintile,Daily,0.67123,391,479,0.62911,0.71334
2013,Lower Saxony,4th Quintile,At least once per week,0.13444,88,479,0.10386,0.16502
2013,Lower Saxony,5th Quintile,Daily,0.71963,426,500,0.68022,0.75904
2013,Lower Saxony,5th Quintile,At least once per week,0.11508,74,500,0.08708,0.14308
2013,Bremen,1st Quintile,Daily,0.51932,36,36,0.35380,0.68485
2013,Bremen,2nd Quintile,Daily,0.73332,36,36,0.58681,0.87983
2013,Bremen,5th Quintile,Daily,0.60860,31,31,0.43395,0.78325
2013,North Rhine-Westphalia,1st Quintile,Daily,0.64587,896,1050,0.61692,0.67481
2013,North Rhine-Westphalia,1st Quintile,At least once per week,0.09367,154,1050,0.07604,0.11131
2013,North Rhine-Westphalia,2nd Quintile,Daily,0.66671,722,868,0.63533,0.69808
2013,North Rhine-Westphalia,2nd Quintile,At least once per week,0.09015,113,868,0.07109,0.10921
2013,North Rhine-Westphalia,2nd Quintile,Seldom,0.03083,33,868,0.01932,0.04234
2013,North Rhine-Westphalia,3rd Quintile,Daily,0.67613,685,799,0.64366,0.70860
2013,North Rhine-Westphalia,3rd Quintile,At least once per week,0.07758,114,799,0.05902,0.09614
2013,North Rhine-Westphalia,4th Quintile,Daily,0.72154,749,911,0.69241,0.75066
2013,North Rhine-Westphalia,4th Quintile,At least once per week,0.10609,162,911,0.08608,0.12610
2013,North Rhine-Westphalia,5th Quintile,Daily,0.70207,982,1233,0.67653,0.72761
2013,North Rhine-Westphalia,5th Quintile,At least once per week,0.15689,220,1233,0.13658,0.17720
2013,North Rhine-Westphalia,5th Quintile,At least once per month,0.02105,31,1233,0.01303,0.02907
2013,Hesse,1st Quintile,Daily,0.61206,228,264,0.55316,0.67095
2013,Hesse,1st Quintile,At least once per week,0.09191,36,264,0.05699,0.12682
2013,Hesse,2nd Quintile,Daily,0.67642,252,297,0.62312,0.72972
2013,Hesse,2nd Quintile,At least once per week,0.12073,45,297,0.08362,0.15785
2013,Hesse,3rd Quintile,Daily,0.73862,265,305,0.68923,0.78802
2013,Hesse,3rd Quintile,At least once per week,0.05948,40,305,0.03289,0.08606
2013,Hesse,4th Quintile,Daily,0.62157,228,272,0.56383,0.67931
2013,Hesse,4th Quintile,At least once per week,0.14233,44,272,0.10073,0.18393
2013,Hesse,5th Quintile,Daily,0.62994,372,504,0.58775,0.67214
2013,Hesse,5th Quintile,At least once per week,0.18157,132,504,0.14788,0.21526
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Daily,0.64745,220,253,0.58846,0.70644
2013,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per week,0.09033,33,253,0.05494,0.12572
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Daily,0.66891,230,264,0.61203,0.72579
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per week,0.06966,34,264,0.03889,0.10042
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,Daily,0.64340,233,273,0.58648,0.70033
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per week,0.15025,40,273,0.10779,0.19272
2013,"Rhineland-Palatinate, Saarland",4th Quintile,Daily,0.66382,210,250,0.60514,0.72250
2013,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per week,0.13640,40,250,0.09377,0.17903
2013,"Rhineland-Palatinate, Saarland",5th Quintile,Daily,0.68219,233,279,0.62745,0.73692
2013,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.11591,46,279,0.07828,0.15354
2013,Baden-Wuerttemberg,1st Quintile,Daily,0.68331,310,361,0.63526,0.73137
2013,Baden-Wuerttemberg,1st Quintile,At least once per week,0.09995,51,361,0.06896,0.13093
2013,Baden-Wuerttemberg,2nd Quintile,Daily,0.64234,396,493,0.59999,0.68470
2013,Baden-Wuerttemberg,2nd Quintile,At least once per week,0.07868,97,493,0.05489,0.10247
2013,Baden-Wuerttemberg,3rd Quintile,Daily,0.66042,470,575,0.62168,0.69916
2013,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.11030,105,575,0.08468,0.13593
2013,Baden-Wuerttemberg,4th Quintile,Daily,0.63824,499,618,0.60032,0.67615
2013,Baden-Wuerttemberg,4th Quintile,At least once per week,0.13160,119,618,0.10493,0.15828
2013,Baden-Wuerttemberg,5th Quintile,Daily,0.62414,570,758,0.58963,0.65864
2013,Baden-Wuerttemberg,5th Quintile,At least once per week,0.18506,188,758,0.15739,0.21272
2013,Bavaria,1st Quintile,Daily,0.70527,443,514,0.66581,0.74472
2013,Bavaria,1st Quintile,At least once per week,0.08000,71,514,0.05652,0.10348
2013,Bavaria,2nd Quintile,Daily,0.62060,629,746,0.58576,0.65545
2013,Bavaria,2nd Quintile,At least once per week,0.11616,117,746,0.09315,0.13916
2013,Bavaria,3rd Quintile,Daily,0.65851,650,785,0.62532,0.69171
2013,Bavaria,3rd Quintile,At least once per week,0.10761,135,785,0.08592,0.12931
2013,Bavaria,4th Quintile,Daily,0.65814,642,792,0.62508,0.69119
2013,Bavaria,4th Quintile,At least once per week,0.14860,150,792,0.12381,0.17339
2013,Bavaria,5th Quintile,Daily,0.62159,678,951,0.59075,0.65243
2013,Bavaria,5th Quintile,At least once per week,0.20561,202,951,0.17991,0.23131
2013,Bavaria,5th Quintile,At least once per month,0.02436,36,951,0.01456,0.03417
2013,Bavaria,5th Quintile,Seldom,0.02138,35,951,0.01218,0.03058
2013,Berlin,1st Quintile,Daily,0.61037,163,205,0.54345,0.67729
2013,Berlin,1st Quintile,At least once per week,0.13266,42,205,0.08611,0.17921
2013,Berlin,2nd Quintile,Daily,0.68587,152,152,0.61183,0.75991
2013,Berlin,3rd Quintile,Daily,0.63250,129,170,0.55981,0.70519
2013,Berlin,3rd Quintile,At least once per week,0.17430,41,170,0.11710,0.23149
2013,Berlin,4th Quintile,Daily,0.60745,138,172,0.53426,0.68064
2013,Berlin,4th Quintile,At least once per week,0.16238,34,172,0.10710,0.21766
2013,Berlin,5th Quintile,Daily,0.61768,136,170,0.54442,0.69095
2013,Berlin,5th Quintile,At least once per week,0.23468,34,170,0.17078,0.29857
2013,Brandenburg,1st Quintile,Daily,0.63847,237,271,0.58116,0.69578
2013,Brandenburg,1st Quintile,At least once per week,0.09052,34,271,0.05630,0.12475
2013,Brandenburg,2nd Quintile,Daily,0.73691,195,195,0.67495,0.79887
2013,Brandenburg,3rd Quintile,Daily,0.71395,168,200,0.65116,0.77674
2013,Brandenburg,3rd Quintile,At least once per week,0.11574,32,200,0.07129,0.16019
2013,Brandenburg,4th Quintile,Daily,0.69619,113,113,0.61101,0.78136
2013,Brandenburg,5th Quintile,Daily,0.70825,105,105,0.62089,0.79562
2013,Mecklenburg-Western Pomerania,1st Quintile,Daily,0.61393,172,172,0.54096,0.68690
2013,Mecklenburg-Western Pomerania,2nd Quintile,Daily,0.83756,124,124,0.77237,0.90275
2013,Mecklenburg-Western Pomerania,3rd Quintile,Daily,0.78359,94,94,0.69989,0.86728
2013,Mecklenburg-Western Pomerania,4th Quintile,Daily,0.76513,65,65,0.66127,0.86899
2013,Mecklenburg-Western Pomerania,5th Quintile,Daily,0.61212,42,42,0.46297,0.76127
2013,Saxony,1st Quintile,Daily,0.57061,329,397,0.52186,0.61936
2013,Saxony,1st Quintile,At least once per week,0.15662,68,397,0.12083,0.19242
2013,Saxony,2nd Quintile,Daily,0.73037,382,454,0.68950,0.77123
2013,Saxony,2nd Quintile,At least once per week,0.08924,72,454,0.06298,0.11549
2013,Saxony,3rd Quintile,Daily,0.72530,300,352,0.67861,0.77200
2013,Saxony,3rd Quintile,At least once per week,0.11607,52,352,0.08256,0.14958
2013,Saxony,4th Quintile,Daily,0.65246,181,238,0.59184,0.71309
2013,Saxony,4th Quintile,At least once per week,0.17411,57,238,0.12583,0.22239
2013,Saxony,5th Quintile,Daily,0.69701,111,148,0.62272,0.77130
2013,Saxony,5th Quintile,At least once per week,0.13297,37,148,0.07808,0.18786
2013,Saxony-Anhalt,1st Quintile,Daily,0.67943,237,237,0.61989,0.73897
2013,Saxony-Anhalt,2nd Quintile,Daily,0.73393,208,208,0.67373,0.79413
2013,Saxony-Anhalt,3rd Quintile,Daily,0.75972,154,154,0.69201,0.82742
2013,Saxony-Anhalt,4th Quintile,Daily,0.66059,115,115,0.57367,0.74752
2013,Saxony-Anhalt,5th Quintile,Daily,0.73442,83,83,0.63882,0.83001
2013,Thuringa,1st Quintile,Daily,0.75988,210,210,0.70197,0.81779
2013,Thuringa,2nd Quintile,Daily,0.73081,247,282,0.67895,0.78267
2013,Thuringa,2nd Quintile,At least once per week,0.09310,35,282,0.05913,0.12708
2013,Thuringa,3rd Quintile,Daily,0.65788,137,176,0.58759,0.72817
2013,Thuringa,3rd Quintile,At least once per week,0.16221,39,176,0.10759,0.21683
2013,Thuringa,4th Quintile,Daily,0.69625,133,166,0.62608,0.76642
2013,Thuringa,4th Quintile,At least once per week,0.14646,33,166,0.09251,0.20041
2013,Thuringa,5th Quintile,Daily,0.68610,75,75,0.58037,0.79184
2019,Schleswig-Holstein,1st Quintile,Daily,0.48851,131,131,0.40258,0.57444
2019,Schleswig-Holstein,2nd Quintile,Daily,0.63987,161,161,0.56549,0.71425
2019,Schleswig-Holstein,3rd Quintile,Daily,0.70196,132,132,0.62364,0.78029
2019,Schleswig-Holstein,4th Quintile,Daily,0.65762,108,108,0.56771,0.74753
2019,Schleswig-Holstein,5th Quintile,Daily,0.68607,129,129,0.60567,0.76647
2019,Hamburg,1st Quintile,Daily,0.66210,94,94,0.56596,0.75823
2019,Hamburg,2nd Quintile,Daily,0.71517,51,51,0.59006,0.84027
2019,Hamburg,3rd Quintile,Daily,0.52047,48,48,0.37764,0.66330
2019,Hamburg,4th Quintile,Daily,0.57421,72,72,0.45919,0.68923
2019,Hamburg,5th Quintile,Daily,0.67902,74,74,0.57192,0.78611
2019,Lower Saxony,1st Quintile,Daily,0.56623,350,424,0.51900,0.61346
2019,Lower Saxony,1st Quintile,At least once per week,0.11751,74,424,0.08682,0.14820
2019,Lower Saxony,2nd Quintile,Daily,0.61062,349,429,0.56443,0.65682
2019,Lower Saxony,2nd Quintile,At least once per week,0.15035,80,429,0.11649,0.18421
2019,Lower Saxony,3rd Quintile,Daily,0.72910,347,410,0.68603,0.77217
2019,Lower Saxony,3rd Quintile,At least once per week,0.09361,63,410,0.06538,0.12184
2019,Lower Saxony,4th Quintile,Daily,0.67354,366,436,0.62947,0.71760
2019,Lower Saxony,4th Quintile,At least once per week,0.13958,70,436,0.10701,0.17214
2019,Lower Saxony,5th Quintile,Daily,0.70203,382,457,0.66005,0.74401
2019,Lower Saxony,5th Quintile,At least once per week,0.14692,75,457,0.11443,0.17941
2019,Bremen,1st Quintile,Daily,0.36163,45,45,0.21966,0.50360
2019,Bremen,4th Quintile,Daily,0.84130,39,39,0.72512,0.95748
2019,North Rhine-Westphalia,1st Quintile,Daily,0.60799,787,956,0.57703,0.63895
2019,North Rhine-Westphalia,1st Quintile,At least once per week,0.07685,116,956,0.05996,0.09375
2019,North Rhine-Westphalia,1st Quintile,Seldom,0.02628,53,956,0.01613,0.03642
2019,North Rhine-Westphalia,2nd Quintile,Daily,0.67139,802,979,0.64195,0.70083
2019,North Rhine-Westphalia,2nd Quintile,At least once per week,0.10417,138,979,0.08502,0.12332
2019,North Rhine-Westphalia,2nd Quintile,Seldom,0.03813,39,979,0.02612,0.05013
2019,North Rhine-Westphalia,3rd Quintile,Daily,0.68774,667,826,0.65612,0.71936
2019,North Rhine-Westphalia,3rd Quintile,At least once per week,0.11443,127,826,0.09271,0.13615
2019,North Rhine-Westphalia,3rd Quintile,Seldom,0.03766,32,826,0.02467,0.05065
2019,North Rhine-Westphalia,4th Quintile,Daily,0.68225,693,888,0.65161,0.71290
2019,North Rhine-Westphalia,4th Quintile,At least once per week,0.14267,160,888,0.11966,0.16569
2019,North Rhine-Westphalia,4th Quintile,Seldom,0.02995,35,888,0.01873,0.04117
2019,North Rhine-Westphalia,5th Quintile,Daily,0.67680,783,1002,0.64783,0.70578
2019,North Rhine-Westphalia,5th Quintile,At least once per week,0.15341,187,1002,0.13109,0.17574
2019,North Rhine-Westphalia,5th Quintile,Seldom,0.02481,32,1002,0.01517,0.03445
2019,Hesse,1st Quintile,Daily,0.59171,196,231,0.52819,0.65524
2019,Hesse,1st Quintile,At least once per week,0.08627,35,231,0.04998,0.12255
2019,Hesse,2nd Quintile,Daily,0.67270,197,197,0.60701,0.73840
2019,Hesse,3rd Quintile,Daily,0.69725,214,252,0.64041,0.75409
2019,Hesse,3rd Quintile,At least once per week,0.10088,38,252,0.06363,0.13814
2019,Hesse,4th Quintile,Daily,0.62506,199,258,0.56587,0.68425
2019,Hesse,4th Quintile,At least once per week,0.16784,59,258,0.12215,0.21353
2019,Hesse,5th Quintile,Daily,0.63465,289,383,0.58636,0.68294
2019,Hesse,5th Quintile,At least once per week,0.16735,94,383,0.12991,0.20478
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Daily,0.60887,231,267,0.55022,0.66751
2019,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per week,0.12820,36,267,0.08803,0.16838
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Daily,0.69559,234,270,0.64060,0.75058
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per week,0.04602,36,270,0.02098,0.07106
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Daily,0.70362,198,232,0.64473,0.76251
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per week,0.10688,34,232,0.06704,0.14672
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Daily,0.68364,186,218,0.62176,0.74551
2019,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per week,0.12843,32,218,0.08392,0.17295
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Daily,0.66675,186,246,0.60772,0.72577
2019,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.16713,60,246,0.12041,0.21385
2019,Baden-Wuerttemberg,1st Quintile,Daily,0.58008,220,283,0.52248,0.63769
2019,Baden-Wuerttemberg,1st Quintile,At least once per week,0.13423,63,283,0.09444,0.17402
2019,Baden-Wuerttemberg,2nd Quintile,Daily,0.61882,295,382,0.57005,0.66759
2019,Baden-Wuerttemberg,2nd Quintile,At least once per week,0.13491,87,382,0.10060,0.16921
2019,Baden-Wuerttemberg,3rd Quintile,Daily,0.56880,349,441,0.52252,0.61507
2019,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.12520,92,441,0.09428,0.15613
2019,Baden-Wuerttemberg,4th Quintile,Daily,0.56203,375,504,0.51867,0.60539
2019,Baden-Wuerttemberg,4th Quintile,At least once per week,0.18969,129,504,0.15543,0.22395
2019,Baden-Wuerttemberg,5th Quintile,Daily,0.66701,496,651,0.63078,0.70324
2019,Baden-Wuerttemberg,5th Quintile,At least once per week,0.16439,155,651,0.13590,0.19288
2019,Bavaria,1st Quintile,Daily,0.61090,359,421,0.56427,0.65753
2019,Bavaria,1st Quintile,At least once per week,0.09788,62,421,0.06946,0.12630
2019,Bavaria,2nd Quintile,Daily,0.63795,546,640,0.60068,0.67521
2019,Bavaria,2nd Quintile,At least once per week,0.09276,94,640,0.07027,0.11525
2019,Bavaria,3rd Quintile,Daily,0.60629,531,661,0.56902,0.64357
2019,Bavaria,3rd Quintile,At least once per week,0.16012,130,661,0.13214,0.18810
2019,Bavaria,4th Quintile,Daily,0.64225,549,710,0.60696,0.67753
2019,Bavaria,4th Quintile,At least once per week,0.12347,123,710,0.09926,0.14769
2019,Bavaria,4th Quintile,Seldom,0.04014,38,710,0.02569,0.05458
2019,Bavaria,5th Quintile,Daily,0.62362,596,869,0.59139,0.65585
2019,Bavaria,5th Quintile,At least once per week,0.20033,207,869,0.17370,0.22696
2019,Bavaria,5th Quintile,At least once per month,0.02666,34,869,0.01594,0.03738
2019,Bavaria,5th Quintile,Seldom,0.02124,32,869,0.01164,0.03083
2019,Berlin,1st Quintile,Daily,0.56122,143,184,0.48932,0.63312
2019,Berlin,1st Quintile,At least once per week,0.16332,41,184,0.10976,0.21688
2019,Berlin,2nd Quintile,Daily,0.48817,113,149,0.40763,0.56870
2019,Berlin,2nd Quintile,At least once per week,0.19813,36,149,0.13392,0.26235
2019,Berlin,3rd Quintile,Daily,0.60673,105,136,0.52433,0.68913
2019,Berlin,3rd Quintile,At least once per week,0.14659,31,136,0.08693,0.20626
2019,Berlin,4th Quintile,Daily,0.68575,113,144,0.60966,0.76184
2019,Berlin,4th Quintile,At least once per week,0.18881,31,144,0.12467,0.25296
2019,Berlin,5th Quintile,Daily,0.65759,117,164,0.58474,0.73043
2019,Berlin,5th Quintile,At least once per week,0.21384,47,164,0.15089,0.27678
2019,Brandenburg,1st Quintile,Daily,0.67943,219,219,0.61748,0.74139
2019,Brandenburg,2nd Quintile,Daily,0.56423,194,194,0.49428,0.63419
2019,Brandenburg,3rd Quintile,Daily,0.67181,161,161,0.59905,0.74456
2019,Brandenburg,4th Quintile,Daily,0.68727,133,133,0.60818,0.76636
2019,Brandenburg,5th Quintile,Daily,0.54620,93,126,0.45892,0.63348
2019,Brandenburg,5th Quintile,At least once per week,0.22937,33,126,0.15566,0.30307
2019,Mecklenburg-Western Pomerania,1st Quintile,Daily,0.73571,144,144,0.66343,0.80798
2019,Mecklenburg-Western Pomerania,2nd Quintile,Daily,0.69806,128,128,0.61821,0.77791
2019,Mecklenburg-Western Pomerania,3rd Quintile,Daily,0.68205,105,105,0.59254,0.77155
2019,Mecklenburg-Western Pomerania,4th Quintile,Daily,0.67378,51,51,0.54383,0.80373
2019,Mecklenburg-Western Pomerania,5th Quintile,Daily,0.67682,40,40,0.53004,0.82361
2019,Saxony,1st Quintile,Daily,0.66993,230,273,0.61405,0.72582
2019,Saxony,1st Quintile,At least once per week,0.09209,43,273,0.05773,0.12645
2019,Saxony,2nd Quintile,Daily,0.67444,324,368,0.62650,0.72238
2019,Saxony,2nd Quintile,At least once per week,0.10667,44,368,0.07509,0.13825
2019,Saxony,3rd Quintile,Daily,0.62669,279,336,0.57490,0.67849
2019,Saxony,3rd Quintile,At least once per week,0.18145,57,336,0.14018,0.22272
2019,Saxony,4th Quintile,Daily,0.62481,163,216,0.56009,0.68953
2019,Saxony,4th Quintile,At least once per week,0.22555,53,216,0.16968,0.28142
2019,Saxony,5th Quintile,Daily,0.69018,133,133,0.61130,0.76907
2019,Saxony-Anhalt,1st Quintile,Daily,0.65074,187,187,0.58222,0.71925
2019,Saxony-Anhalt,2nd Quintile,Daily,0.79090,182,182,0.73165,0.85014
2019,Saxony-Anhalt,3rd Quintile,Daily,0.67507,115,115,0.58910,0.76105
2019,Saxony-Anhalt,4th Quintile,Daily,0.71894,90,90,0.62554,0.81233
