year,bula_h,migback,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,North Rhine-Westphalia,Direct migration background,Seldom,0.05811,63,1092,0.04423,0.07200
2019,North Rhine-Westphalia,Direct migration background,Never,0.01763,31,1092,0.00982,0.02544
2019,North Rhine-Westphalia,Indirect migration background,Daily,0.40772,338,464,0.36296,0.45249
2019,North Rhine-Westphalia,Indirect migration background,At least once per week,0.09202,92,464,0.06569,0.11834
2019,North Rhine-Westphalia,Indirect migration background,Seldom,0.03650,34,464,0.01942,0.05358
2019,Hesse,No migration background,Daily,0.66562,948,1269,0.63965,0.69159
2019,Hesse,No migration background,At least once per week,0.13441,252,1269,0.11564,0.15319
2019,Hesse,No migration background,At least once per month,0.02377,31,1269,0.01538,0.03215
2019,Hesse,No migration background,Seldom,0.02529,38,1269,0.01665,0.03393
2019,Hesse,Direct migration background,Daily,0.71941,218,264,0.66511,0.77371
2019,Hesse,Direct migration background,At least once per week,0.10156,46,264,0.06505,0.13807
2019,Hesse,Indirect migration background,Daily,0.37882,85,85,0.27508,0.48256
2019,"Rhineland-Palatinate, Saarland",No migration background,Daily,0.70787,829,1030,0.68008,0.73565
2019,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.10817,160,1030,0.08919,0.12715
2019,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.03410,41,1030,0.02301,0.04519
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Daily,0.68906,239,289,0.63560,0.74252
2019,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.14238,50,289,0.10202,0.18274
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Daily,0.33278,72,72,0.22317,0.44239
2019,Baden-Wuerttemberg,No migration background,Daily,0.62951,1424,2034,0.60852,0.65051
2019,Baden-Wuerttemberg,No migration background,At least once per week,0.15850,457,2034,0.14262,0.17437
2019,Baden-Wuerttemberg,No migration background,At least once per month,0.01267,47,2034,0.00781,0.01753
2019,Baden-Wuerttemberg,No migration background,Seldom,0.02723,67,2034,0.02016,0.03431
2019,Baden-Wuerttemberg,No migration background,Never,0.01925,39,2034,0.01327,0.02522
2019,Baden-Wuerttemberg,Direct migration background,Daily,0.69547,369,480,0.65426,0.73668
2019,Baden-Wuerttemberg,Direct migration background,At least once per week,0.13734,111,480,0.10651,0.16816
2019,Baden-Wuerttemberg,Indirect migration background,Daily,0.32629,151,210,0.26272,0.38985
2019,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.15918,59,210,0.10958,0.20877
2019,Bavaria,No migration background,Daily,0.64901,2227,3028,0.63201,0.66601
2019,Bavaria,No migration background,At least once per week,0.13943,555,3028,0.12709,0.15177
2019,Bavaria,No migration background,At least once per month,0.02122,79,3028,0.01609,0.02636
2019,Bavaria,No migration background,Seldom,0.02665,118,3028,0.02091,0.03238
2019,Bavaria,No migration background,Never,0.01276,49,3028,0.00877,0.01676
2019,Bavaria,Direct migration background,Daily,0.66097,476,643,0.62435,0.69759
2019,Bavaria,Direct migration background,At least once per week,0.17251,120,643,0.14329,0.20174
2019,Bavaria,Direct migration background,Seldom,0.05186,47,643,0.03471,0.06901
2019,Bavaria,Indirect migration background,Daily,0.33113,162,222,0.26908,0.39318
2019,Bavaria,Indirect migration background,At least once per week,0.09447,60,222,0.05591,0.13303
2019,Berlin,No migration background,Daily,0.64064,554,746,0.60618,0.67509
2019,Berlin,No migration background,At least once per week,0.19049,192,746,0.16229,0.21869
2019,Berlin,Direct migration background,Daily,0.47859,90,90,0.37480,0.58237
2019,Berlin,Indirect migration background,Daily,0.27602,39,39,0.13388,0.41815
2019,Brandenburg,No migration background,Daily,0.64031,810,985,0.61032,0.67029
2019,Brandenburg,No migration background,At least once per week,0.12713,140,985,0.10631,0.14794
2019,Brandenburg,No migration background,Seldom,0.03641,35,985,0.02471,0.04812
2019,Brandenburg,Direct migration background,Daily,0.54804,64,64,0.42515,0.67094
2019,Mecklenburg-Western Pomerania,No migration background,Daily,0.70937,498,549,0.67136,0.74739
2019,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.07915,51,549,0.05655,0.10176
2019,Saxony,No migration background,Daily,0.66707,1176,1515,0.64333,0.69081
2019,Saxony,No migration background,At least once per week,0.15223,245,1515,0.13413,0.17032
2019,Saxony,No migration background,At least once per month,0.01391,31,1515,0.00801,0.01981
2019,Saxony,No migration background,Seldom,0.02584,63,1515,0.01785,0.03383
2019,Saxony,Direct migration background,Daily,0.54872,47,47,0.40492,0.69253
2019,Saxony-Anhalt,No migration background,Daily,0.71894,677,813,0.68802,0.74986
2019,Saxony-Anhalt,No migration background,At least once per week,0.08238,99,813,0.06347,0.10130
2019,Saxony-Anhalt,No migration background,Seldom,0.03531,37,813,0.02262,0.04800
2019,Saxony-Anhalt,Direct migration background,Daily,0.63624,34,34,0.47210,0.80038
2019,Thuringa,No migration background,Daily,0.70885,683,826,0.67785,0.73985
2019,Thuringa,No migration background,At least once per week,0.11379,109,826,0.09212,0.13546
2019,Thuringa,No migration background,Seldom,0.02589,34,826,0.01505,0.03672
2019,Thuringa,Direct migration background,Daily,0.62745,42,42,0.47946,0.77545
2021,Schleswig-Holstein,No migration background,Daily,0.62355,440,530,0.58227,0.66484
2021,Schleswig-Holstein,No migration background,At least once per week,0.10594,90,530,0.07971,0.13216
2021,Schleswig-Holstein,Direct migration background,Daily,0.51024,69,69,0.39142,0.62906
2021,Hamburg,No migration background,Daily,0.68469,208,260,0.62811,0.74128
2021,Hamburg,No migration background,At least once per week,0.12331,52,260,0.08326,0.16335
2021,Hamburg,Direct migration background,Daily,0.74443,71,71,0.64224,0.84661
2021,Lower Saxony,No migration background,Daily,0.65045,998,1289,0.62441,0.67649
2021,Lower Saxony,No migration background,At least once per week,0.14830,237,1289,0.12889,0.16771
2021,Lower Saxony,No migration background,Seldom,0.03449,54,1289,0.02453,0.04446
2021,Lower Saxony,Direct migration background,Daily,0.49826,176,237,0.43447,0.56206
2021,Lower Saxony,Direct migration background,At least once per week,0.23256,61,237,0.17866,0.28646
2021,Lower Saxony,Indirect migration background,Daily,0.26838,53,53,0.14794,0.38882
2021,Bremen,No migration background,Daily,0.60232,57,57,0.47413,0.73051
2021,North Rhine-Westphalia,No migration background,Daily,0.67062,1892,2509,0.65222,0.68901
2021,North Rhine-Westphalia,No migration background,At least once per week,0.15826,464,2509,0.14398,0.17255
2021,North Rhine-Westphalia,No migration background,At least once per month,0.01728,46,2509,0.01218,0.02238
2021,North Rhine-Westphalia,No migration background,Seldom,0.02054,75,2509,0.01499,0.02609
2021,North Rhine-Westphalia,No migration background,Never,0.00973,32,2509,0.00589,0.01357
2021,North Rhine-Westphalia,Direct migration background,Daily,0.62268,564,776,0.58856,0.65681
2021,North Rhine-Westphalia,Direct migration background,At least once per week,0.14110,170,776,0.11659,0.16561
2021,North Rhine-Westphalia,Direct migration background,Seldom,0.04762,42,776,0.03263,0.06261
2021,North Rhine-Westphalia,Indirect migration background,Daily,0.31435,167,229,0.25409,0.37461
2021,North Rhine-Westphalia,Indirect migration background,At least once per week,0.11186,62,229,0.07095,0.15277
2021,Hesse,No migration background,Daily,0.63687,543,746,0.60233,0.67140
2021,Hesse,No migration background,At least once per week,0.14487,171,746,0.11960,0.17015
2021,Hesse,No migration background,Seldom,0.03522,32,746,0.02198,0.04845
2021,Hesse,Direct migration background,Daily,0.59700,139,194,0.52780,0.66620
2021,Hesse,Direct migration background,At least once per week,0.16413,55,194,0.11187,0.21638
2021,Hesse,Indirect migration background,Daily,0.43918,35,35,0.27236,0.60600
2021,"Rhineland-Palatinate, Saarland",No migration background,Daily,0.67829,479,574,0.64004,0.71654
2021,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.13138,95,574,0.10372,0.15904
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Daily,0.70875,132,173,0.64085,0.77665
2021,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.13289,41,173,0.08216,0.18362
2021,Baden-Wuerttemberg,No migration background,Daily,0.56795,875,1372,0.54173,0.59417
2021,Baden-Wuerttemberg,No migration background,At least once per week,0.19698,379,1372,0.17592,0.21803
2021,Baden-Wuerttemberg,No migration background,At least once per month,0.01630,36,1372,0.00960,0.02300
2021,Baden-Wuerttemberg,No migration background,Seldom,0.03693,46,1372,0.02695,0.04692
2021,Baden-Wuerttemberg,No migration background,Never,0.02841,36,1372,0.01961,0.03720
2021,Baden-Wuerttemberg,Direct migration background,Daily,0.63219,277,393,0.58446,0.67993
2021,Baden-Wuerttemberg,Direct migration background,At least once per week,0.21749,116,393,0.17665,0.25832
2021,Baden-Wuerttemberg,Indirect migration background,Daily,0.35479,97,134,0.27347,0.43610
2021,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.12198,37,134,0.06636,0.17760
2021,Bavaria,No migration background,Daily,0.61566,1376,1961,0.59412,0.63719
2021,Bavaria,No migration background,At least once per week,0.17120,437,1961,0.15452,0.18787
2021,Bavaria,No migration background,At least once per month,0.01679,59,1961,0.01110,0.02248
2021,Bavaria,No migration background,Seldom,0.03612,89,1961,0.02786,0.04438
2021,Bavaria,Direct migration background,Daily,0.63312,358,481,0.59000,0.67623
2021,Bavaria,Direct migration background,At least once per week,0.18591,123,481,0.15111,0.22072
2021,Bavaria,Indirect migration background,Daily,0.30926,101,145,0.23377,0.38475
2021,Bavaria,Indirect migration background,At least once per week,0.11203,44,145,0.06052,0.16355
2021,Berlin,No migration background,Daily,0.59430,374,513,0.55177,0.63684
2021,Berlin,No migration background,At least once per week,0.18687,139,513,0.15310,0.22064
2021,Berlin,Direct migration background,Daily,0.41572,90,148,0.33604,0.49539
2021,Berlin,Direct migration background,At least once per week,0.29908,58,148,0.22507,0.37310
2021,Berlin,Indirect migration background,Daily,0.29437,35,35,0.14117,0.44756
2021,Brandenburg,No migration background,Daily,0.60861,435,547,0.56767,0.64954
2021,Brandenburg,No migration background,At least once per week,0.16257,112,547,0.13162,0.19352
2021,Brandenburg,Direct migration background,Daily,0.55138,36,36,0.38661,0.71615
2021,Mecklenburg-Western Pomerania,No migration background,Daily,0.66418,286,343,0.61412,0.71423
2021,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.13876,57,343,0.10212,0.17540
2021,Saxony,No migration background,Daily,0.57121,703,999,0.54050,0.60191
2021,Saxony,No migration background,At least once per week,0.19255,222,999,0.16809,0.21702
2021,Saxony,No migration background,At least once per month,0.03349,35,999,0.02233,0.04465
2021,Saxony,No migration background,Seldom,0.03210,39,999,0.02116,0.04303
2021,Saxony,Direct migration background,Daily,0.44168,44,44,0.29325,0.59011
2021,Saxony-Anhalt,No migration background,Daily,0.69282,411,468,0.65098,0.73466
2021,Saxony-Anhalt,No migration background,At least once per week,0.10556,57,468,0.07769,0.13342
2021,Thuringa,No migration background,Daily,0.65194,414,513,0.61068,0.69320
2021,Thuringa,No migration background,At least once per week,0.15569,99,513,0.12428,0.18709
2021,Thuringa,Direct migration background,Daily,0.54048,33,33,0.36781,0.71315
