year,ple0053,migback,regtyp,proportion,n,lower_confidence,upper_confidence
2010,No,Indirect migration background,Urban regions,0.03820453224869262,35837,0.036219858823420964,0.04018920567396428
2010,No,Direct migration background,Rural regions,0.026341274452837498,35837,0.024683169487782396,0.0279993794178926
2010,No,Indirect migration background,Rural regions,0.008183226806120472,35837,0.007250470344142606,0.00911598326809834
2011,Yes,No migration background,Urban regions,0.5017948717948718,41903,0.49700746073243585,0.5065822828573078
2011,Yes,No migration background,Rural regions,0.3376923076923077,41903,0.3331641244158549,0.34222049096876045
2011,Yes,Direct migration background,Urban regions,0.09692307692307692,41903,0.09409031887814072,0.09975583496801312
2011,Yes,Direct migration background,Rural regions,0.02923076923076923,41903,0.0276178536532228,0.03084368480831566
2011,Yes,Indirect migration background,Urban regions,0.026153846153846153,41903,0.02462576481548573,0.027681927492206576
2011,Yes,Indirect migration background,Rural regions,0.008205128205128205,41903,0.007341380060031675,0.009068876350224736
2011,No,No migration background,Urban regions,0.518200408997955,41903,0.5134161398677217,0.5229846781281884
2011,No,No migration background,Rural regions,0.3212678936605317,41903,0.31679677318202193,0.3257390141390415
2011,No,Direct migration background,Urban regions,0.08687116564417179,41903,0.08417443626932192,0.08956789501902165
2011,No,Indirect migration background,Urban regions,0.037464212678936605,41903,0.03564597664318518,0.03928244871468803
2011,No,Direct migration background,Rural regions,0.027811860940695297,41903,0.026237429707325493,0.0293862921740651
2011,No,Indirect migration background,Rural regions,0.008384458077709612,41903,0.00751140092611025,0.009257515229308974
2012,Yes,No migration background,Urban regions,0.4981203007518797,40229,0.49323430159002857,0.5030062999137308
2012,Yes,No migration background,Rural regions,0.3501611170784103,40229,0.34549964315425497,0.35482259100256563
2012,Yes,Direct migration background,Urban regions,0.08055853920515575,40229,0.07789901292702567,0.08321806548328584
2012,Yes,Indirect migration background,Urban regions,0.0322234156820623,40229,0.030497737554256884,0.03394909380986772
2012,Yes,Direct migration background,Rural regions,0.03007518796992481,40229,0.0284061751882026,0.03174420075164702
2012,Yes,Indirect migration background,Rural regions,0.008861439312567132,40229,0.007945628486782388,0.009777250138351876
2012,No,No migration background,Urban regions,0.5159086145462167,40229,0.5110250546371955,0.520792174455238
2012,No,No migration background,Rural regions,0.32588555858310625,40229,0.3213053439913399,0.3304657731748726
2012,No,Direct migration background,Urban regions,0.08467826451477678,40229,0.08195769821074143,0.08739883081881213
2012,No,Indirect migration background,Urban regions,0.035883462586459865,40229,0.034065862264978,0.03770106290794173
2012,No,Direct migration background,Rural regions,0.02905051351917837,40229,0.02740931287849636,0.03069171415986038
2012,No,Indirect migration background,Rural regions,0.008593586250261999,40229,0.007691600794045437,0.009495571706478561
2013,Yes,No migration background,Urban regions,0.5103047895500725,44486,0.5056593999531734,0.5149501791469716
2013,Yes,No migration background,Rural regions,0.35123367198838895,44486,0.3467977222650579,0.35566962171172
2013,Yes,Direct migration background,Urban regions,0.07808417997097242,44486,0.075590897100983,0.08057746284096183
2013,Yes,Indirect migration background,Urban regions,0.027285921625544267,44486,0.0257719898405956,0.028799853410492935
2013,Yes,Direct migration background,Rural regions,0.024383164005805515,44486,0.02294989052425156,0.02581643748735947
2013,Yes,Indirect migration background,Rural regions,0.008708272859216255,44486,0.007844874641691412,0.009571671076741098
2013,No,No migration background,Urban regions,0.5176528866072233,44486,0.5130094068718749,0.5222963663425717
2013,No,No migration background,Rural regions,0.32635323786364046,44486,0.3219960682237669,0.330710407503514
2013,No,Direct migration background,Urban regions,0.08250022516436999,44486,0.0799435535911114,0.08505689673762858
2013,No,Indirect migration background,Urban regions,0.03724218679636134,44486,0.03548256024894719,0.03900181334377549
2013,No,Direct migration background,Rural regions,0.027515086012789337,44486,0.025994989136942957,0.029035182888635717
2013,No,Indirect migration background,Rural regions,0.008736377555615599,44486,0.007871599472887745,0.009601155638343453
2014,Yes,No migration background,Urban regions,0.43283582089552236,38694,0.427898967254203,0.4377726745368417
2014,Yes,No migration background,Rural regions,0.3007603491974092,38694,0.29619096609310835,0.30532973230171
2014,Yes,Direct migration background,Urban regions,0.15432272599267813,38694,0.15072314847408871,0.15792230351126754
2014,Yes,Direct migration background,Rural regions,0.05209800056322163,38694,0.04988375131746316,0.0543122498089801
2014,Yes,Indirect migration background,Urban regions,0.04759222754153759,38694,0.04547087064950932,0.04971358443356587
2014,Yes,Indirect migration background,Rural regions,0.01239087580963109,38694,0.01128863164940714,0.013493119969855041
2014,No,No migration background,Urban regions,0.4579375559057801,38694,0.45297320984614753,0.4629019019654127
2014,No,No migration background,Rural regions,0.28700430208288963,38694,0.2824969455134087,0.29151165865237055
2014,No,Direct migration background,Urban regions,0.14294841760020446,38694,0.1394608116146205,0.14643602358578842
2014,No,Indirect migration background,Urban regions,0.05260467691783448,38694,0.050380281177491895,0.05482907265817706
2014,No,Direct migration background,Rural regions,0.048132214507816164,38694,0.04599946183951272,0.050264967176119606
2014,No,Indirect migration background,Rural regions,0.011372832985475145,38694,0.010316295625495256,0.012429370345455035
2015,Yes,No migration background,Urban regions,0.4421338155515371,38036,0.43714266653294925,0.4471249645701249
2015,Yes,No migration background,Rural regions,0.323086196503918,38036,0.3183863406418104,0.32778605236602565
2015,Yes,Direct migration background,Urban regions,0.12839059674502712,38036,0.1250286857294938,0.13175250776056044
2015,Yes,Direct migration background,Rural regions,0.05093429776974081,38036,0.04872470646122141,0.05314388907826021
2015,Yes,Indirect migration background,Urban regions,0.045207956600361664,38036,0.043120004716432195,0.04729590848429113
2015,Yes,Indirect migration background,Rural regions,0.010247136829415311,38036,0.009235037113282978,0.011259236545547644
2015,No,No migration background,Urban regions,0.4672172749503991,38036,0.4622031729384722,0.47223137696232603
2015,No,No migration background,Rural regions,0.2936833848567342,38036,0.28910620422276406,0.2982605654907043
2015,No,Direct migration background,Urban regions,0.13173072486503945,38036,0.1283318951274906,0.1351295546025883
2015,No,Indirect migration background,Urban regions,0.051354219535827986,38036,0.049136029457946796,0.053572409613709175
2015,No,Direct migration background,Rural regions,0.04411018317722512,38036,0.042046552381961096,0.046173813972489146
2015,No,Indirect migration background,Rural regions,0.011904212614774142,38036,0.010814257751882973,0.012994167477665311
2016,Yes,No migration background,Urban regions,0.4312185929648241,41132,0.4264324287810287,0.4360047571486195
2016,Yes,No migration background,Rural regions,0.30527638190954776,41132,0.30082577956369283,0.3097269842554027
2016,Yes,Direct migration background,Urban regions,0.14698492462311558,41132,0.14356291750906494,0.1504069317371662
2016,Yes,Direct migration background,Rural regions,0.06030150753768844,41132,0.05800099551286659,0.06260201956251028
2016,Yes,Indirect migration background,Urban regions,0.04334170854271357,41132,0.04137383316677217,0.045309583918654965
2016,Yes,Indirect migration background,Rural regions,0.012876884422110553,41132,0.011787309202140044,0.013966459642081062
2016,No,No migration background,Urban regions,0.45285632403515474,41132,0.4480457481685284,0.4576668999017811
2016,No,No migration background,Rural regions,0.28400840657241117,41132,0.27965042171362414,0.2883663914311982
2016,No,Direct migration background,Urban regions,0.1500286587695835,41132,0.14657757570485788,0.1534797418343091
2016,No,Direct migration background,Rural regions,0.05134696217042415,41132,0.04921402906018897,0.05347989528065933
2016,No,Indirect migration background,Urban regions,0.04967520061138708,41132,0.047575429270205416,0.05177497195256875
2016,No,Indirect migration background,Rural regions,0.012084447841039358,41132,0.011028507274405514,0.013140388407673202
2017,Yes,No migration background,Urban regions,0.46359291537812763,45410,0.45900626150055157,0.4681795692557037
2017,Yes,No migration background,Rural regions,0.30531346640427326,45410,0.30107754649046664,0.3095493863180799
2017,Yes,Direct migration background,Urban regions,0.12763564801799268,45410,0.12456651812338698,0.13070477791259838
2017,Yes,Direct migration background,Rural regions,0.04891762721394433,45410,0.04693371670348978,0.050901537724398885
2017,Yes,Indirect migration background,Urban regions,0.042451504076468936,45410,0.04059708771382846,0.044305920439109414
2017,Yes,Indirect migration background,Rural regions,0.01208883890919314,45410,0.011083687324728454,0.013093990493657826
2017,No,No migration background,Urban regions,0.464578313253012,45410,0.45999100667509996,0.4691656198309241
2017,No,No migration background,Rural regions,0.29612267250821467,45410,0.29192349108259363,0.3003218539338357
2017,No,Direct migration background,Urban regions,0.1313472070098576,45410,0.1282404030376479,0.13445401098206733
2017,No,Indirect migration background,Urban regions,0.051566265060240965,45410,0.04953219149742041,0.05360033862306152
2017,No,Direct migration background,Rural regions,0.045826944140197154,45410,0.04390361175689171,0.0477502765235026
2017,No,Indirect migration background,Rural regions,0.010558598028477547,45410,0.009618488427351721,0.011498707629603373
2018,Yes,No migration background,Urban regions,0.46183094472067854,43121,0.45712537150491184,0.46653651793644524
2018,Yes,No migration background,Rural regions,0.3082772740567417,43121,0.303918659784417,0.3126358883290664
2018,Yes,Direct migration background,Urban regions,0.12635273471775374,43121,0.12321676367819455,0.12948870575731292
2018,Yes,Direct migration background,Rural regions,0.04708979233694063,43121,0.04509038612698803,0.049089198546893226
2018,Yes,Indirect migration background,Urban regions,0.04357999415033636,43121,0.04165300366994891,0.04550698463072381
2018,Yes,Indirect migration background,Rural regions,0.01286926001754899,43121,0.011805421316154915,0.013933098718943066
2018,No,No migration background,Urban regions,0.46805429864253395,43121,0.46334459662312044,0.47276400066194746
2018,No,No migration background,Rural regions,0.2909502262443439,43121,0.28666316813285286,0.29523728435583496
2018,No,Direct migration background,Urban regions,0.13140271493212669,43121,0.1282139459095756,0.13459148395467777
2018,No,Indirect migration background,Urban regions,0.052850678733031675,43121,0.050738910900644425,0.054962446565418925
2018,No,Direct migration background,Rural regions,0.04515837104072398,43121,0.043198414390978226,0.04711832769046974
2018,No,Indirect migration background,Rural regions,0.011583710407239819,43121,0.010573747433628683,0.012593673380850955
2019,Yes,No migration background,Urban regions,0.48747016706443913,42417,0.48271331448146815,0.4922270196474101
2019,Yes,No migration background,Rural regions,0.30340095465393796,42417,0.29902587458301044,0.3077760347248655
2019,Yes,Direct migration background,Urban regions,0.11097852028639618,42417,0.107989274066117,0.11396776650667537
2019,Yes,Direct migration background,Rural regions,0.0441527446300716,42417,0.0421976886458285,0.0461078006143147
2019,Yes,Indirect migration background,Urban regions,0.04266109785202864,42417,0.04073785129306486,0.04458434441099241
2019,Yes,Indirect migration background,Rural regions,0.011336515513126491,42417,0.010329003722778314,0.012344027303474668
2019,No,No migration background,Urban regions,0.48447404685346807,42417,0.47971799454819586,0.4892300991587403
2019,No,No migration background,Rural regions,0.2972439136426275,42417,0.29289435801080593,0.301593469274449
2019,No,Direct migration background,Urban regions,0.11658245291685806,42417,0.11352833569636474,0.11963657013735139
2019,No,Indirect migration background,Urban regions,0.05048231511254019,42417,0.048398749134161416,0.05256588109091897
2019,No,Direct migration background,Rural regions,0.03968764354616445,42417,0.0378297534827735,0.041545533609555395
2019,No,Indirect migration background,Rural regions,0.011529627928341755,42417,0.010513670356964176,0.012545585499719333
2020,Yes,No migration background,Urban regions,0.4197766276219014,42741,0.4150977631195086,0.4244554921242942
2020,Yes,No migration background,Rural regions,0.26777444837918823,42741,0.2635764647711636,0.2719724319872129
2020,Yes,Direct migration background,Urban regions,0.19749387087986925,42741,0.1937195856121388,0.20126815614759969
2020,Yes,Direct migration background,Rural regions,0.07273222555162082,42741,0.07027015919473135,0.07519429190851028
2020,Yes,Indirect migration background,Urban regions,0.03486788341051485,42741,0.03312872192851108,0.03660704489251861
2020,Yes,Indirect migration background,Rural regions,0.007354944156905475,42741,0.006544878139788169,0.008165010174022781
2020,No,No migration background,Urban regions,0.40677279539838784,42741,0.4021156455573,0.4114299452394757
2020,No,No migration background,Rural regions,0.24215173978207152,42741,0.23809040624263378,0.24621307332150927
2020,No,Direct migration background,Urban regions,0.22056142909223478,42741,0.21663055202560574,0.2244923061588638
2020,No,Direct migration background,Rural regions,0.07469518369992303,42741,0.07220275672401756,0.07718761067582851
2020,No,Indirect migration background,Urban regions,0.04512496455624418,42741,0.04315700831077882,0.047092920801709535
2020,No,Indirect migration background,Rural regions,0.010693887471138657,42741,0.009718747669822444,0.01166902727245487
2021,Yes,No migration background,Urban regions,0.48360655737704916,27598,0.47771060840613555,0.4895025063479628
2021,Yes,No migration background,Rural regions,0.30665380906460943,27598,0.30121358840980655,0.3120940297194123
2021,Yes,Direct migration background,Urban regions,0.12391513982642237,27598,0.12002779971632144,0.1278024799365233
2021,Yes,Direct migration background,Rural regions,0.041465766634522665,27598,0.03911361167382993,0.0438179215952154
2021,Yes,Indirect migration background,Urban regions,0.033751205400192864,27598,0.031620583470429016,0.03588182732995671
2021,Yes,Indirect migration background,Rural regions,0.010607521697203472,27598,0.009398849498530204,0.01181619389587674
2021,No,No migration background,Urban regions,0.4843605036447979,27598,0.4784642695868257,0.49025673770277006
2021,No,No migration background,Rural regions,0.2809145129224652,27598,0.27561184272890893,0.2862171831160215
2021,No,Direct migration background,Urban regions,0.13591782637508285,27598,0.13187455399346054,0.13996109875670515
2021,No,Indirect migration background,Urban regions,0.04486414844267727,27598,0.042421845379936624,0.047306451505417915
2021,No,Direct migration background,Rural regions,0.04267726971504308,27598,0.04029250923852402,0.04506203019156214
2021,No,Indirect migration background,Rural regions,0.01126573889993373,27598,0.010020545245922951,0.01251093255394451
