"ple0053","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1992","Hauptschule","kein Migrationshintergrund","629","0.135391282015532","0.125855197345328","0.144927366685736"
"Ja","1992","Hauptschule","direkter Migrationshintergrund","156","","",""
"Ja","1992","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Ja","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1992","Realschule","kein Migrationshintergrund","302","0.110314456123902","0.0988228821836396","0.121806030064165"
"Ja","1992","Realschule","direkter Migrationshintergrund","16","","",""
"Ja","1992","Realschule","indirekter Migrationshintergrund","8","0.188499053791938","0.103846460439693","0.273151647144183"
"Ja","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1992","(Fach-)Abitur","kein Migrationshintergrund","69","0.119237447407597","0.0943243819822039","0.144150512832991"
"Ja","1992","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Ja","1992","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Ja","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1992","AkademikerIn","kein Migrationshintergrund","135","","",""
"Ja","1992","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Ja","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1992","(noch) kein Abschluss","kein Migrationshintergrund","198","","",""
"Nein","1992","(noch) kein Abschluss","direkter Migrationshintergrund","525","0.915059503586683","0.892428913461119","0.937690093712248"
"Nein","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","64","0.847415115580896","0.764356305979043","0.930473925182748"
"Nein","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1992","Hauptschule","kein Migrationshintergrund","4316","0.864608717984468","0.855072633314264","0.874144802654672"
"Nein","1992","Hauptschule","direkter Migrationshintergrund","1225","","",""
"Nein","1992","Hauptschule","indirekter Migrationshintergrund","166","","",""
"Nein","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1992","Realschule","kein Migrationshintergrund","2553","","",""
"Nein","1992","Realschule","direkter Migrationshintergrund","140","","",""
"Nein","1992","Realschule","indirekter Migrationshintergrund","74","0.811500946208062","0.726848352855817","0.896153539560307"
"Nein","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1992","(Fach-)Abitur","kein Migrationshintergrund","581","0.880762552592403","0.855849487167009","0.905675618017796"
"Nein","1992","(Fach-)Abitur","direkter Migrationshintergrund","181","","",""
"Nein","1992","(Fach-)Abitur","indirekter Migrationshintergrund","37","0.957392201671402","0.894004460329668","1.02077994301314"
"Nein","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1992","AkademikerIn","kein Migrationshintergrund","1379","","",""
"Nein","1992","AkademikerIn","direkter Migrationshintergrund","115","","",""
"Nein","1992","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Nein","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1993","Realschule","kein Migrationshintergrund","","","",""
"Ja","1993","Realschule","direkter Migrationshintergrund","","","",""
"Ja","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1993","Realschule","kein Migrationshintergrund","","","",""
"Nein","1993","Realschule","direkter Migrationshintergrund","","","",""
"Nein","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1994","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Ja","1994","(noch) kein Abschluss","direkter Migrationshintergrund","70","0.131810302876115","0.103037456739181","0.16058314901305"
"Ja","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.144455715639337","0.0643578684966201","0.224553562782053"
"Ja","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1994","Hauptschule","kein Migrationshintergrund","663","0.155764002869551","0.145307352529977","0.166220653209124"
"Ja","1994","Hauptschule","direkter Migrationshintergrund","116","","",""
"Ja","1994","Hauptschule","indirekter Migrationshintergrund","18","","",""
"Ja","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1994","Realschule","kein Migrationshintergrund","300","0.121585726697204","0.109474368540963","0.133697084853444"
"Ja","1994","Realschule","direkter Migrationshintergrund","20","","",""
"Ja","1994","Realschule","indirekter Migrationshintergrund","11","","",""
"Ja","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1994","(Fach-)Abitur","kein Migrationshintergrund","61","0.0933088162805266","0.0714631360916715","0.115154496469382"
"Ja","1994","(Fach-)Abitur","direkter Migrationshintergrund","26","","",""
"Ja","1994","(Fach-)Abitur","indirekter Migrationshintergrund","5","0.0684411406990142","-0.00299060143426404","0.139872882832292"
"Ja","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1994","AkademikerIn","kein Migrationshintergrund","135","","",""
"Ja","1994","AkademikerIn","direkter Migrationshintergrund","14","","",""
"Ja","1994","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Ja","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1994","(noch) kein Abschluss","kein Migrationshintergrund","224","","",""
"Nein","1994","(noch) kein Abschluss","direkter Migrationshintergrund","461","0.868189697123885","0.83941685098695","0.896962543260819"
"Nein","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","67","0.855544284360663","0.775446437217947","0.93564213150338"
"Nein","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1994","Hauptschule","kein Migrationshintergrund","3957","0.84423599713045","0.833779346790876","0.854692647470023"
"Nein","1994","Hauptschule","direkter Migrationshintergrund","1145","","",""
"Nein","1994","Hauptschule","indirekter Migrationshintergrund","177","","",""
"Nein","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1994","Realschule","kein Migrationshintergrund","2497","","",""
"Nein","1994","Realschule","direkter Migrationshintergrund","118","","",""
"Nein","1994","Realschule","indirekter Migrationshintergrund","100","","",""
"Nein","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1994","(Fach-)Abitur","kein Migrationshintergrund","620","0.906691183719473","0.884845503530618","0.928536863908329"
"Nein","1994","(Fach-)Abitur","direkter Migrationshintergrund","165","","",""
"Nein","1994","(Fach-)Abitur","indirekter Migrationshintergrund","43","0.931558859300986","0.860127117167708","1.00299060143426"
"Nein","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1994","AkademikerIn","kein Migrationshintergrund","1381","","",""
"Nein","1994","AkademikerIn","direkter Migrationshintergrund","110","","",""
"Nein","1994","AkademikerIn","indirekter Migrationshintergrund","8","0.523661191080273","0.197366495221404","0.849955886939142"
"Nein","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1995","(noch) kein Abschluss","kein Migrationshintergrund","23","","",""
"Ja","1995","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.107971511943328","0.0820350519533424","0.133907971933313"
"Ja","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.0318662387217198","-0.00988090047511017","0.0736133779185497"
"Ja","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1995","Hauptschule","kein Migrationshintergrund","623","0.147808447295868","0.137418091846794","0.158198802744942"
"Ja","1995","Hauptschule","direkter Migrationshintergrund","169","","",""
"Ja","1995","Hauptschule","indirekter Migrationshintergrund","20","","",""
"Ja","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1995","Realschule","kein Migrationshintergrund","321","0.117306368858788","0.105442459919282","0.129170277798293"
"Ja","1995","Realschule","direkter Migrationshintergrund","12","","",""
"Ja","1995","Realschule","indirekter Migrationshintergrund","11","","",""
"Ja","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1995","(Fach-)Abitur","kein Migrationshintergrund","73","0.108009303485148","0.0848662951152516","0.131152311855044"
"Ja","1995","(Fach-)Abitur","direkter Migrationshintergrund","40","0.150490633499292","0.110879730476324","0.190101536522259"
"Ja","1995","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Ja","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1995","AkademikerIn","kein Migrationshintergrund","150","","",""
"Ja","1995","AkademikerIn","direkter Migrationshintergrund","19","","",""
"Ja","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","(noch) kein Abschluss","kein Migrationshintergrund","234","","",""
"Nein","1995","(noch) kein Abschluss","direkter Migrationshintergrund","487","0.892028488056672","0.866092028066687","0.917964948046658"
"Nein","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","64","0.96813376127828","0.92638662208145","1.00988090047511"
"Nein","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","Hauptschule","kein Migrationshintergrund","3859","0.852191552704132","0.841801197255058","0.862581908153206"
"Nein","1995","Hauptschule","direkter Migrationshintergrund","1244","","",""
"Nein","1995","Hauptschule","indirekter Migrationshintergrund","173","","",""
"Nein","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","Realschule","kein Migrationshintergrund","2505","","",""
"Nein","1995","Realschule","direkter Migrationshintergrund","148","","",""
"Nein","1995","Realschule","indirekter Migrationshintergrund","105","","",""
"Nein","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","(Fach-)Abitur","kein Migrationshintergrund","618","0.891990696514852","0.868847688144956","0.915133704884749"
"Nein","1995","(Fach-)Abitur","direkter Migrationshintergrund","273","","",""
"Nein","1995","(Fach-)Abitur","indirekter Migrationshintergrund","53","0.974816438373104","0.933779582872268","1.01585329387394"
"Nein","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","AkademikerIn","kein Migrationshintergrund","1391","","",""
"Nein","1995","AkademikerIn","direkter Migrationshintergrund","173","","",""
"Nein","1995","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Nein","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","(noch) kein Abschluss","kein Migrationshintergrund","25","","",""
"Ja","1996","(noch) kein Abschluss","direkter Migrationshintergrund","65","0.130692811755105","0.101177884696441","0.160207738813768"
"Ja","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.065269007884229","0.00567906761094754","0.124858948157511"
"Ja","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","Hauptschule","kein Migrationshintergrund","583","0.144278173683091","0.13385326299765","0.154703084368531"
"Ja","1996","Hauptschule","direkter Migrationshintergrund","171","","",""
"Ja","1996","Hauptschule","indirekter Migrationshintergrund","22","","",""
"Ja","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","Realschule","kein Migrationshintergrund","326","0.114747689691728","0.103013484517884","0.126481894865573"
"Ja","1996","Realschule","direkter Migrationshintergrund","21","","",""
"Ja","1996","Realschule","indirekter Migrationshintergrund","13","","",""
"Ja","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","(Fach-)Abitur","kein Migrationshintergrund","72","0.0963348981418583","0.0741259075175355","0.118543888766181"
"Ja","1996","(Fach-)Abitur","direkter Migrationshintergrund","37","0.152902297403369","0.111337506074104","0.194467088732633"
"Ja","1996","(Fach-)Abitur","indirekter Migrationshintergrund","6","0.0388328241092566","-0.010051703099575","0.0877173513180881"
"Ja","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","AkademikerIn","kein Migrationshintergrund","180","","",""
"Ja","1996","AkademikerIn","direkter Migrationshintergrund","14","","",""
"Ja","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","(noch) kein Abschluss","kein Migrationshintergrund","248","","",""
"Nein","1996","(noch) kein Abschluss","direkter Migrationshintergrund","436","0.869307188244896","0.839792261186232","0.898822115303559"
"Nein","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","61","0.934730992115771","0.875141051842489","0.994320932389052"
"Nein","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","Hauptschule","kein Migrationshintergrund","3781","0.85572182631691","0.845296915631469","0.86614673700235"
"Nein","1996","Hauptschule","direkter Migrationshintergrund","1175","","",""
"Nein","1996","Hauptschule","indirekter Migrationshintergrund","185","","",""
"Nein","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","Realschule","kein Migrationshintergrund","2508","","",""
"Nein","1996","Realschule","direkter Migrationshintergrund","126","","",""
"Nein","1996","Realschule","indirekter Migrationshintergrund","114","","",""
"Nein","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","(Fach-)Abitur","kein Migrationshintergrund","606","0.903665101858142","0.881456111233819","0.925874092482464"
"Nein","1996","(Fach-)Abitur","direkter Migrationshintergrund","251","","",""
"Nein","1996","(Fach-)Abitur","indirekter Migrationshintergrund","54","0.961167175890743","0.912282648681912","1.01005170309958"
"Nein","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","AkademikerIn","kein Migrationshintergrund","1383","","",""
"Nein","1996","AkademikerIn","direkter Migrationshintergrund","168","","",""
"Nein","1996","AkademikerIn","indirekter Migrationshintergrund","16","","",""
"Nein","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","(noch) kein Abschluss","kein Migrationshintergrund","22","","",""
"Ja","1997","(noch) kein Abschluss","direkter Migrationshintergrund","59","0.127355538367713","0.0970550798142817","0.157655996921144"
"Ja","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0653371084276653","0.0104957447852249","0.120178472070106"
"Ja","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","Hauptschule","kein Migrationshintergrund","630","0.153619581406758","0.142777546086196","0.164461616727319"
"Ja","1997","Hauptschule","direkter Migrationshintergrund","144","","",""
"Ja","1997","Hauptschule","indirekter Migrationshintergrund","35","0.160441618651153","0.111722007609085","0.209161229693222"
"Ja","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","Realschule","kein Migrationshintergrund","299","","",""
"Ja","1997","Realschule","direkter Migrationshintergrund","17","","",""
"Ja","1997","Realschule","indirekter Migrationshintergrund","11","","",""
"Ja","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","(Fach-)Abitur","kein Migrationshintergrund","80","0.10801902494825","0.084925178285139","0.131112871611361"
"Ja","1997","(Fach-)Abitur","direkter Migrationshintergrund","30","0.114239732339882","0.0756479778324322","0.152831486847332"
"Ja","1997","(Fach-)Abitur","indirekter Migrationshintergrund","6","0.0568335198719815","-0.00174911778256483","0.115416157526528"
"Ja","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","AkademikerIn","kein Migrationshintergrund","143","","",""
"Ja","1997","AkademikerIn","direkter Migrationshintergrund","21","","",""
"Ja","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","(noch) kein Abschluss","kein Migrationshintergrund","263","","",""
"Nein","1997","(noch) kein Abschluss","direkter Migrationshintergrund","406","0.872644461632287","0.842344003078856","0.902944920185718"
"Nein","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","73","0.934662891572335","0.879821527929895","0.989504255214775"
"Nein","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","Hauptschule","kein Migrationshintergrund","3619","0.846380418593242","0.835538383272681","0.857222453913804"
"Nein","1997","Hauptschule","direkter Migrationshintergrund","1131","","",""
"Nein","1997","Hauptschule","indirekter Migrationshintergrund","183","","",""
"Nein","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","Realschule","kein Migrationshintergrund","2497","","",""
"Nein","1997","Realschule","direkter Migrationshintergrund","135","","",""
"Nein","1997","Realschule","indirekter Migrationshintergrund","114","","",""
"Nein","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","(Fach-)Abitur","kein Migrationshintergrund","614","0.89198097505175","0.868887128388639","0.915074821714861"
"Nein","1997","(Fach-)Abitur","direkter Migrationshintergrund","231","","",""
"Nein","1997","(Fach-)Abitur","indirekter Migrationshintergrund","54","0.943166480128019","0.884583842473472","1.00174911778256"
"Nein","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","AkademikerIn","kein Migrationshintergrund","1420","","",""
"Nein","1997","AkademikerIn","direkter Migrationshintergrund","160","","",""
"Nein","1997","AkademikerIn","indirekter Migrationshintergrund","18","","",""
"Nein","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Ja","1998","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.140865230965576","0.108022292290518","0.173708169640633"
"Ja","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.0585766921054695","0.00774950687259093","0.109403877338348"
"Ja","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","Hauptschule","kein Migrationshintergrund","671","0.145157980900526","0.13512662154051","0.155189340260541"
"Ja","1998","Hauptschule","direkter Migrationshintergrund","150","","",""
"Ja","1998","Hauptschule","indirekter Migrationshintergrund","21","","",""
"Ja","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","Realschule","kein Migrationshintergrund","349","0.115977984682957","0.104735334809469","0.127220634556446"
"Ja","1998","Realschule","direkter Migrationshintergrund","24","","",""
"Ja","1998","Realschule","indirekter Migrationshintergrund","8","0.0539554109517636","0.0161232531208737","0.0917875687826535"
"Ja","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","(Fach-)Abitur","kein Migrationshintergrund","84","0.100248733779562","0.0796674661359712","0.120830001423153"
"Ja","1998","(Fach-)Abitur","direkter Migrationshintergrund","34","0.144177819517575","0.101480322919539","0.18687531611561"
"Ja","1998","(Fach-)Abitur","indirekter Migrationshintergrund","5","0.0363010978854894","-0.00815426879342164","0.0807564645644004"
"Ja","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","AkademikerIn","kein Migrationshintergrund","194","","",""
"Ja","1998","AkademikerIn","direkter Migrationshintergrund","19","","",""
"Ja","1998","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Ja","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","(noch) kein Abschluss","kein Migrationshintergrund","285","","",""
"Nein","1998","(noch) kein Abschluss","direkter Migrationshintergrund","375","0.859134769034424","0.826291830359367","0.891977707709482"
"Nein","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","76","0.941423307894531","0.890596122661652","0.992250493127409"
"Nein","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","Hauptschule","kein Migrationshintergrund","4066","0.854842019099474","0.844810659739459","0.86487337845949"
"Nein","1998","Hauptschule","direkter Migrationshintergrund","1073","","",""
"Nein","1998","Hauptschule","indirekter Migrationshintergrund","200","","",""
"Nein","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","Realschule","kein Migrationshintergrund","2767","","",""
"Nein","1998","Realschule","direkter Migrationshintergrund","118","","",""
"Nein","1998","Realschule","indirekter Migrationshintergrund","129","","",""
"Nein","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","(Fach-)Abitur","kein Migrationshintergrund","734","0.899751266220438","0.879169998576847","0.920332533864029"
"Nein","1998","(Fach-)Abitur","direkter Migrationshintergrund","226","","",""
"Nein","1998","(Fach-)Abitur","indirekter Migrationshintergrund","63","0.963698902114511","0.9192435354356","1.00815426879342"
"Nein","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","AkademikerIn","kein Migrationshintergrund","1559","","",""
"Nein","1998","AkademikerIn","direkter Migrationshintergrund","171","","",""
"Nein","1998","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"Nein","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","(noch) kein Abschluss","kein Migrationshintergrund","34","0.117853593980229","0.0817857108870751","0.153921477073383"
"Ja","1999","(noch) kein Abschluss","direkter Migrationshintergrund","44","0.102395920649009","0.0728334215491599","0.131958419748859"
"Ja","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.13675045926238","0.060501597591171","0.212999320933589"
"Ja","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","Hauptschule","kein Migrationshintergrund","680","0.154565536306612","0.144173244383638","0.164957828229586"
"Ja","1999","Hauptschule","direkter Migrationshintergrund","144","","",""
"Ja","1999","Hauptschule","indirekter Migrationshintergrund","24","","",""
"Ja","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","Realschule","kein Migrationshintergrund","327","0.105758243470755","0.094960476423131","0.116556010518378"
"Ja","1999","Realschule","direkter Migrationshintergrund","15","","",""
"Ja","1999","Realschule","indirekter Migrationshintergrund","9","0.0462969078783888","0.0103141015335563","0.0822797142232213"
"Ja","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","(Fach-)Abitur","kein Migrationshintergrund","86","0.119201279174401","0.0970772979739696","0.141325260374833"
"Ja","1999","(Fach-)Abitur","direkter Migrationshintergrund","32","0.144311006240777","0.0994778008800593","0.189144211601494"
"Ja","1999","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Ja","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","AkademikerIn","kein Migrationshintergrund","194","","",""
"Ja","1999","AkademikerIn","direkter Migrationshintergrund","27","","",""
"Ja","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","(noch) kein Abschluss","kein Migrationshintergrund","273","","",""
"Nein","1999","(noch) kein Abschluss","direkter Migrationshintergrund","360","0.89760407935099","0.868041580251141","0.92716657845084"
"Nein","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","72","0.86324954073762","0.787000679066411","0.939498402408829"
"Nein","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","Hauptschule","kein Migrationshintergrund","3968","0.845434463693388","0.835042171770414","0.855826755616362"
"Nein","1999","Hauptschule","direkter Migrationshintergrund","994","0.875461198929187","0.856276819667861","0.894645578190514"
"Nein","1999","Hauptschule","indirekter Migrationshintergrund","204","","",""
"Nein","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","Realschule","kein Migrationshintergrund","2789","","",""
"Nein","1999","Realschule","direkter Migrationshintergrund","118","","",""
"Nein","1999","Realschule","indirekter Migrationshintergrund","122","","",""
"Nein","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","(Fach-)Abitur","kein Migrationshintergrund","738","0.880798720825599","0.858674739625167","0.902922702026031"
"Nein","1999","(Fach-)Abitur","direkter Migrationshintergrund","204","","",""
"Nein","1999","(Fach-)Abitur","indirekter Migrationshintergrund","71","0.959267094897844","0.914229551090403","1.00430463870529"
"Nein","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","AkademikerIn","kein Migrationshintergrund","1558","","",""
"Nein","1999","AkademikerIn","direkter Migrationshintergrund","152","","",""
"Nein","1999","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Nein","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2000","(noch) kein Abschluss","kein Migrationshintergrund","31","0.0767190102336511","0.0523446180607041","0.101093402406598"
"Ja","2000","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.103158012423477","0.072616182643037","0.133699842203917"
"Ja","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0629370778727668","0.00869449103322509","0.117179664712309"
"Ja","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2000","Hauptschule","kein Migrationshintergrund","1234","","",""
"Ja","2000","Hauptschule","direkter Migrationshintergrund","194","","",""
