"ple0016","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2017","(noch) kein Abschluss","direkter Migrationshintergrund","322","0.979767597284494","0.964599910187727","0.994935284381262"
"Nein","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","121","","",""
"Nein","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","Hauptschule","kein Migrationshintergrund","5060","0.957545231251346","0.952094392918376","0.962996069584317"
"Nein","2017","Hauptschule","direkter Migrationshintergrund","1511","","",""
"Nein","2017","Hauptschule","indirekter Migrationshintergrund","370","0.995798938661138","0.989226266631427","1.00237161069085"
"Nein","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","Realschule","kein Migrationshintergrund","6078","0.981730711371943","0.978394991099646","0.98506643164424"
"Nein","2017","Realschule","direkter Migrationshintergrund","333","0.973635415825631","0.956478693125156","0.990792138526106"
"Nein","2017","Realschule","indirekter Migrationshintergrund","405","0.990418898397655","0.981001209016791","0.99983658777852"
"Nein","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","(Fach-)Abitur","kein Migrationshintergrund","2643","","",""
"Nein","2017","(Fach-)Abitur","direkter Migrationshintergrund","1087","","",""
"Nein","2017","(Fach-)Abitur","indirekter Migrationshintergrund","380","1","1","1"
"Nein","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","AkademikerIn","kein Migrationshintergrund","4976","0.982878794772869","0.979303089560007","0.986454499985731"
"Nein","2017","AkademikerIn","direkter Migrationshintergrund","1167","","",""
"Nein","2017","AkademikerIn","indirekter Migrationshintergrund","280","","",""
"Nein","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","Realschule","kein Migrationshintergrund","","","",""
"Nein","2018","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Ja","2019","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Ja","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","Hauptschule","kein Migrationshintergrund","201","","",""
"Ja","2019","Hauptschule","direkter Migrationshintergrund","20","","",""
"Ja","2019","Hauptschule","indirekter Migrationshintergrund","3","","",""
"Ja","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","Realschule","kein Migrationshintergrund","124","","",""
"Ja","2019","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2019","Realschule","indirekter Migrationshintergrund","4","0.00754042234158686","-0.000607715967007731","0.0156885606501815"
"Ja","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","(Fach-)Abitur","kein Migrationshintergrund","30","0.00622932351808182","0.00335778930506183","0.00910085773110181"
"Ja","2019","(Fach-)Abitur","direkter Migrationshintergrund","9","0.00716375473877657","0.0016105920604953","0.0127169174170578"
"Ja","2019","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ja","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","AkademikerIn","kein Migrationshintergrund","103","","",""
"Ja","2019","AkademikerIn","direkter Migrationshintergrund","8","0.00498497458287473","0.000761121943001323","0.00920882722274814"
"Ja","2019","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Ja","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","(noch) kein Abschluss","kein Migrationshintergrund","373","0.964950052153738","0.946603665433322","0.983296438874155"
"Nein","2019","(noch) kein Abschluss","direkter Migrationshintergrund","267","","",""
"Nein","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","115","","",""
"Nein","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","Hauptschule","kein Migrationshintergrund","4474","0.953731457306942","0.947709838664908","0.959753075948977"
"Nein","2019","Hauptschule","direkter Migrationshintergrund","1189","","",""
"Nein","2019","Hauptschule","indirekter Migrationshintergrund","334","0.993552634321477","0.985007483514106","1.00209778512885"
"Nein","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","Realschule","kein Migrationshintergrund","5931","0.977366315801734","0.973620060876384","0.981112570727083"
"Nein","2019","Realschule","direkter Migrationshintergrund","271","","",""
"Nein","2019","Realschule","indirekter Migrationshintergrund","429","0.992459577658413","0.984311439349819","1.00060771596701"
"Nein","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","(Fach-)Abitur","kein Migrationshintergrund","2854","","",""
"Nein","2019","(Fach-)Abitur","direkter Migrationshintergrund","877","0.992836245261223","0.987283082582942","0.998389407939505"
"Nein","2019","(Fach-)Abitur","indirekter Migrationshintergrund","393","0.998306068537619","0.994245566311524","1.00236657076371"
"Nein","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","AkademikerIn","kein Migrationshintergrund","5473","0.983002456972945","0.979609666149982","0.986395247795907"
"Nein","2019","AkademikerIn","direkter Migrationshintergrund","1060","","",""
"Nein","2019","AkademikerIn","indirekter Migrationshintergrund","402","0.990179374264965","0.98056360737426","0.99979514115567"
"Nein","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
