,Unnamed: 0,year,pgisced97,quintil_oecd,plh0194,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
269,269,2018,Upper Secondary Level,1st Quintile,Strongly agree,0.50942,1442,25663,0.4729,0.5487
270,270,2018,Upper Secondary Level,1st Quintile,Agree,0.38362,895,25663,0.3489,0.41685
271,271,2018,Upper Secondary Level,1st Quintile,Disagree,0.08719,212,25663,0.07429,0.10121
272,272,2018,Upper Secondary Level,1st Quintile,Strongly disagree,0.01977,52,25663,0.01269,0.028
273,273,2018,Upper Secondary Level,2nd Quintile,Strongly agree,0.48657,1404,25663,0.45888,0.51696
274,274,2018,Upper Secondary Level,2nd Quintile,Agree,0.40766,1135,25663,0.38773,0.4382
275,275,2018,Upper Secondary Level,2nd Quintile,Disagree,0.08885,226,25663,0.07765,0.10236
276,276,2018,Upper Secondary Level,2nd Quintile,Strongly disagree,0.01693,39,25663,0.00999,0.02498
277,277,2018,Upper Secondary Level,3rd Quintile,Strongly agree,0.48477,1098,25663,0.46076,0.50919
278,278,2018,Upper Secondary Level,3rd Quintile,Agree,0.42695,1052,25663,0.39632,0.45687
279,279,2018,Upper Secondary Level,3rd Quintile,Disagree,0.08828,207,25663,0.07168,0.10174
280,280,2018,Upper Secondary Level,4th Quintile,Strongly agree,0.38396,838,25663,0.35527,0.41164
281,281,2018,Upper Secondary Level,4th Quintile,Agree,0.48549,982,25663,0.45308,0.5142
282,282,2018,Upper Secondary Level,4th Quintile,Disagree,0.12047,241,25663,0.10234,0.13994
283,283,2018,Upper Secondary Level,4th Quintile,Strongly disagree,0.01007,31,25663,0.00739,0.0135
284,284,2018,Upper Secondary Level,5th Quintile,Strongly agree,0.35647,519,25663,0.3268,0.38508
285,285,2018,Upper Secondary Level,5th Quintile,Agree,0.52006,785,25663,0.48172,0.56365
286,286,2018,Upper Secondary Level,5th Quintile,Disagree,0.12346,230,25663,0.10554,0.1424
287,287,2018,Post-secondary Non-tertiary Level,1st Quintile,Strongly agree,0.37728,187,25663,0.29286,0.4647
288,288,2018,Post-secondary Non-tertiary Level,1st Quintile,Agree,0.48864,177,25663,0.39473,0.57696
289,289,2018,Post-secondary Non-tertiary Level,1st Quintile,Disagree,0.13408,37,25663,0.08671,0.18946
290,290,2018,Post-secondary Non-tertiary Level,2nd Quintile,Strongly agree,0.42135,197,25663,0.33137,0.52986
291,291,2018,Post-secondary Non-tertiary Level,2nd Quintile,Agree,0.41573,202,25663,0.34871,0.48027
292,292,2018,Post-secondary Non-tertiary Level,2nd Quintile,Disagree,0.16292,56,25663,0.11658,0.22091
293,293,2018,Post-secondary Non-tertiary Level,3rd Quintile,Strongly agree,0.36245,147,25663,0.30411,0.44074
294,294,2018,Post-secondary Non-tertiary Level,3rd Quintile,Agree,0.46237,221,25663,0.38087,0.54479
295,295,2018,Post-secondary Non-tertiary Level,3rd Quintile,Disagree,0.17518,77,25663,0.12123,0.24761
296,296,2018,Post-secondary Non-tertiary Level,4th Quintile,Strongly agree,0.39539,151,25663,0.33625,0.46537
297,297,2018,Post-secondary Non-tertiary Level,4th Quintile,Agree,0.43685,198,25663,0.37415,0.51096
298,298,2018,Post-secondary Non-tertiary Level,4th Quintile,Disagree,0.16775,61,25663,0.12061,0.22115
299,299,2018,Post-secondary Non-tertiary Level,5th Quintile,Strongly agree,0.28872,94,25663,0.22845,0.35307
300,300,2018,Post-secondary Non-tertiary Level,5th Quintile,Agree,0.56367,185,25663,0.47224,0.65604
301,301,2018,Post-secondary Non-tertiary Level,5th Quintile,Disagree,0.14761,74,25663,0.11576,0.18057
302,302,2018,First Stage of Tertiary Education,1st Quintile,Strongly agree,0.4889,45,25663,0.3536,0.64917
303,303,2018,First Stage of Tertiary Education,1st Quintile,Agree,0.5111,34,25663,0.34997,0.71168
304,304,2018,First Stage of Tertiary Education,2nd Quintile,Strongly agree,0.40959,113,25663,0.33564,0.48487
305,305,2018,First Stage of Tertiary Education,2nd Quintile,Agree,0.46896,123,25663,0.38278,0.55986
306,306,2018,First Stage of Tertiary Education,2nd Quintile,Disagree,0.12145,31,25663,0.06967,0.1924
307,307,2018,First Stage of Tertiary Education,3rd Quintile,Strongly agree,0.42793,119,25663,0.34579,0.51655
308,308,2018,First Stage of Tertiary Education,3rd Quintile,Agree,0.45935,139,25663,0.36972,0.54884
309,309,2018,First Stage of Tertiary Education,3rd Quintile,Disagree,0.11272,39,25663,0.08921,0.13941
310,310,2018,First Stage of Tertiary Education,4th Quintile,Strongly agree,0.35054,118,25663,0.28845,0.42178
311,311,2018,First Stage of Tertiary Education,4th Quintile,Agree,0.52311,173,25663,0.43725,0.62065
312,312,2018,First Stage of Tertiary Education,4th Quintile,Disagree,0.12635,47,25663,0.07856,0.16856
313,313,2018,First Stage of Tertiary Education,5th Quintile,Strongly agree,0.31749,112,25663,0.26207,0.38497
314,314,2018,First Stage of Tertiary Education,5th Quintile,Agree,0.54898,196,25663,0.46627,0.63556
315,315,2018,First Stage of Tertiary Education,5th Quintile,Disagree,0.13353,70,25663,0.10362,0.1644
316,316,2018,Second Stage of Tertiary Education,1st Quintile,Strongly agree,0.33327,441,25663,0.26019,0.40937
317,317,2018,Second Stage of Tertiary Education,1st Quintile,Agree,0.48125,327,25663,0.39393,0.57363
318,318,2018,Second Stage of Tertiary Education,1st Quintile,Disagree,0.18548,108,25663,0.13576,0.23913
319,319,2018,Second Stage of Tertiary Education,2nd Quintile,Strongly agree,0.3202,272,25663,0.27434,0.37629
320,320,2018,Second Stage of Tertiary Education,2nd Quintile,Agree,0.47899,328,25663,0.42213,0.53595
321,321,2018,Second Stage of Tertiary Education,2nd Quintile,Disagree,0.20081,131,25663,0.16578,0.23985
322,322,2018,Second Stage of Tertiary Education,3rd Quintile,Strongly agree,0.25974,274,25663,0.23165,0.29251
323,323,2018,Second Stage of Tertiary Education,3rd Quintile,Agree,0.48032,468,25663,0.43959,0.52585
324,324,2018,Second Stage of Tertiary Education,3rd Quintile,Disagree,0.22325,223,25663,0.18717,0.2728
325,325,2018,Second Stage of Tertiary Education,3rd Quintile,Strongly disagree,0.03669,31,25663,0.02031,0.0613
326,326,2018,Second Stage of Tertiary Education,4th Quintile,Strongly agree,0.18815,294,25663,0.16791,0.21143
327,327,2018,Second Stage of Tertiary Education,4th Quintile,Agree,0.52769,715,25663,0.48142,0.57319
328,328,2018,Second Stage of Tertiary Education,4th Quintile,Disagree,0.26401,319,25663,0.23507,0.29215
329,329,2018,Second Stage of Tertiary Education,4th Quintile,Strongly disagree,0.02015,44,25663,0.01162,0.03045
330,330,2018,Second Stage of Tertiary Education,5th Quintile,Strongly agree,0.21582,519,25663,0.19334,0.23723
331,331,2018,Second Stage of Tertiary Education,5th Quintile,Agree,0.51615,1305,25663,0.48562,0.54811
332,332,2018,Second Stage of Tertiary Education,5th Quintile,Disagree,0.2384,637,25663,0.21721,0.26316
333,333,2018,Second Stage of Tertiary Education,5th Quintile,Strongly disagree,0.02962,85,25663,0.02169,0.03901
