"m11104","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mehrmals im Jahr","1988","Saarland","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1988","Berlin","kein Migrationshintergrund","25","","",""
"Mehrmals im Jahr","1988","Berlin","direkter Migrationshintergrund","16","","",""
"Mehrmals im Jahr","1988","Berlin","indirekter Migrationshintergrund","2","","",""
"Mehrmals im Jahr","1988","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1988","Brandenburg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Brandenburg","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1988","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1988","Sachsen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Sachsen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Sachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1988","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1988","Thueringen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Thueringen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Thueringen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1988","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Schleswig-Holstein","kein Migrationshintergrund","14","","",""
"Mindestens einmal im Monat","1988","Schleswig-Holstein","direkter Migrationshintergrund","3","","",""
"Mindestens einmal im Monat","1988","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Hamburg","kein Migrationshintergrund","11","","",""
"Mindestens einmal im Monat","1988","Hamburg","direkter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","1988","Hamburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Niedersachsen","kein Migrationshintergrund","38","0.0413215723665618","0.0280270906159488","0.0546160541171749"
"Mindestens einmal im Monat","1988","Niedersachsen","direkter Migrationshintergrund","6","0.0422692361482705","0.0114756629728169","0.0730628093237242"
"Mindestens einmal im Monat","1988","Niedersachsen","indirekter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","1988","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Bremen","kein Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","1988","Bremen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Nordrhein-Westfalen","kein Migrationshintergrund","107","","",""
"Mindestens einmal im Monat","1988","Nordrhein-Westfalen","direkter Migrationshintergrund","20","","",""
"Mindestens einmal im Monat","1988","Nordrhein-Westfalen","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","1988","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Hessen","kein Migrationshintergrund","32","0.0559353306186329","0.0375019537354761","0.0743687075017898"
"Mindestens einmal im Monat","1988","Hessen","direkter Migrationshintergrund","13","","",""
"Mindestens einmal im Monat","1988","Hessen","indirekter Migrationshintergrund","4","0.0915334464785982","-0.0348462977481613","0.217913190705358"
"Mindestens einmal im Monat","1988","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","38","0.0653539253179162","0.0454282163624896","0.0852796342733429"
"Mindestens einmal im Monat","1988","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","3","","",""
"Mindestens einmal im Monat","1988","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Baden-Wuerttemberg","kein Migrationshintergrund","84","0.0705001539896188","0.0553310781062426","0.0856692298729951"
"Mindestens einmal im Monat","1988","Baden-Wuerttemberg","direkter Migrationshintergrund","20","","",""
"Mindestens einmal im Monat","1988","Baden-Wuerttemberg","indirekter Migrationshintergrund","6","0.124823851859783","0.0397628250907875","0.209884878628778"
"Mindestens einmal im Monat","1988","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Bayern","kein Migrationshintergrund","80","0.0619561560667508","0.0484890938687274","0.0754232182647741"
"Mindestens einmal im Monat","1988","Bayern","direkter Migrationshintergrund","18","","",""
"Mindestens einmal im Monat","1988","Bayern","indirekter Migrationshintergrund","5","0.0814885435845835","-0.00225411211178538","0.165231199280952"
"Mindestens einmal im Monat","1988","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Berlin","kein Migrationshintergrund","11","","",""
"Mindestens einmal im Monat","1988","Berlin","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Berlin","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Brandenburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Sachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Sachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Sachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1988","Thueringen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Thueringen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Thueringen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1988","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Schleswig-Holstein","kein Migrationshintergrund","88","0.339302193701602","0.282930872753354","0.395673514649849"
"Mindestens einmal die Woche","1988","Schleswig-Holstein","direkter Migrationshintergrund","13","","",""
"Mindestens einmal die Woche","1988","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal die Woche","1988","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Hamburg","kein Migrationshintergrund","46","0.318582181126686","0.242745106223626","0.394419256029747"
"Mindestens einmal die Woche","1988","Hamburg","direkter Migrationshintergrund","6","0.160359766688816","0.0576186269487777","0.263100906428854"
"Mindestens einmal die Woche","1988","Hamburg","indirekter Migrationshintergrund","4","1","1","1"
"Mindestens einmal die Woche","1988","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Niedersachsen","kein Migrationshintergrund","272","","",""
"Mindestens einmal die Woche","1988","Niedersachsen","direkter Migrationshintergrund","30","0.221570754855219","0.15800957393074","0.285131935779699"
"Mindestens einmal die Woche","1988","Niedersachsen","indirekter Migrationshintergrund","8","0.367561412226276","0.115005110711507","0.620117713741044"
"Mindestens einmal die Woche","1988","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Bremen","kein Migrationshintergrund","13","","",""
"Mindestens einmal die Woche","1988","Bremen","direkter Migrationshintergrund","4","0.15642995040442","-0.00690977469993406","0.319769675508775"
"Mindestens einmal die Woche","1988","Bremen","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal die Woche","1988","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Nordrhein-Westfalen","kein Migrationshintergrund","554","0.267774947260987","0.247963424083316","0.287586470438658"
"Mindestens einmal die Woche","1988","Nordrhein-Westfalen","direkter Migrationshintergrund","99","0.166512867698459","0.138756131768683","0.194269603628235"
"Mindestens einmal die Woche","1988","Nordrhein-Westfalen","indirekter Migrationshintergrund","23","","",""
"Mindestens einmal die Woche","1988","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Hessen","kein Migrationshintergrund","165","","",""
"Mindestens einmal die Woche","1988","Hessen","direkter Migrationshintergrund","39","0.0964928609692828","0.0666481378312386","0.126337584107327"
"Mindestens einmal die Woche","1988","Hessen","indirekter Migrationshintergrund","7","0.123881759727543","-0.0205019303917169","0.268265449846802"
"Mindestens einmal die Woche","1988","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","122","","",""
"Mindestens einmal die Woche","1988","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","17","","",""
"Mindestens einmal die Woche","1988","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","4","0.169427429695484","-0.0756523547661155","0.414507214157083"
"Mindestens einmal die Woche","1988","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Baden-Wuerttemberg","kein Migrationshintergrund","278","","",""
"Mindestens einmal die Woche","1988","Baden-Wuerttemberg","direkter Migrationshintergrund","108","","",""
"Mindestens einmal die Woche","1988","Baden-Wuerttemberg","indirekter Migrationshintergrund","24","","",""
"Mindestens einmal die Woche","1988","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Bayern","kein Migrationshintergrund","352","0.256816637889853","0.232411648014937","0.28122162776477"
"Mindestens einmal die Woche","1988","Bayern","direkter Migrationshintergrund","57","0.223372576534069","0.179612330324965","0.267132822743173"
"Mindestens einmal die Woche","1988","Bayern","indirekter Migrationshintergrund","11","","",""
"Mindestens einmal die Woche","1988","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Berlin","kein Migrationshintergrund","52","0.228789596526588","0.173658042363894","0.283921150689282"
"Mindestens einmal die Woche","1988","Berlin","direkter Migrationshintergrund","15","","",""
"Mindestens einmal die Woche","1988","Berlin","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Brandenburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Sachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Sachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Sachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1988","Thueringen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Thueringen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Thueringen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1988","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Hamburg","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Hamburg","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Hamburg","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Niedersachsen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Niedersachsen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Bremen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Bremen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Bremen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Hessen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Hessen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Hessen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Bayern","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Bayern","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Bayern","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Saarland","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Saarland","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Saarland","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Berlin","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Berlin","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Berlin","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Brandenburg","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Brandenburg","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Brandenburg","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Sachsen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Sachsen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Sachsen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1989","Thueringen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Thueringen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Thueringen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1989","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Hamburg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Hamburg","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Hamburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Niedersachsen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Niedersachsen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Bremen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Bremen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Bremen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Hessen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Hessen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Hessen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Bayern","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Bayern","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Bayern","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Saarland","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Saarland","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Berlin","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Berlin","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Berlin","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Brandenburg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Brandenburg","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Sachsen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Sachsen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Sachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1989","Thueringen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Thueringen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Thueringen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1989","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Hamburg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Hamburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Hamburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Niedersachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Niedersachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Bremen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Bremen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
