year,age_gr,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,30-45 y.,First Stage of Tertiary Education,No,0.65978,356,459,0.61639,0.70317
2007,30-45 y.,Second Stage of Tertiary Education,Yes,0.16307,224,922,0.13921,0.18693
2007,30-45 y.,Second Stage of Tertiary Education,No,0.53633,698,922,0.50412,0.56854
2007,46-65 y.,Primary Level,No,0.95889,68,68,0.91134,1.00643
2007,46-65 y.,Lower Secondary Level,No,0.91188,452,452,0.88572,0.93804
2007,46-65 y.,Upper Secondary Level,Yes,0.15087,581,3234,0.13853,0.16321
2007,46-65 y.,Upper Secondary Level,No,0.75309,2653,3234,0.73822,0.76795
2007,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.19586,57,218,0.14305,0.24866
2007,46-65 y.,Post-secondary Non-tertiary Level,No,0.66484,161,218,0.60203,0.72765
2007,46-65 y.,First Stage of Tertiary Education,Yes,0.16736,104,502,0.13467,0.20005
2007,46-65 y.,First Stage of Tertiary Education,No,0.65515,398,502,0.61353,0.69678
2007,46-65 y.,Second Stage of Tertiary Education,Yes,0.17370,312,1155,0.15184,0.19556
2007,46-65 y.,Second Stage of Tertiary Education,No,0.46513,843,1155,0.43635,0.49391
2007,66 and older,Lower Secondary Level,Yes,0.04927,39,730,0.03356,0.06498
2007,66 and older,Lower Secondary Level,No,0.90574,691,730,0.88453,0.92695
2007,66 and older,Upper Secondary Level,Yes,0.11065,267,2101,0.09723,0.12406
2007,66 and older,Upper Secondary Level,No,0.81231,1834,2101,0.79561,0.82901
2007,66 and older,Post-secondary Non-tertiary Level,Yes,0.25700,32,101,0.17136,0.34265
2007,66 and older,Post-secondary Non-tertiary Level,No,0.62490,69,101,0.53001,0.71980
2007,66 and older,First Stage of Tertiary Education,Yes,0.12752,34,277,0.08817,0.16687
2007,66 and older,First Stage of Tertiary Education,No,0.77749,243,277,0.72842,0.82656
2007,66 and older,Second Stage of Tertiary Education,Yes,0.18312,158,562,0.15112,0.21513
2007,66 and older,Second Stage of Tertiary Education,No,0.53986,404,562,0.49862,0.58110
2008,17-29 y.,Pre-primary Level,No,0.45616,250,250,0.39429,0.51802
2008,17-29 y.,Lower Secondary Level,Yes,0.06580,43,509,0.04424,0.08736
2008,17-29 y.,Lower Secondary Level,No,0.81375,466,509,0.77989,0.84760
2008,17-29 y.,Upper Secondary Level,Yes,0.14825,200,1289,0.12884,0.16765
2008,17-29 y.,Upper Secondary Level,No,0.77692,1089,1289,0.75419,0.79966
2008,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33734,66,213,0.27370,0.40099
2008,17-29 y.,Post-secondary Non-tertiary Level,No,0.62026,147,213,0.55493,0.68559
2008,17-29 y.,Second Stage of Tertiary Education,Yes,0.18893,45,182,0.13190,0.24596
2008,17-29 y.,Second Stage of Tertiary Education,No,0.59404,137,182,0.52250,0.66558
2008,30-45 y.,Primary Level,No,0.81989,46,46,0.70761,0.93217
2008,30-45 y.,Lower Secondary Level,No,0.87768,282,282,0.83937,0.91599
2008,30-45 y.,Upper Secondary Level,Yes,0.18511,479,2387,0.16953,0.20069
2008,30-45 y.,Upper Secondary Level,No,0.73697,1908,2387,0.71930,0.75463
2008,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.24194,124,436,0.20169,0.28218
2008,30-45 y.,Post-secondary Non-tertiary Level,No,0.68257,312,436,0.63883,0.72631
2008,30-45 y.,First Stage of Tertiary Education,Yes,0.21899,100,401,0.17846,0.25952
2008,30-45 y.,First Stage of Tertiary Education,No,0.63271,301,401,0.58546,0.67995
2008,30-45 y.,Second Stage of Tertiary Education,Yes,0.23322,252,847,0.20472,0.26172
2008,30-45 y.,Second Stage of Tertiary Education,No,0.47957,595,847,0.44591,0.51324
2008,46-65 y.,Primary Level,No,0.97165,58,58,0.92857,1.01474
2008,46-65 y.,Lower Secondary Level,Yes,0.07461,35,428,0.04968,0.09953
2008,46-65 y.,Lower Secondary Level,No,0.90373,393,428,0.87576,0.93171
2008,46-65 y.,Upper Secondary Level,Yes,0.17247,633,3102,0.15917,0.18577
2008,46-65 y.,Upper Secondary Level,No,0.73363,2469,3102,0.71807,0.74918
2008,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.19254,65,239,0.14244,0.24263
2008,46-65 y.,Post-secondary Non-tertiary Level,No,0.68570,174,239,0.62672,0.74468
2008,46-65 y.,First Stage of Tertiary Education,Yes,0.15993,98,469,0.12673,0.19314
2008,46-65 y.,First Stage of Tertiary Education,No,0.66509,371,469,0.62233,0.70785
2008,46-65 y.,Second Stage of Tertiary Education,Yes,0.19395,329,1118,0.17076,0.21714
2008,46-65 y.,Second Stage of Tertiary Education,No,0.46442,789,1118,0.43518,0.49367
2008,66 and older,Lower Secondary Level,Yes,0.07188,48,692,0.05262,0.09113
2008,66 and older,Lower Secondary Level,No,0.89626,644,692,0.87353,0.91900
2008,66 and older,Upper Secondary Level,Yes,0.13725,321,2079,0.12245,0.15205
2008,66 and older,Upper Secondary Level,No,0.78920,1758,2079,0.77166,0.80673
2008,66 and older,Post-secondary Non-tertiary Level,Yes,0.29986,33,94,0.20674,0.39299
2008,66 and older,Post-secondary Non-tertiary Level,No,0.60166,61,94,0.50216,0.70115
2008,66 and older,First Stage of Tertiary Education,Yes,0.16142,43,282,0.11841,0.20444
2008,66 and older,First Stage of Tertiary Education,No,0.75599,239,282,0.70577,0.80620
2008,66 and older,Second Stage of Tertiary Education,Yes,0.20925,179,589,0.17638,0.24213
2008,66 and older,Second Stage of Tertiary Education,No,0.50826,410,589,0.46785,0.54867
2010,17-29 y.,Pre-primary Level,Yes,0.05939,46,333,0.03396,0.08481
2010,17-29 y.,Pre-primary Level,No,0.49613,287,333,0.44235,0.54992
2010,17-29 y.,Primary Level,No,0.97081,96,96,0.93696,1.00466
2010,17-29 y.,Lower Secondary Level,Yes,0.07736,52,734,0.05802,0.09670
2010,17-29 y.,Lower Secondary Level,No,0.83241,682,734,0.80538,0.85945
2010,17-29 y.,Upper Secondary Level,Yes,0.15349,216,1597,0.13580,0.17117
2010,17-29 y.,Upper Secondary Level,No,0.76503,1381,1597,0.74423,0.78584
2010,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33745,66,261,0.27997,0.39492
2010,17-29 y.,Post-secondary Non-tertiary Level,No,0.63166,195,261,0.57303,0.69030
2010,17-29 y.,First Stage of Tertiary Education,No,0.53327,41,41,0.37866,0.68787
2010,17-29 y.,Second Stage of Tertiary Education,Yes,0.29672,77,272,0.24233,0.35111
2010,17-29 y.,Second Stage of Tertiary Education,No,0.54488,195,272,0.48559,0.60417
2010,30-45 y.,Primary Level,No,0.88892,147,147,0.83795,0.93990
2010,30-45 y.,Lower Secondary Level,Yes,0.09489,50,641,0.07218,0.11759
2010,30-45 y.,Lower Secondary Level,No,0.89398,591,641,0.87013,0.91784
2010,30-45 y.,Upper Secondary Level,Yes,0.19500,830,4073,0.18283,0.20717
2010,30-45 y.,Upper Secondary Level,No,0.72069,3243,4073,0.70691,0.73447
2010,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.27189,255,889,0.24262,0.30115
2010,30-45 y.,Post-secondary Non-tertiary Level,No,0.62603,634,889,0.59420,0.65785
2010,30-45 y.,First Stage of Tertiary Education,Yes,0.23303,153,534,0.19714,0.26892
2010,30-45 y.,First Stage of Tertiary Education,No,0.59219,381,534,0.55047,0.63391
2010,30-45 y.,Second Stage of Tertiary Education,Yes,0.22602,462,1573,0.20534,0.24670
2010,30-45 y.,Second Stage of Tertiary Education,No,0.47834,1111,1573,0.45365,0.50303
2010,46-65 y.,Primary Level,No,0.89308,46,46,0.80280,0.98337
2010,46-65 y.,Lower Secondary Level,Yes,0.08741,38,424,0.06049,0.11433
2010,46-65 y.,Lower Secondary Level,No,0.89580,386,424,0.86669,0.92492
2010,46-65 y.,Upper Secondary Level,Yes,0.18146,698,3211,0.16812,0.19479
2010,46-65 y.,Upper Secondary Level,No,0.72068,2513,3211,0.70516,0.73621
2010,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.27181,114,340,0.22445,0.31917
2010,46-65 y.,Post-secondary Non-tertiary Level,No,0.60335,226,340,0.55127,0.65543
2010,46-65 y.,First Stage of Tertiary Education,Yes,0.19836,123,496,0.16323,0.23349
2010,46-65 y.,First Stage of Tertiary Education,No,0.65737,373,496,0.61556,0.69918
2010,46-65 y.,Second Stage of Tertiary Education,Yes,0.20715,361,1169,0.18391,0.23039
2010,46-65 y.,Second Stage of Tertiary Education,No,0.43644,808,1169,0.40800,0.46488
2010,66 and older,Lower Secondary Level,Yes,0.08040,44,580,0.05825,0.10254
2010,66 and older,Lower Secondary Level,No,0.88759,536,580,0.86186,0.91332
2010,66 and older,Upper Secondary Level,Yes,0.14540,313,1920,0.12963,0.16117
2010,66 and older,Upper Secondary Level,No,0.79049,1607,1920,0.77228,0.80870
2010,66 and older,Post-secondary Non-tertiary Level,No,0.56365,53,53,0.42886,0.69845
2010,66 and older,First Stage of Tertiary Education,Yes,0.16857,51,284,0.12496,0.21219
2010,66 and older,First Stage of Tertiary Education,No,0.75363,233,284,0.70343,0.80384
2010,66 and older,Second Stage of Tertiary Education,Yes,0.22930,193,577,0.19496,0.26363
2010,66 and older,Second Stage of Tertiary Education,No,0.48435,384,577,0.44354,0.52517
2011,17-29 y.,Pre-primary Level,Yes,0.05087,36,246,0.02336,0.07839
2011,17-29 y.,Pre-primary Level,No,0.32126,210,246,0.26279,0.37974
2011,17-29 y.,Primary Level,No,0.73069,37,37,0.58578,0.87560
2011,17-29 y.,Lower Secondary Level,Yes,0.06596,38,456,0.04315,0.08876
2011,17-29 y.,Lower Secondary Level,No,0.67624,418,456,0.63324,0.71923
2011,17-29 y.,Upper Secondary Level,Yes,0.13809,181,1213,0.11866,0.15751
2011,17-29 y.,Upper Secondary Level,No,0.70974,1032,1213,0.68419,0.73529
2011,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.24248,50,208,0.18410,0.30087
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.64477,158,208,0.57957,0.70996
2011,17-29 y.,First Stage of Tertiary Education,No,0.77446,41,41,0.64494,0.90398
2011,17-29 y.,Second Stage of Tertiary Education,Yes,0.19933,64,234,0.14803,0.25063
2011,17-29 y.,Second Stage of Tertiary Education,No,0.59771,170,234,0.53474,0.66067
2011,30-45 y.,Primary Level,No,0.55759,56,56,0.42633,0.68885
2011,30-45 y.,Lower Secondary Level,Yes,0.08715,36,326,0.05648,0.11781
2011,30-45 y.,Lower Secondary Level,No,0.63946,290,326,0.58726,0.69167
2011,30-45 y.,Upper Secondary Level,Yes,0.16353,488,2197,0.14806,0.17900
2011,30-45 y.,Upper Secondary Level,No,0.55324,1709,2197,0.53245,0.57404
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.23084,139,431,0.19102,0.27067
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.44671,292,431,0.39972,0.49370
2011,30-45 y.,First Stage of Tertiary Education,Yes,0.17881,96,307,0.13588,0.22175
2011,30-45 y.,First Stage of Tertiary Education,No,0.51056,211,307,0.45455,0.56657
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.17570,263,850,0.15010,0.20130
2011,30-45 y.,Second Stage of Tertiary Education,No,0.39056,587,850,0.35774,0.42338
2011,46-65 y.,Primary Level,No,0.89020,67,67,0.81477,0.96562
2011,46-65 y.,Lower Secondary Level,Yes,0.09556,54,521,0.07029,0.12083
2011,46-65 y.,Lower Secondary Level,No,0.82801,467,521,0.79558,0.86045
2011,46-65 y.,Upper Secondary Level,Yes,0.18776,844,3704,0.17518,0.20034
2011,46-65 y.,Upper Secondary Level,No,0.68454,2860,3704,0.66957,0.69951
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.24391,118,341,0.19827,0.28956
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.54845,223,341,0.49555,0.60134
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.18813,142,526,0.15470,0.22156
2011,46-65 y.,First Stage of Tertiary Education,No,0.60495,384,526,0.56313,0.64677
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.21771,415,1221,0.19455,0.24086
2011,46-65 y.,Second Stage of Tertiary Education,No,0.38828,806,1221,0.36094,0.41563
2011,66 and older,Primary Level,No,0.96360,56,56,0.91411,1.01310
2011,66 and older,Lower Secondary Level,Yes,0.07165,62,772,0.05345,0.08986
2011,66 and older,Lower Secondary Level,No,0.87218,710,772,0.84862,0.89575
2011,66 and older,Upper Secondary Level,Yes,0.16702,442,2397,0.15209,0.18196
2011,66 and older,Upper Secondary Level,No,0.74485,1955,2397,0.72739,0.76231
2011,66 and older,Post-secondary Non-tertiary Level,Yes,0.36823,43,105,0.27553,0.46093
2011,66 and older,Post-secondary Non-tertiary Level,No,0.50925,62,105,0.41317,0.60533
2011,66 and older,First Stage of Tertiary Education,Yes,0.18884,67,335,0.14687,0.23082
2011,66 and older,First Stage of Tertiary Education,No,0.70786,268,335,0.65909,0.75663
2011,66 and older,Second Stage of Tertiary Education,Yes,0.24888,245,696,0.21673,0.28102
2011,66 and older,Second Stage of Tertiary Education,No,0.42941,451,696,0.39261,0.46621
2012,17-29 y.,Pre-primary Level,Yes,0.04779,43,386,0.02648,0.06910
2012,17-29 y.,Pre-primary Level,No,0.40929,343,386,0.36017,0.45841
2012,17-29 y.,Lower Secondary Level,Yes,0.05450,50,744,0.03818,0.07083
2012,17-29 y.,Lower Secondary Level,No,0.84991,694,744,0.82423,0.87559
2012,17-29 y.,Upper Secondary Level,Yes,0.15569,242,1544,0.13760,0.17379
2012,17-29 y.,Upper Secondary Level,No,0.77846,1302,1544,0.75773,0.79918
2012,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.18867,49,230,0.13800,0.23934
2012,17-29 y.,Post-secondary Non-tertiary Level,No,0.75138,181,230,0.69540,0.80736
2012,17-29 y.,First Stage of Tertiary Education,No,0.65899,39,39,0.50826,0.80971
2012,17-29 y.,Second Stage of Tertiary Education,Yes,0.22104,77,283,0.17261,0.26947
2012,17-29 y.,Second Stage of Tertiary Education,No,0.60416,206,283,0.54708,0.66124
2012,30-45 y.,Primary Level,No,0.88697,150,150,0.83613,0.93781
2012,30-45 y.,Lower Secondary Level,Yes,0.09779,58,675,0.07537,0.12022
2012,30-45 y.,Lower Secondary Level,No,0.88037,617,675,0.85587,0.90487
2012,30-45 y.,Upper Secondary Level,Yes,0.22305,902,4066,0.21025,0.23585
2012,30-45 y.,Upper Secondary Level,No,0.70148,3164,4066,0.68742,0.71555
2012,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.26304,281,943,0.23493,0.29116
2012,30-45 y.,Post-secondary Non-tertiary Level,No,0.64723,662,943,0.61672,0.67775
2012,30-45 y.,First Stage of Tertiary Education,Yes,0.29424,161,509,0.25461,0.33387
2012,30-45 y.,First Stage of Tertiary Education,No,0.52805,348,509,0.48463,0.57146
2012,30-45 y.,Second Stage of Tertiary Education,Yes,0.22109,489,1591,0.20069,0.24149
2012,30-45 y.,Second Stage of Tertiary Education,No,0.48834,1102,1591,0.46377,0.51291
2012,46-65 y.,Primary Level,No,0.96629,75,75,0.92517,1.00741
2012,46-65 y.,Lower Secondary Level,Yes,0.13555,91,614,0.10845,0.16265
2012,46-65 y.,Lower Secondary Level,No,0.84451,523,614,0.81583,0.87320
2012,46-65 y.,Upper Secondary Level,Yes,0.20948,1061,4429,0.19749,0.22146
2012,46-65 y.,Upper Secondary Level,No,0.70790,3368,4429,0.69451,0.72129
2012,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.28102,191,533,0.24282,0.31921
2012,46-65 y.,Post-secondary Non-tertiary Level,No,0.61261,342,533,0.57122,0.65401
2012,46-65 y.,First Stage of Tertiary Education,Yes,0.20746,185,639,0.17600,0.23893
2012,46-65 y.,First Stage of Tertiary Education,No,0.59034,454,639,0.55218,0.62850
2012,46-65 y.,Second Stage of Tertiary Education,Yes,0.22026,513,1529,0.19948,0.24104
2012,46-65 y.,Second Stage of Tertiary Education,No,0.42605,1016,1529,0.40125,0.45084
2012,66 and older,Primary Level,No,0.92104,51,51,0.84628,0.99579
2012,66 and older,Lower Secondary Level,Yes,0.08866,73,758,0.06841,0.10891
2012,66 and older,Lower Secondary Level,No,0.86147,685,758,0.83686,0.88608
2012,66 and older,Upper Secondary Level,Yes,0.17527,486,2437,0.16017,0.19037
2012,66 and older,Upper Secondary Level,No,0.74305,1951,2437,0.72569,0.76040
2012,66 and older,Post-secondary Non-tertiary Level,Yes,0.35878,40,100,0.26429,0.45326
2012,66 and older,Post-secondary Non-tertiary Level,No,0.47414,60,100,0.37577,0.57250
2012,66 and older,First Stage of Tertiary Education,Yes,0.16096,58,330,0.12124,0.20067
2012,66 and older,First Stage of Tertiary Education,No,0.74687,272,330,0.69989,0.79386
2012,66 and older,Second Stage of Tertiary Education,Yes,0.22070,243,722,0.19043,0.25097
2012,66 and older,Second Stage of Tertiary Education,No,0.43976,479,722,0.40353,0.47599
2013,17-29 y.,Pre-primary Level,Yes,0.06287,42,213,0.03019,0.09554
2013,17-29 y.,Pre-primary Level,No,0.23432,171,213,0.17730,0.29134
2013,17-29 y.,Primary Level,No,0.51966,32,32,0.34378,0.69554
2013,17-29 y.,Lower Secondary Level,No,0.50615,342,342,0.45308,0.55921
2013,17-29 y.,Upper Secondary Level,Yes,0.10856,162,1018,0.08944,0.12768
2013,17-29 y.,Upper Secondary Level,No,0.60111,856,1018,0.57102,0.63121
2013,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.20774,42,155,0.14367,0.27182
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.56682,113,155,0.48856,0.64509
2013,17-29 y.,Second Stage of Tertiary Education,Yes,0.20667,71,249,0.15627,0.25707
2013,17-29 y.,Second Stage of Tertiary Education,No,0.47246,178,249,0.41032,0.53459
2013,30-45 y.,Primary Level,No,0.29945,46,46,0.16562,0.43327
2013,30-45 y.,Lower Secondary Level,No,0.46526,251,251,0.40343,0.52709
2013,30-45 y.,Upper Secondary Level,Yes,0.16872,447,1765,0.15124,0.18620
2013,30-45 y.,Upper Secondary Level,No,0.46714,1318,1765,0.44385,0.49042
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.20352,135,390,0.16351,0.24353
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.37331,255,390,0.32525,0.42138
2013,30-45 y.,First Stage of Tertiary Education,Yes,0.19735,66,246,0.14752,0.24719
2013,30-45 y.,First Stage of Tertiary Education,No,0.48612,180,246,0.42353,0.54870
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.16951,269,791,0.14334,0.19567
2013,30-45 y.,Second Stage of Tertiary Education,No,0.33109,522,791,0.29827,0.36391
2013,46-65 y.,Primary Level,No,0.61221,55,55,0.48225,0.74217
2013,46-65 y.,Lower Secondary Level,Yes,0.11227,61,453,0.08317,0.14138
2013,46-65 y.,Lower Secondary Level,No,0.67712,392,453,0.63402,0.72023
2013,46-65 y.,Upper Secondary Level,Yes,0.21939,906,3518,0.20571,0.23307
2013,46-65 y.,Upper Secondary Level,No,0.63435,2612,3518,0.61843,0.65027
2013,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.25584,142,359,0.21064,0.30104
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.45351,217,359,0.40194,0.50508
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.23129,173,511,0.19470,0.26789
2013,46-65 y.,First Stage of Tertiary Education,No,0.53159,338,511,0.48828,0.57490
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.21569,433,1181,0.19222,0.23916
2013,46-65 y.,Second Stage of Tertiary Education,No,0.34801,748,1181,0.32083,0.37519
2013,66 and older,Primary Level,No,0.87899,45,45,0.78262,0.97536
2013,66 and older,Lower Secondary Level,Yes,0.09476,69,677,0.07268,0.11684
2013,66 and older,Lower Secondary Level,No,0.84174,608,677,0.81422,0.86925
2013,66 and older,Upper Secondary Level,Yes,0.19690,520,2298,0.18064,0.21317
2013,66 and older,Upper Secondary Level,No,0.71366,1778,2298,0.69517,0.73214
2013,66 and older,Post-secondary Non-tertiary Level,Yes,0.39542,43,98,0.29812,0.49273
2013,66 and older,Post-secondary Non-tertiary Level,No,0.44451,55,98,0.34562,0.54340
2013,66 and older,First Stage of Tertiary Education,Yes,0.18460,59,301,0.14070,0.22851
2013,66 and older,First Stage of Tertiary Education,No,0.69192,242,301,0.63968,0.74417
2013,66 and older,Second Stage of Tertiary Education,Yes,0.22482,248,728,0.19448,0.25517
2013,66 and older,Second Stage of Tertiary Education,No,0.41826,480,728,0.38240,0.45411
2014,17-29 y.,Pre-primary Level,Yes,0.05720,46,396,0.03430,0.08010
2014,17-29 y.,Pre-primary Level,No,0.41964,350,396,0.37097,0.46831
2014,17-29 y.,Primary Level,No,0.97726,96,96,0.94728,1.00724
2014,17-29 y.,Lower Secondary Level,Yes,0.06351,51,890,0.04748,0.07954
2014,17-29 y.,Lower Secondary Level,No,0.83415,839,890,0.80970,0.85860
2014,17-29 y.,Upper Secondary Level,Yes,0.15547,242,1576,0.13758,0.17337
2014,17-29 y.,Upper Secondary Level,No,0.77752,1334,1576,0.75698,0.79806
2014,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.13633,40,234,0.09227,0.18039
2014,17-29 y.,Post-secondary Non-tertiary Level,No,0.83670,194,234,0.78923,0.88416
2014,17-29 y.,First Stage of Tertiary Education,No,0.65468,39,39,0.50350,0.80586
2014,17-29 y.,Second Stage of Tertiary Education,Yes,0.18336,67,317,0.14069,0.22603
2014,17-29 y.,Second Stage of Tertiary Education,No,0.63814,250,317,0.58515,0.69112
2014,30-45 y.,Primary Level,No,0.86217,193,193,0.81341,0.91093
2014,30-45 y.,Lower Secondary Level,Yes,0.07201,56,787,0.05394,0.09008
2014,30-45 y.,Lower Secondary Level,No,0.91352,731,787,0.89387,0.93317
2014,30-45 y.,Upper Secondary Level,Yes,0.24468,821,3544,0.23052,0.25884
2014,30-45 y.,Upper Secondary Level,No,0.69193,2723,3544,0.67672,0.70713
2014,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.31164,276,947,0.28212,0.34115
2014,30-45 y.,Post-secondary Non-tertiary Level,No,0.61975,671,947,0.58882,0.65069
2014,30-45 y.,First Stage of Tertiary Education,Yes,0.30020,117,375,0.25374,0.34665
2014,30-45 y.,First Stage of Tertiary Education,No,0.56130,258,375,0.51100,0.61159
2014,30-45 y.,Second Stage of Tertiary Education,Yes,0.25706,510,1722,0.23641,0.27771
2014,30-45 y.,Second Stage of Tertiary Education,No,0.48272,1212,1722,0.45911,0.50633
2014,46-65 y.,Primary Level,No,0.93208,140,140,0.89025,0.97391
2014,46-65 y.,Lower Secondary Level,Yes,0.15631,89,681,0.12902,0.18361
2014,46-65 y.,Lower Secondary Level,No,0.82025,592,681,0.79138,0.84911
2014,46-65 y.,Upper Secondary Level,Yes,0.22801,1025,4172,0.21528,0.24075
2014,46-65 y.,Upper Secondary Level,No,0.68775,3147,4172,0.67369,0.70182
2014,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.29314,209,628,0.25750,0.32877
2014,46-65 y.,Post-secondary Non-tertiary Level,No,0.61762,419,628,0.57958,0.65566
2014,46-65 y.,First Stage of Tertiary Education,Yes,0.23550,200,621,0.20210,0.26890
2014,46-65 y.,First Stage of Tertiary Education,No,0.57943,421,621,0.54058,0.61829
2014,46-65 y.,Second Stage of Tertiary Education,Yes,0.24520,557,1606,0.22415,0.26624
2014,46-65 y.,Second Stage of Tertiary Education,No,0.40134,1049,1606,0.37736,0.42532
2014,66 and older,Primary Level,No,0.92984,46,46,0.85521,1.00447
2014,66 and older,Lower Secondary Level,Yes,0.10235,76,648,0.07899,0.12570
2014,66 and older,Lower Secondary Level,No,0.84548,572,648,0.81763,0.87333
2014,66 and older,Upper Secondary Level,Yes,0.20491,547,2316,0.18847,0.22135
2014,66 and older,Upper Secondary Level,No,0.70376,1769,2316,0.68516,0.72236
2014,66 and older,Post-secondary Non-tertiary Level,Yes,0.35213,40,110,0.26246,0.44180
2014,66 and older,Post-secondary Non-tertiary Level,No,0.52715,70,110,0.43342,0.62088
2014,66 and older,First Stage of Tertiary Education,Yes,0.21222,66,296,0.16556,0.25888
2014,66 and older,First Stage of Tertiary Education,No,0.66181,230,296,0.60782,0.71579
2014,66 and older,Second Stage of Tertiary Education,Yes,0.22382,248,739,0.19375,0.25389
2014,66 and older,Second Stage of Tertiary Education,No,0.41183,491,739,0.37632,0.44734
2016,17-29 y.,Pre-primary Level,No,0.35749,256,256,0.29866,0.41631
2016,17-29 y.,Primary Level,No,0.72001,70,70,0.61406,0.82595
2016,17-29 y.,Lower Secondary Level,Yes,0.05346,42,732,0.03715,0.06977
2016,17-29 y.,Lower Secondary Level,No,0.79418,690,732,0.76487,0.82349
2016,17-29 y.,Upper Secondary Level,Yes,0.10976,162,1368,0.09319,0.12633
2016,17-29 y.,Upper Secondary Level,No,0.80085,1206,1368,0.77968,0.82202
2016,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.11742,40,254,0.07775,0.15709
2016,17-29 y.,Post-secondary Non-tertiary Level,No,0.83564,214,254,0.78997,0.88131
2016,17-29 y.,Second Stage of Tertiary Education,Yes,0.08794,47,334,0.05752,0.11836
2016,17-29 y.,Second Stage of Tertiary Education,No,0.72097,287,334,0.67279,0.76914
2016,30-45 y.,Primary Level,No,0.79778,155,155,0.73435,0.86122
2016,30-45 y.,Lower Secondary Level,Yes,0.05998,41,605,0.04105,0.07892
2016,30-45 y.,Lower Secondary Level,No,0.89008,564,605,0.86513,0.91502
2016,30-45 y.,Upper Secondary Level,Yes,0.21854,588,2818,0.20327,0.23380
2016,30-45 y.,Upper Secondary Level,No,0.71281,2230,2818,0.69610,0.72951
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.26199,201,880,0.23292,0.29106
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.67319,679,880,0.64218,0.70420
2016,30-45 y.,First Stage of Tertiary Education,Yes,0.25936,105,305,0.21009,0.30863
2016,30-45 y.,First Stage of Tertiary Education,No,0.62995,200,305,0.57568,0.68423
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.25225,432,1601,0.23097,0.27353
2016,30-45 y.,Second Stage of Tertiary Education,No,0.50680,1169,1601,0.48230,0.53129
2016,46-65 y.,Primary Level,No,0.92175,120,120,0.87350,0.97001
2016,46-65 y.,Lower Secondary Level,Yes,0.12521,62,562,0.09782,0.15260
2016,46-65 y.,Lower Secondary Level,No,0.84081,500,562,0.81054,0.87109
2016,46-65 y.,Upper Secondary Level,Yes,0.22119,875,3834,0.20805,0.23433
2016,46-65 y.,Upper Secondary Level,No,0.69714,2959,3834,0.68260,0.71169
2016,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.31310,212,667,0.27788,0.34832
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.64096,455,667,0.60453,0.67740
2016,46-65 y.,First Stage of Tertiary Education,Yes,0.22298,163,573,0.18887,0.25709
2016,46-65 y.,First Stage of Tertiary Education,No,0.60836,410,573,0.56836,0.64836
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.22560,479,1544,0.20475,0.24646
2016,46-65 y.,Second Stage of Tertiary Education,No,0.42992,1065,1544,0.40522,0.45462
2016,66 and older,Primary Level,No,0.92312,36,36,0.83486,1.01138
2016,66 and older,Lower Secondary Level,Yes,0.08874,55,575,0.06548,0.11200
2016,66 and older,Lower Secondary Level,No,0.86509,520,575,0.83714,0.89304
2016,66 and older,Upper Secondary Level,Yes,0.17848,433,2170,0.16237,0.19460
2016,66 and older,Upper Secondary Level,No,0.73013,1737,2170,0.71145,0.74881
