year,pgisced97,regtyp,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Second Stage of Tertiary Education,Rural regions,Never,0.41171,511,1265,0.38458,0.43884
2008,Pre-primary Level,Urban regions,At least once per week,0.21344,98,236,0.16105,0.26582
2008,Pre-primary Level,Urban regions,At least once per month,0.09545,39,236,0.05788,0.13302
2008,Pre-primary Level,Urban regions,Seldom,0.11032,41,236,0.07026,0.15037
2008,Pre-primary Level,Urban regions,Never,0.16795,58,236,0.12015,0.21574
2008,Pre-primary Level,Rural regions,At least once per week,0.29877,52,52,0.17315,0.42440
2008,Primary Level,Urban regions,Never,0.87888,114,114,0.81873,0.93904
2008,Primary Level,Rural regions,Never,0.88575,45,45,0.79175,0.97975
2008,Lower Secondary Level,Urban regions,At least once per week,0.07358,108,1326,0.05952,0.08764
2008,Lower Secondary Level,Urban regions,At least once per month,0.05454,78,1326,0.04231,0.06677
2008,Lower Secondary Level,Urban regions,Seldom,0.14820,233,1326,0.12907,0.16733
2008,Lower Secondary Level,Urban regions,Never,0.69343,907,1326,0.66861,0.71826
2008,Lower Secondary Level,Rural regions,At least once per week,0.05977,52,648,0.04150,0.07804
2008,Lower Secondary Level,Rural regions,Seldom,0.17756,109,648,0.14811,0.20700
2008,Lower Secondary Level,Rural regions,Never,0.69365,487,648,0.65813,0.72917
2008,Upper Secondary Level,Urban regions,At least once per week,0.10272,663,6078,0.09509,0.11035
2008,Upper Secondary Level,Urban regions,At least once per month,0.07592,487,6078,0.06926,0.08258
2008,Upper Secondary Level,Urban regions,Seldom,0.24202,1505,6078,0.23125,0.25279
2008,Upper Secondary Level,Urban regions,Never,0.57221,3423,6078,0.55977,0.58465
2008,Upper Secondary Level,Rural regions,At least once per week,0.08747,333,3603,0.07825,0.09670
2008,Upper Secondary Level,Rural regions,At least once per month,0.06538,250,3603,0.05731,0.07345
2008,Upper Secondary Level,Rural regions,Seldom,0.24650,896,3603,0.23243,0.26058
2008,Upper Secondary Level,Rural regions,Never,0.59201,2124,3603,0.57596,0.60806
2008,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.15904,133,810,0.13384,0.18424
2008,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.11659,91,810,0.09447,0.13870
2008,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.31540,235,810,0.28338,0.34742
2008,Post-secondary Non-tertiary Level,Urban regions,Never,0.40624,351,810,0.37239,0.44008
2008,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.14553,40,248,0.10155,0.18951
2008,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.28292,85,248,0.22675,0.33909
2008,Post-secondary Non-tertiary Level,Rural regions,Never,0.46274,123,248,0.40056,0.52492
2008,First Stage of Tertiary Education,Urban regions,At least once per week,0.17656,148,872,0.15124,0.20189
2008,First Stage of Tertiary Education,Urban regions,At least once per month,0.10141,84,872,0.08136,0.12145
2008,First Stage of Tertiary Education,Urban regions,Seldom,0.27938,248,872,0.24959,0.30918
2008,First Stage of Tertiary Education,Urban regions,Never,0.43467,392,872,0.40175,0.46759
2008,First Stage of Tertiary Education,Rural regions,At least once per week,0.11815,66,539,0.09088,0.14543
2008,First Stage of Tertiary Education,Rural regions,At least once per month,0.09221,42,539,0.06776,0.11666
2008,First Stage of Tertiary Education,Rural regions,Seldom,0.33288,172,539,0.29306,0.37270
2008,First Stage of Tertiary Education,Rural regions,Never,0.45676,259,539,0.41466,0.49885
2008,Second Stage of Tertiary Education,Urban regions,At least once per week,0.20565,626,2971,0.19112,0.22019
2008,Second Stage of Tertiary Education,Urban regions,At least once per month,0.13651,404,2971,0.12416,0.14885
2008,Second Stage of Tertiary Education,Urban regions,Seldom,0.30459,913,2971,0.28804,0.32114
2008,Second Stage of Tertiary Education,Urban regions,Never,0.34962,1028,2971,0.33247,0.36677
2008,Second Stage of Tertiary Education,Rural regions,At least once per week,0.20732,233,1211,0.18448,0.23016
2008,Second Stage of Tertiary Education,Rural regions,At least once per month,0.11872,161,1211,0.10049,0.13694
2008,Second Stage of Tertiary Education,Rural regions,Seldom,0.29449,382,1211,0.26880,0.32017
2008,Second Stage of Tertiary Education,Rural regions,Never,0.37753,435,1211,0.35021,0.40484
2009,Pre-primary Level,Urban regions,At least once per week,0.19853,84,217,0.14533,0.25172
2009,Pre-primary Level,Urban regions,At least once per month,0.06531,32,217,0.03236,0.09826
2009,Pre-primary Level,Urban regions,Seldom,0.13059,43,217,0.08565,0.17552
2009,Pre-primary Level,Urban regions,Never,0.19905,58,217,0.14580,0.25230
2009,Primary Level,Urban regions,Never,0.84688,100,100,0.77595,0.91782
2009,Primary Level,Rural regions,Never,0.86390,34,34,0.74690,0.98089
2009,Lower Secondary Level,Urban regions,At least once per week,0.05553,68,1175,0.04243,0.06863
2009,Lower Secondary Level,Urban regions,At least once per month,0.06367,69,1175,0.04970,0.07763
2009,Lower Secondary Level,Urban regions,Seldom,0.16953,237,1175,0.14807,0.19099
2009,Lower Secondary Level,Urban regions,Never,0.67448,801,1175,0.64767,0.70128
2009,Lower Secondary Level,Rural regions,At least once per week,0.06177,41,565,0.04190,0.08164
2009,Lower Secondary Level,Rural regions,Seldom,0.14081,94,565,0.11210,0.16951
2009,Lower Secondary Level,Rural regions,Never,0.72599,430,565,0.68918,0.76280
2009,Upper Secondary Level,Urban regions,At least once per week,0.08608,488,5552,0.07870,0.09345
2009,Upper Secondary Level,Urban regions,At least once per month,0.06762,390,5552,0.06102,0.07423
2009,Upper Secondary Level,Urban regions,Seldom,0.25943,1476,5552,0.24790,0.27096
2009,Upper Secondary Level,Urban regions,Never,0.57366,3198,5552,0.56065,0.58667
2009,Upper Secondary Level,Rural regions,At least once per week,0.07021,260,3425,0.06165,0.07877
2009,Upper Secondary Level,Rural regions,At least once per month,0.05411,169,3425,0.04653,0.06169
2009,Upper Secondary Level,Rural regions,Seldom,0.25223,906,3425,0.23768,0.26678
2009,Upper Secondary Level,Rural regions,Never,0.60464,2090,3425,0.58827,0.62102
2009,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.12744,92,728,0.10320,0.15168
2009,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.10132,70,728,0.07939,0.12326
2009,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.31843,227,728,0.28457,0.35230
2009,Post-secondary Non-tertiary Level,Urban regions,Never,0.43381,339,728,0.39778,0.46983
2009,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.26920,69,202,0.20788,0.33052
2009,Post-secondary Non-tertiary Level,Rural regions,Never,0.52000,133,202,0.45093,0.58907
2009,First Stage of Tertiary Education,Urban regions,At least once per week,0.15581,109,798,0.13063,0.18099
2009,First Stage of Tertiary Education,Urban regions,At least once per month,0.07034,69,798,0.05259,0.08809
2009,First Stage of Tertiary Education,Urban regions,Seldom,0.29506,232,798,0.26340,0.32673
2009,First Stage of Tertiary Education,Urban regions,Never,0.46448,388,798,0.42986,0.49911
2009,First Stage of Tertiary Education,Rural regions,At least once per week,0.08126,48,521,0.05778,0.10475
2009,First Stage of Tertiary Education,Rural regions,At least once per month,0.08228,38,521,0.05866,0.10590
2009,First Stage of Tertiary Education,Rural regions,Seldom,0.33303,165,521,0.29252,0.37354
2009,First Stage of Tertiary Education,Rural regions,Never,0.49438,270,521,0.45141,0.53736
2009,Second Stage of Tertiary Education,Urban regions,At least once per week,0.16098,488,2808,0.14738,0.17457
2009,Second Stage of Tertiary Education,Urban regions,At least once per month,0.11147,314,2808,0.09983,0.12311
2009,Second Stage of Tertiary Education,Urban regions,Seldom,0.35327,948,2808,0.33558,0.37095
2009,Second Stage of Tertiary Education,Urban regions,Never,0.36387,1058,2808,0.34608,0.38167
2009,Second Stage of Tertiary Education,Rural regions,At least once per week,0.17434,197,1194,0.15281,0.19587
2009,Second Stage of Tertiary Education,Rural regions,At least once per month,0.11542,120,1194,0.09729,0.13355
2009,Second Stage of Tertiary Education,Rural regions,Seldom,0.31903,403,1194,0.29258,0.34548
2009,Second Stage of Tertiary Education,Rural regions,Never,0.37998,474,1194,0.35243,0.40752
2011,Pre-primary Level,Urban regions,At least once per week,0.21565,126,341,0.17194,0.25937
2011,Pre-primary Level,Urban regions,At least once per month,0.08768,44,341,0.05762,0.11775
2011,Pre-primary Level,Urban regions,Seldom,0.10799,55,341,0.07500,0.14098
2011,Pre-primary Level,Urban regions,Never,0.17400,116,341,0.13371,0.21430
2011,Pre-primary Level,Rural regions,At least once per week,0.13437,43,88,0.06271,0.20604
2011,Pre-primary Level,Rural regions,Never,0.20870,45,88,0.12331,0.29410
2011,Primary Level,Urban regions,Never,0.87143,240,240,0.82899,0.91386
2011,Primary Level,Rural regions,Never,0.83914,101,101,0.76713,0.91115
2011,Lower Secondary Level,Urban regions,At least once per week,0.04931,102,1896,0.03956,0.05906
2011,Lower Secondary Level,Urban regions,At least once per month,0.03997,80,1896,0.03115,0.04879
2011,Lower Secondary Level,Urban regions,Seldom,0.14957,303,1896,0.13351,0.16563
2011,Lower Secondary Level,Urban regions,Never,0.73291,1411,1896,0.71299,0.75283
2011,Lower Secondary Level,Rural regions,At least once per week,0.06248,78,1001,0.04748,0.07749
2011,Lower Secondary Level,Rural regions,Seldom,0.13967,148,1001,0.11819,0.16116
2011,Lower Secondary Level,Rural regions,Never,0.72319,775,1001,0.69546,0.75092
2011,Upper Secondary Level,Urban regions,At least once per week,0.09712,843,8254,0.09074,0.10351
2011,Upper Secondary Level,Urban regions,At least once per month,0.06421,538,8254,0.05892,0.06950
2011,Upper Secondary Level,Urban regions,Seldom,0.23586,1878,8254,0.22670,0.24502
2011,Upper Secondary Level,Urban regions,Never,0.59410,4995,8254,0.58350,0.60469
2011,Upper Secondary Level,Rural regions,At least once per week,0.08146,433,5573,0.07427,0.08864
2011,Upper Secondary Level,Rural regions,At least once per month,0.05054,302,5573,0.04479,0.05629
2011,Upper Secondary Level,Rural regions,Seldom,0.22815,1211,5573,0.21713,0.23917
2011,Upper Secondary Level,Rural regions,Never,0.63057,3627,5573,0.61790,0.64324
2011,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.16023,230,1441,0.14128,0.17918
2011,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.10466,133,1441,0.08885,0.12047
2011,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.28474,387,1441,0.26144,0.30805
2011,Post-secondary Non-tertiary Level,Urban regions,Never,0.43534,691,1441,0.40973,0.46095
2011,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.14372,73,519,0.11351,0.17394
2011,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.32205,161,519,0.28181,0.36229
2011,Post-secondary Non-tertiary Level,Rural regions,Never,0.46202,285,519,0.41909,0.50496
2011,First Stage of Tertiary Education,Urban regions,At least once per week,0.14146,162,1091,0.12077,0.16215
2011,First Stage of Tertiary Education,Urban regions,At least once per month,0.06608,80,1091,0.05133,0.08083
2011,First Stage of Tertiary Education,Urban regions,Seldom,0.27719,304,1091,0.25061,0.30376
2011,First Stage of Tertiary Education,Urban regions,Never,0.49718,545,1091,0.46750,0.52687
2011,First Stage of Tertiary Education,Rural regions,At least once per week,0.14488,106,750,0.11967,0.17008
2011,First Stage of Tertiary Education,Rural regions,At least once per month,0.07883,50,750,0.05953,0.09812
2011,First Stage of Tertiary Education,Rural regions,Seldom,0.25661,204,750,0.22533,0.28789
2011,First Stage of Tertiary Education,Rural regions,Never,0.51930,390,750,0.48352,0.55508
2011,Second Stage of Tertiary Education,Urban regions,At least once per week,0.18571,846,4449,0.17428,0.19714
2011,Second Stage of Tertiary Education,Urban regions,At least once per month,0.10454,464,4449,0.09555,0.11353
2011,Second Stage of Tertiary Education,Urban regions,Seldom,0.29857,1306,4449,0.28512,0.31202
2011,Second Stage of Tertiary Education,Urban regions,Never,0.40720,1833,4449,0.39276,0.42164
2011,Second Stage of Tertiary Education,Rural regions,At least once per week,0.15821,294,1740,0.14106,0.17537
2011,Second Stage of Tertiary Education,Rural regions,At least once per month,0.12248,167,1740,0.10707,0.13788
2011,Second Stage of Tertiary Education,Rural regions,Seldom,0.29842,541,1740,0.27692,0.31993
2011,Second Stage of Tertiary Education,Rural regions,Never,0.41535,738,1740,0.39219,0.43851
2013,Pre-primary Level,Urban regions,At least once per week,0.21437,144,306,0.16831,0.26043
2013,Pre-primary Level,Urban regions,At least once per month,0.05699,35,306,0.03097,0.08301
2013,Pre-primary Level,Urban regions,Seldom,0.09513,59,306,0.06221,0.12806
2013,Pre-primary Level,Urban regions,Never,0.10544,68,306,0.07097,0.13991
2013,Pre-primary Level,Rural regions,At least once per week,0.17048,63,63,0.07687,0.26409
2013,Primary Level,Urban regions,Seldom,0.11267,33,179,0.06622,0.15912
2013,Primary Level,Urban regions,Never,0.44666,146,179,0.37362,0.51969
2013,Primary Level,Rural regions,Never,0.56293,87,87,0.45810,0.66777
2013,Lower Secondary Level,Urban regions,At least once per week,0.07641,217,1667,0.06365,0.08917
2013,Lower Secondary Level,Urban regions,At least once per month,0.04948,123,1667,0.03906,0.05989
2013,Lower Secondary Level,Urban regions,Seldom,0.14925,310,1667,0.13214,0.16636
2013,Lower Secondary Level,Urban regions,Never,0.51848,1017,1667,0.49449,0.54247
2013,Lower Secondary Level,Rural regions,At least once per week,0.06568,84,917,0.04963,0.08172
2013,Lower Secondary Level,Rural regions,At least once per month,0.05001,66,917,0.03590,0.06413
2013,Lower Secondary Level,Rural regions,Seldom,0.16357,184,917,0.13961,0.18752
2013,Lower Secondary Level,Rural regions,Never,0.57931,583,917,0.54734,0.61128
2013,Upper Secondary Level,Urban regions,At least once per week,0.12165,1083,7241,0.11412,0.12918
2013,Upper Secondary Level,Urban regions,At least once per month,0.08815,728,7241,0.08162,0.09468
2013,Upper Secondary Level,Urban regions,Seldom,0.22490,1750,7241,0.21528,0.23451
2013,Upper Secondary Level,Urban regions,Never,0.47448,3680,7241,0.46298,0.48598
2013,Upper Secondary Level,Rural regions,At least once per week,0.09934,586,5106,0.09113,0.10754
2013,Upper Secondary Level,Rural regions,At least once per month,0.06521,373,5106,0.05844,0.07199
2013,Upper Secondary Level,Rural regions,Seldom,0.26373,1355,5106,0.25164,0.27582
2013,Upper Secondary Level,Rural regions,Never,0.52467,2792,5106,0.51097,0.53836
2013,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.16493,270,1275,0.14455,0.18531
2013,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.10545,147,1275,0.08859,0.12232
2013,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.23757,374,1275,0.21420,0.26094
2013,Post-secondary Non-tertiary Level,Urban regions,Never,0.32286,484,1275,0.29719,0.34854
2013,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.16532,99,493,0.13250,0.19815
2013,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.11598,55,493,0.08768,0.14427
2013,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.25228,150,493,0.21390,0.29065
2013,Post-secondary Non-tertiary Level,Rural regions,Never,0.33704,189,493,0.29527,0.37881
2013,First Stage of Tertiary Education,Urban regions,At least once per week,0.17488,197,989,0.15119,0.19856
2013,First Stage of Tertiary Education,Urban regions,At least once per month,0.10093,98,989,0.08215,0.11972
2013,First Stage of Tertiary Education,Urban regions,Seldom,0.34390,328,989,0.31428,0.37352
2013,First Stage of Tertiary Education,Urban regions,Never,0.35475,366,989,0.32492,0.38459
2013,First Stage of Tertiary Education,Rural regions,At least once per week,0.16870,100,677,0.14047,0.19693
2013,First Stage of Tertiary Education,Rural regions,At least once per month,0.08128,63,677,0.06068,0.10188
2013,First Stage of Tertiary Education,Rural regions,Seldom,0.26627,197,677,0.23295,0.29959
2013,First Stage of Tertiary Education,Rural regions,Never,0.47638,317,677,0.43873,0.51403
2013,Second Stage of Tertiary Education,Urban regions,At least once per week,0.23232,1106,4162,0.21948,0.24515
2013,Second Stage of Tertiary Education,Urban regions,At least once per month,0.13593,595,4162,0.12552,0.14634
2013,Second Stage of Tertiary Education,Urban regions,Seldom,0.26480,1191,4162,0.25139,0.27821
2013,Second Stage of Tertiary Education,Urban regions,Never,0.27164,1270,4162,0.25812,0.28515
2013,Second Stage of Tertiary Education,Rural regions,At least once per week,0.20048,401,1651,0.18116,0.21980
2013,Second Stage of Tertiary Education,Rural regions,At least once per month,0.12113,210,1651,0.10539,0.13688
2013,Second Stage of Tertiary Education,Rural regions,Seldom,0.31056,527,1651,0.28823,0.33289
2013,Second Stage of Tertiary Education,Rural regions,Never,0.30482,513,1651,0.28261,0.32704
2015,Pre-primary Level,Urban regions,At least once per week,0.13325,80,227,0.08894,0.17755
2015,Pre-primary Level,Urban regions,Seldom,0.07415,43,227,0.03999,0.10831
2015,Pre-primary Level,Urban regions,Never,0.23911,104,227,0.18350,0.29472
2015,Pre-primary Level,Rural regions,At least once per week,0.13764,38,81,0.06214,0.21314
2015,Pre-primary Level,Rural regions,Never,0.24382,43,81,0.14973,0.33792
2015,Primary Level,Urban regions,Seldom,0.11334,44,355,0.08032,0.14637
2015,Primary Level,Urban regions,Never,0.81667,311,355,0.77637,0.85698
2015,Primary Level,Rural regions,Never,0.88284,131,131,0.82756,0.93813
2015,Lower Secondary Level,Urban regions,At least once per week,0.08030,147,1961,0.06827,0.09233
2015,Lower Secondary Level,Urban regions,At least once per month,0.05295,114,1961,0.04304,0.06286
2015,Lower Secondary Level,Urban regions,Seldom,0.14615,309,1961,0.13051,0.16179
2015,Lower Secondary Level,Urban regions,Never,0.69701,1391,1961,0.67666,0.71735
2015,Lower Secondary Level,Rural regions,At least once per week,0.05608,70,994,0.04177,0.07040
2015,Lower Secondary Level,Rural regions,At least once per month,0.02940,34,994,0.01889,0.03991
2015,Lower Secondary Level,Rural regions,Seldom,0.13279,141,994,0.11168,0.15390
2015,Lower Secondary Level,Rural regions,Never,0.74059,749,994,0.71333,0.76785
2015,Upper Secondary Level,Urban regions,At least once per week,0.10950,792,7307,0.10234,0.11666
2015,Upper Secondary Level,Urban regions,At least once per month,0.06535,485,7307,0.05969,0.07102
2015,Upper Secondary Level,Urban regions,Seldom,0.21772,1629,7307,0.20826,0.22719
2015,Upper Secondary Level,Urban regions,Never,0.60045,4401,7307,0.58922,0.61168
2015,Upper Secondary Level,Rural regions,At least once per week,0.07712,383,4803,0.06957,0.08467
2015,Upper Secondary Level,Rural regions,At least once per month,0.05842,292,4803,0.05179,0.06505
2015,Upper Secondary Level,Rural regions,Seldom,0.22475,1073,4803,0.21294,0.23655
2015,Upper Secondary Level,Rural regions,Never,0.63278,3055,4803,0.61915,0.64641
2015,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.13464,187,1564,0.11772,0.15156
2015,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.09063,149,1564,0.07640,0.10486
2015,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.27575,413,1564,0.25359,0.29790
2015,Post-secondary Non-tertiary Level,Urban regions,Never,0.49308,815,1564,0.46830,0.51787
2015,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.12340,66,584,0.09670,0.15010
2015,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.09082,40,584,0.06749,0.11415
2015,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.22544,138,584,0.19152,0.25936
2015,Post-secondary Non-tertiary Level,Rural regions,Never,0.55729,340,584,0.51697,0.59761
2015,First Stage of Tertiary Education,Urban regions,At least once per week,0.14512,139,912,0.12225,0.16799
2015,First Stage of Tertiary Education,Urban regions,At least once per month,0.08406,68,912,0.06604,0.10207
2015,First Stage of Tertiary Education,Urban regions,Seldom,0.27952,252,912,0.25038,0.30866
2015,First Stage of Tertiary Education,Urban regions,Never,0.48320,453,912,0.45075,0.51565
2015,First Stage of Tertiary Education,Rural regions,At least once per week,0.09962,76,612,0.07587,0.12337
2015,First Stage of Tertiary Education,Rural regions,At least once per month,0.05626,37,612,0.03799,0.07454
2015,First Stage of Tertiary Education,Rural regions,Seldom,0.25583,166,612,0.22123,0.29043
2015,First Stage of Tertiary Education,Rural regions,Never,0.58747,333,612,0.54844,0.62651
2015,Second Stage of Tertiary Education,Urban regions,At least once per week,0.20617,886,4652,0.19454,0.21780
2015,Second Stage of Tertiary Education,Urban regions,At least once per month,0.10055,515,4652,0.09191,0.10919
2015,Second Stage of Tertiary Education,Urban regions,Seldom,0.29264,1328,4652,0.27956,0.30571
2015,Second Stage of Tertiary Education,Urban regions,Never,0.39637,1923,4652,0.38231,0.41043
2015,Second Stage of Tertiary Education,Rural regions,At least once per week,0.19060,324,1753,0.17221,0.20899
2015,Second Stage of Tertiary Education,Rural regions,At least once per month,0.09759,158,1753,0.08370,0.11149
2015,Second Stage of Tertiary Education,Rural regions,Seldom,0.29420,532,1753,0.27286,0.31554
2015,Second Stage of Tertiary Education,Rural regions,Never,0.41604,739,1753,0.39296,0.43912
2017,Pre-primary Level,Urban regions,At least once per week,0.17688,93,303,0.13384,0.21991
2017,Pre-primary Level,Urban regions,At least once per month,0.04576,31,303,0.02219,0.06932
2017,Pre-primary Level,Urban regions,Seldom,0.12192,63,303,0.08502,0.15882
2017,Pre-primary Level,Urban regions,Never,0.19827,116,303,0.15331,0.24324
2017,Pre-primary Level,Rural regions,At least once per week,0.15327,39,82,0.07481,0.23172
2017,Pre-primary Level,Rural regions,Never,0.14869,43,82,0.07121,0.22617
2017,Primary Level,Urban regions,At least once per week,0.06479,75,1270,0.05125,0.07833
2017,Primary Level,Urban regions,At least once per month,0.04047,49,1270,0.02963,0.05131
2017,Primary Level,Urban regions,Seldom,0.11288,169,1270,0.09547,0.13029
2017,Primary Level,Urban regions,Never,0.77834,977,1270,0.75549,0.80119
2017,Primary Level,Rural regions,At least once per week,0.01695,31,576,0.00640,0.02750
2017,Primary Level,Rural regions,Seldom,0.15212,88,576,0.12276,0.18147
2017,Primary Level,Rural regions,Never,0.79541,457,576,0.76244,0.82839
2017,Lower Secondary Level,Urban regions,At least once per week,0.08825,214,2290,0.07663,0.09987
2017,Lower Secondary Level,Urban regions,At least once per month,0.04739,126,2290,0.03869,0.05610
2017,Lower Secondary Level,Urban regions,Seldom,0.17314,405,2290,0.15764,0.18864
2017,Lower Secondary Level,Urban regions,Never,0.66815,1545,2290,0.64886,0.68744
2017,Lower Secondary Level,Rural regions,At least once per week,0.07219,101,1245,0.05781,0.08657
2017,Lower Secondary Level,Rural regions,At least once per month,0.07743,80,1245,0.06258,0.09229
2017,Lower Secondary Level,Rural regions,Seldom,0.16537,209,1245,0.14473,0.18602
2017,Lower Secondary Level,Rural regions,Never,0.64719,855,1245,0.62063,0.67374
2017,Upper Secondary Level,Urban regions,At least once per week,0.11734,918,7677,0.11014,0.12454
2017,Upper Secondary Level,Urban regions,At least once per month,0.07171,582,7677,0.06594,0.07749
2017,Upper Secondary Level,Urban regions,Seldom,0.23911,1788,7677,0.22957,0.24865
2017,Upper Secondary Level,Urban regions,Never,0.56760,4389,7677,0.55652,0.57868
2017,Upper Secondary Level,Rural regions,At least once per week,0.08608,478,5015,0.07832,0.09385
2017,Upper Secondary Level,Rural regions,At least once per month,0.07306,347,5015,0.06585,0.08026
2017,Upper Secondary Level,Rural regions,Seldom,0.23922,1150,5015,0.22741,0.25103
2017,Upper Secondary Level,Rural regions,Never,0.59252,3040,5015,0.57892,0.60612
2017,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.12839,222,1658,0.11228,0.14450
2017,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.09563,151,1658,0.08147,0.10979
2017,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.26470,415,1658,0.24346,0.28594
2017,Post-secondary Non-tertiary Level,Urban regions,Never,0.51034,870,1658,0.48627,0.53441
2017,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.15347,84,652,0.12578,0.18115
2017,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.08715,46,652,0.06548,0.10882
2017,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.23346,170,652,0.20097,0.26596
2017,Post-secondary Non-tertiary Level,Rural regions,Never,0.52592,352,652,0.48756,0.56428
2017,First Stage of Tertiary Education,Urban regions,At least once per week,0.12125,132,891,0.09981,0.14270
2017,First Stage of Tertiary Education,Urban regions,At least once per month,0.08504,73,891,0.06671,0.10336
2017,First Stage of Tertiary Education,Urban regions,Seldom,0.28152,248,891,0.25197,0.31107
2017,First Stage of Tertiary Education,Urban regions,Never,0.50681,438,891,0.47396,0.53966
2017,First Stage of Tertiary Education,Rural regions,At least once per week,0.12678,82,629,0.10076,0.15280
2017,First Stage of Tertiary Education,Rural regions,At least once per month,0.10107,52,629,0.07749,0.12464
2017,First Stage of Tertiary Education,Rural regions,Seldom,0.29425,182,629,0.25861,0.32989
2017,First Stage of Tertiary Education,Rural regions,Never,0.47279,313,629,0.43375,0.51184
2017,Second Stage of Tertiary Education,Urban regions,At least once per week,0.21441,1033,5222,0.20327,0.22554
2017,Second Stage of Tertiary Education,Urban regions,At least once per month,0.10499,528,5222,0.09668,0.11331
2017,Second Stage of Tertiary Education,Urban regions,Seldom,0.28563,1485,5222,0.27338,0.29789
2017,Second Stage of Tertiary Education,Urban regions,Never,0.39051,2176,5222,0.37728,0.40374
2017,Second Stage of Tertiary Education,Rural regions,At least once per week,0.20410,376,2009,0.18647,0.22173
2017,Second Stage of Tertiary Education,Rural regions,At least once per month,0.10270,202,2009,0.08943,0.11598
2017,Second Stage of Tertiary Education,Rural regions,Seldom,0.29838,591,2009,0.27836,0.31839
2017,Second Stage of Tertiary Education,Rural regions,Never,0.38963,840,2009,0.36830,0.41096
2018,Primary Level,Urban regions,At least once per week,0.00759,49,804,0.00159,0.01360
2018,Primary Level,Urban regions,At least once per month,0.00721,53,804,0.00136,0.01306
2018,Primary Level,Urban regions,Seldom,0.01607,122,804,0.00737,0.02477
2018,Primary Level,Urban regions,Never,0.06815,580,804,0.05072,0.08558
2018,Primary Level,Rural regions,Seldom,0.02128,38,279,0.00432,0.03824
2018,Primary Level,Rural regions,Never,0.08739,241,279,0.05419,0.12059
2018,Lower Secondary Level,Urban regions,At least once per week,0.00149,34,419,-0.00221,0.00518
2018,Lower Secondary Level,Urban regions,Seldom,0.00274,89,419,-0.00227,0.00776
2018,Lower Secondary Level,Urban regions,Never,0.00780,296,419,-0.00063,0.01623
2018,Lower Secondary Level,Rural regions,Seldom,0.00183,32,160,-0.00481,0.00846
2018,Lower Secondary Level,Rural regions,Never,0.00772,128,160,-0.00588,0.02133
2018,Upper Secondary Level,Urban regions,At least once per week,0.00039,33,371,-0.00162,0.00239
2018,Upper Secondary Level,Urban regions,Seldom,0.00049,71,371,-0.00176,0.00274
2018,Upper Secondary Level,Urban regions,Never,0.00178,267,371,-0.00251,0.00606
2018,Upper Secondary Level,Rural regions,Seldom,0.00042,31,129,-0.00311,0.00395
2018,Upper Secondary Level,Rural regions,Never,0.00139,98,129,-0.00507,0.00785
2018,Post-secondary Non-tertiary Level,Urban regions,Never,0.00161,36,36,-0.01168,0.01490
2018,Second Stage of Tertiary Education,Urban regions,At least once per month,0.00038,36,410,-0.00151,0.00226
2018,Second Stage of Tertiary Education,Urban regions,Seldom,0.00089,83,410,-0.00200,0.00378
2018,Second Stage of Tertiary Education,Urban regions,Never,0.00391,291,410,-0.00214,0.00995
2018,Second Stage of Tertiary Education,Rural regions,Never,0.00274,85,85,-0.00844,0.01392
2019,Pre-primary Level,Urban regions,At least once per week,0.29153,97,246,0.23463,0.34844
2019,Pre-primary Level,Urban regions,At least once per month,0.09829,32,246,0.06101,0.13557
2019,Pre-primary Level,Urban regions,Seldom,0.09231,52,246,0.05607,0.12856
2019,Pre-primary Level,Urban regions,Never,0.15630,65,246,0.11083,0.20177
