"pli0093_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1997","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1997","Hauptschule","Westdeutschland","","","",""
"Seltener","1997","Hauptschule","Ostdeutschland","","","",""
"Seltener","1997","Realschule","Westdeutschland","","","",""
"Seltener","1997","Realschule","Ostdeutschland","","","",""
"Seltener","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1997","AkademikerIn","Westdeutschland","","","",""
"Seltener","1997","AkademikerIn","Ostdeutschland","","","",""
"Nie","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1997","Hauptschule","Westdeutschland","","","",""
"Nie","1997","Hauptschule","Ostdeutschland","","","",""
"Nie","1997","Realschule","Westdeutschland","","","",""
"Nie","1997","Realschule","Ostdeutschland","","","",""
"Nie","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1997","AkademikerIn","Westdeutschland","","","",""
"Nie","1997","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1998","(noch) kein Abschluss","Westdeutschland","24","","",""
"Taeglich","1998","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Taeglich","1998","Hauptschule","Westdeutschland","76","0.0147845025646946","0.0114247475766744","0.0181442575527148"
"Taeglich","1998","Hauptschule","Ostdeutschland","8","","",""
"Taeglich","1998","Realschule","Westdeutschland","55","0.0257737248268824","0.0187940689816054","0.0327533806721594"
"Taeglich","1998","Realschule","Ostdeutschland","21","","",""
"Taeglich","1998","(Fach-)Abitur","Westdeutschland","41","0.0561931161189802","0.0417229072743214","0.0706633249636389"
"Taeglich","1998","(Fach-)Abitur","Ostdeutschland","7","","",""
"Taeglich","1998","AkademikerIn","Westdeutschland","48","0.0492354125944014","0.0364087609621677","0.0620620642266351"
"Taeglich","1998","AkademikerIn","Ostdeutschland","18","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","Westdeutschland","50","0.103734802312865","0.0809505710463656","0.126519033579364"
"Min 1x pro Woche","1998","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Min 1x pro Woche","1998","Hauptschule","Westdeutschland","262","0.0577590977939948","0.0512648357507551","0.0642533598372346"
"Min 1x pro Woche","1998","Hauptschule","Ostdeutschland","32","0.0251827882384916","0.0162011752738125","0.0341644012031706"
"Min 1x pro Woche","1998","Realschule","Westdeutschland","213","0.113183229573307","0.0992284337830331","0.12713802536358"
"Min 1x pro Woche","1998","Realschule","Ostdeutschland","79","0.0523245793348818","0.0406517217636427","0.0639974369061209"
"Min 1x pro Woche","1998","(Fach-)Abitur","Westdeutschland","119","0.134395783503148","0.11296469773929","0.155826869267005"
"Min 1x pro Woche","1998","(Fach-)Abitur","Ostdeutschland","24","","",""
"Min 1x pro Woche","1998","AkademikerIn","Westdeutschland","170","0.16375061597388","0.141812598066372","0.185688633881388"
"Min 1x pro Woche","1998","AkademikerIn","Ostdeutschland","77","0.0887189285610592","0.0697375051469177","0.107700351975201"
"Min 1x pro Monat","1998","(noch) kein Abschluss","Westdeutschland","26","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Min 1x pro Monat","1998","Hauptschule","Westdeutschland","298","0.0631289189055433","0.0563588556834576","0.0698989821276291"
"Min 1x pro Monat","1998","Hauptschule","Ostdeutschland","42","0.0333995040581883","0.0230995722051355","0.043699435911241"
"Min 1x pro Monat","1998","Realschule","Westdeutschland","220","0.110366559106622","0.0965646298511508","0.124168488362093"
"Min 1x pro Monat","1998","Realschule","Ostdeutschland","106","0.0828172952274552","0.0683701195134247","0.0972644709414858"
"Min 1x pro Monat","1998","(Fach-)Abitur","Westdeutschland","104","0.10501972280922","0.0857562831387264","0.124283162479714"
"Min 1x pro Monat","1998","(Fach-)Abitur","Ostdeutschland","19","","",""
"Min 1x pro Monat","1998","AkademikerIn","Westdeutschland","154","0.144654065713598","0.12380079265411","0.165507338773086"
"Min 1x pro Monat","1998","AkademikerIn","Ostdeutschland","105","0.118680817732452","0.0970908827470212","0.140270752717883"
"Seltener","1998","(noch) kein Abschluss","Westdeutschland","94","0.164428469035922","0.136731375621198","0.192125562450647"
"Seltener","1998","(noch) kein Abschluss","Ostdeutschland","35","0.248021162267362","0.174067510871873","0.32197481366285"
"Seltener","1998","Hauptschule","Westdeutschland","1077","0.227984930519895","0.216305959218025","0.239663901821764"
"Seltener","1998","Hauptschule","Ostdeutschland","232","0.1835881581806","0.16139506607438","0.205781250286821"
"Seltener","1998","Realschule","Westdeutschland","654","0.335203100358113","0.314410251246544","0.355995949469682"
"Seltener","1998","Realschule","Ostdeutschland","472","0.328071061819842","0.30345944527044","0.352682678369245"
"Seltener","1998","(Fach-)Abitur","Westdeutschland","314","0.325243457582846","0.295808087014576","0.354678828151115"
"Seltener","1998","(Fach-)Abitur","Ostdeutschland","70","0.421360280590417","0.346915259594762","0.495805301586072"
"Seltener","1998","AkademikerIn","Westdeutschland","343","0.310363091061603","0.282935776171663","0.337790405951543"
"Seltener","1998","AkademikerIn","Ostdeutschland","340","0.365859178309282","0.333704490975105","0.398013865643459"
"Nie","1998","(noch) kein Abschluss","Westdeutschland","494","0.627798901350162","0.591678466263538","0.663919336436787"
"Nie","1998","(noch) kein Abschluss","Ostdeutschland","51","0.410599087266605","0.326357442996758","0.494840731536451"
"Nie","1998","Hauptschule","Westdeutschland","3244","0.636342550215872","0.622951015298518","0.649734085133227"
"Nie","1998","Hauptschule","Ostdeutschland","855","0.750805766772958","0.726010223442275","0.775601310103641"
"Nie","1998","Realschule","Westdeutschland","838","0.415473386135076","0.393766913979498","0.437179858290654"
"Nie","1998","Realschule","Ostdeutschland","720","0.521048302429123","0.494861687837705","0.547234917020541"
"Nie","1998","(Fach-)Abitur","Westdeutschland","395","0.379147919985806","0.348662647585307","0.409633192386306"
"Nie","1998","(Fach-)Abitur","Ostdeutschland","49","0.272293118631784","0.205180943825396","0.339405293438172"
"Nie","1998","AkademikerIn","Westdeutschland","378","0.331996814656518","0.304078176167542","0.359915453145493"
"Nie","1998","AkademikerIn","Ostdeutschland","322","0.396236683224476","0.363585031212082","0.42888833523687"
"Taeglich","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1999","Hauptschule","Westdeutschland","","","",""
"Taeglich","1999","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1999","Realschule","Westdeutschland","","","",""
"Taeglich","1999","Realschule","Ostdeutschland","","","",""
"Taeglich","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1999","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1999","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1999","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1999","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1999","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1999","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1999","Hauptschule","Westdeutschland","","","",""
"Seltener","1999","Hauptschule","Ostdeutschland","","","",""
"Seltener","1999","Realschule","Westdeutschland","","","",""
"Seltener","1999","Realschule","Ostdeutschland","","","",""
"Seltener","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1999","AkademikerIn","Westdeutschland","","","",""
"Seltener","1999","AkademikerIn","Ostdeutschland","","","",""
"Nie","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1999","Hauptschule","Westdeutschland","","","",""
"Nie","1999","Hauptschule","Ostdeutschland","","","",""
"Nie","1999","Realschule","Westdeutschland","","","",""
"Nie","1999","Realschule","Ostdeutschland","","","",""
"Nie","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1999","AkademikerIn","Westdeutschland","","","",""
"Nie","1999","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2000","Hauptschule","Westdeutschland","","","",""
"Taeglich","2000","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2000","Realschule","Westdeutschland","","","",""
"Taeglich","2000","Realschule","Ostdeutschland","","","",""
"Taeglich","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2000","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2000","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2000","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2000","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2000","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2000","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2000","Hauptschule","Westdeutschland","","","",""
"Seltener","2000","Hauptschule","Ostdeutschland","","","",""
"Seltener","2000","Realschule","Westdeutschland","","","",""
"Seltener","2000","Realschule","Ostdeutschland","","","",""
"Seltener","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2000","AkademikerIn","Westdeutschland","","","",""
"Seltener","2000","AkademikerIn","Ostdeutschland","","","",""
"Nie","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2000","Hauptschule","Westdeutschland","","","",""
"Nie","2000","Hauptschule","Ostdeutschland","","","",""
"Nie","2000","Realschule","Westdeutschland","","","",""
"Nie","2000","Realschule","Ostdeutschland","","","",""
"Nie","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2000","AkademikerIn","Westdeutschland","","","",""
"Nie","2000","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2001","Hauptschule","Westdeutschland","","","",""
"Taeglich","2001","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2001","Realschule","Westdeutschland","","","",""
"Taeglich","2001","Realschule","Ostdeutschland","","","",""
"Taeglich","2001","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2001","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2001","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Westdeutschland","90","0.118821431589988","0.0946427160901213","0.143000147089855"
"Min 1x pro Woche","2001","(noch) kein Abschluss","Ostdeutschland","50","0.27310895875299","0.206906198345404","0.339311719160575"
"Min 1x pro Woche","2001","Hauptschule","Westdeutschland","415","0.0549034618268855","0.0498125610104691","0.0599943626433018"
"Min 1x pro Woche","2001","Hauptschule","Ostdeutschland","49","0.028788755131076","0.0205464165623038","0.0370310936998483"
"Min 1x pro Woche","2001","Realschule","Westdeutschland","388","0.100556961858434","0.0908283964575395","0.110285527259328"
"Min 1x pro Woche","2001","Realschule","Ostdeutschland","111","0.046981095256655","0.0378347232291934","0.0561274672841166"
"Min 1x pro Woche","2001","(Fach-)Abitur","Westdeutschland","236","0.129820026667795","0.114508437400073","0.145131615935516"
"Min 1x pro Woche","2001","(Fach-)Abitur","Ostdeutschland","39","0.108086567050022","0.0755117045182122","0.140661429581832"
"Min 1x pro Woche","2001","AkademikerIn","Westdeutschland","369","0.1621044677466","0.147045950477747","0.177162985015452"
"Min 1x pro Woche","2001","AkademikerIn","Ostdeutschland","113","0.0971869301005425","0.080503748765973","0.113870111435112"
"Min 1x pro Monat","2001","(noch) kein Abschluss","Westdeutschland","36","0.049166182609886","0.0330099749527555","0.0653223902670165"
"Min 1x pro Monat","2001","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Min 1x pro Monat","2001","Hauptschule","Westdeutschland","297","0.0401135351809321","0.0357281061410351","0.0444989642208291"
"Min 1x pro Monat","2001","Hauptschule","Ostdeutschland","34","0.021815431952637","0.0146147360907265","0.0290161278145475"
"Min 1x pro Monat","2001","Realschule","Westdeutschland","254","0.0725228531468234","0.064133181802283","0.0809125244913639"
"Min 1x pro Monat","2001","Realschule","Ostdeutschland","93","0.0481136317809231","0.0388631753997514","0.0573640881620948"
"Min 1x pro Monat","2001","(Fach-)Abitur","Westdeutschland","176","0.101392186008375","0.0876412512904943","0.115143120726255"
"Min 1x pro Monat","2001","(Fach-)Abitur","Ostdeutschland","38","0.0922737973955931","0.0619102848657408","0.122637309925445"
"Min 1x pro Monat","2001","AkademikerIn","Westdeutschland","248","0.108306327802072","0.0956086430787991","0.121004012525346"
"Min 1x pro Monat","2001","AkademikerIn","Ostdeutschland","92","0.0846464390735782","0.068969011483814","0.100323866663342"
"Seltener","2001","(noch) kein Abschluss","Westdeutschland","104","0.155782979681968","0.128684749533258","0.182881209830679"
"Seltener","2001","(noch) kein Abschluss","Ostdeutschland","38","0.209203580507943","0.148768323879048","0.269638837136838"
"Seltener","2001","Hauptschule","Westdeutschland","1442","0.180803916772773","0.172202806095129","0.189405027450417"
"Seltener","2001","Hauptschule","Ostdeutschland","208","0.124853097560501","0.108559300728029","0.141146894392974"
"Seltener","2001","Realschule","Westdeutschland","1008","0.269486070777955","0.255133215343043","0.283838926212867"
"Seltener","2001","Realschule","Ostdeutschland","454","0.204882168952816","0.187435827669118","0.222328510236514"
"Seltener","2001","(Fach-)Abitur","Westdeutschland","503","0.273385270500049","0.253081133446367","0.293689407553732"
"Seltener","2001","(Fach-)Abitur","Ostdeutschland","115","0.33859705935733","0.288948113811077","0.388246004903582"
"Seltener","2001","AkademikerIn","Westdeutschland","705","0.302590644139146","0.283820767677505","0.321360520600788"
"Seltener","2001","AkademikerIn","Ostdeutschland","365","0.284057675095721","0.25865857659115","0.309456773600292"
"Nie","2001","(noch) kein Abschluss","Westdeutschland","458","0.676229406118158","0.641265527890887","0.711193284345428"
"Nie","2001","(noch) kein Abschluss","Ostdeutschland","71","0.430967238454091","0.357386484941907","0.504547991966275"
"Nie","2001","Hauptschule","Westdeutschland","5537","0.72417908621941","0.714190747279663","0.734167425159157"
"Nie","2001","Hauptschule","Ostdeutschland","1290","0.824542715355786","0.805793873856046","0.843291556855525"
"Nie","2001","Realschule","Westdeutschland","2021","0.557434114216788","0.541366861019587","0.573501367413989"
"Nie","2001","Realschule","Ostdeutschland","1398","0.700023104009606","0.680215286493428","0.719830921525783"
"Nie","2001","(Fach-)Abitur","Westdeutschland","936","0.495402516823781","0.472625516604977","0.518179517042586"
"Nie","2001","(Fach-)Abitur","Ostdeutschland","157","0.461042576197055","0.408744811897349","0.513340340496761"
"Nie","2001","AkademikerIn","Westdeutschland","979","0.426998560312182","0.406787884138377","0.447209236485986"
"Nie","2001","AkademikerIn","Ostdeutschland","641","0.534108955730158","0.506013690873134","0.562204220587183"
"Taeglich","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2002","Hauptschule","Westdeutschland","","","",""
"Taeglich","2002","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2002","Realschule","Westdeutschland","","","",""
"Taeglich","2002","Realschule","Ostdeutschland","","","",""
"Taeglich","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2002","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2002","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2002","Hauptschule","Westdeutschland","","","",""
"Seltener","2002","Hauptschule","Ostdeutschland","","","",""
"Seltener","2002","Realschule","Westdeutschland","","","",""
"Seltener","2002","Realschule","Ostdeutschland","","","",""
"Seltener","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2002","AkademikerIn","Westdeutschland","","","",""
"Seltener","2002","AkademikerIn","Ostdeutschland","","","",""
"Nie","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2002","Hauptschule","Westdeutschland","","","",""
"Nie","2002","Hauptschule","Ostdeutschland","","","",""
"Nie","2002","Realschule","Westdeutschland","","","",""
"Nie","2002","Realschule","Ostdeutschland","","","",""
"Nie","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2002","AkademikerIn","Westdeutschland","","","",""
"Nie","2002","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2003","(noch) kein Abschluss","Westdeutschland","65","0.0686492367167804","0.0499842353371137","0.0873142380964471"
"Taeglich","2003","(noch) kein Abschluss","Ostdeutschland","26","","",""
"Taeglich","2003","Hauptschule","Westdeutschland","89","0.0134878485710296","0.0107767000591435","0.0161989970829158"
"Taeglich","2003","Hauptschule","Ostdeutschland","11","","",""
"Taeglich","2003","Realschule","Westdeutschland","74","0.0182538761883833","0.0139715661715736","0.0225361862051931"
"Taeglich","2003","Realschule","Ostdeutschland","31","0.0112375782189447","0.00660859331904987","0.0158665631188395"
"Taeglich","2003","(Fach-)Abitur","Westdeutschland","78","0.0402571382003251","0.0317170023567795","0.0487972740438708"
"Taeglich","2003","(Fach-)Abitur","Ostdeutschland","17","","",""
"Taeglich","2003","AkademikerIn","Westdeutschland","159","0.0524814859333859","0.0445558011692777","0.0604071706974942"
"Taeglich","2003","AkademikerIn","Ostdeutschland","29","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Westdeutschland","111","0.12015072576908","0.0961501935826413","0.144151257955518"
"Min 1x pro Woche","2003","(noch) kein Abschluss","Ostdeutschland","41","0.212274411408636","0.153189650986844","0.271359171830427"
"Min 1x pro Woche","2003","Hauptschule","Westdeutschland","372","0.0518585445013071","0.0466468676765543","0.05707022132606"
"Min 1x pro Woche","2003","Hauptschule","Ostdeutschland","40","0.0283797822025835","0.0197791696685988","0.0369803947365681"
"Min 1x pro Woche","2003","Realschule","Westdeutschland","444","0.117099128243251","0.106813430435637","0.127384826050864"
"Min 1x pro Woche","2003","Realschule","Ostdeutschland","131","0.0562242167315333","0.0461084327720277","0.066340000691039"
"Min 1x pro Woche","2003","(Fach-)Abitur","Westdeutschland","276","0.117388300169934","0.10340327889924","0.131373321440628"
"Min 1x pro Woche","2003","(Fach-)Abitur","Ostdeutschland","58","0.157237982493335","0.120095911446121","0.19438005354055"
"Min 1x pro Woche","2003","AkademikerIn","Westdeutschland","499","0.15344867644336","0.140638706790677","0.166258646096043"
"Min 1x pro Woche","2003","AkademikerIn","Ostdeutschland","159","0.127083701431353","0.108887109890346","0.145280292972361"
"Min 1x pro Monat","2003","(noch) kein Abschluss","Westdeutschland","58","0.0825208584453667","0.0622097558020245","0.102831961088709"
"Min 1x pro Monat","2003","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Min 1x pro Monat","2003","Hauptschule","Westdeutschland","394","0.0541359446271564","0.04881745926413","0.0594544299901827"
"Min 1x pro Monat","2003","Hauptschule","Ostdeutschland","50","0.0347528052686176","0.0252666377537107","0.0442389727835244"
"Min 1x pro Monat","2003","Realschule","Westdeutschland","377","0.103875084526677","0.0941152842999268","0.113634884753427"
"Min 1x pro Monat","2003","Realschule","Ostdeutschland","134","0.0799654512587516","0.0680542191338283","0.0918766833836749"
"Min 1x pro Monat","2003","(Fach-)Abitur","Westdeutschland","255","0.120111145742573","0.105986698938192","0.134235592546954"
"Min 1x pro Monat","2003","(Fach-)Abitur","Ostdeutschland","62","0.145687429623448","0.109691421032722","0.181683438214173"
"Min 1x pro Monat","2003","AkademikerIn","Westdeutschland","426","0.134484602024173","0.122358713780509","0.146610490267837"
"Min 1x pro Monat","2003","AkademikerIn","Ostdeutschland","163","0.128013215008389","0.109759924256482","0.146266505760296"
"Seltener","2003","(noch) kein Abschluss","Westdeutschland","107","0.149276658505556","0.12297133425673","0.175581982754381"
"Seltener","2003","(noch) kein Abschluss","Ostdeutschland","33","0.202810826848219","0.144712256827823","0.260909396868615"
"Seltener","2003","Hauptschule","Westdeutschland","1388","0.194634124826455","0.185328686115117","0.203939563537793"
"Seltener","2003","Hauptschule","Ostdeutschland","244","0.151008677891425","0.132463578713729","0.169553777069121"
"Seltener","2003","Realschule","Westdeutschland","1124","0.297394607676705","0.282772053436","0.312017161917411"
"Seltener","2003","Realschule","Ostdeutschland","580","0.296512902975738","0.276456488752823","0.316569317198653"
"Seltener","2003","(Fach-)Abitur","Westdeutschland","590","0.306866402696221","0.286828649158682","0.32690415623376"
"Seltener","2003","(Fach-)Abitur","Ostdeutschland","110","0.279803200829195","0.234000947915058","0.325605453743332"
"Seltener","2003","AkademikerIn","Westdeutschland","916","0.297034543417752","0.280793633693826","0.313275453141677"
"Seltener","2003","AkademikerIn","Ostdeutschland","487","0.351231519997042","0.325151949782137","0.377311090211947"
"Nie","2003","(noch) kein Abschluss","Westdeutschland","364","0.579402520563217","0.542962630717935","0.6158424104085"
"Nie","2003","(noch) kein Abschluss","Ostdeutschland","62","0.361238300576752","0.291830943319337","0.430645657834167"
"Nie","2003","Hauptschule","Westdeutschland","4711","0.685883537474052","0.674974126908008","0.696792948040095"
"Nie","2003","Hauptschule","Ostdeutschland","1087","0.778921987645394","0.75742902225294","0.800414953037848"
"Nie","2003","Realschule","Westdeutschland","1735","0.463377303364984","0.447425754651742","0.479328852078226"
"Nie","2003","Realschule","Ostdeutschland","1116","0.556059850815032","0.53424127469001","0.577878426940055"
"Nie","2003","(Fach-)Abitur","Westdeutschland","836","0.415377013190947","0.393966599562616","0.436787426819279"
"Nie","2003","(Fach-)Abitur","Ostdeutschland","122","0.340741535423959","0.292382759055429","0.389100311792489"
"Nie","2003","AkademikerIn","Westdeutschland","1041","0.362550692181329","0.345464429565068","0.37963695479759"
"Nie","2003","AkademikerIn","Ostdeutschland","449","0.365637285507398","0.339325344908735","0.391949226106062"
"Taeglich","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2004","Hauptschule","Westdeutschland","","","",""
