year,age_gr,sex,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,66 and older,male,Seldom,0.20740,521,2375,0.19109,0.22371
2015,66 and older,male,Never,0.62526,1448,2375,0.60579,0.64473
2015,66 and older,female,At least once per week,0.12350,288,2487,0.11057,0.13644
2015,66 and older,female,At least once per month,0.04792,136,2487,0.03952,0.05631
2015,66 and older,female,Seldom,0.16688,446,2487,0.15222,0.18153
2015,66 and older,female,Never,0.66171,1617,2487,0.64311,0.68030
2017,17-29 y.,male,At least once per week,0.14986,443,2959,0.13700,0.16273
2017,17-29 y.,male,At least once per month,0.07477,240,2959,0.06529,0.08425
2017,17-29 y.,male,Seldom,0.21617,607,2959,0.20134,0.23101
2017,17-29 y.,male,Never,0.55919,1669,2959,0.54130,0.57708
2017,17-29 y.,female,At least once per week,0.20326,554,2844,0.18846,0.21805
2017,17-29 y.,female,At least once per month,0.13709,343,2844,0.12445,0.14973
2017,17-29 y.,female,Seldom,0.27857,684,2844,0.26209,0.29505
2017,17-29 y.,female,Never,0.38109,1263,2844,0.36323,0.39894
2017,30-45 y.,male,At least once per week,0.10197,354,4082,0.09269,0.11126
2017,30-45 y.,male,At least once per month,0.08004,275,4082,0.07172,0.08837
2017,30-45 y.,male,Seldom,0.25107,891,4082,0.23777,0.26437
2017,30-45 y.,male,Never,0.56691,2562,4082,0.55171,0.58212
2017,30-45 y.,female,At least once per week,0.15170,665,5031,0.14179,0.16161
2017,30-45 y.,female,At least once per month,0.10723,407,5031,0.09868,0.11579
2017,30-45 y.,female,Seldom,0.27680,1244,5031,0.26444,0.28917
2017,30-45 y.,female,Never,0.46426,2715,5031,0.45048,0.47804
2017,46-65 y.,male,At least once per week,0.10511,504,4990,0.09660,0.11363
2017,46-65 y.,male,At least once per month,0.06264,306,4990,0.05591,0.06936
2017,46-65 y.,male,Seldom,0.25189,1205,4990,0.23985,0.26394
2017,46-65 y.,male,Never,0.58035,2975,4990,0.56666,0.59405
2017,46-65 y.,female,At least once per week,0.13999,850,5554,0.13086,0.14911
2017,46-65 y.,female,At least once per month,0.08807,470,5554,0.08061,0.09552
2017,46-65 y.,female,Seldom,0.28339,1480,5554,0.27154,0.29525
2017,46-65 y.,female,Never,0.48855,2754,5554,0.47540,0.50170
2017,66 and older,male,At least once per week,0.12538,293,2447,0.11225,0.13850
2017,66 and older,male,At least once per month,0.05839,162,2447,0.04909,0.06768
2017,66 and older,male,Seldom,0.22381,555,2447,0.20729,0.24033
2017,66 and older,male,Never,0.59243,1437,2447,0.57295,0.61190
2017,66 and older,female,At least once per week,0.13150,331,2510,0.11827,0.14472
2017,66 and older,female,At least once per month,0.06809,163,2510,0.05823,0.07795
2017,66 and older,female,Seldom,0.16887,487,2510,0.15421,0.18353
2017,66 and older,female,Never,0.63155,1529,2510,0.61267,0.65042
2018,17-29 y.,male,At least once per week,0.15994,70,608,0.13078,0.18910
2018,17-29 y.,male,At least once per month,0.08426,45,608,0.06216,0.10635
2018,17-29 y.,male,Seldom,0.15974,118,608,0.13059,0.18888
2018,17-29 y.,male,Never,0.59607,375,608,0.55704,0.63511
2018,17-29 y.,female,At least once per week,0.12123,45,429,0.09031,0.15215
2018,17-29 y.,female,At least once per month,0.09058,35,429,0.06339,0.11777
2018,17-29 y.,female,Seldom,0.20915,72,429,0.17062,0.24768
2018,17-29 y.,female,Never,0.57904,277,429,0.53226,0.62581
2018,30-45 y.,male,At least once per week,0.06335,47,924,0.04763,0.07906
2018,30-45 y.,male,At least once per month,0.05898,59,924,0.04378,0.07417
2018,30-45 y.,male,Seldom,0.19176,172,924,0.16636,0.21715
2018,30-45 y.,male,Never,0.68592,646,924,0.65598,0.71586
2018,30-45 y.,female,At least once per week,0.07914,43,644,0.05827,0.10000
2018,30-45 y.,female,At least once per month,0.04446,38,644,0.02852,0.06039
2018,30-45 y.,female,Seldom,0.15340,98,644,0.12554,0.18125
2018,30-45 y.,female,Never,0.72301,465,644,0.68842,0.75760
2018,46-65 y.,male,Seldom,0.15892,61,300,0.11748,0.20036
2018,46-65 y.,male,Never,0.71971,239,300,0.66880,0.77062
2018,46-65 y.,female,Seldom,0.11703,33,188,0.07095,0.16310
2018,46-65 y.,female,Never,0.83475,155,188,0.78152,0.88798
2019,17-29 y.,male,At least once per week,0.21121,424,2393,0.19486,0.22757
2019,17-29 y.,male,At least once per month,0.07505,218,2393,0.06449,0.08561
2019,17-29 y.,male,Seldom,0.23229,493,2393,0.21536,0.24921
2019,17-29 y.,male,Never,0.48145,1258,2393,0.46143,0.50148
2019,17-29 y.,female,At least once per week,0.30019,667,2347,0.28164,0.31873
2019,17-29 y.,female,At least once per month,0.13314,316,2347,0.11939,0.14689
2019,17-29 y.,female,Seldom,0.25452,491,2347,0.23689,0.27214
2019,17-29 y.,female,Never,0.31216,873,2347,0.29341,0.33091
2019,30-45 y.,male,At least once per week,0.13497,414,3613,0.12383,0.14611
2019,30-45 y.,male,At least once per month,0.09073,305,3613,0.08137,0.10010
2019,30-45 y.,male,Seldom,0.23647,762,3613,0.22262,0.25033
2019,30-45 y.,male,Never,0.53783,2132,3613,0.52157,0.55409
2019,30-45 y.,female,At least once per week,0.19541,719,4232,0.18346,0.20735
2019,30-45 y.,female,At least once per month,0.12362,472,4232,0.11370,0.13354
2019,30-45 y.,female,Seldom,0.26655,1035,4232,0.25322,0.27987
2019,30-45 y.,female,Never,0.41442,2006,4232,0.39958,0.42927
2019,46-65 y.,male,At least once per week,0.12469,744,5448,0.11592,0.13346
2019,46-65 y.,male,At least once per month,0.07656,458,5448,0.06950,0.08363
2019,46-65 y.,male,Seldom,0.23001,1241,5448,0.21884,0.24119
2019,46-65 y.,male,Never,0.56873,3005,5448,0.55558,0.58188
2019,46-65 y.,female,At least once per week,0.17148,1040,5525,0.16154,0.18142
2019,46-65 y.,female,At least once per month,0.09501,554,5525,0.08728,0.10275
2019,46-65 y.,female,Seldom,0.27441,1434,5525,0.26264,0.28617
2019,46-65 y.,female,Never,0.45910,2497,5525,0.44596,0.47224
2019,66 and older,male,At least once per week,0.15299,421,2621,0.13921,0.16678
2019,66 and older,male,At least once per month,0.06544,184,2621,0.05597,0.07490
2019,66 and older,male,Seldom,0.21319,552,2621,0.19751,0.22888
2019,66 and older,male,Never,0.56838,1464,2621,0.54942,0.58735
2019,66 and older,female,At least once per week,0.16772,423,2557,0.15324,0.18221
2019,66 and older,female,At least once per month,0.07045,212,2557,0.06053,0.08037
2019,66 and older,female,Seldom,0.20836,533,2557,0.19262,0.22411
2019,66 and older,female,Never,0.55346,1389,2557,0.53419,0.57273
2021,17-29 y.,male,At least once per week,0.24000,334,1321,0.21696,0.26304
2021,17-29 y.,male,At least once per month,0.11530,167,1321,0.09807,0.13253
2021,17-29 y.,male,Seldom,0.23533,293,1321,0.21245,0.25822
2021,17-29 y.,male,Never,0.40936,527,1321,0.38284,0.43589
2021,17-29 y.,female,At least once per week,0.33452,499,1383,0.30964,0.35940
2021,17-29 y.,female,At least once per month,0.19257,277,1383,0.17178,0.21336
2021,17-29 y.,female,Seldom,0.22353,269,1383,0.20157,0.24550
2021,17-29 y.,female,Never,0.24938,338,1383,0.22657,0.27219
2021,30-45 y.,male,At least once per week,0.16615,315,1833,0.14910,0.18319
2021,30-45 y.,male,At least once per month,0.12914,218,1833,0.11378,0.14449
2021,30-45 y.,male,Seldom,0.21667,412,1833,0.19780,0.23553
2021,30-45 y.,male,Never,0.48805,888,1833,0.46516,0.51094
2021,30-45 y.,female,At least once per week,0.20078,478,2312,0.18444,0.21711
2021,30-45 y.,female,At least once per month,0.15501,371,2312,0.14025,0.16976
2021,30-45 y.,female,Seldom,0.27339,587,2312,0.25522,0.29156
2021,30-45 y.,female,Never,0.37083,876,2312,0.35114,0.39052
2021,46-65 y.,male,At least once per week,0.15050,518,3153,0.13802,0.16299
2021,46-65 y.,male,At least once per month,0.09228,329,3153,0.08218,0.10238
2021,46-65 y.,male,Seldom,0.25964,767,3153,0.24433,0.27495
2021,46-65 y.,male,Never,0.49758,1539,3153,0.48012,0.51503
2021,46-65 y.,female,At least once per week,0.18915,819,3635,0.17641,0.20188
2021,46-65 y.,female,At least once per month,0.12507,506,3635,0.11432,0.13583
2021,46-65 y.,female,Seldom,0.26302,914,3635,0.24871,0.27734
2021,46-65 y.,female,Never,0.42276,1396,3635,0.40669,0.43882
2021,66 and older,male,At least once per week,0.15427,304,1774,0.13746,0.17109
2021,66 and older,male,At least once per month,0.08344,160,1774,0.07057,0.09631
2021,66 and older,male,Seldom,0.23713,416,1774,0.21733,0.25693
2021,66 and older,male,Never,0.52515,894,1774,0.50191,0.54840
2021,66 and older,female,At least once per week,0.16578,314,1767,0.14843,0.18312
2021,66 and older,female,At least once per month,0.07461,141,1767,0.06235,0.08686
2021,66 and older,female,Seldom,0.22326,409,1767,0.20384,0.24268
2021,66 and older,female,Never,0.53636,903,1767,0.51310,0.55961
