year,migback,quintil_oecd,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,4th Quintile,At least once per month,0.08693,278,3353,0.07740,0.09647
2009,No migration background,4th Quintile,Seldom,0.31197,1042,3353,0.29628,0.32765
2009,No migration background,4th Quintile,Never,0.48573,1614,3353,0.46881,0.50264
2009,No migration background,5th Quintile,At least once per week,0.13122,639,4420,0.12126,0.14117
2009,No migration background,5th Quintile,At least once per month,0.10403,444,4420,0.09503,0.11304
2009,No migration background,5th Quintile,Seldom,0.33829,1456,4420,0.32434,0.35224
2009,No migration background,5th Quintile,Never,0.42645,1881,4420,0.41187,0.44104
2009,Direct migration background,1st Quintile,Seldom,0.16296,78,471,0.12957,0.19635
2009,Direct migration background,1st Quintile,Never,0.75247,393,471,0.71346,0.79149
2009,Direct migration background,2nd Quintile,Seldom,0.27752,97,342,0.22999,0.32504
2009,Direct migration background,2nd Quintile,Never,0.63447,245,342,0.58335,0.68558
2009,Direct migration background,3rd Quintile,Seldom,0.26332,63,247,0.20828,0.31836
2009,Direct migration background,3rd Quintile,Never,0.60295,184,247,0.54181,0.66409
2009,Direct migration background,4th Quintile,Seldom,0.24341,67,216,0.18605,0.30078
2009,Direct migration background,4th Quintile,Never,0.57293,149,216,0.50681,0.63905
2009,Direct migration background,5th Quintile,At least once per week,0.16249,35,198,0.11098,0.21400
2009,Direct migration background,5th Quintile,Seldom,0.31546,61,198,0.25057,0.38035
2009,Direct migration background,5th Quintile,Never,0.45870,102,198,0.38911,0.52828
2009,Indirect migration background,1st Quintile,Seldom,0.28708,47,145,0.21319,0.36097
2009,Indirect migration background,1st Quintile,Never,0.52303,98,145,0.44145,0.60461
2009,Indirect migration background,2nd Quintile,Seldom,0.21422,39,111,0.13755,0.29089
2009,Indirect migration background,2nd Quintile,Never,0.41819,72,111,0.32601,0.51037
2009,Indirect migration background,3rd Quintile,Seldom,0.31190,33,95,0.21824,0.40555
2009,Indirect migration background,3rd Quintile,Never,0.48564,62,95,0.38461,0.58668
2009,Indirect migration background,4th Quintile,Seldom,0.39046,45,103,0.29578,0.48513
2009,Indirect migration background,4th Quintile,Never,0.39381,58,103,0.29899,0.48863
2009,Indirect migration background,5th Quintile,Seldom,0.52233,47,97,0.42241,0.62225
2009,Indirect migration background,5th Quintile,Never,0.32496,50,97,0.23127,0.41866
2011,No migration background,1st Quintile,At least once per week,0.08288,281,3290,0.07346,0.09230
2011,No migration background,1st Quintile,At least once per month,0.04647,168,3290,0.03928,0.05367
2011,No migration background,1st Quintile,Seldom,0.18786,611,3290,0.17451,0.20121
2011,No migration background,1st Quintile,Never,0.68279,2230,3290,0.66689,0.69870
2011,No migration background,2nd Quintile,At least once per week,0.08752,337,3473,0.07812,0.09692
2011,No migration background,2nd Quintile,At least once per month,0.05536,213,3473,0.04776,0.06297
2011,No migration background,2nd Quintile,Seldom,0.23697,813,3473,0.22283,0.25112
2011,No migration background,2nd Quintile,Never,0.62014,2110,3473,0.60400,0.63629
2011,No migration background,3rd Quintile,At least once per week,0.11126,445,3562,0.10093,0.12158
2011,No migration background,3rd Quintile,At least once per month,0.06859,243,3562,0.06029,0.07689
2011,No migration background,3rd Quintile,Seldom,0.26731,912,3562,0.25277,0.28184
2011,No migration background,3rd Quintile,Never,0.55285,1962,3562,0.53652,0.56918
2011,No migration background,4th Quintile,At least once per week,0.12997,499,3663,0.11908,0.14086
2011,No migration background,4th Quintile,At least once per month,0.07259,282,3663,0.06418,0.08099
2011,No migration background,4th Quintile,Seldom,0.30255,1123,3663,0.28767,0.31742
2011,No migration background,4th Quintile,Never,0.49490,1759,3663,0.47870,0.51109
2011,No migration background,5th Quintile,At least once per week,0.14752,667,4262,0.13688,0.15817
2011,No migration background,5th Quintile,At least once per month,0.10288,424,4262,0.09376,0.11200
2011,No migration background,5th Quintile,Seldom,0.33936,1391,4262,0.32515,0.35358
2011,No migration background,5th Quintile,Never,0.41023,1780,4262,0.39546,0.42500
2011,Direct migration background,1st Quintile,At least once per week,0.03379,37,980,0.02247,0.04511
2011,Direct migration background,1st Quintile,At least once per month,0.04711,34,980,0.03384,0.06038
2011,Direct migration background,1st Quintile,Seldom,0.15890,143,980,0.13600,0.18180
2011,Direct migration background,1st Quintile,Never,0.76020,766,980,0.73346,0.78695
2011,Direct migration background,2nd Quintile,At least once per week,0.07341,33,610,0.05270,0.09412
2011,Direct migration background,2nd Quintile,At least once per month,0.07486,40,610,0.05396,0.09576
2011,Direct migration background,2nd Quintile,Seldom,0.15012,101,610,0.12175,0.17849
2011,Direct migration background,2nd Quintile,Never,0.70160,436,610,0.66526,0.73794
2011,Direct migration background,3rd Quintile,Seldom,0.27468,95,322,0.22585,0.32351
2011,Direct migration background,3rd Quintile,Never,0.57769,227,322,0.52365,0.63172
2011,Direct migration background,4th Quintile,At least once per week,0.10238,32,266,0.06588,0.13888
2011,Direct migration background,4th Quintile,Seldom,0.21663,63,266,0.16703,0.26623
2011,Direct migration background,4th Quintile,Never,0.63681,171,266,0.57890,0.69471
2011,Direct migration background,5th Quintile,At least once per week,0.13626,32,233,0.09212,0.18041
2011,Direct migration background,5th Quintile,Seldom,0.31324,79,233,0.25356,0.37293
2011,Direct migration background,5th Quintile,Never,0.42470,122,233,0.36110,0.48831
2011,Indirect migration background,1st Quintile,Seldom,0.29508,63,236,0.23677,0.35339
2011,Indirect migration background,1st Quintile,Never,0.47389,173,236,0.41005,0.53774
2011,Indirect migration background,2nd Quintile,Seldom,0.25073,45,163,0.18399,0.31748
2011,Indirect migration background,2nd Quintile,Never,0.51941,118,163,0.44247,0.59635
2011,Indirect migration background,3rd Quintile,Seldom,0.32049,47,140,0.24291,0.39807
2011,Indirect migration background,3rd Quintile,Never,0.50026,93,140,0.41713,0.58338
2011,Indirect migration background,4th Quintile,Seldom,0.25174,33,116,0.17242,0.33107
2011,Indirect migration background,4th Quintile,Never,0.51814,83,116,0.42682,0.60947
2011,Indirect migration background,5th Quintile,Seldom,0.30299,51,128,0.22306,0.38291
2011,Indirect migration background,5th Quintile,Never,0.48452,77,128,0.39760,0.57144
2013,No migration background,1st Quintile,At least once per week,0.13063,559,3806,0.11992,0.14134
2013,No migration background,1st Quintile,At least once per month,0.07717,297,3806,0.06869,0.08565
2013,No migration background,1st Quintile,Seldom,0.20600,818,3806,0.19315,0.21885
2013,No migration background,1st Quintile,Never,0.58619,2132,3806,0.57054,0.60184
2013,No migration background,2nd Quintile,At least once per week,0.12854,641,4226,0.11845,0.13864
2013,No migration background,2nd Quintile,At least once per month,0.08124,342,4226,0.07300,0.08947
2013,No migration background,2nd Quintile,Seldom,0.23525,1024,4226,0.22246,0.24804
2013,No migration background,2nd Quintile,Never,0.55497,2219,4226,0.53999,0.56996
2013,No migration background,3rd Quintile,At least once per week,0.14146,718,4185,0.13090,0.15202
2013,No migration background,3rd Quintile,At least once per month,0.08907,398,4185,0.08044,0.09770
2013,No migration background,3rd Quintile,Seldom,0.27544,1135,4185,0.26190,0.28898
2013,No migration background,3rd Quintile,Never,0.49403,1934,4185,0.47888,0.50918
2013,No migration background,4th Quintile,At least once per week,0.17205,802,4320,0.16080,0.18331
2013,No migration background,4th Quintile,At least once per month,0.11142,499,4320,0.10204,0.12080
2013,No migration background,4th Quintile,Seldom,0.28952,1236,4320,0.27600,0.30305
2013,No migration background,4th Quintile,Never,0.42701,1783,4320,0.41225,0.44176
2013,No migration background,5th Quintile,At least once per week,0.20811,1093,4945,0.19679,0.21943
2013,No migration background,5th Quintile,At least once per month,0.12832,653,4945,0.11900,0.13765
2013,No migration background,5th Quintile,Seldom,0.30266,1457,4945,0.28986,0.31547
2013,No migration background,5th Quintile,Never,0.36091,1742,4945,0.34752,0.37429
2013,Direct migration background,1st Quintile,At least once per week,0.12670,125,975,0.10581,0.14759
2013,Direct migration background,1st Quintile,At least once per month,0.05388,73,975,0.03970,0.06806
2013,Direct migration background,1st Quintile,Seldom,0.18327,192,975,0.15898,0.20757
2013,Direct migration background,1st Quintile,Never,0.63615,585,975,0.60593,0.66636
2013,Direct migration background,2nd Quintile,At least once per week,0.11461,98,713,0.09121,0.13801
2013,Direct migration background,2nd Quintile,At least once per month,0.07140,61,713,0.05248,0.09031
2013,Direct migration background,2nd Quintile,Seldom,0.22595,165,713,0.19523,0.25667
2013,Direct migration background,2nd Quintile,Never,0.58804,389,713,0.55188,0.62419
2013,Direct migration background,3rd Quintile,At least once per week,0.06204,61,469,0.04018,0.08390
2013,Direct migration background,3rd Quintile,At least once per month,0.11071,51,469,0.08228,0.13913
2013,Direct migration background,3rd Quintile,Seldom,0.25945,125,469,0.21973,0.29916
2013,Direct migration background,3rd Quintile,Never,0.56781,232,469,0.52293,0.61269
2013,Direct migration background,4th Quintile,At least once per week,0.08564,43,326,0.05522,0.11606
2013,Direct migration background,4th Quintile,At least once per month,0.08373,33,326,0.05362,0.11385
2013,Direct migration background,4th Quintile,Seldom,0.32396,98,326,0.27308,0.37484
2013,Direct migration background,4th Quintile,Never,0.50667,152,326,0.45231,0.56102
2013,Direct migration background,5th Quintile,At least once per week,0.16251,65,329,0.12259,0.20244
2013,Direct migration background,5th Quintile,At least once per month,0.14960,44,329,0.11100,0.18820
2013,Direct migration background,5th Quintile,Seldom,0.28836,90,329,0.23934,0.33739
2013,Direct migration background,5th Quintile,Never,0.39952,130,329,0.34652,0.45253
2013,Indirect migration background,1st Quintile,At least once per week,0.24549,81,307,0.19727,0.29371
2013,Indirect migration background,1st Quintile,At least once per month,0.11009,32,307,0.07502,0.14516
2013,Indirect migration background,1st Quintile,Seldom,0.24371,69,307,0.19561,0.29182
2013,Indirect migration background,1st Quintile,Never,0.40071,125,307,0.34580,0.45561
2013,Indirect migration background,2nd Quintile,At least once per week,0.18018,66,223,0.12962,0.23074
2013,Indirect migration background,2nd Quintile,Seldom,0.25185,56,223,0.19475,0.30895
2013,Indirect migration background,2nd Quintile,Never,0.46542,101,223,0.39980,0.53103
2013,Indirect migration background,3rd Quintile,At least once per week,0.20567,45,173,0.14526,0.26607
2013,Indirect migration background,3rd Quintile,Seldom,0.33218,47,173,0.26179,0.40257
2013,Indirect migration background,3rd Quintile,Never,0.32336,81,173,0.25345,0.39326
2013,Indirect migration background,4th Quintile,At least once per week,0.21829,47,153,0.15262,0.28396
2013,Indirect migration background,4th Quintile,Seldom,0.24643,47,153,0.17792,0.31494
2013,Indirect migration background,4th Quintile,Never,0.44825,59,153,0.36919,0.52731
2013,Indirect migration background,5th Quintile,At least once per week,0.28265,50,161,0.21288,0.35242
2013,Indirect migration background,5th Quintile,Seldom,0.21628,41,161,0.15249,0.28008
2013,Indirect migration background,5th Quintile,Never,0.37404,70,161,0.29906,0.44901
2015,No migration background,1st Quintile,At least once per week,0.11485,332,3024,0.10348,0.12621
2015,No migration background,1st Quintile,At least once per month,0.05923,174,3024,0.05082,0.06765
2015,No migration background,1st Quintile,Seldom,0.16959,540,3024,0.15621,0.18297
2015,No migration background,1st Quintile,Never,0.65633,1978,3024,0.63940,0.67326
2015,No migration background,2nd Quintile,At least once per week,0.10517,433,3766,0.09537,0.11497
2015,No migration background,2nd Quintile,At least once per month,0.06547,248,3766,0.05757,0.07337
2015,No migration background,2nd Quintile,Seldom,0.20643,818,3766,0.19350,0.21936
2015,No migration background,2nd Quintile,Never,0.62293,2267,3766,0.60745,0.63841
2015,No migration background,3rd Quintile,At least once per week,0.11113,471,3739,0.10105,0.12120
2015,No migration background,3rd Quintile,At least once per month,0.08299,293,3739,0.07415,0.09183
2015,No migration background,3rd Quintile,Seldom,0.21700,890,3739,0.20379,0.23022
2015,No migration background,3rd Quintile,Never,0.58888,2085,3739,0.57310,0.60465
2015,No migration background,4th Quintile,At least once per week,0.14603,583,3977,0.13505,0.15701
2015,No migration background,4th Quintile,At least once per month,0.08424,338,3977,0.07561,0.09287
2015,No migration background,4th Quintile,Seldom,0.26342,1088,3977,0.24972,0.27711
2015,No migration background,4th Quintile,Never,0.50632,1968,3977,0.49077,0.52186
2015,No migration background,5th Quintile,At least once per week,0.16593,740,4450,0.15500,0.17686
2015,No migration background,5th Quintile,At least once per month,0.07505,390,4450,0.06731,0.08279
2015,No migration background,5th Quintile,Seldom,0.30445,1311,4450,0.29092,0.31797
2015,No migration background,5th Quintile,Never,0.45458,2009,4450,0.43994,0.46921
2015,Direct migration background,1st Quintile,At least once per week,0.05376,97,1605,0.04272,0.06480
2015,Direct migration background,1st Quintile,At least once per month,0.04186,79,1605,0.03206,0.05166
2015,Direct migration background,1st Quintile,Seldom,0.14066,233,1605,0.12364,0.15767
2015,Direct migration background,1st Quintile,Never,0.76372,1196,1605,0.74294,0.78451
2015,Direct migration background,2nd Quintile,At least once per week,0.07502,83,1134,0.05968,0.09036
2015,Direct migration background,2nd Quintile,At least once per month,0.05860,55,1134,0.04493,0.07228
2015,Direct migration background,2nd Quintile,Seldom,0.20260,236,1134,0.17919,0.22600
2015,Direct migration background,2nd Quintile,Never,0.66377,760,1134,0.63627,0.69128
2015,Direct migration background,3rd Quintile,At least once per week,0.05519,65,815,0.03951,0.07088
2015,Direct migration background,3rd Quintile,At least once per month,0.07138,52,815,0.05369,0.08906
2015,Direct migration background,3rd Quintile,Seldom,0.19852,168,815,0.17112,0.22592
2015,Direct migration background,3rd Quintile,Never,0.67491,530,815,0.64273,0.70709
2015,Direct migration background,4th Quintile,At least once per week,0.10485,56,515,0.07837,0.13134
2015,Direct migration background,4th Quintile,At least once per month,0.05553,46,515,0.03573,0.07533
2015,Direct migration background,4th Quintile,Seldom,0.21738,115,515,0.18172,0.25303
2015,Direct migration background,4th Quintile,Never,0.62224,298,515,0.58033,0.66416
2015,Direct migration background,5th Quintile,At least once per week,0.15909,62,425,0.12427,0.19390
2015,Direct migration background,5th Quintile,Seldom,0.32421,136,425,0.27966,0.36877
2015,Direct migration background,5th Quintile,Never,0.46497,227,425,0.41750,0.51245
2015,Indirect migration background,1st Quintile,At least once per week,0.14477,70,483,0.11335,0.17618
2015,Indirect migration background,1st Quintile,At least once per month,0.06861,34,483,0.04604,0.09118
2015,Indirect migration background,1st Quintile,Seldom,0.19048,81,483,0.15542,0.22553
2015,Indirect migration background,1st Quintile,Never,0.59615,298,483,0.55234,0.63995
2015,Indirect migration background,2nd Quintile,At least once per week,0.12273,47,346,0.08811,0.15736
2015,Indirect migration background,2nd Quintile,At least once per month,0.08076,39,346,0.05201,0.10951
2015,Indirect migration background,2nd Quintile,Seldom,0.20596,70,346,0.16328,0.24863
2015,Indirect migration background,2nd Quintile,Never,0.59055,190,346,0.53866,0.64244
2015,Indirect migration background,3rd Quintile,At least once per week,0.12386,43,247,0.08269,0.16503
2015,Indirect migration background,3rd Quintile,Seldom,0.25878,64,247,0.20405,0.31351
2015,Indirect migration background,3rd Quintile,Never,0.50669,140,247,0.44421,0.56916
2015,Indirect migration background,4th Quintile,At least once per week,0.15372,43,260,0.10979,0.19764
2015,Indirect migration background,4th Quintile,At least once per month,0.11177,31,260,0.07340,0.15015
2015,Indirect migration background,4th Quintile,Seldom,0.24793,61,260,0.19534,0.30052
2015,Indirect migration background,4th Quintile,Never,0.48658,125,260,0.42570,0.54745
2015,Indirect migration background,5th Quintile,Seldom,0.28164,60,147,0.20868,0.35460
2015,Indirect migration background,5th Quintile,Never,0.47228,87,147,0.39130,0.55326
2017,No migration background,1st Quintile,At least once per week,0.13157,329,2625,0.11864,0.14451
2017,No migration background,1st Quintile,At least once per month,0.06936,185,2625,0.05964,0.07908
2017,No migration background,1st Quintile,Seldom,0.19103,515,2625,0.17599,0.20607
2017,No migration background,1st Quintile,Never,0.60804,1596,2625,0.58936,0.62672
2017,No migration background,2nd Quintile,At least once per week,0.11156,387,3297,0.10081,0.12231
2017,No migration background,2nd Quintile,At least once per month,0.07093,208,3297,0.06217,0.07970
2017,No migration background,2nd Quintile,Seldom,0.22309,788,3297,0.20888,0.23731
2017,No migration background,2nd Quintile,Never,0.59441,1914,3297,0.57765,0.61118
2017,No migration background,3rd Quintile,At least once per week,0.12605,483,3427,0.11494,0.13717
2017,No migration background,3rd Quintile,At least once per month,0.08349,275,3427,0.07422,0.09275
2017,No migration background,3rd Quintile,Seldom,0.25222,899,3427,0.23767,0.26676
2017,No migration background,3rd Quintile,Never,0.53824,1770,3427,0.52155,0.55494
2017,No migration background,4th Quintile,At least once per week,0.13803,512,3628,0.12680,0.14926
2017,No migration background,4th Quintile,At least once per month,0.07538,335,3628,0.06679,0.08397
2017,No migration background,4th Quintile,Seldom,0.29715,1088,3628,0.28227,0.31202
2017,No migration background,4th Quintile,Never,0.48945,1693,3628,0.47318,0.50571
2017,No migration background,5th Quintile,At least once per week,0.15589,667,3900,0.14451,0.16728
2017,No migration background,5th Quintile,At least once per month,0.10159,409,3900,0.09211,0.11107
2017,No migration background,5th Quintile,Seldom,0.29356,1160,3900,0.27927,0.30785
2017,No migration background,5th Quintile,Never,0.44895,1664,3900,0.43334,0.46457
2017,Direct migration background,1st Quintile,At least once per week,0.07664,275,3121,0.06731,0.08598
2017,Direct migration background,1st Quintile,At least once per month,0.06039,177,3121,0.05203,0.06875
2017,Direct migration background,1st Quintile,Seldom,0.16369,503,3121,0.15071,0.17667
2017,Direct migration background,1st Quintile,Never,0.69928,2166,3121,0.68319,0.71537
2017,Direct migration background,2nd Quintile,At least once per week,0.07673,111,1290,0.06220,0.09126
2017,Direct migration background,2nd Quintile,At least once per month,0.07753,73,1290,0.06293,0.09213
2017,Direct migration background,2nd Quintile,Seldom,0.19829,251,1290,0.17652,0.22005
2017,Direct migration background,2nd Quintile,Never,0.64745,855,1290,0.62137,0.67353
2017,Direct migration background,3rd Quintile,At least once per week,0.08942,64,743,0.06889,0.10995
2017,Direct migration background,3rd Quintile,At least once per month,0.07616,57,743,0.05708,0.09525
2017,Direct migration background,3rd Quintile,Seldom,0.19300,151,743,0.16460,0.22139
2017,Direct migration background,3rd Quintile,Never,0.64142,471,743,0.60691,0.67593
2017,Direct migration background,4th Quintile,At least once per week,0.09924,57,507,0.07319,0.12529
2017,Direct migration background,4th Quintile,At least once per month,0.06337,37,507,0.04214,0.08459
2017,Direct migration background,4th Quintile,Seldom,0.26006,130,507,0.22184,0.29829
2017,Direct migration background,4th Quintile,Never,0.57733,283,507,0.53429,0.62037
2017,Direct migration background,5th Quintile,At least once per week,0.16765,69,436,0.13255,0.20276
2017,Direct migration background,5th Quintile,At least once per month,0.08711,37,436,0.06061,0.11361
2017,Direct migration background,5th Quintile,Seldom,0.32904,134,436,0.28488,0.37319
2017,Direct migration background,5th Quintile,Never,0.41620,196,436,0.36988,0.46252
2017,Indirect migration background,1st Quintile,At least once per week,0.15449,73,447,0.12095,0.18803
2017,Indirect migration background,1st Quintile,At least once per month,0.11710,37,447,0.08725,0.14694
2017,Indirect migration background,1st Quintile,Seldom,0.23948,95,447,0.19988,0.27909
2017,Indirect migration background,1st Quintile,Never,0.48893,242,447,0.44254,0.53532
2017,Indirect migration background,2nd Quintile,At least once per week,0.11280,42,269,0.07492,0.15067
2017,Indirect migration background,2nd Quintile,Seldom,0.31572,77,269,0.26007,0.37137
2017,Indirect migration background,2nd Quintile,Never,0.49718,150,269,0.43731,0.55704
2017,Indirect migration background,3rd Quintile,At least once per week,0.12827,33,249,0.08665,0.16989
2017,Indirect migration background,3rd Quintile,At least once per month,0.10981,31,249,0.07090,0.14872
2017,Indirect migration background,3rd Quintile,Seldom,0.29423,70,249,0.23751,0.35094
2017,Indirect migration background,3rd Quintile,Never,0.46769,115,249,0.40559,0.52979
2017,Indirect migration background,4th Quintile,At least once per week,0.24635,46,193,0.18540,0.30730
2017,Indirect migration background,4th Quintile,Seldom,0.22011,53,193,0.16151,0.27872
2017,Indirect migration background,4th Quintile,Never,0.39331,94,193,0.32422,0.46241
2017,Indirect migration background,5th Quintile,At least once per week,0.13034,34,173,0.08003,0.18066
2017,Indirect migration background,5th Quintile,Seldom,0.34899,56,173,0.27776,0.42022
2017,Indirect migration background,5th Quintile,Never,0.42981,83,173,0.35583,0.50380
2018,Direct migration background,1st Quintile,At least once per week,0.11051,174,2417,0.09801,0.12301
2018,Direct migration background,1st Quintile,At least once per month,0.06880,163,2417,0.05871,0.07889
2018,Direct migration background,1st Quintile,Seldom,0.17000,436,2417,0.15502,0.18498
2018,Direct migration background,1st Quintile,Never,0.65069,1644,2417,0.63168,0.66970
2018,Direct migration background,2nd Quintile,Never,0.60353,126,126,0.51777,0.68928
2018,Direct migration background,3rd Quintile,Never,0.78336,62,62,0.67997,0.88674
2019,No migration background,1st Quintile,At least once per week,0.17401,460,2707,0.15973,0.18830
2019,No migration background,1st Quintile,At least once per month,0.07933,243,2707,0.06915,0.08951
2019,No migration background,1st Quintile,Seldom,0.20663,533,2707,0.19137,0.22188
2019,No migration background,1st Quintile,Never,0.54003,1471,2707,0.52125,0.55881
2019,No migration background,2nd Quintile,At least once per week,0.15274,547,3471,0.14077,0.16471
2019,No migration background,2nd Quintile,At least once per month,0.07021,274,3471,0.06171,0.07871
2019,No migration background,2nd Quintile,Seldom,0.22708,788,3471,0.21315,0.24102
2019,No migration background,2nd Quintile,Never,0.54997,1862,3471,0.53342,0.56652
2019,No migration background,3rd Quintile,At least once per week,0.16294,613,3472,0.15066,0.17523
2019,No migration background,3rd Quintile,At least once per month,0.08541,306,3472,0.07611,0.09471
2019,No migration background,3rd Quintile,Seldom,0.24473,895,3472,0.23043,0.25903
2019,No migration background,3rd Quintile,Never,0.50691,1658,3472,0.49028,0.52355
2019,No migration background,4th Quintile,At least once per week,0.17562,683,3638,0.16325,0.18798
2019,No migration background,4th Quintile,At least once per month,0.09460,366,3638,0.08509,0.10411
2019,No migration background,4th Quintile,Seldom,0.26842,960,3638,0.25401,0.28282
2019,No migration background,4th Quintile,Never,0.46137,1629,3638,0.44517,0.47757
2019,No migration background,5th Quintile,At least once per week,0.19923,874,4146,0.18707,0.21139
2019,No migration background,5th Quintile,At least once per month,0.11022,494,4146,0.10069,0.11976
2019,No migration background,5th Quintile,Seldom,0.28328,1169,4146,0.26956,0.29700
2019,No migration background,5th Quintile,Never,0.40726,1609,4146,0.39231,0.42222
2019,Direct migration background,1st Quintile,At least once per week,0.11036,327,3933,0.10056,0.12015
2019,Direct migration background,1st Quintile,At least once per month,0.05942,263,3933,0.05203,0.06681
2019,Direct migration background,1st Quintile,Seldom,0.15398,605,3933,0.14270,0.16526
2019,Direct migration background,1st Quintile,Never,0.67624,2738,3933,0.66162,0.69087
2019,Direct migration background,2nd Quintile,At least once per week,0.10406,128,1133,0.08627,0.12185
2019,Direct migration background,2nd Quintile,At least once per month,0.05081,82,1133,0.03802,0.06361
2019,Direct migration background,2nd Quintile,Seldom,0.22657,213,1133,0.20218,0.25096
2019,Direct migration background,2nd Quintile,Never,0.61856,710,1133,0.59026,0.64685
2019,Direct migration background,3rd Quintile,At least once per week,0.14708,95,675,0.12034,0.17382
2019,Direct migration background,3rd Quintile,At least once per month,0.11715,63,675,0.09287,0.14143
2019,Direct migration background,3rd Quintile,Seldom,0.20010,141,675,0.16990,0.23030
2019,Direct migration background,3rd Quintile,Never,0.53567,376,675,0.49801,0.57332
2019,Direct migration background,4th Quintile,At least once per week,0.11838,73,444,0.08830,0.14847
2019,Direct migration background,4th Quintile,At least once per month,0.14802,49,444,0.11495,0.18109
2019,Direct migration background,4th Quintile,Seldom,0.22796,104,444,0.18889,0.26703
2019,Direct migration background,4th Quintile,Never,0.50564,218,444,0.45908,0.55220
2019,Direct migration background,5th Quintile,At least once per week,0.23392,89,453,0.19489,0.27294
2019,Direct migration background,5th Quintile,At least once per month,0.08852,51,453,0.06233,0.11471
2019,Direct migration background,5th Quintile,Seldom,0.25240,119,453,0.21235,0.29244
2019,Direct migration background,5th Quintile,Never,0.42517,194,453,0.37959,0.47074
2019,Indirect migration background,1st Quintile,At least once per week,0.22787,92,415,0.18747,0.26828
2019,Indirect migration background,1st Quintile,At least once per month,0.10932,39,415,0.07926,0.13937
2019,Indirect migration background,1st Quintile,Seldom,0.19972,84,415,0.16121,0.23823
2019,Indirect migration background,1st Quintile,Never,0.46309,200,415,0.41506,0.51112
2019,Indirect migration background,2nd Quintile,At least once per week,0.14308,62,313,0.10423,0.18193
2019,Indirect migration background,2nd Quintile,At least once per month,0.07103,36,313,0.04253,0.09953
2019,Indirect migration background,2nd Quintile,Seldom,0.24633,66,313,0.19852,0.29414
2019,Indirect migration background,2nd Quintile,Never,0.53956,149,313,0.48425,0.59487
2019,Indirect migration background,3rd Quintile,At least once per week,0.20912,58,252,0.15881,0.25943
2019,Indirect migration background,3rd Quintile,Seldom,0.27036,70,252,0.21541,0.32531
2019,Indirect migration background,3rd Quintile,Never,0.40969,124,252,0.34885,0.47053
2019,Indirect migration background,4th Quintile,At least once per week,0.19504,42,172,0.13565,0.25443
2019,Indirect migration background,4th Quintile,Seldom,0.34175,46,172,0.27066,0.41284
2019,Indirect migration background,4th Quintile,Never,0.37455,84,172,0.30200,0.44710
2019,Indirect migration background,5th Quintile,At least once per week,0.22931,49,190,0.16937,0.28924
2019,Indirect migration background,5th Quintile,Seldom,0.23148,48,190,0.17135,0.29162
2019,Indirect migration background,5th Quintile,Never,0.46876,93,190,0.39761,0.53990
2021,No migration background,1st Quintile,At least once per week,0.20246,396,1960,0.18466,0.22025
2021,No migration background,1st Quintile,At least once per month,0.09819,198,1960,0.08501,0.11137
2021,No migration background,1st Quintile,Seldom,0.19677,400,1960,0.17916,0.21437
2021,No migration background,1st Quintile,Never,0.50258,966,1960,0.48044,0.52472
2021,No migration background,2nd Quintile,At least once per week,0.16970,453,2402,0.15469,0.18472
2021,No migration background,2nd Quintile,At least once per month,0.09188,254,2402,0.08032,0.10343
2021,No migration background,2nd Quintile,Seldom,0.23843,547,2402,0.22138,0.25547
2021,No migration background,2nd Quintile,Never,0.49999,1148,2402,0.47999,0.51999
2021,No migration background,3rd Quintile,At least once per week,0.20150,517,2463,0.18565,0.21734
2021,No migration background,3rd Quintile,At least once per month,0.11349,302,2463,0.10096,0.12602
2021,No migration background,3rd Quintile,Seldom,0.21267,528,2463,0.19651,0.22883
2021,No migration background,3rd Quintile,Never,0.47235,1116,2463,0.45262,0.49207
2021,No migration background,4th Quintile,At least once per week,0.18181,543,2649,0.16712,0.19651
2021,No migration background,4th Quintile,At least once per month,0.13242,377,2649,0.11951,0.14533
2021,No migration background,4th Quintile,Seldom,0.28390,712,2649,0.26673,0.30107
2021,No migration background,4th Quintile,Never,0.40187,1017,2649,0.38319,0.42054
2021,No migration background,5th Quintile,At least once per week,0.20971,831,3658,0.19652,0.22291
2021,No migration background,5th Quintile,At least once per month,0.14656,550,3658,0.13509,0.15802
2021,No migration background,5th Quintile,Seldom,0.26645,969,3658,0.25212,0.28078
2021,No migration background,5th Quintile,Never,0.37728,1308,3658,0.36157,0.39299
2021,Direct migration background,1st Quintile,At least once per week,0.13151,206,1038,0.11094,0.15208
2021,Direct migration background,1st Quintile,At least once per month,0.09517,111,1038,0.07731,0.11303
2021,Direct migration background,1st Quintile,Seldom,0.20107,201,1038,0.17667,0.22546
2021,Direct migration background,1st Quintile,Never,0.57225,520,1038,0.54214,0.60236
2021,Direct migration background,2nd Quintile,At least once per week,0.14416,124,732,0.11870,0.16963
2021,Direct migration background,2nd Quintile,At least once per month,0.09218,65,732,0.07121,0.11315
2021,Direct migration background,2nd Quintile,Seldom,0.26909,183,732,0.23694,0.30124
2021,Direct migration background,2nd Quintile,Never,0.49457,360,732,0.45832,0.53081
2021,Direct migration background,3rd Quintile,At least once per week,0.18812,102,482,0.15319,0.22304
2021,Direct migration background,3rd Quintile,At least once per month,0.07367,63,482,0.05032,0.09702
2021,Direct migration background,3rd Quintile,Seldom,0.21672,104,482,0.17990,0.25354
