"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","103.8","103.8","4044","103.8","103.8"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","103.8","103.8","4348","103.8","103.8"
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","103.8","103.8","899","103.8","103.8"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","103.8","103.8","11655","103.8","103.8"
"2019","66 und älter","direkter Migrationshintergrund","103.8","103.8","463","103.8","103.8"
"2019","66 und älter","indirekter Migrationshintergrund","103.8","103.8","50","103.8","103.8"
"2019","66 und älter","kein Migrationshintergrund ","103.8","103.8","4752","103.8","103.8"
"2020","16-34 Jahre alt","direkter Migrationshintergrund","105.3","105.3","3719","105.3","105.3"
"2020","16-34 Jahre alt","indirekter Migrationshintergrund","105.3","105.3","952","105.3","105.3"
"2020","16-34 Jahre alt","kein Migrationshintergrund ","105.3","105.3","3891","105.3","105.3"
"2020","35-65 Jahre alt","direkter Migrationshintergrund","105.3","105.3","5063","105.3","105.3"
"2020","35-65 Jahre alt","indirekter Migrationshintergrund","105.3","105.3","762","105.3","105.3"
"2020","35-65 Jahre alt","kein Migrationshintergrund ","105.3","105.3","10640","105.3","105.3"
"2020","66 und älter","direkter Migrationshintergrund","105.3","105.3","468","105.3","105.3"
"2020","66 und älter","indirekter Migrationshintergrund","105.3","105.3","45","105.3","105.3"
"2020","66 und älter","kein Migrationshintergrund ","105.3","105.3","4473","105.3","105.3"
