,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hlc0083_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
330,330,2007,Single parent,3rd Quintile,No,1.0,116,11163,0.88111,1.12117
331,331,2007,Single parent,4th Quintile,No,1.0,78,11163,0.86687,1.17388
332,332,2007,Single parent,5th Quintile,No,1.0,65,11163,0.8089,1.17158
333,333,2007,Couple with children,1st Quintile,Yes,0.12588,46,11163,0.09855,0.1571
334,334,2007,Couple with children,1st Quintile,No,0.87412,338,11163,0.79611,0.95617
335,335,2007,Couple with children,2nd Quintile,No,1.0,683,11163,0.93679,1.06698
336,336,2007,Couple with children,3rd Quintile,No,1.0,782,11163,0.95487,1.06008
337,337,2007,Couple with children,4th Quintile,No,1.0,837,11163,0.94623,1.07146
338,338,2007,Couple with children,5th Quintile,No,1.0,858,11163,0.9291,1.07899
339,339,2008,Single-person household,1st Quintile,Yes,0.09344,73,10570,0.08086,0.10422
340,340,2008,Single-person household,1st Quintile,No,0.90656,727,10570,0.86928,0.94394
341,341,2008,Single-person household,2nd Quintile,No,1.0,556,10570,0.95812,1.04361
342,342,2008,Single-person household,3rd Quintile,No,1.0,552,10570,0.94889,1.04814
343,343,2008,Single-person household,4th Quintile,No,1.0,529,10570,0.95561,1.05491
344,344,2008,Single-person household,5th Quintile,No,1.0,529,10570,0.94803,1.05267
345,345,2008,Couple without children,1st Quintile,No,1.0,376,10570,0.92996,1.0704
346,346,2008,Couple without children,2nd Quintile,No,1.0,603,10570,0.93943,1.05641
347,347,2008,Couple without children,3rd Quintile,No,1.0,704,10570,0.93529,1.0535
348,348,2008,Couple without children,4th Quintile,No,1.0,727,10570,0.94587,1.06255
349,349,2008,Couple without children,5th Quintile,No,1.0,1289,10570,0.94009,1.05028
350,350,2008,Single parent,1st Quintile,Yes,0.15324,48,10570,0.13377,0.17899
351,351,2008,Single parent,1st Quintile,No,0.84676,226,10570,0.76335,0.92392
352,352,2008,Single parent,2nd Quintile,No,1.0,149,10570,0.88313,1.10926
353,353,2008,Single parent,3rd Quintile,No,1.0,106,10570,0.85454,1.1692
354,354,2008,Single parent,4th Quintile,No,1.0,79,10570,0.84056,1.19618
355,355,2008,Single parent,5th Quintile,No,1.0,57,10570,0.81538,1.20076
356,356,2008,Couple with children,1st Quintile,Yes,0.1064,43,10570,0.08304,0.13412
357,357,2008,Couple with children,1st Quintile,No,0.8936,332,10570,0.80461,0.96254
358,358,2008,Couple with children,2nd Quintile,No,1.0,599,10570,0.93487,1.06417
359,359,2008,Couple with children,3rd Quintile,No,1.0,750,10570,0.93637,1.05581
360,360,2008,Couple with children,4th Quintile,No,1.0,743,10570,0.9405,1.0718
361,361,2008,Couple with children,5th Quintile,No,1.0,773,10570,0.9253,1.07251
362,362,2009,Single-person household,1st Quintile,Yes,0.09154,71,9952,0.07843,0.10341
363,363,2009,Single-person household,1st Quintile,No,0.90846,709,9952,0.86711,0.95214
364,364,2009,Single-person household,2nd Quintile,No,1.0,554,9952,0.95091,1.05703
365,365,2009,Single-person household,3rd Quintile,No,1.0,529,9952,0.93874,1.05725
366,366,2009,Single-person household,4th Quintile,No,1.0,475,9952,0.94921,1.05755
367,367,2009,Single-person household,5th Quintile,No,1.0,488,9952,0.94176,1.06988
368,368,2009,Couple without children,1st Quintile,No,1.0,360,9952,0.92145,1.08188
369,369,2009,Couple without children,2nd Quintile,No,1.0,609,9952,0.94305,1.06771
370,370,2009,Couple without children,3rd Quintile,No,1.0,616,9952,0.93839,1.06973
371,371,2009,Couple without children,4th Quintile,No,1.0,736,9952,0.93609,1.05575
372,372,2009,Couple without children,5th Quintile,No,1.0,1198,9952,0.94399,1.06082
373,373,2009,Single parent,1st Quintile,Yes,0.16765,42,9952,0.13063,0.20534
374,374,2009,Single parent,1st Quintile,No,0.83235,212,9952,0.74188,0.92558
375,375,2009,Single parent,2nd Quintile,No,1.0,135,9952,0.85683,1.1176
376,376,2009,Single parent,3rd Quintile,No,1.0,104,9952,0.84793,1.19421
377,377,2009,Single parent,4th Quintile,No,1.0,75,9952,0.83483,1.19956
378,378,2009,Single parent,5th Quintile,No,1.0,53,9952,0.82688,1.2355
379,379,2009,Couple with children,1st Quintile,Yes,0.11858,47,9952,0.09615,0.15196
380,380,2009,Couple with children,1st Quintile,No,0.88142,298,9952,0.80095,0.96487
381,381,2009,Couple with children,2nd Quintile,No,1.0,541,9952,0.92426,1.07403
382,382,2009,Couple with children,3rd Quintile,No,1.0,674,9952,0.92303,1.06822
383,383,2009,Couple with children,4th Quintile,No,1.0,712,9952,0.93035,1.07148
384,384,2009,Couple with children,5th Quintile,No,1.0,714,9952,0.91134,1.0837
385,385,2010,Single-person household,1st Quintile,Yes,0.10043,64,13164,0.08798,0.11379
386,386,2010,Single-person household,1st Quintile,No,0.89957,633,13164,0.85482,0.93782
387,387,2010,Single-person household,2nd Quintile,No,1.0,535,13164,0.94051,1.05023
388,388,2010,Single-person household,3rd Quintile,No,1.0,490,13164,0.93974,1.05958
389,389,2010,Single-person household,4th Quintile,No,1.0,459,13164,0.94037,1.06562
390,390,2010,Single-person household,5th Quintile,No,1.0,452,13164,0.94428,1.07499
391,391,2010,Couple without children,1st Quintile,No,1.0,308,13164,0.91836,1.09955
392,392,2010,Couple without children,2nd Quintile,No,1.0,551,13164,0.9247,1.06313
393,393,2010,Couple without children,3rd Quintile,No,1.0,602,13164,0.93773,1.0605
394,394,2010,Couple without children,4th Quintile,No,1.0,690,13164,0.92978,1.06428
395,395,2010,Couple without children,5th Quintile,No,1.0,1137,13164,0.94343,1.05115
396,396,2010,Single parent,1st Quintile,Yes,0.18931,195,13164,0.16037,0.2214
397,397,2010,Single parent,1st Quintile,No,0.81069,681,13164,0.74033,0.87578
398,398,2010,Single parent,2nd Quintile,Yes,0.11633,55,13164,0.07997,0.17907
399,399,2010,Single parent,2nd Quintile,No,0.88367,364,13164,0.77562,1.01063
400,400,2010,Single parent,3rd Quintile,No,1.0,247,13164,0.86444,1.17113
401,401,2010,Single parent,4th Quintile,No,1.0,153,13164,0.80109,1.24203
402,402,2010,Single parent,5th Quintile,No,1.0,96,13164,0.78651,1.2567
403,403,2010,Couple with children,1st Quintile,Yes,0.11976,150,13164,0.10297,0.13959
404,404,2010,Couple with children,1st Quintile,No,0.88024,984,13164,0.81401,0.9406
405,405,2010,Couple with children,2nd Quintile,Yes,0.03279,77,13164,0.02647,0.04043
406,406,2010,Couple with children,2nd Quintile,No,0.96721,1193,13164,0.87132,1.05955
407,407,2010,Couple with children,3rd Quintile,No,1.0,1097,13164,0.90935,1.0777
408,408,2010,Couple with children,4th Quintile,No,1.0,1014,13164,0.92536,1.09097
409,409,2010,Couple with children,5th Quintile,No,1.0,937,13164,0.90977,1.09167
410,410,2011,Single-person household,1st Quintile,Yes,0.08595,77,15948,0.07364,0.09765
411,411,2011,Single-person household,1st Quintile,No,0.91405,923,15948,0.87487,0.94942
412,412,2011,Single-person household,2nd Quintile,No,1.0,713,15948,0.96036,1.04389
413,413,2011,Single-person household,3rd Quintile,No,1.0,647,15948,0.95457,1.04115
414,414,2011,Single-person household,4th Quintile,No,1.0,541,15948,0.94135,1.05286
415,415,2011,Single-person household,5th Quintile,No,1.0,564,15948,0.94093,1.04843
416,416,2011,Couple without children,1st Quintile,No,1.0,433,15948,0.92057,1.10414
417,417,2011,Couple without children,2nd Quintile,No,1.0,740,15948,0.94083,1.06272
418,418,2011,Couple without children,3rd Quintile,No,1.0,782,15948,0.94402,1.06389
419,419,2011,Couple without children,4th Quintile,No,1.0,956,15948,0.94396,1.056
420,420,2011,Couple without children,5th Quintile,No,1.0,1384,15948,0.95541,1.05861
421,421,2011,Single parent,1st Quintile,Yes,0.21828,261,15948,0.19195,0.24706
422,422,2011,Single parent,1st Quintile,No,0.78172,766,15948,0.73284,0.83115
423,423,2011,Single parent,2nd Quintile,Yes,0.11918,81,15948,0.09891,0.15106
424,424,2011,Single parent,2nd Quintile,No,0.88082,463,15948,0.80829,0.95236
425,425,2011,Single parent,3rd Quintile,No,1.0,365,15948,0.89239,1.13039
426,426,2011,Single parent,4th Quintile,No,1.0,204,15948,0.84346,1.19246
427,427,2011,Single parent,5th Quintile,No,1.0,123,15948,0.85233,1.15062
428,428,2011,Couple with children,1st Quintile,Yes,0.13475,159,15948,0.11459,0.16329
429,429,2011,Couple with children,1st Quintile,No,0.86525,912,15948,0.80407,0.92065
430,430,2011,Couple with children,2nd Quintile,Yes,0.03862,77,15948,0.02829,0.05269
431,431,2011,Couple with children,2nd Quintile,No,0.96138,1275,15948,0.89511,1.03552
432,432,2011,Couple with children,3rd Quintile,No,1.0,1286,15948,0.93402,1.07365
433,433,2011,Couple with children,4th Quintile,No,1.0,1193,15948,0.93579,1.06787
434,434,2011,Couple with children,5th Quintile,No,1.0,1023,15948,0.93519,1.08509
435,435,2012,Single-person household,1st Quintile,Yes,0.07306,69,15666,0.06233,0.08471
436,436,2012,Single-person household,1st Quintile,No,0.92694,1000,15666,0.89093,0.96662
437,437,2012,Single-person household,2nd Quintile,No,1.0,720,15666,0.95536,1.05316
438,438,2012,Single-person household,3rd Quintile,No,1.0,653,15666,0.94604,1.04647
439,439,2012,Single-person household,4th Quintile,No,1.0,607,15666,0.94808,1.04347
440,440,2012,Single-person household,5th Quintile,No,1.0,562,15666,0.94228,1.05683
441,441,2012,Couple without children,1st Quintile,No,1.0,454,15666,0.92257,1.0807
442,442,2012,Couple without children,2nd Quintile,No,1.0,698,15666,0.94915,1.06117
443,443,2012,Couple without children,3rd Quintile,No,1.0,852,15666,0.94456,1.05166
444,444,2012,Couple without children,4th Quintile,No,1.0,956,15666,0.94917,1.05987
445,445,2012,Couple without children,5th Quintile,No,1.0,1419,15666,0.94675,1.05398
446,446,2012,Single parent,1st Quintile,Yes,0.17664,201,15666,0.15773,0.19692
447,447,2012,Single parent,1st Quintile,No,0.82336,767,15666,0.76431,0.89395
448,448,2012,Single parent,2nd Quintile,Yes,0.05239,44,15666,0.04521,0.05965
449,449,2012,Single parent,2nd Quintile,No,0.94761,478,15666,0.86399,1.03318
450,450,2012,Single parent,3rd Quintile,No,1.0,330,15666,0.87774,1.13526
451,451,2012,Single parent,4th Quintile,No,1.0,191,15666,0.87267,1.13271
452,452,2012,Single parent,5th Quintile,No,1.0,111,15666,0.82476,1.19045
453,453,2012,Couple with children,1st Quintile,Yes,0.12753,148,15666,0.10191,0.15105
454,454,2012,Couple with children,1st Quintile,No,0.87247,851,15666,0.80838,0.93095
455,455,2012,Couple with children,2nd Quintile,Yes,0.02138,47,15666,0.01613,0.02657
456,456,2012,Couple with children,2nd Quintile,No,0.97862,1131,15666,0.921,1.03903
457,457,2012,Couple with children,3rd Quintile,No,1.0,1253,15666,0.92775,1.06061
458,458,2012,Couple with children,4th Quintile,No,1.0,1144,15666,0.93256,1.06342
459,459,2012,Couple with children,5th Quintile,No,1.0,980,15666,0.93124,1.07571
460,460,2013,Single-person household,1st Quintile,Yes,0.07656,68,17314,0.06359,0.0886
461,461,2013,Single-person household,1st Quintile,No,0.92344,1024,17314,0.88474,0.96717
462,462,2013,Single-person household,2nd Quintile,No,1.0,804,17314,0.95371,1.05066
463,463,2013,Single-person household,3rd Quintile,No,1.0,676,17314,0.95035,1.05124
464,464,2013,Single-person household,4th Quintile,No,1.0,603,17314,0.94587,1.05674
465,465,2013,Single-person household,5th Quintile,No,1.0,590,17314,0.94341,1.05808
466,466,2013,Couple without children,1st Quintile,No,1.0,519,17314,0.92722,1.07264
467,467,2013,Couple without children,2nd Quintile,No,1.0,781,17314,0.9472,1.05549
468,468,2013,Couple without children,3rd Quintile,No,1.0,853,17314,0.95071,1.06365
469,469,2013,Couple without children,4th Quintile,No,1.0,983,17314,0.9433,1.04994
470,470,2013,Couple without children,5th Quintile,No,1.0,1416,17314,0.94865,1.05402
471,471,2013,Single parent,1st Quintile,Yes,0.14352,162,17314,0.1234,0.16568
472,472,2013,Single parent,1st Quintile,No,0.85648,841,17314,0.79923,0.91369
473,473,2013,Single parent,2nd Quintile,Yes,0.06771,42,17314,0.05439,0.08514
474,474,2013,Single parent,2nd Quintile,No,0.93229,537,17314,0.84445,1.02098
475,475,2013,Single parent,3rd Quintile,No,1.0,329,17314,0.87111,1.15131
476,476,2013,Single parent,4th Quintile,No,1.0,174,17314,0.87054,1.14472
477,477,2013,Single parent,5th Quintile,No,1.0,114,17314,0.8322,1.16461
478,478,2013,Couple with children,1st Quintile,Yes,0.10577,176,17314,0.08317,0.13056
479,479,2013,Couple with children,1st Quintile,No,0.89423,1150,17314,0.82381,0.9673
480,480,2013,Couple with children,2nd Quintile,Yes,0.02021,56,17314,0.01405,0.02695
481,481,2013,Couple with children,2nd Quintile,No,0.97979,1442,17314,0.90655,1.048
482,482,2013,Couple with children,3rd Quintile,No,1.0,1365,17314,0.92563,1.07712
483,483,2013,Couple with children,4th Quintile,No,1.0,1222,17314,0.93505,1.0542
484,484,2013,Couple with children,5th Quintile,No,1.0,1008,17314,0.93686,1.08215
485,485,2013,Multi-generational household,1st Quintile,No,1.0,41,17314,0.70141,1.343
486,486,2013,Multi-generational household,2nd Quintile,No,1.0,31,17314,0.5655,1.51861
487,487,2013,Other Combinations,1st Quintile,No,1.0,118,17314,0.80675,1.22081
488,488,2013,Other Combinations,2nd Quintile,No,1.0,78,17314,0.81943,1.17117
489,489,2013,Other Combinations,3rd Quintile,No,1.0,56,17314,0.6925,1.42329
490,490,2013,Other Combinations,4th Quintile,No,1.0,55,17314,0.78301,1.32025
491,491,2014,Single-person household,1st Quintile,Yes,0.06725,56,15432,0.05376,0.08234
492,492,2014,Single-person household,1st Quintile,No,0.93275,963,15432,0.88806,0.9765
493,493,2014,Single-person household,2nd Quintile,No,1.0,697,15432,0.95249,1.05176
494,494,2014,Single-person household,3rd Quintile,No,1.0,637,15432,0.94643,1.04295
495,495,2014,Single-person household,4th Quintile,No,1.0,584,15432,0.93944,1.06942
496,496,2014,Single-person household,5th Quintile,No,1.0,550,15432,0.94369,1.06367
497,497,2014,Couple without children,1st Quintile,No,1.0,470,15432,0.91749,1.08599
498,498,2014,Couple without children,2nd Quintile,No,1.0,736,15432,0.94741,1.06878
499,499,2014,Couple without children,3rd Quintile,No,1.0,795,15432,0.94366,1.06115
500,500,2014,Couple without children,4th Quintile,No,1.0,936,15432,0.94547,1.07644
501,501,2014,Couple without children,5th Quintile,No,1.0,1324,15432,0.94613,1.06425
502,502,2014,Single parent,1st Quintile,Yes,0.10916,103,15432,0.08841,0.13211
503,503,2014,Single parent,1st Quintile,No,0.89084,707,15432,0.79783,0.96451
504,504,2014,Single parent,2nd Quintile,Yes,0.06407,36,15432,0.04132,0.08838
505,505,2014,Single parent,2nd Quintile,No,0.93593,405,15432,0.81797,1.07287
506,506,2014,Single parent,3rd Quintile,No,1.0,293,15432,0.88438,1.15917
507,507,2014,Single parent,4th Quintile,No,1.0,162,15432,0.8843,1.19487
508,508,2014,Single parent,5th Quintile,No,1.0,89,15432,0.78558,1.19468
509,509,2014,Couple with children,1st Quintile,Yes,0.07946,97,15432,0.05666,0.10557
510,510,2014,Couple with children,1st Quintile,No,0.92054,890,15432,0.84353,0.98975
511,511,2014,Couple with children,2nd Quintile,Yes,0.02686,58,15432,0.01785,0.03547
512,512,2014,Couple with children,2nd Quintile,No,0.97314,1231,15432,0.89714,1.04738
513,513,2014,Couple with children,3rd Quintile,No,1.0,1231,15432,0.9271,1.07956
514,514,2014,Couple with children,4th Quintile,No,1.0,1168,15432,0.93775,1.08084
515,515,2014,Couple with children,5th Quintile,No,1.0,952,15432,0.92826,1.06397
516,516,2014,Multi-generational household,2nd Quintile,No,1.0,32,15432,0.70767,1.37768
517,517,2014,Other Combinations,1st Quintile,No,1.0,73,15432,0.78981,1.19695
518,518,2014,Other Combinations,2nd Quintile,No,1.0,66,15432,0.83392,1.17549
519,519,2014,Other Combinations,3rd Quintile,No,1.0,52,15432,0.75371,1.34802
520,520,2014,Other Combinations,4th Quintile,No,1.0,39,15432,0.67972,1.47988
521,521,2015,Single-person household,1st Quintile,Yes,0.06176,48,13910,0.04808,0.07537
522,522,2015,Single-person household,1st Quintile,No,0.93824,907,13910,0.88449,0.99082
523,523,2015,Single-person household,2nd Quintile,No,1.0,707,13910,0.95521,1.06074
524,524,2015,Single-person household,3rd Quintile,No,1.0,569,13910,0.91916,1.04604
525,525,2015,Single-person household,4th Quintile,No,1.0,492,13910,0.95168,1.05628
526,526,2015,Single-person household,5th Quintile,No,1.0,446,13910,0.93251,1.06679
527,527,2015,Couple without children,1st Quintile,No,1.0,437,13910,0.91067,1.08888
528,528,2015,Couple without children,2nd Quintile,No,1.0,718,13910,0.94123,1.0719
529,529,2015,Couple without children,3rd Quintile,No,1.0,710,13910,0.93015,1.08166
530,530,2015,Couple without children,4th Quintile,No,1.0,792,13910,0.94206,1.0644
531,531,2015,Couple without children,5th Quintile,No,1.0,1088,13910,0.94543,1.05674
532,532,2015,Single parent,1st Quintile,Yes,0.09956,81,13910,0.08058,0.1234
533,533,2015,Single parent,1st Quintile,No,0.90044,618,13910,0.81059,0.9864
534,534,2015,Single parent,2nd Quintile,No,1.0,395,13910,0.89485,1.11401
535,535,2015,Single parent,3rd Quintile,No,1.0,240,13910,0.89757,1.11031
536,536,2015,Single parent,4th Quintile,No,1.0,159,13910,0.81425,1.22472
537,537,2015,Single parent,5th Quintile,No,1.0,83,13910,0.7871,1.27706
538,538,2015,Couple with children,1st Quintile,Yes,0.08235,100,13910,0.06342,0.10417
539,539,2015,Couple with children,1st Quintile,No,0.91765,987,13910,0.84713,0.98536
540,540,2015,Couple with children,2nd Quintile,Yes,0.01678,40,13910,0.01223,0.0216
541,541,2015,Couple with children,2nd Quintile,No,0.98322,1132,13910,0.90129,1.07173
542,542,2015,Couple with children,3rd Quintile,No,1.0,1095,13910,0.90854,1.07776
543,543,2015,Couple with children,4th Quintile,No,1.0,933,13910,0.93165,1.07609
544,544,2015,Couple with children,5th Quintile,No,1.0,853,13910,0.92908,1.07514
545,545,2015,Multi-generational household,1st Quintile,No,1.0,40,13910,0.64134,1.54678
546,546,2015,Multi-generational household,2nd Quintile,No,1.0,34,13910,0.63326,1.4746
547,547,2015,Other Combinations,1st Quintile,No,1.0,71,13910,0.78484,1.20347
548,548,2015,Other Combinations,2nd Quintile,No,1.0,58,13910,0.73912,1.26992
549,549,2015,Other Combinations,3rd Quintile,No,1.0,43,13910,0.74696,1.27484
550,550,2015,Other Combinations,4th Quintile,No,1.0,34,13910,0.73214,1.41809
551,551,2016,Single-person household,1st Quintile,Yes,0.04858,79,15906,0.03609,0.06116
552,552,2016,Single-person household,1st Quintile,No,0.95142,1299,15906,0.89365,1.01412
553,553,2016,Single-person household,2nd Quintile,No,1.0,709,15906,0.94387,1.05536
554,554,2016,Single-person household,3rd Quintile,No,1.0,619,15906,0.94159,1.0576
555,555,2016,Single-person household,4th Quintile,No,1.0,534,15906,0.94258,1.06059
556,556,2016,Single-person household,5th Quintile,No,1.0,487,15906,0.94079,1.06491
557,557,2016,Couple without children,1st Quintile,No,1.0,467,15906,0.91557,1.08445
558,558,2016,Couple without children,2nd Quintile,No,1.0,717,15906,0.93401,1.07413
559,559,2016,Couple without children,3rd Quintile,No,1.0,764,15906,0.94243,1.06815
560,560,2016,Couple without children,4th Quintile,No,1.0,911,15906,0.94803,1.06027
561,561,2016,Couple without children,5th Quintile,No,1.0,1236,15906,0.94009,1.04551
562,562,2016,Single parent,1st Quintile,Yes,0.08981,87,15906,0.06865,0.11006
563,563,2016,Single parent,1st Quintile,No,0.91019,742,15906,0.8088,1.00227
564,564,2016,Single parent,2nd Quintile,Yes,0.05733,33,15906,0.04466,0.07102
565,565,2016,Single parent,2nd Quintile,No,0.94267,362,15906,0.83657,1.06731
566,566,2016,Single parent,3rd Quintile,No,1.0,231,15906,0.86607,1.15123
567,567,2016,Single parent,4th Quintile,No,1.0,150,15906,0.81999,1.20625
568,568,2016,Single parent,5th Quintile,No,1.0,75,15906,0.77429,1.21189
569,569,2016,Couple with children,1st Quintile,Yes,0.08488,196,15906,0.06301,0.11122
570,570,2016,Couple with children,1st Quintile,No,0.91512,1863,15906,0.83263,1.0052
571,571,2016,Couple with children,2nd Quintile,No,1.0,1122,15906,0.91697,1.08884
572,572,2016,Couple with children,3rd Quintile,No,1.0,1021,15906,0.92644,1.09689
573,573,2016,Couple with children,4th Quintile,No,1.0,976,15906,0.93148,1.06507
574,574,2016,Couple with children,5th Quintile,No,1.0,852,15906,0.92757,1.09169
575,575,2016,Multi-generational household,1st Quintile,No,1.0,67,15906,0.55792,1.55137
576,576,2016,Other Combinations,1st Quintile,No,1.0,221,15906,0.7328,1.26365
577,577,2016,Other Combinations,2nd Quintile,No,1.0,51,15906,0.73753,1.22974
578,578,2016,Other Combinations,3rd Quintile,No,1.0,35,15906,0.72963,1.31161
579,579,2017,Single-person household,1st Quintile,Yes,0.04369,86,17805,0.0334,0.0552
580,580,2017,Single-person household,1st Quintile,No,0.95631,1453,17805,0.89862,1.01166
581,581,2017,Single-person household,2nd Quintile,No,1.0,802,17805,0.9469,1.05184
582,582,2017,Single-person household,3rd Quintile,No,1.0,701,17805,0.95388,1.0619
583,583,2017,Single-person household,4th Quintile,No,1.0,604,17805,0.94391,1.05954
584,584,2017,Single-person household,5th Quintile,No,1.0,546,17805,0.93845,1.06169
585,585,2017,Couple without children,1st Quintile,No,1.0,511,17805,0.91314,1.10287
586,586,2017,Couple without children,2nd Quintile,No,1.0,770,17805,0.93922,1.06783
587,587,2017,Couple without children,3rd Quintile,No,1.0,879,17805,0.93957,1.0606
588,588,2017,Couple without children,4th Quintile,No,1.0,1052,17805,0.94488,1.04805
589,589,2017,Couple without children,5th Quintile,No,1.0,1410,17805,0.94242,1.0462
590,590,2017,Single parent,1st Quintile,Yes,0.09946,89,17805,0.07876,0.12757
591,591,2017,Single parent,1st Quintile,No,0.90054,751,17805,0.81102,0.98033
592,592,2017,Single parent,2nd Quintile,No,1.0,369,17805,0.86659,1.13145
593,593,2017,Single parent,3rd Quintile,No,1.0,222,17805,0.88344,1.13049
594,594,2017,Single parent,4th Quintile,No,1.0,172,17805,0.8624,1.18617
595,595,2017,Single parent,5th Quintile,No,1.0,103,17805,0.81945,1.23225
596,596,2017,Couple with children,1st Quintile,Yes,0.08478,229,17805,0.06503,0.10549
597,597,2017,Couple with children,1st Quintile,No,0.91522,2042,17805,0.82552,1.01351
598,598,2017,Couple with children,2nd Quintile,Yes,0.01666,43,17805,0.00883,0.02451
599,599,2017,Couple with children,2nd Quintile,No,0.98334,1189,17805,0.9099,1.05829
600,600,2017,Couple with children,3rd Quintile,No,1.0,1163,17805,0.92923,1.06772
601,601,2017,Couple with children,4th Quintile,No,1.0,1096,17805,0.91341,1.06912
602,602,2017,Couple with children,5th Quintile,No,1.0,967,17805,0.93284,1.06729
603,603,2017,Multi-generational household,1st Quintile,No,1.0,75,17805,0.60462,1.49198
604,604,2017,Other Combinations,1st Quintile,No,1.0,299,17805,0.76321,1.25084
605,605,2017,Other Combinations,2nd Quintile,No,1.0,45,17805,0.77373,1.31193
606,606,2017,Other Combinations,3rd Quintile,No,1.0,45,17805,0.76206,1.29737
607,607,2017,Other Combinations,4th Quintile,No,1.0,53,17805,0.76687,1.32253
608,608,2017,Other Combinations,5th Quintile,No,1.0,39,17805,0.8183,1.23041
609,609,2018,Single-person household,1st Quintile,Yes,0.06726,113,17315,0.0525,0.08263
610,610,2018,Single-person household,1st Quintile,No,0.93274,1451,17315,0.87782,0.98437
611,611,2018,Single-person household,2nd Quintile,No,1.0,895,17315,0.93974,1.06043
612,612,2018,Single-person household,3rd Quintile,No,1.0,713,17315,0.94853,1.05432
613,613,2018,Single-person household,4th Quintile,No,1.0,619,17315,0.94198,1.06814
614,614,2018,Single-person household,5th Quintile,No,1.0,559,17315,0.91715,1.06186
615,615,2018,Couple without children,1st Quintile,No,1.0,555,17315,0.91345,1.10911
616,616,2018,Couple without children,2nd Quintile,No,1.0,810,17315,0.94687,1.06158
617,617,2018,Couple without children,3rd Quintile,No,1.0,829,17315,0.92362,1.06482
618,618,2018,Couple without children,4th Quintile,No,1.0,963,17315,0.93855,1.06101
619,619,2018,Couple without children,5th Quintile,No,1.0,1389,17315,0.95148,1.05446
620,620,2018,Single parent,1st Quintile,Yes,0.09012,82,17315,0.06692,0.12163
621,621,2018,Single parent,1st Quintile,No,0.90988,724,17315,0.8174,1.00071
622,622,2018,Single parent,2nd Quintile,No,1.0,392,17315,0.88612,1.15016
623,623,2018,Single parent,3rd Quintile,No,1.0,230,17315,0.85196,1.18838
624,624,2018,Single parent,4th Quintile,No,1.0,166,17315,0.83939,1.16933
625,625,2018,Single parent,5th Quintile,No,1.0,86,17315,0.80666,1.23206
626,626,2018,Couple with children,1st Quintile,Yes,0.09597,278,17315,0.0765,0.11603
627,627,2018,Couple with children,1st Quintile,No,0.90403,1729,17315,0.80999,1.00968
628,628,2018,Couple with children,2nd Quintile,Yes,0.01844,86,17315,0.01136,0.02809
629,629,2018,Couple with children,2nd Quintile,No,0.98156,1178,17315,0.91185,1.0515
630,630,2018,Couple with children,3rd Quintile,No,1.0,1094,17315,0.93253,1.06588
631,631,2018,Couple with children,4th Quintile,No,1.0,1037,17315,0.92015,1.08138
632,632,2018,Couple with children,5th Quintile,No,1.0,898,17315,0.91974,1.09074
633,633,2018,Multi-generational household,1st Quintile,No,1.0,73,17315,0.66602,1.30939
634,634,2018,Other Combinations,1st Quintile,No,1.0,201,17315,0.76666,1.29195
635,635,2018,Other Combinations,2nd Quintile,No,1.0,52,17315,0.71464,1.29636
636,636,2018,Other Combinations,3rd Quintile,No,1.0,37,17315,0.74244,1.33074
637,637,2018,Other Combinations,4th Quintile,No,1.0,38,17315,0.75589,1.33287
638,638,2018,Other Combinations,5th Quintile,No,1.0,38,17315,0.74038,1.21896
639,639,2019,Single-person household,1st Quintile,Yes,0.07031,96,18059,0.05453,0.08554
640,640,2019,Single-person household,1st Quintile,No,0.92969,1469,18059,0.87923,0.98458
641,641,2019,Single-person household,2nd Quintile,No,1.0,848,18059,0.93891,1.05868
642,642,2019,Single-person household,3rd Quintile,No,1.0,707,18059,0.94206,1.0588
643,643,2019,Single-person household,4th Quintile,No,1.0,641,18059,0.92363,1.07245
644,644,2019,Single-person household,5th Quintile,No,1.0,750,18059,0.92995,1.07425
645,645,2019,Couple without children,1st Quintile,No,1.0,525,18059,0.89741,1.10737
646,646,2019,Couple without children,2nd Quintile,No,1.0,757,18059,0.93774,1.06725
647,647,2019,Couple without children,3rd Quintile,No,1.0,848,18059,0.93647,1.07292
648,648,2019,Couple without children,4th Quintile,No,1.0,1005,18059,0.93063,1.07033
649,649,2019,Couple without children,5th Quintile,No,1.0,1975,18059,0.94627,1.06143
650,650,2019,Single parent,1st Quintile,Yes,0.07271,51,18059,0.0483,0.10386
651,651,2019,Single parent,1st Quintile,No,0.92729,650,18059,0.83051,1.01846
652,652,2019,Single parent,2nd Quintile,No,1.0,363,18059,0.87251,1.13775
653,653,2019,Single parent,3rd Quintile,No,1.0,219,18059,0.8248,1.1882
654,654,2019,Single parent,4th Quintile,No,1.0,172,18059,0.84673,1.16658
655,655,2019,Single parent,5th Quintile,No,1.0,128,18059,0.78613,1.30185
656,656,2019,Couple with children,1st Quintile,Yes,0.11224,186,18059,0.07961,0.1551
657,657,2019,Couple with children,1st Quintile,No,0.88776,1764,18059,0.7925,0.96839
658,658,2019,Couple with children,2nd Quintile,No,1.0,987,18059,0.9351,1.08106
659,659,2019,Couple with children,3rd Quintile,No,1.0,1053,18059,0.92007,1.07831
660,660,2019,Couple with children,4th Quintile,No,1.0,1057,18059,0.9325,1.0824
