"hlc0083_h","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"Ja","2013","2","Westdeutschland","818","0.0582377519892624","0.0529248082686574","0.0635506957098674"
"Ja","2013","2","Ostdeutschland","203","0.0537785942367295","0.0439095405409831","0.0636476479324759"
"Ja","2013","3","Westdeutschland","124","0.00864028521288122","0.0065335911424142","0.0107469792833482"
"Ja","2013","3","Ostdeutschland","31","0.00568980444627036","0.00214853945408553","0.00923106943845519"
"Ja","2013","4","Westdeutschland","","","",""
"Ja","2013","4","Ostdeutschland","","","",""
"Ja","2013","5","Westdeutschland","","","",""
"Ja","2013","5","Ostdeutschland","","","",""
"Nein","2013","1","Westdeutschland","6041","0.931155376497451","0.925071886686936","0.937238866307966"
"Nein","2013","1","Ostdeutschland","1693","0.880284839671481","0.865938797668693","0.894630881674269"
"Nein","2013","2","Westdeutschland","6646","0.941762248010738","0.936449304290133","0.947075191731343"
"Nein","2013","2","Ostdeutschland","1804","0.94622140576327","0.936352352067524","0.956090459459017"
"Nein","2013","3","Westdeutschland","7290","0.991359714787119","0.989253020716652","0.993466408857586"
"Nein","2013","3","Ostdeutschland","1702","0.99431019555373","0.990768930561545","0.997851460545914"
"Nein","2013","4","Westdeutschland","8500","0.999523399956945","0.999059624382553","0.999987175531336"
"Nein","2013","4","Ostdeutschland","1787","1","1","1"
"Nein","2013","5","Westdeutschland","8026","1","1","1"
"Nein","2013","5","Ostdeutschland","1070","1","1","1"
"Ja","2014","1","Westdeutschland","425","0.0653502285336966","0.0584868519675967","0.0722136050997964"
"Ja","2014","1","Ostdeutschland","144","0.110561896720182","0.0946605686514614","0.126463224788903"
"Ja","2014","2","Westdeutschland","505","0.0469289682672551","0.0415606872372867","0.0522972492972234"
"Ja","2014","2","Ostdeutschland","182","0.0484044743615199","0.038489746726456","0.0583192019965839"
"Ja","2014","3","Westdeutschland","108","0.00844570713238195","0.00620929761663759","0.0106821166481263"
"Ja","2014","3","Ostdeutschland","33","0.00633259631403643","0.00259462070608047","0.0100705719219924"
"Ja","2014","4","Westdeutschland","","","",""
"Ja","2014","4","Ostdeutschland","","","",""
"Ja","2014","5","Westdeutschland","","","",""
"Ja","2014","5","Ostdeutschland","","","",""
"Nein","2014","1","Westdeutschland","4556","0.934649771466303","0.927786394900204","0.941513148032403"
"Nein","2014","1","Ostdeutschland","1350","0.889438103279818","0.873536775211097","0.905339431348539"
"Nein","2014","2","Westdeutschland","5457","0.953071031732745","0.947702750702777","0.958439312762713"
"Nein","2014","2","Ostdeutschland","1618","0.95159552563848","0.941680798003416","0.961510253273544"
"Nein","2014","3","Westdeutschland","6324","0.991554292867618","0.989317883351874","0.993790702383362"
"Nein","2014","3","Ostdeutschland","1697","0.993667403685964","0.989929428078008","0.997405379293919"
"Nein","2014","4","Westdeutschland","7672","0.99975905189773","0.99941186626229","1.00010623753317"
"Nein","2014","4","Ostdeutschland","1815","0.999703479755167","0.998912264743679","1.00049469476666"
"Nein","2014","5","Westdeutschland","8045","1","1","1"
"Nein","2014","5","Ostdeutschland","1053","1","1","1"
"Ja","2015","1","Westdeutschland","376","0.0644552957364972","0.0576131106090854","0.0712974808639089"
"Ja","2015","1","Ostdeutschland","119","0.0891034641661079","0.0735084455296247","0.104698482802591"
"Ja","2015","2","Westdeutschland","455","0.0554649702699955","0.0493345989571379","0.0615953415828531"
"Ja","2015","2","Ostdeutschland","123","0.0307077680991188","0.0217407141004054","0.0396748220978323"
"Ja","2015","3","Westdeutschland","110","0.0072494373667146","0.00505345250424779","0.0094454222291814"
"Ja","2015","3","Ostdeutschland","","","",""
"Ja","2015","4","Westdeutschland","","","",""
"Ja","2015","4","Ostdeutschland","","","",""
"Ja","2015","5","Westdeutschland","","","",""
"Ja","2015","5","Ostdeutschland","","","",""
"Nein","2015","1","Westdeutschland","4572","0.935544704263503","0.928702519136091","0.942386889390915"
"Nein","2015","1","Ostdeutschland","1163","0.910896535833892","0.895301517197409","0.926491554470375"
"Nein","2015","2","Westdeutschland","4900","0.944535029730004","0.938404658417147","0.950665401042862"
"Nein","2015","2","Ostdeutschland","1299","0.969292231900881","0.960325177902168","0.978259285899595"
"Nein","2015","3","Westdeutschland","5623","0.992750562633285","0.990554577770819","0.994946547495752"
"Nein","2015","3","Ostdeutschland","1532","0.990142037048399","0.98523784607305","0.995046228023748"
"Nein","2015","4","Westdeutschland","6976","0.999541767541961","0.999039734074898","1.00004380100902"
"Nein","2015","4","Ostdeutschland","1519","1","1","1"
"Nein","2015","5","Westdeutschland","7385","1","1","1"
"Nein","2015","5","Ostdeutschland","978","1","1","1"
"Ja","2016","1","Westdeutschland","817","0.0642158225578677","0.0594006204451027","0.0690310246706326"
"Ja","2016","1","Ostdeutschland","186","0.0678281995670243","0.0581349154516634","0.0775214836823852"
"Ja","2016","2","Westdeutschland","460","0.0558574177284648","0.0495192631483579","0.0621955723085718"
"Ja","2016","2","Ostdeutschland","122","0.0465943659002601","0.0353512479530427","0.0578374838474776"
"Ja","2016","3","Westdeutschland","98","0.00950737655826865","0.00688390486155278","0.0121308482549845"
"Ja","2016","3","Ostdeutschland","53","0.00682854765957358","0.00273274852907566","0.0109243467900715"
"Ja","2016","4","Westdeutschland","","","",""
"Ja","2016","4","Ostdeutschland","","","",""
"Ja","2016","5","Westdeutschland","","","",""
"Ja","2016","5","Ostdeutschland","","","",""
"Nein","2016","1","Westdeutschland","9139","0.935784177442132","0.930968975329367","0.940599379554897"
"Nein","2016","1","Ostdeutschland","2399","0.932171800432976","0.922478516317615","0.941865084548337"
"Nein","2016","2","Westdeutschland","4583","0.944142582271535","0.937804427691428","0.950480736851642"
"Nein","2016","2","Ostdeutschland","1228","0.95340563409974","0.942162516152522","0.964648752046957"
"Nein","2016","3","Westdeutschland","5158","0.990492623441731","0.987869151745015","0.993116095138447"
"Nein","2016","3","Ostdeutschland","1500","0.993171452340426","0.989075653209929","0.997267251470924"
"Nein","2016","4","Westdeutschland","7300","0.998485161174581","0.997593493868639","0.999376828480523"
"Nein","2016","4","Ostdeutschland","1798","0.997951129563151","0.995863359899563","1.00003889922674"
"Nein","2016","5","Westdeutschland","8174","0.999958863768394","0.999819834086272","1.00009789345052"
"Nein","2016","5","Ostdeutschland","1201","1","1","1"
"Ja","2017","1","Westdeutschland","1066","0.0433822289602075","0.0396694386175999","0.047095019302815"
"Ja","2017","1","Ostdeutschland","165","0.099888075744125","0.088259066237706","0.111517085250544"
"Ja","2017","2","Westdeutschland","515","0.0593522205462895","0.0528642629900569","0.0658401781025222"
"Ja","2017","2","Ostdeutschland","109","0.0539209734280579","0.0421024879788128","0.0657394588773031"
"Ja","2017","3","Westdeutschland","184","0.0158649584421171","0.012616284833971","0.0191136320502631"
"Ja","2017","3","Ostdeutschland","54","0.0192598160196915","0.0125318408192297","0.0259877912201534"
"Ja","2017","4","Westdeutschland","","","",""
"Ja","2017","4","Ostdeutschland","","","",""
"Ja","2017","5","Westdeutschland","","","",""
"Ja","2017","5","Ostdeutschland","","","",""
"Nein","2017","1","Westdeutschland","10499","0.956617771039793","0.952904980697185","0.9603305613824"
"Nein","2017","1","Ostdeutschland","2389","0.900111924255875","0.888482914749456","0.911740933762294"
"Nein","2017","2","Westdeutschland","4580","0.94064777945371","0.934159821897478","0.947135737009943"
"Nein","2017","2","Ostdeutschland","1294","0.946079026571942","0.934260541122697","0.957897512021187"
"Nein","2017","3","Westdeutschland","5499","0.984135041557883","0.980886367949737","0.987383715166029"
"Nein","2017","3","Ostdeutschland","1549","0.980740183980308","0.974012208779847","0.98746815918077"
"Nein","2017","4","Westdeutschland","7909","0.995879591396227","0.994470146230493","0.99728903656196"
"Nein","2017","4","Ostdeutschland","2063","0.996047000963746","0.993345832253574","0.998748169673918"
"Nein","2017","5","Westdeutschland","10092","1","1","1"
"Nein","2017","5","Ostdeutschland","1604","1","1","1"
"Ja","2018","1","Westdeutschland","1292","0.0753713241660277","0.0701452268361682","0.0805974214958871"
"Ja","2018","1","Ostdeutschland","299","0.0857714177284703","0.0743570235041137","0.0971858119528269"
"Ja","2018","2","Westdeutschland","685","0.0566427846669553","0.0502187838678853","0.0630667854660252"
"Ja","2018","2","Ostdeutschland","92","0.0430254737948156","0.0319738466042408","0.0540771009853904"
"Ja","2018","3","Westdeutschland","278","0.027804281441434","0.023437295045579","0.0321712678372889"
"Ja","2018","3","Ostdeutschland","57","0.0116705959436053","0.00636489091279178","0.0169763009744187"
"Ja","2018","4","Westdeutschland","","","",""
"Ja","2018","4","Ostdeutschland","","","",""
"Ja","2018","5","Westdeutschland","","","",""
"Ja","2018","5","Ostdeutschland","","","",""
"Nein","2018","1","Westdeutschland","8510","0.924628675833972","0.919402578504113","0.929854773163832"
"Nein","2018","1","Ostdeutschland","2013","0.91422858227153","0.902814188047173","0.925642976495886"
"Nein","2018","2","Westdeutschland","4289","0.943357215333045","0.936933214533975","0.949781216132115"
"Nein","2018","2","Ostdeutschland","1203","0.956974526205184","0.945922899014609","0.968026153395759"
"Nein","2018","3","Westdeutschland","5167","0.972195718558566","0.967828732162711","0.976562704954421"
"Nein","2018","3","Ostdeutschland","1517","0.988329404056395","0.983023699025581","0.993635109087208"
"Nein","2018","4","Westdeutschland","7994","0.99902750275037","0.998344564039358","0.999710441461382"
"Nein","2018","4","Ostdeutschland","2226","0.996898018547263","0.994593606888752","0.999202430205775"
"Nein","2018","5","Westdeutschland","10308","0.999090693225395","0.998508946015674","0.999672440435116"
"Nein","2018","5","Ostdeutschland","1647","1","1","1"
"Ja","2019","1","Westdeutschland","588","0.0678774929500214","0.0623946289587335","0.0733603569413092"
"Ja","2019","1","Ostdeutschland","109","0.115158613775058","0.100682880144643","0.129634347405472"
"Ja","2019","2","Westdeutschland","549","0.0753973445527664","0.0679092464516065","0.0828854426539262"
"Ja","2019","2","Ostdeutschland","85","0.0541170883507675","0.0409546587556529","0.0672795179458822"
"Ja","2019","3","Westdeutschland","240","0.0208298992987599","0.0168031250258578","0.024856673571662"
"Ja","2019","3","Ostdeutschland","57","0.0233282827827841","0.0154327720465924","0.0312237935189758"
"Ja","2019","4","Westdeutschland","31","0.00367426524518769","0.00232547545286548","0.0050230550375099"
"Ja","2019","4","Ostdeutschland","","","",""
"Ja","2019","5","Westdeutschland","","","",""
"Ja","2019","5","Ostdeutschland","","","",""
"Nein","2019","1","Westdeutschland","7497","0.932122507049979","0.926639643058691","0.937605371041267"
"Nein","2019","1","Ostdeutschland","1759","0.884841386224942","0.870365652594528","0.899317119855357"
"Nein","2019","2","Westdeutschland","4227","0.924602655447234","0.917114557346074","0.932090753548393"
"Nein","2019","2","Ostdeutschland","1050","0.945882911649233","0.932720482054118","0.959045341244347"
"Nein","2019","3","Westdeutschland","4592","0.97917010070124","0.975143326428338","0.983196874974142"
"Nein","2019","3","Ostdeutschland","1347","0.976671717217216","0.968776206481024","0.984567227953408"
"Nein","2019","4","Westdeutschland","7699","0.996325734754812","0.99497694496249","0.997674524547134"
"Nein","2019","4","Ostdeutschland","2391","0.998450247747067","0.996874851941392","1.00002564355274"
"Nein","2019","5","Westdeutschland","13409","0.999597239892852","0.999257689147588","0.999936790638115"
"Nein","2019","5","Ostdeutschland","2577","1","1","1"
"Ja","2020","1","Westdeutschland","487","0.0570255813211895","0.0518784038805477","0.0621727587618314"
"Ja","2020","1","Ostdeutschland","80","0.0609402712942927","0.0500246438241868","0.0718558987643986"
"Ja","2020","2","Westdeutschland","684","0.0631173021814362","0.0570248910491513","0.069209713313721"
"Ja","2020","2","Ostdeutschland","100","0.0560425807439874","0.0427144162519594","0.0693707452360153"
"Ja","2020","3","Westdeutschland","372","0.0255079236656268","0.0211847085072281","0.0298311388240256"
"Ja","2020","3","Ostdeutschland","79","0.0321540304627959","0.0224595315176563","0.0418485294079356"
"Ja","2020","4","Westdeutschland","35","0.00202626866015586","0.00105117769734046","0.00300135962297126"
"Ja","2020","4","Ostdeutschland","","","",""
"Ja","2020","5","Westdeutschland","","","",""
"Ja","2020","5","Ostdeutschland","","","",""
"Nein","2020","1","Westdeutschland","7310","0.94297441867881","0.937827241238169","0.948121596119452"
"Nein","2020","1","Ostdeutschland","1765","0.939059728705707","0.928144101235601","0.949975356175813"
"Nein","2020","2","Westdeutschland","5436","0.936882697818564","0.930790286686279","0.942975108950849"
"Nein","2020","2","Ostdeutschland","1044","0.943957419256013","0.930629254763985","0.957285583748041"
"Nein","2020","3","Westdeutschland","4737","0.974492076334373","0.970168861175974","0.978815291492772"
"Nein","2020","3","Ostdeutschland","1193","0.967845969537204","0.958151470592064","0.977540468482344"
"Nein","2020","4","Westdeutschland","8135","0.997973731339844","0.996998640377029","0.99894882230266"
"Nein","2020","4","Ostdeutschland","2199","0.99927747179928","0.998156695325627","1.00039824827293"
"Nein","2020","5","Westdeutschland","12906","0.999777565427372","0.999520335799803","1.00003479505494"
"Nein","2020","5","Ostdeutschland","2527","1","1","1"
