year,quintil_oecd_hh,regtyp,hlc0083_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2015,1st Quintile,Rural regions,No,0.06226171459487768,1037,15758,0.062180548218696695,0.06234288097105866
2015,2nd Quintile,Urban regions,Yes,0.0014772769230341116,48,15758,0.0014643755857982584,0.0014901782602699649
2015,2nd Quintile,Urban regions,No,0.13150135338676283,1850,15758,0.13138783283876984,0.13161487393475582
2015,2nd Quintile,Rural regions,No,0.07364485564485766,1194,15758,0.07355711824472892,0.0737325930449864
2015,3rd Quintile,Urban regions,No,0.13055424057064755,1716,15758,0.13044106790824037,0.13066741323305472
2015,3rd Quintile,Rural regions,No,0.06936623296286187,966,15758,0.06928088596425853,0.06945157996146521
2015,4th Quintile,Urban regions,No,0.13228045566880403,1610,15758,0.13216665041136832,0.13239426092623974
2015,4th Quintile,Rural regions,No,0.06004480789636281,814,15758,0.05996500546927239,0.06012461032345323
2015,5th Quintile,Urban regions,No,0.1495714390537188,1886,15758,0.14945163595554925,0.14969124215188837
2015,5th Quintile,Rural regions,No,0.04225636377876144,615,15758,0.04218878731005167,0.042323940247471215
2016,1st Quintile,Urban regions,Yes,0.006980360644677607,264,16402,0.006954557227377985,0.007006164061977229
2016,1st Quintile,Urban regions,No,0.12807802971536916,3077,16402,0.12797445935057944,0.1281816000801589
2016,1st Quintile,Rural regions,Yes,0.004179897461151308,137,16402,0.004159901944273654,0.004199892978028963
2016,1st Quintile,Rural regions,No,0.06137080432927637,1582,16402,0.06129641899597008,0.06144518966258266
2016,2nd Quintile,Urban regions,Yes,0.0022919439552808924,47,16402,0.002277123446509863,0.0023067644640519217
2016,2nd Quintile,Urban regions,No,0.12844779816705018,1841,16402,0.12834410039858485,0.12855149593551551
2016,2nd Quintile,Rural regions,No,0.06895981755702352,1150,16402,0.06888128646424398,0.06903834864980306
2016,3rd Quintile,Urban regions,No,0.12926259161053227,1680,16402,0.12915861410187945,0.1293665691191851
2016,3rd Quintile,Rural regions,No,0.07025866972788608,1017,16402,0.0701794578322893,0.07033788162348287
2016,4th Quintile,Urban regions,No,0.13840662754129204,1740,16402,0.13829960161517965,0.13851365346740444
2016,4th Quintile,Rural regions,No,0.06137290815188441,866,16402,0.06129852162696968,0.061447294676799144
2016,5th Quintile,Urban regions,No,0.15279801912124463,1988,16402,0.15268650965943859,0.15290952858305068
2016,5th Quintile,Rural regions,No,0.04759253201733153,687,16402,0.04752654778356848,0.04765851625109458
2017,1st Quintile,Urban regions,Yes,0.00652607314540077,279,18230,0.006501252515036712,0.006550893775764828
2017,1st Quintile,Urban regions,No,0.12960345741243878,3400,18230,0.12949992520500667,0.1297069896198709
2017,1st Quintile,Rural regions,Yes,0.0046417846485057495,183,18230,0.0046208319097501074,0.0046627373872613915
2017,1st Quintile,Rural regions,No,0.0590506971152534,1731,18230,0.05897803563710629,0.05912335859340052
2017,2nd Quintile,Urban regions,Yes,0.002606264543531512,67,18230,0.002590548212509373,0.0026219808745536507
2017,2nd Quintile,Urban regions,No,0.1292046066381039,1950,18230,0.1291012101799944,0.1293080030962134
2017,2nd Quintile,Rural regions,Yes,0.0007023553175581634,33,18230,0.0006941888456808466,0.0007105217894354801
2017,2nd Quintile,Rural regions,No,0.06883411799681581,1250,18230,0.06875607678489923,0.0689121592087324
2017,3rd Quintile,Urban regions,No,0.13030795004761392,1876,18230,0.13020417885501542,0.1304117212402124
2017,3rd Quintile,Rural regions,No,0.06899532037337755,1159,18230,0.06891719459608273,0.06907344615067237
2017,4th Quintile,Urban regions,No,0.13746504587520747,1971,18230,0.13735890245095894,0.137571189299456
2017,4th Quintile,Rural regions,No,0.061546888193761536,1023,18230,0.0614728052995207,0.06162097108800237
2017,5th Quintile,Urban regions,No,0.15481569258802955,2286,18230,0.15470418823967874,0.15492719693638035
2017,5th Quintile,Rural regions,No,0.04569974610440182,784,18230,0.045635372472127,0.04576411973667664
2018,1st Quintile,Urban regions,Yes,0.008080719438327902,321,17728,0.008053194539897337,0.008108244336758467
2018,1st Quintile,Urban regions,No,0.1267393952607074,3189,17728,0.1266371153608061,0.1268416751606087
2018,1st Quintile,Rural regions,Yes,0.005099582993985832,202,17728,0.005077684225945508,0.005121481762026156
2018,1st Quintile,Rural regions,No,0.06032558115591933,1544,17728,0.060252382685815536,0.06039877962602312
2018,2nd Quintile,Urban regions,Yes,0.001996192159578248,112,17728,0.001982469767724932,0.0020099145514315643
2018,2nd Quintile,Urban regions,No,0.1319736559032179,2080,17728,0.13186959858676056,0.13207771321967526
2018,2nd Quintile,Rural regions,Yes,0.0002198185012132112,37,17728,0.00021526078869870416,0.00022437621372771823
2018,2nd Quintile,Rural regions,No,0.065827061186688,1272,17728,0.06575082197106956,0.06590330040230645
2018,3rd Quintile,Urban regions,No,0.12976788092283442,1839,17728,0.12966456584540978,0.12987119600025906
2018,3rd Quintile,Rural regions,No,0.07058274391989942,1084,17728,0.07050399997295474,0.0706614878668441
2018,4th Quintile,Urban regions,No,0.1397885416736323,1906,17728,0.13968193093713893,0.13989515241012568
2018,4th Quintile,Rural regions,No,0.05914331295135378,934,17728,0.05907078972657874,0.059215836176128814
2018,5th Quintile,Urban regions,No,0.15326066396702723,2213,17728,0.15314991166444977,0.15337141626960468
2018,5th Quintile,Rural regions,No,0.04719484996561507,767,17728,0.047129655324685965,0.04726004460654418
2019,1st Quintile,Urban regions,Yes,0.00823095730688776,229,17925,0.00820299189624689,0.00825892271752863
2019,1st Quintile,Urban regions,No,0.1309539907230373,3089,17925,0.13084957365219915,0.13105840779387543
2019,1st Quintile,Rural regions,Yes,0.00526358541055368,131,17925,0.0052411886298404904,0.005285982191266869
2019,1st Quintile,Rural regions,No,0.054176677895568744,1436,17925,0.05410661276317783,0.054246743027959655
2019,2nd Quintile,Urban regions,Yes,0.0011172226133337874,44,17925,0.0011068826767864273,0.0011275625498811475
2019,2nd Quintile,Urban regions,No,0.12609279858657357,1793,17925,0.1259900517277937,0.12619554544535344
2019,2nd Quintile,Rural regions,No,0.07198929482554464,1144,17925,0.07190929275906936,0.07206929689201992
2019,3rd Quintile,Urban regions,No,0.13093129499282874,1750,17925,0.13082688560734695,0.13103570437831052
2019,3rd Quintile,Rural regions,No,0.06868275310091065,1069,17925,0.06860447082873328,0.06876103537308803
2019,4th Quintile,Urban regions,No,0.1374270702435127,1873,17925,0.13732050273592233,0.13753363775110306
2019,4th Quintile,Rural regions,No,0.0632014618030367,994,17925,0.06312614750785592,0.06327677609821747
2019,5th Quintile,Urban regions,No,0.153245483459536,3068,17925,0.15313398641515932,0.1533569805039127
2019,5th Quintile,Rural regions,No,0.04868740903867577,1122,17925,0.048620795775862265,0.04875402230148928
2020,1st Quintile,Urban regions,Yes,0.007094677835813393,298,19129,0.007068680438611747,0.0071206752330150395
2020,1st Quintile,Urban regions,No,0.13142583700148094,4058,19129,0.13132118357801986,0.13153049042494203
2020,1st Quintile,Rural regions,Yes,0.003174969177821911,124,19129,0.003157543533919003,0.003192394821724819
2020,1st Quintile,Rural regions,No,0.05788932352925915,1543,19129,0.05781698664298447,0.05796166041553383
2020,2nd Quintile,Urban regions,Yes,0.001923915422852462,47,19129,0.001910342154876481,0.001937488690828443
2020,2nd Quintile,Urban regions,No,0.12420325648008249,2101,19129,0.12410109721381488,0.1243054157463501
2020,2nd Quintile,Rural regions,Yes,0.0011905493493560356,32,19129,0.0011798680365636275,0.0012012306621484437
2020,2nd Quintile,Rural regions,No,0.07169178157526405,1235,19129,0.07161187355063094,0.07177168959989717
2020,3rd Quintile,Urban regions,No,0.13071856090700695,1893,19129,0.1306141469768401,0.1308229748371738
2020,3rd Quintile,Rural regions,No,0.06902293636204888,1012,19129,0.0689444171709402,0.06910145555315757
2020,4th Quintile,Urban regions,No,0.13919222415448035,1870,19129,0.1390850055405378,0.1392994427684229
2020,4th Quintile,Rural regions,No,0.061457706333934894,919,19129,0.061383314595335546,0.06153209807253424
2020,5th Quintile,Urban regions,No,0.152719271632661,2705,19129,0.15260784982578945,0.15283069343953254
2020,5th Quintile,Rural regions,No,0.04829499023793749,972,19129,0.04822858354853892,0.04836139692733606
2021,1st Quintile,Urban regions,Yes,0.00848862278551822,234,12521,0.008460534521907866,0.008516711049128572
2021,1st Quintile,Urban regions,No,0.1253150020255663,2070,12521,0.12521363777925254,0.12541636627188008
2021,1st Quintile,Rural regions,Yes,0.004352020334758783,80,12521,0.0043318665883186344,0.004372174081198932
2021,1st Quintile,Rural regions,No,0.061014530508155515,871,12521,0.06094124746481073,0.0610878135515003
2021,2nd Quintile,Urban regions,Yes,0.002002206253400212,50,12521,0.0019885202507036177,0.0020158922560968066
2021,2nd Quintile,Urban regions,No,0.12594662109959073,1431,12521,0.12584503842055286,0.1260482037786286
2021,2nd Quintile,Rural regions,No,0.07270538493661245,860,12521,0.07262588814858464,0.07278488172464026
2021,3rd Quintile,Urban regions,No,0.13413894736273543,1317,12521,0.1340346054068238,0.13424328931864707
2021,3rd Quintile,Rural regions,No,0.06501740528135601,703,12521,0.0649419179619063,0.06509289260080571
2021,4th Quintile,Urban regions,No,0.13835769558144448,1420,12521,0.13825198399494565,0.1384634071679433
2021,4th Quintile,Rural regions,No,0.061348308982018374,670,12521,0.061274838827121474,0.061421779136915274
2021,5th Quintile,Urban regions,No,0.15081967290077036,1962,12521,0.15071010423244705,0.15092924156909368
2021,5th Quintile,Rural regions,No,0.05049358194807317,708,12521,0.05042654342060466,0.05056062047554168
