year,age_gr,bula_h,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2001,17-29 y.,Brandenburg,Full-time,0.016249138245226377,33,1637,0.016130088843714,0.016368187646738756
2001,17-29 y.,Saxony,Full-time,0.034919175371593475,76,1637,0.03474631982504923,0.03509203091813772
2001,17-29 y.,Saxony-Anhalt,Full-time,0.026716237420309753,64,1637,0.026564400679536724,0.02686807416108278
2001,17-29 y.,Thuringa,Full-time,0.025102773347201728,60,1637,0.02495547096966332,0.025250075724740136
2001,30-45 y.,Lower Saxony,Part-time,0.03147196933296366,57,1637,0.03130757473455087,0.03163636393137645
2001,30-45 y.,North Rhine-Westphalia,Full-time,0.033164806193997476,57,1637,0.032996195760867895,0.033333416627127056
2001,30-45 y.,North Rhine-Westphalia,Part-time,0.07993226326139935,131,1637,0.07967691056817831,0.08018761595462039
2001,30-45 y.,Hesse,Part-time,0.038254263394909775,56,1637,0.03807365433023379,0.03843487245958576
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.03506916919228196,56,1637,0.034895956258790196,0.03524238212577372
2001,30-45 y.,Baden-Wuerttemberg,Part-time,0.04887819716133129,72,1637,0.0486751742062542,0.04908122011640837
2001,30-45 y.,Bavaria,Full-time,0.018738440216958967,31,1637,0.01861075853398225,0.018866121899935685
2001,30-45 y.,Bavaria,Part-time,0.055039045060174735,90,1637,0.05482430559658635,0.05525378452376312
2001,30-45 y.,Brandenburg,Full-time,0.01792702188323757,33,1637,0.017802083626535493,0.01805196013993965
2001,30-45 y.,Saxony,Full-time,0.020229227392930885,43,1637,0.020096664682628995,0.020361790103232774
2001,46-65 y.,North Rhine-Westphalia,Full-time,0.034145563604677714,34,1637,0.033974565038437925,0.034316562170917504
2001,46-65 y.,Saxony,Full-time,0.025483050033571934,48,1637,0.0253346650719006,0.025631434995243268
2002,17-29 y.,Lower Saxony,Full-time,0.046775494880478295,75,1826,0.04658994677553745,0.046961042985419144
2002,17-29 y.,North Rhine-Westphalia,Full-time,0.11169606427451816,206,1826,0.11141927487287664,0.11197285367615967
2002,17-29 y.,North Rhine-Westphalia,Part-time,0.02792502908823488,49,1826,0.027780253137373822,0.02806980503909594
2002,17-29 y.,North Rhine-Westphalia,Either,0.01948068659429791,32,1826,0.019359241511770507,0.019602131676825313
2002,17-29 y.,Hesse,Full-time,0.025287097896490116,63,1826,0.025149142853549838,0.025425052939430395
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.025154906877831087,44,1826,0.02501730356481294,0.025292510190849233
2002,17-29 y.,Baden-Wuerttemberg,Full-time,0.06734679757790389,127,1826,0.06712657172737468,0.0675670234284331
2002,17-29 y.,Bavaria,Full-time,0.05735756400654834,111,1826,0.05715324038809422,0.05756188762500246
2002,17-29 y.,Bavaria,Part-time,0.020613517877526792,32,1826,0.02048866376895936,0.020738371986094226
2002,17-29 y.,Berlin,Full-time,0.016287112139063375,33,1826,0.016175886232996185,0.016398338045130564
2002,17-29 y.,Brandenburg,Full-time,0.02249522993388355,52,1826,0.022364926941479096,0.022625532926288
2002,17-29 y.,Saxony,Full-time,0.03556996444626798,81,1826,0.035407212268855605,0.03573271662368036
2002,17-29 y.,Saxony-Anhalt,Full-time,0.019931001948306038,54,1826,0.019808189434748037,0.02005381446186404
2002,17-29 y.,Thuringa,Full-time,0.017025241638641702,50,1826,0.016911565960536896,0.017138917316746508
2002,30-45 y.,Lower Saxony,Full-time,0.022217718840886726,31,1826,0.02208820369974803,0.02234723398202542
2002,30-45 y.,Lower Saxony,Part-time,0.03647342919722775,71,1826,0.03630870026826164,0.03663815812619386
2002,30-45 y.,North Rhine-Westphalia,Full-time,0.03258765080781661,54,1826,0.032431630162861054,0.03274367145277216
2002,30-45 y.,North Rhine-Westphalia,Part-time,0.07819283870954696,139,1826,0.07795692495780167,0.07842875246129226
2002,30-45 y.,Hesse,Part-time,0.02581042905050472,41,1826,0.025671091209066403,0.02594976689194304
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.028004709914057468,41,1826,0.027859733501863382,0.028149686326251554
2002,30-45 y.,Baden-Wuerttemberg,Part-time,0.054656795449879336,83,1826,0.054457054751348884,0.05485653614840979
2002,30-45 y.,Bavaria,Full-time,0.028306963608922864,42,1826,0.028161229598317284,0.028452697619528445
2002,30-45 y.,Bavaria,Part-time,0.051592750826880265,101,1826,0.05139837533609556,0.051787126317664973
2002,30-45 y.,Saxony,Full-time,0.02181760423621001,38,1826,0.02168923434313582,0.0219459741292842
2002,30-45 y.,Thuringa,Full-time,0.018009613290740037,35,1826,0.01789275607344646,0.018126470508033614
2002,46-65 y.,North Rhine-Westphalia,Full-time,0.029338245706594785,37,1826,0.029189959499054043,0.029486531914135528
2002,46-65 y.,North Rhine-Westphalia,Part-time,0.02620819602244525,35,1826,0.02606781727919656,0.026348574765693942
2002,46-65 y.,Brandenburg,Full-time,0.014601495754802657,31,1826,0.014496092420124305,0.014706899089481008
2002,46-65 y.,Saxony,Full-time,0.01923584940349245,38,1826,0.019115154841216304,0.019356543965768597
2003,17-29 y.,Lower Saxony,Full-time,0.04178932665207546,64,1597,0.04160479123026195,0.041973862073888965
2003,17-29 y.,North Rhine-Westphalia,Full-time,0.10932675337488629,164,1597,0.10903898770457565,0.10961451904519692
2003,17-29 y.,North Rhine-Westphalia,Part-time,0.02886338501232551,51,1597,0.028708991037281157,0.029017778987369864
2003,17-29 y.,North Rhine-Westphalia,Either,0.02262693772589304,33,1597,0.022489799152772567,0.022764076299013513
2003,17-29 y.,Hesse,Full-time,0.032619581408595374,55,1597,0.03245576613515365,0.0327833966820371
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.05174398526419227,66,1597,0.05153971305140427,0.05194825747698027
2003,17-29 y.,Baden-Wuerttemberg,Full-time,0.06661573477988263,118,1597,0.06638578383307314,0.06684568572669211
2003,17-29 y.,Bavaria,Full-time,0.06886944553376868,115,1597,0.06863591959029187,0.06910297147724549
2003,17-29 y.,Berlin,Full-time,0.03151481776263365,46,1597,0.031353708524698445,0.03167592700056886
2003,17-29 y.,Brandenburg,Full-time,0.02175618106410605,42,1597,0.021621647254095967,0.021890714874116132
2003,17-29 y.,Saxony,Full-time,0.037791567875284426,80,1597,0.03761571535886925,0.037967420391699605
2003,17-29 y.,Saxony-Anhalt,Full-time,0.02503938485552392,55,1597,0.024895298811776538,0.025183470899271303
2003,17-29 y.,Thuringa,Full-time,0.011783817189762824,41,1597,0.011684302880683981,0.011883331498841666
2003,30-45 y.,Lower Saxony,Part-time,0.039582787870280245,56,1597,0.03940298372086493,0.03976259201969556
2003,30-45 y.,North Rhine-Westphalia,Full-time,0.045174252687124966,64,1597,0.04498272829075443,0.045365777083495505
2003,30-45 y.,North Rhine-Westphalia,Part-time,0.07376675914142689,117,1597,0.07352570916883533,0.07400780911401844
2003,30-45 y.,Hesse,Part-time,0.030498976682109876,37,1597,0.030340402192230123,0.03065755117198963
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.02210337952967124,38,1597,0.021967800548448293,0.022238958510894188
2003,30-45 y.,Baden-Wuerttemberg,Part-time,0.05525321561088688,76,1597,0.055042521186342334,0.05546391003543142
2003,30-45 y.,Bavaria,Full-time,0.03479027356483016,42,1597,0.03462128538826396,0.03495926174139636
2003,30-45 y.,Bavaria,Part-time,0.04096109538255771,69,1597,0.040778318844672964,0.04114387192044246
2003,30-45 y.,Saxony,Full-time,0.02629427354063872,53,1597,0.026146716137494058,0.026441830943783384
2003,46-65 y.,North Rhine-Westphalia,Full-time,0.035759564726112,40,1597,0.03558832468050447,0.035930804771719525
2003,46-65 y.,North Rhine-Westphalia,Part-time,0.02101915469627974,31,1597,0.02088686949160038,0.0211514399009591
2003,46-65 y.,Saxony,Full-time,0.024455348069151388,44,1597,0.02431290968000339,0.024597786458299385
2004,17-29 y.,Schleswig-Holstein,Full-time,0.028208374159267368,37,1725,0.028062134319297747,0.02835461399923699
2004,17-29 y.,Lower Saxony,Full-time,0.036333140515242654,60,1725,0.03616786632791436,0.036498414702570946
2004,17-29 y.,North Rhine-Westphalia,Full-time,0.11135941302934742,196,1725,0.11108155903897424,0.1116372670197206
2004,17-29 y.,North Rhine-Westphalia,Part-time,0.02179203403237947,42,1725,0.021663074164055,0.021920993900703938
2004,17-29 y.,North Rhine-Westphalia,Either,0.02203515175874956,43,1725,0.021905490645936797,0.02216481287156232
2004,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.012922096563278154,34,1725,0.012822342107128442,0.013021851019427867
2004,17-29 y.,Hesse,Full-time,0.036989993983945604,51,1725,0.03682328936645217,0.03715669860143904
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.03830209861682738,53,1725,0.03813257870475436,0.0384716185289004
2004,17-29 y.,Baden-Wuerttemberg,Full-time,0.06347008267972577,114,1725,0.06325473734928046,0.06368542801017109
2004,17-29 y.,Baden-Wuerttemberg,Part-time,0.017113800338153275,32,1725,0.016999245101107136,0.017228355575199413
2004,17-29 y.,Bavaria,Full-time,0.06648353009659967,122,1725,0.06626348680792007,0.06670357338527927
2004,17-29 y.,Berlin,Full-time,0.027458694660788277,42,1725,0.02731435553490714,0.027603033786669413
2004,17-29 y.,Brandenburg,Full-time,0.02126702443479876,50,1725,0.021139593292936933,0.021394455576660584
2004,17-29 y.,Saxony,Full-time,0.0358875414548064,78,1725,0.03572324590491706,0.03605183700469575
2004,17-29 y.,Saxony-Anhalt,Full-time,0.025573954009920397,67,1725,0.025434521681090935,0.02571338633874986
2004,17-29 y.,Thuringa,Full-time,0.017476242027671902,52,1725,0.017360501447545855,0.01759198260779795
2004,30-45 y.,Lower Saxony,Part-time,0.024041127359530495,45,1725,0.02390583188440216,0.024176422834658828
2004,30-45 y.,North Rhine-Westphalia,Full-time,0.039277207536980545,59,1725,0.039105630387620265,0.039448784686340825
2004,30-45 y.,North Rhine-Westphalia,Part-time,0.053348913934030066,90,1725,0.053150419716642125,0.05354740815141801
2004,30-45 y.,Hesse,Part-time,0.02500609850505191,36,1725,0.024868182706736686,0.025144014303367136
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.026289509905206936,39,1725,0.026148192300189402,0.02643082751022447
2004,30-45 y.,Baden-Wuerttemberg,Full-time,0.014310415247472992,31,1725,0.014205512635704227,0.014415317859241756
2004,30-45 y.,Baden-Wuerttemberg,Part-time,0.05287929249055717,70,1725,0.05268162484785386,0.053076960133260485
2004,30-45 y.,Bavaria,Full-time,0.03380644234457484,36,1725,0.033646809628587335,0.033966075060562345
2004,30-45 y.,Bavaria,Part-time,0.04572506980686403,84,1725,0.04554056654645512,0.04590957306727293
2004,30-45 y.,Saxony,Full-time,0.019458729346924237,36,1725,0.01933672360315797,0.019580735090690502
2004,46-65 y.,North Rhine-Westphalia,Full-time,0.04042641527151772,45,1725,0.0402524502810047,0.040600380262030736
2004,46-65 y.,North Rhine-Westphalia,Part-time,0.025334956785298672,44,1725,0.025196160488726298,0.025473753081871046
2004,46-65 y.,Saxony,Full-time,0.01742264910448845,37,1725,0.017307082974866207,0.017538215234110695
2005,17-29 y.,Lower Saxony,Full-time,0.043165727709103346,67,1498,0.04298184394392003,0.04334961147428666
2005,17-29 y.,North Rhine-Westphalia,Full-time,0.11870264835405614,189,1498,0.1184099994313348,0.11899529727677748
2005,17-29 y.,North Rhine-Westphalia,Part-time,0.02656439356716608,42,1498,0.02641889488496648,0.02670989224936568
2005,17-29 y.,North Rhine-Westphalia,Either,0.02027327105500923,39,1498,0.02014575352709979,0.020400788582918668
2005,17-29 y.,Hesse,Full-time,0.0454395384206323,56,1498,0.045251097954707165,0.04562797888655744
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.04471052305322499,52,1498,0.04452352896994895,0.04489751713650103
2005,17-29 y.,Baden-Wuerttemberg,Full-time,0.07966420446745719,127,1498,0.07941920775220968,0.0799092011827047
2005,17-29 y.,Bavaria,Full-time,0.0860442695481172,119,1498,0.08579053532426623,0.08629800377196817
2005,17-29 y.,Berlin,Full-time,0.035690366522487756,44,1498,0.03552250960262034,0.03585822344235517
2005,17-29 y.,Brandenburg,Full-time,0.023374435614479775,44,1498,0.02323772881879732,0.02351114241016223
2005,17-29 y.,Saxony,Full-time,0.056409874139019905,96,1498,0.05620112497153949,0.05661862330650032
2005,17-29 y.,Saxony,Either,0.02054361503515047,32,1498,0.02041526781170493,0.02067196225859601
2005,17-29 y.,Saxony-Anhalt,Full-time,0.022297074640221598,58,1498,0.022163481888914798,0.022430667391528398
2005,17-29 y.,Thuringa,Full-time,0.02884961405710614,55,1498,0.028698164244485583,0.029001063869726694
2005,30-45 y.,Lower Saxony,Part-time,0.0251504782269888,43,1498,0.025008801861151748,0.02529215459282585
2005,30-45 y.,North Rhine-Westphalia,Full-time,0.042852764349349905,51,1498,0.042669518439807874,0.043036010258891935
2005,30-45 y.,North Rhine-Westphalia,Part-time,0.06244430220983327,88,1498,0.06222537464812133,0.0626632297715452
2005,30-45 y.,North Rhine-Westphalia,Either,0.03294498076133202,34,1498,0.03278347957614075,0.03310648194652328
2005,30-45 y.,Baden-Wuerttemberg,Part-time,0.05709031163962087,77,1498,0.056880382972247186,0.05730024030699455
2005,30-45 y.,Bavaria,Part-time,0.04408625431048386,71,1498,0.04390050960341702,0.044271999017550696
2005,46-65 y.,North Rhine-Westphalia,Full-time,0.03739935271223177,45,1498,0.03722767630716101,0.03757102911730253
2005,46-65 y.,North Rhine-Westphalia,Part-time,0.027781369823984072,36,1498,0.027632668686594173,0.02793007096137397
2005,46-65 y.,Saxony,Full-time,0.018520629782943308,33,1498,0.018398639860270512,0.018642619705616103
2006,17-29 y.,Lower Saxony,Full-time,0.049244533445014546,70,1586,0.04905017673539542,0.04943889015463367
2006,17-29 y.,North Rhine-Westphalia,Full-time,0.11300440131606423,167,1586,0.11272002428181678,0.11328877835031169
2006,17-29 y.,North Rhine-Westphalia,Part-time,0.02749077696299741,47,1586,0.02734390919986609,0.02763764472612873
2006,17-29 y.,North Rhine-Westphalia,Either,0.02881183880489169,38,1586,0.0286615857582381,0.02896209185154528
2006,17-29 y.,Hesse,Full-time,0.03185057002838316,46,1586,0.0316928394446599,0.03200830061210642
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.03021710805349095,44,1586,0.030063345771113092,0.03037087033586881
2006,17-29 y.,Baden-Wuerttemberg,Full-time,0.06833871570471434,127,1586,0.06811206945381483,0.06856536195561384
2006,17-29 y.,Bavaria,Full-time,0.06350344849439846,109,1586,0.06328440121928829,0.06372249576950863
2006,17-29 y.,Berlin,Full-time,0.02759742287657945,40,1586,0.027450278583247043,0.02774456716991186
2006,17-29 y.,Brandenburg,Full-time,0.020418745130325263,44,1586,0.020291710869195345,0.02054577939145518
2006,17-29 y.,Saxony,Full-time,0.03813216324234694,84,1586,0.03796013904819151,0.038304187436502365
2006,17-29 y.,Saxony,Either,0.022148778372834587,37,1586,0.022016588742246608,0.022280968003422566
2006,17-29 y.,Saxony-Anhalt,Full-time,0.021204313391728506,53,1586,0.02107491042314885,0.02133371636030816
2006,17-29 y.,Thuringa,Full-time,0.013315162035128386,32,1586,0.01321220676934948,0.013418117300907292
2006,30-45 y.,Lower Saxony,Part-time,0.03481388317044862,59,1586,0.03464923084232963,0.0349785354985676
2006,30-45 y.,North Rhine-Westphalia,Full-time,0.04357670396076442,51,1586,0.04339332970220557,0.04376007821932327
2006,30-45 y.,North Rhine-Westphalia,Part-time,0.0707608668340479,114,1586,0.07053053899841813,0.07099119466967768
2006,30-45 y.,North Rhine-Westphalia,Either,0.0266212596191447,36,1586,0.02647666859377358,0.026765850644515816
2006,30-45 y.,Hesse,Part-time,0.032188561064254266,42,1586,0.03203002346927133,0.032347098659237204
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.020437997638051025,32,1586,0.020310904750694983,0.020565090525407066
2006,30-45 y.,Baden-Wuerttemberg,Part-time,0.051691200176255274,78,1586,0.051492330160993915,0.05189007019151663
2006,30-45 y.,Bavaria,Full-time,0.03321359591051618,34,1586,0.033052639112154836,0.03337455270887753
2006,30-45 y.,Bavaria,Part-time,0.05356777887873849,87,1586,0.05336553159985037,0.053770026157626605
2006,46-65 y.,North Rhine-Westphalia,Full-time,0.03368856810831567,43,1586,0.033526504335983566,0.033850631880647776
2006,46-65 y.,North Rhine-Westphalia,Part-time,0.022902087605256947,41,1586,0.022767720584671934,0.02303645462584196
2006,46-65 y.,Bavaria,Part-time,0.02125951917530868,31,1586,0.02112995151890999,0.021389086831707368
2007,17-29 y.,Lower Saxony,Full-time,0.05074080117232163,56,1129,0.05051452238266556,0.050967079961977704
2007,17-29 y.,North Rhine-Westphalia,Full-time,0.13504662814538482,141,1129,0.13469424834893226,0.13539900794183737
2007,17-29 y.,North Rhine-Westphalia,Part-time,0.04337656998491528,45,1129,0.04316654503486381,0.04358659493496675
2007,17-29 y.,North Rhine-Westphalia,Either,0.039196511846721335,37,1129,0.038996427195098014,0.039396596498344656
2007,17-29 y.,Hesse,Full-time,0.042796837269631446,46,1129,0.042588157340809396,0.0430055171984535
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.05135375634520647,49,1129,0.05112618842859339,0.05158132426181954
2007,17-29 y.,Baden-Wuerttemberg,Full-time,0.07217544324385448,102,1129,0.07190863426480965,0.07244225222289932
2007,17-29 y.,Baden-Wuerttemberg,Either,0.0379013285537933,31,1129,0.03770444483492676,0.03809821227265984
2007,17-29 y.,Bavaria,Full-time,0.07908279230965136,95,1129,0.07880454942229025,0.07936103519701247
2007,17-29 y.,Saxony,Full-time,0.04672296193567221,70,1129,0.046505367628423507,0.04694055624292091
2007,17-29 y.,Saxony-Anhalt,Full-time,0.02259219539830222,43,1129,0.02243898441536797,0.02274540638123647
2007,17-29 y.,Thuringa,Full-time,0.0229708611292279,39,1129,0.022816401433117844,0.02312532082533796
2007,30-45 y.,Lower Saxony,Part-time,0.03503590403790249,46,1129,0.03484632731084491,0.03522548076496008
2007,30-45 y.,North Rhine-Westphalia,Full-time,0.05094084430949401,46,1129,0.05071414380281036,0.05116754481617766
2007,30-45 y.,North Rhine-Westphalia,Part-time,0.08925414683360522,94,1129,0.08896018863149993,0.0895481050357105
2007,30-45 y.,Hesse,Part-time,0.03245047405577457,33,1129,0.03226778189819076,0.032633166213358385
2007,30-45 y.,Baden-Wuerttemberg,Part-time,0.05289203693304584,51,1129,0.052661273139331936,0.05312280072675974
2007,30-45 y.,Bavaria,Part-time,0.058881548504117066,72,1129,0.058638840256110755,0.05912425675212338
2007,46-65 y.,North Rhine-Westphalia,Part-time,0.03658835799137841,33,1129,0.036394782582772005,0.03678193339998482
2008,17-29 y.,Lower Saxony,Full-time,0.07062136492628739,61,1013,0.07035121003183181,0.07089151982074296
2008,17-29 y.,North Rhine-Westphalia,Full-time,0.15191835224812883,139,1013,0.15153984657112535,0.1522968579251323
2008,17-29 y.,North Rhine-Westphalia,Part-time,0.039124835907651714,32,1013,0.03892037598459586,0.039329295830707565
2008,17-29 y.,Hesse,Full-time,0.0367495943087268,33,1013,0.036551193097479916,0.03694799551997368
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.04578711904984987,45,1013,0.045566703240595065,0.04600753485910467
2008,17-29 y.,Baden-Wuerttemberg,Full-time,0.08153121629801573,98,1013,0.08124265199520063,0.08181978060083082
2008,17-29 y.,Bavaria,Full-time,0.07021991058664867,75,1013,0.06995046647236973,0.07048935470092761
2008,17-29 y.,Berlin,Full-time,0.03742500566084717,35,1013,0.03722485977401056,0.03762515154768378
2008,17-29 y.,Brandenburg,Full-time,0.026261789280301342,34,1013,0.026093160496872114,0.02643041806373057
2008,17-29 y.,Saxony,Full-time,0.043392446171673135,55,1013,0.04317760257510847,0.0436072897682378
2008,17-29 y.,Saxony-Anhalt,Full-time,0.034978626996691665,42,1013,0.03478488744541513,0.0351723665479682
2008,17-29 y.,Thuringa,Full-time,0.0260386899434423,37,1013,0.02587075972145988,0.02620662016542472
2008,30-45 y.,Lower Saxony,Part-time,0.039250940944428894,44,1013,0.03904616522310127,0.03945571666575652
2008,30-45 y.,North Rhine-Westphalia,Full-time,0.037193439693299676,33,1013,0.036993889966799594,0.03739298941979976
2008,30-45 y.,North Rhine-Westphalia,Part-time,0.07063664538557092,74,1013,0.07036646348690671,0.07090682728423513
2008,30-45 y.,Hesse,Part-time,0.04111698924273902,35,1013,0.04090760600578172,0.041326372479696324
2008,30-45 y.,Baden-Wuerttemberg,Part-time,0.04296343258732167,46,1013,0.0427496057578315,0.043177259416811845
2008,30-45 y.,Bavaria,Part-time,0.06361553919835955,56,1013,0.06335816965639567,0.06387290874032343
2008,46-65 y.,North Rhine-Westphalia,Part-time,0.041174061570015706,39,1013,0.04096453930214676,0.04138358383788465
2009,17-29 y.,Lower Saxony,Full-time,0.0898488732284989,56,815,0.08952227796743374,0.09017546848956405
2009,17-29 y.,North Rhine-Westphalia,Full-time,0.17505281836905004,126,815,0.17461881367079132,0.17548682306730876
2009,17-29 y.,North Rhine-Westphalia,Either,0.06072569944189262,31,815,0.0604529403169718,0.06099845856681344
2009,17-29 y.,Hesse,Full-time,0.05057216063085916,37,815,0.050321905182665966,0.05082241607905236
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.04647420596704356,38,815,0.04623378683897822,0.0467146250951089
2009,17-29 y.,Baden-Wuerttemberg,Full-time,0.09177757113975143,74,815,0.0914478390636203,0.09210730321588256
2009,17-29 y.,Bavaria,Full-time,0.08176763424310594,81,815,0.08145469226721495,0.08208057621899693
2009,17-29 y.,Brandenburg,Full-time,0.027723029656379166,31,815,0.027535524959945608,0.027910534352812724
2009,17-29 y.,Saxony,Full-time,0.03689036549651332,47,815,0.03667509171069556,0.03710563928233108
2009,17-29 y.,Saxony-Anhalt,Full-time,0.023209198497462346,32,815,0.02303723840985169,0.023381158585073003
2009,17-29 y.,Thuringa,Full-time,0.025961853730608924,38,815,0.02578023834471869,0.026143469116499157
2009,30-45 y.,Lower Saxony,Part-time,0.03287200406287416,32,815,0.032668369321082295,0.033075638804666026
2009,30-45 y.,North Rhine-Westphalia,Part-time,0.09073822113225319,71,815,0.09041017388029804,0.09106626838420834
2009,30-45 y.,Hesse,Part-time,0.04742235752037664,32,815,0.04717961907399668,0.0476650959667566
2009,30-45 y.,Baden-Wuerttemberg,Part-time,0.0613845929942692,46,815,0.06111045430285686,0.06165873168568155
2009,30-45 y.,Bavaria,Part-time,0.05757941388906145,43,815,0.057313370294089054,0.05784545748403385
2010,17-29 y.,Lower Saxony,Full-time,0.04457930343518002,76,2958,0.04439785397282301,0.044760752897537025
2010,17-29 y.,Lower Saxony,Part-time,0.01664646993948757,56,2958,0.016533981565226265,0.01675895831374888
2010,17-29 y.,North Rhine-Westphalia,Full-time,0.12101969286942942,193,2958,0.12073293897819891,0.12130644676065992
2010,17-29 y.,North Rhine-Westphalia,Part-time,0.026632332056071472,112,2958,0.026490773937828928,0.026773890174314016
2010,17-29 y.,North Rhine-Westphalia,Either,0.02846386132131387,58,2958,0.028317654339644848,0.028610068302982895
2010,17-29 y.,Hesse,Full-time,0.027492119276145068,45,2958,0.02734835784134721,0.027635880710942924
2010,17-29 y.,Hesse,Part-time,0.007485410920810668,33,2958,0.007409628583294662,0.007561193258326673
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.02724161235649658,39,2958,0.02709848896441635,0.027384735748576812
2010,17-29 y.,Baden-Wuerttemberg,Full-time,0.05750051168252765,91,2958,0.0572958351078036,0.0577051882572517
2010,17-29 y.,Baden-Wuerttemberg,Part-time,0.013219567312932156,56,2958,0.013119149534531718,0.013319985091332594
2010,17-29 y.,Baden-Wuerttemberg,Either,0.012962391960012065,32,2958,0.01286294279314048,0.013061841126883649
2010,17-29 y.,Bavaria,Full-time,0.040535333291313216,95,2958,0.04036194367271101,0.040708722909915424
2010,17-29 y.,Bavaria,Part-time,0.013392083343873913,58,2958,0.0132910212961065,0.013493145391641325
2010,17-29 y.,Bavaria,Either,0.01656906460119787,35,2958,0.016456833647714126,0.016681295554681615
2010,17-29 y.,Berlin,Full-time,0.01789263189796803,40,2958,0.01777608295944991,0.018009180836486147
2010,17-29 y.,Brandenburg,Full-time,0.015065556252733925,36,2958,0.01495845662223354,0.01517265588323431
2010,17-29 y.,Saxony,Full-time,0.03375291689626212,83,2958,0.033594138475823744,0.0339116953167005
2010,17-29 y.,Saxony,Part-time,0.0069974482155510005,32,2958,0.006924159560303638,0.007070736870798363
2010,17-29 y.,Saxony-Anhalt,Full-time,0.024067717815116695,48,2958,0.023932970840945526,0.024202464789287864
2010,17-29 y.,Thuringa,Full-time,0.017078109133671356,44,2958,0.016964196702692384,0.01719202156465033
2010,30-45 y.,Schleswig-Holstein,Part-time,0.00869498503313012,60,2958,0.008613358792489765,0.008776611273770477
2010,30-45 y.,Lower Saxony,Full-time,0.01660829044253663,41,2958,0.01649592895993478,0.01672065192513848
2010,30-45 y.,Lower Saxony,Part-time,0.021971296407094033,110,2958,0.021842413487357434,0.022100179326830633
2010,30-45 y.,North Rhine-Westphalia,Full-time,0.04034229683716572,119,2958,0.040169303167504146,0.04051529050682729
2010,30-45 y.,North Rhine-Westphalia,Part-time,0.05927779402786384,301,2958,0.05907017438543561,0.059485413670292066
2010,30-45 y.,North Rhine-Westphalia,Either,0.019133169755363957,65,2958,0.01901272435745966,0.019253615153268254
2010,30-45 y.,Hesse,Full-time,0.009663016580123656,34,2958,0.009577008434254058,0.009749024725993254
2010,30-45 y.,Hesse,Part-time,0.025446204106842164,116,2958,0.02530774990636827,0.025584658307316058
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.011925454610679119,63,2958,0.011830016012507442,0.012020893208850796
2010,30-45 y.,Baden-Wuerttemberg,Full-time,0.012922160018300403,38,2958,0.01282286328010685,0.013021456756493957
2010,30-45 y.,Baden-Wuerttemberg,Part-time,0.035696529767447464,210,2958,0.03553340812405737,0.03585965141083756
2010,30-45 y.,Bavaria,Full-time,0.027733935500772414,54,2958,0.027589561151897812,0.027878309849647016
2010,30-45 y.,Bavaria,Part-time,0.033738199660007295,218,2958,0.03357945465037166,0.03389694466964293
2010,30-45 y.,Berlin,Part-time,0.007165382465394554,40,2958,0.007091225855396911,0.007239539075392197
2010,30-45 y.,Saxony,Full-time,0.013129611878590857,46,2958,0.013029531779388513,0.013229691977793202
2010,30-45 y.,Saxony,Part-time,0.006549769769222387,57,2958,0.006478848287786082,0.0066206912506586914
2010,46-65 y.,North Rhine-Westphalia,Full-time,0.04532339112457046,51,2958,0.04514050487104784,0.04550627737809308
2010,46-65 y.,North Rhine-Westphalia,Part-time,0.01668553279256592,31,2958,0.016572914749092303,0.016798150836039534
2010,46-65 y.,Bavaria,Part-time,0.019398844644234334,42,2958,0.019277582328690295,0.019520106959778374
2011,17-29 y.,Schleswig-Holstein,Full-time,0.018951039135656184,43,2717,0.018824560588179842,0.019077517683132525
2011,17-29 y.,Lower Saxony,Full-time,0.05060336753009386,91,2717,0.0504000529297843,0.05080668213040342
2011,17-29 y.,Lower Saxony,Part-time,0.010528155489516232,38,2717,0.010433481020143581,0.010622829958888884
2011,17-29 y.,North Rhine-Westphalia,Full-time,0.12285667830917117,220,2717,0.12255217663891069,0.12316117997943166
2011,17-29 y.,North Rhine-Westphalia,Part-time,0.02099630830585626,78,2717,0.02086331840892566,0.021129298202786858
2011,17-29 y.,North Rhine-Westphalia,Either,0.01961289169012654,47,2717,0.01948426691603982,0.01974151646421326
2011,17-29 y.,Hesse,Full-time,0.033463199663981445,65,2717,0.03329637973055925,0.03363001959740364
