year,bula_h,pgisced97,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,North Rhine-Westphalia,Upper Secondary Level,Either,0.15974,36,250,0.11424,0.20525
2004,Hesse,Upper Secondary Level,Full-time,0.43886,33,69,0.32091,0.55681
2004,Hesse,Upper Secondary Level,Part-time,0.42763,36,69,0.31004,0.54522
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.44402,39,70,0.32679,0.56126
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part-time,0.40226,31,70,0.28656,0.51796
2004,Baden-Wuerttemberg,Pre-primary Level,Full-time,0.63309,44,44,0.48903,0.77714
2004,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.35312,61,131,0.27096,0.43528
2004,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.49371,70,131,0.40777,0.57966
2004,Bavaria,Pre-primary Level,Full-time,0.63513,38,38,0.48002,0.79025
2004,Bavaria,Upper Secondary Level,Full-time,0.43534,88,158,0.35779,0.51290
2004,Bavaria,Upper Secondary Level,Part-time,0.32138,70,158,0.24833,0.39443
2004,Berlin,Upper Secondary Level,Full-time,0.53904,32,32,0.36356,0.71451
2004,Brandenburg,Upper Secondary Level,Full-time,0.57503,52,52,0.43936,0.71071
2004,Saxony,Upper Secondary Level,Full-time,0.54799,85,121,0.45894,0.63704
2004,Saxony,Upper Secondary Level,Either,0.26382,36,121,0.18496,0.34267
2004,Saxony-Anhalt,Upper Secondary Level,Full-time,0.54722,58,58,0.41800,0.67645
2004,Thuringa,Upper Secondary Level,Full-time,0.57506,64,64,0.45299,0.69713
2005,Lower Saxony,Upper Secondary Level,Full-time,0.42312,37,80,0.31417,0.53207
2005,Lower Saxony,Upper Secondary Level,Part-time,0.40016,43,80,0.29212,0.50820
2005,North Rhine-Westphalia,Pre-primary Level,Full-time,0.80933,84,84,0.72482,0.89385
2005,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.56153,46,46,0.41655,0.70651
2005,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.43634,106,235,0.37280,0.49988
2005,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.29102,82,235,0.23282,0.34923
2005,North Rhine-Westphalia,Upper Secondary Level,Either,0.24144,47,235,0.18661,0.29628
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.47152,37,37,0.30846,0.63459
2005,Baden-Wuerttemberg,Pre-primary Level,Full-time,0.58787,50,50,0.45005,0.72569
2005,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.36603,56,119,0.27912,0.45295
2005,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.50131,63,119,0.41110,0.59153
2005,Bavaria,Pre-primary Level,Full-time,0.69049,42,42,0.54898,0.83200
2005,Bavaria,Upper Secondary Level,Full-time,0.46213,75,133,0.37708,0.54718
2005,Bavaria,Upper Secondary Level,Part-time,0.32363,58,133,0.24382,0.40345
2005,Brandenburg,Upper Secondary Level,Full-time,0.60612,59,59,0.48037,0.73187
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-time,0.63623,33,33,0.46954,0.80292
2005,Saxony,Upper Secondary Level,Full-time,0.55413,94,140,0.47150,0.63677
2005,Saxony,Upper Secondary Level,Either,0.28728,46,140,0.21206,0.36251
2005,Saxony-Anhalt,Upper Secondary Level,Full-time,0.52502,50,50,0.38519,0.66484
2005,Thuringa,Upper Secondary Level,Full-time,0.53953,67,99,0.44084,0.63821
2005,Thuringa,Upper Secondary Level,Either,0.27150,32,99,0.18344,0.35955
2006,Lower Saxony,Upper Secondary Level,Full-time,0.48842,51,105,0.39235,0.58449
2006,Lower Saxony,Upper Secondary Level,Part-time,0.36442,54,105,0.27193,0.45692
2006,North Rhine-Westphalia,Pre-primary Level,Full-time,0.70672,44,44,0.57064,0.84280
2006,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.49475,45,45,0.34702,0.64248
2006,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.44541,113,265,0.38546,0.50536
2006,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.30255,102,265,0.24714,0.35796
2006,North Rhine-Westphalia,Upper Secondary Level,Either,0.19308,50,265,0.14547,0.24070
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.46168,31,31,0.28329,0.64008
2006,Hesse,Upper Secondary Level,Part-time,0.36738,32,32,0.19767,0.53709
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.43203,32,32,0.25765,0.60641
2006,Baden-Wuerttemberg,Pre-primary Level,Full-time,0.57438,40,40,0.41921,0.72956
2006,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.38691,64,134,0.30413,0.46968
2006,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.49489,70,134,0.40992,0.57986
2006,Bavaria,Upper Secondary Level,Full-time,0.45617,79,154,0.37724,0.53509
2006,Bavaria,Upper Secondary Level,Part-time,0.39090,75,154,0.31359,0.46822
2006,Bavaria,Second Stage of Tertiary Education,Part-time,0.58949,35,35,0.42414,0.75485
2006,Brandenburg,Upper Secondary Level,Full-time,0.67356,53,53,0.54610,0.80101
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-time,0.65289,45,45,0.51223,0.79355
2006,Saxony,Upper Secondary Level,Full-time,0.56321,89,127,0.47661,0.64982
2006,Saxony,Upper Secondary Level,Either,0.24265,38,127,0.16780,0.31751
2006,Saxony-Anhalt,Upper Secondary Level,Full-time,0.55961,67,67,0.43984,0.67938
2006,Thuringa,Upper Secondary Level,Full-time,0.49496,50,85,0.38803,0.60188
2006,Thuringa,Upper Secondary Level,Either,0.33074,35,85,0.23013,0.43136
2007,Lower Saxony,Upper Secondary Level,Full-time,0.31629,32,78,0.21242,0.42016
2007,Lower Saxony,Upper Secondary Level,Part-time,0.43120,46,78,0.32058,0.54182
2007,North Rhine-Westphalia,Pre-primary Level,Full-time,0.79193,38,38,0.66113,0.92273
2007,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.47651,38,38,0.31558,0.63744
2007,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.39797,87,205,0.33080,0.46514
2007,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.38295,80,205,0.31625,0.44966
2007,North Rhine-Westphalia,Upper Secondary Level,Either,0.18353,38,205,0.13041,0.23665
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.57092,34,34,0.40205,0.73980
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.52816,36,36,0.36277,0.69355
2007,Baden-Wuerttemberg,Pre-primary Level,Full-time,0.58227,31,31,0.40578,0.75875
2007,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.41520,50,97,0.31663,0.51378
2007,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.35715,47,97,0.26130,0.45301
2007,Bavaria,Upper Secondary Level,Full-time,0.32322,52,116,0.23774,0.40870
2007,Bavaria,Upper Secondary Level,Part-time,0.42339,64,116,0.33308,0.51370
2007,Brandenburg,Upper Secondary Level,Full-time,0.57085,41,41,0.41746,0.72424
2007,Saxony,Upper Secondary Level,Full-time,0.58130,69,106,0.48693,0.67566
2007,Saxony,Upper Secondary Level,Either,0.25450,37,106,0.17118,0.33781
2007,Saxony-Anhalt,Upper Secondary Level,Full-time,0.57557,45,45,0.42952,0.72161
2007,Thuringa,Upper Secondary Level,Full-time,0.59513,47,47,0.45327,0.73698
2008,Lower Saxony,Upper Secondary Level,Full-time,0.37074,34,81,0.26490,0.47658
2008,Lower Saxony,Upper Secondary Level,Part-time,0.42215,47,81,0.31392,0.53038
2008,North Rhine-Westphalia,Pre-primary Level,Full-time,0.78480,39,39,0.65413,0.91546
2008,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.56013,39,39,0.40231,0.71795
2008,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.43112,77,139,0.34850,0.51375
2008,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.33035,62,139,0.25187,0.40882
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.56580,31,31,0.38843,0.74317
2008,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.42998,45,88,0.32595,0.53401
2008,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.36901,43,88,0.26761,0.47041
2008,Bavaria,Upper Secondary Level,Full-time,0.41125,51,107,0.31758,0.50492
2008,Bavaria,Upper Secondary Level,Part-time,0.50284,56,107,0.40765,0.59802
2008,Brandenburg,Upper Secondary Level,Full-time,0.62277,45,45,0.47955,0.76598
2008,Saxony,Upper Secondary Level,Full-time,0.50014,47,79,0.38918,0.61111
2008,Saxony,Upper Secondary Level,Either,0.31649,32,79,0.21328,0.41971
2008,Saxony-Anhalt,Upper Secondary Level,Full-time,0.63750,41,41,0.48852,0.78647
2008,Thuringa,Upper Secondary Level,Full-time,0.60233,46,46,0.45933,0.74533
2009,Lower Saxony,Upper Secondary Level,Full-time,0.57838,34,34,0.40990,0.74687
2009,North Rhine-Westphalia,Pre-primary Level,Full-time,0.73587,41,41,0.59925,0.87250
2009,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.44087,75,163,0.36442,0.51733
2009,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.25340,54,163,0.18642,0.32038
2009,North Rhine-Westphalia,Upper Secondary Level,Either,0.25603,34,163,0.18883,0.32324
2009,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.50194,45,81,0.39237,0.61150
2009,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.32110,36,81,0.21878,0.42341
2009,Bavaria,Upper Secondary Level,Full-time,0.36491,50,91,0.26545,0.46437
2009,Bavaria,Upper Secondary Level,Part-time,0.44346,41,91,0.34082,0.54610
2009,Brandenburg,Upper Secondary Level,Full-time,0.52517,33,33,0.35214,0.69819
2009,Saxony,Upper Secondary Level,Full-time,0.53435,55,55,0.40131,0.66740
2009,Saxony-Anhalt,Upper Secondary Level,Full-time,0.62958,39,39,0.47604,0.78313
2009,Thuringa,Upper Secondary Level,Full-time,0.54418,43,43,0.39355,0.69480
2010,Schleswig-Holstein,Upper Secondary Level,Part-time,0.27244,38,38,0.12898,0.41590
2010,Lower Saxony,Upper Secondary Level,Full-time,0.38779,45,145,0.30821,0.46738
2010,Lower Saxony,Upper Secondary Level,Part-time,0.39085,100,145,0.31115,0.47055
2010,North Rhine-Westphalia,Pre-primary Level,Full-time,0.71770,69,69,0.61071,0.82469
2010,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.41770,63,187,0.34682,0.48857
2010,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.25262,79,187,0.19018,0.31507
2010,North Rhine-Westphalia,Lower Secondary Level,Either,0.25036,45,187,0.18810,0.31262
2010,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.53504,140,363,0.48366,0.58642
2010,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.24763,168,363,0.20317,0.29210
2010,North Rhine-Westphalia,Upper Secondary Level,Either,0.16699,55,363,0.12857,0.20541
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.64233,68,68,0.52756,0.75710
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.39865,31,111,0.30715,0.49015
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.39884,80,111,0.30734,0.49035
2010,Hesse,Upper Secondary Level,Full-time,0.47876,43,121,0.38938,0.56814
2010,Hesse,Upper Secondary Level,Part-time,0.41492,78,121,0.32677,0.50308
2010,Hesse,Second Stage of Tertiary Education,Part-time,0.62948,42,42,0.48165,0.77730
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.55572,31,80,0.44615,0.66530
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part-time,0.21973,49,80,0.12842,0.31104
2010,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.50325,76,236,0.43932,0.56717
2010,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.35492,160,236,0.29374,0.41610
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.61528,61,61,0.49218,0.73839
2010,Bavaria,Upper Secondary Level,Full-time,0.31054,61,267,0.25493,0.36614
2010,Bavaria,Upper Secondary Level,Part-time,0.41563,170,267,0.35640,0.47485
2010,Bavaria,Upper Secondary Level,Either,0.21096,36,267,0.16193,0.25999
2010,Bavaria,Post-secondary Non-tertiary Level,Part-time,0.37484,36,36,0.21446,0.53521
2010,Bavaria,Second Stage of Tertiary Education,Part-time,0.37413,60,60,0.25066,0.49761
2010,Berlin,Upper Secondary Level,Full-time,0.53775,35,35,0.37016,0.70534
2010,Brandenburg,Upper Secondary Level,Full-time,0.59918,50,50,0.46196,0.73639
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-time,0.56022,34,34,0.39086,0.72957
2010,Saxony,Upper Secondary Level,Full-time,0.56602,93,150,0.48644,0.64560
2010,Saxony,Upper Secondary Level,Part-time,0.18535,57,150,0.12296,0.24775
2010,Saxony-Anhalt,Upper Secondary Level,Full-time,0.59930,58,58,0.47208,0.72652
2010,Thuringa,Upper Secondary Level,Full-time,0.68429,54,54,0.55916,0.80943
2011,Schleswig-Holstein,Upper Secondary Level,Part-time,0.37205,46,46,0.23083,0.51328
2011,Lower Saxony,Pre-primary Level,Full-time,0.59516,31,31,0.41951,0.77082
2011,Lower Saxony,Lower Secondary Level,Part-time,0.25328,32,32,0.10019,0.40637
2011,Lower Saxony,Upper Secondary Level,Full-time,0.52353,56,152,0.44387,0.60320
2011,Lower Saxony,Upper Secondary Level,Part-time,0.39936,96,152,0.32125,0.47748
2011,North Rhine-Westphalia,Pre-primary Level,Full-time,0.68311,71,71,0.57411,0.79210
2011,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.54238,69,145,0.46101,0.62375
2011,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.23619,76,145,0.16682,0.30557
2011,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.53928,137,343,0.48645,0.59211
2011,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.26343,157,343,0.21674,0.31011
2011,North Rhine-Westphalia,Upper Secondary Level,Either,0.15302,49,343,0.11486,0.19117
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.53925,65,65,0.41713,0.66137
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.40378,52,52,0.26912,0.53844
2011,Hesse,Upper Secondary Level,Full-time,0.38046,39,98,0.28385,0.47708
2011,Hesse,Upper Secondary Level,Part-time,0.33691,59,98,0.24285,0.43097
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.47565,35,76,0.36262,0.58868
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part-time,0.31199,41,76,0.20714,0.41685
2011,Baden-Wuerttemberg,Pre-primary Level,Full-time,0.63965,43,43,0.49445,0.78485
2011,Baden-Wuerttemberg,Lower Secondary Level,Full-time,0.57945,34,34,0.41103,0.74788
2011,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.37033,64,194,0.30220,0.43845
2011,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.41381,130,194,0.34432,0.48329
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.63211,47,47,0.49275,0.77147
2011,Bavaria,Upper Secondary Level,Full-time,0.31581,73,263,0.25953,0.37210
2011,Bavaria,Upper Secondary Level,Part-time,0.42513,153,263,0.36526,0.48499
2011,Bavaria,Upper Secondary Level,Either,0.17064,37,263,0.12509,0.21620
2011,Bavaria,Second Stage of Tertiary Education,Part-time,0.51656,44,44,0.36720,0.66593
2011,Berlin,Upper Secondary Level,Full-time,0.53132,38,72,0.41524,0.64739
2011,Berlin,Upper Secondary Level,Part-time,0.42278,34,72,0.30787,0.53769
2011,Brandenburg,Upper Secondary Level,Full-time,0.47311,39,72,0.35697,0.58924
2011,Brandenburg,Upper Secondary Level,Part-time,0.29169,33,72,0.18596,0.39742
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-time,0.57436,41,41,0.42113,0.72759
2011,Saxony,Upper Secondary Level,Full-time,0.54774,100,197,0.47806,0.61742
2011,Saxony,Upper Secondary Level,Part-time,0.15825,54,197,0.10715,0.20934
2011,Saxony,Upper Secondary Level,Either,0.22421,43,197,0.16582,0.28260
2011,Saxony-Anhalt,Upper Secondary Level,Full-time,0.54346,52,52,0.40675,0.68017
2011,Thuringa,Upper Secondary Level,Full-time,0.67483,56,56,0.55103,0.79863
2012,Schleswig-Holstein,Upper Secondary Level,Part-time,0.34317,34,34,0.18118,0.50515
2012,Lower Saxony,Upper Secondary Level,Full-time,0.35438,43,130,0.27184,0.43693
2012,Lower Saxony,Upper Secondary Level,Part-time,0.46465,87,130,0.37858,0.55072
2012,North Rhine-Westphalia,Pre-primary Level,Full-time,0.72555,66,66,0.61706,0.83403
2012,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.53770,78,150,0.45765,0.61776
2012,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.28035,72,150,0.20823,0.35248
2012,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.55518,125,309,0.49968,0.61068
2012,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.27774,147,309,0.22772,0.32776
2012,North Rhine-Westphalia,Upper Secondary Level,Either,0.13199,37,309,0.09419,0.16980
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.55917,50,50,0.42015,0.69818
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.44401,52,52,0.30765,0.58038
2012,Hesse,Upper Secondary Level,Part-time,0.45343,59,59,0.32531,0.58155
2012,Hesse,Second Stage of Tertiary Education,Part-time,0.58079,35,35,0.41493,0.74665
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part-time,0.31234,39,39,0.16499,0.45970
2012,Baden-Wuerttemberg,Pre-primary Level,Full-time,0.78554,38,38,0.65328,0.91779
2012,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.50676,60,165,0.43024,0.58328
2012,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.37437,105,165,0.30030,0.44844
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.52954,42,42,0.37676,0.68232
2012,Bavaria,Upper Secondary Level,Full-time,0.37287,77,234,0.31078,0.43496
2012,Bavaria,Upper Secondary Level,Part-time,0.38333,157,234,0.32090,0.44576
2012,Bavaria,Second Stage of Tertiary Education,Part-time,0.34116,31,31,0.17150,0.51081
2012,Berlin,Upper Secondary Level,Full-time,0.53198,33,33,0.35909,0.70487
2012,Brandenburg,Upper Secondary Level,Full-time,0.59950,52,52,0.46502,0.73398
2012,Saxony,Upper Secondary Level,Full-time,0.44999,71,159,0.37241,0.52756
2012,Saxony,Upper Secondary Level,Part-time,0.16157,43,159,0.10418,0.21896
2012,Saxony,Upper Secondary Level,Either,0.29754,45,159,0.22625,0.36883
2012,Saxony-Anhalt,Upper Secondary Level,Full-time,0.56471,48,48,0.42297,0.70646
2012,Thuringa,Upper Secondary Level,Full-time,0.57553,47,47,0.43270,0.71837
2013,Schleswig-Holstein,Upper Secondary Level,Part-time,0.30463,33,33,0.14516,0.46410
2013,Lower Saxony,Pre-primary Level,Full-time,0.82796,37,37,0.70468,0.95125
2013,Lower Saxony,Lower Secondary Level,Full-time,0.46637,44,76,0.35347,0.57928
2013,Lower Saxony,Lower Secondary Level,Part-time,0.24391,32,76,0.14672,0.34110
2013,Lower Saxony,Upper Secondary Level,Full-time,0.50879,77,156,0.43009,0.58749
2013,Lower Saxony,Upper Secondary Level,Part-time,0.37211,79,156,0.29601,0.44821
2013,North Rhine-Westphalia,No answer / don't know,Full-time,0.65658,38,38,0.50357,0.80958
2013,North Rhine-Westphalia,Pre-primary Level,Full-time,0.61121,96,96,0.51318,0.70924
2013,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.42742,106,216,0.36129,0.49355
2013,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.37397,110,216,0.30930,0.43865
2013,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.52255,172,369,0.47151,0.57358
2013,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.28224,148,369,0.23626,0.32823
2013,North Rhine-Westphalia,Upper Secondary Level,Either,0.12782,49,369,0.09370,0.16193
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.32272,54,54,0.19685,0.44859
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.47354,43,101,0.37568,0.57140
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.35221,58,101,0.25859,0.44583
2013,Hesse,Upper Secondary Level,Full-time,0.32267,46,112,0.23570,0.40965
2013,Hesse,Upper Secondary Level,Part-time,0.38678,66,112,0.29618,0.47738
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part-time,0.27156,37,37,0.12627,0.41685
2013,Baden-Wuerttemberg,Pre-primary Level,Full-time,0.73202,39,39,0.59120,0.87285
2013,Baden-Wuerttemberg,Lower Secondary Level,Full-time,0.34858,37,78,0.24214,0.45501
2013,Baden-Wuerttemberg,Lower Secondary Level,Part-time,0.34013,41,78,0.23431,0.44595
2013,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.54728,89,210,0.47980,0.61476
2013,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.32915,121,210,0.26544,0.39286
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.60339,52,52,0.46913,0.73765
2013,Bavaria,Pre-primary Level,Full-time,0.70460,38,38,0.55759,0.85160
2013,Bavaria,Lower Secondary Level,Full-time,0.37551,37,72,0.26287,0.48816
2013,Bavaria,Lower Secondary Level,Part-time,0.38718,35,72,0.27388,0.50049
2013,Bavaria,Upper Secondary Level,Full-time,0.49574,119,267,0.43566,0.55583
2013,Bavaria,Upper Secondary Level,Part-time,0.33733,148,267,0.28051,0.39415
2013,Bavaria,Second Stage of Tertiary Education,Part-time,0.58562,43,43,0.43664,0.73460
2013,Berlin,Upper Secondary Level,Full-time,0.47263,34,34,0.30229,0.64297
2013,Brandenburg,Upper Secondary Level,Full-time,0.39858,35,35,0.23401,0.56316
2013,Saxony,Upper Secondary Level,Full-time,0.39916,54,136,0.31655,0.48178
2013,Saxony,Upper Secondary Level,Part-time,0.18055,40,136,0.11566,0.24543
2013,Saxony,Upper Secondary Level,Either,0.35934,42,136,0.27840,0.44028
2013,Saxony-Anhalt,Upper Secondary Level,Full-time,0.57458,51,51,0.43754,0.71162
2013,Thuringa,Upper Secondary Level,Full-time,0.51303,36,36,0.34744,0.67863
2014,Lower Saxony,Pre-primary Level,Full-time,0.76405,35,35,0.62132,0.90677
2014,Lower Saxony,Upper Secondary Level,Full-time,0.32631,47,121,0.24242,0.41020
2014,Lower Saxony,Upper Secondary Level,Part-time,0.49996,74,121,0.41049,0.58942
2014,North Rhine-Westphalia,No answer / don't know,Full-time,0.69196,34,34,0.53443,0.84948
2014,North Rhine-Westphalia,Pre-primary Level,Full-time,0.63188,50,50,0.49684,0.76693
2014,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.48072,78,156,0.40206,0.55938
2014,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.27875,78,156,0.20816,0.34934
2014,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.47431,139,326,0.42003,0.52860
2014,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.32034,155,326,0.26961,0.37107
2014,North Rhine-Westphalia,Upper Secondary Level,Either,0.12349,32,326,0.08772,0.15926
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.58216,46,46,0.43806,0.72627
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.39045,31,82,0.28421,0.49669
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.44067,51,82,0.33255,0.54879
2014,Hesse,Upper Secondary Level,Part-time,0.40026,56,56,0.27077,0.52975
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.43256,35,66,0.31212,0.55300
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part-time,0.36120,31,66,0.24442,0.47798
2014,Baden-Wuerttemberg,Pre-primary Level,Full-time,0.89207,33,33,0.78455,0.99958
2014,Baden-Wuerttemberg,Lower Secondary Level,Full-time,0.56979,37,37,0.40805,0.73152
2014,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.46851,68,171,0.39350,0.54353
2014,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.41397,103,171,0.33993,0.48801
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.72691,54,54,0.60695,0.84686
2014,Bavaria,Pre-primary Level,Full-time,0.72982,31,31,0.57092,0.88873
2014,Bavaria,Upper Secondary Level,Full-time,0.38172,83,191,0.31264,0.45080
2014,Bavaria,Upper Secondary Level,Part-time,0.38689,108,191,0.31764,0.45615
2014,Bavaria,Second Stage of Tertiary Education,Part-time,0.61636,52,52,0.48290,0.74982
2014,Saxony,Upper Secondary Level,Full-time,0.32610,32,106,0.23643,0.41577
2014,Saxony,Upper Secondary Level,Part-time,0.24324,41,106,0.16117,0.32530
2014,Saxony,Upper Secondary Level,Either,0.39724,33,106,0.30364,0.49083
2014,Saxony-Anhalt,Upper Secondary Level,Full-time,0.56081,39,39,0.40301,0.71861
2015,Schleswig-Holstein,Upper Secondary Level,Part-time,0.46443,31,31,0.28597,0.64290
2015,Lower Saxony,Lower Secondary Level,Full-time,0.63717,36,36,0.47788,0.79647
2015,Lower Saxony,Upper Secondary Level,Full-time,0.43295,63,128,0.34678,0.51913
2015,Lower Saxony,Upper Secondary Level,Part-time,0.39748,65,128,0.31236,0.48259
2015,North Rhine-Westphalia,No answer / don't know,Full-time,0.81440,40,40,0.69238,0.93642
2015,North Rhine-Westphalia,Pre-primary Level,Full-time,0.68301,36,36,0.52885,0.83716
2015,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.44717,72,195,0.37720,0.51714
2015,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.36281,90,195,0.29515,0.43047
2015,North Rhine-Westphalia,Lower Secondary Level,Either,0.14847,33,195,0.09844,0.19851
2015,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.58529,178,366,0.53474,0.63583
2015,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.25003,135,366,0.20561,0.29446
2015,North Rhine-Westphalia,Upper Secondary Level,Either,0.13914,53,366,0.10364,0.17465
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.54122,49,49,0.40025,0.68219
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.29193,33,88,0.19639,0.38746
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.48985,55,88,0.38481,0.59490
2015,Hesse,Upper Secondary Level,Full-time,0.35712,36,84,0.25403,0.46020
2015,Hesse,Upper Secondary Level,Part-time,0.29735,48,84,0.19901,0.39569
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.41466,32,70,0.29841,0.53091
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part-time,0.34138,38,70,0.22949,0.45326
2015,Baden-Wuerttemberg,Lower Secondary Level,Full-time,0.58461,34,34,0.41647,0.75275
2015,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.47352,70,144,0.39168,0.55535
2015,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.31926,74,144,0.24285,0.39567
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.40128,47,47,0.25963,0.54293
