year,age_gr,sampreg,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,30-45 y.,West,Either,0.15463,60,507,0.12313,0.18613
2008,30-45 y.,West,I'm not sure yet,0.05434,31,507,0.03459,0.07409
2008,30-45 y.,East,Full-time,0.44294,67,141,0.36065,0.52522
2008,30-45 y.,East,Part-time,0.21679,34,141,0.14853,0.28505
2008,30-45 y.,East,Either,0.30092,40,141,0.22494,0.37689
2008,46-65 y.,West,Full-time,0.34502,77,255,0.28656,0.40348
2008,46-65 y.,West,Part-time,0.33943,118,255,0.28119,0.39766
2008,46-65 y.,West,Either,0.24351,60,255,0.19073,0.29630
2008,46-65 y.,East,Full-time,0.40414,84,186,0.33342,0.47485
2008,46-65 y.,East,Part-time,0.14743,35,186,0.09634,0.19852
2008,46-65 y.,East,Either,0.39622,67,186,0.32574,0.46670
2009,17-29 y.,West,Full-time,0.60064,451,730,0.56509,0.63619
2009,17-29 y.,West,Part-time,0.13235,90,730,0.10775,0.15695
2009,17-29 y.,West,Either,0.18964,116,730,0.16119,0.21810
2009,17-29 y.,West,I'm not sure yet,0.07737,73,730,0.05798,0.09677
2009,17-29 y.,East,Full-time,0.57810,179,228,0.51385,0.64235
2009,17-29 y.,East,Either,0.25893,49,228,0.20195,0.31592
2009,30-45 y.,West,Full-time,0.31238,121,439,0.26898,0.35579
2009,30-45 y.,West,Part-time,0.52113,259,439,0.47434,0.56791
2009,30-45 y.,West,Either,0.11969,59,439,0.08929,0.15009
2009,30-45 y.,East,Full-time,0.48884,59,106,0.39322,0.58445
2009,30-45 y.,East,Either,0.31973,47,106,0.23052,0.40894
2009,46-65 y.,West,Full-time,0.38093,85,249,0.32049,0.44137
2009,46-65 y.,West,Part-time,0.29190,110,249,0.23532,0.34849
2009,46-65 y.,West,Either,0.25071,54,249,0.19677,0.30465
2009,46-65 y.,East,Full-time,0.46821,90,174,0.39385,0.54257
2009,46-65 y.,East,Part-time,0.16830,37,174,0.11255,0.22405
2009,46-65 y.,East,Either,0.28367,47,174,0.21649,0.35084
2010,17-29 y.,West,Full-time,0.60719,600,1258,0.58019,0.63419
2010,17-29 y.,West,Part-time,0.15285,384,1258,0.13296,0.17275
2010,17-29 y.,West,Either,0.15362,192,1258,0.13369,0.17356
2010,17-29 y.,West,I'm not sure yet,0.08633,82,1258,0.07081,0.10186
2010,17-29 y.,East,Full-time,0.66703,257,401,0.62084,0.71321
2010,17-29 y.,East,Part-time,0.16892,91,401,0.13220,0.20564
2010,17-29 y.,East,Either,0.10764,53,401,0.07727,0.13802
2010,30-45 y.,West,Full-time,0.32494,350,1723,0.30282,0.34706
2010,30-45 y.,West,Part-time,0.48490,1144,1723,0.46130,0.50851
2010,30-45 y.,West,Either,0.16179,183,1723,0.14440,0.17918
2010,30-45 y.,West,I'm not sure yet,0.02837,46,1723,0.02053,0.03621
2010,30-45 y.,East,Full-time,0.47078,149,382,0.42066,0.52091
2010,30-45 y.,East,Part-time,0.23574,158,382,0.19312,0.27837
2010,30-45 y.,East,Either,0.28467,75,382,0.23936,0.32998
2010,46-65 y.,West,Full-time,0.40141,143,390,0.35269,0.45012
2010,46-65 y.,West,Part-time,0.31723,172,390,0.27098,0.36347
2010,46-65 y.,West,Either,0.21637,75,390,0.17545,0.25729
2010,46-65 y.,East,Full-time,0.56616,99,140,0.48376,0.64855
2010,46-65 y.,East,Either,0.24681,41,140,0.17513,0.31849
2011,17-29 y.,West,Full-time,0.64415,760,1282,0.61793,0.67037
2011,17-29 y.,West,Part-time,0.16258,284,1282,0.14238,0.18279
2011,17-29 y.,West,Either,0.12441,158,1282,0.10633,0.14248
2011,17-29 y.,West,I'm not sure yet,0.06886,80,1282,0.05499,0.08273
2011,17-29 y.,East,Full-time,0.70163,218,350,0.65363,0.74963
2011,17-29 y.,East,Part-time,0.10675,68,350,0.07435,0.13915
2011,17-29 y.,East,Either,0.15690,64,350,0.11874,0.19506
2011,30-45 y.,West,Full-time,0.31200,310,1514,0.28865,0.33534
2011,30-45 y.,West,Part-time,0.52791,993,1514,0.50276,0.55307
2011,30-45 y.,West,Either,0.12694,157,1514,0.11016,0.14371
2011,30-45 y.,West,I'm not sure yet,0.03315,54,1514,0.02413,0.04217
2011,30-45 y.,East,Full-time,0.42983,155,375,0.37965,0.48000
2011,30-45 y.,East,Part-time,0.30756,153,375,0.26079,0.35433
2011,30-45 y.,East,Either,0.21156,67,375,0.17016,0.25295
2011,46-65 y.,West,Full-time,0.35974,134,490,0.31720,0.40228
2011,46-65 y.,West,Part-time,0.35451,218,490,0.31211,0.39691
2011,46-65 y.,West,Either,0.20948,103,490,0.17341,0.24555
2011,46-65 y.,West,I'm not sure yet,0.07627,35,490,0.05274,0.09979
2011,46-65 y.,East,Full-time,0.51200,116,234,0.44781,0.57618
2011,46-65 y.,East,Part-time,0.19860,61,234,0.14737,0.24982
2011,46-65 y.,East,Either,0.22130,57,234,0.16800,0.27461
2012,17-29 y.,West,Full-time,0.65315,730,1185,0.62603,0.68026
2012,17-29 y.,West,Part-time,0.16474,239,1185,0.14361,0.18587
2012,17-29 y.,West,Either,0.11024,119,1185,0.09240,0.12808
2012,17-29 y.,West,I'm not sure yet,0.07187,97,1185,0.05716,0.08659
2012,17-29 y.,East,Full-time,0.67580,224,330,0.62522,0.72638
2012,17-29 y.,East,Part-time,0.07850,48,330,0.04944,0.10757
2012,17-29 y.,East,Either,0.18908,58,330,0.14676,0.23139
2012,30-45 y.,West,Full-time,0.28404,235,1244,0.25897,0.30911
2012,30-45 y.,West,Part-time,0.52504,835,1244,0.49728,0.55280
2012,30-45 y.,West,Either,0.13292,117,1244,0.11405,0.15180
2012,30-45 y.,West,I'm not sure yet,0.05800,57,1244,0.04500,0.07099
2012,30-45 y.,East,Full-time,0.40422,124,319,0.35028,0.45816
2012,30-45 y.,East,Part-time,0.29740,122,319,0.24716,0.34764
2012,30-45 y.,East,Either,0.25246,73,319,0.20471,0.30021
2012,46-65 y.,West,Full-time,0.30706,156,575,0.26932,0.34479
2012,46-65 y.,West,Part-time,0.41005,282,575,0.36981,0.45028
2012,46-65 y.,West,Either,0.17642,87,575,0.14524,0.20761
2012,46-65 y.,West,I'm not sure yet,0.10648,50,575,0.08124,0.13171
2012,46-65 y.,East,Full-time,0.45519,116,244,0.39258,0.51781
2012,46-65 y.,East,Part-time,0.20898,73,244,0.15786,0.26010
2012,46-65 y.,East,Either,0.28246,55,244,0.22585,0.33906
2013,17-29 y.,West,Full-time,0.62320,994,1631,0.59968,0.64673
2013,17-29 y.,West,Part-time,0.16647,321,1631,0.14839,0.18455
2013,17-29 y.,West,Either,0.13332,197,1631,0.11682,0.14982
2013,17-29 y.,West,I'm not sure yet,0.07701,119,1631,0.06407,0.08995
2013,17-29 y.,East,Full-time,0.58465,181,282,0.52704,0.64227
2013,17-29 y.,East,Part-time,0.13825,41,282,0.09789,0.17861
2013,17-29 y.,East,Either,0.23650,60,282,0.18682,0.28619
2013,30-45 y.,West,Full-time,0.34024,393,1569,0.31679,0.36369
2013,30-45 y.,West,Part-time,0.47584,942,1569,0.45112,0.50056
2013,30-45 y.,West,Either,0.13738,182,1569,0.12034,0.15442
2013,30-45 y.,West,I'm not sure yet,0.04654,52,1569,0.03611,0.05697
2013,30-45 y.,East,Full-time,0.43828,125,323,0.38408,0.49248
2013,30-45 y.,East,Part-time,0.29158,134,323,0.24193,0.34122
2013,30-45 y.,East,Either,0.22364,64,323,0.17812,0.26915
2013,46-65 y.,West,Full-time,0.35511,213,658,0.31852,0.39171
2013,46-65 y.,West,Part-time,0.41263,289,658,0.37498,0.45027
2013,46-65 y.,West,Either,0.13495,111,658,0.10882,0.16108
2013,46-65 y.,West,I'm not sure yet,0.09731,45,658,0.07465,0.11997
2013,46-65 y.,East,Full-time,0.48363,101,236,0.41974,0.54753
2013,46-65 y.,East,Part-time,0.19084,71,236,0.14060,0.24108
2013,46-65 y.,East,Either,0.25833,64,236,0.20237,0.31430
2014,17-29 y.,West,Full-time,0.64906,787,1291,0.62301,0.67510
2014,17-29 y.,West,Part-time,0.15162,245,1291,0.13205,0.17119
2014,17-29 y.,West,Either,0.11671,154,1291,0.09919,0.13423
2014,17-29 y.,West,I'm not sure yet,0.08261,105,1291,0.06759,0.09764
2014,17-29 y.,East,Full-time,0.59295,158,263,0.53346,0.65244
2014,17-29 y.,East,Part-time,0.15490,56,263,0.11109,0.19871
2014,17-29 y.,East,Either,0.20224,49,263,0.15360,0.25088
2014,30-45 y.,West,Full-time,0.29412,280,1218,0.26852,0.31972
2014,30-45 y.,West,Part-time,0.54611,751,1218,0.51814,0.57408
2014,30-45 y.,West,Either,0.11981,140,1218,0.10156,0.13805
2014,30-45 y.,West,I'm not sure yet,0.03996,47,1218,0.02896,0.05096
2014,30-45 y.,East,Full-time,0.38948,94,271,0.33132,0.44765
2014,30-45 y.,East,Part-time,0.34536,123,271,0.28864,0.40208
2014,30-45 y.,East,Either,0.22779,54,271,0.17776,0.27781
2014,46-65 y.,West,Full-time,0.28083,157,575,0.24406,0.31759
2014,46-65 y.,West,Part-time,0.42266,277,575,0.38225,0.46307
2014,46-65 y.,West,Either,0.17447,93,575,0.14342,0.20551
2014,46-65 y.,West,I'm not sure yet,0.12205,48,575,0.09527,0.14883
2014,46-65 y.,East,Full-time,0.41656,75,205,0.34891,0.48422
2014,46-65 y.,East,Part-time,0.21788,62,205,0.16123,0.27453
2014,46-65 y.,East,Either,0.31296,68,205,0.24932,0.37659
2014,66 and older,West,Part-time,0.85971,31,31,0.73544,0.98399
2015,17-29 y.,West,Full-time,0.66662,864,1390,0.64182,0.69141
2015,17-29 y.,West,Part-time,0.15341,243,1390,0.13446,0.17237
2015,17-29 y.,West,Either,0.11480,177,1390,0.09804,0.13157
2015,17-29 y.,West,I'm not sure yet,0.06517,106,1390,0.05219,0.07815
2015,17-29 y.,East,Full-time,0.62367,132,214,0.55861,0.68873
2015,17-29 y.,East,Part-time,0.14427,33,214,0.09708,0.19146
2015,17-29 y.,East,Either,0.17753,49,214,0.12621,0.22885
2015,30-45 y.,West,Full-time,0.30718,332,1277,0.28187,0.33249
2015,30-45 y.,West,Part-time,0.48454,700,1277,0.45712,0.51197
2015,30-45 y.,West,Either,0.14915,170,1277,0.12960,0.16869
2015,30-45 y.,West,I'm not sure yet,0.05913,75,1277,0.04619,0.07207
2015,30-45 y.,East,Full-time,0.32388,85,271,0.26807,0.37970
2015,30-45 y.,East,Part-time,0.33316,124,271,0.27693,0.38938
2015,30-45 y.,East,Either,0.31136,62,271,0.25613,0.36660
2015,46-65 y.,West,Full-time,0.27932,148,595,0.24324,0.31540
2015,46-65 y.,West,Part-time,0.41322,279,595,0.37362,0.45282
2015,46-65 y.,West,Either,0.19748,108,595,0.16546,0.22949
2015,46-65 y.,West,I'm not sure yet,0.10998,60,595,0.08482,0.13514
2015,46-65 y.,East,Full-time,0.41984,81,200,0.35127,0.48841
2015,46-65 y.,East,Part-time,0.26912,70,200,0.20750,0.33074
2015,46-65 y.,East,Either,0.21964,49,200,0.16212,0.27716
2016,17-29 y.,West,Full-time,0.63132,694,1168,0.60364,0.65900
2016,17-29 y.,West,Part-time,0.17448,220,1168,0.15271,0.19626
2016,17-29 y.,West,Either,0.12273,154,1168,0.10391,0.14156
2016,17-29 y.,West,I'm not sure yet,0.07146,100,1168,0.05668,0.08624
2016,17-29 y.,East,Full-time,0.57977,123,198,0.51085,0.64870
2016,17-29 y.,East,Part-time,0.16090,38,198,0.10959,0.21222
2016,17-29 y.,East,Either,0.17054,37,198,0.11802,0.22306
2016,30-45 y.,West,Full-time,0.27032,226,999,0.24277,0.29788
2016,30-45 y.,West,Part-time,0.54402,600,999,0.51312,0.57492
2016,30-45 y.,West,Either,0.11959,123,999,0.09945,0.13972
2016,30-45 y.,West,I'm not sure yet,0.06607,50,999,0.05066,0.08149
2016,30-45 y.,East,Full-time,0.32996,78,211,0.26636,0.39355
2016,30-45 y.,East,Part-time,0.23842,75,211,0.18079,0.29605
2016,30-45 y.,East,Either,0.37048,58,211,0.30516,0.43579
2016,46-65 y.,West,Full-time,0.26450,123,499,0.22577,0.30324
2016,46-65 y.,West,Part-time,0.41980,226,499,0.37645,0.46314
2016,46-65 y.,West,Either,0.18289,88,499,0.14894,0.21684
2016,46-65 y.,West,I'm not sure yet,0.13281,62,499,0.10300,0.16262
2016,46-65 y.,East,Full-time,0.37503,55,156,0.29882,0.45125
2016,46-65 y.,East,Part-time,0.25201,49,156,0.18366,0.32037
2016,46-65 y.,East,Either,0.23354,52,156,0.16693,0.30014
2017,17-29 y.,West,Full-time,0.61579,931,1592,0.59189,0.63969
2017,17-29 y.,West,Part-time,0.16898,296,1592,0.15057,0.18740
2017,17-29 y.,West,Either,0.15623,231,1592,0.13839,0.17407
2017,17-29 y.,West,I'm not sure yet,0.05900,134,1592,0.04742,0.07058
2017,17-29 y.,East,Full-time,0.65722,188,315,0.60472,0.70972
2017,17-29 y.,East,Part-time,0.15655,65,315,0.11635,0.19674
2017,17-29 y.,East,Either,0.13369,62,315,0.09605,0.17134
2017,30-45 y.,West,Full-time,0.29780,547,1628,0.27558,0.32002
2017,30-45 y.,West,Part-time,0.52151,767,1628,0.49723,0.54578
2017,30-45 y.,West,Either,0.12523,215,1628,0.10914,0.14131
2017,30-45 y.,West,I'm not sure yet,0.05547,99,1628,0.04435,0.06659
2017,30-45 y.,East,Full-time,0.28551,173,386,0.24039,0.33062
2017,30-45 y.,East,Part-time,0.31511,133,386,0.26870,0.36151
2017,30-45 y.,East,Either,0.34419,80,386,0.29673,0.39165
2017,46-65 y.,West,Full-time,0.23121,229,742,0.20085,0.26156
2017,46-65 y.,West,Part-time,0.44400,307,742,0.40822,0.47977
2017,46-65 y.,West,Either,0.19435,126,742,0.16586,0.22284
2017,46-65 y.,West,I'm not sure yet,0.13045,80,742,0.10620,0.15470
2017,46-65 y.,East,Full-time,0.27128,75,197,0.20903,0.33353
2017,46-65 y.,East,Part-time,0.39086,77,197,0.32255,0.45918
2017,46-65 y.,East,Either,0.25976,45,197,0.19837,0.32115
2018,17-29 y.,West,Full-time,0.59576,1002,1752,0.57278,0.61875
2018,17-29 y.,West,Part-time,0.18809,358,1752,0.16978,0.20639
2018,17-29 y.,West,Either,0.14977,239,1752,0.13305,0.16648
2018,17-29 y.,West,I'm not sure yet,0.06638,153,1752,0.05472,0.07804
2018,17-29 y.,East,Full-time,0.54572,173,352,0.49363,0.59780
2018,17-29 y.,East,Part-time,0.15142,73,352,0.11392,0.18892
2018,17-29 y.,East,Either,0.21223,74,352,0.16945,0.25501
2018,17-29 y.,East,I'm not sure yet,0.09064,32,352,0.06060,0.12067
2018,30-45 y.,West,Full-time,0.28931,632,1779,0.26824,0.31039
2018,30-45 y.,West,Part-time,0.52782,817,1779,0.50461,0.55102
2018,30-45 y.,West,Either,0.12224,195,1779,0.10702,0.13747
2018,30-45 y.,West,I'm not sure yet,0.06063,135,1779,0.04953,0.07172
2018,30-45 y.,East,Full-time,0.42542,182,402,0.37702,0.47381
2018,30-45 y.,East,Part-time,0.29107,134,402,0.24661,0.33553
2018,30-45 y.,East,Either,0.23559,86,402,0.19406,0.27713
2018,46-65 y.,West,Full-time,0.25350,279,875,0.22465,0.28234
2018,46-65 y.,West,Part-time,0.42339,344,875,0.39063,0.45614
2018,46-65 y.,West,Either,0.15052,129,875,0.12682,0.17423
2018,46-65 y.,West,I'm not sure yet,0.17259,123,875,0.14754,0.19765
2018,46-65 y.,East,Full-time,0.23137,64,183,0.17010,0.29264
2018,46-65 y.,East,Part-time,0.36202,66,183,0.29220,0.43185
2018,46-65 y.,East,Either,0.27915,53,183,0.21398,0.34432
2018,66 and older,West,Part-time,0.64561,31,31,0.47444,0.81678
2019,17-29 y.,West,Full-time,0.57046,770,1434,0.54483,0.59609
2019,17-29 y.,West,Part-time,0.20454,338,1434,0.18365,0.22542
2019,17-29 y.,West,Either,0.14106,192,1434,0.12303,0.15908
2019,17-29 y.,West,I'm not sure yet,0.08395,134,1434,0.06959,0.09831
2019,17-29 y.,East,Full-time,0.57241,145,263,0.51250,0.63232
2019,17-29 y.,East,Part-time,0.14073,69,263,0.09862,0.18284
2019,17-29 y.,East,Either,0.17212,49,263,0.12641,0.21783
2019,30-45 y.,West,Full-time,0.26368,521,1501,0.24138,0.28598
2019,30-45 y.,West,Part-time,0.55568,738,1501,0.53053,0.58082
2019,30-45 y.,West,Either,0.13977,134,1501,0.12222,0.15732
2019,30-45 y.,West,I'm not sure yet,0.04087,108,1501,0.03085,0.05089
2019,30-45 y.,East,Full-time,0.46174,146,333,0.40811,0.51536
2019,30-45 y.,East,Part-time,0.34559,138,333,0.29443,0.39674
2019,30-45 y.,East,Either,0.16757,49,333,0.12740,0.20775
2019,46-65 y.,West,Full-time,0.24687,258,789,0.21677,0.27698
2019,46-65 y.,West,Part-time,0.48419,335,789,0.44929,0.51908
2019,46-65 y.,West,Either,0.14817,103,789,0.12337,0.17298
2019,46-65 y.,West,I'm not sure yet,0.12077,93,789,0.09801,0.14352
2019,46-65 y.,East,Full-time,0.17742,45,165,0.11895,0.23589
2019,46-65 y.,East,Part-time,0.37729,82,165,0.30311,0.45148
2019,46-65 y.,East,Either,0.26226,38,165,0.19494,0.32958
2019,66 and older,West,Part-time,0.81357,42,42,0.69436,0.93279
2020,17-29 y.,West,Full-time,0.53297,760,1446,0.50724,0.55869
2020,17-29 y.,West,Part-time,0.20135,286,1446,0.18067,0.22202
2020,17-29 y.,West,Either,0.14785,234,1446,0.12955,0.16616
2020,17-29 y.,West,I'm not sure yet,0.11783,166,1446,0.10121,0.13446
2020,17-29 y.,East,Full-time,0.48387,150,301,0.42732,0.54042
2020,17-29 y.,East,Part-time,0.15371,64,301,0.11289,0.19452
2020,17-29 y.,East,Either,0.20927,48,301,0.16323,0.25530
2020,17-29 y.,East,I'm not sure yet,0.15316,39,301,0.11240,0.19391
2020,30-45 y.,West,Full-time,0.24893,461,1418,0.22642,0.27144
2020,30-45 y.,West,Part-time,0.53202,688,1418,0.50604,0.55800
2020,30-45 y.,West,Either,0.12259,147,1418,0.10551,0.13966
2020,30-45 y.,West,I'm not sure yet,0.09646,122,1418,0.08109,0.11183
2020,30-45 y.,East,Full-time,0.44803,129,296,0.39128,0.50478
2020,30-45 y.,East,Part-time,0.28772,118,296,0.23606,0.33938
2020,30-45 y.,East,Either,0.24639,49,296,0.19722,0.29557
2020,46-65 y.,West,Full-time,0.24063,256,794,0.21088,0.27039
2020,46-65 y.,West,Part-time,0.39815,296,794,0.36408,0.43222
2020,46-65 y.,West,Either,0.16505,110,794,0.13921,0.19089
2020,46-65 y.,West,I'm not sure yet,0.19616,132,794,0.16853,0.22380
2020,46-65 y.,East,Full-time,0.34516,61,159,0.27103,0.41929
2020,46-65 y.,East,Part-time,0.30970,67,159,0.23760,0.38180
2020,46-65 y.,East,Either,0.18500,31,159,0.12445,0.24554
2021,17-29 y.,West,Full-time,0.49169,412,941,0.45973,0.52365
2021,17-29 y.,West,Part-time,0.23877,225,941,0.21152,0.26603
2021,17-29 y.,West,Either,0.17390,197,941,0.14967,0.19813
2021,17-29 y.,West,I'm not sure yet,0.09564,107,941,0.07684,0.11444
2021,17-29 y.,East,Full-time,0.45221,87,163,0.37557,0.52885
2021,17-29 y.,East,Part-time,0.18688,32,163,0.12685,0.24691
2021,17-29 y.,East,Either,0.28325,44,163,0.21387,0.35264
2021,30-45 y.,West,Full-time,0.28503,236,914,0.25575,0.31431
2021,30-45 y.,West,Part-time,0.45723,456,914,0.42492,0.48955
2021,30-45 y.,West,Either,0.18429,156,914,0.15914,0.20944
2021,30-45 y.,West,I'm not sure yet,0.07344,66,914,0.05652,0.09036
2021,30-45 y.,East,Full-time,0.39600,63,182,0.32475,0.46725
2021,30-45 y.,East,Part-time,0.32701,86,182,0.25867,0.39536
2021,30-45 y.,East,Either,0.13802,33,182,0.08777,0.18827
2021,46-65 y.,West,Full-time,0.15291,128,586,0.12375,0.18208
2021,46-65 y.,West,Part-time,0.49837,274,586,0.45785,0.53889
2021,46-65 y.,West,Either,0.22656,112,586,0.19263,0.26048
2021,46-65 y.,West,I'm not sure yet,0.12216,72,586,0.09562,0.14869
2021,46-65 y.,East,Part-time,0.50197,49,80,0.39172,0.61223
2021,46-65 y.,East,Either,0.18981,31,80,0.10334,0.27629
2021,66 and older,West,Part-time,0.68344,36,36,0.52934,0.83754
2022,17-29 y.,West,Full-time,0.48758,448,1058,0.45744,0.51771
2022,17-29 y.,West,Part-time,0.24152,285,1058,0.21572,0.26733
2022,17-29 y.,West,Either,0.15457,191,1058,0.13278,0.17637
2022,17-29 y.,West,I'm not sure yet,0.11633,134,1058,0.09700,0.13565
2022,17-29 y.,East,Full-time,0.53311,122,255,0.47176,0.59447
2022,17-29 y.,East,Part-time,0.20077,49,255,0.15151,0.25003
2022,17-29 y.,East,Either,0.17076,49,255,0.12448,0.21704
2022,17-29 y.,East,I'm not sure yet,0.09536,35,255,0.05924,0.13148
2022,30-45 y.,West,Full-time,0.26742,297,1078,0.24098,0.29385
2022,30-45 y.,West,Part-time,0.52226,566,1078,0.49243,0.55209
2022,30-45 y.,West,Either,0.12473,133,1078,0.10500,0.14446
2022,30-45 y.,West,I'm not sure yet,0.08559,82,1078,0.06888,0.10230
2022,30-45 y.,East,Full-time,0.33485,93,253,0.27658,0.39312
2022,30-45 y.,East,Part-time,0.36605,117,253,0.30657,0.42553
2022,30-45 y.,East,Either,0.23828,43,253,0.18568,0.29088
2022,46-65 y.,West,Full-time,0.30529,130,582,0.26784,0.34274
2022,46-65 y.,West,Part-time,0.40951,276,582,0.36952,0.44949
2022,46-65 y.,West,Either,0.15287,96,582,0.12361,0.18213
2022,46-65 y.,West,I'm not sure yet,0.13233,80,582,0.10478,0.15988
2022,46-65 y.,East,Full-time,0.29682,35,108,0.21026,0.38339
2022,46-65 y.,East,Part-time,0.46962,73,108,0.37505,0.56418
2022,66 and older,West,Part-time,0.73282,68,68,0.62687,0.83877
