year,pgisced97,sampreg,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Second Stage of Tertiary Education,West,Full-time,0.32632,59,184,0.25839,0.39425
2005,Second Stage of Tertiary Education,West,Part-time,0.40004,90,184,0.32906,0.47102
2005,Second Stage of Tertiary Education,West,Either,0.24067,35,184,0.17873,0.30261
2005,Second Stage of Tertiary Education,East,Full-time,0.45535,39,39,0.29701,0.61369
2006,No answer / don't know,West,Full-time,0.59419,65,65,0.47388,0.71449
2006,Pre-primary Level,West,Full-time,0.64197,164,201,0.57553,0.70841
2006,Pre-primary Level,West,I'm not sure yet,0.12088,37,201,0.07570,0.16606
2006,Pre-primary Level,East,Full-time,0.61338,41,41,0.46246,0.76429
2006,Lower Secondary Level,West,Full-time,0.42847,145,303,0.37266,0.48428
2006,Lower Secondary Level,West,Part-time,0.28303,89,303,0.23222,0.33383
2006,Lower Secondary Level,West,Either,0.24443,69,303,0.19596,0.29290
2006,Lower Secondary Level,East,Full-time,0.50547,42,42,0.35242,0.65851
2006,Upper Secondary Level,West,Full-time,0.43456,407,995,0.40374,0.46538
2006,Upper Secondary Level,West,Part-time,0.36911,385,995,0.33911,0.39911
2006,Upper Secondary Level,West,Either,0.15079,151,995,0.12855,0.17304
2006,Upper Secondary Level,West,I'm not sure yet,0.04553,52,995,0.03257,0.05849
2006,Upper Secondary Level,East,Full-time,0.57314,319,535,0.53118,0.61509
2006,Upper Secondary Level,East,Part-time,0.16035,84,535,0.12923,0.19147
2006,Upper Secondary Level,East,Either,0.23686,132,535,0.20080,0.27292
2006,Post-secondary Non-tertiary Level,West,Full-time,0.38748,54,137,0.30560,0.46936
2006,Post-secondary Non-tertiary Level,West,Part-time,0.47884,83,137,0.39488,0.56280
2006,First Stage of Tertiary Education,West,Part-time,0.64660,60,60,0.52463,0.76858
2006,Second Stage of Tertiary Education,West,Full-time,0.32793,62,217,0.26533,0.39054
2006,Second Stage of Tertiary Education,West,Part-time,0.45856,117,217,0.39211,0.52502
2006,Second Stage of Tertiary Education,West,Either,0.17596,38,217,0.12518,0.22674
2006,Second Stage of Tertiary Education,East,Full-time,0.41863,36,36,0.25519,0.58207
2007,No answer / don't know,West,Full-time,0.70548,81,81,0.60559,0.80537
2007,Pre-primary Level,West,Full-time,0.66143,127,159,0.58764,0.73522
2007,Pre-primary Level,West,I'm not sure yet,0.13461,32,159,0.08139,0.18783
2007,Pre-primary Level,East,Full-time,0.54897,36,36,0.38412,0.71383
2007,Lower Secondary Level,West,Full-time,0.43263,127,288,0.37531,0.48995
2007,Lower Secondary Level,West,Part-time,0.23965,73,288,0.19026,0.28904
2007,Lower Secondary Level,West,Either,0.23677,57,288,0.18758,0.28595
2007,Lower Secondary Level,West,I'm not sure yet,0.09096,31,288,0.05769,0.12422
2007,Lower Secondary Level,East,Full-time,0.53423,45,45,0.38684,0.68163
2007,Upper Secondary Level,West,Full-time,0.39036,319,814,0.35683,0.42390
2007,Upper Secondary Level,West,Part-time,0.36714,307,814,0.33401,0.40028
2007,Upper Secondary Level,West,Either,0.19314,135,814,0.16600,0.22028
2007,Upper Secondary Level,West,I'm not sure yet,0.04936,53,814,0.03447,0.06425
2007,Upper Secondary Level,East,Full-time,0.53790,234,424,0.49039,0.58541
2007,Upper Secondary Level,East,Part-time,0.12434,56,424,0.09289,0.15578
2007,Upper Secondary Level,East,Either,0.29421,134,424,0.25078,0.33764
2007,Post-secondary Non-tertiary Level,West,Full-time,0.34078,41,115,0.25377,0.42778
2007,Post-secondary Non-tertiary Level,West,Part-time,0.46152,74,115,0.37001,0.55304
2007,First Stage of Tertiary Education,West,Part-time,0.57447,46,46,0.43001,0.71893
2007,Second Stage of Tertiary Education,West,Full-time,0.26498,42,137,0.19081,0.33915
2007,Second Stage of Tertiary Education,West,Part-time,0.54722,95,137,0.46356,0.63088
2007,Second Stage of Tertiary Education,East,Full-time,0.39299,34,34,0.22635,0.55963
2008,No answer / don't know,West,Full-time,0.66496,68,68,0.55194,0.77798
2008,Pre-primary Level,West,Full-time,0.66835,132,173,0.59799,0.73871
2008,Pre-primary Level,West,I'm not sure yet,0.16831,41,173,0.11240,0.22423
2008,Pre-primary Level,East,Full-time,0.61313,37,37,0.45403,0.77222
2008,Lower Secondary Level,West,Full-time,0.45967,100,211,0.39227,0.52708
2008,Lower Secondary Level,West,Part-time,0.26675,68,211,0.20694,0.32657
2008,Lower Secondary Level,West,Either,0.17670,43,211,0.12511,0.22829
2008,Lower Secondary Level,East,Full-time,0.53097,34,34,0.36071,0.70124
2008,Upper Secondary Level,West,Full-time,0.42061,297,716,0.38442,0.45679
2008,Upper Secondary Level,West,Part-time,0.36646,271,716,0.33114,0.40178
2008,Upper Secondary Level,West,Either,0.14829,93,716,0.12224,0.17434
2008,Upper Secondary Level,West,I'm not sure yet,0.06464,55,716,0.04662,0.08267
2008,Upper Secondary Level,East,Full-time,0.54767,214,377,0.49736,0.59798
2008,Upper Secondary Level,East,Part-time,0.11867,53,377,0.08598,0.15136
2008,Upper Secondary Level,East,Either,0.29014,110,377,0.24427,0.33601
2008,Post-secondary Non-tertiary Level,West,Part-time,0.57944,62,62,0.45556,0.70332
2008,First Stage of Tertiary Education,West,Part-time,0.47267,35,35,0.30485,0.64049
2008,Second Stage of Tertiary Education,West,Full-time,0.30608,41,121,0.22362,0.38854
2008,Second Stage of Tertiary Education,West,Part-time,0.40827,80,121,0.32033,0.49621
2009,No answer / don't know,West,Full-time,0.65112,67,67,0.53613,0.76611
2009,Pre-primary Level,West,Full-time,0.68294,119,154,0.60921,0.75668
2009,Pre-primary Level,West,I'm not sure yet,0.15336,35,154,0.09626,0.21046
2009,Lower Secondary Level,West,Full-time,0.43616,97,204,0.36794,0.50438
2009,Lower Secondary Level,West,Part-time,0.19997,56,204,0.14494,0.25499
2009,Lower Secondary Level,West,Either,0.26635,51,204,0.20554,0.32716
2009,Upper Secondary Level,West,Full-time,0.44921,289,630,0.41033,0.48808
2009,Upper Secondary Level,West,Part-time,0.32956,217,630,0.29283,0.36630
2009,Upper Secondary Level,West,Either,0.17637,89,630,0.14658,0.20615
2009,Upper Secondary Level,West,I'm not sure yet,0.04486,35,630,0.02868,0.06104
2009,Upper Secondary Level,East,Full-time,0.53745,201,352,0.48528,0.58961
2009,Upper Secondary Level,East,Part-time,0.14141,58,352,0.10496,0.17787
2009,Upper Secondary Level,East,Either,0.28707,93,352,0.23975,0.33440
2009,Post-secondary Non-tertiary Level,West,Part-time,0.51681,53,53,0.38099,0.65264
2009,Second Stage of Tertiary Education,West,Full-time,0.31206,37,122,0.22951,0.39462
2009,Second Stage of Tertiary Education,West,Part-time,0.42936,85,122,0.34116,0.51756
2010,No answer / don't know,West,Full-time,0.74262,57,57,0.62812,0.85713
2010,Pre-primary Level,West,Full-time,0.60995,181,220,0.54535,0.67455
2010,Pre-primary Level,West,I'm not sure yet,0.18607,39,220,0.13453,0.23762
2010,Primary Level,West,Part-time,0.43679,74,74,0.32301,0.55057
2010,Lower Secondary Level,West,Full-time,0.43243,171,525,0.39001,0.47485
2010,Lower Secondary Level,West,Part-time,0.25756,213,525,0.22011,0.29500
2010,Lower Secondary Level,West,Either,0.22542,110,525,0.18964,0.26119
2010,Lower Secondary Level,West,I'm not sure yet,0.08459,31,525,0.06077,0.10842
2010,Lower Secondary Level,East,Full-time,0.53543,50,50,0.39578,0.67508
2010,Upper Secondary Level,West,Full-time,0.47633,456,1491,0.45097,0.50169
2010,Upper Secondary Level,West,Part-time,0.32012,804,1491,0.29643,0.34381
2010,Upper Secondary Level,West,Either,0.16276,183,1491,0.14402,0.18150
2010,Upper Secondary Level,West,I'm not sure yet,0.04079,48,1491,0.03075,0.05083
2010,Upper Secondary Level,East,Full-time,0.58866,304,577,0.54848,0.62885
2010,Upper Secondary Level,East,Part-time,0.17535,165,577,0.14430,0.20641
2010,Upper Secondary Level,East,Either,0.19633,108,577,0.16389,0.22877
2010,Post-secondary Non-tertiary Level,West,Full-time,0.28211,63,301,0.23119,0.33304
2010,Post-secondary Non-tertiary Level,West,Part-time,0.53584,200,301,0.47940,0.59227
2010,Post-secondary Non-tertiary Level,West,Either,0.16489,38,301,0.12290,0.20688
2010,Post-secondary Non-tertiary Level,East,Part-time,0.35587,31,31,0.18454,0.52720
2010,First Stage of Tertiary Education,West,Part-time,0.34235,61,61,0.22229,0.46242
2010,Second Stage of Tertiary Education,West,Full-time,0.37771,109,482,0.33439,0.42104
2010,Second Stage of Tertiary Education,West,Part-time,0.43680,324,482,0.39247,0.48112
2010,Second Stage of Tertiary Education,West,Either,0.16488,49,482,0.13172,0.19804
2010,Second Stage of Tertiary Education,East,Full-time,0.37549,47,97,0.27862,0.47236
2010,Second Stage of Tertiary Education,East,Part-time,0.35304,50,97,0.25744,0.44864
2011,No answer / don't know,West,Full-time,0.75795,85,85,0.66635,0.84954
2011,Pre-primary Level,West,Full-time,0.67116,228,298,0.61773,0.72459
2011,Pre-primary Level,West,Either,0.12061,32,298,0.08357,0.15764
2011,Pre-primary Level,West,I'm not sure yet,0.12293,38,298,0.08559,0.16028
2011,Primary Level,West,Full-time,0.30446,33,89,0.20831,0.40060
2011,Primary Level,West,Part-time,0.37886,56,89,0.27751,0.48022
2011,Lower Secondary Level,West,Full-time,0.51942,199,494,0.47532,0.56352
2011,Lower Secondary Level,West,Part-time,0.26447,220,494,0.22554,0.30341
2011,Lower Secondary Level,West,Either,0.16079,75,494,0.12837,0.19322
2011,Lower Secondary Level,East,Full-time,0.56024,46,80,0.45078,0.66969
2011,Lower Secondary Level,East,Part-time,0.18714,34,80,0.10113,0.27315
2011,Upper Secondary Level,West,Full-time,0.44696,470,1422,0.42111,0.47281
2011,Upper Secondary Level,West,Part-time,0.34844,715,1422,0.32367,0.37322
2011,Upper Secondary Level,West,Either,0.14427,169,1422,0.12600,0.16254
2011,Upper Secondary Level,West,I'm not sure yet,0.06032,68,1422,0.04794,0.07270
2011,Upper Secondary Level,East,Full-time,0.56341,304,603,0.52379,0.60303
2011,Upper Secondary Level,East,Part-time,0.18947,169,603,0.15817,0.22078
2011,Upper Secondary Level,East,Either,0.20550,130,603,0.17322,0.23777
2011,Post-secondary Non-tertiary Level,West,Full-time,0.46377,76,257,0.40268,0.52486
2011,Post-secondary Non-tertiary Level,West,Part-time,0.43861,181,257,0.37782,0.49939
2011,Post-secondary Non-tertiary Level,East,Full-time,0.63289,34,34,0.46843,0.79735
2011,First Stage of Tertiary Education,West,Part-time,0.48872,65,65,0.36625,0.61119
2011,Second Stage of Tertiary Education,West,Full-time,0.33158,93,387,0.28462,0.37855
2011,Second Stage of Tertiary Education,West,Part-time,0.46403,229,387,0.41427,0.51378
2011,Second Stage of Tertiary Education,West,Either,0.17097,65,387,0.13341,0.20853
2011,Second Stage of Tertiary Education,East,Part-time,0.35626,47,47,0.21787,0.49466
2012,No answer / don't know,West,Full-time,0.74059,84,84,0.64629,0.83488
2012,Pre-primary Level,West,Full-time,0.72110,222,261,0.66658,0.77561
2012,Pre-primary Level,West,I'm not sure yet,0.14415,39,261,0.10145,0.18684
2012,Pre-primary Level,East,Full-time,0.87505,37,37,0.76704,0.98307
2012,Primary Level,West,Full-time,0.35448,32,82,0.25031,0.45866
2012,Primary Level,West,Part-time,0.34906,50,82,0.24525,0.45287
2012,Lower Secondary Level,West,Full-time,0.50763,204,498,0.46368,0.55158
2012,Lower Secondary Level,West,Part-time,0.29748,202,498,0.25729,0.33768
2012,Lower Secondary Level,West,Either,0.11998,60,498,0.09141,0.14855
2012,Lower Secondary Level,West,I'm not sure yet,0.07491,32,498,0.05176,0.09805
2012,Lower Secondary Level,East,Full-time,0.62452,57,57,0.49769,0.75135
2012,Upper Secondary Level,West,Full-time,0.44023,413,1286,0.41309,0.46737
2012,Upper Secondary Level,West,Part-time,0.35118,653,1286,0.32508,0.37728
2012,Upper Secondary Level,West,Either,0.12429,137,1286,0.10626,0.14233
2012,Upper Secondary Level,West,I'm not sure yet,0.08429,83,1286,0.06910,0.09949
2012,Upper Secondary Level,East,Full-time,0.51647,263,528,0.47380,0.55913
2012,Upper Secondary Level,East,Part-time,0.17742,141,528,0.14480,0.21004
2012,Upper Secondary Level,East,Either,0.25255,124,528,0.21545,0.28964
2012,Post-secondary Non-tertiary Level,West,Full-time,0.32827,60,222,0.26636,0.39019
2012,Post-secondary Non-tertiary Level,West,Part-time,0.51189,162,222,0.44598,0.57779
2012,First Stage of Tertiary Education,West,Part-time,0.42185,54,54,0.28889,0.55481
2012,Second Stage of Tertiary Education,West,Full-time,0.25873,88,356,0.21318,0.30429
2012,Second Stage of Tertiary Education,West,Part-time,0.48593,221,356,0.43394,0.53793
2012,Second Stage of Tertiary Education,West,Either,0.18867,47,356,0.14797,0.22937
2012,Second Stage of Tertiary Education,East,Full-time,0.40950,40,90,0.30733,0.51166
2012,Second Stage of Tertiary Education,East,Part-time,0.35607,50,90,0.25658,0.45555
2013,No answer / don't know,West,Full-time,0.66043,108,139,0.58142,0.73945
2013,No answer / don't know,West,Part-time,0.16442,31,139,0.10258,0.22626
2013,Pre-primary Level,West,Full-time,0.67281,283,380,0.62557,0.72005
2013,Pre-primary Level,West,Either,0.11746,52,380,0.08505,0.14988
2013,Pre-primary Level,West,I'm not sure yet,0.13581,45,380,0.10131,0.17030
2013,Pre-primary Level,East,Full-time,0.71652,43,43,0.58021,0.85282
2013,Primary Level,West,Full-time,0.33985,65,178,0.27007,0.40963
2013,Primary Level,West,Part-time,0.34352,77,178,0.27356,0.41348
2013,Primary Level,West,Either,0.28648,36,178,0.21987,0.35309
2013,Lower Secondary Level,West,Full-time,0.40679,293,748,0.37156,0.44202
2013,Lower Secondary Level,West,Part-time,0.35295,317,748,0.31868,0.38723
2013,Lower Secondary Level,West,Either,0.14397,91,748,0.11879,0.16914
2013,Lower Secondary Level,West,I'm not sure yet,0.09628,47,748,0.07513,0.11744
2013,Lower Secondary Level,East,Full-time,0.59166,62,62,0.46831,0.71501
2013,Upper Secondary Level,West,Full-time,0.46459,589,1516,0.43947,0.48970
2013,Upper Secondary Level,West,Part-time,0.34093,668,1516,0.31706,0.36480
2013,Upper Secondary Level,West,Either,0.12843,180,1516,0.11158,0.14528
2013,Upper Secondary Level,West,I'm not sure yet,0.06605,79,1516,0.05355,0.07856
2013,Upper Secondary Level,East,Full-time,0.47720,215,474,0.43219,0.52221
2013,Upper Secondary Level,East,Part-time,0.21526,137,474,0.17822,0.25230
2013,Upper Secondary Level,East,Either,0.26995,122,474,0.22995,0.30996
2013,Post-secondary Non-tertiary Level,West,Full-time,0.43646,97,291,0.37938,0.49354
2013,Post-secondary Non-tertiary Level,West,Part-time,0.35627,159,291,0.30115,0.41139
2013,Post-secondary Non-tertiary Level,West,Either,0.11014,35,291,0.07411,0.14618
2013,First Stage of Tertiary Education,West,Part-time,0.61644,47,47,0.47592,0.75696
2013,Second Stage of Tertiary Education,West,Full-time,0.39697,154,473,0.35283,0.44111
2013,Second Stage of Tertiary Education,West,Part-time,0.43396,252,473,0.38925,0.47868
2013,Second Stage of Tertiary Education,West,Either,0.11583,67,473,0.08696,0.14470
2013,Second Stage of Tertiary Education,East,Part-time,0.27259,39,39,0.13101,0.41417
2014,No answer / don't know,West,Full-time,0.65099,112,112,0.56231,0.73966
2014,Pre-primary Level,West,Full-time,0.70383,193,263,0.64854,0.75911
2014,Pre-primary Level,West,Either,0.08983,36,263,0.05520,0.12445
2014,Pre-primary Level,West,I'm not sure yet,0.09487,34,263,0.05939,0.13035
2014,Pre-primary Level,East,Full-time,0.68141,32,32,0.51739,0.84543
2014,Primary Level,West,Full-time,0.38168,48,119,0.29402,0.46933
2014,Primary Level,West,Part-time,0.41440,71,119,0.32551,0.50328
2014,Lower Secondary Level,West,Full-time,0.47693,235,572,0.43596,0.51790
2014,Lower Secondary Level,West,Part-time,0.26296,211,572,0.22685,0.29907
2014,Lower Secondary Level,West,Either,0.19340,93,572,0.16101,0.22580
2014,Lower Secondary Level,West,I'm not sure yet,0.06671,33,572,0.04624,0.08717
2014,Lower Secondary Level,East,Full-time,0.59048,58,90,0.48832,0.69265
2014,Lower Secondary Level,East,Part-time,0.11532,32,90,0.04896,0.18168
2014,Upper Secondary Level,West,Full-time,0.42732,449,1220,0.39955,0.45509
2014,Upper Secondary Level,West,Part-time,0.37495,562,1220,0.34777,0.40212
2014,Upper Secondary Level,West,Either,0.11589,131,1220,0.09792,0.13385
2014,Upper Secondary Level,West,I'm not sure yet,0.08185,78,1220,0.06646,0.09724
2014,Upper Secondary Level,East,Full-time,0.42618,150,375,0.37606,0.47630
2014,Upper Secondary Level,East,Part-time,0.24159,126,375,0.19821,0.28498
2014,Upper Secondary Level,East,Either,0.28653,99,375,0.24071,0.33236
2014,Post-secondary Non-tertiary Level,West,Full-time,0.30468,61,189,0.23888,0.37047
2014,Post-secondary Non-tertiary Level,West,Part-time,0.52616,128,189,0.45479,0.59754
2014,First Stage of Tertiary Education,West,Part-time,0.50589,39,39,0.34692,0.66485
2014,Second Stage of Tertiary Education,West,Full-time,0.32288,118,409,0.27751,0.36825
2014,Second Stage of Tertiary Education,West,Part-time,0.51417,241,409,0.46568,0.56267
2014,Second Stage of Tertiary Education,West,Either,0.11212,50,409,0.08151,0.14274
2014,Second Stage of Tertiary Education,East,Full-time,0.39024,38,80,0.28267,0.49781
2014,Second Stage of Tertiary Education,East,Part-time,0.33704,42,80,0.23280,0.44128
2015,No answer / don't know,West,Full-time,0.72125,121,121,0.64102,0.80147
2015,Pre-primary Level,West,Full-time,0.67026,159,225,0.60869,0.73182
2015,Pre-primary Level,West,Either,0.09456,31,225,0.05624,0.13288
2015,Pre-primary Level,West,I'm not sure yet,0.17862,35,225,0.12845,0.22878
2015,Primary Level,West,Full-time,0.34854,60,159,0.27424,0.42285
2015,Primary Level,West,Part-time,0.42088,65,159,0.34390,0.49786
2015,Primary Level,West,Either,0.18156,34,159,0.12145,0.24167
2015,Lower Secondary Level,West,Full-time,0.45912,232,595,0.41905,0.49920
2015,Lower Secondary Level,West,Part-time,0.29569,218,595,0.25899,0.33239
2015,Lower Secondary Level,West,Either,0.15653,95,595,0.12731,0.18575
2015,Lower Secondary Level,West,I'm not sure yet,0.08865,50,595,0.06579,0.11151
2015,Lower Secondary Level,East,Full-time,0.51304,41,41,0.35814,0.66793
2015,Upper Secondary Level,West,Full-time,0.45053,496,1255,0.42299,0.47807
2015,Upper Secondary Level,West,Part-time,0.32885,503,1255,0.30285,0.35485
2015,Upper Secondary Level,West,Either,0.14617,168,1255,0.12661,0.16572
2015,Upper Secondary Level,West,I'm not sure yet,0.07445,88,1255,0.05992,0.08898
2015,Upper Secondary Level,East,Full-time,0.42552,145,364,0.37465,0.47638
2015,Upper Secondary Level,East,Part-time,0.26628,132,364,0.22081,0.31175
2015,Upper Secondary Level,East,Either,0.25323,87,364,0.20849,0.29797
2015,Post-secondary Non-tertiary Level,West,Full-time,0.34168,93,238,0.28130,0.40206
2015,Post-secondary Non-tertiary Level,West,Part-time,0.47408,145,238,0.41051,0.53765
2015,Second Stage of Tertiary Education,West,Full-time,0.38596,167,496,0.34308,0.42885
2015,Second Stage of Tertiary Education,West,Part-time,0.45007,252,496,0.40624,0.49390
2015,Second Stage of Tertiary Education,West,Either,0.12815,77,496,0.09871,0.15760
2015,Second Stage of Tertiary Education,East,Full-time,0.42584,35,74,0.31241,0.53927
2015,Second Stage of Tertiary Education,East,Part-time,0.34280,39,74,0.23391,0.45168
2016,No answer / don't know,West,Full-time,0.63795,111,177,0.56695,0.70896
2016,No answer / don't know,West,Part-time,0.15737,34,177,0.10357,0.21117
2016,No answer / don't know,West,Either,0.16608,32,177,0.11109,0.22106
2016,Pre-primary Level,West,Full-time,0.69634,148,182,0.62935,0.76333
2016,Pre-primary Level,West,I'm not sure yet,0.14347,34,182,0.09240,0.19454
2016,Primary Level,West,Full-time,0.21428,35,91,0.12950,0.29905
2016,Primary Level,West,Part-time,0.54052,56,91,0.43756,0.64348
2016,Lower Secondary Level,West,Full-time,0.46654,190,482,0.42195,0.51112
2016,Lower Secondary Level,West,Part-time,0.30882,185,482,0.26754,0.35011
2016,Lower Secondary Level,West,Either,0.13351,68,482,0.10311,0.16390
2016,Lower Secondary Level,West,I'm not sure yet,0.09113,39,482,0.06541,0.11685
2016,Lower Secondary Level,East,Full-time,0.38682,34,34,0.22065,0.55299
2016,Upper Secondary Level,West,Full-time,0.46044,373,994,0.42944,0.49144
2016,Upper Secondary Level,West,Part-time,0.33359,413,994,0.30427,0.36292
2016,Upper Secondary Level,West,Either,0.11902,128,994,0.09888,0.13917
2016,Upper Secondary Level,West,I'm not sure yet,0.08694,80,994,0.06942,0.10447
2016,Upper Secondary Level,East,Full-time,0.40224,134,300,0.34666,0.45782
2016,Upper Secondary Level,East,Part-time,0.23714,84,300,0.18892,0.28535
2016,Upper Secondary Level,East,Either,0.27205,82,300,0.22161,0.32249
2016,Post-secondary Non-tertiary Level,West,Full-time,0.38127,71,200,0.31379,0.44875
2016,Post-secondary Non-tertiary Level,West,Part-time,0.51030,129,200,0.44084,0.57975
2016,Second Stage of Tertiary Education,West,Full-time,0.28607,108,396,0.24150,0.33064
2016,Second Stage of Tertiary Education,West,Part-time,0.45295,216,396,0.40386,0.50204
2016,Second Stage of Tertiary Education,West,Either,0.18437,72,396,0.14613,0.22261
2016,Second Stage of Tertiary Education,East,Full-time,0.45254,33,33,0.28008,0.62500
2017,No answer / don't know,West,Full-time,0.57721,154,253,0.51622,0.63820
2017,No answer / don't know,West,Part-time,0.15504,53,253,0.11035,0.19973
2017,No answer / don't know,West,Either,0.16168,46,253,0.11623,0.20714
2017,Pre-primary Level,West,Full-time,0.62841,158,234,0.56636,0.69046
2017,Pre-primary Level,West,Either,0.18886,41,234,0.13860,0.23912
2017,Pre-primary Level,West,I'm not sure yet,0.10569,35,234,0.06621,0.14516
2017,Primary Level,West,Full-time,0.31037,216,531,0.27098,0.34976
2017,Primary Level,West,Part-time,0.38830,165,531,0.34681,0.42979
2017,Primary Level,West,Either,0.21238,92,531,0.17756,0.24720
2017,Primary Level,West,I'm not sure yet,0.08895,58,531,0.06471,0.11318
2017,Primary Level,East,Full-time,0.25736,56,131,0.18221,0.33251
2017,Primary Level,East,Part-time,0.29223,37,131,0.21405,0.37041
2017,Primary Level,East,Either,0.32840,38,131,0.24767,0.40913
2017,Lower Secondary Level,West,Full-time,0.39206,310,737,0.35679,0.42733
2017,Lower Secondary Level,West,Part-time,0.35863,257,737,0.32398,0.39328
2017,Lower Secondary Level,West,Either,0.20166,120,737,0.17268,0.23065
2017,Lower Secondary Level,West,I'm not sure yet,0.04764,50,737,0.03225,0.06303
2017,Lower Secondary Level,East,Full-time,0.43338,80,125,0.34616,0.52060
2017,Lower Secondary Level,East,Part-time,0.20787,45,125,0.13645,0.27929
2017,Upper Secondary Level,West,Full-time,0.44371,514,1221,0.41583,0.47159
2017,Upper Secondary Level,West,Part-time,0.34157,461,1221,0.31496,0.36818
2017,Upper Secondary Level,West,Either,0.12016,153,1221,0.10192,0.13841
2017,Upper Secondary Level,West,I'm not sure yet,0.09455,93,1221,0.07813,0.11097
2017,Upper Secondary Level,East,Full-time,0.37432,159,358,0.32412,0.42452
2017,Upper Secondary Level,East,Part-time,0.27908,114,358,0.23255,0.32561
2017,Upper Secondary Level,East,Either,0.28806,85,358,0.24108,0.33503
2017,Post-secondary Non-tertiary Level,West,Full-time,0.30013,69,244,0.24250,0.35776
2017,Post-secondary Non-tertiary Level,West,Part-time,0.45775,138,244,0.39511,0.52039
2017,Post-secondary Non-tertiary Level,West,Either,0.17442,37,244,0.12671,0.22214
2017,Second Stage of Tertiary Education,West,Full-time,0.33003,275,680,0.29466,0.36540
2017,Second Stage of Tertiary Education,West,Part-time,0.48565,287,680,0.44806,0.52325
2017,Second Stage of Tertiary Education,West,Either,0.11927,80,680,0.09489,0.14365
2017,Second Stage of Tertiary Education,West,I'm not sure yet,0.06504,38,680,0.04649,0.08359
2017,Second Stage of Tertiary Education,East,Full-time,0.43354,60,109,0.34007,0.52700
2017,Second Stage of Tertiary Education,East,Part-time,0.43726,49,109,0.34370,0.53081
2018,No answer / don't know,West,Full-time,0.64987,166,278,0.59369,0.70604
2018,No answer / don't know,West,Part-time,0.16889,71,278,0.12477,0.21301
2018,No answer / don't know,West,Either,0.13929,41,278,0.09851,0.18006
2018,Pre-primary Level,West,Full-time,0.66741,141,176,0.59760,0.73721
2018,Pre-primary Level,West,Either,0.16194,35,176,0.10736,0.21652
2018,Primary Level,West,Full-time,0.25873,367,850,0.22927,0.28819
2018,Primary Level,West,Part-time,0.47530,279,850,0.44171,0.50889
2018,Primary Level,West,Either,0.15058,101,850,0.12652,0.17464
2018,Primary Level,West,I'm not sure yet,0.11539,103,850,0.09390,0.13688
2018,Primary Level,East,Full-time,0.35242,64,150,0.27571,0.42912
2018,Primary Level,East,Part-time,0.28655,43,150,0.21395,0.35915
2018,Primary Level,East,Either,0.32733,43,150,0.25198,0.40268
2018,Lower Secondary Level,West,Full-time,0.39656,356,838,0.36342,0.42971
2018,Lower Secondary Level,West,Part-time,0.30187,273,838,0.27077,0.33297
2018,Lower Secondary Level,West,Either,0.21845,135,838,0.19046,0.24645
2018,Lower Secondary Level,West,I'm not sure yet,0.08311,74,838,0.06441,0.10181
2018,Lower Secondary Level,East,Full-time,0.50635,79,152,0.42661,0.58610
2018,Lower Secondary Level,East,Part-time,0.19934,39,152,0.13562,0.26306
2018,Lower Secondary Level,East,Either,0.22279,34,152,0.15641,0.28916
2018,Upper Secondary Level,West,Full-time,0.41122,522,1232,0.38373,0.43871
2018,Upper Secondary Level,West,Part-time,0.36329,449,1232,0.33642,0.39016
2018,Upper Secondary Level,West,Either,0.11444,148,1232,0.09666,0.13222
2018,Upper Secondary Level,West,I'm not sure yet,0.11105,113,1232,0.09350,0.12860
2018,Upper Secondary Level,East,Full-time,0.33512,143,369,0.28689,0.38335
2018,Upper Secondary Level,East,Part-time,0.26649,109,369,0.22132,0.31166
2018,Upper Secondary Level,East,Either,0.28654,84,369,0.24034,0.33274
2018,Upper Secondary Level,East,I'm not sure yet,0.11185,33,369,0.07965,0.14405
2018,Post-secondary Non-tertiary Level,West,Full-time,0.32832,75,207,0.26419,0.39245
2018,Post-secondary Non-tertiary Level,West,Part-time,0.51738,132,207,0.44914,0.58561
2018,Second Stage of Tertiary Education,West,Full-time,0.35062,282,713,0.31557,0.38566
2018,Second Stage of Tertiary Education,West,Part-time,0.45538,304,713,0.41880,0.49196
2018,Second Stage of Tertiary Education,West,Either,0.13250,72,713,0.10760,0.15741
2018,Second Stage of Tertiary Education,West,I'm not sure yet,0.06150,55,713,0.04385,0.07915
2018,Second Stage of Tertiary Education,East,Full-time,0.56105,59,109,0.46745,0.65464
2018,Second Stage of Tertiary Education,East,Part-time,0.24964,50,109,0.16802,0.33127
2019,No answer / don't know,West,Full-time,0.60705,144,210,0.54083,0.67326
2019,No answer / don't know,West,Part-time,0.14269,66,210,0.09527,0.19010
2019,No answer / don't know,East,Full-time,0.63846,32,32,0.46933,0.80759
2019,Pre-primary Level,West,Full-time,0.57864,107,139,0.49626,0.66103
2019,Pre-primary Level,West,I'm not sure yet,0.17232,32,139,0.10931,0.23533
2019,Primary Level,West,Full-time,0.34249,280,704,0.30741,0.37757
2019,Primary Level,West,Part-time,0.32735,289,704,0.29267,0.36204
2019,Primary Level,West,Either,0.16029,57,704,0.13317,0.18741
2019,Primary Level,West,I'm not sure yet,0.16987,78,704,0.14211,0.19763
2019,Primary Level,East,Full-time,0.44309,56,103,0.34668,0.53949
2019,Primary Level,East,Part-time,0.27974,47,103,0.19263,0.36685
