year,age_gr,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,17-29 y.,Part-time,0.19392,350,1747,0.17537,0.21246
2020,17-29 y.,Either,0.15743,282,1747,0.14035,0.17451
2020,17-29 y.,I'm not sure yet,0.12334,205,1747,0.10792,0.13877
2020,30-45 y.,Full-time,0.28599,590,1737,0.26473,0.30725
2020,30-45 y.,Part-time,0.48655,806,1737,0.46304,0.51006
2020,30-45 y.,Either,0.14563,196,1737,0.12904,0.16222
2020,30-45 y.,I'm not sure yet,0.08183,145,1737,0.06893,0.09472
2020,46-65 y.,Full-time,0.26116,317,981,0.23365,0.28866
2020,46-65 y.,Part-time,0.38079,363,981,0.35038,0.41119
2020,46-65 y.,Either,0.16896,141,981,0.14550,0.19243
2020,46-65 y.,I'm not sure yet,0.18909,160,981,0.16457,0.21361
2020,66 and older,Part-time,0.60007,35,35,0.43540,0.76474
2021,17-29 y.,Full-time,0.48628,499,1123,0.45703,0.51553
2021,17-29 y.,Part-time,0.23166,257,1123,0.20697,0.25635
2021,17-29 y.,Either,0.18888,241,1123,0.16598,0.21179
2021,17-29 y.,I'm not sure yet,0.09318,126,1123,0.07617,0.11019
2021,30-45 y.,Full-time,0.30357,299,1107,0.27647,0.33067
2021,30-45 y.,Part-time,0.43548,542,1107,0.40625,0.46470
2021,30-45 y.,Either,0.17656,189,1107,0.15409,0.19903
2021,30-45 y.,I'm not sure yet,0.08439,77,1107,0.06801,0.10077
2021,46-65 y.,Full-time,0.16434,154,698,0.13682,0.19185
2021,46-65 y.,Part-time,0.49883,323,698,0.46171,0.53595
2021,46-65 y.,Either,0.22184,143,698,0.19100,0.25269
2021,46-65 y.,I'm not sure yet,0.11498,78,698,0.09130,0.13867
2021,66 and older,Part-time,0.66509,47,47,0.52870,0.80148
2022,17-29 y.,Full-time,0.49459,570,1313,0.46753,0.52164
2022,17-29 y.,Part-time,0.23525,334,1313,0.21230,0.25820
2022,17-29 y.,Either,0.15707,240,1313,0.13738,0.17675
2022,17-29 y.,I'm not sure yet,0.11310,169,1313,0.09596,0.13023
2022,30-45 y.,Full-time,0.28000,390,1353,0.25607,0.30394
2022,30-45 y.,Part-time,0.49311,683,1353,0.46646,0.51976
2022,30-45 y.,Either,0.14592,176,1353,0.12710,0.16474
2022,30-45 y.,I'm not sure yet,0.08097,104,1353,0.06643,0.09551
2022,46-65 y.,Full-time,0.30411,165,730,0.27071,0.33750
2022,46-65 y.,Part-time,0.41793,349,730,0.38213,0.45374
2022,46-65 y.,Either,0.14932,116,730,0.12345,0.17520
2022,46-65 y.,I'm not sure yet,0.12864,100,730,0.10433,0.15294
2022,66 and older,Part-time,0.68703,93,127,0.60607,0.76800
2022,66 and older,I'm not sure yet,0.25738,34,127,0.18104,0.33372
