year,migback,pgisced97,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2004,No migration background,Lower Secondary Level,Part-time,0.20252,49,2603,0.20163,0.20340
2004,No migration background,Lower Secondary Level,Either,0.23763,48,2603,0.23670,0.23857
2004,No migration background,Upper Secondary Level,Full-time,0.47252,611,2603,0.47202,0.47302
2004,No migration background,Upper Secondary Level,Part-time,0.29038,373,2603,0.28993,0.29084
2004,No migration background,Upper Secondary Level,Either,0.18633,228,2603,0.18594,0.18671
2004,No migration background,Upper Secondary Level,I'm not sure yet,0.05077,74,2603,0.05055,0.05099
2004,No migration background,Post-secondary Non-tertiary Level,Full-time,0.50895,59,2603,0.50717,0.51073
2004,No migration background,Post-secondary Non-tertiary Level,Part-time,0.49105,52,2603,0.48927,0.49283
2004,No migration background,First Stage of Tertiary Education,Part-time,1.00000,56,2603,1.00000,1.00000
2004,No migration background,Second Stage of Tertiary Education,Full-time,0.34543,79,2603,0.34420,0.34666
2004,No migration background,Second Stage of Tertiary Education,Part-time,0.41375,88,2603,0.41247,0.41503
2004,No migration background,Second Stage of Tertiary Education,Either,0.24082,47,2603,0.23971,0.24193
2004,Direct migration background,Pre-primary Level,Full-time,1.00000,36,2603,1.00000,1.00000
2004,Direct migration background,Lower Secondary Level,Full-time,1.00000,49,2603,1.00000,1.00000
2004,Direct migration background,Upper Secondary Level,Full-time,0.66346,77,2603,0.66206,0.66487
2004,Direct migration background,Upper Secondary Level,Part-time,0.33654,43,2603,0.33513,0.33794
2004,Indirect migration background,Pre-primary Level,Full-time,1.00000,42,2603,1.00000,1.00000
2004,Indirect migration background,Lower Secondary Level,Full-time,1.00000,35,2603,1.00000,1.00000
2004,Indirect migration background,Upper Secondary Level,Full-time,1.00000,60,2603,1.00000,1.00000
2005,No migration background,Pre-primary Level,Full-time,0.72438,262,2500,0.72348,0.72527
2005,No migration background,Pre-primary Level,Either,0.09965,41,2500,0.09905,0.10025
2005,No migration background,Pre-primary Level,I'm not sure yet,0.17598,71,2500,0.17521,0.17674
2005,No migration background,Lower Secondary Level,Full-time,0.59174,132,2500,0.59070,0.59278
2005,No migration background,Lower Secondary Level,Part-time,0.19059,45,2500,0.18976,0.19143
2005,No migration background,Lower Secondary Level,Either,0.21767,44,2500,0.21679,0.21854
2005,No migration background,Upper Secondary Level,Full-time,0.46308,573,2500,0.46257,0.46358
2005,No migration background,Upper Secondary Level,Part-time,0.27131,341,2500,0.27086,0.27176
2005,No migration background,Upper Secondary Level,Either,0.21463,241,2500,0.21422,0.21505
2005,No migration background,Upper Secondary Level,I'm not sure yet,0.05098,62,2500,0.05076,0.05120
2005,No migration background,Post-secondary Non-tertiary Level,Full-time,0.49238,46,2500,0.49069,0.49406
2005,No migration background,Post-secondary Non-tertiary Level,Part-time,0.50762,51,2500,0.50594,0.50931
2005,No migration background,First Stage of Tertiary Education,Full-time,0.39758,31,2500,0.39584,0.39931
2005,No migration background,First Stage of Tertiary Education,Part-time,0.60242,58,2500,0.60069,0.60416
2005,No migration background,Second Stage of Tertiary Education,Full-time,0.34285,76,2500,0.34165,0.34406
2005,No migration background,Second Stage of Tertiary Education,Part-time,0.44743,95,2500,0.44617,0.44869
2005,No migration background,Second Stage of Tertiary Education,Either,0.20972,39,2500,0.20869,0.21075
2005,Direct migration background,Pre-primary Level,Full-time,1.00000,35,2500,1.00000,1.00000
2005,Direct migration background,Lower Secondary Level,Full-time,1.00000,31,2500,1.00000,1.00000
2005,Direct migration background,Upper Secondary Level,Full-time,0.69008,66,2500,0.68866,0.69151
2005,Direct migration background,Upper Secondary Level,Part-time,0.30992,37,2500,0.30849,0.31134
2005,Indirect migration background,Pre-primary Level,Full-time,1.00000,41,2500,1.00000,1.00000
2005,Indirect migration background,Lower Secondary Level,Full-time,1.00000,33,2500,1.00000,1.00000
2005,Indirect migration background,Upper Secondary Level,Full-time,1.00000,49,2500,1.00000,1.00000
2006,No migration background,Pre-primary Level,Full-time,0.83113,156,2350,0.82989,0.83237
2006,No migration background,Pre-primary Level,I'm not sure yet,0.16887,33,2350,0.16763,0.17011
2006,No migration background,Lower Secondary Level,Full-time,0.50330,126,2350,0.50221,0.50438
2006,No migration background,Lower Secondary Level,Part-time,0.24835,55,2350,0.24742,0.24929
2006,No migration background,Lower Secondary Level,Either,0.24835,52,2350,0.24741,0.24929
2006,No migration background,Upper Secondary Level,Full-time,0.47612,599,2350,0.47561,0.47662
2006,No migration background,Upper Secondary Level,Part-time,0.30703,398,2350,0.30656,0.30749
2006,No migration background,Upper Secondary Level,Either,0.17523,241,2350,0.17484,0.17561
2006,No migration background,Upper Secondary Level,I'm not sure yet,0.04163,59,2350,0.04143,0.04183
2006,No migration background,Post-secondary Non-tertiary Level,Full-time,0.46755,53,2350,0.46595,0.46915
2006,No migration background,Post-secondary Non-tertiary Level,Part-time,0.53245,75,2350,0.53085,0.53405
2006,No migration background,First Stage of Tertiary Education,Part-time,1.00000,48,2350,1.00000,1.00000
2006,No migration background,Second Stage of Tertiary Education,Full-time,0.32645,75,2350,0.32532,0.32757
2006,No migration background,Second Stage of Tertiary Education,Part-time,0.48546,121,2350,0.48427,0.48666
2006,No migration background,Second Stage of Tertiary Education,Either,0.18809,48,2350,0.18715,0.18903
2006,Direct migration background,Lower Secondary Level,Full-time,1.00000,32,2350,1.00000,1.00000
2006,Direct migration background,Upper Secondary Level,Full-time,0.56578,68,2350,0.56439,0.56717
2006,Direct migration background,Upper Secondary Level,Part-time,0.43422,52,2350,0.43283,0.43561
2006,Indirect migration background,Upper Secondary Level,Full-time,1.00000,59,2350,1.00000,1.00000
2007,No migration background,Pre-primary Level,Full-time,0.79297,133,1908,0.79168,0.79426
2007,No migration background,Pre-primary Level,I'm not sure yet,0.20703,36,1908,0.20574,0.20832
2007,No migration background,Lower Secondary Level,Full-time,0.54949,124,1908,0.54838,0.55061
2007,No migration background,Lower Secondary Level,Part-time,0.21729,43,1908,0.21637,0.21822
2007,No migration background,Lower Secondary Level,Either,0.23321,43,1908,0.23227,0.23416
2007,No migration background,Upper Secondary Level,Full-time,0.42596,458,1908,0.42542,0.42650
2007,No migration background,Upper Secondary Level,Part-time,0.30034,309,1908,0.29984,0.30084
2007,No migration background,Upper Secondary Level,Either,0.22634,234,1908,0.22589,0.22680
2007,No migration background,Upper Secondary Level,I'm not sure yet,0.04736,57,1908,0.04713,0.04759
2007,No migration background,Post-secondary Non-tertiary Level,Full-time,0.46855,39,1908,0.46689,0.47022
2007,No migration background,Post-secondary Non-tertiary Level,Part-time,0.53145,62,1908,0.52978,0.53311
2007,No migration background,First Stage of Tertiary Education,Part-time,1.00000,42,1908,1.00000,1.00000
2007,No migration background,Second Stage of Tertiary Education,Full-time,0.28182,56,1908,0.28064,0.28300
2007,No migration background,Second Stage of Tertiary Education,Part-time,0.56116,104,1908,0.55986,0.56246
2007,No migration background,Second Stage of Tertiary Education,Either,0.15702,36,1908,0.15607,0.15798
2007,Direct migration background,Upper Secondary Level,Full-time,0.62487,54,1908,0.62338,0.62635
2007,Direct migration background,Upper Secondary Level,Part-time,0.37513,37,1908,0.37365,0.37662
2007,Indirect migration background,Upper Secondary Level,Full-time,1.00000,41,1908,1.00000,1.00000
2008,No migration background,Pre-primary Level,Full-time,0.65872,137,1652,0.65751,0.65994
2008,No migration background,Pre-primary Level,Either,0.14346,31,1652,0.14256,0.14436
2008,No migration background,Pre-primary Level,I'm not sure yet,0.19782,48,1652,0.19680,0.19884
2008,No migration background,Lower Secondary Level,Full-time,0.50664,86,1652,0.50543,0.50785
2008,No migration background,Lower Secondary Level,Part-time,0.19746,40,1652,0.19650,0.19842
2008,No migration background,Lower Secondary Level,Either,0.29590,49,1652,0.29480,0.29701
2008,No migration background,Upper Secondary Level,Full-time,0.44350,424,1652,0.44294,0.44406
2008,No migration background,Upper Secondary Level,Part-time,0.30592,277,1652,0.30540,0.30644
2008,No migration background,Upper Secondary Level,Either,0.19309,181,1652,0.19265,0.19354
2008,No migration background,Upper Secondary Level,I'm not sure yet,0.05748,67,1652,0.05722,0.05774
2008,No migration background,Post-secondary Non-tertiary Level,Part-time,1.00000,49,1652,1.00000,1.00000
2008,No migration background,Second Stage of Tertiary Education,Full-time,0.48491,57,1652,0.48335,0.48647
2008,No migration background,Second Stage of Tertiary Education,Part-time,0.51509,87,1652,0.51353,0.51665
2008,Direct migration background,Upper Secondary Level,Full-time,0.73945,53,1652,0.73803,0.74086
2008,Direct migration background,Upper Secondary Level,Part-time,0.26055,32,1652,0.25914,0.26197
2008,Indirect migration background,Upper Secondary Level,Full-time,1.00000,34,1652,1.00000,1.00000
2009,No migration background,Pre-primary Level,Full-time,0.79642,115,1492,0.79522,0.79762
2009,No migration background,Pre-primary Level,I'm not sure yet,0.20358,32,1492,0.20238,0.20478
2009,No migration background,Lower Secondary Level,Full-time,0.48843,82,1492,0.48725,0.48960
2009,No migration background,Lower Secondary Level,Part-time,0.17335,33,1492,0.17246,0.17424
2009,No migration background,Lower Secondary Level,Either,0.33822,47,1492,0.33711,0.33934
2009,No migration background,Upper Secondary Level,Full-time,0.47482,408,1492,0.47425,0.47539
2009,No migration background,Upper Secondary Level,Part-time,0.29493,243,1492,0.29441,0.29545
2009,No migration background,Upper Secondary Level,Either,0.19203,153,1492,0.19158,0.19248
2009,No migration background,Upper Secondary Level,I'm not sure yet,0.03821,44,1492,0.03800,0.03843
2009,No migration background,Post-secondary Non-tertiary Level,Full-time,0.53810,37,1492,0.53625,0.53995
2009,No migration background,Post-secondary Non-tertiary Level,Part-time,0.46190,40,1492,0.46005,0.46375
2009,No migration background,Second Stage of Tertiary Education,Full-time,0.32800,50,1492,0.32673,0.32928
2009,No migration background,Second Stage of Tertiary Education,Part-time,0.43928,88,1492,0.43793,0.44063
2009,No migration background,Second Stage of Tertiary Education,Either,0.23272,38,1492,0.23157,0.23386
2009,Direct migration background,Upper Secondary Level,Full-time,1.00000,49,1492,1.00000,1.00000
2009,Indirect migration background,Upper Secondary Level,Full-time,1.00000,33,1492,1.00000,1.00000
2010,No migration background,Pre-primary Level,Full-time,0.73949,152,3802,0.73827,0.74072
2010,No migration background,Pre-primary Level,I'm not sure yet,0.26051,38,3802,0.25928,0.26173
2010,No migration background,Primary Level,Part-time,1.00000,36,3802,1.00000,1.00000
2010,No migration background,Lower Secondary Level,Full-time,0.54304,134,3802,0.54185,0.54423
2010,No migration background,Lower Secondary Level,Part-time,0.20910,131,3802,0.20813,0.21007
2010,No migration background,Lower Secondary Level,Either,0.24786,81,3802,0.24683,0.24889
2010,No migration background,Upper Secondary Level,Full-time,0.49512,594,3802,0.49456,0.49568
2010,No migration background,Upper Secondary Level,Part-time,0.29283,749,3802,0.29232,0.29333
2010,No migration background,Upper Secondary Level,Either,0.16417,233,3802,0.16376,0.16458
2010,No migration background,Upper Secondary Level,I'm not sure yet,0.04788,57,3802,0.04764,0.04812
2010,No migration background,Post-secondary Non-tertiary Level,Full-time,0.41290,64,3802,0.41103,0.41476
2010,No migration background,Post-secondary Non-tertiary Level,Part-time,0.58710,166,3802,0.58524,0.58897
2010,No migration background,First Stage of Tertiary Education,Full-time,0.59146,33,3802,0.58915,0.59376
2010,No migration background,First Stage of Tertiary Education,Part-time,0.40854,53,3802,0.40624,0.41085
2010,No migration background,Second Stage of Tertiary Education,Full-time,0.45635,110,3802,0.45507,0.45763
2010,No migration background,Second Stage of Tertiary Education,Part-time,0.43479,281,3802,0.43352,0.43606
2010,No migration background,Second Stage of Tertiary Education,Either,0.10886,42,3802,0.10806,0.10966
2010,Direct migration background,Primary Level,Part-time,1.00000,40,3802,1.00000,1.00000
2010,Direct migration background,Lower Secondary Level,Full-time,0.44413,53,3802,0.44211,0.44616
2010,Direct migration background,Lower Secondary Level,Part-time,0.55587,82,3802,0.55384,0.55789
2010,Direct migration background,Upper Secondary Level,Full-time,0.53238,108,3802,0.53115,0.53361
2010,Direct migration background,Upper Secondary Level,Part-time,0.25926,153,3802,0.25818,0.26034
2010,Direct migration background,Upper Secondary Level,Either,0.20836,37,3802,0.20736,0.20936
2010,Direct migration background,Post-secondary Non-tertiary Level,Part-time,1.00000,56,3802,1.00000,1.00000
2010,Direct migration background,Second Stage of Tertiary Education,Full-time,0.37336,41,3802,0.37110,0.37561
2010,Direct migration background,Second Stage of Tertiary Education,Part-time,0.62664,75,3802,0.62439,0.62890
2010,Indirect migration background,Pre-primary Level,Full-time,1.00000,44,3802,1.00000,1.00000
2010,Indirect migration background,Lower Secondary Level,Full-time,1.00000,34,3802,1.00000,1.00000
2010,Indirect migration background,Upper Secondary Level,Full-time,0.72245,58,3802,0.72060,0.72429
2010,Indirect migration background,Upper Secondary Level,Part-time,0.27755,67,3802,0.27571,0.27940
2011,No migration background,Pre-primary Level,Full-time,0.81752,192,3657,0.81631,0.81873
2011,No migration background,Pre-primary Level,I'm not sure yet,0.18248,39,3657,0.18127,0.18369
2011,No migration background,Primary Level,Full-time,0.55934,35,3657,0.55607,0.56262
2011,No migration background,Primary Level,Part-time,0.44066,31,3657,0.43738,0.44393
2011,No migration background,Lower Secondary Level,Full-time,0.57663,147,3657,0.57539,0.57788
2011,No migration background,Lower Secondary Level,Part-time,0.24840,160,3657,0.24731,0.24948
2011,No migration background,Lower Secondary Level,Either,0.17497,62,3657,0.17401,0.17592
2011,No migration background,Upper Secondary Level,Full-time,0.48859,632,3657,0.48801,0.48917
2011,No migration background,Upper Secondary Level,Part-time,0.30314,697,3657,0.30261,0.30367
2011,No migration background,Upper Secondary Level,Either,0.15997,246,3657,0.15955,0.16040
2011,No migration background,Upper Secondary Level,I'm not sure yet,0.04830,71,3657,0.04805,0.04855
2011,No migration background,Post-secondary Non-tertiary Level,Full-time,0.64502,78,3657,0.64340,0.64664
2011,No migration background,Post-secondary Non-tertiary Level,Part-time,0.35498,142,3657,0.35336,0.35660
2011,No migration background,First Stage of Tertiary Education,Part-time,1.00000,54,3657,1.00000,1.00000
2011,No migration background,Second Stage of Tertiary Education,Full-time,0.39229,80,3657,0.39090,0.39369
2011,No migration background,Second Stage of Tertiary Education,Part-time,0.43299,205,3657,0.43157,0.43441
2011,No migration background,Second Stage of Tertiary Education,Either,0.17472,55,3657,0.17363,0.17580
2011,Direct migration background,Lower Secondary Level,Full-time,0.55820,57,3657,0.55575,0.56064
2011,Direct migration background,Lower Secondary Level,Part-time,0.44180,69,3657,0.43936,0.44425
2011,Direct migration background,Upper Secondary Level,Full-time,0.47423,85,3657,0.47286,0.47561
2011,Direct migration background,Upper Secondary Level,Part-time,0.36307,124,3657,0.36174,0.36439
2011,Direct migration background,Upper Secondary Level,Either,0.16270,37,3657,0.16168,0.16372
2011,Direct migration background,Post-secondary Non-tertiary Level,Part-time,1.00000,57,3657,1.00000,1.00000
2011,Direct migration background,Second Stage of Tertiary Education,Full-time,0.37460,39,3657,0.37272,0.37647
2011,Direct migration background,Second Stage of Tertiary Education,Part-time,0.62540,56,3657,0.62353,0.62728
2011,Indirect migration background,Pre-primary Level,Full-time,1.00000,46,3657,1.00000,1.00000
2011,Indirect migration background,Lower Secondary Level,Full-time,1.00000,41,3657,1.00000,1.00000
2011,Indirect migration background,Upper Secondary Level,Full-time,0.61066,57,3657,0.60865,0.61267
2011,Indirect migration background,Upper Secondary Level,Part-time,0.38934,63,3657,0.38733,0.39135
2012,No migration background,Pre-primary Level,Full-time,0.83703,199,3283,0.83583,0.83823
2012,No migration background,Pre-primary Level,I'm not sure yet,0.16297,33,3283,0.16177,0.16417
2012,No migration background,Lower Secondary Level,Full-time,0.56673,175,3283,0.56557,0.56789
2012,No migration background,Lower Secondary Level,Part-time,0.28341,151,3283,0.28236,0.28447
2012,No migration background,Lower Secondary Level,Either,0.14985,63,3283,0.14902,0.15069
2012,No migration background,Upper Secondary Level,Full-time,0.46210,562,3283,0.46154,0.46267
2012,No migration background,Upper Secondary Level,Part-time,0.30191,617,3283,0.30139,0.30243
2012,No migration background,Upper Secondary Level,Either,0.16690,220,3283,0.16647,0.16732
2012,No migration background,Upper Secondary Level,I'm not sure yet,0.06909,85,3283,0.06880,0.06937
2012,No migration background,Post-secondary Non-tertiary Level,Full-time,0.45995,55,3283,0.45807,0.46182
2012,No migration background,Post-secondary Non-tertiary Level,Part-time,0.54005,127,3283,0.53818,0.54193
2012,No migration background,First Stage of Tertiary Education,Part-time,1.00000,48,3283,1.00000,1.00000
2012,No migration background,Second Stage of Tertiary Education,Full-time,0.33472,91,3283,0.33351,0.33594
2012,No migration background,Second Stage of Tertiary Education,Part-time,0.49983,202,3283,0.49854,0.50112
2012,No migration background,Second Stage of Tertiary Education,Either,0.16545,44,3283,0.16449,0.16640
2012,Direct migration background,Lower Secondary Level,Full-time,0.56837,44,3283,0.56594,0.57081
2012,Direct migration background,Lower Secondary Level,Part-time,0.43163,54,3283,0.42919,0.43406
2012,Direct migration background,Upper Secondary Level,Full-time,0.60092,67,3283,0.59950,0.60235
2012,Direct migration background,Upper Secondary Level,Part-time,0.39908,121,3283,0.39765,0.40050
2012,Direct migration background,Post-secondary Non-tertiary Level,Part-time,1.00000,49,3283,1.00000,1.00000
2012,Direct migration background,Second Stage of Tertiary Education,Full-time,0.29096,31,3283,0.28888,0.29303
2012,Direct migration background,Second Stage of Tertiary Education,Part-time,0.70904,54,3283,0.70697,0.71112
2012,Indirect migration background,Pre-primary Level,Full-time,1.00000,45,3283,1.00000,1.00000
2012,Indirect migration background,Lower Secondary Level,Full-time,1.00000,42,3283,1.00000,1.00000
2012,Indirect migration background,Upper Secondary Level,Full-time,0.55264,47,3283,0.55070,0.55457
2012,Indirect migration background,Upper Secondary Level,Part-time,0.44736,57,3283,0.44543,0.44930
2013,No migration background,Pre-primary Level,Full-time,0.66020,156,4093,0.65872,0.66168
2013,No migration background,Pre-primary Level,Either,0.16215,34,4093,0.16100,0.16330
2013,No migration background,Pre-primary Level,I'm not sure yet,0.17765,33,4093,0.17646,0.17884
2013,No migration background,Lower Secondary Level,Full-time,0.41772,135,4093,0.41659,0.41885
2013,No migration background,Lower Secondary Level,Part-time,0.28059,143,4093,0.27956,0.28162
2013,No migration background,Lower Secondary Level,Either,0.17300,64,4093,0.17213,0.17387
2013,No migration background,Lower Secondary Level,I'm not sure yet,0.12869,32,4093,0.12792,0.12946
2013,No migration background,Upper Secondary Level,Full-time,0.46358,509,4093,0.46299,0.46417
2013,No migration background,Upper Secondary Level,Part-time,0.30665,512,4093,0.30611,0.30720
2013,No migration background,Upper Secondary Level,Either,0.16952,216,4093,0.16908,0.16996
2013,No migration background,Upper Secondary Level,I'm not sure yet,0.06025,73,4093,0.05997,0.06053
2013,No migration background,Post-secondary Non-tertiary Level,Full-time,0.54939,50,4093,0.54753,0.55126
2013,No migration background,Post-secondary Non-tertiary Level,Part-time,0.45061,101,4093,0.44874,0.45247
2013,No migration background,First Stage of Tertiary Education,Part-time,1.00000,41,4093,1.00000,1.00000
2013,No migration background,Second Stage of Tertiary Education,Full-time,0.48240,80,4093,0.48093,0.48386
2013,No migration background,Second Stage of Tertiary Education,Part-time,0.51760,163,4093,0.51614,0.51907
2013,Direct migration background,Pre-primary Level,Full-time,1.00000,67,4093,1.00000,1.00000
2013,Direct migration background,Primary Level,Full-time,0.39334,39,4093,0.38998,0.39669
2013,Direct migration background,Primary Level,Part-time,0.60666,52,4093,0.60331,0.61002
2013,Direct migration background,Lower Secondary Level,Full-time,0.39613,137,4093,0.39438,0.39787
2013,Direct migration background,Lower Secondary Level,Part-time,0.47346,150,4093,0.47168,0.47525
2013,Direct migration background,Lower Secondary Level,Either,0.13041,36,4093,0.12921,0.13161
2013,Direct migration background,Upper Secondary Level,Full-time,0.47556,186,4093,0.47426,0.47686
2013,Direct migration background,Upper Secondary Level,Part-time,0.34855,207,4093,0.34730,0.34979
2013,Direct migration background,Upper Secondary Level,Either,0.17589,64,4093,0.17490,0.17689
2013,Direct migration background,Post-secondary Non-tertiary Level,Full-time,0.63745,63,4093,0.63488,0.64001
2013,Direct migration background,Post-secondary Non-tertiary Level,Part-time,0.36255,73,4093,0.35999,0.36512
2013,Direct migration background,Second Stage of Tertiary Education,Full-time,0.41027,87,4093,0.40841,0.41213
2013,Direct migration background,Second Stage of Tertiary Education,Part-time,0.41950,113,4093,0.41763,0.42137
2013,Direct migration background,Second Stage of Tertiary Education,Either,0.17023,45,4093,0.16880,0.17165
2013,Indirect migration background,Pre-primary Level,Full-time,1.00000,103,4093,1.00000,1.00000
2013,Indirect migration background,Lower Secondary Level,Full-time,0.69057,83,4093,0.68841,0.69274
2013,Indirect migration background,Lower Secondary Level,Part-time,0.30943,52,4093,0.30726,0.31159
2013,Indirect migration background,Upper Secondary Level,Full-time,0.63165,108,4093,0.62992,0.63338
2013,Indirect migration background,Upper Secondary Level,Part-time,0.36835,86,4093,0.36662,0.37008
2014,No migration background,Pre-primary Level,Full-time,0.85229,131,3214,0.85098,0.85360
2014,No migration background,Pre-primary Level,I'm not sure yet,0.14771,31,3214,0.14640,0.14902
2014,No migration background,Primary Level,Part-time,1.00000,33,3214,1.00000,1.00000
2014,No migration background,Lower Secondary Level,Full-time,0.57340,136,3214,0.57222,0.57458
2014,No migration background,Lower Secondary Level,Part-time,0.17688,98,3214,0.17597,0.17779
2014,No migration background,Lower Secondary Level,Either,0.24972,72,3214,0.24869,0.25075
2014,No migration background,Upper Secondary Level,Full-time,0.39490,381,3214,0.39430,0.39549
2014,No migration background,Upper Secondary Level,Part-time,0.35425,460,3214,0.35367,0.35483
2014,No migration background,Upper Secondary Level,Either,0.16540,179,3214,0.16495,0.16585
2014,No migration background,Upper Secondary Level,I'm not sure yet,0.08546,70,3214,0.08512,0.08579
2014,No migration background,Post-secondary Non-tertiary Level,Full-time,0.36869,34,3214,0.36665,0.37074
2014,No migration background,Post-secondary Non-tertiary Level,Part-time,0.63131,75,3214,0.62926,0.63335
2014,No migration background,First Stage of Tertiary Education,Part-time,1.00000,39,3214,1.00000,1.00000
2014,No migration background,Second Stage of Tertiary Education,Full-time,0.31101,74,3214,0.30984,0.31218
2014,No migration background,Second Stage of Tertiary Education,Part-time,0.55375,158,3214,0.55249,0.55501
2014,No migration background,Second Stage of Tertiary Education,Either,0.13524,34,3214,0.13437,0.13610
2014,Direct migration background,Pre-primary Level,Full-time,1.00000,37,3214,1.00000,1.00000
2014,Direct migration background,Primary Level,Part-time,1.00000,39,3214,1.00000,1.00000
2014,Direct migration background,Lower Secondary Level,Full-time,0.50352,97,3214,0.50150,0.50553
2014,Direct migration background,Lower Secondary Level,Part-time,0.49648,102,3214,0.49447,0.49850
2014,Direct migration background,Upper Secondary Level,Full-time,0.48272,125,3214,0.48146,0.48398
2014,Direct migration background,Upper Secondary Level,Part-time,0.40249,171,3214,0.40126,0.40372
2014,Direct migration background,Upper Secondary Level,Either,0.11479,35,3214,0.11399,0.11559
2014,Direct migration background,Post-secondary Non-tertiary Level,Full-time,0.42909,38,3214,0.42647,0.43170
2014,Direct migration background,Post-secondary Non-tertiary Level,Part-time,0.57091,55,3214,0.56830,0.57353
2014,Direct migration background,Second Stage of Tertiary Education,Full-time,0.41106,68,3214,0.40935,0.41277
2014,Direct migration background,Second Stage of Tertiary Education,Part-time,0.42529,101,3214,0.42357,0.42702
2014,Direct migration background,Second Stage of Tertiary Education,Either,0.16364,32,3214,0.16236,0.16493
2014,Indirect migration background,Pre-primary Level,Full-time,1.00000,57,3214,1.00000,1.00000
2014,Indirect migration background,Lower Secondary Level,Full-time,0.68542,60,3214,0.68309,0.68775
2014,Indirect migration background,Lower Secondary Level,Part-time,0.31458,43,3214,0.31225,0.31691
2014,Indirect migration background,Upper Secondary Level,Full-time,0.72940,92,3214,0.72783,0.73097
2014,Indirect migration background,Upper Secondary Level,Part-time,0.27060,57,3214,0.26903,0.27217
2015,No migration background,Pre-primary Level,Full-time,1.00000,102,3301,1.00000,1.00000
2015,No migration background,Primary Level,Part-time,1.00000,31,3301,1.00000,1.00000
2015,No migration background,Lower Secondary Level,Full-time,0.52864,126,3301,0.52745,0.52984
2015,No migration background,Lower Secondary Level,Part-time,0.27706,97,3301,0.27599,0.27813
2015,No migration background,Lower Secondary Level,Either,0.19429,55,3301,0.19335,0.19524
2015,No migration background,Upper Secondary Level,Full-time,0.42467,382,3301,0.42405,0.42529
2015,No migration background,Upper Secondary Level,Part-time,0.31917,401,3301,0.31859,0.31975
2015,No migration background,Upper Secondary Level,Either,0.18366,171,3301,0.18318,0.18414
2015,No migration background,Upper Secondary Level,I'm not sure yet,0.07250,67,3301,0.07218,0.07283
2015,No migration background,Post-secondary Non-tertiary Level,Full-time,0.40274,44,3301,0.40089,0.40459
2015,No migration background,Post-secondary Non-tertiary Level,Part-time,0.59726,74,3301,0.59541,0.59911
2015,No migration background,Second Stage of Tertiary Education,Full-time,0.44126,83,3301,0.44005,0.44246
2015,No migration background,Second Stage of Tertiary Education,Part-time,0.43370,146,3301,0.43250,0.43490
2015,No migration background,Second Stage of Tertiary Education,Either,0.12504,36,3301,0.12424,0.12585
2015,Direct migration background,Primary Level,Full-time,0.45348,40,3301,0.45034,0.45661
2015,Direct migration background,Primary Level,Part-time,0.54652,39,3301,0.54339,0.54966
2015,Direct migration background,Lower Secondary Level,Full-time,0.39345,92,3301,0.39159,0.39530
2015,Direct migration background,Lower Secondary Level,Part-time,0.41918,114,3301,0.41731,0.42106
2015,Direct migration background,Lower Secondary Level,Either,0.18737,47,3301,0.18589,0.18885
2015,Direct migration background,Upper Secondary Level,Full-time,0.50509,176,3301,0.50388,0.50631
2015,Direct migration background,Upper Secondary Level,Part-time,0.29150,169,3301,0.29040,0.29261
2015,Direct migration background,Upper Secondary Level,Either,0.14168,63,3301,0.14083,0.14252
2015,Direct migration background,Upper Secondary Level,I'm not sure yet,0.06172,31,3301,0.06114,0.06231
2015,Direct migration background,Post-secondary Non-tertiary Level,Full-time,0.43428,61,3301,0.43192,0.43664
2015,Direct migration background,Post-secondary Non-tertiary Level,Part-time,0.56572,78,3301,0.56336,0.56808
2015,Direct migration background,Second Stage of Tertiary Education,Full-time,0.39411,108,3301,0.39247,0.39575
2015,Direct migration background,Second Stage of Tertiary Education,Part-time,0.42413,125,3301,0.42246,0.42579
2015,Direct migration background,Second Stage of Tertiary Education,Either,0.18176,55,3301,0.18047,0.18306
2015,Indirect migration background,Pre-primary Level,Full-time,1.00000,54,3301,1.00000,1.00000
2015,Indirect migration background,Lower Secondary Level,Full-time,0.76300,55,3301,0.76075,0.76525
2015,Indirect migration background,Lower Secondary Level,Part-time,0.23700,32,3301,0.23475,0.23925
2015,Indirect migration background,Upper Secondary Level,Full-time,0.58280,83,3301,0.58096,0.58463
2015,Indirect migration background,Upper Secondary Level,Part-time,0.41720,64,3301,0.41537,0.41904
2016,No migration background,Pre-primary Level,Full-time,1.00000,108,2631,1.00000,1.00000
2016,No migration background,Lower Secondary Level,Full-time,0.49180,101,2631,0.49057,0.49303
2016,No migration background,Lower Secondary Level,Part-time,0.31297,100,2631,0.31183,0.31411
2016,No migration background,Lower Secondary Level,Either,0.19523,43,2631,0.19425,0.19621
2016,No migration background,Upper Secondary Level,Full-time,0.41839,309,2631,0.41776,0.41903
2016,No migration background,Upper Secondary Level,Part-time,0.30060,309,2631,0.30001,0.30120
2016,No migration background,Upper Secondary Level,Either,0.18195,144,2631,0.18145,0.18245
2016,No migration background,Upper Secondary Level,I'm not sure yet,0.09905,81,2631,0.09866,0.09944
2016,No migration background,Post-secondary Non-tertiary Level,Full-time,0.41986,32,2631,0.41815,0.42157
2016,No migration background,Post-secondary Non-tertiary Level,Part-time,0.58014,75,2631,0.57843,0.58185
2016,No migration background,Second Stage of Tertiary Education,Full-time,0.39130,72,2631,0.39013,0.39247
