,Unnamed: 0,year,pgisced97,quintil_oecd,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
285,285,2001,Upper Secondary Level,2nd Quintile,Either,0.14064,45,1952,0.11967,0.17449
286,286,2001,Upper Secondary Level,3rd Quintile,Full-time,0.48575,126,1952,0.43673,0.53076
287,287,2001,Upper Secondary Level,3rd Quintile,Part-time,0.40779,111,1952,0.36425,0.45229
288,288,2001,Upper Secondary Level,3rd Quintile,Either,0.10646,35,1952,0.08162,0.13415
289,289,2001,Upper Secondary Level,4th Quintile,Full-time,0.56906,88,1952,0.50304,0.65448
290,290,2001,Upper Secondary Level,4th Quintile,Part-time,0.43094,60,1952,0.35975,0.50943
291,291,2001,Upper Secondary Level,5th Quintile,Full-time,0.55042,59,1952,0.48541,0.63114
292,292,2001,Upper Secondary Level,5th Quintile,Part-time,0.44958,49,1952,0.38091,0.53097
293,293,2002,Pre-primary Level,1st Quintile,Full-time,1.0,62,1828,0.88674,1.13845
294,294,2002,Pre-primary Level,2nd Quintile,Full-time,1.0,57,1828,0.79871,1.24412
295,295,2002,Pre-primary Level,3rd Quintile,Full-time,1.0,66,1828,0.85379,1.13933
296,296,2002,Pre-primary Level,4th Quintile,Full-time,1.0,37,1828,0.75692,1.27807
297,297,2002,Pre-primary Level,5th Quintile,Full-time,1.0,46,1828,0.74085,1.30538
298,298,2002,Lower Secondary Level,1st Quintile,Full-time,0.62247,93,1828,0.51766,0.72058
299,299,2002,Lower Secondary Level,1st Quintile,Part-time,0.37753,59,1828,0.32258,0.46099
300,300,2002,Lower Secondary Level,2nd Quintile,Full-time,1.0,46,1828,0.78584,1.22052
301,301,2002,Upper Secondary Level,1st Quintile,Full-time,0.5751,260,1828,0.53282,0.62002
302,302,2002,Upper Secondary Level,1st Quintile,Part-time,0.25839,111,1828,0.22814,0.2909
303,303,2002,Upper Secondary Level,1st Quintile,Either,0.16651,88,1828,0.14859,0.19106
304,304,2002,Upper Secondary Level,2nd Quintile,Full-time,0.48792,149,1828,0.43908,0.54861
305,305,2002,Upper Secondary Level,2nd Quintile,Part-time,0.38254,111,1828,0.31869,0.43619
306,306,2002,Upper Secondary Level,2nd Quintile,Either,0.12954,55,1828,0.10597,0.15328
307,307,2002,Upper Secondary Level,3rd Quintile,Full-time,0.48806,126,1828,0.43689,0.55018
308,308,2002,Upper Secondary Level,3rd Quintile,Part-time,0.38181,92,1828,0.32659,0.43622
309,309,2002,Upper Secondary Level,3rd Quintile,Either,0.13013,42,1828,0.10508,0.15401
310,310,2002,Upper Secondary Level,4th Quintile,Full-time,0.66738,115,1828,0.58158,0.775
311,311,2002,Upper Secondary Level,4th Quintile,Part-time,0.33262,63,1828,0.27844,0.3947
312,312,2002,Upper Secondary Level,5th Quintile,Full-time,0.54805,84,1828,0.45397,0.63562
313,313,2002,Upper Secondary Level,5th Quintile,Part-time,0.45195,66,1828,0.36454,0.55439
314,314,2003,Pre-primary Level,1st Quintile,Full-time,1.0,58,2033,0.83777,1.17229
315,315,2003,Pre-primary Level,2nd Quintile,Full-time,1.0,48,2033,0.82356,1.26094
316,316,2003,Pre-primary Level,3rd Quintile,Full-time,1.0,49,2033,0.76326,1.28287
317,317,2003,Pre-primary Level,4th Quintile,Full-time,1.0,57,2033,0.79024,1.25587
318,318,2003,Pre-primary Level,5th Quintile,Full-time,1.0,75,2033,0.80077,1.2151
319,319,2003,Lower Secondary Level,1st Quintile,Full-time,0.58899,91,2033,0.49458,0.66555
320,320,2003,Lower Secondary Level,1st Quintile,Part-time,0.2379,43,2033,0.19591,0.28081
321,321,2003,Lower Secondary Level,1st Quintile,Either,0.1731,33,2033,0.13674,0.2112
322,322,2003,Lower Secondary Level,2nd Quintile,Full-time,1.0,43,2033,0.79843,1.26325
323,323,2003,Lower Secondary Level,3rd Quintile,Full-time,1.0,39,2033,0.77074,1.24883
324,324,2003,Upper Secondary Level,1st Quintile,Full-time,0.57216,272,2033,0.51167,0.62057
325,325,2003,Upper Secondary Level,1st Quintile,Part-time,0.21411,100,2033,0.18664,0.24613
326,326,2003,Upper Secondary Level,1st Quintile,Either,0.21373,97,2033,0.1874,0.24589
327,327,2003,Upper Secondary Level,2nd Quintile,Full-time,0.50043,158,2033,0.45293,0.55113
328,328,2003,Upper Secondary Level,2nd Quintile,Part-time,0.33544,96,2033,0.29006,0.38691
329,329,2003,Upper Secondary Level,2nd Quintile,Either,0.16412,55,2033,0.14,0.20169
330,330,2003,Upper Secondary Level,3rd Quintile,Full-time,0.47515,120,2033,0.42218,0.54684
331,331,2003,Upper Secondary Level,3rd Quintile,Part-time,0.37689,96,2033,0.31541,0.43425
332,332,2003,Upper Secondary Level,3rd Quintile,Either,0.14796,39,2033,0.11447,0.19492
333,333,2003,Upper Secondary Level,4th Quintile,Full-time,0.49452,93,2033,0.40764,0.58655
334,334,2003,Upper Secondary Level,4th Quintile,Part-time,0.50548,77,2033,0.4124,0.60387
335,335,2003,Upper Secondary Level,5th Quintile,Full-time,0.57362,109,2033,0.48562,0.69593
336,336,2003,Upper Secondary Level,5th Quintile,Part-time,0.42638,68,2033,0.34737,0.52753
337,337,2003,Second Stage of Tertiary Education,1st Quintile,Full-time,1.0,34,2033,0.82647,1.17908
338,338,2003,Second Stage of Tertiary Education,5th Quintile,Full-time,0.42492,38,2033,0.31183,0.57303
339,339,2003,Second Stage of Tertiary Education,5th Quintile,Part-time,0.57508,45,2033,0.43576,0.72157
340,340,2004,Pre-primary Level,1st Quintile,Full-time,1.0,64,2110,0.86083,1.15782
341,341,2004,Pre-primary Level,2nd Quintile,Full-time,1.0,67,2110,0.81274,1.23086
342,342,2004,Pre-primary Level,3rd Quintile,Full-time,1.0,62,2110,0.8712,1.1378
343,343,2004,Pre-primary Level,4th Quintile,Full-time,1.0,51,2110,0.71837,1.35126
344,344,2004,Pre-primary Level,5th Quintile,Full-time,1.0,80,2110,0.86283,1.22815
345,345,2004,Lower Secondary Level,1st Quintile,Full-time,0.55704,98,2110,0.48429,0.64509
346,346,2004,Lower Secondary Level,1st Quintile,Part-time,0.22067,50,2110,0.18076,0.26644
347,347,2004,Lower Secondary Level,1st Quintile,Either,0.22229,43,2110,0.18193,0.27422
348,348,2004,Lower Secondary Level,2nd Quintile,Full-time,1.0,49,2110,0.7691,1.23148
349,349,2004,Lower Secondary Level,3rd Quintile,Full-time,1.0,34,2110,0.76477,1.31401
350,350,2004,Upper Secondary Level,1st Quintile,Full-time,0.52259,266,2110,0.47372,0.56473
351,351,2004,Upper Secondary Level,1st Quintile,Part-time,0.20196,108,2110,0.17315,0.23449
352,352,2004,Upper Secondary Level,1st Quintile,Either,0.20748,107,2110,0.1733,0.23995
353,353,2004,Upper Secondary Level,1st Quintile,I'm not sure yet,0.06797,33,2110,0.05212,0.08265
354,354,2004,Upper Secondary Level,2nd Quintile,Full-time,0.51808,159,2110,0.46185,0.57976
355,355,2004,Upper Secondary Level,2nd Quintile,Part-time,0.2884,93,2110,0.24409,0.33756
356,356,2004,Upper Secondary Level,2nd Quintile,Either,0.19353,65,2110,0.16001,0.22609
357,357,2004,Upper Secondary Level,3rd Quintile,Full-time,0.43848,118,2110,0.38096,0.51634
358,358,2004,Upper Secondary Level,3rd Quintile,Part-time,0.34423,77,2110,0.28802,0.40081
359,359,2004,Upper Secondary Level,3rd Quintile,Either,0.21729,46,2110,0.17108,0.26246
360,360,2004,Upper Secondary Level,4th Quintile,Full-time,0.52019,105,2110,0.435,0.60858
361,361,2004,Upper Secondary Level,4th Quintile,Part-time,0.47981,84,2110,0.40481,0.57169
362,362,2004,Upper Secondary Level,5th Quintile,Full-time,0.54598,100,2110,0.40882,0.69528
363,363,2004,Upper Secondary Level,5th Quintile,Part-time,0.45402,73,2110,0.364,0.57248
364,364,2004,Second Stage of Tertiary Education,1st Quintile,Full-time,1.0,33,2110,0.77281,1.24869
365,365,2004,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,45,2110,0.73912,1.31976
366,366,2005,Pre-primary Level,1st Quintile,Full-time,1.0,79,1982,0.85277,1.13596
367,367,2005,Pre-primary Level,2nd Quintile,Full-time,1.0,69,1982,0.81769,1.17536
368,368,2005,Pre-primary Level,3rd Quintile,Full-time,1.0,45,1982,0.76521,1.26773
369,369,2005,Pre-primary Level,4th Quintile,Full-time,1.0,57,1982,0.81717,1.16936
370,370,2005,Pre-primary Level,5th Quintile,Full-time,1.0,88,1982,0.82667,1.18739
371,371,2005,Lower Secondary Level,1st Quintile,Full-time,0.50774,84,1982,0.42893,0.6063
372,372,2005,Lower Secondary Level,1st Quintile,Part-time,0.22755,43,1982,0.17649,0.28105
373,373,2005,Lower Secondary Level,1st Quintile,Either,0.26471,39,1982,0.20283,0.33647
374,374,2005,Lower Secondary Level,2nd Quintile,Full-time,1.0,42,1982,0.77183,1.22061
375,375,2005,Lower Secondary Level,3rd Quintile,Full-time,1.0,33,1982,0.75886,1.25663
376,376,2005,Upper Secondary Level,1st Quintile,Full-time,0.53392,281,1982,0.48385,0.58752
377,377,2005,Upper Secondary Level,1st Quintile,Part-time,0.18653,105,1982,0.16323,0.21454
378,378,2005,Upper Secondary Level,1st Quintile,Either,0.27955,129,1982,0.2461,0.33237
379,379,2005,Upper Secondary Level,2nd Quintile,Full-time,0.46733,128,1982,0.40143,0.55491
380,380,2005,Upper Secondary Level,2nd Quintile,Part-time,0.3164,96,1982,0.2586,0.37224
381,381,2005,Upper Secondary Level,2nd Quintile,Either,0.21627,60,1982,0.17068,0.26126
382,382,2005,Upper Secondary Level,3rd Quintile,Full-time,0.4445,110,1982,0.38837,0.50968
383,383,2005,Upper Secondary Level,3rd Quintile,Part-time,0.34502,73,1982,0.27736,0.41505
384,384,2005,Upper Secondary Level,3rd Quintile,Either,0.21048,48,1982,0.1598,0.27972
385,385,2005,Upper Secondary Level,4th Quintile,Full-time,0.53676,80,1982,0.43493,0.66425
386,386,2005,Upper Secondary Level,4th Quintile,Part-time,0.46324,69,1982,0.38079,0.5702
387,387,2005,Upper Secondary Level,5th Quintile,Full-time,0.56995,89,1982,0.47061,0.66959
388,388,2005,Upper Secondary Level,5th Quintile,Part-time,0.43005,54,1982,0.35047,0.52271
389,389,2005,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,32,1982,0.70448,1.30395
390,390,2005,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,49,1982,0.7988,1.27776
391,391,2006,Pre-primary Level,1st Quintile,Full-time,1.0,36,1594,0.70524,1.31364
392,392,2006,Pre-primary Level,4th Quintile,Full-time,1.0,37,1594,0.77763,1.22221
393,393,2006,Pre-primary Level,5th Quintile,Full-time,1.0,54,1594,0.82371,1.19946
394,394,2006,Lower Secondary Level,1st Quintile,Full-time,0.4482,71,1594,0.36368,0.52901
395,395,2006,Lower Secondary Level,1st Quintile,Part-time,0.27894,45,1594,0.21189,0.34558
396,396,2006,Lower Secondary Level,1st Quintile,Either,0.27286,48,1594,0.22071,0.33387
397,397,2006,Upper Secondary Level,1st Quintile,Full-time,0.56725,257,1594,0.5112,0.6227
398,398,2006,Upper Secondary Level,1st Quintile,Part-time,0.20817,103,1594,0.17718,0.2382
399,399,2006,Upper Secondary Level,1st Quintile,Either,0.22458,122,1594,0.19515,0.25709
400,400,2006,Upper Secondary Level,2nd Quintile,Full-time,0.4475,110,1594,0.37653,0.5115
401,401,2006,Upper Secondary Level,2nd Quintile,Part-time,0.388,94,1594,0.32404,0.46943
402,402,2006,Upper Secondary Level,2nd Quintile,Either,0.16449,40,1594,0.12434,0.21668
403,403,2006,Upper Secondary Level,3rd Quintile,Full-time,0.36097,81,1594,0.29034,0.42738
404,404,2006,Upper Secondary Level,3rd Quintile,Part-time,0.39182,84,1594,0.31943,0.46921
405,405,2006,Upper Secondary Level,3rd Quintile,Either,0.24721,41,1594,0.17985,0.31859
406,406,2006,Upper Secondary Level,4th Quintile,Full-time,0.57248,90,1594,0.47727,0.66787
407,407,2006,Upper Secondary Level,4th Quintile,Part-time,0.42752,58,1594,0.3448,0.5389
408,408,2006,Upper Secondary Level,5th Quintile,Full-time,0.55082,87,1594,0.45298,0.63684
409,409,2006,Upper Secondary Level,5th Quintile,Part-time,0.44918,53,1594,0.32581,0.58927
410,410,2006,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,34,1594,0.72576,1.32018
411,411,2006,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,49,1594,0.75935,1.31796
412,412,2007,Pre-primary Level,3rd Quintile,Full-time,1.0,31,1458,0.77028,1.27935
413,413,2007,Pre-primary Level,4th Quintile,Full-time,1.0,34,1458,0.74531,1.33604
414,414,2007,Pre-primary Level,5th Quintile,Full-time,1.0,41,1458,0.73419,1.18929
415,415,2007,Lower Secondary Level,1st Quintile,Full-time,0.49278,78,1458,0.40658,0.58006
416,416,2007,Lower Secondary Level,1st Quintile,Part-time,0.2115,42,1458,0.15514,0.26525
417,417,2007,Lower Secondary Level,1st Quintile,Either,0.29572,39,1458,0.23332,0.34984
418,418,2007,Upper Secondary Level,1st Quintile,Full-time,0.45496,216,1458,0.41046,0.50421
419,419,2007,Upper Secondary Level,1st Quintile,Part-time,0.22181,102,1458,0.19027,0.25618
420,420,2007,Upper Secondary Level,1st Quintile,Either,0.32323,155,1458,0.2878,0.36874
421,421,2007,Upper Secondary Level,2nd Quintile,Full-time,0.44211,115,1458,0.37973,0.50588
422,422,2007,Upper Secondary Level,2nd Quintile,Part-time,0.34871,82,1458,0.29148,0.40941
423,423,2007,Upper Secondary Level,2nd Quintile,Either,0.20918,51,1458,0.17287,0.25104
424,424,2007,Upper Secondary Level,3rd Quintile,Full-time,0.47469,74,1458,0.3623,0.59859
425,425,2007,Upper Secondary Level,3rd Quintile,Part-time,0.52531,78,1458,0.44346,0.64247
426,426,2007,Upper Secondary Level,4th Quintile,Full-time,0.52112,73,1458,0.42089,0.63235
427,427,2007,Upper Secondary Level,4th Quintile,Part-time,0.47888,55,1458,0.36981,0.57171
428,428,2007,Upper Secondary Level,5th Quintile,Full-time,0.61931,72,1458,0.47098,0.80388
429,429,2007,Upper Secondary Level,5th Quintile,Part-time,0.38069,46,1458,0.28784,0.48377
430,430,2007,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,33,1458,0.72137,1.31978
431,431,2007,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,41,1458,0.64929,1.34703
432,432,2008,Pre-primary Level,1st Quintile,Full-time,1.0,31,1334,0.79832,1.21319
433,433,2008,Pre-primary Level,3rd Quintile,Full-time,1.0,32,1334,0.72173,1.4105
434,434,2008,Pre-primary Level,4th Quintile,Full-time,1.0,32,1334,0.69596,1.4448
435,435,2008,Pre-primary Level,5th Quintile,Full-time,1.0,44,1334,0.71454,1.32743
436,436,2008,Lower Secondary Level,1st Quintile,Full-time,0.4736,63,1334,0.36762,0.57335
437,437,2008,Lower Secondary Level,1st Quintile,Part-time,0.30439,48,1334,0.23644,0.37188
438,438,2008,Lower Secondary Level,1st Quintile,Either,0.22201,34,1334,0.1768,0.28405
439,439,2008,Lower Secondary Level,2nd Quintile,Full-time,1.0,33,1334,0.76616,1.31401
440,440,2008,Upper Secondary Level,1st Quintile,Full-time,0.52522,214,1334,0.46454,0.5864
441,441,2008,Upper Secondary Level,1st Quintile,Part-time,0.22791,95,1334,0.19504,0.26864
442,442,2008,Upper Secondary Level,1st Quintile,Either,0.24687,102,1334,0.21035,0.28511
443,443,2008,Upper Secondary Level,2nd Quintile,Full-time,0.40013,74,1334,0.31328,0.4963
444,444,2008,Upper Secondary Level,2nd Quintile,Part-time,0.35672,68,1334,0.29919,0.43455
445,445,2008,Upper Secondary Level,2nd Quintile,Either,0.24314,45,1334,0.1774,0.31694
446,446,2008,Upper Secondary Level,3rd Quintile,Full-time,0.58945,79,1334,0.4804,0.72609
447,447,2008,Upper Secondary Level,3rd Quintile,Part-time,0.41055,50,1334,0.33287,0.49895
448,448,2008,Upper Secondary Level,4th Quintile,Full-time,0.567,76,1334,0.44854,0.66426
449,449,2008,Upper Secondary Level,4th Quintile,Part-time,0.433,59,1334,0.35177,0.55391
450,450,2008,Upper Secondary Level,5th Quintile,Full-time,0.51492,68,1334,0.41298,0.64944
451,451,2008,Upper Secondary Level,5th Quintile,Part-time,0.48508,51,1334,0.37666,0.59775
452,452,2008,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,36,1334,0.64815,1.35875
453,453,2009,Pre-primary Level,4th Quintile,Full-time,1.0,37,1149,0.70986,1.42534
454,454,2009,Pre-primary Level,5th Quintile,Full-time,1.0,34,1149,0.60162,1.54668
455,455,2009,Lower Secondary Level,1st Quintile,Full-time,0.44594,61,1149,0.35298,0.56059
456,456,2009,Lower Secondary Level,1st Quintile,Part-time,0.22533,37,1149,0.16708,0.27951
457,457,2009,Lower Secondary Level,1st Quintile,Either,0.32873,35,1149,0.25206,0.41408
458,458,2009,Lower Secondary Level,2nd Quintile,Full-time,1.0,32,1149,0.76948,1.35955
459,459,2009,Upper Secondary Level,1st Quintile,Full-time,0.51052,189,1149,0.44462,0.58181
460,460,2009,Upper Secondary Level,1st Quintile,Part-time,0.20729,84,1149,0.17221,0.24438
461,461,2009,Upper Secondary Level,1st Quintile,Either,0.28219,97,1149,0.2339,0.33292
462,462,2009,Upper Secondary Level,2nd Quintile,Full-time,0.40965,92,1149,0.32397,0.49882
463,463,2009,Upper Secondary Level,2nd Quintile,Part-time,0.36584,62,1149,0.29201,0.44382
464,464,2009,Upper Secondary Level,2nd Quintile,Either,0.22451,39,1149,0.15212,0.31173
465,465,2009,Upper Secondary Level,3rd Quintile,Full-time,0.56678,77,1149,0.44595,0.68791
466,466,2009,Upper Secondary Level,3rd Quintile,Part-time,0.43322,55,1149,0.32845,0.52792
467,467,2009,Upper Secondary Level,4th Quintile,Full-time,0.60965,71,1149,0.4435,0.7559
468,468,2009,Upper Secondary Level,4th Quintile,Part-time,0.39035,45,1149,0.31809,0.46947
469,469,2009,Upper Secondary Level,5th Quintile,Full-time,1.0,61,1149,0.69485,1.3507
470,470,2009,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,41,1149,0.69909,1.34103
471,471,2010,Pre-primary Level,3rd Quintile,Full-time,1.0,34,1012,0.66787,1.35606
472,472,2010,Lower Secondary Level,1st Quintile,Full-time,0.43422,49,1012,0.28568,0.62562
473,473,2010,Lower Secondary Level,1st Quintile,Part-time,0.22679,34,1012,0.13025,0.35819
474,474,2010,Lower Secondary Level,1st Quintile,Either,0.33899,37,1012,0.1931,0.50602
475,475,2010,Upper Secondary Level,1st Quintile,Full-time,0.64551,182,1012,0.53696,0.73558
476,476,2010,Upper Secondary Level,1st Quintile,Part-time,0.13469,75,1012,0.10019,0.16967
477,477,2010,Upper Secondary Level,1st Quintile,Either,0.2198,84,1012,0.16048,0.27284
478,478,2010,Upper Secondary Level,2nd Quintile,Full-time,0.54526,86,1012,0.43914,0.67669
479,479,2010,Upper Secondary Level,2nd Quintile,Part-time,0.25361,57,1012,0.15284,0.36195
480,480,2010,Upper Secondary Level,2nd Quintile,Either,0.20113,32,1012,0.12459,0.2942
481,481,2010,Upper Secondary Level,3rd Quintile,Full-time,0.72301,66,1012,0.53916,1.00628
482,482,2010,Upper Secondary Level,3rd Quintile,Part-time,0.27699,41,1012,0.18479,0.40254
483,483,2010,Upper Secondary Level,4th Quintile,Full-time,0.64573,55,1012,0.49821,0.80255
484,484,2010,Upper Secondary Level,4th Quintile,Part-time,0.35427,41,1012,0.25448,0.44678
485,485,2010,Upper Secondary Level,5th Quintile,Full-time,0.63814,61,1012,0.47621,0.80994
486,486,2010,Upper Secondary Level,5th Quintile,Part-time,0.36186,40,1012,0.23913,0.51378
487,487,2010,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,38,1012,0.70585,1.37428
488,488,2011,Pre-primary Level,1st Quintile,Full-time,1.0,45,2361,0.75813,1.19586
489,489,2011,Pre-primary Level,3rd Quintile,Full-time,1.0,31,2361,0.758,1.21907
490,490,2011,Pre-primary Level,4th Quintile,Full-time,1.0,33,2361,0.72898,1.29455
491,491,2011,Pre-primary Level,5th Quintile,Full-time,1.0,31,2361,0.67079,1.40018
492,492,2011,Primary Level,1st Quintile,Full-time,0.57255,32,2361,0.29501,0.82763
493,493,2011,Primary Level,1st Quintile,Part-time,0.42745,33,2361,0.24894,0.61887
494,494,2011,Lower Secondary Level,1st Quintile,Full-time,0.48203,104,2361,0.35853,0.64186
495,495,2011,Lower Secondary Level,1st Quintile,Part-time,0.27709,130,2361,0.2173,0.35749
496,496,2011,Lower Secondary Level,1st Quintile,Either,0.24088,47,2361,0.14388,0.34363
497,497,2011,Lower Secondary Level,2nd Quintile,Full-time,0.63596,38,2361,0.4271,0.87001
498,498,2011,Lower Secondary Level,2nd Quintile,Part-time,0.36404,43,2361,0.24209,0.56183
499,499,2011,Upper Secondary Level,1st Quintile,Full-time,0.55755,279,2361,0.4747,0.65097
500,500,2011,Upper Secondary Level,1st Quintile,Part-time,0.25305,275,2361,0.21184,0.3001
501,501,2011,Upper Secondary Level,1st Quintile,Either,0.1894,131,2361,0.14538,0.22911
502,502,2011,Upper Secondary Level,2nd Quintile,Full-time,0.40052,102,2361,0.31212,0.5153
503,503,2011,Upper Secondary Level,2nd Quintile,Part-time,0.41041,177,2361,0.30567,0.53515
504,504,2011,Upper Secondary Level,2nd Quintile,Either,0.18908,52,2361,0.12896,0.25472
505,505,2011,Upper Secondary Level,3rd Quintile,Full-time,0.53588,74,2361,0.42707,0.6836
506,506,2011,Upper Secondary Level,3rd Quintile,Part-time,0.46412,107,2361,0.34323,0.60816
507,507,2011,Upper Secondary Level,4th Quintile,Full-time,0.47663,47,2361,0.34373,0.61719
508,508,2011,Upper Secondary Level,4th Quintile,Part-time,0.52337,80,2361,0.39904,0.66727
509,509,2011,Upper Secondary Level,5th Quintile,Full-time,0.5796,46,2361,0.43426,0.71626
510,510,2011,Upper Secondary Level,5th Quintile,Part-time,0.4204,47,2361,0.26786,0.56935
511,511,2011,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.60084,38,2361,0.37803,0.88369
512,512,2011,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.39916,44,2361,0.25769,0.6384
513,513,2011,Post-secondary Non-tertiary Level,2nd Quintile,Part-time,1.0,38,2361,0.5911,1.75445
514,514,2011,Second Stage of Tertiary Education,1st Quintile,Full-time,0.49557,33,2361,0.31322,0.67021
515,515,2011,Second Stage of Tertiary Education,1st Quintile,Part-time,0.50443,31,2361,0.30293,0.77522
516,516,2011,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,37,2361,0.53214,1.59524
517,517,2011,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,44,2361,0.71859,1.31002
518,518,2011,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,51,2361,0.65464,1.45214
519,519,2011,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,61,2361,0.82481,1.20356
520,520,2012,Pre-primary Level,1st Quintile,Full-time,1.0,63,2759,0.7198,1.38555
521,521,2012,Pre-primary Level,2nd Quintile,Full-time,1.0,58,2759,0.76039,1.24456
522,522,2012,Pre-primary Level,3rd Quintile,Full-time,1.0,49,2759,0.72804,1.3031
523,523,2012,Pre-primary Level,4th Quintile,Full-time,1.0,32,2759,0.69521,1.49238
524,524,2012,Pre-primary Level,5th Quintile,Full-time,1.0,40,2759,0.74218,1.23502
525,525,2012,Primary Level,1st Quintile,Full-time,0.61495,36,2759,0.35341,0.91255
526,526,2012,Primary Level,1st Quintile,Part-time,0.38505,40,2759,0.27656,0.49556
527,527,2012,Lower Secondary Level,1st Quintile,Full-time,0.55541,162,2759,0.44029,0.66802
528,528,2012,Lower Secondary Level,1st Quintile,Part-time,0.27912,159,2759,0.22552,0.34048
529,529,2012,Lower Secondary Level,1st Quintile,Either,0.16546,57,2759,0.10863,0.22932
530,530,2012,Lower Secondary Level,2nd Quintile,Full-time,0.61353,40,2759,0.40332,0.8399
531,531,2012,Lower Secondary Level,2nd Quintile,Part-time,0.38647,31,2759,0.22371,0.64644
532,532,2012,Upper Secondary Level,1st Quintile,Full-time,0.48514,309,2759,0.41489,0.55606
533,533,2012,Upper Secondary Level,1st Quintile,Part-time,0.24837,311,2759,0.21102,0.28974
534,534,2012,Upper Secondary Level,1st Quintile,Either,0.21313,154,2759,0.16867,0.26228
535,535,2012,Upper Secondary Level,1st Quintile,I'm not sure yet,0.05336,35,2759,0.03239,0.07678
536,536,2012,Upper Secondary Level,2nd Quintile,Full-time,0.50135,114,2759,0.39428,0.61656
537,537,2012,Upper Secondary Level,2nd Quintile,Part-time,0.35638,184,2759,0.2966,0.42599
538,538,2012,Upper Secondary Level,2nd Quintile,Either,0.14228,37,2759,0.09139,0.19375
539,539,2012,Upper Secondary Level,3rd Quintile,Full-time,0.46583,72,2759,0.35948,0.60242
540,540,2012,Upper Secondary Level,3rd Quintile,Part-time,0.53417,114,2759,0.40281,0.69854
541,541,2012,Upper Secondary Level,4th Quintile,Full-time,0.54773,48,2759,0.44164,0.67658
542,542,2012,Upper Secondary Level,4th Quintile,Part-time,0.45227,77,2759,0.33937,0.59943
543,543,2012,Upper Secondary Level,5th Quintile,Full-time,0.50706,57,2759,0.40451,0.63835
544,544,2012,Upper Secondary Level,5th Quintile,Part-time,0.49294,65,2759,0.38809,0.63465
545,545,2012,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.48516,31,2759,0.28067,0.68554
546,546,2012,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.51484,55,2759,0.32778,0.74136
547,547,2012,Post-secondary Non-tertiary Level,3rd Quintile,Part-time,1.0,34,2759,0.63369,1.4244
548,548,2012,Second Stage of Tertiary Education,1st Quintile,Full-time,0.54291,43,2759,0.40276,0.64853
549,549,2012,Second Stage of Tertiary Education,1st Quintile,Part-time,0.45709,40,2759,0.30956,0.64437
550,550,2012,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,34,2759,0.55667,1.51498
551,551,2012,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,59,2759,0.77614,1.28954
552,552,2012,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,53,2759,0.72049,1.42762
553,553,2012,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,66,2759,0.65883,1.3281
554,554,2013,Pre-primary Level,1st Quintile,Full-time,1.0,63,2476,0.60679,1.42872
555,555,2013,Pre-primary Level,2nd Quintile,Full-time,1.0,46,2476,0.66204,1.36889
556,556,2013,Pre-primary Level,3rd Quintile,Full-time,1.0,40,2476,0.65782,1.39474
557,557,2013,Pre-primary Level,4th Quintile,Full-time,1.0,31,2476,0.72563,1.32217
558,558,2013,Pre-primary Level,5th Quintile,Full-time,1.0,39,2476,0.68127,1.36504
559,559,2013,Primary Level,1st Quintile,Full-time,0.60096,40,2476,0.36543,0.86367
560,560,2013,Primary Level,1st Quintile,Part-time,0.39904,33,2476,0.29293,0.52601
561,561,2013,Lower Secondary Level,1st Quintile,Full-time,0.40596,124,2476,0.30281,0.53618
562,562,2013,Lower Secondary Level,1st Quintile,Part-time,0.37633,170,2476,0.30326,0.45699
563,563,2013,Lower Secondary Level,1st Quintile,Either,0.21771,60,2476,0.14451,0.29542
564,564,2013,Lower Secondary Level,2nd Quintile,Full-time,0.70236,48,2476,0.49044,0.90351
565,565,2013,Lower Secondary Level,2nd Quintile,Part-time,0.29764,31,2476,0.19841,0.4168
566,566,2013,Upper Secondary Level,1st Quintile,Full-time,0.4891,272,2476,0.42631,0.5653
567,567,2013,Upper Secondary Level,1st Quintile,Part-time,0.28732,271,2476,0.24208,0.33414
568,568,2013,Upper Secondary Level,1st Quintile,Either,0.22358,140,2476,0.18544,0.26307
