year,age_gr,pgisced97,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,30-45 y.,Upper Secondary Level,Full-time,0.39642,234,570,0.35623,0.43661
2003,30-45 y.,Upper Secondary Level,Part-time,0.41188,240,570,0.37144,0.45232
2003,30-45 y.,Upper Secondary Level,Either,0.15398,96,570,0.12433,0.18364
2003,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.45573,52,52,0.31904,0.59242
2003,30-45 y.,First Stage of Tertiary Education,Part-time,0.69639,53,53,0.57141,0.82137
2003,30-45 y.,Second Stage of Tertiary Education,Full-time,0.41371,54,125,0.32702,0.50040
2003,30-45 y.,Second Stage of Tertiary Education,Part-time,0.41484,71,125,0.32812,0.50156
2003,46-65 y.,Upper Secondary Level,Full-time,0.46212,165,326,0.40792,0.51633
2003,46-65 y.,Upper Secondary Level,Part-time,0.27562,99,326,0.22704,0.32420
2003,46-65 y.,Upper Secondary Level,Either,0.17545,62,326,0.13410,0.21681
2003,46-65 y.,Second Stage of Tertiary Education,Full-time,0.51029,50,50,0.37032,0.65026
2004,17-29 y.,No answer / don't know,Full-time,0.67750,61,61,0.55923,0.79578
2004,17-29 y.,Pre-primary Level,Full-time,0.66242,324,501,0.62097,0.70387
2004,17-29 y.,Pre-primary Level,Part-time,0.09567,41,501,0.06989,0.12146
2004,17-29 y.,Pre-primary Level,Either,0.10749,49,501,0.08034,0.13464
2004,17-29 y.,Pre-primary Level,I'm not sure yet,0.13442,87,501,0.10452,0.16432
2004,17-29 y.,Lower Secondary Level,Full-time,0.60001,156,240,0.53790,0.66212
2004,17-29 y.,Lower Secondary Level,Part-time,0.14356,37,240,0.09911,0.18802
2004,17-29 y.,Lower Secondary Level,Either,0.18039,47,240,0.13164,0.22914
2004,17-29 y.,Upper Secondary Level,Full-time,0.61392,344,554,0.57334,0.65450
2004,17-29 y.,Upper Secondary Level,Part-time,0.15540,89,554,0.12520,0.18559
2004,17-29 y.,Upper Secondary Level,Either,0.16173,82,554,0.13104,0.19242
2004,17-29 y.,Upper Secondary Level,I'm not sure yet,0.06895,39,554,0.04783,0.09007
2004,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.52111,45,45,0.37351,0.66872
2004,30-45 y.,Lower Secondary Level,Part-time,0.34629,41,41,0.19884,0.49374
2004,30-45 y.,Upper Secondary Level,Full-time,0.35433,218,594,0.31584,0.39283
2004,30-45 y.,Upper Secondary Level,Part-time,0.40600,238,594,0.36648,0.44553
2004,30-45 y.,Upper Secondary Level,Either,0.18818,104,594,0.15673,0.21964
2004,30-45 y.,Upper Secondary Level,I'm not sure yet,0.05148,34,594,0.03369,0.06926
2004,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.49516,45,45,0.34743,0.64290
2004,30-45 y.,First Stage of Tertiary Education,Part-time,0.74960,39,39,0.61185,0.88735
2004,30-45 y.,Second Stage of Tertiary Education,Full-time,0.33310,43,153,0.25818,0.40803
2004,30-45 y.,Second Stage of Tertiary Education,Part-time,0.41595,76,153,0.33759,0.49430
2004,30-45 y.,Second Stage of Tertiary Education,Either,0.21647,34,153,0.15100,0.28195
2004,46-65 y.,Lower Secondary Level,Full-time,0.53147,31,31,0.35290,0.71004
2004,46-65 y.,Upper Secondary Level,Full-time,0.51142,186,367,0.46021,0.56263
2004,46-65 y.,Upper Secondary Level,Part-time,0.23285,105,367,0.18955,0.27615
2004,46-65 y.,Upper Secondary Level,Either,0.19315,76,367,0.15271,0.23360
2004,46-65 y.,Second Stage of Tertiary Education,Full-time,0.37505,38,38,0.21905,0.53105
2005,17-29 y.,No answer / don't know,Full-time,0.68766,82,82,0.58673,0.78859
2005,17-29 y.,Pre-primary Level,Full-time,0.67356,338,514,0.63299,0.71414
2005,17-29 y.,Pre-primary Level,Part-time,0.08306,35,514,0.05918,0.10694
2005,17-29 y.,Pre-primary Level,Either,0.08880,52,514,0.06419,0.11342
2005,17-29 y.,Pre-primary Level,I'm not sure yet,0.15457,89,514,0.12329,0.18586
2005,17-29 y.,Lower Secondary Level,Full-time,0.60975,144,213,0.54409,0.67542
2005,17-29 y.,Lower Secondary Level,Part-time,0.12690,31,213,0.08210,0.17171
2005,17-29 y.,Lower Secondary Level,Either,0.17035,38,213,0.11975,0.22096
2005,17-29 y.,Upper Secondary Level,Full-time,0.61354,340,545,0.57263,0.65446
2005,17-29 y.,Upper Secondary Level,Part-time,0.15290,79,545,0.12265,0.18314
2005,17-29 y.,Upper Secondary Level,Either,0.18121,91,545,0.14884,0.21358
2005,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05235,35,545,0.03363,0.07107
2005,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.57462,39,39,0.41742,0.73181
2005,30-45 y.,Lower Secondary Level,Full-time,0.43227,37,77,0.32090,0.54365
2005,30-45 y.,Lower Secondary Level,Part-time,0.36668,40,77,0.25833,0.47502
2005,30-45 y.,Upper Secondary Level,Full-time,0.35417,194,524,0.31318,0.39516
2005,30-45 y.,Upper Secondary Level,Part-time,0.38210,220,524,0.34045,0.42374
2005,30-45 y.,Upper Secondary Level,Either,0.22379,110,524,0.18807,0.25951
2005,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.52985,44,44,0.38067,0.67904
2005,30-45 y.,First Stage of Tertiary Education,Part-time,0.62758,46,46,0.48633,0.76884
2005,30-45 y.,Second Stage of Tertiary Education,Full-time,0.27011,32,107,0.18558,0.35464
2005,30-45 y.,Second Stage of Tertiary Education,Part-time,0.45155,75,107,0.35681,0.54629
2005,46-65 y.,Upper Secondary Level,Full-time,0.45746,154,331,0.40371,0.51121
2005,46-65 y.,Upper Secondary Level,Part-time,0.24496,97,331,0.19856,0.29136
2005,46-65 y.,Upper Secondary Level,Either,0.24325,80,331,0.19695,0.28954
2005,46-65 y.,Second Stage of Tertiary Education,Full-time,0.40715,40,73,0.29367,0.52064
2005,46-65 y.,Second Stage of Tertiary Education,Part-time,0.34782,33,73,0.23781,0.45784
2006,17-29 y.,No answer / don't know,Full-time,0.62614,85,85,0.52267,0.72961
2006,17-29 y.,Pre-primary Level,Full-time,0.63784,205,281,0.58154,0.69414
2006,17-29 y.,Pre-primary Level,Either,0.15961,32,281,0.11671,0.20251
2006,17-29 y.,Pre-primary Level,I'm not sure yet,0.12220,44,281,0.08383,0.16056
2006,17-29 y.,Lower Secondary Level,Full-time,0.53344,133,214,0.46644,0.60043
2006,17-29 y.,Lower Secondary Level,Part-time,0.16469,33,214,0.11488,0.21450
2006,17-29 y.,Lower Secondary Level,Either,0.25161,48,214,0.19334,0.30989
2006,17-29 y.,Upper Secondary Level,Full-time,0.59524,368,592,0.55566,0.63481
2006,17-29 y.,Upper Secondary Level,Part-time,0.20374,93,592,0.17126,0.23621
2006,17-29 y.,Upper Secondary Level,Either,0.14992,97,592,0.12114,0.17870
2006,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05111,34,592,0.03336,0.06887
2006,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.55390,40,40,0.39789,0.70991
2006,30-45 y.,Lower Secondary Level,Full-time,0.32412,31,78,0.21957,0.42866
2006,30-45 y.,Lower Secondary Level,Part-time,0.41773,47,78,0.30757,0.52789
2006,30-45 y.,Upper Secondary Level,Full-time,0.37665,197,551,0.33616,0.41715
2006,30-45 y.,Upper Secondary Level,Part-time,0.42441,262,551,0.38310,0.46571
2006,30-45 y.,Upper Secondary Level,Either,0.16401,92,551,0.13306,0.19496
2006,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.55431,58,58,0.42527,0.68334
2006,30-45 y.,First Stage of Tertiary Education,Part-time,0.64525,38,38,0.49109,0.79941
2006,30-45 y.,Second Stage of Tertiary Education,Full-time,0.19910,31,128,0.12964,0.26855
2006,30-45 y.,Second Stage of Tertiary Education,Part-time,0.56589,97,128,0.47969,0.65210
2006,46-65 y.,Upper Secondary Level,Full-time,0.46411,161,361,0.41260,0.51563
2006,46-65 y.,Upper Secondary Level,Part-time,0.26254,107,361,0.21709,0.30799
2006,46-65 y.,Upper Secondary Level,Either,0.23801,93,361,0.19402,0.28200
2006,46-65 y.,Second Stage of Tertiary Education,Full-time,0.56174,43,78,0.45092,0.67257
2006,46-65 y.,Second Stage of Tertiary Education,Part-time,0.24022,35,78,0.14480,0.33564
2007,17-29 y.,No answer / don't know,Full-time,0.67183,97,97,0.57790,0.76576
2007,17-29 y.,Pre-primary Level,Full-time,0.64063,163,240,0.57980,0.70146
2007,17-29 y.,Pre-primary Level,Either,0.13504,32,240,0.09171,0.17837
2007,17-29 y.,Pre-primary Level,I'm not sure yet,0.14635,45,240,0.10154,0.19117
2007,17-29 y.,Lower Secondary Level,Full-time,0.57272,132,173,0.49879,0.64665
2007,17-29 y.,Lower Secondary Level,Either,0.22687,41,173,0.16428,0.28946
2007,17-29 y.,Upper Secondary Level,Full-time,0.55445,294,508,0.51119,0.59772
2007,17-29 y.,Upper Secondary Level,Part-time,0.19829,82,508,0.16358,0.23299
2007,17-29 y.,Upper Secondary Level,Either,0.19335,95,508,0.15897,0.22773
2007,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05391,37,508,0.03425,0.07357
2007,30-45 y.,Lower Secondary Level,Part-time,0.42526,37,37,0.26376,0.58675
2007,30-45 y.,Upper Secondary Level,Full-time,0.36881,146,415,0.32233,0.41529
2007,30-45 y.,Upper Secondary Level,Part-time,0.40455,187,415,0.35727,0.45182
2007,30-45 y.,Upper Secondary Level,Either,0.21006,82,415,0.17082,0.24930
2007,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.52873,49,49,0.38751,0.66995
2007,30-45 y.,Second Stage of Tertiary Education,Part-time,0.60135,71,71,0.48665,0.71605
2007,46-65 y.,Upper Secondary Level,Full-time,0.34992,113,292,0.29512,0.40471
2007,46-65 y.,Upper Secondary Level,Part-time,0.27404,87,292,0.22279,0.32528
2007,46-65 y.,Upper Secondary Level,Either,0.29352,92,292,0.24120,0.34584
2007,46-65 y.,Second Stage of Tertiary Education,Part-time,0.31489,34,34,0.15642,0.47337
2008,17-29 y.,No answer / don't know,Full-time,0.69149,92,92,0.59659,0.78639
2008,17-29 y.,Pre-primary Level,Full-time,0.65745,169,260,0.59965,0.71524
2008,17-29 y.,Pre-primary Level,Either,0.12574,37,260,0.08536,0.16612
2008,17-29 y.,Pre-primary Level,I'm not sure yet,0.16890,54,260,0.12327,0.21453
2008,17-29 y.,Lower Secondary Level,Full-time,0.57671,101,140,0.49457,0.65885
2008,17-29 y.,Lower Secondary Level,Either,0.20699,39,140,0.13963,0.27434
2008,17-29 y.,Upper Secondary Level,Full-time,0.66341,287,447,0.61955,0.70726
2008,17-29 y.,Upper Secondary Level,Part-time,0.15239,63,447,0.11904,0.18575
2008,17-29 y.,Upper Secondary Level,Either,0.13141,65,447,0.10005,0.16276
2008,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05280,32,447,0.03204,0.07355
2008,30-45 y.,Lower Secondary Level,Part-time,0.48660,34,34,0.31606,0.65713
2008,30-45 y.,Upper Secondary Level,Full-time,0.29760,118,346,0.24935,0.34585
2008,30-45 y.,Upper Secondary Level,Part-time,0.46145,171,346,0.40885,0.51406
2008,30-45 y.,Upper Secondary Level,Either,0.18508,57,346,0.14410,0.22606
2008,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.63914,47,47,0.50036,0.77793
2008,30-45 y.,Second Stage of Tertiary Education,Part-time,0.49402,56,56,0.36189,0.62615
2008,46-65 y.,Upper Secondary Level,Full-time,0.39161,106,269,0.33317,0.45005
2008,46-65 y.,Upper Secondary Level,Part-time,0.25854,82,269,0.20612,0.31095
2008,46-65 y.,Upper Secondary Level,Either,0.28823,81,269,0.23400,0.34246
2009,17-29 y.,No answer / don't know,Full-time,0.66048,93,93,0.56371,0.75724
2009,17-29 y.,Pre-primary Level,Full-time,0.68683,148,185,0.61982,0.75384
2009,17-29 y.,Pre-primary Level,I'm not sure yet,0.14313,37,185,0.09253,0.19373
2009,17-29 y.,Lower Secondary Level,Full-time,0.49740,86,126,0.40974,0.58505
2009,17-29 y.,Lower Secondary Level,Either,0.30301,40,126,0.22244,0.38357
2009,17-29 y.,Upper Secondary Level,Full-time,0.56955,247,369,0.51896,0.62014
2009,17-29 y.,Upper Secondary Level,Part-time,0.14708,55,369,0.11089,0.18326
2009,17-29 y.,Upper Secondary Level,Either,0.25141,67,369,0.20709,0.29573
2009,30-45 y.,Upper Secondary Level,Full-time,0.39866,125,327,0.34551,0.45181
2009,30-45 y.,Upper Secondary Level,Part-time,0.41940,143,327,0.36583,0.47296
2009,30-45 y.,Upper Secondary Level,Either,0.14386,59,327,0.10576,0.18195
2009,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.58998,39,39,0.43360,0.74636
2009,30-45 y.,Second Stage of Tertiary Education,Part-time,0.63928,55,55,0.51120,0.76736
2009,46-65 y.,Upper Secondary Level,Full-time,0.45982,118,246,0.39741,0.52223
2009,46-65 y.,Upper Secondary Level,Part-time,0.23851,72,246,0.18514,0.29187
2009,46-65 y.,Upper Secondary Level,Either,0.24167,56,246,0.18807,0.29528
2009,46-65 y.,Second Stage of Tertiary Education,Part-time,0.23709,34,34,0.09198,0.38220
2010,17-29 y.,No answer / don't know,Full-time,0.74999,76,76,0.65199,0.84799
2010,17-29 y.,Pre-primary Level,Full-time,0.61543,209,287,0.55905,0.67181
2010,17-29 y.,Pre-primary Level,Either,0.11701,33,287,0.07976,0.15427
2010,17-29 y.,Pre-primary Level,I'm not sure yet,0.19282,45,287,0.14710,0.23855
2010,17-29 y.,Primary Level,Part-time,0.31700,33,33,0.15578,0.47822
2010,17-29 y.,Lower Secondary Level,Full-time,0.53531,130,311,0.47979,0.59083
2010,17-29 y.,Lower Secondary Level,Part-time,0.17845,101,311,0.13583,0.22107
2010,17-29 y.,Lower Secondary Level,Either,0.21560,80,311,0.16982,0.26137
2010,17-29 y.,Upper Secondary Level,Full-time,0.62576,340,660,0.58882,0.66271
2010,17-29 y.,Upper Secondary Level,Part-time,0.18497,235,660,0.15532,0.21461
2010,17-29 y.,Upper Secondary Level,Either,0.14342,85,660,0.11666,0.17018
2010,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.55611,38,75,0.44291,0.66932
2010,17-29 y.,Post-secondary Non-tertiary Level,Part-time,0.36809,37,75,0.25820,0.47797
2010,17-29 y.,Second Stage of Tertiary Education,Full-time,0.69945,41,41,0.55736,0.84154
2010,30-45 y.,Primary Level,Part-time,0.52039,43,43,0.36930,0.67148
2010,30-45 y.,Lower Secondary Level,Full-time,0.33109,67,224,0.26932,0.39285
2010,30-45 y.,Lower Secondary Level,Part-time,0.35528,118,224,0.29246,0.41809
2010,30-45 y.,Lower Secondary Level,Either,0.25294,39,224,0.19589,0.31000
2010,30-45 y.,Upper Secondary Level,Full-time,0.40859,265,1019,0.37840,0.43879
2010,30-45 y.,Upper Secondary Level,Part-time,0.40515,620,1019,0.37499,0.43531
2010,30-45 y.,Upper Secondary Level,Either,0.17172,134,1019,0.14855,0.19488
2010,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.15477,39,245,0.10939,0.20016
2010,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.60903,174,245,0.54781,0.67026
2010,30-45 y.,Post-secondary Non-tertiary Level,Either,0.21113,32,245,0.15992,0.26234
2010,30-45 y.,First Stage of Tertiary Education,Part-time,0.36630,45,45,0.22394,0.50866
2010,30-45 y.,Second Stage of Tertiary Education,Full-time,0.28628,88,421,0.24305,0.32951
2010,30-45 y.,Second Stage of Tertiary Education,Part-time,0.55600,299,421,0.50848,0.60352
2010,30-45 y.,Second Stage of Tertiary Education,Either,0.13498,34,421,0.10230,0.16766
2010,46-65 y.,Upper Secondary Level,Full-time,0.47352,155,336,0.42005,0.52699
2010,46-65 y.,Upper Secondary Level,Part-time,0.25227,109,336,0.20576,0.29878
2010,46-65 y.,Upper Secondary Level,Either,0.21424,72,336,0.17030,0.25817
2010,46-65 y.,Second Stage of Tertiary Education,Part-time,0.38529,38,38,0.22848,0.54211
2011,17-29 y.,No answer / don't know,Full-time,0.77386,97,97,0.69017,0.85754
2011,17-29 y.,Pre-primary Level,Full-time,0.67732,254,336,0.62725,0.72738
2011,17-29 y.,Pre-primary Level,Either,0.12003,36,336,0.08522,0.15483
2011,17-29 y.,Pre-primary Level,I'm not sure yet,0.12076,46,336,0.08587,0.15565
2011,17-29 y.,Lower Secondary Level,Full-time,0.62751,142,282,0.57098,0.68404
2011,17-29 y.,Lower Secondary Level,Part-time,0.15897,87,282,0.11622,0.20173
2011,17-29 y.,Lower Secondary Level,Either,0.18378,53,282,0.13849,0.22906
2011,17-29 y.,Upper Secondary Level,Full-time,0.62094,366,642,0.58338,0.65850
2011,17-29 y.,Upper Secondary Level,Part-time,0.18863,167,642,0.15834,0.21892
2011,17-29 y.,Upper Secondary Level,Either,0.12128,77,642,0.09601,0.14655
2011,17-29 y.,Upper Secondary Level,I'm not sure yet,0.06915,32,642,0.04951,0.08879
2011,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.83270,54,54,0.73222,0.93319
2011,17-29 y.,Second Stage of Tertiary Education,Full-time,0.62085,40,40,0.46858,0.77313
2011,30-45 y.,Primary Level,Part-time,0.49577,31,31,0.31686,0.67469
2011,30-45 y.,Lower Secondary Level,Full-time,0.42091,75,210,0.35397,0.48784
2011,30-45 y.,Lower Secondary Level,Part-time,0.41248,135,210,0.34574,0.47922
2011,30-45 y.,Upper Secondary Level,Full-time,0.34557,243,930,0.31499,0.37615
2011,30-45 y.,Upper Secondary Level,Part-time,0.46395,563,930,0.43188,0.49602
2011,30-45 y.,Upper Secondary Level,Either,0.16978,124,930,0.14564,0.19392
2011,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.24814,44,205,0.18887,0.30741
2011,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.62290,161,205,0.55639,0.68941
2011,30-45 y.,First Stage of Tertiary Education,Part-time,0.60096,47,47,0.45944,0.74248
2011,30-45 y.,Second Stage of Tertiary Education,Full-time,0.29547,59,298,0.24358,0.34736
2011,30-45 y.,Second Stage of Tertiary Education,Part-time,0.53828,198,298,0.48158,0.59498
2011,30-45 y.,Second Stage of Tertiary Education,Either,0.13783,41,298,0.09862,0.17703
2011,46-65 y.,Lower Secondary Level,Part-time,0.22748,31,31,0.07747,0.37749
2011,46-65 y.,Upper Secondary Level,Full-time,0.43381,165,409,0.38572,0.48190
2011,46-65 y.,Upper Secondary Level,Part-time,0.28466,147,409,0.24087,0.32845
2011,46-65 y.,Upper Secondary Level,Either,0.20602,97,409,0.16678,0.24527
2011,46-65 y.,Second Stage of Tertiary Education,Part-time,0.44873,50,50,0.30947,0.58799
2012,17-29 y.,No answer / don't know,Full-time,0.77047,103,103,0.68886,0.85208
2012,17-29 y.,Pre-primary Level,Full-time,0.73823,259,301,0.68848,0.78797
2012,17-29 y.,Pre-primary Level,I'm not sure yet,0.13502,42,301,0.09635,0.17370
2012,17-29 y.,Lower Secondary Level,Full-time,0.64500,166,274,0.58824,0.70176
2012,17-29 y.,Lower Secondary Level,Part-time,0.17047,65,274,0.12586,0.21508
2012,17-29 y.,Lower Secondary Level,Either,0.12159,43,274,0.08282,0.16036
2012,17-29 y.,Upper Secondary Level,Full-time,0.63876,332,571,0.59933,0.67820
2012,17-29 y.,Upper Secondary Level,Part-time,0.16899,129,571,0.13823,0.19976
2012,17-29 y.,Upper Secondary Level,Either,0.13649,77,571,0.10831,0.16467
2012,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05576,33,571,0.03692,0.07459
2012,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.68925,31,31,0.52364,0.85486
2012,17-29 y.,Second Stage of Tertiary Education,Full-time,0.56408,41,41,0.41041,0.71776
2012,30-45 y.,Lower Secondary Level,Full-time,0.37308,66,188,0.30376,0.44240
2012,30-45 y.,Lower Secondary Level,Part-time,0.37094,122,188,0.30170,0.44017
2012,30-45 y.,Upper Secondary Level,Full-time,0.34143,168,717,0.30669,0.37616
2012,30-45 y.,Upper Secondary Level,Part-time,0.47452,460,717,0.43794,0.51110
2012,30-45 y.,Upper Secondary Level,Either,0.13132,89,717,0.10658,0.15606
2012,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.25119,37,163,0.18440,0.31797
2012,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.56978,126,163,0.49353,0.64602
2012,30-45 y.,First Stage of Tertiary Education,Part-time,0.42540,36,36,0.26160,0.58919
2012,30-45 y.,Second Stage of Tertiary Education,Full-time,0.19399,58,275,0.14717,0.24081
2012,30-45 y.,Second Stage of Tertiary Education,Part-time,0.60710,184,275,0.54927,0.66493
2012,30-45 y.,Second Stage of Tertiary Education,Either,0.15369,33,275,0.11098,0.19639
2012,46-65 y.,Lower Secondary Level,Part-time,0.34051,38,38,0.18782,0.49321
2012,46-65 y.,Upper Secondary Level,Full-time,0.37163,176,503,0.32936,0.41390
2012,46-65 y.,Upper Secondary Level,Part-time,0.32686,193,503,0.28582,0.36789
2012,46-65 y.,Upper Secondary Level,Either,0.21129,94,503,0.17558,0.24700
2012,46-65 y.,Upper Secondary Level,I'm not sure yet,0.09023,40,503,0.06516,0.11529
2012,46-65 y.,Post-secondary Non-tertiary Level,Part-time,0.48458,35,35,0.31659,0.65257
2012,46-65 y.,Second Stage of Tertiary Education,Part-time,0.44309,63,63,0.31944,0.56674
2013,17-29 y.,No answer / don't know,Full-time,0.68863,109,109,0.60130,0.77596
2013,17-29 y.,Pre-primary Level,Full-time,0.67612,325,435,0.63209,0.72015
2013,17-29 y.,Pre-primary Level,Either,0.12332,59,435,0.09238,0.15425
2013,17-29 y.,Pre-primary Level,I'm not sure yet,0.13295,51,435,0.10101,0.16490
2013,17-29 y.,Lower Secondary Level,Full-time,0.55980,228,395,0.51078,0.60882
2013,17-29 y.,Lower Secondary Level,Part-time,0.22031,110,395,0.17938,0.26123
2013,17-29 y.,Lower Secondary Level,Either,0.15386,57,395,0.11823,0.18949
2013,17-29 y.,Upper Secondary Level,Full-time,0.60488,402,672,0.56789,0.64187
2013,17-29 y.,Upper Secondary Level,Part-time,0.19140,146,672,0.16164,0.22117
2013,17-29 y.,Upper Secondary Level,Either,0.14935,86,672,0.12238,0.17632
2013,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05437,38,672,0.03721,0.07153
2013,17-29 y.,Second Stage of Tertiary Education,Full-time,0.64616,53,53,0.51620,0.77613
2013,30-45 y.,Primary Level,Full-time,0.28920,38,97,0.19850,0.37990
2013,30-45 y.,Primary Level,Part-time,0.38382,59,97,0.28654,0.48110
2013,30-45 y.,Lower Secondary Level,Full-time,0.31065,92,313,0.25930,0.36200
2013,30-45 y.,Lower Secondary Level,Part-time,0.43924,178,313,0.38417,0.49431
2013,30-45 y.,Lower Secondary Level,Either,0.15918,43,313,0.11858,0.19977
2013,30-45 y.,Upper Secondary Level,Full-time,0.37833,217,783,0.34434,0.41232
2013,30-45 y.,Upper Secondary Level,Part-time,0.43169,455,783,0.39697,0.46641
2013,30-45 y.,Upper Secondary Level,Either,0.15963,111,783,0.13396,0.18530
2013,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.41820,60,196,0.34897,0.48744
2013,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.45130,136,196,0.38146,0.52115
2013,30-45 y.,First Stage of Tertiary Education,Part-time,0.53054,31,31,0.35195,0.70913
2013,30-45 y.,Second Stage of Tertiary Education,Full-time,0.32983,87,334,0.27934,0.38033
2013,30-45 y.,Second Stage of Tertiary Education,Part-time,0.50551,203,334,0.45180,0.55921
2013,30-45 y.,Second Stage of Tertiary Education,Either,0.11582,44,334,0.08145,0.15019
2013,46-65 y.,Lower Secondary Level,Full-time,0.35184,34,90,0.25263,0.45106
2013,46-65 y.,Lower Secondary Level,Part-time,0.37663,56,90,0.27596,0.47730
2013,46-65 y.,Upper Secondary Level,Full-time,0.42445,184,505,0.38129,0.46760
2013,46-65 y.,Upper Secondary Level,Part-time,0.31642,184,505,0.27581,0.35702
2013,46-65 y.,Upper Secondary Level,Either,0.17945,104,505,0.14595,0.21295
2013,46-65 y.,Upper Secondary Level,I'm not sure yet,0.07969,33,505,0.05605,0.10333
2013,46-65 y.,Post-secondary Non-tertiary Level,Part-time,0.27881,31,31,0.11834,0.43927
2013,46-65 y.,Second Stage of Tertiary Education,Full-time,0.34963,43,102,0.25663,0.44263
2013,46-65 y.,Second Stage of Tertiary Education,Part-time,0.44896,59,102,0.35196,0.54597
2014,17-29 y.,No answer / don't know,Full-time,0.66621,113,113,0.57888,0.75355
2014,17-29 y.,Pre-primary Level,Full-time,0.70201,225,305,0.65060,0.75343
2014,17-29 y.,Pre-primary Level,Either,0.08637,38,305,0.05479,0.11795
2014,17-29 y.,Pre-primary Level,I'm not sure yet,0.09841,42,305,0.06493,0.13189
2014,17-29 y.,Lower Secondary Level,Full-time,0.57894,183,316,0.52442,0.63347
2014,17-29 y.,Lower Secondary Level,Part-time,0.13589,75,316,0.09805,0.17374
2014,17-29 y.,Lower Secondary Level,Either,0.18864,58,316,0.14544,0.23185
2014,17-29 y.,Upper Secondary Level,Full-time,0.66458,337,540,0.62472,0.70444
2014,17-29 y.,Upper Secondary Level,Part-time,0.14445,107,540,0.11477,0.17413
2014,17-29 y.,Upper Secondary Level,Either,0.13475,61,540,0.10592,0.16357
2014,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05622,35,540,0.03677,0.07566
2014,17-29 y.,Second Stage of Tertiary Education,Full-time,0.54529,47,47,0.40139,0.68919
2014,30-45 y.,Primary Level,Part-time,0.34986,43,43,0.20562,0.49410
2014,30-45 y.,Lower Secondary Level,Full-time,0.41796,73,243,0.35582,0.48011
2014,30-45 y.,Lower Secondary Level,Part-time,0.32065,130,243,0.26184,0.37945
2014,30-45 y.,Lower Secondary Level,Either,0.22080,40,243,0.16854,0.27306
2014,30-45 y.,Upper Secondary Level,Full-time,0.27486,140,605,0.23926,0.31047
2014,30-45 y.,Upper Secondary Level,Part-time,0.54460,385,605,0.50489,0.58432
2014,30-45 y.,Upper Secondary Level,Either,0.14555,80,605,0.11742,0.17367
2014,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.24050,34,132,0.16731,0.31368
2014,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.60101,98,132,0.51715,0.68486
2014,30-45 y.,Second Stage of Tertiary Education,Full-time,0.30790,76,295,0.25513,0.36066
2014,30-45 y.,Second Stage of Tertiary Education,Part-time,0.59510,188,295,0.53899,0.65121
2014,30-45 y.,Second Stage of Tertiary Education,Either,0.08942,31,295,0.05680,0.12203
2014,46-65 y.,Lower Secondary Level,Full-time,0.44446,36,73,0.32968,0.55924
2014,46-65 y.,Lower Secondary Level,Part-time,0.31922,37,73,0.21154,0.42691
2014,46-65 y.,Upper Secondary Level,Full-time,0.32474,122,424,0.28011,0.36937
2014,46-65 y.,Upper Secondary Level,Part-time,0.35835,178,424,0.31265,0.40404
2014,46-65 y.,Upper Secondary Level,Either,0.19101,86,424,0.15355,0.22847
2014,46-65 y.,Upper Secondary Level,I'm not sure yet,0.12590,38,424,0.09429,0.15751
2014,46-65 y.,Second Stage of Tertiary Education,Full-time,0.26425,32,96,0.17558,0.35291
2014,46-65 y.,Second Stage of Tertiary Education,Part-time,0.43278,64,96,0.33314,0.53241
2015,17-29 y.,No answer / don't know,Full-time,0.78288,125,125,0.71031,0.85545
2015,17-29 y.,Pre-primary Level,Full-time,0.67820,185,265,0.62185,0.73456
2015,17-29 y.,Pre-primary Level,Either,0.09507,37,265,0.05969,0.13045
2015,17-29 y.,Pre-primary Level,I'm not sure yet,0.17821,43,265,0.13204,0.22437
