year,age_gr,sex,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,30-45 y.,female,Part-time,0.62501,276,422,0.57876,0.67125
2009,30-45 y.,female,Either,0.15816,79,422,0.12330,0.19302
2009,46-65 y.,male,Full-time,0.58295,114,158,0.50582,0.66008
2009,46-65 y.,male,Either,0.23014,44,158,0.16430,0.29599
2009,46-65 y.,female,Full-time,0.26569,61,235,0.20909,0.32228
2009,46-65 y.,female,Part-time,0.37549,117,235,0.31345,0.43754
2009,46-65 y.,female,Either,0.28683,57,235,0.22888,0.34478
2010,17-29 y.,male,Full-time,0.75391,448,553,0.71798,0.78984
2010,17-29 y.,male,Either,0.10900,68,553,0.08300,0.13500
2010,17-29 y.,male,I'm not sure yet,0.07732,37,553,0.05504,0.09960
2010,17-29 y.,female,Full-time,0.48222,409,1092,0.45257,0.51187
2010,17-29 y.,female,Part-time,0.25541,445,1092,0.22953,0.28129
2010,17-29 y.,female,Either,0.17967,177,1092,0.15689,0.20245
2010,17-29 y.,female,I'm not sure yet,0.08271,61,1092,0.06636,0.09905
2010,30-45 y.,male,Full-time,0.72370,287,365,0.67776,0.76963
2010,30-45 y.,male,Part-time,0.09687,34,365,0.06649,0.12726
2010,30-45 y.,male,Either,0.16451,44,365,0.12643,0.20260
2010,30-45 y.,female,Full-time,0.15520,212,1736,0.13816,0.17224
2010,30-45 y.,female,Part-time,0.62494,1268,1736,0.60216,0.64772
2010,30-45 y.,female,Either,0.18920,214,1736,0.17077,0.20763
2010,30-45 y.,female,I'm not sure yet,0.03066,42,1736,0.02255,0.03877
2010,46-65 y.,male,Full-time,0.68631,163,209,0.62325,0.74937
2010,46-65 y.,male,Either,0.17881,46,209,0.12673,0.23089
2010,46-65 y.,female,Full-time,0.22654,79,323,0.18082,0.27226
2010,46-65 y.,female,Part-time,0.45260,174,323,0.39823,0.50696
2010,46-65 y.,female,Either,0.26514,70,323,0.21693,0.31335
2011,17-29 y.,male,Full-time,0.76596,521,663,0.73371,0.79821
2011,17-29 y.,male,Part-time,0.05948,31,663,0.04146,0.07750
2011,17-29 y.,male,Either,0.10871,70,663,0.08500,0.13242
2011,17-29 y.,male,I'm not sure yet,0.06585,41,663,0.04696,0.08474
2011,17-29 y.,female,Full-time,0.55306,457,989,0.52206,0.58406
2011,17-29 y.,female,Part-time,0.23715,321,989,0.21063,0.26367
2011,17-29 y.,female,Either,0.15023,152,989,0.12795,0.17251
2011,17-29 y.,female,I'm not sure yet,0.05956,59,989,0.04480,0.07432
2011,30-45 y.,male,Full-time,0.71234,244,314,0.66219,0.76249
2011,30-45 y.,male,Part-time,0.09972,32,314,0.06652,0.13291
2011,30-45 y.,male,Either,0.15781,38,314,0.11742,0.19820
2011,30-45 y.,female,Full-time,0.19100,221,1576,0.17158,0.21041
2011,30-45 y.,female,Part-time,0.63686,1114,1576,0.61311,0.66061
2011,30-45 y.,female,Either,0.13400,186,1576,0.11717,0.15082
2011,30-45 y.,female,I'm not sure yet,0.03815,55,1576,0.02869,0.04761
2011,46-65 y.,male,Full-time,0.58794,157,272,0.52933,0.64654
2011,46-65 y.,male,Part-time,0.15796,45,272,0.11454,0.20138
2011,46-65 y.,male,Either,0.22512,70,272,0.17539,0.27485
2011,46-65 y.,female,Full-time,0.23604,93,451,0.19681,0.27528
2011,46-65 y.,female,Part-time,0.44728,234,451,0.40134,0.49322
2011,46-65 y.,female,Either,0.20178,90,451,0.16469,0.23886
2011,46-65 y.,female,I'm not sure yet,0.11490,34,451,0.08544,0.14437
2012,17-29 y.,male,Full-time,0.77084,486,624,0.73783,0.80384
2012,17-29 y.,male,Part-time,0.06481,43,624,0.04548,0.08414
2012,17-29 y.,male,Either,0.09668,51,624,0.07348,0.11989
2012,17-29 y.,male,I'm not sure yet,0.06767,44,624,0.04795,0.08740
2012,17-29 y.,female,Full-time,0.55307,468,907,0.52070,0.58545
2012,17-29 y.,female,Part-time,0.22395,244,907,0.19681,0.25110
2012,17-29 y.,female,Either,0.15309,126,907,0.12964,0.17653
2012,17-29 y.,female,I'm not sure yet,0.06989,69,907,0.05329,0.08649
2012,30-45 y.,male,Full-time,0.64552,201,273,0.58867,0.70237
2012,30-45 y.,male,Part-time,0.12935,31,273,0.08946,0.16923
2012,30-45 y.,male,Either,0.17679,41,273,0.13145,0.22213
2012,30-45 y.,female,Full-time,0.15454,158,1290,0.13481,0.17428
2012,30-45 y.,female,Part-time,0.64367,926,1290,0.61753,0.66982
2012,30-45 y.,female,Either,0.14247,149,1290,0.12339,0.16155
2012,30-45 y.,female,I'm not sure yet,0.05932,57,1290,0.04642,0.07221
2012,46-65 y.,male,Full-time,0.52450,176,299,0.46780,0.58121
2012,46-65 y.,male,Part-time,0.18637,66,299,0.14215,0.23058
2012,46-65 y.,male,Either,0.22916,57,299,0.18144,0.27688
2012,46-65 y.,female,Full-time,0.19891,96,520,0.16456,0.23325
2012,46-65 y.,female,Part-time,0.49594,289,520,0.45293,0.53896
2012,46-65 y.,female,Either,0.18670,85,520,0.15317,0.22023
2012,46-65 y.,female,I'm not sure yet,0.11845,50,520,0.09065,0.14625
2013,17-29 y.,male,Full-time,0.74961,619,810,0.71975,0.77946
2013,17-29 y.,male,Part-time,0.07136,54,810,0.05362,0.08910
2013,17-29 y.,male,Either,0.12238,81,810,0.09979,0.14496
2013,17-29 y.,male,I'm not sure yet,0.05666,56,810,0.04072,0.07259
2013,17-29 y.,female,Full-time,0.48937,556,1117,0.46004,0.51870
2013,17-29 y.,female,Part-time,0.25080,308,1117,0.22537,0.27623
2013,17-29 y.,female,Either,0.17345,176,1117,0.15124,0.19567
2013,17-29 y.,female,I'm not sure yet,0.08637,77,1117,0.06989,0.10285
2013,30-45 y.,male,Full-time,0.70804,289,387,0.66268,0.75340
2013,30-45 y.,male,Part-time,0.07572,32,387,0.04933,0.10211
2013,30-45 y.,male,Either,0.17405,66,387,0.13622,0.21187
2013,30-45 y.,female,Full-time,0.19106,229,1504,0.17118,0.21094
2013,30-45 y.,female,Part-time,0.62165,1044,1504,0.59713,0.64617
2013,30-45 y.,female,Either,0.13875,180,1504,0.12127,0.15623
2013,30-45 y.,female,I'm not sure yet,0.04854,51,1504,0.03768,0.05941
2013,46-65 y.,male,Full-time,0.57422,204,348,0.52219,0.62625
2013,46-65 y.,male,Part-time,0.18944,69,348,0.14821,0.23067
2013,46-65 y.,male,Either,0.16350,75,348,0.12459,0.20241
2013,46-65 y.,female,Full-time,0.23301,110,539,0.19729,0.26873
2013,46-65 y.,female,Part-time,0.48968,291,539,0.44744,0.53192
2013,46-65 y.,female,Either,0.17457,100,539,0.14249,0.20665
2013,46-65 y.,female,I'm not sure yet,0.10274,38,539,0.07708,0.12839
2014,17-29 y.,male,Full-time,0.78077,529,693,0.74994,0.81160
2014,17-29 y.,male,Part-time,0.07738,56,693,0.05747,0.09729
2014,17-29 y.,male,Either,0.08366,63,693,0.06303,0.10429
2014,17-29 y.,male,I'm not sure yet,0.05819,45,693,0.04075,0.07564
2014,17-29 y.,female,Full-time,0.48823,416,879,0.45516,0.52129
2014,17-29 y.,female,Part-time,0.23300,245,879,0.20504,0.26097
2014,17-29 y.,female,Either,0.18044,140,879,0.15500,0.20587
2014,17-29 y.,female,I'm not sure yet,0.09833,78,879,0.07864,0.11803
2014,30-45 y.,male,Full-time,0.65163,211,306,0.59816,0.70511
2014,30-45 y.,male,Part-time,0.13980,38,306,0.10088,0.17871
2014,30-45 y.,male,Either,0.19369,57,306,0.14934,0.23804
2014,30-45 y.,female,Full-time,0.16424,163,1188,0.14316,0.18532
2014,30-45 y.,female,Part-time,0.66902,836,1188,0.64225,0.69579
2014,30-45 y.,female,Either,0.11657,137,1188,0.09831,0.13482
2014,30-45 y.,female,I'm not sure yet,0.05017,52,1188,0.03775,0.06259
2014,46-65 y.,male,Full-time,0.52949,149,288,0.47174,0.58724
2014,46-65 y.,male,Part-time,0.19585,69,288,0.14994,0.24177
2014,46-65 y.,male,Either,0.22990,70,288,0.18122,0.27858
2014,46-65 y.,female,Full-time,0.15963,83,492,0.12723,0.19202
2014,46-65 y.,female,Part-time,0.49444,270,492,0.45022,0.53867
2014,46-65 y.,female,Either,0.19926,91,492,0.16393,0.23459
2014,46-65 y.,female,I'm not sure yet,0.14667,48,492,0.11537,0.17796
2015,17-29 y.,male,Full-time,0.77485,535,681,0.74346,0.80625
2015,17-29 y.,male,Part-time,0.06311,38,681,0.04483,0.08138
2015,17-29 y.,male,Either,0.11046,65,681,0.08690,0.13402
2015,17-29 y.,male,I'm not sure yet,0.05158,43,681,0.03496,0.06820
2015,17-29 y.,female,Full-time,0.54914,461,941,0.51733,0.58095
2015,17-29 y.,female,Part-time,0.24036,238,941,0.21304,0.26768
2015,17-29 y.,female,Either,0.13453,161,941,0.11272,0.15634
2015,17-29 y.,female,I'm not sure yet,0.07597,81,941,0.05903,0.09290
2015,30-45 y.,male,Full-time,0.63574,245,311,0.58217,0.68931
2015,30-45 y.,male,Either,0.24744,66,311,0.19941,0.29548
2015,30-45 y.,female,Full-time,0.14097,172,1208,0.12133,0.16060
2015,30-45 y.,female,Part-time,0.65500,795,1208,0.62818,0.68182
2015,30-45 y.,female,Either,0.14248,166,1208,0.12276,0.16220
2015,30-45 y.,female,I'm not sure yet,0.06156,75,1208,0.04800,0.07512
2015,46-65 y.,male,Full-time,0.50953,155,308,0.45361,0.56545
2015,46-65 y.,male,Part-time,0.19190,78,308,0.14785,0.23595
2015,46-65 y.,male,Either,0.21272,75,308,0.16694,0.25849
2015,46-65 y.,female,Full-time,0.14005,74,481,0.10900,0.17110
2015,46-65 y.,female,Part-time,0.54289,271,481,0.49832,0.58745
2015,46-65 y.,female,Either,0.19429,82,481,0.15889,0.22968
2015,46-65 y.,female,I'm not sure yet,0.12277,54,481,0.09341,0.15213
2016,17-29 y.,male,Full-time,0.74224,439,603,0.70729,0.77718
2016,17-29 y.,male,Part-time,0.07359,41,603,0.05273,0.09444
2016,17-29 y.,male,Either,0.12604,74,603,0.09952,0.15255
2016,17-29 y.,male,I'm not sure yet,0.05814,49,603,0.03945,0.07684
2016,17-29 y.,female,Full-time,0.51144,378,784,0.47643,0.54645
2016,17-29 y.,female,Part-time,0.26661,217,784,0.23563,0.29758
2016,17-29 y.,female,Either,0.13298,117,784,0.10920,0.15677
2016,17-29 y.,female,I'm not sure yet,0.08897,72,784,0.06903,0.10892
2016,30-45 y.,male,Full-time,0.59680,183,235,0.53395,0.65965
2016,30-45 y.,male,Either,0.24135,52,235,0.18653,0.29618
2016,30-45 y.,female,Full-time,0.12302,121,949,0.10211,0.14392
2016,30-45 y.,female,Part-time,0.66768,652,949,0.63769,0.69766
2016,30-45 y.,female,Either,0.13727,129,949,0.11536,0.15917
2016,30-45 y.,female,I'm not sure yet,0.07204,47,949,0.05558,0.08850
2016,46-65 y.,male,Full-time,0.43513,118,239,0.37215,0.49812
2016,46-65 y.,male,Part-time,0.23632,52,239,0.18235,0.29029
2016,46-65 y.,male,Either,0.23566,69,239,0.18174,0.28958
2016,46-65 y.,female,Full-time,0.17114,60,408,0.13455,0.20774
2016,46-65 y.,female,Part-time,0.49957,223,408,0.45099,0.54814
2016,46-65 y.,female,Either,0.16095,71,408,0.12525,0.19665
2016,46-65 y.,female,I'm not sure yet,0.16834,54,408,0.13199,0.20469
2017,17-29 y.,male,Full-time,0.72869,672,935,0.70018,0.75721
2017,17-29 y.,male,Part-time,0.09076,69,935,0.07234,0.10918
2017,17-29 y.,male,Either,0.13560,130,935,0.11365,0.15756
2017,17-29 y.,male,I'm not sure yet,0.04494,64,935,0.03166,0.05823
2017,17-29 y.,female,Full-time,0.50336,447,1002,0.47239,0.53434
2017,17-29 y.,female,Part-time,0.25251,292,1002,0.22560,0.27942
2017,17-29 y.,female,Either,0.17158,163,1002,0.14823,0.19494
2017,17-29 y.,female,I'm not sure yet,0.07255,100,1002,0.05648,0.08862
2017,30-45 y.,male,Full-time,0.55798,522,681,0.52066,0.59531
2017,30-45 y.,male,Part-time,0.12679,51,681,0.10178,0.15180
2017,30-45 y.,male,Either,0.27454,108,681,0.24099,0.30808
2017,30-45 y.,female,Full-time,0.15618,198,1332,0.13668,0.17568
2017,30-45 y.,female,Part-time,0.67124,849,1332,0.64600,0.69648
2017,30-45 y.,female,Either,0.10935,187,1332,0.09258,0.12612
2017,30-45 y.,female,I'm not sure yet,0.06323,98,1332,0.05016,0.07631
2017,46-65 y.,male,Full-time,0.41889,242,420,0.37165,0.46614
2017,46-65 y.,male,Part-time,0.24734,86,420,0.20602,0.28865
2017,46-65 y.,male,Either,0.26000,92,420,0.21800,0.30200
2017,46-65 y.,female,Full-time,0.09110,62,512,0.06615,0.11604
2017,46-65 y.,female,Part-time,0.58640,298,512,0.54370,0.62910
2017,46-65 y.,female,Either,0.16564,79,512,0.13341,0.19787
2017,46-65 y.,female,I'm not sure yet,0.15686,73,512,0.12533,0.18839
2018,17-29 y.,male,Full-time,0.72864,685,942,0.70023,0.75705
2018,17-29 y.,male,Part-time,0.07408,77,942,0.05734,0.09081
2018,17-29 y.,male,Either,0.15099,120,942,0.12811,0.17387
2018,17-29 y.,male,I'm not sure yet,0.04630,60,942,0.03287,0.05972
2018,17-29 y.,female,Full-time,0.45048,490,1162,0.42186,0.47910
2018,17-29 y.,female,Part-time,0.28820,354,1162,0.26214,0.31425
2018,17-29 y.,female,Either,0.16784,193,1162,0.14634,0.18933
2018,17-29 y.,female,I'm not sure yet,0.09349,125,1162,0.07674,0.11023
2018,30-45 y.,male,Full-time,0.61579,593,779,0.58161,0.64997
2018,30-45 y.,male,Part-time,0.12502,57,779,0.10178,0.14826
2018,30-45 y.,male,Either,0.18587,96,779,0.15854,0.21321
2018,30-45 y.,male,I'm not sure yet,0.07332,33,779,0.05500,0.09163
2018,30-45 y.,female,Full-time,0.17902,221,1424,0.15910,0.19894
2018,30-45 y.,female,Part-time,0.64546,894,1424,0.62060,0.67031
2018,30-45 y.,female,Either,0.12401,185,1424,0.10689,0.14114
2018,30-45 y.,female,I'm not sure yet,0.05152,124,1424,0.04003,0.06300
2018,46-65 y.,male,Full-time,0.36761,266,535,0.32672,0.40851
2018,46-65 y.,male,Part-time,0.30747,121,535,0.26834,0.34661
2018,46-65 y.,male,Either,0.18476,90,535,0.15185,0.21768
2018,46-65 y.,male,I'm not sure yet,0.14015,58,535,0.11070,0.16959
2018,46-65 y.,female,Full-time,0.14185,77,546,0.11256,0.17115
2018,46-65 y.,female,Part-time,0.50417,289,546,0.46219,0.54614
2018,46-65 y.,female,Either,0.16965,92,546,0.13814,0.20116
2018,46-65 y.,female,I'm not sure yet,0.18433,88,546,0.15178,0.21688
2019,17-29 y.,male,Full-time,0.66999,514,746,0.63622,0.70376
2019,17-29 y.,male,Part-time,0.13069,77,746,0.10649,0.15490
2019,17-29 y.,male,Either,0.12047,99,746,0.09710,0.14385
2019,17-29 y.,male,I'm not sure yet,0.07884,56,746,0.05949,0.09820
2019,17-29 y.,female,Full-time,0.46947,402,978,0.43817,0.50076
2019,17-29 y.,female,Part-time,0.26218,331,978,0.23460,0.28976
2019,17-29 y.,female,Either,0.17050,142,978,0.14692,0.19408
2019,17-29 y.,female,I'm not sure yet,0.09785,103,978,0.07922,0.11649
2019,30-45 y.,male,Full-time,0.64446,479,628,0.60699,0.68193
2019,30-45 y.,male,Part-time,0.09658,51,628,0.07346,0.11970
2019,30-45 y.,male,Either,0.22468,61,628,0.19201,0.25735
2019,30-45 y.,male,I'm not sure yet,0.03428,37,628,0.02004,0.04853
2019,30-45 y.,female,Full-time,0.15256,188,1233,0.13248,0.17264
2019,30-45 y.,female,Part-time,0.69534,827,1233,0.66964,0.72104
2019,30-45 y.,female,Either,0.11307,124,1233,0.09539,0.13076
2019,30-45 y.,female,I'm not sure yet,0.03902,94,1233,0.02821,0.04984
2019,46-65 y.,male,Full-time,0.39664,244,489,0.35323,0.44004
2019,46-65 y.,male,Part-time,0.30373,126,489,0.26293,0.34454
2019,46-65 y.,male,Either,0.21316,72,489,0.17682,0.24950
2019,46-65 y.,male,I'm not sure yet,0.08647,47,489,0.06153,0.11141
2019,46-65 y.,female,Full-time,0.10072,62,496,0.07420,0.12723
2019,46-65 y.,female,Part-time,0.58365,291,496,0.54022,0.62707
2019,46-65 y.,female,Either,0.14265,70,496,0.11184,0.17346
2019,46-65 y.,female,I'm not sure yet,0.17298,73,496,0.13966,0.20630
2019,66 and older,male,Part-time,0.69492,31,31,0.53015,0.85969
2020,17-29 y.,male,Full-time,0.62614,502,750,0.59148,0.66079
2020,17-29 y.,male,Part-time,0.15374,83,750,0.12791,0.17957
2020,17-29 y.,male,Either,0.13228,99,750,0.10802,0.15655
2020,17-29 y.,male,I'm not sure yet,0.08784,66,750,0.06757,0.10811
2020,17-29 y.,female,Full-time,0.42156,407,995,0.39086,0.45226
2020,17-29 y.,female,Part-time,0.23482,266,995,0.20847,0.26117
2020,17-29 y.,female,Either,0.18368,183,995,0.15960,0.20775
2020,17-29 y.,female,I'm not sure yet,0.15994,139,995,0.13716,0.18273
2020,30-45 y.,male,Full-time,0.57701,415,547,0.53557,0.61845
2020,30-45 y.,male,Part-time,0.18093,62,547,0.14864,0.21322
2020,30-45 y.,male,Either,0.18847,70,547,0.15567,0.22128
2020,30-45 y.,female,Full-time,0.13354,174,1160,0.11396,0.15313
2020,30-45 y.,female,Part-time,0.64653,744,1160,0.61900,0.67405
2020,30-45 y.,female,Either,0.12330,126,1160,0.10437,0.14223
2020,30-45 y.,female,I'm not sure yet,0.09663,116,1160,0.07962,0.11364
2020,46-65 y.,male,Full-time,0.45671,242,482,0.41220,0.50123
2020,46-65 y.,male,Part-time,0.20108,99,482,0.16526,0.23690
2020,46-65 y.,male,Either,0.15445,65,482,0.12216,0.18675
2020,46-65 y.,male,I'm not sure yet,0.18775,76,482,0.15285,0.22265
2020,46-65 y.,female,Full-time,0.11939,75,499,0.09091,0.14787
2020,46-65 y.,female,Part-time,0.51106,264,499,0.46716,0.55497
2020,46-65 y.,female,Either,0.17949,76,499,0.14578,0.21319
2020,46-65 y.,female,I'm not sure yet,0.19006,84,499,0.15560,0.22452
2021,17-29 y.,male,Full-time,0.61435,296,508,0.57198,0.65672
2021,17-29 y.,male,Part-time,0.17678,69,508,0.14358,0.20999
2021,17-29 y.,male,Either,0.16328,106,508,0.13111,0.19546
2021,17-29 y.,male,I'm not sure yet,0.04559,37,508,0.02743,0.06375
2021,17-29 y.,female,Full-time,0.35059,203,614,0.31282,0.38837
2021,17-29 y.,female,Part-time,0.29028,188,614,0.25435,0.32621
2021,17-29 y.,female,Either,0.21523,134,614,0.18270,0.24777
2021,17-29 y.,female,I'm not sure yet,0.14389,89,614,0.11611,0.17168
2021,30-45 y.,male,Full-time,0.55788,174,286,0.50022,0.61554
2021,30-45 y.,male,Part-time,0.11268,47,286,0.07597,0.14940
2021,30-45 y.,male,Either,0.21109,65,286,0.16371,0.25847
2021,30-45 y.,female,Full-time,0.18380,125,806,0.15704,0.21055
2021,30-45 y.,female,Part-time,0.58735,494,806,0.55334,0.62136
2021,30-45 y.,female,Either,0.16042,124,806,0.13506,0.18577
2021,30-45 y.,female,I'm not sure yet,0.06844,63,806,0.05099,0.08588
2021,46-65 y.,male,Full-time,0.28155,111,278,0.22858,0.33451
2021,46-65 y.,male,Part-time,0.36948,91,278,0.31264,0.42632
2021,46-65 y.,male,Either,0.27030,76,278,0.21799,0.32260
2021,46-65 y.,female,Full-time,0.09340,42,397,0.06474,0.12206
2021,46-65 y.,female,Part-time,0.57668,232,397,0.52802,0.62534
2021,46-65 y.,female,Either,0.19311,67,397,0.15423,0.23199
2021,46-65 y.,female,I'm not sure yet,0.13681,56,397,0.10296,0.17066
2022,17-29 y.,male,Full-time,0.60284,316,558,0.56220,0.64348
2022,17-29 y.,male,Part-time,0.16058,87,558,0.13009,0.19107
2022,17-29 y.,male,Either,0.15054,91,558,0.12084,0.18024
2022,17-29 y.,male,I'm not sure yet,0.08604,64,558,0.06275,0.10933
2022,17-29 y.,female,Full-time,0.38606,253,750,0.35119,0.42092
2022,17-29 y.,female,Part-time,0.30684,243,750,0.27381,0.33987
2022,17-29 y.,female,Either,0.16505,149,750,0.13847,0.19164
2022,17-29 y.,female,I'm not sure yet,0.14205,105,750,0.11705,0.16705
2022,30-45 y.,male,Full-time,0.53118,220,334,0.47759,0.58478
2022,30-45 y.,male,Part-time,0.25598,58,334,0.20910,0.30285
2022,30-45 y.,male,Either,0.16662,56,334,0.12659,0.20664
2022,30-45 y.,female,Full-time,0.17161,170,999,0.14822,0.19500
2022,30-45 y.,female,Part-time,0.59532,624,999,0.56487,0.62577
2022,30-45 y.,female,Either,0.13705,120,999,0.11571,0.15838
2022,30-45 y.,female,I'm not sure yet,0.09602,85,999,0.07774,0.11430
2022,46-65 y.,male,Full-time,0.47690,114,310,0.42121,0.53259
2022,46-65 y.,male,Part-time,0.25844,100,310,0.20963,0.30726
2022,46-65 y.,male,Either,0.16602,65,310,0.12453,0.20751
2022,46-65 y.,male,I'm not sure yet,0.09863,31,310,0.06539,0.13188
2022,46-65 y.,female,Full-time,0.15375,51,419,0.11917,0.18833
2022,46-65 y.,female,Part-time,0.55741,249,419,0.50979,0.60502
2022,46-65 y.,female,Either,0.13392,50,419,0.10127,0.16657
2022,46-65 y.,female,I'm not sure yet,0.15493,69,419,0.12024,0.18962
2022,66 and older,male,Part-time,0.61254,48,48,0.47326,0.75182
2022,66 and older,female,Part-time,0.76733,45,45,0.64248,0.89218
