"plh0196","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Leute verfolgen Eigeninteresse","2017","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2018","(noch) kein Abschluss","Staedtischer Raum","729","0.422693661773335","0.397205943611706","0.448181379934964"
"Leute sind hilfsbereit","2018","(noch) kein Abschluss","Laendlicher Raum","285","0.420316443984205","0.378411219883469","0.46222166808494"
"Leute sind hilfsbereit","2018","Hauptschule","Staedtischer Raum","2048","0.461954127548117","0.447437687062507","0.476470568033727"
"Leute sind hilfsbereit","2018","Hauptschule","Laendlicher Raum","1248","0.46871896748767","0.450098496555509","0.487339438419832"
"Leute sind hilfsbereit","2018","Realschule","Staedtischer Raum","1524","0.410108920178881","0.394172072984668","0.426045767373094"
"Leute sind hilfsbereit","2018","Realschule","Laendlicher Raum","1190","0.413461956964955","0.395526407621556","0.431397506308354"
"Leute sind hilfsbereit","2018","(Fach-)Abitur","Staedtischer Raum","1448","0.447196697844024","0.430031352448719","0.464362043239329"
"Leute sind hilfsbereit","2018","(Fach-)Abitur","Laendlicher Raum","586","0.474760754913689","0.446876520361773","0.502644989465605"
"Leute sind hilfsbereit","2018","AkademikerIn","Staedtischer Raum","2715","0.543357954924927","0.529415215612487","0.557300694237366"
"Leute sind hilfsbereit","2018","AkademikerIn","Laendlicher Raum","987","0.518016090691202","0.495252918866576","0.540779262515829"
"Leute verfolgen Eigeninteresse","2018","(noch) kein Abschluss","Staedtischer Raum","714","0.577306338226665","0.551818620065036","0.602794056388294"
"Leute verfolgen Eigeninteresse","2018","(noch) kein Abschluss","Laendlicher Raum","248","0.579683556015795","0.53777833191506","0.621588780116531"
"Leute verfolgen Eigeninteresse","2018","Hauptschule","Staedtischer Raum","2483","0.538045872451883","0.523529431966273","0.552562312937493"
"Leute verfolgen Eigeninteresse","2018","Hauptschule","Laendlicher Raum","1511","0.53128103251233","0.512660561580168","0.549901503444492"
"Leute verfolgen Eigeninteresse","2018","Realschule","Staedtischer Raum","2135","0.589891079821119","0.573954232626906","0.605827927015332"
"Leute verfolgen Eigeninteresse","2018","Realschule","Laendlicher Raum","1706","0.586538043035045","0.568602493691646","0.604473592378444"
"Leute verfolgen Eigeninteresse","2018","(Fach-)Abitur","Staedtischer Raum","1775","0.552803302155976","0.535637956760671","0.569968647551281"
"Leute verfolgen Eigeninteresse","2018","(Fach-)Abitur","Laendlicher Raum","646","0.525239245086311","0.497355010534395","0.553123479638227"
"Leute verfolgen Eigeninteresse","2018","AkademikerIn","Staedtischer Raum","2188","0.456642045075073","0.442699305762634","0.470584784387513"
"Leute verfolgen Eigeninteresse","2018","AkademikerIn","Laendlicher Raum","864","0.481983909308798","0.459220737484171","0.504747081133424"
