year,pgisced97,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2007,inadequately,Laendlicher Raum,7.098756729196544,6.782031578142163,7.415481880250924,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,66.0
2007,general elemantary,Staedtischer Raum,7.443538404316969,7.390026394116989,7.4970504145169485,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1430.0
2007,general elemantary,Laendlicher Raum,7.415136460775418,7.330660365382579,7.499612556168257,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,733.0
2007,middle vocational,Staedtischer Raum,7.566135377800086,7.541307516456497,7.590963239143676,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,6350.0
2007,middle vocational,Laendlicher Raum,7.624592081069042,7.593165435433418,7.656018726704666,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3787.0
2007,vocational + Abi,Staedtischer Raum,7.414692314166174,7.345858063106138,7.483526565226209,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,860.0
2007,vocational + Abi,Laendlicher Raum,7.574082471822346,7.4648184692840465,7.683346474360646,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,289.0
2007,higher vocational,Staedtischer Raum,7.551035497796002,7.488511797053401,7.613559198538604,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,919.0
2007,higher vocational,Laendlicher Raum,7.726592531463376,7.65304747773986,7.800137585186891,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,585.0
2007,higher education,Staedtischer Raum,7.589844252502707,7.555403999239385,7.624284505766029,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3067.0
2007,higher education,Laendlicher Raum,7.569648828328158,7.515062870123956,7.62423478653236,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1267.0
2008,-5,Staedtischer Raum,,,,,,,,,,,,
2008,-5,Laendlicher Raum,,,,,,,,,,,,
2008,-1,Staedtischer Raum,7.89812313376569,7.764040703204304,8.032205564327075,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,219.0
2008,-1,Laendlicher Raum,7.414548239769039,7.201174034207073,7.627922445331006,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,113.0
2008,in school,Staedtischer Raum,7.875000496262977,7.761725612644918,7.988275379881037,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,235.0
2008,in school,Laendlicher Raum,7.777023356795064,7.639204341370478,7.914842372219651,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0,114.0
2008,inadequately,Staedtischer Raum,7.049453433584164,6.8450404951057795,7.253866372062548,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,132.0
2008,inadequately,Laendlicher Raum,7.1387117412917,6.8144574414049535,7.462966041178446,5.7803998301012856,8.0,9.0,0.9509995752532143,10.0,8.0,7.0,9.0,51.0
2008,general elemantary,Staedtischer Raum,7.681787852285142,7.626345733521583,7.737229971048701,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1315.0
2008,general elemantary,Laendlicher Raum,7.707910739754639,7.6265015492501265,7.789319930259151,7.0,8.0,9.07789012603122,3.883164810953171,10.0,8.0,8.0,8.0,682.0
2008,middle vocational,Staedtischer Raum,7.61510638057741,7.5889563837816985,7.641256377373122,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,6024.0
2008,middle vocational,Laendlicher Raum,7.746526223929211,7.714691822963601,7.778360624894822,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3614.0
2008,vocational + Abi,Staedtischer Raum,7.605775861064559,7.5356433839752555,7.675908338153862,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,811.0
2008,vocational + Abi,Laendlicher Raum,7.519710475052479,7.4090542131079635,7.6303667369969945,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,278.0
2008,higher vocational,Staedtischer Raum,7.700092427883644,7.632791455228759,7.767393400538529,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,868.0
2008,higher vocational,Laendlicher Raum,7.943177995989097,7.867133838939809,8.019222153038385,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,539.0
2008,higher education,Staedtischer Raum,7.614280706320122,7.578319164036585,7.65024224860366,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2951.0
2008,higher education,Laendlicher Raum,7.578397781514812,7.520563009699606,7.636232553330018,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1213.0
2009,-5,Staedtischer Raum,,,,,,,,,,,,
2009,-5,Laendlicher Raum,,,,,,,,,,,,
2009,-1,Staedtischer Raum,8.053125177563903,7.9378653186861134,8.168385036441693,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,209.0
2009,-1,Laendlicher Raum,8.033775055259827,7.845897491703461,8.221652618816194,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,116.0
2009,in school,Staedtischer Raum,7.982496434947518,7.875595517618961,8.089397352276077,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,214.0
2009,in school,Laendlicher Raum,7.47790734787484,7.284060160279165,7.671754535470515,6.287631013660099,8.0,9.0,2.219077534150247,10.0,8.0,7.0,9.0,93.0
2009,inadequately,Staedtischer Raum,6.742894713085548,6.515432521747419,6.970356904423676,5.0,7.0,9.0,0.0,10.0,7.0,6.0,8.0,121.0
2009,inadequately,Laendlicher Raum,6.222324258578271,5.862918788863013,6.58172972829353,5.0,7.0,8.0,0.5,10.0,7.0,7.0,9.0,42.0
2009,general elemantary,Staedtischer Raum,7.659645644485971,7.5997580856817315,7.71953320329021,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1178.0
2009,general elemantary,Laendlicher Raum,7.57292413066869,7.48418212682182,7.661666134515559,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,598.0
2009,middle vocational,Staedtischer Raum,7.630452673310332,7.6033840978901255,7.657521248730538,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5536.0
2009,middle vocational,Laendlicher Raum,7.628982761929401,7.594432042786532,7.66353348107227,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3451.0
2009,vocational + Abi,Staedtischer Raum,7.7562709299629535,7.689641089163472,7.822900770762435,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,733.0
2009,vocational + Abi,Laendlicher Raum,7.12885513276251,6.992594770309738,7.265115495215282,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,258.0
2009,higher vocational,Staedtischer Raum,7.568689469052619,7.498970630715039,7.638408307390199,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,800.0
2009,higher vocational,Laendlicher Raum,7.762564811029081,7.677544713578707,7.847584908479454,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,528.0
2009,higher education,Staedtischer Raum,7.701373546689663,7.6653429292226125,7.737404164156713,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2803.0
2009,higher education,Laendlicher Raum,7.650833086529641,7.595925671143994,7.705740501915288,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1207.0
2010,-5,Staedtischer Raum,,,,,,,,,,,,
2010,-5,Laendlicher Raum,,,,,,,,,,,,
2010,-1,Staedtischer Raum,7.62099151278054,7.469650850802274,7.772332174758806,6.635508920814838,8.0,10.0,1.5887723020370954,10.0,8.0,7.0,8.0,211.0
2010,-1,Laendlicher Raum,7.63741523879728,7.4517536587305235,7.823076818864036,6.33669417239475,8.0,9.0,2.341735430986874,10.0,8.0,7.0,8.0,101.0
2010,in school,Staedtischer Raum,7.979531432403545,7.886642181389612,8.072420683417477,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,285.0
2010,in school,Laendlicher Raum,8.180686512226707,8.038640630539392,8.322732393914022,7.0,9.0,9.0,4.0,10.0,9.0,9.0,10.0,127.0
2010,inadequately,Staedtischer Raum,7.076301379679389,6.9075093053465935,7.245093454012185,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,250.0
2010,inadequately,Laendlicher Raum,7.709924455309281,7.497775733377355,7.922073177241207,7.0,8.0,9.685983551379977,2.971024672930035,10.0,8.0,7.0,9.0,92.0
2010,general elemantary,Staedtischer Raum,7.6815409072151875,7.629648230528088,7.733433583902287,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1630.0
2010,general elemantary,Laendlicher Raum,7.796823472764682,7.721065776253132,7.872581169276232,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,797.0
2010,middle vocational,Staedtischer Raum,7.695283342026297,7.671425197773274,7.7191414862793195,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,7048.0
2010,middle vocational,Laendlicher Raum,7.713199213010924,7.683801925335851,7.7425965006859965,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4612.0
2010,vocational + Abi,Staedtischer Raum,7.7632044656837875,7.709250820271162,7.817158111096413,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1246.0
2010,vocational + Abi,Laendlicher Raum,7.75364465334122,7.665851929900672,7.8414373767817676,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,456.0
2010,higher vocational,Staedtischer Raum,7.468212162586566,7.399697351790947,7.5367269733821844,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,970.0
2010,higher vocational,Laendlicher Raum,7.744190334750437,7.667536215541456,7.820844453959418,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,631.0
2010,higher education,Staedtischer Raum,7.700800238030939,7.670784835070955,7.730815640990923,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3885.0
2010,higher education,Laendlicher Raum,7.66550156944866,7.615406016518261,7.715597122379059,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1466.0
2011,-5,Staedtischer Raum,,,,,,,,,,,,
2011,-5,Laendlicher Raum,,,,,,,,,,,,
2011,-1,Staedtischer Raum,8.020856876271278,7.921223104885873,8.120490647656684,7.0,8.0,9.910586689429463,2.634119965855805,10.0,8.0,7.0,8.0,350.0
2011,-1,Laendlicher Raum,7.769769087141723,7.63340343138309,7.906134742900357,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,208.0
2011,in school,Staedtischer Raum,8.081928565079325,7.982127461557609,8.18172966860104,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,305.0
2011,in school,Laendlicher Raum,8.3300928163278,8.192211060833918,8.467974571821683,7.731696147309679,9.0,10.0,4.3292403682741964,10.0,9.0,9.0,10.0,123.0
2011,inadequately,Staedtischer Raum,7.198095424718894,7.054406800061682,7.341784049376106,5.0,8.0,9.0,0.0,10.0,8.0,8.0,10.0,237.0
2011,inadequately,Laendlicher Raum,7.676688205414802,7.476520610665605,7.876855800163999,7.0,8.0,9.804587095738976,2.7931193563915366,10.0,8.0,7.0,9.0,109.0
2011,general elemantary,Staedtischer Raum,7.680188925209004,7.628901057015982,7.731476793402026,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1652.0
2011,general elemantary,Laendlicher Raum,7.733613916415521,7.666549703434948,7.800678129396094,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,894.0
2011,middle vocational,Staedtischer Raum,7.7578280293086905,7.735039639101696,7.7806164195156855,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,7415.0
2011,middle vocational,Laendlicher Raum,7.799193287657893,7.771871529764516,7.82651504555127,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5020.0
2011,vocational + Abi,Staedtischer Raum,7.8763893730509595,7.827974294417843,7.924804451684076,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1317.0
2011,vocational + Abi,Laendlicher Raum,7.873513499942042,7.790003384683396,7.957023615200689,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,510.0
2011,higher vocational,Staedtischer Raum,7.612679922885793,7.549999540530776,7.675360305240809,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1001.0
2011,higher vocational,Laendlicher Raum,7.988040559938711,7.92232419489914,8.053756924978282,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,684.0
2011,higher education,Staedtischer Raum,7.749251083345903,7.720269545049753,7.7782326216420525,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4105.0
2011,higher education,Laendlicher Raum,7.731042594879043,7.685890477051511,7.776194712706576,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1612.0
2012,-5,Staedtischer Raum,,,,,,,,,,,,
2012,-5,Laendlicher Raum,,,,,,,,,,,,
2012,-1,Staedtischer Raum,7.591806784513498,7.463418836288204,7.720194732738792,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,266.0
2012,-1,Laendlicher Raum,7.842031815509743,7.675485012791612,8.008578618227872,8.0,8.0,9.0,6.5,10.0,8.0,8.0,8.0,136.0
2012,in school,Staedtischer Raum,7.8810093839540585,7.783516834571301,7.978501933336816,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,313.0
2012,in school,Laendlicher Raum,8.387316957908412,8.252241120081845,8.52239279573498,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,133.0
2012,inadequately,Staedtischer Raum,7.774365866151444,7.641330535649583,7.907401196653305,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,242.0
2012,inadequately,Laendlicher Raum,7.275017137290975,7.038462606391733,7.511571668190217,6.0,8.0,10.0,0.0,10.0,8.0,7.974999999999994,9.0,120.0
2012,general elemantary,Staedtischer Raum,7.938817684226239,7.895501217885457,7.9821341505670205,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1732.0
2012,general elemantary,Laendlicher Raum,7.759875164711543,7.692971631718975,7.826778697704111,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,980.0
2012,middle vocational,Staedtischer Raum,7.833325291510482,7.811100931272973,7.855549651747991,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,7488.0
2012,middle vocational,Laendlicher Raum,7.8252695140595385,7.798508461921104,7.852030566197973,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5234.0
2012,vocational + Abi,Staedtischer Raum,7.811642844971422,7.760334369512471,7.862951320430373,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1329.0
2012,vocational + Abi,Laendlicher Raum,7.894943564820996,7.808750533725641,7.98113659591635,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,528.0
2012,higher vocational,Staedtischer Raum,7.683256505122612,7.6266260196641795,7.739886990581045,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1010.0
2012,higher vocational,Laendlicher Raum,8.05362456185159,7.994674273690402,8.112574850012779,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,708.0
2012,higher education,Staedtischer Raum,7.870695987291861,7.8429599208026355,7.898432053781087,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4180.0
2012,higher education,Laendlicher Raum,7.873283433929526,7.832307047558793,7.914259820300259,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1685.0
2013,-5,Staedtischer Raum,,,,,,,,,,,,
2013,-5,Laendlicher Raum,,,,,,,,,,,,
2013,-1,Staedtischer Raum,8.025993455507924,7.912531949173776,8.139454961842073,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,302.0
2013,-1,Laendlicher Raum,7.319027350571152,7.165523097032167,7.472531604110137,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,152.0
2013,in school,Staedtischer Raum,7.785177489567084,7.682474170217063,7.887880808917105,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,303.0
2013,in school,Laendlicher Raum,8.25732758285014,8.14313092034298,8.3715242453573,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0,136.0
2013,inadequately,Staedtischer Raum,7.162545373244678,7.003133993104097,7.32195675338526,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,207.0
2013,inadequately,Laendlicher Raum,7.1478298140720495,6.9007576594615,7.394901968682599,5.184729419999343,8.0,9.0,0.0,10.0,8.0,8.0,9.0,116.0
2013,general elemantary,Staedtischer Raum,7.817445157097118,7.769061634531951,7.865828679662284,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1647.0
2013,general elemantary,Laendlicher Raum,7.656021407589641,7.588385650300537,7.7236571648787455,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,912.0
2013,middle vocational,Staedtischer Raum,7.80447876979905,7.7814103337525715,7.827547205845528,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,7178.0
2013,middle vocational,Laendlicher Raum,7.839994826900864,7.81311744954683,7.866872204254898,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5086.0
2013,vocational + Abi,Staedtischer Raum,7.704548821509831,7.650262440569243,7.758835202450419,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1264.0
2013,vocational + Abi,Laendlicher Raum,8.044646341150258,7.964767882498635,8.124524799801883,8.0,8.0,9.0,6.5,10.0,8.0,7.0,8.0,493.0
2013,higher vocational,Staedtischer Raum,7.846925496027568,7.790627892305038,7.9032230997500985,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,976.0
2013,higher vocational,Laendlicher Raum,7.932023239027629,7.8628788285660995,8.001167649489158,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,679.0
2013,higher education,Staedtischer Raum,7.898555119384683,7.8720437349443655,7.925066503825,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4130.0
2013,higher education,Laendlicher Raum,7.790758504247579,7.744343571781668,7.83717343671349,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1644.0
2014,-5,Staedtischer Raum,,,,,,,,,,,,
2014,-5,Laendlicher Raum,,,,,,,,,,,,
2014,-1,Staedtischer Raum,7.985521123258905,7.897934406261339,8.07310784025647,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,388.0
2014,-1,Laendlicher Raum,8.052783589393993,7.930818601845786,8.1747485769422,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,215.0
2014,in school,Staedtischer Raum,8.057880218503511,7.964252332311576,8.151508104695447,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,293.0
2014,in school,Laendlicher Raum,8.178580061238595,8.066687358934086,8.290472763543104,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,153.0
2014,inadequately,Staedtischer Raum,7.496294463392211,7.374335623464512,7.618253303319909,6.0,8.0,10.0,0.0,10.0,8.0,7.0,8.0,355.0
2014,inadequately,Laendlicher Raum,7.334669820618155,7.1393481107745504,7.529991530461759,5.0,8.0,9.0,0.0,10.0,8.0,7.0,9.0,147.0
2014,general elemantary,Staedtischer Raum,7.9543444068606135,7.911117960537969,7.997570853183258,7.0,8.0,10.0,2.5,10.0,8.0,7.974999999999994,8.0,2045.0
2014,general elemantary,Laendlicher Raum,7.871979408159368,7.816011264533728,7.927947551785008,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1030.0
2014,middle vocational,Staedtischer Raum,7.803702357636978,7.782077240943276,7.82532747433068,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,7465.0
2014,middle vocational,Laendlicher Raum,7.844630854232753,7.81831641185523,7.870945296610277,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4895.0
2014,vocational + Abi,Staedtischer Raum,7.91030812138392,7.8633775011304845,7.957238741637356,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1469.0
2014,vocational + Abi,Laendlicher Raum,8.026041659240525,7.950308049125705,8.101775269355343,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,562.0
2014,higher vocational,Staedtischer Raum,7.674406766539943,7.610749728970549,7.738063804109337,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,935.0
2014,higher vocational,Laendlicher Raum,7.710980662728905,7.63301808430746,7.788943241150349,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,643.0
2014,higher education,Staedtischer Raum,7.866731567901684,7.840513210239455,7.892949925563912,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4475.0
2014,higher education,Laendlicher Raum,7.796074275477935,7.751964035516829,7.840184515439041,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1698.0
2015,-5,Staedtischer Raum,,,,,,,,,,,,
2015,-5,Laendlicher Raum,,,,,,,,,,,,
2015,-1,Staedtischer Raum,8.080947059684815,7.990002182330383,8.171891937039247,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,391.0
2015,-1,Laendlicher Raum,7.694690865501781,7.551978867590176,7.837402863413386,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,210.0
2015,in school,Staedtischer Raum,8.165947096820979,8.063696864796766,8.268197328845192,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,227.0
2015,in school,Laendlicher Raum,7.686716019975741,7.547653772443155,7.825778267508326,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0,116.0
2015,inadequately,Staedtischer Raum,7.184891957123523,7.049156663952549,7.320627250294497,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,278.0
2015,inadequately,Laendlicher Raum,7.0773873016427835,6.843208623932473,7.311565979353094,5.0,8.0,9.0,0.0,10.0,8.0,7.0,10.0,131.0
2015,general elemantary,Staedtischer Raum,7.886170911820716,7.837087373717731,7.9352544499237005,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,1731.0
2015,general elemantary,Laendlicher Raum,7.666197528858819,7.603928683459534,7.728466374258105,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,908.0
2015,middle vocational,Staedtischer Raum,7.814171679049153,7.791372050125214,7.836971307973092,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,6889.0
2015,middle vocational,Laendlicher Raum,7.776861086228607,7.748176209965316,7.805545962491897,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4620.0
2015,vocational + Abi,Staedtischer Raum,7.765444577305704,7.71617922483596,7.814709929775448,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1398.0
2015,vocational + Abi,Laendlicher Raum,8.020401818172703,7.944401638354547,8.096401997990858,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,533.0
2015,higher vocational,Staedtischer Raum,7.759607572404851,7.7017024574094695,7.817512687400233,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,898.0
2015,higher vocational,Laendlicher Raum,7.712222359810456,7.640793947631156,7.783650771989755,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,609.0
2015,higher education,Staedtischer Raum,7.857617738553512,7.830342045895222,7.884893431211802,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4178.0
2015,higher education,Laendlicher Raum,7.747638302320259,7.704166032711082,7.791110571929436,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1634.0
2016,-5,Staedtischer Raum,,,,,,,,,,,,
2016,-5,Laendlicher Raum,,,,,,,,,,,,
2016,-1,Staedtischer Raum,7.826146620667776,7.7255291835875,7.926764057748053,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,388.0
2016,-1,Laendlicher Raum,8.161235266989534,8.041503032670015,8.280967501309053,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0,200.0
2016,in school,Staedtischer Raum,8.231596563004087,8.123234956791238,8.339958169216937,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,240.0
2016,in school,Laendlicher Raum,7.698178861498628,7.50052293485165,7.895834788145607,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,91.0
2016,inadequately,Staedtischer Raum,7.506133425580817,7.386642298566824,7.62562455259481,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,273.0
2016,inadequately,Laendlicher Raum,7.930371487389374,7.770359028023698,8.09038394675505,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.024999999999999,118.0
2016,general elemantary,Staedtischer Raum,7.938553590153889,7.892703242606951,7.984403937700827,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1634.0
2016,general elemantary,Laendlicher Raum,7.92163544058642,7.858664960627242,7.984605920545598,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,886.0
2016,middle vocational,Staedtischer Raum,7.8417679454065965,7.818430630358702,7.865105260454491,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,6479.0
2016,middle vocational,Laendlicher Raum,7.870472669321029,7.842774313862505,7.898171024779553,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4365.0
2016,vocational + Abi,Staedtischer Raum,7.744016224417429,7.694571236130659,7.793461212704199,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1458.0
2016,vocational + Abi,Laendlicher Raum,8.012548389346573,7.944944254666735,8.080152524026412,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,540.0
2016,higher vocational,Staedtischer Raum,7.736881457560152,7.674283964482709,7.799478950637595,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,816.0
2016,higher vocational,Laendlicher Raum,7.842484877554064,7.774407376605879,7.910562378502249,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,569.0
2016,higher education,Staedtischer Raum,7.840833980876172,7.8134729719222635,7.868194989830081,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4181.0
2016,higher education,Laendlicher Raum,7.683137462352127,7.638801724803892,7.727473199900361,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1638.0
2017,-5,Staedtischer Raum,,,,,,,,,,,,
2017,-5,Laendlicher Raum,,,,,,,,,,,,
2017,-1,Staedtischer Raum,7.797547825526534,7.698596021255569,7.896499629797499,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,394.0
2017,-1,Laendlicher Raum,8.170419470037725,8.072164927945598,8.268674012129852,8.0,8.0,9.0,6.5,10.0,8.0,7.0,8.0,203.0
2017,in school,Staedtischer Raum,8.371837737937186,8.291399512936417,8.452275962937955,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0,280.0
2017,in school,Laendlicher Raum,7.935438865138624,7.79793376898399,8.072943961293259,7.0,8.0,9.0,4.0,10.0,8.0,7.0,9.0,116.0
2017,inadequately,Staedtischer Raum,7.653648019011423,7.531003504793947,7.776292533228899,6.0,8.0,10.0,0.0,10.0,8.0,7.0,8.0,314.0
2017,inadequately,Laendlicher Raum,8.25384611961015,8.116996096920717,8.390696142299584,7.0,8.0,10.0,3.0,10.0,8.0,7.0,8.0,127.0
2017,general elemantary,Staedtischer Raum,7.929803360090454,7.883345119631603,7.976261600549305,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1684.0
2017,general elemantary,Laendlicher Raum,7.793215232807142,7.731121426327204,7.8553090392870795,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,992.0
2017,middle vocational,Staedtischer Raum,7.840605891713677,7.818724983700565,7.862486799726789,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,7094.0
2017,middle vocational,Laendlicher Raum,7.796816614912673,7.769691715137882,7.823941514687465,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4777.0
2017,vocational + Abi,Staedtischer Raum,7.858289155330809,7.812784143924691,7.903794166736927,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1570.0
2017,vocational + Abi,Laendlicher Raum,8.11732478992772,8.054537419511222,8.180112160344217,8.0,8.0,9.0,6.5,10.0,8.0,7.0,8.0,616.0
2017,higher vocational,Staedtischer Raum,7.620572107676858,7.558463324254734,7.682680891098982,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,882.0
