"plh0034","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Einige Sorgen","2018","AkademikerIn","Westdeutschland","","","",""
"Einige Sorgen","2018","AkademikerIn","Ostdeutschland","","","",""
"Keine Sorgen","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Keine Sorgen","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Keine Sorgen","2018","Hauptschule","Westdeutschland","","","",""
"Keine Sorgen","2018","Hauptschule","Ostdeutschland","","","",""
"Keine Sorgen","2018","Realschule","Westdeutschland","","","",""
"Keine Sorgen","2018","Realschule","Ostdeutschland","","","",""
"Keine Sorgen","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Keine Sorgen","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Keine Sorgen","2018","AkademikerIn","Westdeutschland","","","",""
"Keine Sorgen","2018","AkademikerIn","Ostdeutschland","","","",""
"Grosse Sorgen","2019","(noch) kein Abschluss","Westdeutschland","100","0.200009966285475","0.169019635586443","0.231000296984507"
"Grosse Sorgen","2019","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grosse Sorgen","2019","Hauptschule","Westdeutschland","1203","0.241271855860498","0.229594461295787","0.25294925042521"
"Grosse Sorgen","2019","Hauptschule","Ostdeutschland","230","0.255305153789098","0.227068104022348","0.283542203555849"
"Grosse Sorgen","2019","Realschule","Westdeutschland","883","0.19861584583413","0.186983849869776","0.210247841798484"
"Grosse Sorgen","2019","Realschule","Ostdeutschland","538","0.254725829916983","0.236278584172862","0.273173075661104"
"Grosse Sorgen","2019","(Fach-)Abitur","Westdeutschland","554","0.153881632103279","0.141863670872033","0.165899593334526"
"Grosse Sorgen","2019","(Fach-)Abitur","Ostdeutschland","100","0.163776263818234","0.134065645764508","0.193486881871961"
"Grosse Sorgen","2019","AkademikerIn","Westdeutschland","960","0.166849222010893","0.15686786496237","0.176830579059416"
"Grosse Sorgen","2019","AkademikerIn","Ostdeutschland","420","0.248254353040165","0.226993514139714","0.269515191940616"
"Einige Sorgen","2019","(noch) kein Abschluss","Westdeutschland","261","0.427548963647045","0.389220606379027","0.465877320915064"
"Einige Sorgen","2019","(noch) kein Abschluss","Ostdeutschland","48","0.449683391841485","0.351691480748244","0.547675302934725"
"Einige Sorgen","2019","Hauptschule","Westdeutschland","2813","0.551140676977687","0.537565800607581","0.564715553347793"
"Einige Sorgen","2019","Hauptschule","Ostdeutschland","422","0.447431702524066","0.415231640168616","0.479631764879516"
"Einige Sorgen","2019","Realschule","Westdeutschland","2583","0.56284367665774","0.54838131564238","0.577306037673101"
"Einige Sorgen","2019","Realschule","Ostdeutschland","1121","0.533308239691188","0.512185939091206","0.55443054029117"
"Einige Sorgen","2019","(Fach-)Abitur","Westdeutschland","1842","0.547710090871309","0.531133101246843","0.564287080495775"
"Einige Sorgen","2019","(Fach-)Abitur","Ostdeutschland","309","0.503156802159787","0.463015975742407","0.543297628577167"
"Einige Sorgen","2019","AkademikerIn","Westdeutschland","3051","0.564986750148473","0.551714759401064","0.578258740895883"
"Einige Sorgen","2019","AkademikerIn","Ostdeutschland","823","0.531762337732375","0.507204594259934","0.556320081204817"
"Keine Sorgen","2019","(noch) kein Abschluss","Westdeutschland","279","0.37244107006748","0.334985695562289","0.409896444572671"
"Keine Sorgen","2019","(noch) kein Abschluss","Ostdeutschland","41","0.428265197293642","0.330792227112144","0.525738167475139"
"Keine Sorgen","2019","Hauptschule","Westdeutschland","1141","0.207587467161815","0.196518024419719","0.21865690990391"
"Keine Sorgen","2019","Hauptschule","Ostdeutschland","264","0.297263143686836","0.26766481060907","0.326861476764602"
"Keine Sorgen","2019","Realschule","Westdeutschland","1053","0.23854047750813","0.226114476813011","0.250966478203249"
"Keine Sorgen","2019","Realschule","Ostdeutschland","484","0.211965930391829","0.194662088693047","0.229269772090612"
"Keine Sorgen","2019","(Fach-)Abitur","Westdeutschland","1067","0.298408277025412","0.283168819557043","0.313647734493781"
"Keine Sorgen","2019","(Fach-)Abitur","Ostdeutschland","187","0.333066934021979","0.295228614021676","0.370905254022281"
"Keine Sorgen","2019","AkademikerIn","Westdeutschland","1349","0.268164027840633","0.256304351619875","0.280023704061392"
"Keine Sorgen","2019","AkademikerIn","Ostdeutschland","343","0.21998330922746","0.199596779121391","0.240369839333528"
