year,pgisced97,plb0196_h,proportion,n,lower_confidence,upper_confidence
2018,middle vocational,Nein,0.1268028846153846,43121,0.12366214181944057,0.12994362741132864
2018,vocational + Abi,Ja,0.08082932692307693,43121,0.07825659686638782,0.08340205697976603
2018,higher education,Nein,0.07161458333333333,43121,0.0691808300575238,0.07404833660914285
2018,higher vocational,Ja,0.051883012820512824,43121,0.049789598373207754,0.05397642726781789
2018,general elemantary,Ja,0.04567307692307692,43121,0.043702513657123486,0.047643640189030355
2018,vocational + Abi,Nein,0.027644230769230768,43121,0.02609674554141534,0.029191715997046196
2018,general elemantary,Nein,0.020032051282051284,43121,0.018709598096905016,0.02135450446719755
2018,higher vocational,Nein,0.014723557692307692,43121,0.013586723597168128,0.015860391787447258
2018,inadequately,Ja,0.007411858974358974,43121,0.006602278967893225,0.008221438980824723
2018,inadequately,Nein,0.004006410256410256,43121,0.0034101750170862253,0.004602645495734287
2018,in school,Ja,0.00030048076923076925,43121,0.00013689152641114516,0.00046407001205039336
2018,in school,Nein,0.00030048076923076925,43121,0.00013689152641114516,0.00046407001205039336
2019,middle vocational,Ja,0.3144301571601275,42417,0.3100116654365407,0.31884864888371434
2019,higher education,Ja,0.24980767117265634,42417,0.2456878791572179,0.2539274631880948
2019,middle vocational,Nein,0.11232003516869986,42417,0.10931504593002522,0.1153250244073745
2019,vocational + Abi,Ja,0.0855039015276404,42417,0.08284274762882746,0.08816505542645334
2019,higher education,Nein,0.06693043191559513,42417,0.06455219605629199,0.06930866777489826
2019,higher vocational,Ja,0.05385207165622596,42417,0.05170391066624413,0.056000232646207786
2019,general elemantary,Ja,0.044400483569623034,42417,0.042440204479329,0.046360762659917065
2019,vocational + Abi,Nein,0.024947796461149578,42417,0.023463515465492857,0.0264320774568063
2019,general elemantary,Nein,0.018463567424991757,42417,0.017182425872606495,0.01974470897737702
2019,higher vocational,Nein,0.013517969007583251,42417,0.012418997559359999,0.014616940455806504
2019,inadequately,Ja,0.00978129464776349,42417,0.008844703970504377,0.010717885325022602
2019,inadequately,Nein,0.005055500604462029,42417,0.004380556811511631,0.005730444397412427
2019,in school,Ja,0.0008792174964281789,42417,0.000597156358213147,0.0011612786346432108
2019,in school,Nein,0.00010990218705352236,42417,1.0140129441079282e-05,0.00020966424466596544
2020,middle vocational,Ja,0.25319106501794975,42741,0.2490685459574069,0.2573135840784926
2020,higher education,Ja,0.2187873952931791,42741,0.2148679058253022,0.22270688476105596
2020,middle vocational,Nein,0.1577582768248903,42741,0.1543024801320286,0.161214073517752
2020,higher education,Nein,0.1081970482648584,42741,0.10525211206152413,0.11114198446819268
2020,vocational + Abi,Ja,0.07588751495811727,42741,0.0733768930371547,0.07839813687907984
2020,higher vocational,Ja,0.04287993617869964,42741,0.040959304856656276,0.044800567500743
2020,general elemantary,Ja,0.040187475069804544,42741,0.038325506701750146,0.04204944343785894
2020,vocational + Abi,Nein,0.039589150378938974,42741,0.0377405188687673,0.041437781889110646
2020,general elemantary,Nein,0.027323494216194656,42741,0.025777933525161178,0.028869054907228135
2020,higher vocational,Nein,0.02014359792580774,42741,0.018811661576636936,0.02147553427497854
2020,inadequately,Ja,0.007977662544874352,42741,0.007134265085636662,0.008821060004112043
2020,inadequately,Nein,0.00668129238133227,42741,0.005908952825678369,0.007453631936986171
2020,in school,Nein,0.0008974870362983646,42741,0.0006135952355513187,0.0011813788370454105
2020,in school,Ja,0.000498603909054647,42741,0.0002869612185260774,0.0007102465995832166
2021,higher education,Ja,0.2718772826880935,27598,0.26662792680364056,0.2771266385725465
2021,middle vocational,Ja,0.2670562454346238,27598,0.2618364442700281,0.2722760465992195
2021,middle vocational,Nein,0.10971512052593134,27598,0.10602776505158167,0.11340247600028101
2021,higher education,Nein,0.0918918918918919,27598,0.08848369528806242,0.09530008849572137
2021,vocational + Abi,Ja,0.09130752373995617,27598,0.08790908837277406,0.09470595910713828
2021,higher vocational,Ja,0.045434623813002194,27598,0.04297757619470792,0.04789167143129647
2021,general elemantary,Ja,0.03827611395178963,27598,0.03601247902151348,0.040539748882065775
2021,vocational + Abi,Nein,0.026150474799123448,27598,0.024267680026417365,0.02803326957182953
2021,general elemantary,Nein,0.018699780861943023,27598,0.01710156118721074,0.020298000536675305
2021,higher vocational,Nein,0.015777940102264427,27598,0.014307697627674545,0.017248182576854308
2021,inadequately,Ja,0.01300219138056976,27598,0.011665646220702267,0.014338736540437252
2021,inadequately,Nein,0.009203798392987583,27598,0.008077138119507426,0.01033045866646774
2021,in school,Nein,0.0008765522279035792,27598,0.0005273992577768396,0.0012257051980303188
2021,in school,Ja,0.0007304601899196494,27598,0.0004117052920074143,0.0010492150878318846
