"plb0196_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Ja","2003","35-65","direkter Migrationshintergrund","286","0.648777486803951","0.605107726629892","0.692447246978011"
"Ja","2003","35-65","indirekter Migrationshintergrund","40","0.753741935480146","0.642865140316533","0.864618730643759"
"Ja","2003","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2003","66 +","kein Migrationshintergrund","4","","",""
"Ja","2003","66 +","direkter Migrationshintergrund","","","",""
"Ja","2003","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2003","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2003","17-34","kein Migrationshintergrund","585","0.299264488454875","0.278624617256958","0.319904359652791"
"Nein","2003","17-34","direkter Migrationshintergrund","61","0.328855995068581","0.261700755040271","0.396011235096892"
"Nein","2003","17-34","indirekter Migrationshintergrund","68","0.34561510465554","0.279373859671635","0.411856349639445"
"Nein","2003","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2003","35-65","kein Migrationshintergrund","1348","0.297063970553835","0.284074202538729","0.310053738568942"
"Nein","2003","35-65","direkter Migrationshintergrund","173","0.351222513196049","0.30755275302199","0.394892273370108"
"Nein","2003","35-65","indirekter Migrationshintergrund","18","","",""
"Nein","2003","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2003","66 +","kein Migrationshintergrund","4","","",""
"Nein","2003","66 +","direkter Migrationshintergrund","","","",""
"Nein","2003","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2003","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2004","17-34","kein Migrationshintergrund","1196","0.696731382881094","0.675058202583867","0.718404563178321"
"Ja","2004","17-34","direkter Migrationshintergrund","117","0.613222537184539","0.541475975731745","0.684969098637332"
"Ja","2004","17-34","indirekter Migrationshintergrund","125","0.723186870965818","0.656896923395334","0.789476818536302"
"Ja","2004","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2004","35-65","kein Migrationshintergrund","3386","0.709438267022293","0.69644163558229","0.722434898462296"
"Ja","2004","35-65","direkter Migrationshintergrund","286","0.674949309038373","0.630882221163591","0.719016396913154"
"Ja","2004","35-65","indirekter Migrationshintergrund","51","0.745250617101542","0.640918401022718","0.849582833180365"
"Ja","2004","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2004","66 +","kein Migrationshintergrund","7","","",""
"Ja","2004","66 +","direkter Migrationshintergrund","","","",""
"Ja","2004","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2004","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2004","17-34","kein Migrationshintergrund","532","0.303268617118906","0.281595436821679","0.324941797416133"
"Nein","2004","17-34","direkter Migrationshintergrund","60","0.386777462815461","0.315030901362668","0.458524024268255"
"Nein","2004","17-34","indirekter Migrationshintergrund","50","0.276813129034182","0.210523181463698","0.343103076604666"
"Nein","2004","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2004","35-65","kein Migrationshintergrund","1302","0.290561732977707","0.277565101537704","0.30355836441771"
"Nein","2004","35-65","direkter Migrationshintergrund","148","0.325050690961627","0.280983603086846","0.369117778836409"
"Nein","2004","35-65","indirekter Migrationshintergrund","16","","",""
"Nein","2004","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2004","66 +","kein Migrationshintergrund","4","","",""
"Nein","2004","66 +","direkter Migrationshintergrund","","","",""
"Nein","2004","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2004","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2005","17-34","kein Migrationshintergrund","1120","0.690077771005691","0.667495079425646","0.712660462585735"
"Ja","2005","17-34","direkter Migrationshintergrund","103","0.660561858180971","0.582951955369799","0.738171760992143"
"Ja","2005","17-34","indirekter Migrationshintergrund","137","0.764901910438865","0.703959582235007","0.825844238642724"
"Ja","2005","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2005","35-65","kein Migrationshintergrund","3101","0.71179179979459","0.698268287479231","0.725315312109949"
"Ja","2005","35-65","direkter Migrationshintergrund","279","0.62965329088388","0.583634745048523","0.675671836719236"
"Ja","2005","35-65","indirekter Migrationshintergrund","49","0.748703330155882","0.643255010919311","0.854151649392453"
"Ja","2005","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2005","66 +","kein Migrationshintergrund","6","","",""
"Ja","2005","66 +","direkter Migrationshintergrund","2","","",""
"Ja","2005","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2005","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2005","17-34","kein Migrationshintergrund","491","0.309922228994309","0.287339537414265","0.332504920574354"
"Nein","2005","17-34","direkter Migrationshintergrund","40","0.339438141819029","0.261828239007857","0.417048044630201"
"Nein","2005","17-34","indirekter Migrationshintergrund","49","0.235098089561134","0.174155761357276","0.296040417764993"
"Nein","2005","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2005","35-65","kein Migrationshintergrund","1208","0.28820820020541","0.274684687890051","0.301731712520769"
"Nein","2005","35-65","direkter Migrationshintergrund","144","0.37034670911612","0.324328163280764","0.416365254951477"
"Nein","2005","35-65","indirekter Migrationshintergrund","16","","",""
"Nein","2005","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2005","66 +","kein Migrationshintergrund","2","","",""
"Nein","2005","66 +","direkter Migrationshintergrund","","","",""
"Nein","2005","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2005","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2006","17-34","kein Migrationshintergrund","1189","0.702858876806435","0.680727593906598","0.724990159706272"
"Ja","2006","17-34","direkter Migrationshintergrund","112","0.697616159314963","0.626449651530745","0.768782667099181"
"Ja","2006","17-34","indirekter Migrationshintergrund","155","0.736430369139726","0.675523876442195","0.797336861837257"
"Ja","2006","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2006","35-65","kein Migrationshintergrund","3591","0.731124331178871","0.718704984313855","0.743543678043887"
"Ja","2006","35-65","direkter Migrationshintergrund","315","0.674489798973764","0.631435909932445","0.717543688015083"
"Ja","2006","35-65","indirekter Migrationshintergrund","66","0.779145332049111","0.687671457810939","0.870619206287282"
"Ja","2006","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2006","66 +","kein Migrationshintergrund","11","","",""
"Ja","2006","66 +","direkter Migrationshintergrund","2","","",""
"Ja","2006","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2006","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2006","17-34","kein Migrationshintergrund","449","0.297141123193565","0.275009840293728","0.319272406093402"
"Nein","2006","17-34","direkter Migrationshintergrund","48","0.302383840685037","0.231217332900819","0.373550348469255"
"Nein","2006","17-34","indirekter Migrationshintergrund","46","0.263569630860274","0.202663138162743","0.324476123557805"
"Nein","2006","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2006","35-65","kein Migrationshintergrund","1305","0.268875668821129","0.256456321956113","0.281295015686145"
"Nein","2006","35-65","direkter Migrationshintergrund","140","0.325510201026236","0.282456311984917","0.368564090067555"
"Nein","2006","35-65","indirekter Migrationshintergrund","13","","",""
"Nein","2006","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2006","66 +","kein Migrationshintergrund","8","","",""
"Nein","2006","66 +","direkter Migrationshintergrund","","","",""
"Nein","2006","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2006","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2007","17-34","kein Migrationshintergrund","1110","0.744206628242655","0.722148939152866","0.766264317332445"
"Ja","2007","17-34","direkter Migrationshintergrund","110","0.760566548442883","0.692046765272719","0.829086331613047"
"Ja","2007","17-34","indirekter Migrationshintergrund","143","0.739420455401665","0.677968466124331","0.800872444679"
"Ja","2007","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2007","35-65","kein Migrationshintergrund","3425","0.740462806253742","0.72781367431756","0.753111938189923"
"Ja","2007","35-65","direkter Migrationshintergrund","275","0.751931873268012","0.707984202037691","0.795879544498334"
"Ja","2007","35-65","indirekter Migrationshintergrund","70","0.74417281425521","0.652487725093835","0.835857903416585"
"Ja","2007","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2007","66 +","kein Migrationshintergrund","14","","",""
"Ja","2007","66 +","direkter Migrationshintergrund","","","",""
"Ja","2007","66 +","indirekter Migrationshintergrund","1","","",""
"Ja","2007","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2007","17-34","kein Migrationshintergrund","393","0.255793371757345","0.233735682667555","0.277851060847134"
"Nein","2007","17-34","direkter Migrationshintergrund","39","0.239433451557117","0.170913668386953","0.307953234727281"
"Nein","2007","17-34","indirekter Migrationshintergrund","53","0.260579544598335","0.199127555321","0.322031533875669"
"Nein","2007","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2007","35-65","kein Migrationshintergrund","1189","0.259537193746258","0.246888061810077","0.27218632568244"
"Nein","2007","35-65","direkter Migrationshintergrund","96","0.248068126731988","0.204120455501666","0.292015797962309"
"Nein","2007","35-65","indirekter Migrationshintergrund","17","","",""
"Nein","2007","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2007","66 +","kein Migrationshintergrund","8","","",""
"Nein","2007","66 +","direkter Migrationshintergrund","","","",""
"Nein","2007","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2007","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2008","17-34","kein Migrationshintergrund","1112","0.724511171106874","0.702051632169955","0.746970710043792"
"Ja","2008","17-34","direkter Migrationshintergrund","99","0.796995847793429","0.726762510018673","0.867229185568184"
"Ja","2008","17-34","indirekter Migrationshintergrund","127","0.750559899018551","0.687524483640919","0.813595314396183"
"Ja","2008","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2008","35-65","kein Migrationshintergrund","3269","0.719207835853578","0.70608813268635","0.732327539020807"
"Ja","2008","35-65","direkter Migrationshintergrund","279","0.724608427093251","0.679811995204502","0.769404858982"
"Ja","2008","35-65","indirekter Migrationshintergrund","68","0.795469724881646","0.712136638833247","0.878802810930045"
"Ja","2008","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2008","66 +","kein Migrationshintergrund","10","","",""
"Ja","2008","66 +","direkter Migrationshintergrund","1","","",""
"Ja","2008","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2008","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2008","17-34","kein Migrationshintergrund","408","0.275488828893126","0.253029289956208","0.297948367830045"
"Nein","2008","17-34","direkter Migrationshintergrund","27","","",""
"Nein","2008","17-34","indirekter Migrationshintergrund","54","0.249440100981449","0.186404685603817","0.312475516359081"
"Nein","2008","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2008","35-65","kein Migrationshintergrund","1238","0.280792164146422","0.267672460979193","0.29391186731365"
"Nein","2008","35-65","direkter Migrationshintergrund","103","0.275391572906749","0.230595141018","0.320188004795498"
"Nein","2008","35-65","indirekter Migrationshintergrund","22","","",""
"Nein","2008","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2008","66 +","kein Migrationshintergrund","5","","",""
"Nein","2008","66 +","direkter Migrationshintergrund","2","","",""
"Nein","2008","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2008","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","17-34","kein Migrationshintergrund","950","0.719573509301045","0.695458906204874","0.743688112397217"
"Ja","2009","17-34","direkter Migrationshintergrund","70","0.635288332714783","0.544083789978881","0.726492875450686"
"Ja","2009","17-34","indirekter Migrationshintergrund","119","0.691746858534471","0.622332233226473","0.76116148384247"
"Ja","2009","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","35-65","kein Migrationshintergrund","2878","0.713760655288244","0.69980890173759","0.727712408838899"
"Ja","2009","35-65","direkter Migrationshintergrund","187","0.674535923883429","0.620328194748387","0.728743653018471"
"Ja","2009","35-65","indirekter Migrationshintergrund","63","0.701035381691383","0.604836875012477","0.797233888370289"
"Ja","2009","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","66 +","kein Migrationshintergrund","14","","",""
"Ja","2009","66 +","direkter Migrationshintergrund","2","","",""
"Ja","2009","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2009","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","17-34","kein Migrationshintergrund","383","0.280426490698955","0.256311887602783","0.304541093795126"
"Nein","2009","17-34","direkter Migrationshintergrund","37","0.364711667285216","0.273507124549314","0.455916210021119"
"Nein","2009","17-34","indirekter Migrationshintergrund","51","0.308253141465529","0.23883851615753","0.377667766773528"
"Nein","2009","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","35-65","kein Migrationshintergrund","1154","0.286239344711756","0.272287591161101","0.30019109826241"
"Nein","2009","35-65","direkter Migrationshintergrund","100","0.325464076116571","0.271256346981529","0.379671805251613"
"Nein","2009","35-65","indirekter Migrationshintergrund","24","","",""
"Nein","2009","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","66 +","kein Migrationshintergrund","4","","",""
"Nein","2009","66 +","direkter Migrationshintergrund","1","","",""
"Nein","2009","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2009","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","17-34","kein Migrationshintergrund","1307","0.680504019950749","0.659443408414597","0.7015646314869"
"Ja","2010","17-34","direkter Migrationshintergrund","161","0.628079723834066","0.566546986914106","0.689612460754025"
"Ja","2010","17-34","indirekter Migrationshintergrund","150","0.711864730466485","0.650755922460436","0.772973538472533"
"Ja","2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","35-65","kein Migrationshintergrund","3668","0.678399620783885","0.665850545340111","0.690948696227659"
"Ja","2010","35-65","direkter Migrationshintergrund","355","0.721710261692794","0.682738838029693","0.760681685355894"
"Ja","2010","35-65","indirekter Migrationshintergrund","118","0.673869666131132","0.60381010398868","0.743929228273584"
"Ja","2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","66 +","kein Migrationshintergrund","14","","",""
"Ja","2010","66 +","direkter Migrationshintergrund","4","","",""
"Ja","2010","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","17-34","kein Migrationshintergrund","576","0.319495980049251","0.2984353685131","0.340556591585402"
"Nein","2010","17-34","direkter Migrationshintergrund","76","0.371920276165934","0.310387539245975","0.433453013085894"
"Nein","2010","17-34","indirekter Migrationshintergrund","61","0.288135269533516","0.227026461527467","0.349244077539564"
"Nein","2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","35-65","kein Migrationshintergrund","1654","0.321600379216115","0.309051303772341","0.334149454659889"
"Nein","2010","35-65","direkter Migrationshintergrund","153","0.278289738307206","0.239318314644106","0.317261161970307"
"Nein","2010","35-65","indirekter Migrationshintergrund","54","0.326130333868868","0.256070771726416","0.39618989601132"
"Nein","2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","66 +","kein Migrationshintergrund","9","","",""
"Nein","2010","66 +","direkter Migrationshintergrund","1","","",""
"Nein","2010","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","17-34","kein Migrationshintergrund","1503","0.745129298241461","0.726167354885568","0.764091241597354"
"Ja","2011","17-34","direkter Migrationshintergrund","205","0.830248900404237","0.784440124088573","0.876057676719901"
"Ja","2011","17-34","indirekter Migrationshintergrund","187","0.760481535089091","0.70809835774158","0.812864712436602"
"Ja","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","35-65","kein Migrationshintergrund","4926","0.736996217575491","0.726427335236037","0.747565099914946"
"Ja","2011","35-65","direkter Migrationshintergrund","476","0.723185063411722","0.688894177850444","0.757475948973"
"Ja","2011","35-65","indirekter Migrationshintergrund","187","0.78438700816949","0.731918979355553","0.836855036983427"
"Ja","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","66 +","kein Migrationshintergrund","13","","",""
"Ja","2011","66 +","direkter Migrationshintergrund","1","","",""
"Ja","2011","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","17-34","kein Migrationshintergrund","526","0.254870701758539","0.235908758402646","0.273832645114432"
"Nein","2011","17-34","direkter Migrationshintergrund","53","0.169751099595763","0.123942323280099","0.215559875911427"
"Nein","2011","17-34","indirekter Migrationshintergrund","68","0.239518464910909","0.187135287563398","0.29190164225842"
"Nein","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","35-65","kein Migrationshintergrund","1740","0.263003782424509","0.252434900085054","0.273572664763963"
"Nein","2011","35-65","direkter Migrationshintergrund","178","0.276814936588278","0.242524051027","0.311105822149556"
"Nein","2011","35-65","indirekter Migrationshintergrund","49","0.21561299183051","0.163144963016572","0.268081020644447"
"Nein","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","66 +","kein Migrationshintergrund","12","","",""
"Nein","2011","66 +","direkter Migrationshintergrund","","","",""
"Nein","2011","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","17-34","kein Migrationshintergrund","1471","0.742605384948719","0.723382085421507","0.761828684475932"
"Ja","2012","17-34","direkter Migrationshintergrund","166","0.659760373363287","0.598529601621636","0.720991145104937"
"Ja","2012","17-34","indirekter Migrationshintergrund","173","0.792750103953005","0.741468950547921","0.844031257358088"
"Ja","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","35-65","kein Migrationshintergrund","4903","0.71390124560864","0.703197315405559","0.724605175811721"
"Ja","2012","35-65","direkter Migrationshintergrund","481","0.673036677366307","0.638676099041973","0.707397255690641"
"Ja","2012","35-65","indirekter Migrationshintergrund","206","0.750542485107145","0.699586624287194","0.801498345927096"
"Ja","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","66 +","kein Migrationshintergrund","21","","",""
"Ja","2012","66 +","direkter Migrationshintergrund","","","",""
"Ja","2012","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","17-34","kein Migrationshintergrund","516","0.257394615051281","0.238171315524068","0.276617914578493"
"Nein","2012","17-34","direkter Migrationshintergrund","64","0.340239626636713","0.279008854895063","0.401470398378364"
"Nein","2012","17-34","indirekter Migrationshintergrund","67","0.207249896046995","0.155968742641912","0.258531049452078"
"Nein","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","35-65","kein Migrationshintergrund","1945","0.28609875439136","0.275394824188279","0.296802684594441"
"Nein","2012","35-65","direkter Migrationshintergrund","235","0.326963322633693","0.29260274430936","0.361323900958027"
"Nein","2012","35-65","indirekter Migrationshintergrund","71","0.249457514892855","0.198501654072904","0.300413375712806"
"Nein","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","66 +","kein Migrationshintergrund","22","","",""
"Nein","2012","66 +","direkter Migrationshintergrund","2","","",""
"Nein","2012","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","17-34","kein Migrationshintergrund","1359","0.71820673407994","0.697684611169952","0.738728856989928"
"Ja","2013","17-34","direkter Migrationshintergrund","417","0.720651343882987","0.684354828410465","0.756947859355509"
"Ja","2013","17-34","indirekter Migrationshintergrund","306","0.742218187386855","0.700083492527243","0.784352882246467"
"Ja","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","35-65","kein Migrationshintergrund","4611","0.730199912757515","0.719254438501993","0.741145387013036"
"Ja","2013","35-65","direkter Migrationshintergrund","987","0.696840797199396","0.672934843090853","0.720746751307939"
"Ja","2013","35-65","indirekter Migrationshintergrund","271","0.787537758259239","0.745801695167005","0.829273821351473"
"Ja","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","66 +","kein Migrationshintergrund","15","","",""
"Ja","2013","66 +","direkter Migrationshintergrund","1","","",""
"Ja","2013","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","17-34","kein Migrationshintergrund","487","0.28179326592006","0.261271143010072","0.302315388830048"
"Nein","2013","17-34","direkter Migrationshintergrund","170","0.279348656117013","0.243052140644491","0.315645171589535"
"Nein","2013","17-34","indirekter Migrationshintergrund","108","0.257781812613145","0.215647117753533","0.299916507472757"
"Nein","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","35-65","kein Migrationshintergrund","1706","0.269800087242486","0.258854612986965","0.280745561498007"
"Nein","2013","35-65","direkter Migrationshintergrund","433","0.303159202800604","0.279253248692061","0.327065156909147"
"Nein","2013","35-65","indirekter Migrationshintergrund","98","0.212462241740761","0.170726178648527","0.254198304832995"
"Nein","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","66 +","kein Migrationshintergrund","12","","",""
"Nein","2013","66 +","direkter Migrationshintergrund","3","","",""
"Nein","2013","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","17-34","kein Migrationshintergrund","1218","0.729984788581444","0.708653236749424","0.751316340413464"
"Ja","2014","17-34","direkter Migrationshintergrund","327","0.769553066462088","0.730514030663849","0.808592102260327"
"Ja","2014","17-34","indirekter Migrationshintergrund","271","0.789953863442732","0.74810770338699","0.831800023498474"
"Ja","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","35-65","kein Migrationshintergrund","4312","0.727164592530984","0.715862126935228","0.73846705812674"
"Ja","2014","35-65","direkter Migrationshintergrund","782","0.702326092603816","0.675888137390607","0.728764047817025"
"Ja","2014","35-65","indirekter Migrationshintergrund","245","0.750906139197702","0.704314452423937","0.797497825971468"
"Ja","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","66 +","kein Migrationshintergrund","16","","",""
"Ja","2014","66 +","direkter Migrationshintergrund","4","","",""
"Ja","2014","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","17-34","kein Migrationshintergrund","446","0.270015211418556","0.248683659586536","0.291346763250576"
"Nein","2014","17-34","direkter Migrationshintergrund","120","0.230446933537912","0.191407897739674","0.269485969336151"
"Nein","2014","17-34","indirekter Migrationshintergrund","93","0.210046136557268","0.168199976501526","0.25189229661301"
"Nein","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","35-65","kein Migrationshintergrund","1654","0.272835407469016","0.26153294187326","0.284137873064772"
"Nein","2014","35-65","direkter Migrationshintergrund","367","0.297673907396184","0.271235952182975","0.324111862609393"
"Nein","2014","35-65","indirekter Migrationshintergrund","86","0.249093860802298","0.202502174028532","0.295685547576063"
"Nein","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","66 +","kein Migrationshintergrund","21","","",""
"Nein","2014","66 +","direkter Migrationshintergrund","3","","",""
"Nein","2014","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","17-34","kein Migrationshintergrund","1174","0.757831931248491","0.736435929734922","0.77922793276206"
"Ja","2015","17-34","direkter Migrationshintergrund","422","0.769068120438813","0.734976048971423","0.803160191906204"
"Ja","2015","17-34","indirekter Migrationshintergrund","217","0.740200213158135","0.690327400175145","0.790073026141124"
"Ja","2015","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","35-65","kein Migrationshintergrund","4316","0.767852348665681","0.756732660176875","0.778972037154486"
"Ja","2015","35-65","direkter Migrationshintergrund","855","0.761358664643339","0.736850402917604","0.785866926369074"
"Ja","2015","35-65","indirekter Migrationshintergrund","246","0.793839472524259","0.749992125868772","0.837686819179745"
"Ja","2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","66 +","kein Migrationshintergrund","23","","",""
"Ja","2015","66 +","direkter Migrationshintergrund","3","","",""
"Ja","2015","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2015","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","17-34","kein Migrationshintergrund","366","0.242168068751509","0.22077206723794","0.263564070265079"
"Nein","2015","17-34","direkter Migrationshintergrund","165","0.230931879561187","0.196839808093796","0.265023951028578"
"Nein","2015","17-34","indirekter Migrationshintergrund","80","0.259799786841865","0.209926973858876","0.309672599824855"
"Nein","2015","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","35-65","kein Migrationshintergrund","1222","0.232147651334319","0.221027962845514","0.243267339823125"
"Nein","2015","35-65","direkter Migrationshintergrund","307","0.238641335356661","0.214133073630926","0.263149597082396"
"Nein","2015","35-65","indirekter Migrationshintergrund","81","0.206160527475741","0.162313180820255","0.250007874131228"
"Nein","2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","66 +","kein Migrationshintergrund","21","","",""
"Nein","2015","66 +","direkter Migrationshintergrund","1","","",""
"Nein","2015","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2015","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","17-34","kein Migrationshintergrund","1076","0.759489264443715","0.737101427965539","0.781877100921891"
"Ja","2016","17-34","direkter Migrationshintergrund","345","0.769054719738362","0.730331134557911","0.807778304918813"
"Ja","2016","17-34","indirekter Migrationshintergrund","200","0.771412490704516","0.720662052338874","0.822162929070159"
"Ja","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","35-65","kein Migrationshintergrund","4179","0.766996753113015","0.755772241947905","0.778221264278124"
"Ja","2016","35-65","direkter Migrationshintergrund","792","0.737915842400997","0.711712405226257","0.764119279575736"
"Ja","2016","35-65","indirekter Migrationshintergrund","249","0.772529782400062","0.727301404913354","0.81775815988677"
"Ja","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","66 +","kein Migrationshintergrund","31","0.719793910726753","0.58556170339901","0.854026118054495"
"Ja","2016","66 +","direkter Migrationshintergrund","4","","",""
"Ja","2016","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","17-34","kein Migrationshintergrund","324","0.240510735556285","0.218122899078109","0.262898572034462"
"Nein","2016","17-34","direkter Migrationshintergrund","110","0.230945280261638","0.192221695081187","0.269668865442089"
"Nein","2016","17-34","indirekter Migrationshintergrund","63","0.228587509295484","0.177837070929841","0.279337947661126"
"Nein","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","35-65","kein Migrationshintergrund","1270","0.233003246886985","0.221778735721876","0.244227758052095"
"Nein","2016","35-65","direkter Migrationshintergrund","290","0.262084157599003","0.235880720424264","0.288287594773742"
