"plb0196_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2006","Hauptschule","Westdeutschland","522","0.32446292471773","0.301927644545884","0.346998204889577"
"Nein","2006","Hauptschule","Ostdeutschland","58","0.439037061569777","0.357412362151589","0.520661760987964"
"Nein","2006","Realschule","Westdeutschland","434","0.2726457905631","0.250987336450895","0.294304244675305"
"Nein","2006","Realschule","Ostdeutschland","276","","",""
"Nein","2006","(Fach-)Abitur","Westdeutschland","213","","",""
"Nein","2006","(Fach-)Abitur","Ostdeutschland","43","0.34471330231448","0.265985383565516","0.423441221063444"
"Nein","2006","AkademikerIn","Westdeutschland","272","","",""
"Nein","2006","AkademikerIn","Ostdeutschland","146","","",""
"Ja","2007","(noch) kein Abschluss","Westdeutschland","13","","",""
"Ja","2007","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja","2007","Hauptschule","Westdeutschland","1056","","",""
"Ja","2007","Hauptschule","Ostdeutschland","76","0.578926151212062","0.493725295851781","0.664127006572343"
"Ja","2007","Realschule","Westdeutschland","1122","","",""
"Ja","2007","Realschule","Ostdeutschland","617","0.697081691197225","0.666772640156835","0.727390742237615"
"Ja","2007","(Fach-)Abitur","Westdeutschland","570","0.794145143159836","0.764914732114147","0.823375554205526"
"Ja","2007","(Fach-)Abitur","Ostdeutschland","101","","",""
"Ja","2007","AkademikerIn","Westdeutschland","1081","","",""
"Ja","2007","AkademikerIn","Ostdeutschland","432","0.703391991935469","0.666441588344591","0.740342395526346"
"Nein","2007","(noch) kein Abschluss","Westdeutschland","13","","",""
"Nein","2007","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nein","2007","Hauptschule","Westdeutschland","427","0.291180630940512","0.268058569806032","0.314302692074991"
"Nein","2007","Hauptschule","Ostdeutschland","53","0.421073848787938","0.335872993427657","0.506274704148219"
"Nein","2007","Realschule","Westdeutschland","364","0.244916606144214","0.223051818575058","0.26678139371337"
"Nein","2007","Realschule","Ostdeutschland","266","","",""
"Nein","2007","(Fach-)Abitur","Westdeutschland","165","","",""
"Nein","2007","(Fach-)Abitur","Ostdeutschland","49","0.324669521321794","0.249735093223681","0.399603949419907"
"Nein","2007","AkademikerIn","Westdeutschland","264","","",""
"Nein","2007","AkademikerIn","Ostdeutschland","155","","",""
"Ja","2008","(noch) kein Abschluss","Westdeutschland","19","","",""
"Ja","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2008","Hauptschule","Westdeutschland","985","0.682321833136304","0.658366473075893","0.706277193196714"
"Ja","2008","Hauptschule","Ostdeutschland","73","0.635171011828902","0.550099228012956","0.720242795644847"
"Ja","2008","Realschule","Westdeutschland","1108","","",""
"Ja","2008","Realschule","Ostdeutschland","607","0.667632980846469","0.636632806706977","0.698633154985962"
"Ja","2008","(Fach-)Abitur","Westdeutschland","520","0.745359778650024","0.713291809897137","0.777427747402911"
"Ja","2008","(Fach-)Abitur","Ostdeutschland","103","","",""
"Ja","2008","AkademikerIn","Westdeutschland","1040","","",""
"Ja","2008","AkademikerIn","Ostdeutschland","412","0.723476385229323","0.68619742264665","0.760755347811996"
"Nein","2008","(noch) kein Abschluss","Westdeutschland","13","","",""
"Nein","2008","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nein","2008","Hauptschule","Westdeutschland","466","0.317678166863696","0.293722806803286","0.341633526924107"
"Nein","2008","Hauptschule","Ostdeutschland","50","0.364828988171099","0.279757204355153","0.449900771987044"
"Nein","2008","Realschule","Westdeutschland","381","0.253799023740867","0.231694883760769","0.275903163720965"
"Nein","2008","Realschule","Ostdeutschland","280","","",""
"Nein","2008","(Fach-)Abitur","Westdeutschland","189","","",""
"Nein","2008","(Fach-)Abitur","Ostdeutschland","43","0.352111300576384","0.274636253761664","0.429586347391105"
"Nein","2008","AkademikerIn","Westdeutschland","263","","",""
"Nein","2008","AkademikerIn","Ostdeutschland","141","","",""
"Ja","2009","(noch) kein Abschluss","Westdeutschland","15","","",""
"Ja","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2009","Hauptschule","Westdeutschland","789","0.653301826266557","0.626541422297471","0.680062230235643"
"Ja","2009","Hauptschule","Ostdeutschland","53","0.555997911354989","0.456608169842472","0.655387652867505"
"Ja","2009","Realschule","Westdeutschland","919","0.712067087687335","0.687300185411628","0.736833989963041"
"Ja","2009","Realschule","Ostdeutschland","529","0.647057076510034","0.614003850491694","0.680110302528373"
"Ja","2009","(Fach-)Abitur","Westdeutschland","468","0.756451199076776","0.723555230923491","0.789347167230062"
"Ja","2009","(Fach-)Abitur","Ostdeutschland","90","0.707679381971862","0.627300209483224","0.7880585544605"
"Ja","2009","AkademikerIn","Westdeutschland","944","0.784894327156045","0.761684795623702","0.808103858688388"
"Ja","2009","AkademikerIn","Ostdeutschland","389","0.753914102004218","0.716568287311706","0.79125991669673"
"Nein","2009","(noch) kein Abschluss","Westdeutschland","10","","",""
"Nein","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2009","Hauptschule","Westdeutschland","426","0.346698173733443","0.319937769764357","0.373458577702529"
"Nein","2009","Hauptschule","Ostdeutschland","43","0.444002088645011","0.344612347132495","0.543391830157527"
"Nein","2009","Realschule","Westdeutschland","365","0.287932912312665","0.263166010036959","0.312699814588372"
"Nein","2009","Realschule","Ostdeutschland","274","","",""
"Nein","2009","(Fach-)Abitur","Westdeutschland","186","","",""
"Nein","2009","(Fach-)Abitur","Ostdeutschland","33","0.292320618028138","0.2119414455395","0.372699790516776"
"Nein","2009","AkademikerIn","Westdeutschland","260","","",""
"Nein","2009","AkademikerIn","Ostdeutschland","122","","",""
"Ja","2010","(noch) kein Abschluss","Westdeutschland","32","0.811620908152758","0.69983369620543","0.923408120100086"
"Ja","2010","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja","2010","Hauptschule","Westdeutschland","1040","","",""
"Ja","2010","Hauptschule","Ostdeutschland","82","0.743368284609015","0.668857643022994","0.817878926195036"
"Ja","2010","Realschule","Westdeutschland","1307","","",""
"Ja","2010","Realschule","Ostdeutschland","652","0.620514215013298","0.590423052192688","0.650605377833908"
"Ja","2010","(Fach-)Abitur","Westdeutschland","689","0.70280996420837","0.674049340427482","0.731570587989259"
"Ja","2010","(Fach-)Abitur","Ostdeutschland","119","","",""
"Ja","2010","AkademikerIn","Westdeutschland","1341","","",""
"Ja","2010","AkademikerIn","Ostdeutschland","425","0.689328455605627","0.652019061860816","0.726637849350438"
"Nein","2010","(noch) kein Abschluss","Westdeutschland","15","","",""
"Nein","2010","(noch) kein Abschluss","Ostdeutschland","4","0.941142326642351","0.734845623778295","1.14743902950641"
"Nein","2010","Hauptschule","Westdeutschland","644","0.392674829635035","0.3693507658856","0.415998893384471"
"Nein","2010","Hauptschule","Ostdeutschland","50","0.256631715390985","0.182121073804964","0.331142356977006"
"Nein","2010","Realschule","Westdeutschland","587","0.318588900526647","0.297605395851136","0.339572405202158"
"Nein","2010","Realschule","Ostdeutschland","347","0.379485784986702","0.349394622166092","0.409576947807312"
"Nein","2010","(Fach-)Abitur","Westdeutschland","281","","",""
"Nein","2010","(Fach-)Abitur","Ostdeutschland","48","0.280650932915359","0.212504529025162","0.348797336805555"
"Nein","2010","AkademikerIn","Westdeutschland","393","0.218446851723683","0.19899881804654","0.237894885400825"
"Nein","2010","AkademikerIn","Ostdeutschland","166","","",""
"Ja","2011","(noch) kein Abschluss","Westdeutschland","58","0.785193561898722","0.69463144675104","0.875755677046403"
"Ja","2011","(noch) kein Abschluss","Ostdeutschland","4","1","1","1"
"Ja","2011","Hauptschule","Westdeutschland","1373","","",""
"Ja","2011","Hauptschule","Ostdeutschland","99","0.658780142067073","0.586437641295407","0.731122642838739"
"Ja","2011","Realschule","Westdeutschland","1754","","",""
"Ja","2011","Realschule","Ostdeutschland","793","0.696580513661315","0.670055685342951","0.723105341979678"
"Ja","2011","(Fach-)Abitur","Westdeutschland","893","0.762091896000271","0.737714204607037","0.786469587393505"
"Ja","2011","(Fach-)Abitur","Ostdeutschland","150","","",""
"Ja","2011","AkademikerIn","Westdeutschland","1677","","",""
"Ja","2011","AkademikerIn","Ostdeutschland","508","0.701179632802161","0.667074889296085","0.735284376308237"
"Nein","2011","(noch) kein Abschluss","Westdeutschland","21","","",""
"Nein","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2011","Hauptschule","Westdeutschland","624","0.335500024862341","0.314791325588609","0.356208724136072"
"Nein","2011","Hauptschule","Ostdeutschland","66","0.341219857932927","0.268877357161261","0.413562358704593"
"Nein","2011","Realschule","Westdeutschland","576","0.224975588192267","0.208020676991119","0.241930499393416"
"Nein","2011","Realschule","Ostdeutschland","361","0.303419486338685","0.276894658020322","0.329944314657049"
"Nein","2011","(Fach-)Abitur","Westdeutschland","279","","",""
"Nein","2011","(Fach-)Abitur","Ostdeutschland","56","0.292529060888919","0.230405936213384","0.354652185564454"
"Nein","2011","AkademikerIn","Westdeutschland","405","0.189762551635587","0.172919563600243","0.206605539670931"
"Nein","2011","AkademikerIn","Ostdeutschland","184","","",""
"Ja","2012","(noch) kein Abschluss","Westdeutschland","57","0.713897897533153","0.623960399867852","0.803835395198454"
"Ja","2012","(noch) kein Abschluss","Ostdeutschland","5","0.563308512984415","0.166452480765225","0.960164545203606"
"Ja","2012","Hauptschule","Westdeutschland","1347","","",""
"Ja","2012","Hauptschule","Ostdeutschland","116","","",""
"Ja","2012","Realschule","Westdeutschland","1733","","",""
"Ja","2012","Realschule","Ostdeutschland","762","0.638113910327684","0.61051955964378","0.665708261011588"
"Ja","2012","(Fach-)Abitur","Westdeutschland","940","0.750454501537564","0.726521877146379","0.774387125928749"
"Ja","2012","(Fach-)Abitur","Ostdeutschland","168","","",""
"Ja","2012","AkademikerIn","Westdeutschland","1666","","",""
"Ja","2012","AkademikerIn","Ostdeutschland","492","0.746885467639479","0.713536910740834","0.780234024538124"
"Nein","2012","(noch) kein Abschluss","Westdeutschland","40","0.286102102466847","0.196164604801546","0.376039600132147"
"Nein","2012","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nein","2012","Hauptschule","Westdeutschland","703","0.357871390278451","0.33712007346955","0.378622707087353"
"Nein","2012","Hauptschule","Ostdeutschland","61","0.396889477393804","0.324812809150136","0.468966145637473"
"Nein","2012","Realschule","Westdeutschland","645","0.254881507860869","0.237365948923604","0.272397066798133"
"Nein","2012","Realschule","Ostdeutschland","403","0.361886089672316","0.334291738988412","0.38948044035622"
"Nein","2012","(Fach-)Abitur","Westdeutschland","316","0.249545498462436","0.225612874071251","0.273478122853621"
"Nein","2012","(Fach-)Abitur","Ostdeutschland","49","0.255727293290873","0.197681224567811","0.313773362013935"
"Nein","2012","AkademikerIn","Westdeutschland","484","0.213753210072311","0.196424564203533","0.231081855941089"
"Nein","2012","AkademikerIn","Ostdeutschland","161","","",""
"Ja","2013","(noch) kein Abschluss","Westdeutschland","83","0.671206460139936","0.589823626364095","0.752589293915776"
"Ja","2013","(noch) kein Abschluss","Ostdeutschland","6","0.515718464591054","0.189219256586779","0.842217672595329"
"Ja","2013","Hauptschule","Westdeutschland","1553","","",""
"Ja","2013","Hauptschule","Ostdeutschland","122","","",""
"Ja","2013","Realschule","Westdeutschland","1725","","",""
"Ja","2013","Realschule","Ostdeutschland","743","0.695008319223433","0.667318199668802","0.722698438778063"
"Ja","2013","(Fach-)Abitur","Westdeutschland","1137","","",""
"Ja","2013","(Fach-)Abitur","Ostdeutschland","159","","",""
"Ja","2013","AkademikerIn","Westdeutschland","1819","","",""
"Ja","2013","AkademikerIn","Ostdeutschland","471","0.750664905646894","0.717068475238701","0.784261336055088"
"Nein","2013","(noch) kein Abschluss","Westdeutschland","45","0.328793539860064","0.247410706084224","0.410176373635905"
"Nein","2013","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Nein","2013","Hauptschule","Westdeutschland","721","0.32211842670027","0.302912398604928","0.341324454795613"
"Nein","2013","Hauptschule","Ostdeutschland","73","0.426966539909598","0.357541250767681","0.496391829051515"
"Nein","2013","Realschule","Westdeutschland","640","0.274403372125401","0.256419845245658","0.292386899005145"
"Nein","2013","Realschule","Ostdeutschland","319","0.304991680776567","0.277301561221937","0.332681800331198"
"Nein","2013","(Fach-)Abitur","Westdeutschland","404","0.245321671514495","0.223838634898936","0.266804708130055"
"Nein","2013","(Fach-)Abitur","Ostdeutschland","61","0.304343478922635","0.243541714658283","0.365145243186988"
"Nein","2013","AkademikerIn","Westdeutschland","530","0.228601008991435","0.211619151684007","0.245582866298864"
"Nein","2013","AkademikerIn","Ostdeutschland","166","","",""
"Ja","2014","(noch) kein Abschluss","Westdeutschland","62","0.744754931303893","0.655174578449899","0.834335284157888"
"Ja","2014","(noch) kein Abschluss","Ostdeutschland","4","0.993361528799824","0.922182707023805","1.06454035057584"
"Ja","2014","Hauptschule","Westdeutschland","1325","","",""
"Ja","2014","Hauptschule","Ostdeutschland","123","","",""
"Ja","2014","Realschule","Westdeutschland","1547","","",""
"Ja","2014","Realschule","Ostdeutschland","666","0.646558181764053","0.616381440008053","0.676734923520054"
"Ja","2014","(Fach-)Abitur","Westdeutschland","1036","","",""
"Ja","2014","(Fach-)Abitur","Ostdeutschland","159","","",""
"Ja","2014","AkademikerIn","Westdeutschland","1657","","",""
"Ja","2014","AkademikerIn","Ostdeutschland","432","0.727197534241994","0.691196931460165","0.763198137023823"
"Nein","2014","(noch) kein Abschluss","Westdeutschland","29","","",""
"Nein","2014","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nein","2014","Hauptschule","Westdeutschland","645","0.344611814884294","0.323625829628073","0.365597800140515"
"Nein","2014","Hauptschule","Ostdeutschland","50","0.261047811133926","0.195600284664486","0.326495337603367"
"Nein","2014","Realschule","Westdeutschland","581","0.2476078216399","0.2292692040251","0.2659464392547"
"Nein","2014","Realschule","Ostdeutschland","298","","",""
"Nein","2014","(Fach-)Abitur","Westdeutschland","376","0.253783455546458","0.231085077097292","0.276481833995625"
"Nein","2014","(Fach-)Abitur","Ostdeutschland","56","0.227428037691867","0.171398074827572","0.283458000556162"
"Nein","2014","AkademikerIn","Westdeutschland","525","0.210597082349712","0.193489199937496","0.227704964761928"
"Nein","2014","AkademikerIn","Ostdeutschland","156","","",""
"Ja","2015","(noch) kein Abschluss","Westdeutschland","62","0.800974454412051","0.72026063320956","0.881688275614542"
"Ja","2015","(noch) kein Abschluss","Ostdeutschland","5","0.363334016907057","0.030051946295713","0.696616087518401"
"Ja","2015","Hauptschule","Westdeutschland","1311","","",""
"Ja","2015","Hauptschule","Ostdeutschland","106","","",""
"Ja","2015","Realschule","Westdeutschland","1521","","",""
"Ja","2015","Realschule","Ostdeutschland","643","0.705284085103468","0.675481627315211","0.735086542891726"
"Ja","2015","(Fach-)Abitur","Westdeutschland","1038","","",""
"Ja","2015","(Fach-)Abitur","Ostdeutschland","156","","",""
"Ja","2015","AkademikerIn","Westdeutschland","1787","","",""
"Ja","2015","AkademikerIn","Ostdeutschland","435","0.76555766082147","0.730279967130361","0.800835354512579"
"Nein","2015","(noch) kein Abschluss","Westdeutschland","32","0.199025545587949","0.118311724385458","0.27973936679044"
"Nein","2015","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Nein","2015","Hauptschule","Westdeutschland","495","0.284421138575447","0.263614644613984","0.30522763253691"
"Nein","2015","Hauptschule","Ostdeutschland","46","0.303132486830236","0.230066097327361","0.37619887633311"
"Nein","2015","Realschule","Westdeutschland","458","0.220085607708802","0.201832177784322","0.238339037633281"
"Nein","2015","Realschule","Ostdeutschland","256","","",""
"Nein","2015","(Fach-)Abitur","Westdeutschland","326","0.257548969860551","0.234342732955203","0.280755206765899"
"Nein","2015","(Fach-)Abitur","Ostdeutschland","48","0.251094743438464","0.191588126943923","0.310601359933004"
"Nein","2015","AkademikerIn","Westdeutschland","398","0.167357202147891","0.151705054402349","0.183009349893434"
"Nein","2015","AkademikerIn","Ostdeutschland","119","","",""
"Ja","2016","(noch) kein Abschluss","Westdeutschland","64","0.660482251264355","0.563717765185002","0.757246737343709"
"Ja","2016","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja","2016","Hauptschule","Westdeutschland","1212","","",""
"Ja","2016","Hauptschule","Ostdeutschland","100","","",""
"Ja","2016","Realschule","Westdeutschland","1438","","",""
"Ja","2016","Realschule","Ostdeutschland","594","0.685609301335943","0.654305798938479","0.716912803733407"
"Ja","2016","(Fach-)Abitur","Westdeutschland","1032","","",""
"Ja","2016","(Fach-)Abitur","Ostdeutschland","165","","",""
"Ja","2016","AkademikerIn","Westdeutschland","1644","","",""
"Ja","2016","AkademikerIn","Ostdeutschland","441","0.790470812976859","0.756793933413364","0.824147692540354"
"Nein","2016","(noch) kein Abschluss","Westdeutschland","28","","",""
"Nein","2016","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Nein","2016","Hauptschule","Westdeutschland","444","0.282513699401273","0.26082944531738","0.304197953485165"
"Nein","2016","Hauptschule","Ostdeutschland","48","0.430120080382209","0.350356659868663","0.509883500895754"
"Nein","2016","Realschule","Westdeutschland","439","0.222497957103597","0.203681851665629","0.241314062541565"
"Nein","2016","Realschule","Ostdeutschland","251","","",""
"Nein","2016","(Fach-)Abitur","Westdeutschland","302","0.224420282572817","0.202032326288528","0.246808238857106"
"Nein","2016","(Fach-)Abitur","Ostdeutschland","47","0.221913647268944","0.165978335218172","0.277848959319716"
"Nein","2016","AkademikerIn","Westdeutschland","415","0.180413429507988","0.163804112829372","0.197022746186604"
"Nein","2016","AkademikerIn","Ostdeutschland","120","","",""
"Ja","2017","(noch) kein Abschluss","Westdeutschland","74","0.634106409594046","0.544498762455742","0.723714056732349"
"Ja","2017","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja","2017","Hauptschule","Westdeutschland","1203","","",""
"Ja","2017","Hauptschule","Ostdeutschland","112","","",""
"Ja","2017","Realschule","Westdeutschland","1572","","",""
"Ja","2017","Realschule","Ostdeutschland","673","0.737540020452974","0.709293531298614","0.765786509607333"
"Ja","2017","(Fach-)Abitur","Westdeutschland","1090","","",""
"Ja","2017","(Fach-)Abitur","Ostdeutschland","183","","",""
"Ja","2017","AkademikerIn","Westdeutschland","1859","","",""
"Ja","2017","AkademikerIn","Ostdeutschland","433","0.791161746473701","0.757674646246754","0.824648846700649"
"Nein","2017","(noch) kein Abschluss","Westdeutschland","37","0.365893590405954","0.276285943267651","0.455501237544258"
"Nein","2017","(noch) kein Abschluss","Ostdeutschland","7","0.88822709640768","0.682374138554138","1.09408005426122"
"Nein","2017","Hauptschule","Westdeutschland","490","0.306017807445391","0.284066159706119","0.327969455184664"
"Nein","2017","Hauptschule","Ostdeutschland","60","0.276852357186783","0.209983874644448","0.343720839729119"
"Nein","2017","Realschule","Westdeutschland","478","0.221107375733792","0.203143023113847","0.239071728353737"
"Nein","2017","Realschule","Ostdeutschland","259","","",""
"Nein","2017","(Fach-)Abitur","Westdeutschland","360","0.258189481531027","0.235663700600649","0.280715262461406"
"Nein","2017","(Fach-)Abitur","Ostdeutschland","63","0.208170566005997","0.157435758181646","0.258905373830348"
"Nein","2017","AkademikerIn","Westdeutschland","410","0.180285258372345","0.164467595168939","0.196102921575751"
"Nein","2017","AkademikerIn","Ostdeutschland","133","","",""
"Ja","2018","(noch) kein Abschluss","Westdeutschland","86","0.615023432927694","0.52972205163354","0.700324814221849"
"Ja","2018","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Ja","2018","Hauptschule","Westdeutschland","1187","","",""
"Ja","2018","Hauptschule","Ostdeutschland","134","","",""
"Ja","2018","Realschule","Westdeutschland","1567","","",""
"Ja","2018","Realschule","Ostdeutschland","649","0.691922036190438","0.662469615678865","0.721374456702012"
"Ja","2018","(Fach-)Abitur","Westdeutschland","1119","","",""
"Ja","2018","(Fach-)Abitur","Ostdeutschland","191","","",""
"Ja","2018","AkademikerIn","Westdeutschland","1879","","",""
"Ja","2018","AkademikerIn","Ostdeutschland","401","0.723284996066558","0.686813359308059","0.759756632825057"
"Nein","2018","(noch) kein Abschluss","Westdeutschland","39","0.384976567072306","0.299675185778151","0.47027794836646"
"Nein","2018","(noch) kein Abschluss","Ostdeutschland","5","0.236073466903304","0.0398905331857025","0.432256400620905"
"Nein","2018","Hauptschule","Westdeutschland","543","0.297728253784144","0.276181211561112","0.319275296007177"
"Nein","2018","Hauptschule","Ostdeutschland","63","0.266695298320603","0.204941326907948","0.328449269733258"
"Nein","2018","Realschule","Westdeutschland","494","0.221701525235742","0.203767964610523","0.239635085860961"
"Nein","2018","Realschule","Ostdeutschland","295","","",""
"Nein","2018","(Fach-)Abitur","Westdeutschland","392","0.232651571358888","0.211347374917306","0.25395576780047"
"Nein","2018","(Fach-)Abitur","Ostdeutschland","72","0.240984949888032","0.18929687338973","0.292673026386334"
"Nein","2018","AkademikerIn","Westdeutschland","538","0.212728971819716","0.196414041581306","0.229043902058126"
"Nein","2018","AkademikerIn","Ostdeutschland","177","","",""
"Ja","2019","(noch) kein Abschluss","Westdeutschland","96","0.78235984360382","0.714249773866729","0.85046991334091"
"Ja","2019","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Ja","2019","Hauptschule","Westdeutschland","1024","","",""
"Ja","2019","Hauptschule","Ostdeutschland","101","","",""
"Ja","2019","Realschule","Westdeutschland","1418","","",""
"Ja","2019","Realschule","Ostdeutschland","623","0.746358107873656","0.716969692809311","0.775746522938"
"Ja","2019","(Fach-)Abitur","Westdeutschland","1057","","",""
"Ja","2019","(Fach-)Abitur","Ostdeutschland","187","","",""
"Ja","2019","AkademikerIn","Westdeutschland","1809","","",""
"Ja","2019","AkademikerIn","Ostdeutschland","454","0.752040057861135","0.717047039211243","0.787033076511028"
"Nein","2019","(noch) kein Abschluss","Westdeutschland","45","0.21764015639618","0.14953008665909","0.285750226133271"
"Nein","2019","(noch) kein Abschluss","Ostdeutschland","6","0.188812598300313","0.00277543306807168","0.374849763532555"
"Nein","2019","Hauptschule","Westdeutschland","390","0.25632108865227","0.233564440808573","0.279077736495966"
"Nein","2019","Hauptschule","Ostdeutschland","46","0.390467369940107","0.311603101867481","0.469331638012732"
"Nein","2019","Realschule","Westdeutschland","444","0.224849057019307","0.205886498772071","0.243811615266544"
"Nein","2019","Realschule","Ostdeutschland","219","","",""
"Nein","2019","(Fach-)Abitur","Westdeutschland","343","0.229451809869181","0.207426109882905","0.251477509855456"
"Nein","2019","(Fach-)Abitur","Ostdeutschland","58","0.253947154343409","0.199444014786545","0.308450293900274"
"Nein","2019","AkademikerIn","Westdeutschland","475","0.187857139460806","0.171838334665134","0.203875944256478"
"Nein","2019","AkademikerIn","Ostdeutschland","131","","",""
"Ja","2020","(noch) kein Abschluss","Westdeutschland","100","","",""
"Ja","2020","(noch) kein Abschluss","Ostdeutschland","7","0.0677489427843946","-0.055392943892307","0.190890829461096"
"Ja","2020","Hauptschule","Westdeutschland","890","0.603680591917561","0.57901780583529","0.628343377999832"
"Ja","2020","Hauptschule","Ostdeutschland","105","","",""
"Ja","2020","Realschule","Westdeutschland","1243","","",""
"Ja","2020","Realschule","Ostdeutschland","529","0.624572803152459","0.592228267906125","0.656917338398793"
"Ja","2020","(Fach-)Abitur","Westdeutschland","1065","","",""
"Ja","2020","(Fach-)Abitur","Ostdeutschland","178","","",""
"Ja","2020","AkademikerIn","Westdeutschland","1786","","",""
"Ja","2020","AkademikerIn","Ostdeutschland","412","0.699423322512664","0.663761057491921","0.735085587533408"
"Nein","2020","(noch) kein Abschluss","Westdeutschland","72","0.360698201383331","0.288933840898573","0.43246256186809"
"Nein","2020","(noch) kein Abschluss","Ostdeutschland","9","0.932251057215605","0.809109170538904","1.05539294389231"
"Nein","2020","Hauptschule","Westdeutschland","621","0.396319408082439","0.371656622000168","0.42098219416471"
"Nein","2020","Hauptschule","Ostdeutschland","55","0.362564301723913","0.288074158211575","0.437054445236251"
"Nein","2020","Realschule","Westdeutschland","689","0.368658604336815","0.34714620504266","0.39017100363097"
"Nein","2020","Realschule","Ostdeutschland","332","0.375427196847541","0.343082661601207","0.407771732093875"
"Nein","2020","(Fach-)Abitur","Westdeutschland","597","0.322279421917802","0.299810915411775","0.344747928423829"
"Nein","2020","(Fach-)Abitur","Ostdeutschland","101","","",""
"Nein","2020","AkademikerIn","Westdeutschland","864","0.303440133832533","0.285935989379854","0.320944278285211"
"Nein","2020","AkademikerIn","Ostdeutschland","223","","",""
