"plb0196_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1995","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1995","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","(noch) kein Abschluss","kein Migrationshintergrund","27","","",""
"Nein","1995","(noch) kein Abschluss","direkter Migrationshintergrund","177","","",""
"Nein","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","7","1","1","1"
"Nein","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","Hauptschule","kein Migrationshintergrund","1351","","",""
"Nein","1995","Hauptschule","direkter Migrationshintergrund","579","1","1","1"
"Nein","1995","Hauptschule","indirekter Migrationshintergrund","95","1","1","1"
"Nein","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","Realschule","kein Migrationshintergrund","1107","","",""
"Nein","1995","Realschule","direkter Migrationshintergrund","58","1","1","1"
"Nein","1995","Realschule","indirekter Migrationshintergrund","41","1","1","1"
"Nein","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","(Fach-)Abitur","kein Migrationshintergrund","220","","",""
"Nein","1995","(Fach-)Abitur","direkter Migrationshintergrund","129","","",""
"Nein","1995","(Fach-)Abitur","indirekter Migrationshintergrund","18","","",""
"Nein","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1995","AkademikerIn","kein Migrationshintergrund","559","1","1","1"
"Nein","1995","AkademikerIn","direkter Migrationshintergrund","71","1","1","1"
"Nein","1995","AkademikerIn","indirekter Migrationshintergrund","6","1","1","1"
"Nein","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","Realschule","kein Migrationshintergrund","","","",""
"Ja","1996","Realschule","direkter Migrationshintergrund","","","",""
"Ja","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","(noch) kein Abschluss","kein Migrationshintergrund","27","","",""
"Nein","1996","(noch) kein Abschluss","direkter Migrationshintergrund","164","","",""
"Nein","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Nein","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","Hauptschule","kein Migrationshintergrund","1297","","",""
"Nein","1996","Hauptschule","direkter Migrationshintergrund","558","1","1","1"
"Nein","1996","Hauptschule","indirekter Migrationshintergrund","102","","",""
"Nein","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","Realschule","kein Migrationshintergrund","1089","","",""
"Nein","1996","Realschule","direkter Migrationshintergrund","47","1","1","1"
"Nein","1996","Realschule","indirekter Migrationshintergrund","47","1","1","1"
"Nein","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","(Fach-)Abitur","kein Migrationshintergrund","226","","",""
"Nein","1996","(Fach-)Abitur","direkter Migrationshintergrund","105","","",""
"Nein","1996","(Fach-)Abitur","indirekter Migrationshintergrund","16","","",""
"Nein","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1996","AkademikerIn","kein Migrationshintergrund","565","1","1","1"
"Nein","1996","AkademikerIn","direkter Migrationshintergrund","58","1","1","1"
"Nein","1996","AkademikerIn","indirekter Migrationshintergrund","5","1","1","1"
"Nein","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","Realschule","kein Migrationshintergrund","","","",""
"Ja","1997","Realschule","direkter Migrationshintergrund","","","",""
"Ja","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","(noch) kein Abschluss","kein Migrationshintergrund","9","1","1","1"
"Nein","1997","(noch) kein Abschluss","direkter Migrationshintergrund","35","1","1","1"
"Nein","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Nein","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","Hauptschule","kein Migrationshintergrund","426","1","1","1"
"Nein","1997","Hauptschule","direkter Migrationshintergrund","136","","",""
"Nein","1997","Hauptschule","indirekter Migrationshintergrund","28","","",""
"Nein","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","Realschule","kein Migrationshintergrund","412","1","1","1"
"Nein","1997","Realschule","direkter Migrationshintergrund","12","","",""
"Nein","1997","Realschule","indirekter Migrationshintergrund","17","","",""
"Nein","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","(Fach-)Abitur","kein Migrationshintergrund","80","1","1","1"
"Nein","1997","(Fach-)Abitur","direkter Migrationshintergrund","28","","",""
"Nein","1997","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Nein","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1997","AkademikerIn","kein Migrationshintergrund","177","","",""
"Nein","1997","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Nein","1997","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Nein","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","1998","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","1998","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","Realschule","kein Migrationshintergrund","","","",""
"Ja","1998","Realschule","direkter Migrationshintergrund","","","",""
"Ja","1998","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1998","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1998","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Nein","1998","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Nein","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","Hauptschule","kein Migrationshintergrund","454","1","1","1"
"Nein","1998","Hauptschule","direkter Migrationshintergrund","121","","",""
"Nein","1998","Hauptschule","indirekter Migrationshintergrund","24","","",""
"Nein","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","Realschule","kein Migrationshintergrund","455","1","1","1"
"Nein","1998","Realschule","direkter Migrationshintergrund","13","","",""
"Nein","1998","Realschule","indirekter Migrationshintergrund","14","","",""
"Nein","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","(Fach-)Abitur","kein Migrationshintergrund","79","1","1","1"
"Nein","1998","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Nein","1998","(Fach-)Abitur","indirekter Migrationshintergrund","4","1","1","1"
"Nein","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1998","AkademikerIn","kein Migrationshintergrund","196","","",""
"Nein","1998","AkademikerIn","direkter Migrationshintergrund","18","","",""
"Nein","1998","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Nein","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","Realschule","kein Migrationshintergrund","","","",""
"Ja","1999","Realschule","direkter Migrationshintergrund","","","",""
"Ja","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","(noch) kein Abschluss","kein Migrationshintergrund","7","1","1","1"
"Nein","1999","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Nein","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Nein","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","Hauptschule","kein Migrationshintergrund","407","1","1","1"
"Nein","1999","Hauptschule","direkter Migrationshintergrund","101","","",""
"Nein","1999","Hauptschule","indirekter Migrationshintergrund","28","","",""
"Nein","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","Realschule","kein Migrationshintergrund","474","1","1","1"
"Nein","1999","Realschule","direkter Migrationshintergrund","8","1","1","1"
"Nein","1999","Realschule","indirekter Migrationshintergrund","15","","",""
"Nein","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","(Fach-)Abitur","kein Migrationshintergrund","76","1","1","1"
"Nein","1999","(Fach-)Abitur","direkter Migrationshintergrund","16","","",""
"Nein","1999","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Nein","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1999","AkademikerIn","kein Migrationshintergrund","193","","",""
"Nein","1999","AkademikerIn","direkter Migrationshintergrund","14","","",""
"Nein","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2000","Realschule","kein Migrationshintergrund","","","",""
"Ja","2000","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2000","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Nein","2000","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Nein","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2000","Hauptschule","kein Migrationshintergrund","715","1","1","1"
"Nein","2000","Hauptschule","direkter Migrationshintergrund","174","","",""
"Nein","2000","Hauptschule","indirekter Migrationshintergrund","32","1","1","1"
"Nein","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2000","Realschule","kein Migrationshintergrund","829","1","1","1"
"Nein","2000","Realschule","direkter Migrationshintergrund","31","1","1","1"
"Nein","2000","Realschule","indirekter Migrationshintergrund","25","","",""
"Nein","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2000","(Fach-)Abitur","kein Migrationshintergrund","178","","",""
"Nein","2000","(Fach-)Abitur","direkter Migrationshintergrund","56","1","1","1"
"Nein","2000","(Fach-)Abitur","indirekter Migrationshintergrund","9","1","1","1"
"Nein","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2000","AkademikerIn","kein Migrationshintergrund","385","1","1","1"
"Nein","2000","AkademikerIn","direkter Migrationshintergrund","41","1","1","1"
"Nein","2000","AkademikerIn","indirekter Migrationshintergrund","5","1","1","1"
"Nein","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2001","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2001","Realschule","kein Migrationshintergrund","","","",""
"Ja","2001","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2001","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2001","Realschule","kein Migrationshintergrund","","","",""
"Nein","2001","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2002","(noch) kein Abschluss","kein Migrationshintergrund","22","","",""
"Ja","2002","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Ja","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2002","Hauptschule","kein Migrationshintergrund","1060","","",""
"Ja","2002","Hauptschule","direkter Migrationshintergrund","204","","",""
"Ja","2002","Hauptschule","indirekter Migrationshintergrund","51","0.657756375501886","0.55246301028424","0.763049740719532"
"Ja","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2002","Realschule","kein Migrationshintergrund","1720","","",""
"Ja","2002","Realschule","direkter Migrationshintergrund","50","0.601745380345261","0.493105924110066","0.710384836580457"
"Ja","2002","Realschule","indirekter Migrationshintergrund","64","0.674566704809393","0.575542284662471","0.773591124956314"
"Ja","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2002","(Fach-)Abitur","kein Migrationshintergrund","545","0.736379373589971","0.704591578008973","0.768167169170969"
"Ja","2002","(Fach-)Abitur","direkter Migrationshintergrund","77","0.637587060492523","0.551580998476442","0.723593122508604"
"Ja","2002","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"Ja","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2002","AkademikerIn","kein Migrationshintergrund","1590","","",""
"Ja","2002","AkademikerIn","direkter Migrationshintergrund","114","","",""
"Ja","2002","AkademikerIn","indirekter Migrationshintergrund","32","0.857435041408024","0.749085991962801","0.965784090853247"
"Ja","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2002","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Nein","2002","(noch) kein Abschluss","direkter Migrationshintergrund","8","0.249608498968608","0.0687618823235987","0.430455115613617"
"Nein","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Nein","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2002","Hauptschule","kein Migrationshintergrund","606","0.375042393438649","0.351794904354565","0.398289882522732"
"Nein","2002","Hauptschule","direkter Migrationshintergrund","136","","",""
"Nein","2002","Hauptschule","indirekter Migrationshintergrund","27","","",""
"Nein","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2002","Realschule","kein Migrationshintergrund","758","0.298481186033931","0.280464472127994","0.316497899939868"
"Nein","2002","Realschule","direkter Migrationshintergrund","28","","",""
"Nein","2002","Realschule","indirekter Migrationshintergrund","22","","",""
"Nein","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2002","(Fach-)Abitur","kein Migrationshintergrund","193","","",""
"Nein","2002","(Fach-)Abitur","direkter Migrationshintergrund","43","0.362412939507477","0.276406877491396","0.448419001523558"
"Nein","2002","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Nein","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2002","AkademikerIn","kein Migrationshintergrund","421","0.212812143129741","0.194923415509146","0.230700870750335"
"Nein","2002","AkademikerIn","direkter Migrationshintergrund","35","0.256386981551227","0.186277551960622","0.326496411141831"
"Nein","2002","AkademikerIn","indirekter Migrationshintergrund","8","0.142564958591976","0.0342159091467535","0.250914008037199"
"Nein","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2003","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Ja","2003","(noch) kein Abschluss","direkter Migrationshintergrund","13","","",""
"Ja","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2003","Hauptschule","kein Migrationshintergrund","1017","","",""
"Ja","2003","Hauptschule","direkter Migrationshintergrund","166","","",""
"Ja","2003","Hauptschule","indirekter Migrationshintergrund","47","0.649848538440571","0.542603961618687","0.757093115262454"
"Ja","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2003","Realschule","kein Migrationshintergrund","1664","","",""
"Ja","2003","Realschule","direkter Migrationshintergrund","44","0.759499944210261","0.653116582437224","0.865883305983297"
"Ja","2003","Realschule","indirekter Migrationshintergrund","65","0.760008935914468","0.672739722346986","0.847278149481951"
"Ja","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2003","(Fach-)Abitur","kein Migrationshintergrund","543","0.734216731372142","0.702538294217207","0.765895168527076"
"Ja","2003","(Fach-)Abitur","direkter Migrationshintergrund","85","0.629269271121755","0.544256376617209","0.714282165626301"
"Ja","2003","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"Ja","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2003","AkademikerIn","kein Migrationshintergrund","1447","","",""
"Ja","2003","AkademikerIn","direkter Migrationshintergrund","100","","",""
"Ja","2003","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Ja","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2003","(noch) kein Abschluss","kein Migrationshintergrund","7","0.462893429828957","0.244367068726293","0.68141979093162"
"Nein","2003","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.290018233621294","0.0803908143667166","0.499645652875871"
"Nein","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Nein","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2003","Hauptschule","kein Migrationshintergrund","560","0.368279488700203","0.344473649310701","0.392085328089705"
"Nein","2003","Hauptschule","direkter Migrationshintergrund","136","","",""
"Nein","2003","Hauptschule","indirekter Migrationshintergrund","29","","",""
"Nein","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2003","Realschule","kein Migrationshintergrund","742","0.304113328947082","0.285731561552116","0.322495096342047"
"Nein","2003","Realschule","direkter Migrationshintergrund","18","","",""
"Nein","2003","Realschule","indirekter Migrationshintergrund","27","","",""
"Nein","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2003","(Fach-)Abitur","kein Migrationshintergrund","204","","",""
"Nein","2003","(Fach-)Abitur","direkter Migrationshintergrund","39","0.370730728878245","0.2857178343737","0.455743623382791"
"Nein","2003","(Fach-)Abitur","indirekter Migrationshintergrund","15","","",""
"Nein","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2003","AkademikerIn","kein Migrationshintergrund","408","0.207969920604859","0.189500756731063","0.226439084478655"
"Nein","2003","AkademikerIn","direkter Migrationshintergrund","34","0.225904945053762","0.155101285162945","0.296708604944579"
"Nein","2003","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"Nein","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2004","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Ja","2004","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Ja","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2004","Hauptschule","kein Migrationshintergrund","951","0.633246830147332","0.608644695016913","0.65784896527775"
"Ja","2004","Hauptschule","direkter Migrationshintergrund","175","","",""
"Ja","2004","Hauptschule","indirekter Migrationshintergrund","53","0.756586801274492","0.657461781966112","0.855711820582872"
"Ja","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
