year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2016,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
2016,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
2016,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
2016,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
2016,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2016,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2016,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
2016,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2017,Einpersonenhaushalt,Staedtischer Raum,623,2.4097302865598733,2.3058998981909107,2.513560674928836,0.0,2.0,5.0,0.0,10.0,2.0,2.0,3.0
2017,Einpersonenhaushalt,Laendlicher Raum,385,2.850281641922008,2.7160242720030583,2.9845390118409574,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2017,Paar ohne Kinder,Staedtischer Raum,1476,2.2926933661813846,2.232025181681415,2.3533615506813543,0.0,2.0,4.275743699223252,0.0,10.0,2.0,2.0,3.0
2017,Paar ohne Kinder,Laendlicher Raum,1028,2.857400129997576,2.7800654035766583,2.9347348564184936,0.0,2.803631375156244,5.0,0.0,10.0,3.0,3.0,4.0
2017,Alleinerziehend,Staedtischer Raum,230,3.8547203278587077,3.6605179749021355,4.04892268081528,1.0,4.0,6.0,0.0,10.0,4.0,3.0,5.0
2017,Alleinerziehend,Laendlicher Raum,178,3.972545020585096,3.7693199392484313,4.175770101921761,2.0,4.0,6.0,0.0,10.0,4.0,3.0,5.0
2017,Paar mit Kindern,Staedtischer Raum,1791,3.1545131559504966,3.094158901667078,3.214867410233915,0.0,3.0,5.0,0.0,10.0,3.0,3.0,3.0
2017,Paar mit Kindern,Laendlicher Raum,1143,3.608572393844039,3.534440368259939,3.6827044194281386,1.0,4.0,5.0,0.0,10.0,4.0,4.0,5.0
2017,Mehrgenerationenhaushalt,Staedtischer Raum,32,3.7757421675529805,3.364802359584332,4.186681975521629,2.0,3.0,5.556855974787963,0.0,9.0,3.0,1.0,4.0
2017,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2017,Andere Zusammenstellungen,Staedtischer Raum,58,2.868748677972949,2.5273997507066577,3.2100976052392403,1.0,2.0,4.670727154295889,0.0,9.0,2.0,1.0,3.0
2017,Andere Zusammenstellungen,Laendlicher Raum,34,3.7543751017785394,3.2836858447849027,4.225064358772176,1.0,3.045859482145452,6.591481631352833,0.0,10.0,3.0,0.0,4.0
2018,Einpersonenhaushalt,Staedtischer Raum,641,2.3667155541041884,2.266287856434818,2.467143251773559,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
2018,Einpersonenhaushalt,Laendlicher Raum,361,2.7951550992103757,2.6553750211890983,2.934935177231653,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0249999999999995
2018,Paar ohne Kinder,Staedtischer Raum,1454,2.2253428697101514,2.1669052160739213,2.2837805233463815,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
2018,Paar ohne Kinder,Laendlicher Raum,998,2.8601300758646966,2.7812499652396534,2.9390101864897398,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2018,Alleinerziehend,Staedtischer Raum,216,3.499791363366195,3.3157441701010515,3.6838385566313385,1.0,3.0,5.0,0.0,10.0,3.0,2.0,4.0
2018,Alleinerziehend,Laendlicher Raum,166,4.202088408483831,3.9823453145486503,4.421831502419011,1.951314706130756,5.0,7.0,0.0,10.0,5.0,5.0,6.0
2018,Paar mit Kindern,Staedtischer Raum,1659,3.3549191726151593,3.2919173001416002,3.4179210450887183,0.0,3.0,5.0,0.0,10.0,3.0,2.0,3.0
2018,Paar mit Kindern,Laendlicher Raum,1094,3.4712972323821267,3.3959193946560386,3.546675070108215,1.0,3.0,5.0,0.0,10.0,3.0,2.0,3.0
2018,Mehrgenerationenhaushalt,Staedtischer Raum,33,4.396826853980462,4.009065891823703,4.784587816137221,3.0,5.0,5.0,0.0,8.0,5.0,5.0,7.0
2018,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2018,Andere Zusammenstellungen,Staedtischer Raum,50,1.8758899934645217,1.5554107477341401,2.1963692391949032,0.0,1.0,3.0,0.0,7.5,1.0,0.0,2.0
2018,Andere Zusammenstellungen,Laendlicher Raum,34,3.3313901408049387,2.9631950883252554,3.699585193284622,2.0,3.0,5.0,0.0,8.0,3.0,1.0,4.0
2019,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2019,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2019,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
2019,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
2019,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
2019,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
2019,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
2019,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
2019,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2019,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2019,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
2019,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2020,Einpersonenhaushalt,Staedtischer Raum,705,2.4297037186559844,2.334387710500237,2.525019726811732,0.0,2.0,5.0,0.0,10.0,2.0,2.0,3.0
2020,Einpersonenhaushalt,Laendlicher Raum,387,3.0038002240379353,2.8729478925338383,3.1346525555420324,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2020,Paar ohne Kinder,Staedtischer Raum,1602,2.400012997689566,2.342253543009894,2.457772452369238,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0
2020,Paar ohne Kinder,Laendlicher Raum,1015,2.847821032646957,2.769753068388547,2.9258889969053667,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2020,Alleinerziehend,Staedtischer Raum,203,4.274402902493772,4.098066634667184,4.450739170320361,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2020,Alleinerziehend,Laendlicher Raum,161,3.3332464705673117,3.1270338108641282,3.539459130270495,1.0,3.0,5.0,0.0,10.0,3.0,1.0,4.0
2020,Paar mit Kindern,Staedtischer Raum,1632,3.4122141391781717,3.351150834687823,3.4732774436685205,1.0,3.0,5.0,0.0,10.0,3.0,2.0,3.0
2020,Paar mit Kindern,Laendlicher Raum,1036,3.5128455458715604,3.4399869668569467,3.585704124886174,1.0,3.2971161855744637,5.0,0.0,10.0,3.0,2.0,3.0
2020,Mehrgenerationenhaushalt,Staedtischer Raum,31,4.655736850721375,4.181775940415082,5.129697761027669,2.0,5.3335452295229535,6.0,0.0,9.0,5.0,4.0,8.0
2020,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2020,Andere Zusammenstellungen,Staedtischer Raum,50,2.509954632397099,2.2051580050342827,2.8147512597599156,0.0,2.0,4.0,0.0,9.0,2.0,0.0,3.0
2020,Andere Zusammenstellungen,Laendlicher Raum,40,3.3026945757135144,2.935205578642375,3.6701835727846537,1.0,3.0,5.244758144606541,0.0,8.0,3.0,1.0,4.0
2021,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2021,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2021,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
2021,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
2021,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
2021,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
2021,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
2021,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
2021,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2021,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2021,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
2021,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
