"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2018","Hauptschule","Staedtischer Raum","6.8","6.5","3704","6.74","6.86"
"2018","Realschule","Laendlicher Raum","6.92","6.5","2636","6.85","6.99"
"2018","Realschule","Staedtischer Raum","6.75","6.5","3324","6.69","6.81"
"2019","(Fach-)Abitur","Laendlicher Raum","7.1","6.5","967","6.98","7.22"
"2019","(Fach-)Abitur","Staedtischer Raum","7.05","6.5","2554","6.98","7.12"
"2019","(noch) kein Abschluss","Laendlicher Raum","6.66","6.5","160","6.34","6.98"
"2019","(noch) kein Abschluss","Staedtischer Raum","6.5","6.5","472","6.29","6.71"
"2019","AkademikerIn","Laendlicher Raum","6.87","6.5","1653","6.78","6.96"
"2019","AkademikerIn","Staedtischer Raum","6.99","6.5","4276","6.93","7.05"
"2019","Hauptschule","Laendlicher Raum","6.95","6.5","2122","6.87","7.03"
"2019","Hauptschule","Staedtischer Raum","6.81","6.5","3331","6.74","6.88"
"2019","Realschule","Laendlicher Raum","6.97","6.5","2653","6.9","7.04"
"2019","Realschule","Staedtischer Raum","6.86","6.5","3278","6.8","6.92"
"2020","(Fach-)Abitur","Laendlicher Raum","6.87","6.5","1042","6.75","6.99"
"2020","(Fach-)Abitur","Staedtischer Raum","7.04","6.5","2895","6.97","7.11"
"2020","(noch) kein Abschluss","Laendlicher Raum","6.88","6.5","208","6.57","7.19"
"2020","(noch) kein Abschluss","Staedtischer Raum","6.45","6.5","561","6.26","6.64"
"2020","AkademikerIn","Laendlicher Raum","6.99","6.5","1654","6.9","7.08"
"2020","AkademikerIn","Staedtischer Raum","6.96","6.5","4517","6.91","7.01"
"2020","Hauptschule","Laendlicher Raum","6.74","6.5","2066","6.65","6.83"
"2020","Hauptschule","Staedtischer Raum","6.77","6.5","3257","6.7","6.84"
"2020","Realschule","Laendlicher Raum","6.94","6.5","2467","6.87","7.01"
"2020","Realschule","Staedtischer Raum","6.8","6.5","3106","6.73","6.87"
