"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"2005","Hauptschulabschluss","indirekter Migrationshintergrund","6.15","6","193","5.81","6.49"
"2005","Hauptschulabschluss","kein Migrationshintergrund ","6.58","7","4891","6.52","6.64"
"2005","Realschulabschluss","direkter Migrationshintergrund","6.78","7","161","6.45","7.11"
"2005","Realschulabschluss","indirekter Migrationshintergrund","5.87","6","162","5.53","6.21"
"2005","Realschulabschluss","kein Migrationshintergrund ","6.54","7","3980","6.48","6.6"
"2006","(Fach-)Abitur","direkter Migrationshintergrund","6.49","7","332","6.25","6.73"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","6.54","7","107","6.13","6.95"
"2006","(Fach-)Abitur","kein Migrationshintergrund ","6.39","7","1424","6.29","6.49"
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","6.06","6","142","5.72","6.4"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","6.02","6","37","5.23","6.81"
"2006","(noch) kein Abschluss","kein Migrationshintergrund ","6.57","7","225","6.29","6.85"
"2006","AkademikerInnen","direkter Migrationshintergrund","6.31","7","299","6.08","6.54"
"2006","AkademikerInnen","indirekter Migrationshintergrund","6.11","7","62","5.59","6.63"
"2006","AkademikerInnen","kein Migrationshintergrund ","6.47","7","2823","6.4","6.54"
"2006","Hauptschulabschluss","direkter Migrationshintergrund","6.62","7","891","6.49","6.75"
"2006","Hauptschulabschluss","indirekter Migrationshintergrund","6.65","7","200","6.36","6.94"
"2006","Hauptschulabschluss","kein Migrationshintergrund ","6.6","7","5360","6.55","6.65"
"2006","Realschulabschluss","direkter Migrationshintergrund","6.68","7","165","6.37","6.99"
"2006","Realschulabschluss","indirekter Migrationshintergrund","6.31","7","171","5.99","6.63"
"2006","Realschulabschluss","kein Migrationshintergrund ","6.58","7","4285","6.52","6.64"
"2007","(Fach-)Abitur","direkter Migrationshintergrund","6.34","7","308","6.11","6.57"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","6.51","7","93","6.02","7"
"2007","(Fach-)Abitur","kein Migrationshintergrund ","6.47","7","1400","6.37","6.57"
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","6.32","7","122","5.94","6.7"
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","5.63","6","31","4.68","6.58"
"2007","(noch) kein Abschluss","kein Migrationshintergrund ","6.38","7","211","6.09","6.67"
"2007","AkademikerInnen","direkter Migrationshintergrund","6.34","7","282","6.1","6.58"
"2007","AkademikerInnen","indirekter Migrationshintergrund","6.25","6","66","5.77","6.73"
"2007","AkademikerInnen","kein Migrationshintergrund ","6.64","7","2755","6.57","6.71"
"2007","Hauptschulabschluss","direkter Migrationshintergrund","6.54","7","788","6.39","6.69"
"2007","Hauptschulabschluss","indirekter Migrationshintergrund","6.7","7","190","6.38","7.02"
"2007","Hauptschulabschluss","kein Migrationshintergrund ","6.66","7","4891","6.6","6.72"
"2007","Realschulabschluss","direkter Migrationshintergrund","6.5","7","148","6.15","6.85"
"2007","Realschulabschluss","indirekter Migrationshintergrund","6.45","7","159","6.09","6.81"
"2007","Realschulabschluss","kein Migrationshintergrund ","6.61","7","4091","6.55","6.67"
"2008","(Fach-)Abitur","direkter Migrationshintergrund","6.4","7","271","6.15","6.65"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","6.73","7","87","6.28","7.18"
"2008","(Fach-)Abitur","kein Migrationshintergrund ","6.54","7","1267","6.44","6.64"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","6.25","6","96","5.88","6.62"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","5.71","6","40","4.86","6.56"
"2008","(noch) kein Abschluss","kein Migrationshintergrund ","6.66","7","190","6.38","6.94"
"2008","AkademikerInnen","direkter Migrationshintergrund","6.71","7","258","6.48","6.94"
"2008","AkademikerInnen","indirekter Migrationshintergrund","5.93","5","60","5.43","6.43"
"2008","AkademikerInnen","kein Migrationshintergrund ","6.65","7","2659","6.58","6.72"
"2008","Hauptschulabschluss","direkter Migrationshintergrund","6.49","7","708","6.33","6.65"
"2008","Hauptschulabschluss","indirekter Migrationshintergrund","6.62","7","191","6.3","6.94"
"2008","Hauptschulabschluss","kein Migrationshintergrund ","6.68","7","4564","6.62","6.74"
"2008","Realschulabschluss","direkter Migrationshintergrund","6.64","7","136","6.31","6.97"
"2008","Realschulabschluss","indirekter Migrationshintergrund","6.39","7","152","6.06","6.72"
"2008","Realschulabschluss","kein Migrationshintergrund ","6.68","7","3914","6.62","6.74"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","6.7","7","253","6.48","6.92"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","7.29","8","77","6.78","7.8"
"2009","(Fach-)Abitur","kein Migrationshintergrund ","6.59","7","1223","6.49","6.69"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","5.87","6","90","5.41","6.33"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","5.96","6","37","5.2","6.72"
"2009","(noch) kein Abschluss","kein Migrationshintergrund ","6.61","7","181","6.32","6.9"
"2009","AkademikerInnen","direkter Migrationshintergrund","6.71","7","234","6.46","6.96"
"2009","AkademikerInnen","indirekter Migrationshintergrund","5.97","6","69","5.51","6.43"
"2009","AkademikerInnen","kein Migrationshintergrund ","6.69","7","2614","6.62","6.76"
"2009","Hauptschulabschluss","direkter Migrationshintergrund","6.65","7","616","6.49","6.81"
"2009","Hauptschulabschluss","indirekter Migrationshintergrund","6.71","7","164","6.4","7.02"
"2009","Hauptschulabschluss","kein Migrationshintergrund ","6.64","7","4247","6.58","6.7"
"2009","Realschulabschluss","direkter Migrationshintergrund","6.56","7","128","6.23","6.89"
"2009","Realschulabschluss","indirekter Migrationshintergrund","6.17","7","139","5.8","6.54"
"2009","Realschulabschluss","kein Migrationshintergrund ","6.71","7","3707","6.65","6.77"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","7.06","7","489","6.89","7.23"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","6.58","7","143","6.25","6.91"
"2010","(Fach-)Abitur","kein Migrationshintergrund ","6.69","7","1863","6.6","6.78"
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","6.35","7","181","5.98","6.72"
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","6.71","7","72","6.17","7.25"
"2010","(noch) kein Abschluss","kein Migrationshintergrund ","6.99","7","303","6.72","7.26"
"2010","AkademikerInnen","direkter Migrationshintergrund","6.57","7","470","6.39","6.75"
"2010","AkademikerInnen","indirekter Migrationshintergrund","6.69","7","132","6.38","7"
"2010","AkademikerInnen","kein Migrationshintergrund ","6.77","7","3586","6.71","6.83"
"2010","Hauptschulabschluss","direkter Migrationshintergrund","6.72","7","1036","6.59","6.85"
"2010","Hauptschulabschluss","indirekter Migrationshintergrund","6.69","7","267","6.42","6.96"
"2010","Hauptschulabschluss","kein Migrationshintergrund ","6.68","7","4953","6.62","6.74"
"2010","Realschulabschluss","direkter Migrationshintergrund","7","7","217","6.73","7.27"
"2010","Realschulabschluss","indirekter Migrationshintergrund","6.25","6","268","5.99","6.51"
"2010","Realschulabschluss","kein Migrationshintergrund ","6.72","7","5313","6.67","6.77"
"2011","(Fach-)Abitur","direkter Migrationshintergrund","6.95","7","493","6.77","7.13"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","6.64","7","166","6.3","6.98"
"2011","(Fach-)Abitur","kein Migrationshintergrund ","6.71","7","2104","6.62","6.8"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","6.49","7","169","6.16","6.82"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","6.89","7","69","6.37","7.41"
"2011","(noch) kein Abschluss","kein Migrationshintergrund ","7.04","7","360","6.82","7.26"
"2011","AkademikerInnen","direkter Migrationshintergrund","6.93","7","495","6.77","7.09"
"2011","AkademikerInnen","indirekter Migrationshintergrund","6.71","7","158","6.43","6.99"
"2011","AkademikerInnen","kein Migrationshintergrund ","6.86","7","3949","6.8","6.92"
"2011","Hauptschulabschluss","direkter Migrationshintergrund","6.7","7","1010","6.57","6.83"
"2011","Hauptschulabschluss","indirekter Migrationshintergrund","6.68","7","263","6.41","6.95"
"2011","Hauptschulabschluss","kein Migrationshintergrund ","6.72","7","5433","6.67","6.77"
"2011","Realschulabschluss","direkter Migrationshintergrund","6.89","7","227","6.6","7.18"
"2011","Realschulabschluss","indirekter Migrationshintergrund","6.7","7","278","6.46","6.94"
"2011","Realschulabschluss","kein Migrationshintergrund ","6.75","7","5754","6.7","6.8"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","6.93","7","527","6.76","7.1"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","6.64","7","178","6.35","6.93"
"2012","(Fach-)Abitur","kein Migrationshintergrund ","6.83","7","2126","6.75","6.91"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","6.7","7","154","6.34","7.06"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","7.07","7","83","6.59","7.55"
"2012","(noch) kein Abschluss","kein Migrationshintergrund ","6.83","7","399","6.62","7.04"
"2012","AkademikerInnen","direkter Migrationshintergrund","7.01","7","510","6.84","7.18"
"2012","AkademikerInnen","indirekter Migrationshintergrund","6.72","7","147","6.4","7.04"
"2012","AkademikerInnen","kein Migrationshintergrund ","6.95","7","4145","6.89","7.01"
"2012","Hauptschulabschluss","direkter Migrationshintergrund","6.98","7","992","6.85","7.11"
"2012","Hauptschulabschluss","indirekter Migrationshintergrund","6.92","7","266","6.68","7.16"
"2012","Hauptschulabschluss","kein Migrationshintergrund ","6.77","7","5722","6.72","6.82"
"2012","Realschulabschluss","direkter Migrationshintergrund","7.22","7","228","6.98","7.46"
"2012","Realschulabschluss","indirekter Migrationshintergrund","6.57","7","274","6.33","6.81"
"2012","Realschulabschluss","kein Migrationshintergrund ","6.78","7","5946","6.73","6.83"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","6.92","7","477","6.74","7.1"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","6.28","7","158","5.97","6.59"
"2013","(Fach-)Abitur","kein Migrationshintergrund ","6.84","7","2114","6.76","6.92"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","6.44","6","136","6.05","6.83"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","7.48","8","73","6.95","8.01"
"2013","(noch) kein Abschluss","kein Migrationshintergrund ","6.6","7","379","6.38","6.82"
"2013","AkademikerInnen","direkter Migrationshintergrund","6.9","7","489","6.74","7.06"
"2013","AkademikerInnen","indirekter Migrationshintergrund","6.79","7","152","6.51","7.07"
"2013","AkademikerInnen","kein Migrationshintergrund ","6.9","7","4127","6.84","6.96"
"2013","Hauptschulabschluss","direkter Migrationshintergrund","6.75","7","879","6.62","6.88"
"2013","Hauptschulabschluss","indirekter Migrationshintergrund","6.57","7","248","6.32","6.82"
"2013","Hauptschulabschluss","kein Migrationshintergrund ","6.82","7","5480","6.77","6.87"
"2013","Realschulabschluss","direkter Migrationshintergrund","6.74","7","221","6.48","7"
"2013","Realschulabschluss","indirekter Migrationshintergrund","6.98","7","267","6.73","7.23"
"2013","Realschulabschluss","kein Migrationshintergrund ","6.87","7","5786","6.82","6.92"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","7.03","7","1011","6.9","7.16"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","7.27","7","277","7.04","7.5"
"2014","(Fach-)Abitur","kein Migrationshintergrund ","6.94","7","2033","6.86","7.02"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","6.25","7","292","6","6.5"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","7.43","7","109","7.07","7.79"
"2014","(noch) kein Abschluss","kein Migrationshintergrund ","6.38","7","340","6.14","6.62"
"2014","AkademikerInnen","direkter Migrationshintergrund","7.04","7","957","6.92","7.16"
"2014","AkademikerInnen","indirekter Migrationshintergrund","6.84","7","231","6.57","7.11"
"2014","AkademikerInnen","kein Migrationshintergrund ","6.81","7","3892","6.75","6.87"
"2014","Hauptschulabschluss","direkter Migrationshintergrund","7.08","7","1526","6.98","7.18"
"2014","Hauptschulabschluss","indirekter Migrationshintergrund","6.93","7","365","6.72","7.14"
"2014","Hauptschulabschluss","kein Migrationshintergrund ","6.74","7","4987","6.68","6.8"
"2014","Realschulabschluss","direkter Migrationshintergrund","7.05","7","330","6.83","7.27"
"2014","Realschulabschluss","indirekter Migrationshintergrund","6.76","7","380","6.54","6.98"
"2014","Realschulabschluss","kein Migrationshintergrund ","6.85","7","5281","6.8","6.9"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","7.23","7.43","835","7.1","7.36"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","7.14","7","257","6.92","7.36"
"2015","(Fach-)Abitur","kein Migrationshintergrund ","6.94","7","1971","6.86","7.02"
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","6.56","7","234","6.28","6.84"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","6.91","7","103","6.52","7.3"
"2015","(noch) kein Abschluss","kein Migrationshintergrund ","6.51","7","269","6.24","6.78"
"2015","AkademikerInnen","direkter Migrationshintergrund","7.17","7","832","7.04","7.3"
"2015","AkademikerInnen","indirekter Migrationshintergrund","6.78","7","225","6.54","7.02"
"2015","AkademikerInnen","kein Migrationshintergrund ","6.87","7","3754","6.81","6.93"
"2015","Hauptschulabschluss","direkter Migrationshintergrund","7.14","7","1277","7.03","7.25"
"2015","Hauptschulabschluss","indirekter Migrationshintergrund","6.98","7","330","6.75","7.21"
"2015","Hauptschulabschluss","kein Migrationshintergrund ","6.78","7","4617","6.72","6.84"
"2015","Realschulabschluss","direkter Migrationshintergrund","6.86","7","298","6.62","7.1"
"2015","Realschulabschluss","indirekter Migrationshintergrund","6.98","7","336","6.76","7.2"
"2015","Realschulabschluss","kein Migrationshintergrund ","6.84","7","5040","6.79","6.89"
"2016","(Fach-)Abitur","direkter Migrationshintergrund","7.05","7","991","6.93","7.17"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","7.1","7","272","6.87","7.33"
"2016","(Fach-)Abitur","kein Migrationshintergrund ","6.92","7","1887","6.84","7"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","6.92","7","268","6.66","7.18"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","7.29","8","74","6.87","7.71"
"2016","(noch) kein Abschluss","kein Migrationshintergrund ","6.68","7","278","6.42","6.94"
"2016","AkademikerInnen","direkter Migrationshintergrund","7.11","7","1067","7","7.22"
"2016","AkademikerInnen","indirekter Migrationshintergrund","7.04","7.92","205","6.77","7.31"
"2016","AkademikerInnen","kein Migrationshintergrund ","6.84","7","3667","6.78","6.9"
"2016","Hauptschulabschluss","direkter Migrationshintergrund","7.19","7","1339","7.08","7.3"
"2016","Hauptschulabschluss","indirekter Migrationshintergrund","6.64","7","315","6.4","6.88"
"2016","Hauptschulabschluss","kein Migrationshintergrund ","6.74","7","4315","6.68","6.8"
"2016","Realschulabschluss","direkter Migrationshintergrund","6.67","7","271","6.43","6.91"
"2016","Realschulabschluss","indirekter Migrationshintergrund","6.97","7","338","6.76","7.18"
"2016","Realschulabschluss","kein Migrationshintergrund ","6.91","7","4693","6.86","6.96"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","7.03","7","961","6.91","7.15"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","7.14","7","326","6.92","7.36"
"2017","(Fach-)Abitur","kein Migrationshintergrund ","6.91","7","2356","6.83","6.99"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","6.93","7","265","6.65","7.21"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","6.83","7","81","6.38","7.28"
"2017","(noch) kein Abschluss","kein Migrationshintergrund ","6.63","7","371","6.42","6.84"
"2017","AkademikerInnen","direkter Migrationshintergrund","6.99","7","1066","6.88","7.1"
"2017","AkademikerInnen","indirekter Migrationshintergrund","6.94","7","251","6.7","7.18"
"2017","AkademikerInnen","kein Migrationshintergrund ","6.95","7","4290","6.9","7"
"2017","Hauptschulabschluss","direkter Migrationshintergrund","6.99","7","1302","6.88","7.1"
"2017","Hauptschulabschluss","indirekter Migrationshintergrund","6.7","7","324","6.46","6.94"
"2017","Hauptschulabschluss","kein Migrationshintergrund ","6.79","7","4701","6.73","6.85"
"2017","Realschulabschluss","direkter Migrationshintergrund","6.66","7","291","6.43","6.89"
"2017","Realschulabschluss","indirekter Migrationshintergrund","7.03","7","364","6.84","7.22"
"2017","Realschulabschluss","kein Migrationshintergrund ","6.83","7","5558","6.78","6.88"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","6.92","7","901","6.79","7.05"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","7.18","7","312","6.96","7.4"
"2018","(Fach-)Abitur","kein Migrationshintergrund ","6.93","7","2317","6.85","7.01"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","6.63","7","296","6.38","6.88"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","7.37","7.07","100","6.95","7.79"
"2018","(noch) kein Abschluss","kein Migrationshintergrund ","6.65","7","335","6.43","6.87"
"2018","AkademikerInnen","direkter Migrationshintergrund","6.98","7","1022","6.87","7.09"
"2018","AkademikerInnen","indirekter Migrationshintergrund","6.95","7","233","6.7","7.2"
"2018","AkademikerInnen","kein Migrationshintergrund ","6.86","7","4195","6.81","6.91"
"2018","Hauptschulabschluss","direkter Migrationshintergrund","6.99","7","1250","6.88","7.1"
"2018","Hauptschulabschluss","indirekter Migrationshintergrund","6.77","7","333","6.54","7"
"2018","Hauptschulabschluss","kein Migrationshintergrund ","6.73","7","4434","6.67","6.79"
"2018","Realschulabschluss","direkter Migrationshintergrund","6.47","7","271","6.25","6.69"
"2018","Realschulabschluss","indirekter Migrationshintergrund","6.87","7","367","6.67","7.07"
"2018","Realschulabschluss","kein Migrationshintergrund ","6.83","7","5280","6.78","6.88"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","7","7","798","6.86","7.14"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","7.38","8","323","7.16","7.6"
"2019","(Fach-)Abitur","kein Migrationshintergrund ","7.09","7","2518","7.02","7.16"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","6.57","7","239","6.27","6.87"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","6.99","7","92","6.53","7.45"
"2019","(noch) kein Abschluss","kein Migrationshintergrund ","6.46","7","306","6.21","6.71"
"2019","AkademikerInnen","direkter Migrationshintergrund","7.14","7","975","7.02","7.26"
"2019","AkademikerInnen","indirekter Migrationshintergrund","7.06","7","302","6.85","7.27"
"2019","AkademikerInnen","kein Migrationshintergrund ","6.93","7","4789","6.88","6.98"
"2019","Hauptschulabschluss","direkter Migrationshintergrund","7.06","7","1067","6.94","7.18"
"2019","Hauptschulabschluss","indirekter Migrationshintergrund","6.82","7","280","6.56","7.08"
"2019","Hauptschulabschluss","kein Migrationshintergrund ","6.82","7","4137","6.76","6.88"
"2019","Realschulabschluss","direkter Migrationshintergrund","6.54","7","244","6.28","6.8"
"2019","Realschulabschluss","indirekter Migrationshintergrund","7.18","8","367","6.97","7.39"
"2019","Realschulabschluss","kein Migrationshintergrund ","6.9","7","5407","6.85","6.95"
