year,pgisced97,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2007,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2007,higher education,Staedtischer Raum,,,,,,,,,,,,
2007,higher education,Laendlicher Raum,,,,,,,,,,,,
2008,-5,Staedtischer Raum,,,,,,,,,,,,
2008,-5,Laendlicher Raum,,,,,,,,,,,,
2008,-1,Staedtischer Raum,,,,,,,,,,,,
2008,-1,Laendlicher Raum,,,,,,,,,,,,
2008,in school,Staedtischer Raum,,,,,,,,,,,,
2008,in school,Laendlicher Raum,,,,,,,,,,,,
2008,inadequately,Staedtischer Raum,,,,,,,,,,,,
2008,inadequately,Laendlicher Raum,,,,,,,,,,,,
2008,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2008,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2008,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2008,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2008,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2008,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2008,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2008,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2008,higher education,Staedtischer Raum,,,,,,,,,,,,
2008,higher education,Laendlicher Raum,,,,,,,,,,,,
2009,-5,Staedtischer Raum,,,,,,,,,,,,
2009,-5,Laendlicher Raum,,,,,,,,,,,,
2009,-1,Staedtischer Raum,,,,,,,,,,,,
2009,-1,Laendlicher Raum,,,,,,,,,,,,
2009,in school,Staedtischer Raum,,,,,,,,,,,,
2009,in school,Laendlicher Raum,,,,,,,,,,,,
2009,inadequately,Staedtischer Raum,,,,,,,,,,,,
2009,inadequately,Laendlicher Raum,,,,,,,,,,,,
2009,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2009,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2009,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2009,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2009,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2009,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2009,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2009,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2009,higher education,Staedtischer Raum,,,,,,,,,,,,
2009,higher education,Laendlicher Raum,,,,,,,,,,,,
2010,-5,Staedtischer Raum,,,,,,,,,,,,
2010,-5,Laendlicher Raum,,,,,,,,,,,,
2010,-1,Staedtischer Raum,3.3570838497805306,3.2336685846405877,3.4804991149204736,2.0,3.0,4.0,1.0,7.0,3.0,2.0,3.0,194.0
2010,-1,Laendlicher Raum,3.6013091561980883,3.421397772109731,3.7812205402864456,2.0,4.0,5.0,1.0,7.0,4.0,3.9749999999999943,6.0,95.0
2010,in school,Staedtischer Raum,3.2918596583870547,3.1794774179776697,3.40424189879644,2.0,3.0,4.0,1.0,7.0,3.0,2.0,4.0,196.0
2010,in school,Laendlicher Raum,3.629067675438927,3.4362138747234687,3.8219214761543854,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0,72.0
2010,inadequately,Staedtischer Raum,3.098020518477346,2.9121786549739688,3.283862381980723,1.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,103.0
2010,inadequately,Laendlicher Raum,2.7848019859955206,2.4913408691656684,3.078263102825373,2.0,2.0,4.188097136209386,1.0,7.0,2.0,0.0,2.0249999999999995,30.0
2010,general elemantary,Staedtischer Raum,3.3332018609383383,3.2784366504357934,3.387967071440883,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0,1074.0
2010,general elemantary,Laendlicher Raum,3.5047840906025045,3.427743682775098,3.581824498429911,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0,526.0
2010,middle vocational,Staedtischer Raum,3.1970874998639145,3.1739332896931174,3.2202417100347116,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,5114.0
2010,middle vocational,Laendlicher Raum,3.4030261423768504,3.3726747347988195,3.4333775499548813,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0,3144.0
2010,vocational + Abi,Staedtischer Raum,3.0404183234199853,2.9787584224936867,3.102078224346284,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,687.0
2010,vocational + Abi,Laendlicher Raum,3.04761877388102,2.9551816852839985,3.1400558624780417,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,249.0
2010,higher vocational,Staedtischer Raum,3.009123698251076,2.953309906603806,3.0649374898983455,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,763.0
2010,higher vocational,Laendlicher Raum,3.1908710338093567,3.1128609105613974,3.268881157057316,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,488.0
2010,higher education,Staedtischer Raum,2.7834175323285724,2.7564125368613657,2.810422527795779,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,2705.0
2010,higher education,Laendlicher Raum,2.9358577588161046,2.8914234937966756,2.9802920238355335,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1115.0
2011,-5,Staedtischer Raum,,,,,,,,,,,,
2011,-5,Laendlicher Raum,,,,,,,,,,,,
2011,-1,Staedtischer Raum,,,,,,,,,,,,
2011,-1,Laendlicher Raum,,,,,,,,,,,,
2011,in school,Staedtischer Raum,,,,,,,,,,,,
2011,in school,Laendlicher Raum,,,,,,,,,,,,
2011,inadequately,Staedtischer Raum,,,,,,,,,,,,
2011,inadequately,Laendlicher Raum,,,,,,,,,,,,
2011,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2011,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2011,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2011,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2011,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2011,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2011,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2011,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2011,higher education,Staedtischer Raum,,,,,,,,,,,,
2011,higher education,Laendlicher Raum,,,,,,,,,,,,
2012,-5,Staedtischer Raum,,,,,,,,,,,,
2012,-5,Laendlicher Raum,,,,,,,,,,,,
2012,-1,Staedtischer Raum,,,,,,,,,,,,
2012,-1,Laendlicher Raum,,,,,,,,,,,,
2012,in school,Staedtischer Raum,,,,,,,,,,,,
2012,in school,Laendlicher Raum,,,,,,,,,,,,
2012,inadequately,Staedtischer Raum,,,,,,,,,,,,
2012,inadequately,Laendlicher Raum,,,,,,,,,,,,
2012,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2012,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2012,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2012,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2012,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2012,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2012,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2012,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2012,higher education,Staedtischer Raum,,,,,,,,,,,,
2012,higher education,Laendlicher Raum,,,,,,,,,,,,
2013,-5,Staedtischer Raum,,,,,,,,,,,,
2013,-5,Laendlicher Raum,,,,,,,,,,,,
2013,-1,Staedtischer Raum,,,,,,,,,,,,
2013,-1,Laendlicher Raum,,,,,,,,,,,,
2013,in school,Staedtischer Raum,,,,,,,,,,,,
2013,in school,Laendlicher Raum,,,,,,,,,,,,
2013,inadequately,Staedtischer Raum,,,,,,,,,,,,
2013,inadequately,Laendlicher Raum,,,,,,,,,,,,
2013,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2013,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2013,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2013,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2013,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2013,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2013,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2013,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2013,higher education,Staedtischer Raum,,,,,,,,,,,,
2013,higher education,Laendlicher Raum,,,,,,,,,,,,
2014,-5,Staedtischer Raum,,,,,,,,,,,,
2014,-5,Laendlicher Raum,,,,,,,,,,,,
2014,-1,Staedtischer Raum,,,,,,,,,,,,
2014,-1,Laendlicher Raum,,,,,,,,,,,,
2014,in school,Staedtischer Raum,,,,,,,,,,,,
2014,in school,Laendlicher Raum,,,,,,,,,,,,
2014,inadequately,Staedtischer Raum,,,,,,,,,,,,
2014,inadequately,Laendlicher Raum,,,,,,,,,,,,
2014,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2014,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2014,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2014,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2014,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2014,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2014,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2014,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2014,higher education,Staedtischer Raum,,,,,,,,,,,,
2014,higher education,Laendlicher Raum,,,,,,,,,,,,
2015,-5,Staedtischer Raum,,,,,,,,,,,,
2015,-5,Laendlicher Raum,,,,,,,,,,,,
2015,-1,Staedtischer Raum,3.193069187673428,3.111661934946297,3.2744764404005586,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,403.0
2015,-1,Laendlicher Raum,3.063204874756623,2.952042055084576,3.17436769442867,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,222.0
2015,in school,Staedtischer Raum,2.8509779197816068,2.743569036651121,2.9583868029120923,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,250.0
2015,in school,Laendlicher Raum,3.2111429107184133,3.0896019016856697,3.332683919751157,2.0,3.0,4.0,1.0,7.0,3.0,2.0,3.0,124.0
2015,inadequately,Staedtischer Raum,3.0416729237316154,2.9474453293293634,3.1359005181338673,1.0,3.0,4.0,1.0,7.0,3.0,2.0,4.0,358.0
2015,inadequately,Laendlicher Raum,3.769308309877193,3.608350453806932,3.9302661659474536,2.0,4.0,5.0,1.0,7.0,4.0,3.0,6.0,149.0
2015,general elemantary,Staedtischer Raum,2.920611682722888,2.8814107144099164,2.9598126510358598,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1917.0
2015,general elemantary,Laendlicher Raum,3.350323662952819,3.2891680346266177,3.41147929127902,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0,987.0
2015,middle vocational,Staedtischer Raum,2.9854607657385888,2.9658725521408713,3.005048979336306,1.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,7279.0
2015,middle vocational,Laendlicher Raum,3.0710286107660574,3.047363236375304,3.0946939851568107,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,4807.0
2015,vocational + Abi,Staedtischer Raum,2.888113795710063,2.849257953087365,2.9269696383327606,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1553.0
2015,vocational + Abi,Laendlicher Raum,2.8258447679101586,2.759574040060189,2.892115495760128,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,587.0
2015,higher vocational,Staedtischer Raum,2.697335190129046,2.6488586949636885,2.7458116852944037,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,914.0
2015,higher vocational,Laendlicher Raum,3.026932422822683,2.965867163452339,3.087997682193027,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,616.0
2015,higher education,Staedtischer Raum,2.6043918294445847,2.583930616989247,2.6248530418999225,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,4637.0
2015,higher education,Laendlicher Raum,2.5805569432307376,2.5479817174652695,2.6131321689962057,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,1747.0
2016,-5,Staedtischer Raum,,,,,,,,,,,,
2016,-5,Laendlicher Raum,,,,,,,,,,,,
2016,-1,Staedtischer Raum,,,,,,,,,,,,
2016,-1,Laendlicher Raum,,,,,,,,,,,,
2016,in school,Staedtischer Raum,,,,,,,,,,,,
2016,in school,Laendlicher Raum,,,,,,,,,,,,
2016,inadequately,Staedtischer Raum,,,,,,,,,,,,
2016,inadequately,Laendlicher Raum,,,,,,,,,,,,
2016,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2016,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2016,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2016,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2016,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2016,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2016,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2016,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2016,higher education,Staedtischer Raum,,,,,,,,,,,,
2016,higher education,Laendlicher Raum,,,,,,,,,,,,
2017,-5,Staedtischer Raum,,,,,,,,,,,,
2017,-5,Laendlicher Raum,,,,,,,,,,,,
2017,-1,Staedtischer Raum,,,,,,,,,,,,
2017,-1,Laendlicher Raum,,,,,,,,,,,,
2017,in school,Staedtischer Raum,,,,,,,,,,,,
2017,in school,Laendlicher Raum,,,,,,,,,,,,
2017,inadequately,Staedtischer Raum,,,,,,,,,,,,
2017,inadequately,Laendlicher Raum,,,,,,,,,,,,
2017,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2017,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2017,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2017,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2017,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2017,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2017,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2017,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2017,higher education,Staedtischer Raum,,,,,,,,,,,,
2017,higher education,Laendlicher Raum,,,,,,,,,,,,
2018,-5,Staedtischer Raum,,,,,,,,,,,,
2018,-5,Laendlicher Raum,,,,,,,,,,,,
2018,-1,Staedtischer Raum,,,,,,,,,,,,
2018,-1,Laendlicher Raum,,,,,,,,,,,,
2018,in school,Staedtischer Raum,,,,,,,,,,,,
2018,in school,Laendlicher Raum,,,,,,,,,,,,
2018,inadequately,Staedtischer Raum,,,,,,,,,,,,
2018,inadequately,Laendlicher Raum,,,,,,,,,,,,
2018,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2018,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2018,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2018,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2018,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2018,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2018,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2018,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2018,higher education,Staedtischer Raum,,,,,,,,,,,,
2018,higher education,Laendlicher Raum,,,,,,,,,,,,
2019,-5,-1,,,,,,,,,,,,
2019,-5,Staedtischer Raum,,,,,,,,,,,,
2019,-5,Laendlicher Raum,,,,,,,,,,,,
2019,-1,-1,,,,,,,,,,,,
2019,-1,Staedtischer Raum,,,,,,,,,,,,
2019,-1,Laendlicher Raum,,,,,,,,,,,,
2019,in school,-1,,,,,,,,,,,,
2019,in school,Staedtischer Raum,,,,,,,,,,,,
2019,in school,Laendlicher Raum,,,,,,,,,,,,
2019,inadequately,-1,,,,,,,,,,,,
2019,inadequately,Staedtischer Raum,,,,,,,,,,,,
2019,inadequately,Laendlicher Raum,,,,,,,,,,,,
2019,general elemantary,-1,,,,,,,,,,,,
2019,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2019,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2019,middle vocational,-1,,,,,,,,,,,,
2019,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2019,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2019,vocational + Abi,-1,,,,,,,,,,,,
2019,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2019,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2019,higher vocational,-1,,,,,,,,,,,,
2019,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2019,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2019,higher education,-1,,,,,,,,,,,,
2019,higher education,Staedtischer Raum,,,,,,,,,,,,
2019,higher education,Laendlicher Raum,,,,,,,,,,,,
2020,-5,Staedtischer Raum,,,,,,,,,,,,
2020,-5,Laendlicher Raum,,,,,,,,,,,,
2020,-1,Staedtischer Raum,3.034302886203672,2.9745637745181495,3.0940419978891947,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,800.0
2020,-1,Laendlicher Raum,3.103673058180375,3.010103467053858,3.197242649306892,2.0,3.0,4.0,1.0,7.0,3.0,2.0,3.0,228.0
2020,in school,Staedtischer Raum,3.392998549605831,3.29549394937317,3.490503149838492,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0,267.0
2020,in school,Laendlicher Raum,3.23687300987641,3.0819153936330586,3.3918306261197615,2.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,95.0
2020,inadequately,Staedtischer Raum,3.1280563463734783,3.0739672464257923,3.1821454463211643,1.0,2.0,5.0,1.0,7.0,2.0,0.9749999999999943,2.0,1314.0
2020,inadequately,Laendlicher Raum,3.590446410386666,3.5028415001299176,3.6780513206434144,1.0,4.0,5.0,1.0,7.0,4.0,4.0,5.0,482.0
2020,general elemantary,Staedtischer Raum,2.889105861332136,2.8523550133029625,2.9258567093613097,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,2127.0
2020,general elemantary,Laendlicher Raum,3.266872503719269,3.2126263894022546,3.3211186180362837,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0,1066.0
2020,middle vocational,Staedtischer Raum,2.891124500088534,2.872200096703787,2.9100489034732813,1.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,7030.0
2020,middle vocational,Laendlicher Raum,2.975889181930593,2.950928644997718,3.0008497188634675,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,4285.0
2020,vocational + Abi,Staedtischer Raum,2.7756412245110176,2.739027898549846,2.812254550472189,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1706.0
2020,vocational + Abi,Laendlicher Raum,2.799655832502196,2.740071305208817,2.8592403597955753,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,649.0
2020,higher vocational,Staedtischer Raum,2.8537975605521217,2.8017859886233856,2.905809132480858,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,850.0
2020,higher vocational,Laendlicher Raum,2.8140759981479815,2.756368881707103,2.87178311458886,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,616.0
2020,higher education,Staedtischer Raum,2.660394514447467,2.641836467438575,2.678952561456359,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,5712.0
2020,higher education,Laendlicher Raum,2.678941202169121,2.6476440221051893,2.7102383822330527,2.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,2020.0
2021,-5,Staedtischer Raum,,,,,,,,,,,,
2021,-5,Laendlicher Raum,,,,,,,,,,,,
2021,-1,Staedtischer Raum,,,,,,,,,,,,
2021,-1,Laendlicher Raum,,,,,,,,,,,,
2021,in school,Staedtischer Raum,,,,,,,,,,,,
2021,in school,Laendlicher Raum,,,,,,,,,,,,
2021,inadequately,Staedtischer Raum,,,,,,,,,,,,
2021,inadequately,Laendlicher Raum,,,,,,,,,,,,
2021,general elemantary,Staedtischer Raum,,,,,,,,,,,,
2021,general elemantary,Laendlicher Raum,,,,,,,,,,,,
2021,middle vocational,Staedtischer Raum,,,,,,,,,,,,
2021,middle vocational,Laendlicher Raum,,,,,,,,,,,,
2021,vocational + Abi,-1,,,,,,,,,,,,
2021,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
2021,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
2021,higher vocational,Staedtischer Raum,,,,,,,,,,,,
2021,higher vocational,Laendlicher Raum,,,,,,,,,,,,
2021,higher education,Staedtischer Raum,,,,,,,,,,,,
2021,higher education,Laendlicher Raum,,,,,,,,,,,,
